OBS_STATUS;RESITUR;TEMPORAL;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
A;516716;2019;ES613;PERNOCTACIONES;378.590371583;A
A;516716;2019;ES614;PERNOCTACIONES;1013.307372922;A
A;516716;2019;ES615;PERNOCTACIONES;166.203508772;A
A;516716;2019;ES616;PERNOCTACIONES;338.808166966;A
A;516716;2019;ES617;PERNOCTACIONES;17303.512437993;A
A;516716;2019;ES618;PERNOCTACIONES;2117.3165751;A
A;516716;2018;ES61;PERNOCTACIONES;22041.312274527;A
A;516716;2018;ES611;PERNOCTACIONES;2065.3981171;A
A;516716;2018;ES612;PERNOCTACIONES;1598.3627069;A
A;516716;2018;ES613;PERNOCTACIONES;309.70660699;A
A;516716;2018;ES614;PERNOCTACIONES;699.00314152;A
A;516716;2018;ES615;PERNOCTACIONES;112.0;A
A;516716;2018;ES616;PERNOCTACIONES;76.398212917;A
A;516716;2018;ES617;PERNOCTACIONES;15658.149779;A
A;516716;2018;ES618;PERNOCTACIONES;1522.2937101;A
A;516716;2017;ES61;PERNOCTACIONES;28384.01461454;A
A;516716;2017;ES611;PERNOCTACIONES;4431.2820316;A
A;516716;2017;ES612;PERNOCTACIONES;402.47731571;A
A;516716;2017;ES613;PERNOCTACIONES;182.56440193;A
A;516716;2017;ES614;PERNOCTACIONES;666.765421;A
A;516716;2017;ES615;PERNOCTACIONES;125.1585299;A
A;516716;2017;ES617;PERNOCTACIONES;21473.760203;A
A;516716;2017;ES618;PERNOCTACIONES;1102.0067114;A
A;516716;2016;ES61;PERNOCTACIONES;11277.88893489;A
A;516716;2016;ES611;PERNOCTACIONES;2423.9125455;A
A;516716;2016;ES612;PERNOCTACIONES;350.24666982;A
A;516716;2016;ES613;PERNOCTACIONES;181.68961814;A
A;516716;2016;ES614;PERNOCTACIONES;675.57343866;A
A;516716;2016;ES615;PERNOCTACIONES;218.90343242;A
A;516716;2016;ES617;PERNOCTACIONES;6510.7915939;A
A;516716;2016;ES618;PERNOCTACIONES;916.77163645;A
A;516716;2015;ES61;PERNOCTACIONES;11192.55789526;A
A;516716;2015;ES611;PERNOCTACIONES;1676.8372605;A
A;516716;2015;ES612;PERNOCTACIONES;367.62830865;A
A;516716;2015;ES613;PERNOCTACIONES;196.86737788;A
A;516716;2015;ES614;PERNOCTACIONES;486.65756965;A
A;516716;2015;ES615;PERNOCTACIONES;118.03819968;A
A;516716;2015;ES617;PERNOCTACIONES;7129.7464891;A
A;516716;2015;ES618;PERNOCTACIONES;1216.7826898;A
A;516716;2014;ES61;PERNOCTACIONES;11203.979653708;A
A;516716;2014;ES611;PERNOCTACIONES;1808.678335;A
A;516716;2014;ES612;PERNOCTACIONES;516.27568102;A
A;516716;2014;ES613;PERNOCTACIONES;121.81159964;A
A;516716;2014;ES614;PERNOCTACIONES;614.76359174;A
A;516716;2014;ES615;PERNOCTACIONES;46.0;A
A;516716;2014;ES616;PERNOCTACIONES;89.120599788;A
A;516716;2014;ES617;PERNOCTACIONES;7274.8810761;A
A;516716;2014;ES618;PERNOCTACIONES;732.44877042;A
A;516717;2020;ES61;PERNOCTACIONES;84034.15901982;A
A;516717;2020;ES611;PERNOCTACIONES;21718.807607174;A
A;516717;2020;ES612;PERNOCTACIONES;1363.522357595;A
A;516717;2020;ES613;PERNOCTACIONES;50.943333333;A
A;516717;2020;ES614;PERNOCTACIONES;4960.342407913;A
A;516717;2020;ES615;PERNOCTACIONES;1284.768421053;A
A;516717;2020;ES617;PERNOCTACIONES;54093.973504433;A
A;516717;2020;ES618;PERNOCTACIONES;561.801388319;A
A;516717;2019;ES61;PERNOCTACIONES;309991.470385452;A
A;516717;2019;ES611;PERNOCTACIONES;38254.711482857;A
A;516717;2019;ES612;PERNOCTACIONES;5664.71655354;A
A;516717;2019;ES613;PERNOCTACIONES;135.087013884;A
A;516717;2019;ES614;PERNOCTACIONES;14606.974218329;A
A;516717;2019;ES615;PERNOCTACIONES;6345.520553216;A
A;516717;2019;ES616;PERNOCTACIONES;36.0;A
A;516717;2019;ES617;PERNOCTACIONES;242652.483294953;A
A;516717;2019;ES618;PERNOCTACIONES;2295.977268673;A
A;516717;2018;ES61;PERNOCTACIONES;275104.33798236;A
A;516717;2018;ES611;PERNOCTACIONES;35896.420413;A
A;516717;2018;ES612;PERNOCTACIONES;7223.3507994;A
A;516717;2018;ES613;PERNOCTACIONES;245.92442536;A
A;516717;2018;ES614;PERNOCTACIONES;18351.789922;A
A;516717;2018;ES615;PERNOCTACIONES;7331.6140901;A
A;516717;2018;ES617;PERNOCTACIONES;204240.54171;A
A;516717;2018;ES618;PERNOCTACIONES;1814.6966225;A
A;516717;2017;ES61;PERNOCTACIONES;281238.5534182;A
A;516717;2017;ES611;PERNOCTACIONES;43705.519229;A
A;516717;2017;ES612;PERNOCTACIONES;5967.6835676;A
A;516717;2017;ES613;PERNOCTACIONES;368.7229559;A
A;516717;2017;ES614;PERNOCTACIONES;19169.476275;A
A;516717;2017;ES615;PERNOCTACIONES;5652.3040033;A
A;516717;2017;ES617;PERNOCTACIONES;204567.30539;A
A;516717;2017;ES618;PERNOCTACIONES;1807.5419974;A
A;516717;2016;ES61;PERNOCTACIONES;255464.406334595;A
A;516717;2016;ES611;PERNOCTACIONES;44910.846109;A
A;516717;2016;ES612;PERNOCTACIONES;5414.1788644;A
A;516717;2016;ES613;PERNOCTACIONES;211.63458304;A
A;516717;2016;ES614;PERNOCTACIONES;17208.364778;A
A;516717;2016;ES615;PERNOCTACIONES;4873.8361868;A
A;516717;2016;ES617;PERNOCTACIONES;180707.45132;A
A;516717;2016;ES618;PERNOCTACIONES;2118.6555428;A
A;516717;2015;ES61;PERNOCTACIONES;286826.567122744;A
A;516717;2015;ES611;PERNOCTACIONES;35723.072715;A
A;516717;2015;ES612;PERNOCTACIONES;7296.3150097;A
A;516717;2015;ES613;PERNOCTACIONES;98.591617063;A
A;516717;2015;ES614;PERNOCTACIONES;20410.693698;A
A;516717;2015;ES615;PERNOCTACIONES;3201.2873823;A
A;516717;2015;ES617;PERNOCTACIONES;218790.68525;A
A;516717;2015;ES618;PERNOCTACIONES;1281.4584792;A
A;516717;2014;ES61;PERNOCTACIONES;281700.638889925;A
A;516717;2014;ES611;PERNOCTACIONES;40581.095833;A
A;516717;2014;ES612;PERNOCTACIONES;11184.289177;A
A;516717;2014;ES613;PERNOCTACIONES;49.324689876;A
A;516717;2014;ES614;PERNOCTACIONES;16225.90882;A
A;516717;2014;ES615;PERNOCTACIONES;4559.8286364;A
A;516717;2014;ES616;PERNOCTACIONES;19.946513849;A
A;516717;2014;ES617;PERNOCTACIONES;208050.38615;A
A;516717;2014;ES618;PERNOCTACIONES;1029.8590698;A
A;516718;2020;ES61;PERNOCTACIONES;25386.304651926;A
A;516718;2020;ES611;PERNOCTACIONES;3228.78693725;A
A;516718;2020;ES612;PERNOCTACIONES;737.814882708;A
A;516718;2020;ES613;PERNOCTACIONES;178.048201125;A
A;516718;2020;ES614;PERNOCTACIONES;462.015484398;A
A;516718;2020;ES615;PERNOCTACIONES;304.823103489;A
A;516718;2020;ES616;PERNOCTACIONES;54.49122807;A
A;516718;2020;ES617;PERNOCTACIONES;17163.046655442;A
A;516718;2020;ES618;PERNOCTACIONES;3257.278159444;A
A;516718;2019;ES61;PERNOCTACIONES;95764.790698523;A
A;516718;2019;ES611;PERNOCTACIONES;7069.435220608;A
A;516718;2019;ES612;PERNOCTACIONES;1788.707971711;A
A;516718;2019;ES613;PERNOCTACIONES;810.740645366;A
A;516718;2019;ES614;PERNOCTACIONES;2985.344685937;A
A;516718;2019;ES615;PERNOCTACIONES;955.945288274;A
A;516718;2019;ES616;PERNOCTACIONES;30.51751247;A
A;516718;2019;ES617;PERNOCTACIONES;70539.894606106;A
A;516718;2019;ES618;PERNOCTACIONES;11584.204768051;A
A;516718;2018;ES61;PERNOCTACIONES;81842.75743204;A
A;516718;2018;ES611;PERNOCTACIONES;5791.4037991;A
A;516718;2018;ES612;PERNOCTACIONES;1435.5350834;A
A;516718;2018;ES613;PERNOCTACIONES;627.15430316;A
A;516718;2018;ES614;PERNOCTACIONES;7188.0580241;A
A;516718;2018;ES615;PERNOCTACIONES;5170.8986794;A
A;516718;2018;ES616;PERNOCTACIONES;142.56609918;A
A;516718;2018;ES617;PERNOCTACIONES;52883.364724;A
A;516718;2018;ES618;PERNOCTACIONES;8603.7767197;A
A;516718;2017;ES61;PERNOCTACIONES;71356.5617016;A
A;516718;2017;ES611;PERNOCTACIONES;4817.2377997;A
A;516718;2017;ES612;PERNOCTACIONES;3014.1004529;A
A;516718;2017;ES613;PERNOCTACIONES;791.27197402;A
A;516718;2017;ES614;PERNOCTACIONES;1834.5043527;A
A;516718;2017;ES615;PERNOCTACIONES;352.91919064;A
A;516718;2017;ES616;PERNOCTACIONES;253.82058754;A
A;516718;2017;ES617;PERNOCTACIONES;50542.841444;A
A;516718;2017;ES618;PERNOCTACIONES;9749.8659001;A
A;516718;2016;ES61;PERNOCTACIONES;54342.06828871;A
A;516718;2016;ES611;PERNOCTACIONES;2493.6298579;A
A;516718;2016;ES612;PERNOCTACIONES;1511.8142859;A
A;516718;2016;ES613;PERNOCTACIONES;608.43429513;A
A;516718;2016;ES614;PERNOCTACIONES;1702.052428;A
A;516718;2016;ES615;PERNOCTACIONES;260.61176338;A
A;516718;2016;ES617;PERNOCTACIONES;39840.74463;A
A;516718;2016;ES618;PERNOCTACIONES;7924.7810284;A
A;516718;2015;ES61;PERNOCTACIONES;58851.588570441;A
A;516718;2015;ES611;PERNOCTACIONES;2319.7740609;A
A;516718;2015;ES612;PERNOCTACIONES;3566.4163062;A
A;516718;2015;ES613;PERNOCTACIONES;141.67283407;A
A;516718;2015;ES614;PERNOCTACIONES;5571.545685;A
A;516718;2015;ES615;PERNOCTACIONES;255.04550061;A
A;516718;2015;ES616;PERNOCTACIONES;17.345539561;A
A;516718;2015;ES617;PERNOCTACIONES;41020.422934;A
A;516718;2015;ES618;PERNOCTACIONES;5959.3657101;A
A;516718;2014;ES61;PERNOCTACIONES;45004.134525446;A
A;516718;2014;ES611;PERNOCTACIONES;1194.3684359;A
A;516718;2014;ES612;PERNOCTACIONES;2343.564201;A
A;516718;2014;ES613;PERNOCTACIONES;379.3120149;A
A;516718;2014;ES614;PERNOCTACIONES;3847.3844889;A
A;516718;2014;ES615;PERNOCTACIONES;67.526754766;A
A;516718;2014;ES616;PERNOCTACIONES;110.04024988;A
A;516718;2014;ES617;PERNOCTACIONES;31449.998917;A
A;516718;2014;ES618;PERNOCTACIONES;5611.9394631;A
A;516719;2020;ES61;PERNOCTACIONES;30027.498728783;A
A;516719;2020;ES612;PERNOCTACIONES;148.033178901;A
A;516719;2020;ES613;PERNOCTACIONES;70.546152882;A
A;516719;2020;ES614;PERNOCTACIONES;782.447319364;A
A;516719;2020;ES615;PERNOCTACIONES;27.0;A
A;516719;2020;ES616;PERNOCTACIONES;130.334538879;A
A;516719;2020;ES617;PERNOCTACIONES;28181.393829916;A
A;516719;2020;ES618;PERNOCTACIONES;687.743708841;A
A;516719;2019;ES61;PERNOCTACIONES;144754.146665297;A
A;516719;2019;ES611;PERNOCTACIONES;1179.653487472;A
A;516719;2019;ES612;PERNOCTACIONES;2530.152395458;A
A;516719;2019;ES613;PERNOCTACIONES;279.883910311;A
A;516719;2019;ES614;PERNOCTACIONES;3159.286028177;A
A;516719;2019;ES615;PERNOCTACIONES;541.260987522;A
A;516719;2019;ES616;PERNOCTACIONES;32.314506438;A
A;516719;2019;ES617;PERNOCTACIONES;135524.275837359;A
A;516719;2019;ES618;PERNOCTACIONES;1507.31951256;A
A;516719;2018;ES61;PERNOCTACIONES;155649.19123946;A
A;516719;2018;ES611;PERNOCTACIONES;2633.3937765;A
A;516719;2018;ES612;PERNOCTACIONES;6215.7812488;A
A;516719;2018;ES613;PERNOCTACIONES;270.74829721;A
A;516719;2018;ES614;PERNOCTACIONES;3863.2474572;A
A;516719;2018;ES615;PERNOCTACIONES;526.02774695;A
A;516719;2018;ES617;PERNOCTACIONES;140395.69054;A
A;516719;2018;ES618;PERNOCTACIONES;1744.3021728;A
A;516719;2017;ES61;PERNOCTACIONES;165688.543823941;A
A;516719;2017;ES611;PERNOCTACIONES;1509.4216696;A
A;516719;2017;ES612;PERNOCTACIONES;2729.313408;A
A;516719;2017;ES613;PERNOCTACIONES;269.71038031;A
A;516719;2017;ES614;PERNOCTACIONES;2640.5683959;A
A;516719;2017;ES615;PERNOCTACIONES;106.0;A
A;516719;2017;ES616;PERNOCTACIONES;13.901706231;A
A;516719;2017;ES617;PERNOCTACIONES;157154.91616;A
A;516719;2017;ES618;PERNOCTACIONES;1264.7121039;A
A;516719;2016;ES61;PERNOCTACIONES;153989.332173255;A
A;516719;2016;ES611;PERNOCTACIONES;2314.9373398;A
A;516719;2016;ES612;PERNOCTACIONES;2807.2737717;A
A;516719;2016;ES613;PERNOCTACIONES;163.41722701;A
A;516719;2016;ES614;PERNOCTACIONES;1802.8341938;A
A;516719;2016;ES615;PERNOCTACIONES;417.48800213;A
A;516719;2016;ES616;PERNOCTACIONES;57.280597015;A
A;516719;2016;ES617;PERNOCTACIONES;145291.63657;A
A;516719;2016;ES618;PERNOCTACIONES;1134.4644718;A
A;516719;2015;ES61;PERNOCTACIONES;116826.904581274;A
A;516719;2015;ES611;PERNOCTACIONES;1206.236508;A
A;516719;2015;ES612;PERNOCTACIONES;1279.6476267;A
A;516719;2015;ES613;PERNOCTACIONES;42.030626737;A
A;516719;2015;ES614;PERNOCTACIONES;2499.8713133;A
A;516719;2015;ES615;PERNOCTACIONES;130.22380317;A
A;516719;2015;ES617;PERNOCTACIONES;110228.72513;A
A;516719;2015;ES618;PERNOCTACIONES;1431.9029067;A
A;516719;2014;ES61;PERNOCTACIONES;112056.476223826;A
A;516719;2014;ES611;PERNOCTACIONES;1544.5791667;A
A;516719;2014;ES612;PERNOCTACIONES;1756.290679;A
A;516719;2014;ES613;PERNOCTACIONES;232.70437419;A
A;516719;2014;ES614;PERNOCTACIONES;1681.8689588;A
A;516719;2014;ES615;PERNOCTACIONES;176.01638655;A
A;516719;2014;ES616;PERNOCTACIONES;44.342092786;A
A;516719;2014;ES617;PERNOCTACIONES;105233.47395;A
A;516719;2014;ES618;PERNOCTACIONES;1387.2006158;A
A;516720;2020;ES61;PERNOCTACIONES;13845.32952476;A
A;516720;2020;ES611;PERNOCTACIONES;167.182806572;A
A;516720;2020;ES612;PERNOCTACIONES;560.780139887;A
A;516720;2020;ES613;PERNOCTACIONES;111.363718608;A
A;516720;2020;ES614;PERNOCTACIONES;1412.087477071;A
A;516720;2020;ES615;PERNOCTACIONES;24.4;A
A;516720;2020;ES616;PERNOCTACIONES;159.445905904;A
A;516720;2020;ES617;PERNOCTACIONES;9437.671030735;A
A;516720;2020;ES618;PERNOCTACIONES;1972.398445983;A
A;516720;2019;ES61;PERNOCTACIONES;86183.627147613;A
A;516720;2019;ES611;PERNOCTACIONES;2026.068097061;A
A;516720;2019;ES612;PERNOCTACIONES;3630.613132539;A
A;516720;2019;ES613;PERNOCTACIONES;797.932587151;A
A;516720;2019;ES614;PERNOCTACIONES;4200.289758314;A
A;516720;2019;ES615;PERNOCTACIONES;259.841904295;A
A;516720;2019;ES616;PERNOCTACIONES;150.388981303;A
A;516720;2019;ES617;PERNOCTACIONES;67923.231264154;A
A;516720;2019;ES618;PERNOCTACIONES;7195.261422796;A
A;516720;2018;ES61;PERNOCTACIONES;81517.223397638;A
A;516720;2018;ES611;PERNOCTACIONES;1595.0178748;A
A;516720;2018;ES612;PERNOCTACIONES;3077.9920606;A
A;516720;2018;ES613;PERNOCTACIONES;590.79190621;A
A;516720;2018;ES614;PERNOCTACIONES;4267.1982591;A
A;516720;2018;ES615;PERNOCTACIONES;497.06046682;A
A;516720;2018;ES616;PERNOCTACIONES;15.444652908;A
A;516720;2018;ES617;PERNOCTACIONES;61934.429458;A
A;516720;2018;ES618;PERNOCTACIONES;9539.2887192;A
A;516720;2017;ES61;PERNOCTACIONES;100923.720508137;A
A;516720;2017;ES611;PERNOCTACIONES;1984.987834;A
A;516720;2017;ES612;PERNOCTACIONES;2833.7887545;A
A;516720;2017;ES613;PERNOCTACIONES;974.80273568;A
A;516720;2017;ES614;PERNOCTACIONES;4440.794724;A
A;516720;2017;ES615;PERNOCTACIONES;314.02550679;A
A;516720;2017;ES617;PERNOCTACIONES;81103.514192;A
A;516720;2017;ES618;PERNOCTACIONES;9212.0963354;A
A;516720;2016;ES61;PERNOCTACIONES;90256.34166774;A
A;516720;2016;ES611;PERNOCTACIONES;2039.4754946;A
A;516720;2016;ES612;PERNOCTACIONES;2707.0025316;A
A;516720;2016;ES613;PERNOCTACIONES;571.43565811;A
A;516720;2016;ES614;PERNOCTACIONES;4104.4395976;A
A;516720;2016;ES615;PERNOCTACIONES;640.44106561;A
A;516720;2016;ES616;PERNOCTACIONES;200.01504322;A
A;516720;2016;ES617;PERNOCTACIONES;73624.868442;A
A;516720;2016;ES618;PERNOCTACIONES;6368.663835;A
A;516720;2015;ES61;PERNOCTACIONES;104473.379002599;A
A;516720;2015;ES611;PERNOCTACIONES;1582.0627969;A
A;516720;2015;ES612;PERNOCTACIONES;2031.5529826;A
A;516720;2015;ES613;PERNOCTACIONES;377.1678342;A
A;516720;2015;ES614;PERNOCTACIONES;6451.247785;A
A;516720;2015;ES615;PERNOCTACIONES;366.34988394;A
A;516720;2015;ES616;PERNOCTACIONES;34.145640859;A
A;516720;2015;ES617;PERNOCTACIONES;86698.082793;A
A;516720;2015;ES618;PERNOCTACIONES;6932.7692861;A
A;516720;2014;ES61;PERNOCTACIONES;114600.174063984;A
A;516720;2014;ES611;PERNOCTACIONES;879.49417941;A
A;516720;2014;ES612;PERNOCTACIONES;3538.7319705;A
A;516720;2014;ES613;PERNOCTACIONES;685.12568188;A
A;516720;2014;ES614;PERNOCTACIONES;7291.8534827;A
A;516720;2014;ES615;PERNOCTACIONES;247.49286273;A
A;516720;2014;ES616;PERNOCTACIONES;27.284567764;A
A;516720;2014;ES617;PERNOCTACIONES;92088.580448;A
A;516720;2014;ES618;PERNOCTACIONES;9841.610871;A
A;516721;2020;ES61;PERNOCTACIONES;16337.384139445;A
A;516721;2020;ES611;PERNOCTACIONES;281.818701041;A
A;516721;2020;ES612;PERNOCTACIONES;662.663935193;A
A;516721;2020;ES613;PERNOCTACIONES;165.757468672;A
A;516721;2020;ES614;PERNOCTACIONES;1037.078173549;A
A;516721;2020;ES615;PERNOCTACIONES;34.0;A
A;516721;2020;ES616;PERNOCTACIONES;181.174275083;A
A;516721;2020;ES617;PERNOCTACIONES;12815.331776978;A
A;516721;2020;ES618;PERNOCTACIONES;1159.559808929;A
A;516721;2019;ES61;PERNOCTACIONES;77619.398976988;A
A;516721;2019;ES611;PERNOCTACIONES;1257.220493675;A
A;516721;2019;ES612;PERNOCTACIONES;5846.352894948;A
A;516721;2019;ES613;PERNOCTACIONES;659.313716184;A
A;516721;2019;ES614;PERNOCTACIONES;1999.239821308;A
A;516721;2019;ES615;PERNOCTACIONES;110.279239544;A
A;516721;2019;ES616;PERNOCTACIONES;84.092463054;A
A;516721;2019;ES617;PERNOCTACIONES;59218.204169356;A
A;516721;2019;ES618;PERNOCTACIONES;8444.696178919;A
A;516721;2018;ES61;PERNOCTACIONES;85825.950601194;A
A;516721;2018;ES611;PERNOCTACIONES;514.78794157;A
A;516721;2018;ES612;PERNOCTACIONES;3796.1724669;A
A;516721;2018;ES613;PERNOCTACIONES;820.8979441;A
A;516721;2018;ES614;PERNOCTACIONES;3289.2823965;A
A;516721;2018;ES615;PERNOCTACIONES;228.95263819;A
A;516721;2018;ES616;PERNOCTACIONES;76.228074434;A
A;516721;2018;ES617;PERNOCTACIONES;70174.455433;A
A;516721;2018;ES618;PERNOCTACIONES;6925.1737065;A
A;516721;2017;ES61;PERNOCTACIONES;85463.456065646;A
A;516721;2017;ES611;PERNOCTACIONES;994.85065557;A
A;516721;2017;ES612;PERNOCTACIONES;6638.2263017;A
A;516721;2017;ES613;PERNOCTACIONES;1007.2296368;A
A;516721;2017;ES614;PERNOCTACIONES;1352.241151;A
A;516721;2017;ES615;PERNOCTACIONES;596.12529574;A
A;516721;2017;ES616;PERNOCTACIONES;37.256187536;A
A;516721;2017;ES617;PERNOCTACIONES;67859.438848;A
A;516721;2017;ES618;PERNOCTACIONES;6978.0879893;A
A;516721;2016;ES61;PERNOCTACIONES;72904.78260682;A
A;516721;2016;ES611;PERNOCTACIONES;755.32955504;A
A;516721;2016;ES612;PERNOCTACIONES;2968.8171222;A
A;516721;2016;ES613;PERNOCTACIONES;747.37184911;A
A;516721;2016;ES614;PERNOCTACIONES;3786.1880493;A
A;516721;2016;ES615;PERNOCTACIONES;249.70034743;A
A;516721;2016;ES616;PERNOCTACIONES;168.00180364;A
A;516721;2016;ES617;PERNOCTACIONES;59327.615491;A
A;516721;2016;ES618;PERNOCTACIONES;4901.7583891;A
A;516721;2015;ES61;PERNOCTACIONES;64890.869660498;A
A;516721;2015;ES611;PERNOCTACIONES;564.27233618;A
A;516721;2015;ES612;PERNOCTACIONES;4650.0431008;A
A;516721;2015;ES613;PERNOCTACIONES;238.76494177;A
A;516721;2015;ES614;PERNOCTACIONES;2739.2836026;A
A;516721;2015;ES615;PERNOCTACIONES;159.970444;A
A;516721;2015;ES616;PERNOCTACIONES;93.951111048;A
A;516721;2015;ES617;PERNOCTACIONES;51846.318152;A
A;516721;2015;ES618;PERNOCTACIONES;4598.2659721;A
A;516721;2014;ES61;PERNOCTACIONES;59117.643680332;A
A;516721;2014;ES611;PERNOCTACIONES;1688.6211312;A
A;516721;2014;ES612;PERNOCTACIONES;3736.8672097;A
A;516721;2014;ES613;PERNOCTACIONES;475.04792936;A
A;516721;2014;ES614;PERNOCTACIONES;1980.0828341;A
A;516721;2014;ES615;PERNOCTACIONES;115.6875;A
A;516721;2014;ES616;PERNOCTACIONES;11.879518072;A
A;516721;2014;ES617;PERNOCTACIONES;45277.292752;A
A;516721;2014;ES618;PERNOCTACIONES;5832.1648059;A
A;516722;2020;ES61;PERNOCTACIONES;21834.568915085;A
A;516722;2020;ES611;PERNOCTACIONES;1495.307667238;A
A;516722;2020;ES612;PERNOCTACIONES;703.173848101;A
A;516722;2020;ES613;PERNOCTACIONES;173.603521167;A
A;516722;2020;ES614;PERNOCTACIONES;1650.028407567;A
A;516722;2020;ES615;PERNOCTACIONES;1007.739889327;A
A;516722;2020;ES616;PERNOCTACIONES;118.663693562;A
A;516722;2020;ES617;PERNOCTACIONES;13907.343701908;A
A;516722;2020;ES618;PERNOCTACIONES;2778.708186215;A
A;516722;2019;ES61;PERNOCTACIONES;57916.361544391;A
A;516722;2019;ES611;PERNOCTACIONES;5297.648306759;A
A;516722;2019;ES612;PERNOCTACIONES;1378.992446215;A
A;516722;2019;ES613;PERNOCTACIONES;500.28609168;A
A;516722;2019;ES614;PERNOCTACIONES;3274.534709371;A
A;516722;2019;ES615;PERNOCTACIONES;318.114285714;A
A;516722;2019;ES616;PERNOCTACIONES;171.571549733;A
A;516722;2019;ES617;PERNOCTACIONES;38281.001662055;A
A;516722;2019;ES618;PERNOCTACIONES;8694.212492864;A
A;516722;2018;ES61;PERNOCTACIONES;49417.42780361;A
A;516722;2018;ES611;PERNOCTACIONES;3150.6109543;A
A;516722;2018;ES612;PERNOCTACIONES;6008.0776129;A
A;516722;2018;ES613;PERNOCTACIONES;314.82236923;A
A;516722;2018;ES614;PERNOCTACIONES;4322.6590881;A
A;516722;2018;ES615;PERNOCTACIONES;89.0;A
A;516722;2018;ES616;PERNOCTACIONES;124.68583718;A
A;516722;2018;ES617;PERNOCTACIONES;28767.278752;A
A;516722;2018;ES618;PERNOCTACIONES;6640.2931899;A
A;516722;2017;ES61;PERNOCTACIONES;51183.465985666;A
A;516722;2017;ES611;PERNOCTACIONES;2918.7404044;A
A;516722;2017;ES612;PERNOCTACIONES;2158.300966;A
A;516722;2017;ES613;PERNOCTACIONES;404.53231308;A
A;516722;2017;ES614;PERNOCTACIONES;961.04189574;A
A;516722;2017;ES615;PERNOCTACIONES;33.064765039;A
A;516722;2017;ES616;PERNOCTACIONES;17.479407407;A
A;516722;2017;ES617;PERNOCTACIONES;29103.515586;A
A;516722;2017;ES618;PERNOCTACIONES;15586.790648;A
A;516722;2016;ES61;PERNOCTACIONES;43144.575879623;A
A;516722;2016;ES611;PERNOCTACIONES;3615.5742792;A
A;516722;2016;ES612;PERNOCTACIONES;2603.6749604;A
A;516722;2016;ES613;PERNOCTACIONES;243.22898931;A
A;516722;2016;ES614;PERNOCTACIONES;3588.3408058;A
A;516722;2016;ES615;PERNOCTACIONES;264.96490281;A
A;516722;2016;ES616;PERNOCTACIONES;71.543558903;A
A;516722;2016;ES617;PERNOCTACIONES;26374.599093;A
A;516722;2016;ES618;PERNOCTACIONES;6382.6492902;A
A;516722;2015;ES61;PERNOCTACIONES;42891.324040012;A
A;516722;2015;ES611;PERNOCTACIONES;1941.9424666;A
A;516722;2015;ES612;PERNOCTACIONES;3363.7192612;A
A;516722;2015;ES613;PERNOCTACIONES;102.50052102;A
A;516722;2015;ES614;PERNOCTACIONES;5306.2214144;A
A;516722;2015;ES615;PERNOCTACIONES;247.65889659;A
A;516722;2015;ES616;PERNOCTACIONES;12.296478102;A
A;516722;2015;ES617;PERNOCTACIONES;23112.343501;A
A;516722;2015;ES618;PERNOCTACIONES;8804.6415011;A
A;516722;2014;ES61;PERNOCTACIONES;38402.336301855;A
A;516722;2014;ES611;PERNOCTACIONES;3751.6190779;A
A;516722;2014;ES612;PERNOCTACIONES;1086.5564881;A
A;516722;2014;ES613;PERNOCTACIONES;95.489075715;A
A;516722;2014;ES614;PERNOCTACIONES;3520.1742695;A
A;516722;2014;ES615;PERNOCTACIONES;168.01798905;A
A;516722;2014;ES616;PERNOCTACIONES;57.35624629;A
A;516722;2014;ES617;PERNOCTACIONES;26150.830296;A
A;516722;2014;ES618;PERNOCTACIONES;3572.2928593;A
A;516724;2020;ES61;PERNOCTACIONES;44068.202950704;A
A;516724;2020;ES611;PERNOCTACIONES;789.590088271;A
A;516724;2020;ES612;PERNOCTACIONES;1011.442302532;A
A;516724;2020;ES613;PERNOCTACIONES;562.74013837;A
A;516724;2020;ES614;PERNOCTACIONES;5516.867036849;A
A;516724;2020;ES616;PERNOCTACIONES;23.610910379;A
A;516724;2020;ES617;PERNOCTACIONES;32030.784148574;A
A;516724;2020;ES618;PERNOCTACIONES;4002.885621758;A
A;516724;2019;ES61;PERNOCTACIONES;224179.107520503;A
A;516724;2019;ES611;PERNOCTACIONES;949.483971927;A
A;516724;2019;ES612;PERNOCTACIONES;4667.589654449;A
A;516724;2019;ES613;PERNOCTACIONES;2325.163341681;A
A;516724;2019;ES614;PERNOCTACIONES;37115.037286343;A
A;516724;2019;ES615;PERNOCTACIONES;404.024334601;A
A;516724;2019;ES616;PERNOCTACIONES;339.878159875;A
A;516724;2019;ES617;PERNOCTACIONES;136220.262894021;A
A;516724;2019;ES618;PERNOCTACIONES;42157.667877606;A
A;516724;2018;ES61;PERNOCTACIONES;215327.74449941;A
A;516724;2018;ES611;PERNOCTACIONES;782.67416725;A
A;516724;2018;ES612;PERNOCTACIONES;4332.1476392;A
A;516724;2018;ES613;PERNOCTACIONES;3252.2811981;A
A;516724;2018;ES614;PERNOCTACIONES;22662.456302;A
A;516724;2018;ES615;PERNOCTACIONES;257.66085148;A
A;516724;2018;ES616;PERNOCTACIONES;208.62286838;A
A;516724;2018;ES617;PERNOCTACIONES;145084.40432;A
A;516724;2018;ES618;PERNOCTACIONES;38747.497153;A
A;516724;2017;ES61;PERNOCTACIONES;207379.81231187;A
