OBS_STATUS;PUNTOS_TURISTICOS;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;70678;516709;2016;PERNOCTACIONES;1366.5605875;A
A;70678;516709;2015;PERNOCTACIONES;882.0;A
A;70678;516709;2014;PERNOCTACIONES;1319.4666667;A
A;70678;516710;2018;PERNOCTACIONES;117.19714457;A
A;70678;516710;2017;PERNOCTACIONES;133.07203579;A
A;70678;516710;2016;PERNOCTACIONES;246.0;A
A;70678;516710;2015;PERNOCTACIONES;16.533333333;A
A;70678;516710;2014;PERNOCTACIONES;102.66666667;A
A;70678;516711;2018;PERNOCTACIONES;111.04559915;A
A;70678;516711;2017;PERNOCTACIONES;195.62751678;A
A;70678;516711;2016;PERNOCTACIONES;91.571316727;A
A;70678;516711;2015;PERNOCTACIONES;72.333333333;A
A;70678;516711;2014;PERNOCTACIONES;44.666666667;A
A;70678;55571;2020;PERNOCTACIONES;146.607905138;A
A;70678;55571;2019;PERNOCTACIONES;187.759656652;A
A;70678;55571;2018;PERNOCTACIONES;345.05069396;A
A;70678;55571;2017;PERNOCTACIONES;531.72139303;A
A;70678;55571;2016;PERNOCTACIONES;395.0;A
A;70678;55571;2015;PERNOCTACIONES;630.21759092;A
A;70678;55571;2014;PERNOCTACIONES;220.26666667;A
A;70678;516713;2019;PERNOCTACIONES;102.497824632;A
A;70678;516713;2018;PERNOCTACIONES;256.0;A
A;70678;516713;2017;PERNOCTACIONES;448.0;A
A;70678;516713;2016;PERNOCTACIONES;286.0;A
A;70678;516713;2015;PERNOCTACIONES;51.000247831;A
A;70678;516713;2014;PERNOCTACIONES;125.2;A
A;70678;516715;2020;PERNOCTACIONES;961.252326088;A
A;70678;516715;2019;PERNOCTACIONES;6587.918950694;A
A;70678;516715;2018;PERNOCTACIONES;11953.343475;A
A;70678;516715;2017;PERNOCTACIONES;9450.4080057;A
A;70678;516715;2016;PERNOCTACIONES;10234.256674;A
A;70678;516715;2015;PERNOCTACIONES;6737.6407418;A
A;70678;516715;2014;PERNOCTACIONES;4642.2333333;A
A;70678;55574;2020;PERNOCTACIONES;57.36;A
A;70678;55574;2019;PERNOCTACIONES;474.120025653;A
A;70678;55574;2018;PERNOCTACIONES;673.52035489;A
A;70678;55574;2017;PERNOCTACIONES;528.42414847;A
A;70678;55574;2016;PERNOCTACIONES;1004.5535577;A
A;70678;55574;2015;PERNOCTACIONES;365.98236155;A
A;70678;55574;2014;PERNOCTACIONES;96.533333333;A
A;70678;516716;2018;PERNOCTACIONES;104.0;A
A;70678;516716;2017;PERNOCTACIONES;92.0;A
A;70678;516716;2016;PERNOCTACIONES;148.0;A
A;70678;516716;2015;PERNOCTACIONES;121.53208345;A
A;70678;516717;2020;PERNOCTACIONES;19.82639821;A
A;70678;516717;2019;PERNOCTACIONES;2106.007320948;A
A;70678;516717;2018;PERNOCTACIONES;3096.9875964;A
A;70678;516717;2017;PERNOCTACIONES;4131.6969697;A
A;70678;516717;2016;PERNOCTACIONES;4456.1972784;A
A;70678;516717;2015;PERNOCTACIONES;1941.2234484;A
A;70678;516717;2014;PERNOCTACIONES;2414.3916667;A
A;70678;516718;2019;PERNOCTACIONES;63.925925926;A
A;70678;516718;2018;PERNOCTACIONES;167.25842697;A
A;70678;516718;2017;PERNOCTACIONES;88.0;A
A;70678;516718;2016;PERNOCTACIONES;113.60478326;A
A;70678;516718;2015;PERNOCTACIONES;49.080952381;A
A;70678;516719;2019;PERNOCTACIONES;484.151200127;A
A;70678;516719;2018;PERNOCTACIONES;475.0;A
A;70678;516719;2016;PERNOCTACIONES;331.55569155;A
A;70678;516719;2015;PERNOCTACIONES;33.066666667;A
A;70678;516719;2014;PERNOCTACIONES;112.26666667;A
A;70678;516720;2019;PERNOCTACIONES;36.960493827;A
A;70678;516720;2018;PERNOCTACIONES;50.304878049;A
A;70678;516720;2017;PERNOCTACIONES;138.0;A
A;70678;516720;2016;PERNOCTACIONES;388.0;A
A;70678;516720;2015;PERNOCTACIONES;239.51147099;A
A;70678;516720;2014;PERNOCTACIONES;52.958333333;A
A;70678;516721;2017;PERNOCTACIONES;431.63400447;A
A;70678;516721;2016;PERNOCTACIONES;140.0;A
A;70678;516721;2014;PERNOCTACIONES;70.25;A
A;70678;516722;2015;PERNOCTACIONES;55.8;A
A;70678;516722;2014;PERNOCTACIONES;34.6;A
A;70678;516724;2019;PERNOCTACIONES;46.0;A
A;70678;516724;2018;PERNOCTACIONES;80.609756098;A
A;70678;516724;2017;PERNOCTACIONES;250.16107383;A
A;70678;516724;2016;PERNOCTACIONES;122.85679315;A
A;70678;516724;2015;PERNOCTACIONES;31.0;A
A;70678;516725;2019;PERNOCTACIONES;35.356877362;A
A;70678;516725;2018;PERNOCTACIONES;234.30382675;A
A;70678;516725;2017;PERNOCTACIONES;466.36163445;A
A;70678;516725;2016;PERNOCTACIONES;594.55466195;A
A;70678;516725;2015;PERNOCTACIONES;400.6;A
A;70678;516725;2014;PERNOCTACIONES;583.50833333;A
A;70678;516726;2018;PERNOCTACIONES;78.349593496;A
A;70678;516726;2014;PERNOCTACIONES;99.2;A
A;70678;516727;2019;PERNOCTACIONES;79.444168734;A
A;70678;516727;2015;PERNOCTACIONES;439.52678571;A
A;70678;516727;2014;PERNOCTACIONES;720.3;A
A;269776;55698;2020;PERNOCTACIONES;121231.682573577;A
A;269776;55698;2019;PERNOCTACIONES;212129.475428731;A
A;269776;55698;2018;PERNOCTACIONES;178194.119660989;A
A;269776;55698;2017;PERNOCTACIONES;142950.645692752;A
A;269776;55698;2016;PERNOCTACIONES;120479.017537743;A
A;269776;55698;2015;PERNOCTACIONES;124817.012499673;A
A;269776;55698;2014;PERNOCTACIONES;121904.233333566;A
A;269776;55565;2020;PERNOCTACIONES;112512.482245681;A
A;269776;55565;2019;PERNOCTACIONES;180468.466988055;A
A;269776;55565;2018;PERNOCTACIONES;152060.831942203;A
A;269776;55565;2017;PERNOCTACIONES;132345.64475641;A
A;269776;55565;2016;PERNOCTACIONES;111945.395760453;A
A;269776;55565;2015;PERNOCTACIONES;116851.28749967;A
A;269776;55565;2014;PERNOCTACIONES;116190.58750027;A
A;269776;55697;2020;PERNOCTACIONES;8719.200327896;A
A;269776;55697;2019;PERNOCTACIONES;31661.008440676;A
A;269776;55697;2018;PERNOCTACIONES;26133.287718786;A
A;269776;55697;2017;PERNOCTACIONES;10605.000936342;A
A;269776;55697;2016;PERNOCTACIONES;8533.62177729;A
A;269776;55697;2015;PERNOCTACIONES;7965.725000003;A
A;269776;55697;2014;PERNOCTACIONES;5713.645833296;A
A;269776;55577;2020;PERNOCTACIONES;311.305182342;A
A;269776;55577;2019;PERNOCTACIONES;1400.285932437;A
A;269776;55577;2018;PERNOCTACIONES;1156.6298493;A
A;269776;55577;2017;PERNOCTACIONES;421.0;A
A;269776;55577;2016;PERNOCTACIONES;504.20341634;A
A;269776;55577;2015;PERNOCTACIONES;202.32916667;A
A;269776;55577;2014;PERNOCTACIONES;238.89583333;A
A;269776;516705;2019;PERNOCTACIONES;181.517539461;A
A;269776;516705;2018;PERNOCTACIONES;180.26470588;A
A;269776;516705;2017;PERNOCTACIONES;29.505617978;A
A;269776;516705;2015;PERNOCTACIONES;25.375;A
A;269776;516706;2020;PERNOCTACIONES;76.0;A
A;269776;516706;2019;PERNOCTACIONES;482.355357095;A
A;269776;516706;2018;PERNOCTACIONES;242.41028582;A
A;269776;516706;2017;PERNOCTACIONES;244.25842697;A
A;269776;516706;2016;PERNOCTACIONES;182.83827103;A
A;269776;516706;2015;PERNOCTACIONES;60.0;A
A;269776;516706;2014;PERNOCTACIONES;28.075;A
A;269776;516707;2020;PERNOCTACIONES;62.305182342;A
A;269776;516707;2019;PERNOCTACIONES;163.292580718;A
A;269776;516707;2018;PERNOCTACIONES;234.37585911;A
A;269776;516707;2015;PERNOCTACIONES;72.4;A
A;269776;516707;2014;PERNOCTACIONES;76.0;A
A;269776;516708;2020;PERNOCTACIONES;248.0;A
A;269776;516708;2019;PERNOCTACIONES;47.25060241;A
A;269776;516708;2018;PERNOCTACIONES;68.746715181;A
A;269776;516708;2016;PERNOCTACIONES;73.38236315;A
A;269776;516708;2015;PERNOCTACIONES;242.5;A
A;269776;516708;2014;PERNOCTACIONES;192.0;A
A;269776;55568;2020;PERNOCTACIONES;515.20537428;A
A;269776;55568;2019;PERNOCTACIONES;1330.947482702;A
A;269776;55568;2018;PERNOCTACIONES;994.83853001;A
A;269776;55568;2017;PERNOCTACIONES;421.00374532;A
A;269776;55568;2016;PERNOCTACIONES;350.33790859;A
A;269776;55568;2015;PERNOCTACIONES;387.46666667;A
A;269776;55568;2014;PERNOCTACIONES;245.16666667;A
A;269776;516709;2020;PERNOCTACIONES;826.848368522;A
A;269776;516709;2019;PERNOCTACIONES;843.715492516;A
A;269776;516709;2014;PERNOCTACIONES;22.0;A
A;269776;516710;2020;PERNOCTACIONES;85.457773512;A
A;269776;516710;2019;PERNOCTACIONES;203.399603629;A
A;269776;516710;2018;PERNOCTACIONES;111.13445017;A
A;269776;516710;2017;PERNOCTACIONES;77.0;A
A;269776;516710;2016;PERNOCTACIONES;152.72795394;A
A;269776;516710;2015;PERNOCTACIONES;89.6;A
A;269776;516710;2014;PERNOCTACIONES;37.625;A
A;269776;516711;2020;PERNOCTACIONES;312.017274472;A
A;269776;516711;2019;PERNOCTACIONES;623.803814768;A
A;269776;516711;2018;PERNOCTACIONES;431.01580106;A
A;269776;516711;2017;PERNOCTACIONES;160.0;A
A;269776;516711;2016;PERNOCTACIONES;130.42232244;A
A;269776;516711;2015;PERNOCTACIONES;734.4125;A
A;269776;516711;2014;PERNOCTACIONES;283.74583333;A
A;269776;55571;2020;PERNOCTACIONES;131.0;A
A;269776;55571;2019;PERNOCTACIONES;402.724576677;A
A;269776;55571;2018;PERNOCTACIONES;439.39709469;A
A;269776;55571;2017;PERNOCTACIONES;154.00749064;A
A;269776;55571;2016;PERNOCTACIONES;163.5263732;A
A;269776;55571;2015;PERNOCTACIONES;203.7;A
A;269776;55571;2014;PERNOCTACIONES;66.0;A
A;269776;516713;2020;PERNOCTACIONES;94.0;A
A;269776;516713;2019;PERNOCTACIONES;942.780069163;A
A;269776;516713;2018;PERNOCTACIONES;418.99102992;A
A;269776;516713;2017;PERNOCTACIONES;334.01498127;A
A;269776;516713;2016;PERNOCTACIONES;31.523809524;A
A;269776;516713;2015;PERNOCTACIONES;136.38333333;A
A;269776;516715;2020;PERNOCTACIONES;1409.919265835;A
A;269776;516715;2019;PERNOCTACIONES;17539.120610265;A
A;269776;516715;2018;PERNOCTACIONES;16045.35013;A
A;269776;516715;2017;PERNOCTACIONES;6635.2687266;A
A;269776;516715;2016;PERNOCTACIONES;5138.1421409;A
A;269776;516715;2015;PERNOCTACIONES;3104.625;A
A;269776;516715;2014;PERNOCTACIONES;2201.075;A
A;269776;55574;2020;PERNOCTACIONES;1971.729366603;A
A;269776;55574;2019;PERNOCTACIONES;743.109573805;A
A;269776;55574;2018;PERNOCTACIONES;413.22126418;A
A;269776;55574;2017;PERNOCTACIONES;337.0;A
A;269776;55574;2016;PERNOCTACIONES;351.79676663;A
A;269776;55574;2015;PERNOCTACIONES;110.0;A
A;269776;55574;2014;PERNOCTACIONES;165.0;A
A;269776;516716;2019;PERNOCTACIONES;119.566360609;A
A;269776;516717;2020;PERNOCTACIONES;1180.266666667;A
A;269776;516717;2019;PERNOCTACIONES;4137.461763895;A
A;269776;516717;2018;PERNOCTACIONES;3696.8920724;A
A;269776;516717;2016;PERNOCTACIONES;666.27493507;A
A;269776;516717;2015;PERNOCTACIONES;1111.75;A
A;269776;516717;2014;PERNOCTACIONES;1244.5333333;A
A;269776;516718;2020;PERNOCTACIONES;276.822456814;A
A;269776;516718;2019;PERNOCTACIONES;714.913980453;A
A;269776;516718;2018;PERNOCTACIONES;444.19510567;A
A;269776;516718;2017;PERNOCTACIONES;249.01872659;A
A;269776;516718;2016;PERNOCTACIONES;84.192344923;A
A;269776;516718;2015;PERNOCTACIONES;73.625;A
A;269776;516719;2020;PERNOCTACIONES;27.0;A
A;269776;516719;2018;PERNOCTACIONES;29.431430253;A
A;269776;516719;2015;PERNOCTACIONES;83.8125;A
A;269776;516719;2014;PERNOCTACIONES;58.383333333;A
A;269776;516720;2019;PERNOCTACIONES;213.399352208;A
A;269776;516720;2018;PERNOCTACIONES;175.51890034;A
A;269776;516720;2017;PERNOCTACIONES;150.0;A
A;269776;516720;2016;PERNOCTACIONES;84.535632184;A
A;269776;516720;2015;PERNOCTACIONES;127.5;A
A;269776;516720;2014;PERNOCTACIONES;133.42083333;A
A;269776;516721;2020;PERNOCTACIONES;34.0;A
A;269776;516721;2019;PERNOCTACIONES;111.328176224;A
A;269776;516721;2018;PERNOCTACIONES;155.58791001;A
A;269776;516721;2017;PERNOCTACIONES;137.0;A
A;269776;516721;2015;PERNOCTACIONES;107.26666667;A
A;269776;516721;2014;PERNOCTACIONES;45.4375;A
A;269776;516722;2020;PERNOCTACIONES;946.525911708;A
A;269776;516722;2019;PERNOCTACIONES;237.307216392;A
A;269776;516722;2018;PERNOCTACIONES;65.0;A
A;269776;516722;2016;PERNOCTACIONES;86.340659341;A
A;269776;516722;2015;PERNOCTACIONES;159.33333333;A
A;269776;516724;2019;PERNOCTACIONES;359.574299582;A
A;269776;516724;2018;PERNOCTACIONES;151.22007235;A
A;269776;516724;2017;PERNOCTACIONES;92.923220974;A
A;269776;516724;2016;PERNOCTACIONES;138.26373626;A
A;269776;516724;2015;PERNOCTACIONES;162.325;A
A;269776;516724;2014;PERNOCTACIONES;98.158333333;A
A;269776;516725;2020;PERNOCTACIONES;116.966410749;A
A;269776;516725;2019;PERNOCTACIONES;485.8467028;A
A;269776;516725;2018;PERNOCTACIONES;423.62293233;A
A;269776;516725;2017;PERNOCTACIONES;307.0;A
A;269776;516725;2016;PERNOCTACIONES;246.50835989;A
A;269776;516725;2015;PERNOCTACIONES;173.75;A
A;269776;516725;2014;PERNOCTACIONES;128.375;A
A;269776;516726;2020;PERNOCTACIONES;69.83109405;A
A;269776;516726;2019;PERNOCTACIONES;204.807352867;A
A;269776;516726;2018;PERNOCTACIONES;84.123992484;A
A;269776;516726;2015;PERNOCTACIONES;64.770833333;A
A;269776;516726;2014;PERNOCTACIONES;36.8125;A
A;269776;516727;2019;PERNOCTACIONES;67.0;A
A;269776;516727;2018;PERNOCTACIONES;42.219931271;A
A;269776;516727;2017;PERNOCTACIONES;16.0;A
A;269776;516727;2016;PERNOCTACIONES;28.0;A
A;269776;516727;2015;PERNOCTACIONES;509.55;A
A;269776;516727;2014;PERNOCTACIONES;321.56666667;A
A;269777;55698;2020;PERNOCTACIONES;43907.351392104;A
A;269777;55698;2019;PERNOCTACIONES;57084.84237393;A
A;269777;55698;2018;PERNOCTACIONES;60184.002084337;A
A;269777;55698;2017;PERNOCTACIONES;46131.336392119;A
A;269777;55698;2016;PERNOCTACIONES;38478.33196363;A
A;269777;55698;2015;PERNOCTACIONES;38488.247168503;A
A;269777;55698;2014;PERNOCTACIONES;42683.455066233;A
A;269777;55565;2020;PERNOCTACIONES;43327.099198526;A
A;269777;55565;2019;PERNOCTACIONES;56477.030748668;A
A;269777;55565;2018;PERNOCTACIONES;60070.444036645;A
A;269777;55565;2017;PERNOCTACIONES;45986.50581887;A
A;269777;55565;2016;PERNOCTACIONES;38478.33196363;A
A;269777;55565;2015;PERNOCTACIONES;38247.539811555;A
A;269777;55565;2014;PERNOCTACIONES;41359.28750707;A
A;269777;55697;2020;PERNOCTACIONES;580.252193578;A
A;269777;55697;2019;PERNOCTACIONES;607.811625262;A
A;269777;55697;2018;PERNOCTACIONES;113.558047692;A
A;269777;55697;2017;PERNOCTACIONES;144.830573249;A
A;269777;55697;2015;PERNOCTACIONES;240.707356948;A
A;269777;55697;2014;PERNOCTACIONES;1324.167559163;A
A;269777;55577;2018;PERNOCTACIONES;24.453146853;A
A;269777;516706;2014;PERNOCTACIONES;36.807387863;A
A;269777;55568;2019;PERNOCTACIONES;409.171624714;A
A;269777;55568;2018;PERNOCTACIONES;56.794908467;A
A;269777;55568;2015;PERNOCTACIONES;200.0;A
A;269777;55568;2014;PERNOCTACIONES;92.018469657;A
A;269777;516711;2020;PERNOCTACIONES;64.191044776;A
A;269777;55571;2020;PERNOCTACIONES;55.275621891;A
A;269777;55571;2019;PERNOCTACIONES;49.485450346;A
A;269777;55574;2019;PERNOCTACIONES;66.730094719;A
A;269777;55574;2014;PERNOCTACIONES;203.20159419;A
A;269777;516716;2020;PERNOCTACIONES;193.464676617;A
A;269777;516718;2020;PERNOCTACIONES;53.492537313;A
A;269777;516718;2014;PERNOCTACIONES;78.136986301;A
A;269777;516720;2020;PERNOCTACIONES;110.551243781;A
A;269777;516720;2019;PERNOCTACIONES;32.839664378;A
A;269777;516722;2020;PERNOCTACIONES;82.913432836;A
A;269777;516724;2020;PERNOCTACIONES;20.363636364;A
A;269777;516725;2015;PERNOCTACIONES;40.707356948;A
A;269777;516727;2017;PERNOCTACIONES;36.942675159;A
A;55118;55698;2020;PERNOCTACIONES;13696.435489321;A
A;55118;55698;2019;PERNOCTACIONES;17282.031249998;A
A;55118;55698;2014;PERNOCTACIONES;6230.723710348;A
A;55118;55565;2020;PERNOCTACIONES;13546.439077709;A
A;55118;55565;2019;PERNOCTACIONES;16611.157499999;A
A;55118;55565;2014;PERNOCTACIONES;6230.723710348;A
A;55118;55697;2020;PERNOCTACIONES;149.996411612;A
A;55118;55697;2019;PERNOCTACIONES;670.873749999;A
A;55118;55577;2019;PERNOCTACIONES;81.84;A
A;55118;516705;2019;PERNOCTACIONES;13.493333333;A
A;55118;55568;2020;PERNOCTACIONES;110.868362832;A
A;55118;55568;2019;PERNOCTACIONES;30.543333333;A
A;55118;516711;2019;PERNOCTACIONES;13.2;A
A;55118;55571;2019;PERNOCTACIONES;159.886666667;A
A;55118;55574;2019;PERNOCTACIONES;157.190416667;A
A;55118;516716;2019;PERNOCTACIONES;13.493333333;A
A;55118;516722;2019;PERNOCTACIONES;28.6;A
A;55118;516724;2019;PERNOCTACIONES;100.173333333;A
A;55118;516727;2020;PERNOCTACIONES;39.12804878;A
A;55118;516727;2019;PERNOCTACIONES;45.173333333;A
A;70683;55698;2018;PERNOCTACIONES;8230.283683246;A
A;70683;55698;2016;PERNOCTACIONES;9150.463157909;A
A;70683;55698;2015;PERNOCTACIONES;7230.960361517;A
A;70683;55565;2018;PERNOCTACIONES;7269.127375108;A
A;70683;55565;2016;PERNOCTACIONES;7201.376169615;A
A;70683;55565;2015;PERNOCTACIONES;6101.040115349;A
A;70683;55697;2018;PERNOCTACIONES;961.156308138;A
A;70683;55697;2016;PERNOCTACIONES;1949.086988294;A
A;70683;55697;2015;PERNOCTACIONES;1129.920246168;A
A;70683;55577;2018;PERNOCTACIONES;169.75914334;A
A;70683;55577;2016;PERNOCTACIONES;951.46081871;A
A;70683;55577;2015;PERNOCTACIONES;562.31586942;A
A;70683;516705;2015;PERNOCTACIONES;11.219047619;A
A;70683;516706;2018;PERNOCTACIONES;77.182539107;A
A;70683;516706;2016;PERNOCTACIONES;33.066666667;A
A;70683;516706;2015;PERNOCTACIONES;16.828571429;A
A;70683;516707;2016;PERNOCTACIONES;32.566081871;A
A;70683;55568;2018;PERNOCTACIONES;187.32816338;A
A;70683;55568;2016;PERNOCTACIONES;254.50847953;A
A;70683;55568;2015;PERNOCTACIONES;166.9172619;A
A;70683;516709;2016;PERNOCTACIONES;22.044444444;A
A;70683;516711;2018;PERNOCTACIONES;78.679794128;A
A;70683;516711;2016;PERNOCTACIONES;59.555555556;A
A;70683;516711;2015;PERNOCTACIONES;75.457142857;A
A;70683;55571;2018;PERNOCTACIONES;183.75033948;A
A;70683;55571;2016;PERNOCTACIONES;63.634064327;A
A;70683;55571;2015;PERNOCTACIONES;86.592673993;A
A;70683;516713;2016;PERNOCTACIONES;15.789473684;A
A;70683;516713;2015;PERNOCTACIONES;16.828571429;A
A;70683;55574;2018;PERNOCTACIONES;151.26768253;A
A;70683;55574;2016;PERNOCTACIONES;211.66593567;A
A;70683;55574;2015;PERNOCTACIONES;66.319047619;A
A;70683;516718;2015;PERNOCTACIONES;11.038095238;A
A;70683;516720;2018;PERNOCTACIONES;11.288135593;A
A;70683;516720;2016;PERNOCTACIONES;13.777777778;A
A;70683;516720;2015;PERNOCTACIONES;13.20952381;A
A;70683;516721;2015;PERNOCTACIONES;23.885714286;A
A;70683;516724;2016;PERNOCTACIONES;41.401315789;A
A;70683;516724;2015;PERNOCTACIONES;22.438095238;A
A;70683;516725;2016;PERNOCTACIONES;144.60116959;A
A;70683;516727;2018;PERNOCTACIONES;31.536150061;A
A;70683;516727;2016;PERNOCTACIONES;89.333333333;A
A;70683;516727;2015;PERNOCTACIONES;36.339495798;A
A;55119;55698;2018;PERNOCTACIONES;17413.311422665;A
A;55119;55698;2014;PERNOCTACIONES;6847.328235642;A
A;55119;55565;2018;PERNOCTACIONES;17413.311422665;A
A;55119;55565;2014;PERNOCTACIONES;6733.667979233;A
A;55119;55697;2014;PERNOCTACIONES;113.660256409;A
A;55119;55577;2014;PERNOCTACIONES;46.382478632;A
A;55119;55568;2014;PERNOCTACIONES;36.944444444;A
A;55119;55574;2014;PERNOCTACIONES;12.25;A
A;70685;55698;2020;PERNOCTACIONES;309870.747332606;A
A;70685;55698;2019;PERNOCTACIONES;1088321.482410106;A
A;70685;55698;2018;PERNOCTACIONES;1157560.27172528;A
A;70685;55698;2017;PERNOCTACIONES;1155202.341925158;A
A;70685;55698;2016;PERNOCTACIONES;1122044.52609424;A
A;70685;55698;2015;PERNOCTACIONES;1041782.322275253;A
A;70685;55698;2014;PERNOCTACIONES;917694.911376703;A
A;70685;55565;2020;PERNOCTACIONES;135903.100037089;A
A;70685;55565;2019;PERNOCTACIONES;231862.103024644;A
A;70685;55565;2018;PERNOCTACIONES;227106.41544597;A
A;70685;55565;2017;PERNOCTACIONES;205901.611835098;A
A;70685;55565;2016;PERNOCTACIONES;175116.91568128;A
A;70685;55565;2015;PERNOCTACIONES;186061.04833862;A
A;70685;55565;2014;PERNOCTACIONES;157822.743513163;A
A;70685;55697;2020;PERNOCTACIONES;173967.647295517;A
A;70685;55697;2019;PERNOCTACIONES;856459.379385462;A
A;70685;55697;2018;PERNOCTACIONES;930453.85627931;A
A;70685;55697;2017;PERNOCTACIONES;949300.73009006;A
A;70685;55697;2016;PERNOCTACIONES;946927.61041296;A
A;70685;55697;2015;PERNOCTACIONES;855721.273936633;A
A;70685;55697;2014;PERNOCTACIONES;759872.16786354;A
A;70685;55577;2020;PERNOCTACIONES;2842.806850152;A
A;70685;55577;2019;PERNOCTACIONES;4811.316934524;A
A;70685;55577;2018;PERNOCTACIONES;9477.1249974;A
A;70685;55577;2017;PERNOCTACIONES;10989.516227;A
A;70685;55577;2016;PERNOCTACIONES;9183.184911;A
A;70685;55577;2015;PERNOCTACIONES;9845.7392891;A
A;70685;55577;2014;PERNOCTACIONES;8419.6098009;A
A;70685;516705;2020;PERNOCTACIONES;114.25;A
A;70685;516705;2019;PERNOCTACIONES;363.625;A
A;70685;516705;2018;PERNOCTACIONES;529.55539821;A
A;70685;516705;2017;PERNOCTACIONES;860.49103387;A
A;70685;516705;2016;PERNOCTACIONES;600.21241421;A
A;70685;516705;2015;PERNOCTACIONES;735.35824238;A
A;70685;516705;2014;PERNOCTACIONES;922.86736966;A
A;70685;516706;2020;PERNOCTACIONES;3239.247782461;A
A;70685;516706;2019;PERNOCTACIONES;7901.8649395;A
A;70685;516706;2018;PERNOCTACIONES;9516.474167;A
A;70685;516706;2017;PERNOCTACIONES;10211.321976;A
A;70685;516706;2016;PERNOCTACIONES;12537.406634;A
A;70685;516706;2015;PERNOCTACIONES;11327.832878;A
A;70685;516706;2014;PERNOCTACIONES;10445.991534;A
A;70685;516707;2020;PERNOCTACIONES;4422.776124892;A
A;70685;516707;2019;PERNOCTACIONES;17715.379199595;A
A;70685;516707;2018;PERNOCTACIONES;21348.398543;A
A;70685;516707;2017;PERNOCTACIONES;22575.001525;A
A;70685;516707;2016;PERNOCTACIONES;24350.514422;A
A;70685;516707;2015;PERNOCTACIONES;20148.778622;A
A;70685;516707;2014;PERNOCTACIONES;21740.939038;A
A;70685;516708;2020;PERNOCTACIONES;7140.330279793;A
A;70685;516708;2019;PERNOCTACIONES;49915.566799817;A
A;70685;516708;2018;PERNOCTACIONES;60058.069839;A
A;70685;516708;2017;PERNOCTACIONES;63487.768774;A
A;70685;516708;2016;PERNOCTACIONES;66449.444021;A
A;70685;516708;2015;PERNOCTACIONES;69200.705355;A
A;70685;516708;2014;PERNOCTACIONES;61741.22761;A
A;70685;55568;2020;PERNOCTACIONES;12693.610523521;A
A;70685;55568;2019;PERNOCTACIONES;23060.463930085;A
A;70685;55568;2018;PERNOCTACIONES;23890.955388;A
A;70685;55568;2017;PERNOCTACIONES;23391.499754;A
A;70685;55568;2016;PERNOCTACIONES;23758.422137;A
A;70685;55568;2015;PERNOCTACIONES;21800.776389;A
A;70685;55568;2014;PERNOCTACIONES;25385.897544;A
A;70685;516709;2019;PERNOCTACIONES;265.75;A
A;70685;516709;2018;PERNOCTACIONES;35.25;A
A;70685;516709;2017;PERNOCTACIONES;143.31210662;A
A;70685;516709;2016;PERNOCTACIONES;114.34421511;A
A;70685;516709;2015;PERNOCTACIONES;78.905146293;A
A;70685;516709;2014;PERNOCTACIONES;124.48202619;A
A;70685;516710;2020;PERNOCTACIONES;11612.863703073;A
A;70685;516710;2019;PERNOCTACIONES;177054.641870041;A
A;70685;516710;2018;PERNOCTACIONES;183119.66488;A
A;70685;516710;2017;PERNOCTACIONES;177309.4677;A
A;70685;516710;2016;PERNOCTACIONES;151173.146;A
A;70685;516710;2015;PERNOCTACIONES;125902.08135;A
A;70685;516710;2014;PERNOCTACIONES;106704.2308;A
A;70685;516711;2020;PERNOCTACIONES;1289.147395402;A
A;70685;516711;2019;PERNOCTACIONES;6060.198437098;A
A;70685;516711;2018;PERNOCTACIONES;7567.4429156;A
A;70685;516711;2017;PERNOCTACIONES;6636.7569511;A
A;70685;516711;2016;PERNOCTACIONES;5887.3787752;A
A;70685;516711;2015;PERNOCTACIONES;8122.6944824;A
A;70685;516711;2014;PERNOCTACIONES;10895.29188;A
A;70685;516712;2020;PERNOCTACIONES;418.157874745;A
A;70685;516712;2019;PERNOCTACIONES;312.146428571;A
A;70685;516712;2018;PERNOCTACIONES;413.5711775;A
A;70685;516712;2017;PERNOCTACIONES;272.02534347;A
A;70685;516712;2016;PERNOCTACIONES;259.78630994;A
