OBS_STATUS;RESITUR;TEMPORAL;PARQUES_TURISMO;INDICATOR;OBS_VALUE;FREQ
A;516725;2019;55541;PERNOCTACIONES;227394.611074651;A
A;516725;2020;55537;PERNOCTACIONES;1059.217341172;A
A;516725;2020;55538;PERNOCTACIONES;1048.041857454;A
A;516725;2020;55539;PERNOCTACIONES;33.066666667;A
A;516725;2020;55540;PERNOCTACIONES;317.424683744;A
A;516725;2020;55541;PERNOCTACIONES;69075.341177173;A
A;516726;2014;55537;PERNOCTACIONES;217.42014501;A
A;516726;2014;55538;PERNOCTACIONES;653.47964793;A
A;516726;2014;55539;PERNOCTACIONES;155.40193798;A
A;516726;2014;55540;PERNOCTACIONES;208.07699153;A
A;516726;2014;55541;PERNOCTACIONES;109659.21403;A
A;516726;2015;55537;PERNOCTACIONES;792.77038429;A
A;516726;2015;55538;PERNOCTACIONES;815.03551531;A
A;516726;2015;55539;PERNOCTACIONES;252.0;A
A;516726;2015;55540;PERNOCTACIONES;85.583773742;A
A;516726;2015;55541;PERNOCTACIONES;126347.73602;A
A;516726;2016;55537;PERNOCTACIONES;1117.8531223;A
A;516726;2016;55538;PERNOCTACIONES;962.27816316;A
A;516726;2016;55539;PERNOCTACIONES;930.95132576;A
A;516726;2016;55540;PERNOCTACIONES;131.70508887;A
A;516726;2016;55541;PERNOCTACIONES;113473.38749;A
A;516726;2017;55537;PERNOCTACIONES;1707.2797842;A
A;516726;2017;55538;PERNOCTACIONES;823.38743663;A
A;516726;2017;55539;PERNOCTACIONES;855.01292517;A
A;516726;2017;55540;PERNOCTACIONES;75.576125835;A
A;516726;2017;55541;PERNOCTACIONES;118058.08189;A
A;516726;2018;55537;PERNOCTACIONES;1752.2430146;A
A;516726;2018;55538;PERNOCTACIONES;1667.8489098;A
A;516726;2018;55539;PERNOCTACIONES;764.86666667;A
A;516726;2018;55540;PERNOCTACIONES;170.01286153;A
A;516726;2018;55541;PERNOCTACIONES;141127.21275;A
A;516726;2019;55537;PERNOCTACIONES;4268.193672017;A
A;516726;2019;55538;PERNOCTACIONES;2470.197462523;A
A;516726;2019;55539;PERNOCTACIONES;188.6;A
A;516726;2019;55540;PERNOCTACIONES;261.336122795;A
A;516726;2019;55541;PERNOCTACIONES;155863.132960203;A
A;516726;2020;55537;PERNOCTACIONES;909.631811687;A
A;516726;2020;55538;PERNOCTACIONES;157.835991843;A
A;516726;2020;55539;PERNOCTACIONES;28.933333333;A
A;516726;2020;55540;PERNOCTACIONES;175.91358522;A
A;516726;2020;55541;PERNOCTACIONES;30249.419381257;A
A;516727;2014;55537;PERNOCTACIONES;648.83979501;A
A;516727;2014;55538;PERNOCTACIONES;3816.1257521;A
A;516727;2014;55540;PERNOCTACIONES;1516.6028125;A
A;516727;2014;55541;PERNOCTACIONES;115055.78011;A
A;516727;2015;55537;PERNOCTACIONES;641.42930935;A
A;516727;2015;55538;PERNOCTACIONES;3488.898997;A
A;516727;2015;55539;PERNOCTACIONES;409.73333333;A
A;516727;2015;55540;PERNOCTACIONES;964.6713669;A
A;516727;2015;55541;PERNOCTACIONES;116224.95245;A
A;516727;2016;55537;PERNOCTACIONES;1817.723476;A
A;516727;2016;55538;PERNOCTACIONES;5300.7155772;A
A;516727;2016;55539;PERNOCTACIONES;119.73333333;A
A;516727;2016;55540;PERNOCTACIONES;294.64811643;A
A;516727;2016;55541;PERNOCTACIONES;132029.1597;A
A;516727;2017;55537;PERNOCTACIONES;2770.1769782;A
A;516727;2017;55538;PERNOCTACIONES;6119.4954901;A
A;516727;2017;55539;PERNOCTACIONES;611.93333333;A
A;516727;2017;55540;PERNOCTACIONES;24.403228934;A
A;516727;2017;55541;PERNOCTACIONES;145771.87858;A
A;516727;2018;55537;PERNOCTACIONES;1661.4196182;A
A;516727;2018;55538;PERNOCTACIONES;9035.1192646;A
A;516727;2018;55539;PERNOCTACIONES;105.2;A
A;516727;2018;55540;PERNOCTACIONES;109.10231392;A
A;516727;2018;55541;PERNOCTACIONES;134990.78122;A
A;516727;2019;55537;PERNOCTACIONES;1672.183516127;A
A;516727;2019;55538;PERNOCTACIONES;3759.632159281;A
A;516727;2019;55540;PERNOCTACIONES;167.559090909;A
A;516727;2019;55541;PERNOCTACIONES;117747.888406485;A
A;516727;2020;55537;PERNOCTACIONES;1852.040648589;A
A;516727;2020;55538;PERNOCTACIONES;381.807065961;A
A;516727;2020;55539;PERNOCTACIONES;20.133333333;A
A;516727;2020;55541;PERNOCTACIONES;17937.27890164;A
P;55698;2021;55537;PERNOCTACIONES;804697.265179663;A
P;55698;2021;55538;PERNOCTACIONES;467211.441571387;A
P;55698;2021;55539;PERNOCTACIONES;136444.313485602;A
P;55698;2021;55540;PERNOCTACIONES;294839.219491875;A
P;55698;2021;55541;PERNOCTACIONES;3114713.126305035;A
P;55565;2021;55537;PERNOCTACIONES;732527.634461229;A
P;55565;2021;55538;PERNOCTACIONES;373679.166072095;A
P;55565;2021;55539;PERNOCTACIONES;111533.934361607;A
P;55565;2021;55540;PERNOCTACIONES;280552.168959648;A
P;55565;2021;55541;PERNOCTACIONES;1393633.13590452;A
P;55697;2021;55537;PERNOCTACIONES;72169.630718434;A
P;55697;2021;55538;PERNOCTACIONES;93532.275499292;A
P;55697;2021;55539;PERNOCTACIONES;24910.379123995;A
P;55697;2021;55540;PERNOCTACIONES;14287.050532227;A
P;55697;2021;55541;PERNOCTACIONES;1721079.990400515;A
P;55577;2021;55537;PERNOCTACIONES;7743.4144954;A
P;55577;2021;55538;PERNOCTACIONES;17443.969986534;A
P;55577;2021;55539;PERNOCTACIONES;879.693177801;A
P;55577;2021;55540;PERNOCTACIONES;1091.241440781;A
P;55577;2021;55541;PERNOCTACIONES;124836.819243825;A
P;516705;2021;55537;PERNOCTACIONES;287.566634092;A
P;516705;2021;55538;PERNOCTACIONES;957.880984478;A
P;516705;2021;55541;PERNOCTACIONES;8618.36508202;A
P;516706;2021;55537;PERNOCTACIONES;3373.123764738;A
P;516706;2021;55538;PERNOCTACIONES;6116.851585985;A
P;516706;2021;55539;PERNOCTACIONES;2333.916201249;A
P;516706;2021;55540;PERNOCTACIONES;162.118041561;A
P;516706;2021;55541;PERNOCTACIONES;70040.905007438;A
P;516707;2021;55537;PERNOCTACIONES;984.8162959;A
P;516707;2021;55538;PERNOCTACIONES;514.551091931;A
P;516707;2021;55539;PERNOCTACIONES;9523.31875;A
P;516707;2021;55540;PERNOCTACIONES;613.122335847;A
P;516707;2021;55541;PERNOCTACIONES;53881.913532348;A
P;516708;2021;55537;PERNOCTACIONES;268.114242583;A
P;516708;2021;55538;PERNOCTACIONES;137.636625899;A
P;516708;2021;55539;PERNOCTACIONES;49.2;A
P;516708;2021;55540;PERNOCTACIONES;450.870505789;A
P;516708;2021;55541;PERNOCTACIONES;55448.027066369;A
P;55568;2021;55537;PERNOCTACIONES;18308.291380998;A
P;55568;2021;55538;PERNOCTACIONES;10394.024609453;A
P;55568;2021;55539;PERNOCTACIONES;2459.685059763;A
P;55568;2021;55540;PERNOCTACIONES;697.284760689;A
P;55568;2021;55541;PERNOCTACIONES;158196.91534861;A
P;516709;2021;55537;PERNOCTACIONES;906.169906625;A
P;516709;2021;55538;PERNOCTACIONES;101.052317053;A
P;516709;2021;55541;PERNOCTACIONES;2517.357960619;A
P;516710;2021;55537;PERNOCTACIONES;1708.130590457;A
P;516710;2021;55538;PERNOCTACIONES;1015.260058553;A
P;516710;2021;55539;PERNOCTACIONES;248.628985507;A
P;516710;2021;55541;PERNOCTACIONES;102890.456845543;A
P;516711;2021;55537;PERNOCTACIONES;2769.955772432;A
P;516711;2021;55538;PERNOCTACIONES;7554.922286357;A
P;516711;2021;55539;PERNOCTACIONES;341.826086957;A
P;516711;2021;55540;PERNOCTACIONES;220.220852721;A
P;516711;2021;55541;PERNOCTACIONES;56052.025193788;A
P;516712;2021;55537;PERNOCTACIONES;342.628266571;A
P;516712;2021;55538;PERNOCTACIONES;170.257846261;A
P;516712;2021;55540;PERNOCTACIONES;172.909240228;A
P;516712;2021;55541;PERNOCTACIONES;2990.571680914;A
P;55571;2021;55537;PERNOCTACIONES;5047.442056764;A
P;55571;2021;55538;PERNOCTACIONES;7211.038607873;A
P;55571;2021;55539;PERNOCTACIONES;1159.349960353;A
P;55571;2021;55540;PERNOCTACIONES;1208.022270434;A
P;55571;2021;55541;PERNOCTACIONES;178694.505285932;A
P;516713;2021;55537;PERNOCTACIONES;2593.112510394;A
P;516713;2021;55538;PERNOCTACIONES;1301.33707857;A
P;516713;2021;55540;PERNOCTACIONES;630.994448396;A
P;516713;2021;55541;PERNOCTACIONES;20208.637819322;A
P;516715;2021;55537;PERNOCTACIONES;2479.410497338;A
P;516715;2021;55538;PERNOCTACIONES;5069.870632487;A
P;516715;2021;55539;PERNOCTACIONES;204.8;A
P;516715;2021;55540;PERNOCTACIONES;5018.999887988;A
P;516715;2021;55541;PERNOCTACIONES;26671.43314406;A
P;55574;2021;55537;PERNOCTACIONES;11599.409983085;A
P;55574;2021;55538;PERNOCTACIONES;8863.741621014;A
P;55574;2021;55539;PERNOCTACIONES;1161.211382114;A
P;55574;2021;55540;PERNOCTACIONES;512.055345968;A
P;55574;2021;55541;PERNOCTACIONES;394834.623826068;A
P;516716;2021;55537;PERNOCTACIONES;1596.036704077;A
P;516716;2021;55538;PERNOCTACIONES;217.029536693;A
P;516716;2021;55539;PERNOCTACIONES;37.689855072;A
P;516716;2021;55540;PERNOCTACIONES;46.370673077;A
P;516716;2021;55541;PERNOCTACIONES;11890.139347233;A
P;516717;2021;55537;PERNOCTACIONES;2694.82513495;A
P;516717;2021;55538;PERNOCTACIONES;2764.764867219;A
P;516717;2021;55539;PERNOCTACIONES;4680.832567456;A
P;516717;2021;55540;PERNOCTACIONES;1987.412097698;A
P;516717;2021;55541;PERNOCTACIONES;81397.70470122;A
P;516718;2021;55537;PERNOCTACIONES;2099.316668927;A
P;516718;2021;55538;PERNOCTACIONES;694.606807912;A
P;516718;2021;55539;PERNOCTACIONES;644.43027906;A
P;516718;2021;55540;PERNOCTACIONES;285.73440246;A
P;516718;2021;55541;PERNOCTACIONES;86444.074290591;A
P;516719;2021;55537;PERNOCTACIONES;333.263280624;A
P;516719;2021;55538;PERNOCTACIONES;450.18816589;A
P;516719;2021;55539;PERNOCTACIONES;366.64057971;A
P;516719;2021;55540;PERNOCTACIONES;36.938029865;A
P;516719;2021;55541;PERNOCTACIONES;38318.173364972;A
P;516720;2021;55537;PERNOCTACIONES;209.122232453;A
P;516720;2021;55538;PERNOCTACIONES;208.513010076;A
P;516720;2021;55539;PERNOCTACIONES;103.333333333;A
P;516720;2021;55541;PERNOCTACIONES;10476.003697127;A
P;516721;2021;55537;PERNOCTACIONES;936.234061279;A
P;516721;2021;55538;PERNOCTACIONES;3970.473023648;A
P;516721;2021;55539;PERNOCTACIONES;48.915942029;A
P;516721;2021;55540;PERNOCTACIONES;146.419819272;A
P;516721;2021;55541;PERNOCTACIONES;31364.255751886;A
P;516722;2021;55537;PERNOCTACIONES;1487.516902912;A
P;516722;2021;55538;PERNOCTACIONES;2659.514231269;A
P;516722;2021;55540;PERNOCTACIONES;73.139201696;A
P;516722;2021;55541;PERNOCTACIONES;54967.75178396;A
P;516724;2021;55537;PERNOCTACIONES;919.121358944;A
P;516724;2021;55538;PERNOCTACIONES;2607.910277831;A
P;516724;2021;55540;PERNOCTACIONES;395.800698929;A
P;516724;2021;55541;PERNOCTACIONES;36076.391280425;A
P;516725;2021;55537;PERNOCTACIONES;2304.516853567;A
P;516725;2021;55538;PERNOCTACIONES;2399.346540056;A
P;516725;2021;55539;PERNOCTACIONES;49.2;A
P;516725;2021;55540;PERNOCTACIONES;261.849844955;A
P;516725;2021;55541;PERNOCTACIONES;41302.959608849;A
P;516726;2021;55537;PERNOCTACIONES;627.107174554;A
P;516726;2021;55538;PERNOCTACIONES;97.482767545;A
P;516726;2021;55541;PERNOCTACIONES;29578.359903153;A
P;516727;2021;55537;PERNOCTACIONES;550.98394877;A
P;516727;2021;55538;PERNOCTACIONES;10610.050938705;A
P;516727;2021;55539;PERNOCTACIONES;108.978861789;A
P;516727;2021;55540;PERNOCTACIONES;23.826589595;A
P;516727;2021;55541;PERNOCTACIONES;43381.619634243;A
A;55698;2014;55537;ESTANCIA_MEDIA;5.242431884090444;A
A;55698;2014;55538;ESTANCIA_MEDIA;4.351414663171717;A
A;55698;2014;55539;ESTANCIA_MEDIA;4.603794485323477;A
A;55698;2014;55540;ESTANCIA_MEDIA;3.947582997708009;A
A;55698;2014;55541;ESTANCIA_MEDIA;6.060531807366816;A
A;55698;2015;55537;ESTANCIA_MEDIA;5.082645743305721;A
A;55698;2015;55538;ESTANCIA_MEDIA;3.653671875279451;A
A;55698;2015;55539;ESTANCIA_MEDIA;5.166705814926641;A
A;55698;2015;55540;ESTANCIA_MEDIA;3.964871546748484;A
A;55698;2015;55541;ESTANCIA_MEDIA;6.21138889796335;A
A;55698;2016;55537;ESTANCIA_MEDIA;5.1009270934246205;A
A;55698;2016;55538;ESTANCIA_MEDIA;3.978595315511625;A
A;55698;2016;55539;ESTANCIA_MEDIA;4.748140406101596;A
A;55698;2016;55540;ESTANCIA_MEDIA;4.460294727350944;A
A;55698;2016;55541;ESTANCIA_MEDIA;5.810256352838482;A
A;55698;2017;55537;ESTANCIA_MEDIA;5.037517414221585;A
A;55698;2017;55538;ESTANCIA_MEDIA;3.9766968125386577;A
A;55698;2017;55539;ESTANCIA_MEDIA;4.903567554083297;A
A;55698;2017;55540;ESTANCIA_MEDIA;4.530128985766611;A
A;55698;2017;55541;ESTANCIA_MEDIA;5.375939468903214;A
A;55698;2018;55537;ESTANCIA_MEDIA;5.202182550810678;A
A;55698;2018;55538;ESTANCIA_MEDIA;3.8480546593463347;A
A;55698;2018;55539;ESTANCIA_MEDIA;4.519684941609;A
A;55698;2018;55540;ESTANCIA_MEDIA;4.140274764291385;A
A;55698;2018;55541;ESTANCIA_MEDIA;5.514673992331927;A
A;55698;2019;55537;ESTANCIA_MEDIA;4.974563053360614;A
A;55698;2019;55538;ESTANCIA_MEDIA;3.7643032761690436;A
A;55698;2019;55539;ESTANCIA_MEDIA;4.694345821231522;A
A;55698;2019;55540;ESTANCIA_MEDIA;4.118106941921242;A
A;55698;2019;55541;ESTANCIA_MEDIA;5.139870676085391;A
A;55698;2020;55537;ESTANCIA_MEDIA;4.749837525601727;A
A;55698;2020;55538;ESTANCIA_MEDIA;3.8742128185537896;A
A;55698;2020;55539;ESTANCIA_MEDIA;4.162370253122988;A
A;55698;2020;55540;ESTANCIA_MEDIA;4.1169776776399525;A
A;55698;2020;55541;ESTANCIA_MEDIA;5.198927915822837;A
A;55565;2014;55537;ESTANCIA_MEDIA;4.691965728072629;A
A;55565;2014;55538;ESTANCIA_MEDIA;4.216768669982627;A
A;55565;2014;55539;ESTANCIA_MEDIA;3.9278872945871215;A
A;55565;2014;55540;ESTANCIA_MEDIA;3.8929974598093575;A
A;55565;2014;55541;ESTANCIA_MEDIA;4.062557039522039;A
A;55565;2015;55537;ESTANCIA_MEDIA;4.593204633761842;A
A;55565;2015;55538;ESTANCIA_MEDIA;3.67040884082868;A
A;55565;2015;55539;ESTANCIA_MEDIA;4.0337274626271045;A
A;55565;2015;55540;ESTANCIA_MEDIA;3.901464852657673;A
A;55565;2015;55541;ESTANCIA_MEDIA;4.002607747545945;A
A;55565;2016;55537;ESTANCIA_MEDIA;4.625309986370598;A
A;55565;2016;55538;ESTANCIA_MEDIA;3.96450947879582;A
A;55565;2016;55539;ESTANCIA_MEDIA;3.8535825294323134;A
A;55565;2016;55540;ESTANCIA_MEDIA;4.362583929506388;A
A;55565;2016;55541;ESTANCIA_MEDIA;3.740515437479571;A
A;55565;2017;55537;ESTANCIA_MEDIA;4.4850812242734275;A
A;55565;2017;55538;ESTANCIA_MEDIA;4.060084336057145;A
A;55565;2017;55539;ESTANCIA_MEDIA;3.936581167044114;A
A;55565;2017;55540;ESTANCIA_MEDIA;4.444141342771099;A
A;55565;2017;55541;ESTANCIA_MEDIA;3.5999756427157323;A
A;55565;2018;55537;ESTANCIA_MEDIA;4.642758264220288;A
A;55565;2018;55538;ESTANCIA_MEDIA;3.922623357621271;A
A;55565;2018;55539;ESTANCIA_MEDIA;3.7449639633852243;A
A;55565;2018;55540;ESTANCIA_MEDIA;4.008108355249382;A
A;55565;2018;55541;ESTANCIA_MEDIA;3.6420740193964805;A
A;55565;2019;55537;ESTANCIA_MEDIA;4.489128088409307;A
A;55565;2019;55538;ESTANCIA_MEDIA;3.9181027379741358;A
A;55565;2019;55539;ESTANCIA_MEDIA;3.842098833904352;A
A;55565;2019;55540;ESTANCIA_MEDIA;4.044926048581217;A
A;55565;2019;55541;ESTANCIA_MEDIA;3.4405516019261584;A
A;55565;2020;55537;ESTANCIA_MEDIA;4.462858446372698;A
A;55565;2020;55538;ESTANCIA_MEDIA;3.882913354966555;A
A;55565;2020;55539;ESTANCIA_MEDIA;3.2888655932846564;A
A;55565;2020;55540;ESTANCIA_MEDIA;4.115605581155074;A
A;55565;2020;55541;ESTANCIA_MEDIA;3.9596790147819902;A
A;55697;2014;55537;ESTANCIA_MEDIA;8.088119098327693;A
A;55697;2014;55538;ESTANCIA_MEDIA;4.7244112913307985;A
A;55697;2014;55539;ESTANCIA_MEDIA;8.368550740148821;A
A;55697;2014;55540;ESTANCIA_MEDIA;4.629069890186392;A
A;55697;2014;55541;ESTANCIA_MEDIA;6.735950701164089;A
A;55697;2015;55537;ESTANCIA_MEDIA;7.717138152929773;A
A;55697;2015;55538;ESTANCIA_MEDIA;3.6121030484348067;A
A;55697;2015;55539;ESTANCIA_MEDIA;10.028871166830964;A
A;55697;2015;55540;ESTANCIA_MEDIA;4.791905137013411;A
A;55697;2015;55541;ESTANCIA_MEDIA;7.004145409883052;A
A;55697;2016;55537;ESTANCIA_MEDIA;7.544585379945451;A
A;55697;2016;55538;ESTANCIA_MEDIA;4.016645441697598;A
A;55697;2016;55539;ESTANCIA_MEDIA;8.599882999206736;A
A;55697;2016;55540;ESTANCIA_MEDIA;5.320858456187618;A
A;55697;2016;55541;ESTANCIA_MEDIA;6.529277433581524;A
A;55697;2017;55537;ESTANCIA_MEDIA;7.681492063254043;A
A;55697;2017;55538;ESTANCIA_MEDIA;3.803658062375979;A
A;55697;2017;55539;ESTANCIA_MEDIA;8.49618111849809;A
A;55697;2017;55540;ESTANCIA_MEDIA;5.521956745128697;A
A;55697;2017;55541;ESTANCIA_MEDIA;6.0320200234322305;A
A;55697;2018;55537;ESTANCIA_MEDIA;7.899721854311617;A
A;55697;2018;55538;ESTANCIA_MEDIA;3.699049416551611;A
A;55697;2018;55539;ESTANCIA_MEDIA;8.101565557001894;A
A;55697;2018;55540;ESTANCIA_MEDIA;5.084275745737863;A
A;55697;2018;55541;ESTANCIA_MEDIA;6.14768565147069;A
A;55697;2019;55537;ESTANCIA_MEDIA;7.55139862534226;A
A;55697;2019;55538;ESTANCIA_MEDIA;3.391278473783267;A
A;55697;2019;55539;ESTANCIA_MEDIA;9.455297396392657;A
A;55697;2019;55540;ESTANCIA_MEDIA;4.691336271254059;A
A;55697;2019;55541;ESTANCIA_MEDIA;5.866233869476996;A
A;55697;2020;55537;ESTANCIA_MEDIA;7.515540147389731;A
A;55697;2020;55538;ESTANCIA_MEDIA;3.8027639305525023;A
A;55697;2020;55539;ESTANCIA_MEDIA;13.913895825725819;A
A;55697;2020;55540;ESTANCIA_MEDIA;4.1396394144247095;A
A;55697;2020;55541;ESTANCIA_MEDIA;6.637679963402938;A
A;55577;2014;55537;ESTANCIA_MEDIA;14.174444240842991;A
A;55577;2014;55538;ESTANCIA_MEDIA;7.460347278412669;A
A;55577;2014;55539;ESTANCIA_MEDIA;7.627219331455645;A
A;55577;2014;55540;ESTANCIA_MEDIA;4.101780172639503;A
A;55577;2014;55541;ESTANCIA_MEDIA;7.683871596101612;A
A;55577;2015;55537;ESTANCIA_MEDIA;14.677644642528312;A
A;55577;2015;55538;ESTANCIA_MEDIA;5.435124780668867;A
A;55577;2015;55539;ESTANCIA_MEDIA;11.982808135583351;A
A;55577;2015;55540;ESTANCIA_MEDIA;3.488561445883259;A
A;55577;2015;55541;ESTANCIA_MEDIA;8.203883047085576;A
A;55577;2016;55537;ESTANCIA_MEDIA;9.959615855057555;A
A;55577;2016;55538;ESTANCIA_MEDIA;6.04460671415813;A
A;55577;2016;55539;ESTANCIA_MEDIA;7.945712273033808;A
A;55577;2016;55540;ESTANCIA_MEDIA;4.341258554359818;A
A;55577;2016;55541;ESTANCIA_MEDIA;7.2350124630487285;A
A;55577;2017;55537;ESTANCIA_MEDIA;10.07822537689891;A
A;55577;2017;55538;ESTANCIA_MEDIA;5.360116164994007;A
A;55577;2017;55539;ESTANCIA_MEDIA;10.338223760919957;A
A;55577;2017;55540;ESTANCIA_MEDIA;4.626289973448021;A
A;55577;2017;55541;ESTANCIA_MEDIA;7.203185773829042;A
A;55577;2018;55537;ESTANCIA_MEDIA;12.272306752847303;A
A;55577;2018;55538;ESTANCIA_MEDIA;4.971320696870448;A
A;55577;2018;55539;ESTANCIA_MEDIA;9.256336575278693;A
A;55577;2018;55540;ESTANCIA_MEDIA;5.00733996895692;A
A;55577;2018;55541;ESTANCIA_MEDIA;7.435697633270841;A
A;55577;2019;55537;ESTANCIA_MEDIA;9.627044921558722;A
A;55577;2019;55538;ESTANCIA_MEDIA;5.003869734579431;A
A;55577;2019;55539;ESTANCIA_MEDIA;6.032659516736655;A
A;55577;2019;55540;ESTANCIA_MEDIA;4.515160037553479;A
A;55577;2019;55541;ESTANCIA_MEDIA;6.386097938400981;A
A;55577;2020;55537;ESTANCIA_MEDIA;9.699588123674468;A
A;55577;2020;55538;ESTANCIA_MEDIA;6.2434780107587695;A
A;55577;2020;55539;ESTANCIA_MEDIA;13.883514539051985;A
A;55577;2020;55540;ESTANCIA_MEDIA;4.688556743299717;A
A;55577;2020;55541;ESTANCIA_MEDIA;7.538546246513593;A
A;516705;2014;55537;ESTANCIA_MEDIA;6.905116278910873;A
A;516705;2014;55538;ESTANCIA_MEDIA;5.338892299020315;A
A;516705;2014;55539;ESTANCIA_MEDIA;22.14286707359777;A
A;516705;2014;55540;ESTANCIA_MEDIA;5.146996329743246;A
A;516705;2014;55541;ESTANCIA_MEDIA;6.360916938925809;A
A;516705;2015;55537;ESTANCIA_MEDIA;5.413453616688765;A
A;516705;2015;55538;ESTANCIA_MEDIA;4.779771711921759;A
A;516705;2015;55539;ESTANCIA_MEDIA;29.918228425929343;A
A;516705;2015;55540;ESTANCIA_MEDIA;6.6086584621108955;A
A;516705;2015;55541;ESTANCIA_MEDIA;7.56307385142088;A
A;516705;2016;55537;ESTANCIA_MEDIA;4.84621558538577;A
A;516705;2016;55538;ESTANCIA_MEDIA;4.441565992519481;A
A;516705;2016;55539;ESTANCIA_MEDIA;6.333333333333333;A
A;516705;2016;55540;ESTANCIA_MEDIA;6.824776293327606;A
A;516705;2016;55541;ESTANCIA_MEDIA;6.270206256796091;A
A;516705;2017;55537;ESTANCIA_MEDIA;6.4475819903578335;A
A;516705;2017;55538;ESTANCIA_MEDIA;3.069188278751206;A
A;516705;2017;55539;ESTANCIA_MEDIA;22.922120158033227;A
A;516705;2017;55540;ESTANCIA_MEDIA;2.9902939674075224;A
A;516705;2017;55541;ESTANCIA_MEDIA;5.880816565939002;A
A;516705;2018;55537;ESTANCIA_MEDIA;8.776539462405617;A
A;516705;2018;55538;ESTANCIA_MEDIA;5.225781555035941;A
A;516705;2018;55539;ESTANCIA_MEDIA;6.6906976743408055;A
A;516705;2018;55540;ESTANCIA_MEDIA;6.117647058823529;A
A;516705;2018;55541;ESTANCIA_MEDIA;5.007698754023149;A
A;516705;2019;55537;ESTANCIA_MEDIA;4.0602965117594545;A
A;516705;2019;55538;ESTANCIA_MEDIA;4.221318647971334;A
A;516705;2019;55539;ESTANCIA_MEDIA;3.0327868851632624;A
A;516705;2019;55540;ESTANCIA_MEDIA;5.47996850181312;A
A;516705;2019;55541;ESTANCIA_MEDIA;4.372014146821643;A
A;516705;2020;55537;ESTANCIA_MEDIA;5.5679829630882285;A
A;516705;2020;55538;ESTANCIA_MEDIA;1.9240746819912977;A
A;516705;2020;55541;ESTANCIA_MEDIA;8.575891414480626;A
A;516706;2014;55537;ESTANCIA_MEDIA;10.49212865527425;A
A;516706;2014;55538;ESTANCIA_MEDIA;3.6920786810481037;A
A;516706;2014;55539;ESTANCIA_MEDIA;6.2865993142883685;A
A;516706;2014;55540;ESTANCIA_MEDIA;3.845889687263654;A
A;516706;2014;55541;ESTANCIA_MEDIA;6.486610197787618;A
A;516706;2015;55537;ESTANCIA_MEDIA;7.664540746498777;A
A;516706;2015;55538;ESTANCIA_MEDIA;3.315176143526521;A
A;516706;2015;55539;ESTANCIA_MEDIA;9.839731292776198;A
A;516706;2015;55540;ESTANCIA_MEDIA;3.20180378954684;A
A;516706;2015;55541;ESTANCIA_MEDIA;6.825447730381613;A
A;516706;2016;55537;ESTANCIA_MEDIA;6.3446104219376;A
A;516706;2016;55538;ESTANCIA_MEDIA;3.385684268308751;A
A;516706;2016;55539;ESTANCIA_MEDIA;10.40171219024971;A
A;516706;2016;55540;ESTANCIA_MEDIA;4.996448319151568;A
A;516706;2016;55541;ESTANCIA_MEDIA;6.375758212713545;A
A;516706;2017;55537;ESTANCIA_MEDIA;7.699242209236602;A
A;516706;2017;55538;ESTANCIA_MEDIA;3.0856264560770033;A
A;516706;2017;55539;ESTANCIA_MEDIA;11.655483727946642;A
A;516706;2017;55540;ESTANCIA_MEDIA;7.412034428608941;A
A;516706;2017;55541;ESTANCIA_MEDIA;5.810010016646142;A
A;516706;2018;55537;ESTANCIA_MEDIA;7.824152375932598;A
A;516706;2018;55538;ESTANCIA_MEDIA;4.474940975779351;A
A;516706;2018;55539;ESTANCIA_MEDIA;9.949748536784536;A
A;516706;2018;55540;ESTANCIA_MEDIA;5.427505238632671;A
A;516706;2018;55541;ESTANCIA_MEDIA;5.824892258868027;A
A;516706;2019;55537;ESTANCIA_MEDIA;7.532205922798299;A
A;516706;2019;55538;ESTANCIA_MEDIA;3.2014871369094595;A
A;516706;2019;55539;ESTANCIA_MEDIA;17.976308521778197;A
A;516706;2019;55540;ESTANCIA_MEDIA;4.1271661718663015;A
A;516706;2019;55541;ESTANCIA_MEDIA;5.694284796636359;A
A;516706;2020;55537;ESTANCIA_MEDIA;7.796499446931379;A
A;516706;2020;55538;ESTANCIA_MEDIA;5.139871948195245;A
A;516706;2020;55539;ESTANCIA_MEDIA;91.28491000547018;A
A;516706;2020;55540;ESTANCIA_MEDIA;4.636817607723934;A
A;516706;2020;55541;ESTANCIA_MEDIA;5.6347146685874;A
A;516707;2014;55537;ESTANCIA_MEDIA;6.386536582304033;A
A;516707;2014;55538;ESTANCIA_MEDIA;2.6068919681039135;A
A;516707;2014;55539;ESTANCIA_MEDIA;11.070325084447996;A
A;516707;2014;55540;ESTANCIA_MEDIA;8.91853917316718;A
A;516707;2014;55541;ESTANCIA_MEDIA;8.002191519783196;A
A;516707;2015;55537;ESTANCIA_MEDIA;6.645089438651597;A
A;516707;2015;55538;ESTANCIA_MEDIA;3.4449603544975527;A
A;516707;2015;55539;ESTANCIA_MEDIA;15.474248996790356;A
A;516707;2015;55540;ESTANCIA_MEDIA;6.8654815307091;A
A;516707;2015;55541;ESTANCIA_MEDIA;6.9988030484139045;A
A;516707;2016;55537;ESTANCIA_MEDIA;6.308745499382245;A
A;516707;2016;55538;ESTANCIA_MEDIA;4.364307734433505;A
A;516707;2016;55539;ESTANCIA_MEDIA;6.664505460480856;A
A;516707;2016;55540;ESTANCIA_MEDIA;7.576918717968188;A
