ESTADO_DATO;TERRITORIO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;PARQUES_TURISMO;PUNTOS_TURISTICOS
A;ES617;55563;2014;PERNOCTACIONES;471037.5720773;A;_Z;_Z
A;ES617;55563;2015;PERNOCTACIONES;524564.2936166;A;_Z;_Z
A;ES617;55563;2016;PERNOCTACIONES;548289.8051819;A;_Z;_Z
A;ES617;55563;2017;PERNOCTACIONES;682859.1405046;A;_Z;_Z
A;ES617;55563;2018;PERNOCTACIONES;622722.0983775;A;_Z;_Z
A;ES617;55563;2019;PERNOCTACIONES;765229.696280524;A;_Z;_Z
A;ES617;55563;2020;PERNOCTACIONES;416489.87276349;A;_Z;_Z
A;ES617;55545;2014;PERNOCTACIONES;11034.722847;A;_Z;_Z
A;ES617;55545;2015;PERNOCTACIONES;14085.42741;A;_Z;_Z
A;ES617;55545;2016;PERNOCTACIONES;11481.417807;A;_Z;_Z
A;ES617;55545;2017;PERNOCTACIONES;15644.938959;A;_Z;_Z
A;ES617;55545;2018;PERNOCTACIONES;11872.330854;A;_Z;_Z
A;ES617;55545;2019;PERNOCTACIONES;17049.26130994;A;_Z;_Z
A;ES617;55545;2020;PERNOCTACIONES;7765.336015466;A;_Z;_Z
A;ES617;55546;2014;PERNOCTACIONES;2917.022894;A;_Z;_Z
A;ES617;55546;2015;PERNOCTACIONES;5959.9469429;A;_Z;_Z
A;ES617;55546;2016;PERNOCTACIONES;5882.9722201;A;_Z;_Z
A;ES617;55546;2017;PERNOCTACIONES;7634.8406532;A;_Z;_Z
A;ES617;55546;2018;PERNOCTACIONES;5604.655076;A;_Z;_Z
A;ES617;55546;2019;PERNOCTACIONES;9159.271425225;A;_Z;_Z
A;ES617;55546;2020;PERNOCTACIONES;1402.410205455;A;_Z;_Z
A;ES617;55547;2014;PERNOCTACIONES;4428.6148966;A;_Z;_Z
A;ES617;55547;2015;PERNOCTACIONES;5200.6947361;A;_Z;_Z
A;ES617;55547;2016;PERNOCTACIONES;5998.9906586;A;_Z;_Z
A;ES617;55547;2017;PERNOCTACIONES;11954.678641;A;_Z;_Z
A;ES617;55547;2018;PERNOCTACIONES;11226.489314;A;_Z;_Z
A;ES617;55547;2019;PERNOCTACIONES;13197.387213086;A;_Z;_Z
A;ES617;55547;2020;PERNOCTACIONES;5238.249649209;A;_Z;_Z
A;ES617;55548;2014;PERNOCTACIONES;7713.4324626;A;_Z;_Z
A;ES617;55548;2015;PERNOCTACIONES;6021.063135;A;_Z;_Z
A;ES617;55548;2016;PERNOCTACIONES;7361.986763;A;_Z;_Z
A;ES617;55548;2017;PERNOCTACIONES;8874.7537015;A;_Z;_Z
A;ES617;55548;2018;PERNOCTACIONES;11068.67911;A;_Z;_Z
A;ES617;55548;2019;PERNOCTACIONES;14763.875852802;A;_Z;_Z
A;ES617;55548;2020;PERNOCTACIONES;5107.600802608;A;_Z;_Z
A;ES617;55549;2014;PERNOCTACIONES;26559.603353;A;_Z;_Z
A;ES617;55549;2015;PERNOCTACIONES;31443.120222;A;_Z;_Z
A;ES617;55549;2016;PERNOCTACIONES;26454.129236;A;_Z;_Z
A;ES617;55549;2017;PERNOCTACIONES;34481.130361;A;_Z;_Z
A;ES617;55549;2018;PERNOCTACIONES;34690.274334;A;_Z;_Z
A;ES617;55549;2019;PERNOCTACIONES;41175.265731172;A;_Z;_Z
A;ES617;55549;2020;PERNOCTACIONES;18697.075093349;A;_Z;_Z
A;ES617;55550;2014;PERNOCTACIONES;26395.751121;A;_Z;_Z
A;ES617;55550;2015;PERNOCTACIONES;24067.749838;A;_Z;_Z
A;ES617;55550;2016;PERNOCTACIONES;32411.854556;A;_Z;_Z
A;ES617;55550;2017;PERNOCTACIONES;41464.471593;A;_Z;_Z
A;ES617;55550;2018;PERNOCTACIONES;40345.428976;A;_Z;_Z
A;ES617;55550;2019;PERNOCTACIONES;44469.313366932;A;_Z;_Z
A;ES617;55550;2020;PERNOCTACIONES;23849.180133166;A;_Z;_Z
A;ES617;55551;2014;PERNOCTACIONES;40667.88727;A;_Z;_Z
A;ES617;55551;2015;PERNOCTACIONES;36080.69894;A;_Z;_Z
A;ES617;55551;2016;PERNOCTACIONES;41583.196929;A;_Z;_Z
A;ES617;55551;2017;PERNOCTACIONES;57895.011805;A;_Z;_Z
A;ES617;55551;2018;PERNOCTACIONES;53594.969969;A;_Z;_Z
A;ES617;55551;2019;PERNOCTACIONES;68250.608078955;A;_Z;_Z
A;ES617;55551;2020;PERNOCTACIONES;24880.684853887;A;_Z;_Z
A;ES617;55552;2014;PERNOCTACIONES;21396.238483;A;_Z;_Z
A;ES617;55552;2015;PERNOCTACIONES;19514.484673;A;_Z;_Z
A;ES617;55552;2016;PERNOCTACIONES;19704.12822;A;_Z;_Z
A;ES617;55552;2017;PERNOCTACIONES;31719.852912;A;_Z;_Z
A;ES617;55552;2018;PERNOCTACIONES;33786.192414;A;_Z;_Z
A;ES617;55552;2019;PERNOCTACIONES;35144.738599299;A;_Z;_Z
A;ES617;55552;2020;PERNOCTACIONES;22106.222580059;A;_Z;_Z
A;ES617;55553;2014;PERNOCTACIONES;22201.806897;A;_Z;_Z
A;ES617;55553;2015;PERNOCTACIONES;28100.762276;A;_Z;_Z
A;ES617;55553;2016;PERNOCTACIONES;34712.366481;A;_Z;_Z
A;ES617;55553;2017;PERNOCTACIONES;38882.143126;A;_Z;_Z
A;ES617;55553;2018;PERNOCTACIONES;38293.813562;A;_Z;_Z
A;ES617;55553;2019;PERNOCTACIONES;39289.669557641;A;_Z;_Z
A;ES617;55553;2020;PERNOCTACIONES;16236.836942566;A;_Z;_Z
A;ES617;55554;2014;PERNOCTACIONES;12713.114409;A;_Z;_Z
A;ES617;55554;2015;PERNOCTACIONES;15534.303002;A;_Z;_Z
A;ES617;55554;2016;PERNOCTACIONES;15269.51299;A;_Z;_Z
A;ES617;55554;2017;PERNOCTACIONES;23676.82267;A;_Z;_Z
A;ES617;55554;2018;PERNOCTACIONES;20844.70305;A;_Z;_Z
A;ES617;55554;2019;PERNOCTACIONES;27656.010337135;A;_Z;_Z
A;ES617;55554;2020;PERNOCTACIONES;20557.910234547;A;_Z;_Z
A;ES617;55555;2014;PERNOCTACIONES;230239.98614;A;_Z;_Z
A;ES617;55555;2015;PERNOCTACIONES;238864.91886;A;_Z;_Z
A;ES617;55555;2016;PERNOCTACIONES;260012.69707;A;_Z;_Z
A;ES617;55555;2017;PERNOCTACIONES;323862.00732;A;_Z;_Z
A;ES617;55555;2018;PERNOCTACIONES;271067.05663;A;_Z;_Z
A;ES617;55555;2019;PERNOCTACIONES;342284.768120076;A;_Z;_Z
A;ES617;55555;2020;PERNOCTACIONES;203021.156370549;A;_Z;_Z
A;ES617;55556;2014;PERNOCTACIONES;6372.0697971;A;_Z;_Z
A;ES617;55556;2015;PERNOCTACIONES;9491.1623678;A;_Z;_Z
A;ES617;55556;2016;PERNOCTACIONES;11761.508017;A;_Z;_Z
A;ES617;55556;2017;PERNOCTACIONES;19255.611669;A;_Z;_Z
A;ES617;55556;2018;PERNOCTACIONES;19285.028388;A;_Z;_Z
A;ES617;55556;2019;PERNOCTACIONES;28960.833428057;A;_Z;_Z
A;ES617;55556;2020;PERNOCTACIONES;12560.544729636;A;_Z;_Z
A;ES617;55557;2014;PERNOCTACIONES;5926.0826944;A;_Z;_Z
A;ES617;55557;2015;PERNOCTACIONES;7115.1535058;A;_Z;_Z
A;ES617;55557;2016;PERNOCTACIONES;5936.0307818;A;_Z;_Z
A;ES617;55557;2017;PERNOCTACIONES;6110.4728048;A;_Z;_Z
A;ES617;55557;2018;PERNOCTACIONES;7141.816023;A;_Z;_Z
A;ES617;55557;2019;PERNOCTACIONES;6788.514580853;A;_Z;_Z
A;ES617;55557;2020;PERNOCTACIONES;3564.216424021;A;_Z;_Z
A;ES617;55558;2014;PERNOCTACIONES;27178.532414;A;_Z;_Z
A;ES617;55558;2015;PERNOCTACIONES;56622.810813;A;_Z;_Z
A;ES617;55558;2016;PERNOCTACIONES;44538.938887;A;_Z;_Z
A;ES617;55558;2017;PERNOCTACIONES;31847.341848;A;_Z;_Z
A;ES617;55558;2018;PERNOCTACIONES;33239.049037;A;_Z;_Z
A;ES617;55558;2019;PERNOCTACIONES;41274.544666555;A;_Z;_Z
A;ES617;55558;2020;PERNOCTACIONES;27808.836256007;A;_Z;_Z
A;ES617;55559;2014;PERNOCTACIONES;5542.9336382;A;_Z;_Z
A;ES617;55559;2015;PERNOCTACIONES;5248.3284898;A;_Z;_Z
A;ES617;55559;2016;PERNOCTACIONES;4333.6572113;A;_Z;_Z
A;ES617;55559;2017;PERNOCTACIONES;3570.795083;A;_Z;_Z
A;ES617;55559;2018;PERNOCTACIONES;2997.9801829;A;_Z;_Z
A;ES617;55559;2019;PERNOCTACIONES;3452.026365617;A;_Z;_Z
A;ES617;55559;2020;PERNOCTACIONES;3031.567992593;A;_Z;_Z
A;ES617;55544;2014;PERNOCTACIONES;9730.0679526;A;_Z;_Z
A;ES617;55544;2015;PERNOCTACIONES;11005.819413;A;_Z;_Z
A;ES617;55544;2016;PERNOCTACIONES;6843.5573746;A;_Z;_Z
A;ES617;55544;2017;PERNOCTACIONES;12932.056287;A;_Z;_Z
A;ES617;55544;2018;PERNOCTACIONES;12616.61717;A;_Z;_Z
A;ES617;55544;2019;PERNOCTACIONES;16456.344662752;A;_Z;_Z
A;ES617;55544;2020;PERNOCTACIONES;12707.888214667;A;_Z;_Z
A;ES617;55561;2014;PERNOCTACIONES;6334.0304324;A;_Z;_Z
A;ES617;55561;2015;PERNOCTACIONES;6848.1422519;A;_Z;_Z
A;ES617;55561;2016;PERNOCTACIONES;9138.7232852;A;_Z;_Z
A;ES617;55561;2017;PERNOCTACIONES;8172.4914218;A;_Z;_Z
A;ES617;55561;2018;PERNOCTACIONES;8810.5671022;A;_Z;_Z
A;ES617;55561;2019;PERNOCTACIONES;10273.3917329;A;_Z;_Z
A;ES617;55561;2020;PERNOCTACIONES;4557.559462129;A;_Z;_Z
A;ES617;55562;2014;PERNOCTACIONES;3685.6743754;A;_Z;_Z
A;ES617;55562;2015;PERNOCTACIONES;3359.7067403;A;_Z;_Z
A;ES617;55562;2016;PERNOCTACIONES;4864.1366943;A;_Z;_Z
A;ES617;55562;2017;PERNOCTACIONES;4879.7196493;A;_Z;_Z
A;ES617;55562;2018;PERNOCTACIONES;6236.4471854;A;_Z;_Z
A;ES617;55562;2019;PERNOCTACIONES;5583.871251527;A;_Z;_Z
A;ES617;55562;2020;PERNOCTACIONES;3396.596803576;A;_Z;_Z
A;ES618;55564;2014;PERNOCTACIONES;293314.0491363;A;_Z;_Z
A;ES618;55564;2015;PERNOCTACIONES;292910.54076599;A;_Z;_Z
A;ES618;55564;2016;PERNOCTACIONES;360300.1253441;A;_Z;_Z
A;ES618;55564;2017;PERNOCTACIONES;412330.5766962;A;_Z;_Z
A;ES618;55564;2018;PERNOCTACIONES;450630.23492139;A;_Z;_Z
A;ES618;55564;2019;PERNOCTACIONES;434351.680242602;A;_Z;_Z
A;ES618;55564;2020;PERNOCTACIONES;206484.972080593;A;_Z;_Z
A;ES618;55543;2014;PERNOCTACIONES;152221.82611;A;_Z;_Z
A;ES618;55543;2015;PERNOCTACIONES;139279.60268;A;_Z;_Z
A;ES618;55543;2016;PERNOCTACIONES;160722.23344;A;_Z;_Z
A;ES618;55543;2017;PERNOCTACIONES;188069.23955;A;_Z;_Z
A;ES618;55543;2018;PERNOCTACIONES;199636.05823;A;_Z;_Z
A;ES618;55543;2019;PERNOCTACIONES;182127.460471952;A;_Z;_Z
A;ES618;55543;2020;PERNOCTACIONES;116828.393575723;A;_Z;_Z
A;ES618;55563;2014;PERNOCTACIONES;141092.2230263;A;_Z;_Z
A;ES618;55563;2015;PERNOCTACIONES;153630.93808599;A;_Z;_Z
A;ES618;55563;2016;PERNOCTACIONES;199577.8919041;A;_Z;_Z
A;ES618;55563;2017;PERNOCTACIONES;224261.3371462;A;_Z;_Z
A;ES618;55563;2018;PERNOCTACIONES;250994.17669139;A;_Z;_Z
A;ES618;55563;2019;PERNOCTACIONES;252224.21977065;A;_Z;_Z
A;ES618;55563;2020;PERNOCTACIONES;89656.57850487;A;_Z;_Z
A;ES618;55545;2014;PERNOCTACIONES;3048.3505194;A;_Z;_Z
A;ES618;55545;2015;PERNOCTACIONES;3317.0660759;A;_Z;_Z
A;ES618;55545;2016;PERNOCTACIONES;4837.167146;A;_Z;_Z
A;ES618;55545;2017;PERNOCTACIONES;5224.8693773;A;_Z;_Z
A;ES618;55545;2018;PERNOCTACIONES;6688.8698707;A;_Z;_Z
A;ES618;55545;2019;PERNOCTACIONES;6671.711192297;A;_Z;_Z
A;ES618;55545;2020;PERNOCTACIONES;2181.262771561;A;_Z;_Z
A;ES618;55546;2014;PERNOCTACIONES;4242.8793668;A;_Z;_Z
A;ES618;55546;2015;PERNOCTACIONES;3774.7570594;A;_Z;_Z
A;ES618;55546;2016;PERNOCTACIONES;6808.8630022;A;_Z;_Z
A;ES618;55546;2017;PERNOCTACIONES;5018.6497574;A;_Z;_Z
A;ES618;55546;2018;PERNOCTACIONES;5913.6861536;A;_Z;_Z
A;ES618;55546;2019;PERNOCTACIONES;5370.742437777;A;_Z;_Z
A;ES618;55546;2020;PERNOCTACIONES;1539.925227136;A;_Z;_Z
A;ES618;55547;2014;PERNOCTACIONES;8848.9651787;A;_Z;_Z
A;ES618;55547;2015;PERNOCTACIONES;8842.6865756;A;_Z;_Z
A;ES618;55547;2016;PERNOCTACIONES;10466.143841;A;_Z;_Z
A;ES618;55547;2017;PERNOCTACIONES;13469.281803;A;_Z;_Z
A;ES618;55547;2018;PERNOCTACIONES;14021.428542;A;_Z;_Z
A;ES618;55547;2019;PERNOCTACIONES;18320.334108472;A;_Z;_Z
A;ES618;55547;2020;PERNOCTACIONES;4582.963319904;A;_Z;_Z
A;ES618;55548;2014;PERNOCTACIONES;2290.5805051;A;_Z;_Z
A;ES618;55548;2015;PERNOCTACIONES;2459.6316809;A;_Z;_Z
A;ES618;55548;2016;PERNOCTACIONES;2749.5053083;A;_Z;_Z
A;ES618;55548;2017;PERNOCTACIONES;3199.1282312;A;_Z;_Z
A;ES618;55548;2018;PERNOCTACIONES;3845.7711285;A;_Z;_Z
A;ES618;55548;2019;PERNOCTACIONES;5210.192631494;A;_Z;_Z
A;ES618;55548;2020;PERNOCTACIONES;2121.675398103;A;_Z;_Z
A;ES618;55549;2014;PERNOCTACIONES;9128.7552135;A;_Z;_Z
A;ES618;55549;2015;PERNOCTACIONES;8180.7849672;A;_Z;_Z
A;ES618;55549;2016;PERNOCTACIONES;14042.117862;A;_Z;_Z
A;ES618;55549;2017;PERNOCTACIONES;15912.174759;A;_Z;_Z
A;ES618;55549;2018;PERNOCTACIONES;15364.093727;A;_Z;_Z
A;ES618;55549;2019;PERNOCTACIONES;13904.993621779;A;_Z;_Z
A;ES618;55549;2020;PERNOCTACIONES;4674.130786326;A;_Z;_Z
A;ES618;55550;2014;PERNOCTACIONES;7957.6759261;A;_Z;_Z
A;ES618;55550;2015;PERNOCTACIONES;8972.828149;A;_Z;_Z
A;ES618;55550;2016;PERNOCTACIONES;10376.171072;A;_Z;_Z
A;ES618;55550;2017;PERNOCTACIONES;12004.55305;A;_Z;_Z
A;ES618;55550;2018;PERNOCTACIONES;15438.707021;A;_Z;_Z
A;ES618;55550;2019;PERNOCTACIONES;11131.286039167;A;_Z;_Z
A;ES618;55550;2020;PERNOCTACIONES;3851.869153657;A;_Z;_Z
A;ES618;55551;2014;PERNOCTACIONES;20074.320032;A;_Z;_Z
A;ES618;55551;2015;PERNOCTACIONES;20626.351458;A;_Z;_Z
A;ES618;55551;2016;PERNOCTACIONES;26391.938797;A;_Z;_Z
A;ES618;55551;2017;PERNOCTACIONES;26822.812306;A;_Z;_Z
A;ES618;55551;2018;PERNOCTACIONES;33197.531414;A;_Z;_Z
A;ES618;55551;2019;PERNOCTACIONES;34268.855870313;A;_Z;_Z
A;ES618;55551;2020;PERNOCTACIONES;11247.807649661;A;_Z;_Z
A;ES618;55552;2014;PERNOCTACIONES;14714.849866;A;_Z;_Z
A;ES618;55552;2015;PERNOCTACIONES;17464.472273;A;_Z;_Z
A;ES618;55552;2016;PERNOCTACIONES;23037.25325;A;_Z;_Z
A;ES618;55552;2017;PERNOCTACIONES;23285.245467;A;_Z;_Z
A;ES618;55552;2018;PERNOCTACIONES;25686.802248;A;_Z;_Z
A;ES618;55552;2019;PERNOCTACIONES;27285.342532759;A;_Z;_Z
A;ES618;55552;2020;PERNOCTACIONES;6769.957388564;A;_Z;_Z
A;ES618;55553;2014;PERNOCTACIONES;8439.3241575;A;_Z;_Z
A;ES618;55553;2015;PERNOCTACIONES;8990.6465354;A;_Z;_Z
A;ES618;55553;2016;PERNOCTACIONES;11090.657408;A;_Z;_Z
A;ES618;55553;2017;PERNOCTACIONES;13622.75225;A;_Z;_Z
A;ES618;55553;2018;PERNOCTACIONES;15078.353497;A;_Z;_Z
A;ES618;55553;2019;PERNOCTACIONES;17123.966097608;A;_Z;_Z
A;ES618;55553;2020;PERNOCTACIONES;7109.716749367;A;_Z;_Z
A;ES618;55554;2014;PERNOCTACIONES;6082.7387586;A;_Z;_Z
A;ES618;55554;2015;PERNOCTACIONES;6537.5807482;A;_Z;_Z
A;ES618;55554;2016;PERNOCTACIONES;10731.194492;A;_Z;_Z
A;ES618;55554;2017;PERNOCTACIONES;12957.412588;A;_Z;_Z
A;ES618;55554;2018;PERNOCTACIONES;11607.449421;A;_Z;_Z
A;ES618;55554;2019;PERNOCTACIONES;13482.671972659;A;_Z;_Z
A;ES618;55554;2020;PERNOCTACIONES;3810.927857136;A;_Z;_Z
A;ES618;55555;2014;PERNOCTACIONES;33327.213049;A;_Z;_Z
A;ES618;55555;2015;PERNOCTACIONES;42995.954611;A;_Z;_Z
A;ES618;55555;2016;PERNOCTACIONES;47576.854904;A;_Z;_Z
A;ES618;55555;2017;PERNOCTACIONES;59184.722188;A;_Z;_Z
A;ES618;55555;2018;PERNOCTACIONES;65905.680811;A;_Z;_Z
A;ES618;55555;2019;PERNOCTACIONES;63561.337838502;A;_Z;_Z
A;ES618;55555;2020;PERNOCTACIONES;29477.615898567;A;_Z;_Z
A;ES618;55556;2014;PERNOCTACIONES;3899.8611042;A;_Z;_Z
A;ES618;55556;2015;PERNOCTACIONES;5522.1953963;A;_Z;_Z
A;ES618;55556;2016;PERNOCTACIONES;6364.3892819;A;_Z;_Z
A;ES618;55556;2017;PERNOCTACIONES;6963.6607987;A;_Z;_Z
A;ES618;55556;2018;PERNOCTACIONES;6345.156683;A;_Z;_Z
A;ES618;55556;2019;PERNOCTACIONES;7127.274638095;A;_Z;_Z
A;ES618;55556;2020;PERNOCTACIONES;2883.696864863;A;_Z;_Z
A;ES618;55557;2014;PERNOCTACIONES;3760.9632916;A;_Z;_Z
A;ES618;55557;2015;PERNOCTACIONES;1887.3409346;A;_Z;_Z
A;ES618;55557;2016;PERNOCTACIONES;4156.5749512;A;_Z;_Z
A;ES618;55557;2017;PERNOCTACIONES;3521.9800981;A;_Z;_Z
A;ES618;55557;2018;PERNOCTACIONES;4197.8998766;A;_Z;_Z
A;ES618;55557;2019;PERNOCTACIONES;3138.599444437;A;_Z;_Z
A;ES618;55557;2020;PERNOCTACIONES;1333.052847722;A;_Z;_Z
A;ES618;55558;2014;PERNOCTACIONES;9015.2516761;A;_Z;_Z
A;ES618;55558;2015;PERNOCTACIONES;8398.3645469;A;_Z;_Z
A;ES618;55558;2016;PERNOCTACIONES;12275.40264;A;_Z;_Z
A;ES618;55558;2017;PERNOCTACIONES;12270.860383;A;_Z;_Z
A;ES618;55558;2018;PERNOCTACIONES;16856.972365;A;_Z;_Z
A;ES618;55558;2019;PERNOCTACIONES;15118.041547981;A;_Z;_Z
A;ES618;55558;2020;PERNOCTACIONES;4859.459597779;A;_Z;_Z
A;ES618;55559;2014;PERNOCTACIONES;1144.9829965;A;_Z;_Z
A;ES618;55559;2015;PERNOCTACIONES;713.18529856;A;_Z;_Z
A;ES618;55559;2016;PERNOCTACIONES;1295.4227812;A;_Z;_Z
A;ES618;55559;2017;PERNOCTACIONES;2242.849539;A;_Z;_Z
A;ES618;55559;2018;PERNOCTACIONES;2305.2791074;A;_Z;_Z
A;ES618;55559;2019;PERNOCTACIONES;2918.892607405;A;_Z;_Z
A;ES618;55559;2020;PERNOCTACIONES;403.970491368;A;_Z;_Z
A;ES618;55544;2014;PERNOCTACIONES;4069.9469358;A;_Z;_Z
A;ES618;55544;2015;PERNOCTACIONES;4337.5190849;A;_Z;_Z
A;ES618;55544;2016;PERNOCTACIONES;5332.5577368;A;_Z;_Z
A;ES618;55544;2017;PERNOCTACIONES;6371.3064143;A;_Z;_Z
A;ES618;55544;2018;PERNOCTACIONES;6906.0306324;A;_Z;_Z
A;ES618;55544;2019;PERNOCTACIONES;5718.057068486;A;_Z;_Z
A;ES618;55544;2020;PERNOCTACIONES;1828.001636338;A;_Z;_Z
A;ES618;55561;2014;PERNOCTACIONES;535.95151885;A;_Z;_Z
A;ES618;55561;2015;PERNOCTACIONES;400.51765672;A;_Z;_Z
A;ES618;55561;2016;PERNOCTACIONES;1487.3919992;A;_Z;_Z
A;ES618;55561;2017;PERNOCTACIONES;1753.2112642;A;_Z;_Z
A;ES618;55561;2018;PERNOCTACIONES;1220.6150125;A;_Z;_Z
A;ES618;55561;2019;PERNOCTACIONES;1183.661673125;A;_Z;_Z
A;ES618;55561;2020;PERNOCTACIONES;636.446879976;A;_Z;_Z
A;ES618;55562;2014;PERNOCTACIONES;509.61293055;A;_Z;_Z
A;ES618;55562;2015;PERNOCTACIONES;209.05503441;A;_Z;_Z
A;ES618;55562;2016;PERNOCTACIONES;558.2854313;A;_Z;_Z
A;ES618;55562;2017;PERNOCTACIONES;435.866872;A;_Z;_Z
A;ES618;55562;2018;PERNOCTACIONES;413.84918069;A;_Z;_Z
A;ES618;55562;2019;PERNOCTACIONES;688.258448294;A;_Z;_Z
A;ES618;55562;2020;PERNOCTACIONES;344.097986842;A;_Z;_Z
P;ES61;55564;2021;PERNOCTACIONES;4042291.424310314;A;_Z;_Z
P;ES61;55543;2021;PERNOCTACIONES;1930013.04339979;A;_Z;_Z
P;ES61;55563;2021;PERNOCTACIONES;2112278.380910524;A;_Z;_Z
P;ES61;55545;2021;PERNOCTACIONES;54400.373274664;A;_Z;_Z
P;ES61;55546;2021;PERNOCTACIONES;14791.690993244;A;_Z;_Z
P;ES61;55547;2021;PERNOCTACIONES;28692.114751452;A;_Z;_Z
P;ES61;55548;2021;PERNOCTACIONES;28161.887991173;A;_Z;_Z
P;ES61;55549;2021;PERNOCTACIONES;130600.928509764;A;_Z;_Z
P;ES61;55550;2021;PERNOCTACIONES;137686.650419437;A;_Z;_Z
P;ES61;55551;2021;PERNOCTACIONES;167443.92414522;A;_Z;_Z
P;ES61;55552;2021;PERNOCTACIONES;129458.960056279;A;_Z;_Z
P;ES61;55553;2021;PERNOCTACIONES;127937.229591321;A;_Z;_Z
P;ES61;55554;2021;PERNOCTACIONES;127902.05052698;A;_Z;_Z
P;ES61;55555;2021;PERNOCTACIONES;814140.690508933;A;_Z;_Z
P;ES61;55556;2021;PERNOCTACIONES;112196.029994894;A;_Z;_Z
P;ES61;55557;2021;PERNOCTACIONES;29362.533528518;A;_Z;_Z
P;ES61;55558;2021;PERNOCTACIONES;128086.733786602;A;_Z;_Z
P;ES61;55559;2021;PERNOCTACIONES;13308.229734193;A;_Z;_Z
P;ES61;55544;2021;PERNOCTACIONES;42522.376165547;A;_Z;_Z
P;ES61;55561;2021;PERNOCTACIONES;18295.413806474;A;_Z;_Z
P;ES61;55562;2021;PERNOCTACIONES;7290.563125829;A;_Z;_Z
P;ES611;55564;2021;PERNOCTACIONES;751447.257832708;A;_Z;_Z
P;ES611;55543;2021;PERNOCTACIONES;292586.840963818;A;_Z;_Z
P;ES611;55563;2021;PERNOCTACIONES;458860.41686889;A;_Z;_Z
P;ES611;55545;2021;PERNOCTACIONES;19612.304962018;A;_Z;_Z
P;ES611;55546;2021;PERNOCTACIONES;1391.715043243;A;_Z;_Z
P;ES611;55547;2021;PERNOCTACIONES;1649.52465071;A;_Z;_Z
P;ES611;55548;2021;PERNOCTACIONES;3475.915574861;A;_Z;_Z
P;ES611;55549;2021;PERNOCTACIONES;30097.84782976;A;_Z;_Z
P;ES611;55550;2021;PERNOCTACIONES;39401.332427012;A;_Z;_Z
P;ES611;55551;2021;PERNOCTACIONES;31502.972590702;A;_Z;_Z
P;ES611;55552;2021;PERNOCTACIONES;36562.108806087;A;_Z;_Z
P;ES611;55553;2021;PERNOCTACIONES;9378.322762417;A;_Z;_Z
P;ES611;55554;2021;PERNOCTACIONES;6038.087400255;A;_Z;_Z
P;ES611;55555;2021;PERNOCTACIONES;188961.046608027;A;_Z;_Z
P;ES611;55556;2021;PERNOCTACIONES;50423.194625109;A;_Z;_Z
P;ES611;55557;2021;PERNOCTACIONES;6357.596475896;A;_Z;_Z
P;ES611;55558;2021;PERNOCTACIONES;20439.367728467;A;_Z;_Z
P;ES611;55559;2021;PERNOCTACIONES;3502.366874776;A;_Z;_Z
P;ES611;55544;2021;PERNOCTACIONES;8905.109943705;A;_Z;_Z
P;ES611;55561;2021;PERNOCTACIONES;590.099958412;A;_Z;_Z
P;ES611;55562;2021;PERNOCTACIONES;571.502607433;A;_Z;_Z
P;ES612;55564;2021;PERNOCTACIONES;438766.792168841;A;_Z;_Z
P;ES612;55543;2021;PERNOCTACIONES;214413.149671176;A;_Z;_Z
P;ES612;55563;2021;PERNOCTACIONES;224353.642497665;A;_Z;_Z
P;ES612;55545;2021;PERNOCTACIONES;4584.030364944;A;_Z;_Z
P;ES612;55546;2021;PERNOCTACIONES;2176.181003682;A;_Z;_Z
P;ES612;55547;2021;PERNOCTACIONES;1912.740943825;A;_Z;_Z
P;ES612;55548;2021;PERNOCTACIONES;1725.216746621;A;_Z;_Z
P;ES612;55549;2021;PERNOCTACIONES;14775.23877843;A;_Z;_Z
P;ES612;55550;2021;PERNOCTACIONES;13894.663049498;A;_Z;_Z
P;ES612;55551;2021;PERNOCTACIONES;17353.546485393;A;_Z;_Z
P;ES612;55552;2021;PERNOCTACIONES;6644.378145139;A;_Z;_Z
P;ES612;55553;2021;PERNOCTACIONES;17169.910965191;A;_Z;_Z
P;ES612;55554;2021;PERNOCTACIONES;7037.73629725;A;_Z;_Z
P;ES612;55555;2021;PERNOCTACIONES;101238.457045142;A;_Z;_Z
P;ES612;55556;2021;PERNOCTACIONES;8924.365283715;A;_Z;_Z
P;ES612;55557;2021;PERNOCTACIONES;2925.297993932;A;_Z;_Z
P;ES612;55558;2021;PERNOCTACIONES;16544.773378633;A;_Z;_Z
P;ES612;55559;2021;PERNOCTACIONES;1594.164597976;A;_Z;_Z
P;ES612;55544;2021;PERNOCTACIONES;5012.86238528;A;_Z;_Z
P;ES612;55561;2021;PERNOCTACIONES;722.938847542;A;_Z;_Z
P;ES612;55562;2021;PERNOCTACIONES;117.140185472;A;_Z;_Z
P;ES613;55564;2021;PERNOCTACIONES;75976.180552043;A;_Z;_Z
P;ES613;55543;2021;PERNOCTACIONES;40978.287819692;A;_Z;_Z
P;ES613;55563;2021;PERNOCTACIONES;34997.892732351;A;_Z;_Z
P;ES613;55545;2021;PERNOCTACIONES;374.551113154;A;_Z;_Z
P;ES613;55546;2021;PERNOCTACIONES;114.553401695;A;_Z;_Z
P;ES613;55547;2021;PERNOCTACIONES;218.343808468;A;_Z;_Z
P;ES613;55548;2021;PERNOCTACIONES;336.726656022;A;_Z;_Z
P;ES613;55549;2021;PERNOCTACIONES;1595.631103946;A;_Z;_Z
