REF_AREA;TIME_PERIOD;CNAE_09_CRA_NEW;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ;MACROECO
ES61;2002;273151;A;CON_INTER_PREC_ADQ;221093.0;A;_Z
ES61;2002;273218;A;CON_INTER_PREC_ADQ;221093.0;A;_Z
ES61;2002;273254;A;CON_INTER_PREC_ADQ;2344579.0;A;_Z
ES61;2002;273152;A;CON_INTER_PREC_ADQ;2344579.0;A;_Z
ES61;2002;273219;A;CON_INTER_PREC_ADQ;1189264.0;A;_Z
ES61;2002;273220;A;CON_INTER_PREC_ADQ;846538.0;A;_Z
ES61;2002;273221;A;CON_INTER_PREC_ADQ;308777.0;A;_Z
ES61;2002;273255;A;CON_INTER_PREC_ADQ;1586136.0;A;_Z
ES61;2002;273153;A;CON_INTER_PREC_ADQ;1586136.0;A;_Z
ES61;2002;273222;A;CON_INTER_PREC_ADQ;1586136.0;A;_Z
ES61;2002;273256;A;CON_INTER_PREC_ADQ;4068219.0;A;_Z
ES61;2002;273154;A;CON_INTER_PREC_ADQ;1607099.0;A;_Z
ES61;2002;273223;A;CON_INTER_PREC_ADQ;741238.0;A;_Z
ES61;2002;273224;A;CON_INTER_PREC_ADQ;865861.0;A;_Z
ES61;2002;273155;A;CON_INTER_PREC_ADQ;80976.0;A;_Z
ES61;2002;273225;A;CON_INTER_PREC_ADQ;80976.0;A;_Z
ES61;2002;273156;A;CON_INTER_PREC_ADQ;843450.0;A;_Z
ES61;2002;273226;A;CON_INTER_PREC_ADQ;423515.0;A;_Z
ES61;2002;273227;A;CON_INTER_PREC_ADQ;395004.0;A;_Z
ES61;2002;273228;A;CON_INTER_PREC_ADQ;24931.0;A;_Z
ES61;2002;273157;A;CON_INTER_PREC_ADQ;1536694.0;A;_Z
ES61;2002;273229;A;CON_INTER_PREC_ADQ;323742.0;A;_Z
ES61;2002;273230;A;CON_INTER_PREC_ADQ;148241.0;A;_Z
ES61;2002;273231;A;CON_INTER_PREC_ADQ;259807.0;A;_Z
ES61;2002;273232;A;CON_INTER_PREC_ADQ;90971.0;A;_Z
ES61;2002;273233;A;CON_INTER_PREC_ADQ;315726.0;A;_Z
ES61;2002;273234;A;CON_INTER_PREC_ADQ;398207.0;A;_Z
ES61;2002;273257;A;CON_INTER_PREC_ADQ;5781847.0;A;_Z
ES61;2002;273158;A;CON_INTER_PREC_ADQ;2181435.0;A;_Z
ES61;2002;273235;A;CON_INTER_PREC_ADQ;2181435.0;A;_Z
ES61;2002;273159;A;CON_INTER_PREC_ADQ;862763.0;A;_Z
ES61;2002;273236;A;CON_INTER_PREC_ADQ;527700.0;A;_Z
ES61;2002;273237;A;CON_INTER_PREC_ADQ;335063.0;A;_Z
ES61;2002;273160;A;CON_INTER_PREC_ADQ;2324798.0;A;_Z
ES61;2002;273238;A;CON_INTER_PREC_ADQ;1023191.0;A;_Z
ES61;2002;273239;A;CON_INTER_PREC_ADQ;1301607.0;A;_Z
ES61;2002;273161;A;CON_INTER_PREC_ADQ;412851.0;A;_Z
ES61;2002;273240;A;CON_INTER_PREC_ADQ;157355.0;A;_Z
ES61;2002;273241;A;CON_INTER_PREC_ADQ;255496.0;A;_Z
ES61;2002;273259;A;CON_INTER_PREC_ADQ;2238925.0;A;_Z
ES61;2002;273162;A;CON_INTER_PREC_ADQ;1400852.0;A;_Z
ES61;2002;273242;A;CON_INTER_PREC_ADQ;763120.0;A;_Z
ES61;2002;273243;A;CON_INTER_PREC_ADQ;637732.0;A;_Z
ES61;2002;273163;A;CON_INTER_PREC_ADQ;838073.0;A;_Z
ES61;2002;273244;A;CON_INTER_PREC_ADQ;266599.0;A;_Z
ES61;2002;273245;A;CON_INTER_PREC_ADQ;75572.0;A;_Z
ES61;2002;273246;A;CON_INTER_PREC_ADQ;495902.0;A;_Z
ES61;2002;273164;A;CON_INTER_PREC_ADQ;0.0;A;_Z
ES61;2002;273247;A;CON_INTER_PREC_ADQ;0.0;A;_Z
ES61;2002;273260;A;CON_INTER_PREC_ADQ;92551295;A;_Z
ES61;2002;273261;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2002;273252;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2002;273258;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2003;273165;A;CON_INTER_PREC_ADQ;4684726.0;A;_Z
ES61;2003;273129;A;CON_INTER_PREC_ADQ;4684726.0;A;_Z
ES61;2003;273167;A;CON_INTER_PREC_ADQ;4354300.0;A;_Z
ES61;2003;273168;A;CON_INTER_PREC_ADQ;134311.0;A;_Z
ES61;2003;273169;A;CON_INTER_PREC_ADQ;196115.0;A;_Z
ES61;2003;273166;A;CON_INTER_PREC_ADQ;35088305;A;_Z
ES61;2003;273248;A;CON_INTER_PREC_ADQ;31800671;A;_Z
ES61;2003;273130;A;CON_INTER_PREC_ADQ;538863.0;A;_Z
ES61;2003;273170;A;CON_INTER_PREC_ADQ;538863.0;A;_Z
ES61;2003;273131;A;CON_INTER_PREC_ADQ;9811771.0;A;_Z
ES61;2003;273171;A;CON_INTER_PREC_ADQ;1558126.0;A;_Z
ES61;2003;273172;A;CON_INTER_PREC_ADQ;206296.0;A;_Z
ES61;2003;273173;A;CON_INTER_PREC_ADQ;829805.0;A;_Z
ES61;2003;273174;A;CON_INTER_PREC_ADQ;3030367.0;A;_Z
ES61;2003;273175;A;CON_INTER_PREC_ADQ;539591.0;A;_Z
ES61;2003;273176;A;CON_INTER_PREC_ADQ;1039495.0;A;_Z
ES61;2003;273177;A;CON_INTER_PREC_ADQ;1054729.0;A;_Z
ES61;2003;273178;A;CON_INTER_PREC_ADQ;1553362.0;A;_Z
ES61;2003;273132;A;CON_INTER_PREC_ADQ;825582.0;A;_Z
ES61;2003;273179;A;CON_INTER_PREC_ADQ;825582.0;A;_Z
ES61;2003;273133;A;CON_INTER_PREC_ADQ;1318566.0;A;_Z
ES61;2003;273180;A;CON_INTER_PREC_ADQ;504828.0;A;_Z
ES61;2003;273181;A;CON_INTER_PREC_ADQ;472929.0;A;_Z
ES61;2003;273182;A;CON_INTER_PREC_ADQ;340809.0;A;_Z
ES61;2003;273134;A;CON_INTER_PREC_ADQ;7147806.0;A;_Z
ES61;2003;273183;A;CON_INTER_PREC_ADQ;6733456.0;A;_Z
ES61;2003;273184;A;CON_INTER_PREC_ADQ;414350.0;A;_Z
ES61;2003;273135;A;CON_INTER_PREC_ADQ;200039.0;A;_Z
ES61;2003;273185;A;CON_INTER_PREC_ADQ;200039.0;A;_Z
ES61;2003;273136;A;CON_INTER_PREC_ADQ;3054824.0;A;_Z
ES61;2003;273186;A;CON_INTER_PREC_ADQ;593127.0;A;_Z
ES61;2003;273189;A;CON_INTER_PREC_ADQ;1769846.0;A;_Z
ES61;2003;273188;A;CON_INTER_PREC_ADQ;195036.0;A;_Z
ES61;2003;273187;A;CON_INTER_PREC_ADQ;496815.0;A;_Z
ES61;2003;273137;A;CON_INTER_PREC_ADQ;3877185.0;A;_Z
ES61;2003;273190;A;CON_INTER_PREC_ADQ;2228410.0;A;_Z
ES61;2003;273191;A;CON_INTER_PREC_ADQ;1648775.0;A;_Z
ES61;2003;273138;A;CON_INTER_PREC_ADQ;750688.0;A;_Z
ES61;2003;273192;A;CON_INTER_PREC_ADQ;750688.0;A;_Z
ES61;2003;273139;A;CON_INTER_PREC_ADQ;354261.0;A;_Z
ES61;2003;273193;A;CON_INTER_PREC_ADQ;354261.0;A;_Z
ES61;2003;273140;A;CON_INTER_PREC_ADQ;516397.0;A;_Z
ES61;2003;273194;A;CON_INTER_PREC_ADQ;516397.0;A;_Z
ES61;2003;273141;A;CON_INTER_PREC_ADQ;1894097.0;A;_Z
ES61;2003;273195;A;CON_INTER_PREC_ADQ;841613.0;A;_Z
ES61;2003;273196;A;CON_INTER_PREC_ADQ;706537.0;A;_Z
ES61;2003;273197;A;CON_INTER_PREC_ADQ;345947.0;A;_Z
ES61;2003;273142;A;CON_INTER_PREC_ADQ;2049455.0;A;_Z
ES61;2003;273198;A;CON_INTER_PREC_ADQ;850645.0;A;_Z
ES61;2003;273199;A;CON_INTER_PREC_ADQ;423509.0;A;_Z
ES61;2003;273200;A;CON_INTER_PREC_ADQ;775301.0;A;_Z
ES61;2003;273143;A;CON_INTER_PREC_ADQ;1870570.0;A;_Z
ES61;2003;273201;A;CON_INTER_PREC_ADQ;961474.0;A;_Z
ES61;2003;273202;A;CON_INTER_PREC_ADQ;909096.0;A;_Z
ES61;2003;273144;A;CON_INTER_PREC_ADQ;878201.0;A;_Z
ES61;2003;273203;A;CON_INTER_PREC_ADQ;413243.0;A;_Z
ES61;2003;273204;A;CON_INTER_PREC_ADQ;464958.0;A;_Z
ES61;2003;273249;A;CON_INTER_PREC_ADQ;21655351;A;_Z
ES61;2003;273145;A;CON_INTER_PREC_ADQ;21655351;A;_Z
ES61;2003;273205;A;CON_INTER_PREC_ADQ;21655351;A;_Z
ES61;2003;273251;A;CON_INTER_PREC_ADQ;39369338;A;_Z
ES61;2003;273250;A;CON_INTER_PREC_ADQ;19898235;A;_Z
ES61;2003;273146;A;CON_INTER_PREC_ADQ;8692757.0;A;_Z
ES61;2003;273206;A;CON_INTER_PREC_ADQ;1938476.0;A;_Z
ES61;2003;273207;A;CON_INTER_PREC_ADQ;3383297.0;A;_Z
ES61;2003;273208;A;CON_INTER_PREC_ADQ;3370984.0;A;_Z
ES61;2003;273147;A;CON_INTER_PREC_ADQ;5020938.0;A;_Z
ES61;2003;273209;A;CON_INTER_PREC_ADQ;3192307.0;A;_Z
ES61;2003;273210;A;CON_INTER_PREC_ADQ;216785.0;A;_Z
ES61;2003;273211;A;CON_INTER_PREC_ADQ;1443310.0;A;_Z
ES61;2003;273212;A;CON_INTER_PREC_ADQ;168536.0;A;_Z
ES61;2003;273148;A;CON_INTER_PREC_ADQ;6184540.0;A;_Z
ES61;2003;273213;A;CON_INTER_PREC_ADQ;945924.0;A;_Z
ES61;2003;273214;A;CON_INTER_PREC_ADQ;5238616.0;A;_Z
ES61;2003;273253;A;CON_INTER_PREC_ADQ;2093990.0;A;_Z
ES61;2003;273149;A;CON_INTER_PREC_ADQ;751454.0;A;_Z
ES61;2003;273215;A;CON_INTER_PREC_ADQ;299378.0;A;_Z
ES61;2003;273216;A;CON_INTER_PREC_ADQ;452076.0;A;_Z
ES61;2003;273150;A;CON_INTER_PREC_ADQ;1096476.0;A;_Z
ES61;2003;273217;A;CON_INTER_PREC_ADQ;1096476.0;A;_Z
ES61;2003;273151;A;CON_INTER_PREC_ADQ;246060.0;A;_Z
ES61;2003;273218;A;CON_INTER_PREC_ADQ;246060.0;A;_Z
ES61;2003;273254;A;CON_INTER_PREC_ADQ;2526516.0;A;_Z
ES61;2003;273152;A;CON_INTER_PREC_ADQ;2526516.0;A;_Z
ES61;2003;273219;A;CON_INTER_PREC_ADQ;1243770.0;A;_Z
ES61;2003;273220;A;CON_INTER_PREC_ADQ;917414.0;A;_Z
ES61;2003;273221;A;CON_INTER_PREC_ADQ;365332.0;A;_Z
ES61;2003;273255;A;CON_INTER_PREC_ADQ;1721668.0;A;_Z
ES61;2003;273153;A;CON_INTER_PREC_ADQ;1721668.0;A;_Z
ES61;2003;273222;A;CON_INTER_PREC_ADQ;1721668.0;A;_Z
ES61;2003;273256;A;CON_INTER_PREC_ADQ;4430613.0;A;_Z
ES61;2003;273154;A;CON_INTER_PREC_ADQ;1759512.0;A;_Z
ES61;2003;273223;A;CON_INTER_PREC_ADQ;816436.0;A;_Z
ES61;2003;273224;A;CON_INTER_PREC_ADQ;943076.0;A;_Z
ES61;2003;273155;A;CON_INTER_PREC_ADQ;145991.0;A;_Z
ES61;2003;273225;A;CON_INTER_PREC_ADQ;145991.0;A;_Z
ES61;2003;273156;A;CON_INTER_PREC_ADQ;944734.0;A;_Z
ES61;2003;273226;A;CON_INTER_PREC_ADQ;526382.0;A;_Z
ES61;2003;273227;A;CON_INTER_PREC_ADQ;390899.0;A;_Z
ES61;2003;273228;A;CON_INTER_PREC_ADQ;27453.0;A;_Z
ES61;2003;273157;A;CON_INTER_PREC_ADQ;1580376.0;A;_Z
ES61;2003;273229;A;CON_INTER_PREC_ADQ;315356.0;A;_Z
ES61;2003;273230;A;CON_INTER_PREC_ADQ;121094.0;A;_Z
ES61;2003;273231;A;CON_INTER_PREC_ADQ;299858.0;A;_Z
ES61;2003;273232;A;CON_INTER_PREC_ADQ;96110.0;A;_Z
ES61;2003;273233;A;CON_INTER_PREC_ADQ;326295.0;A;_Z
ES61;2003;273234;A;CON_INTER_PREC_ADQ;421663.0;A;_Z
ES61;2003;273257;A;CON_INTER_PREC_ADQ;6353646.0;A;_Z
ES61;2003;273158;A;CON_INTER_PREC_ADQ;2549066.0;A;_Z
ES61;2003;273235;A;CON_INTER_PREC_ADQ;2549066.0;A;_Z
ES61;2003;273159;A;CON_INTER_PREC_ADQ;877511.0;A;_Z
ES61;2003;273236;A;CON_INTER_PREC_ADQ;521401.0;A;_Z
ES61;2003;273237;A;CON_INTER_PREC_ADQ;356110.0;A;_Z
ES61;2003;273160;A;CON_INTER_PREC_ADQ;2417622.0;A;_Z
ES61;2003;273238;A;CON_INTER_PREC_ADQ;1106726.0;A;_Z
ES61;2003;273239;A;CON_INTER_PREC_ADQ;1310896.0;A;_Z
ES61;2003;273161;A;CON_INTER_PREC_ADQ;509447.0;A;_Z
ES61;2003;273240;A;CON_INTER_PREC_ADQ;189420.0;A;_Z
ES61;2003;273241;A;CON_INTER_PREC_ADQ;320027.0;A;_Z
ES61;2003;273259;A;CON_INTER_PREC_ADQ;2344670.0;A;_Z
ES61;2003;273162;A;CON_INTER_PREC_ADQ;1430882.0;A;_Z
ES61;2003;273242;A;CON_INTER_PREC_ADQ;759287.0;A;_Z
ES61;2003;273243;A;CON_INTER_PREC_ADQ;671595.0;A;_Z
ES61;2003;273163;A;CON_INTER_PREC_ADQ;913788.0;A;_Z
ES61;2003;273244;A;CON_INTER_PREC_ADQ;281694.0;A;_Z
ES61;2003;273245;A;CON_INTER_PREC_ADQ;82160.0;A;_Z
ES61;2003;273246;A;CON_INTER_PREC_ADQ;549934.0;A;_Z
ES61;2003;273164;A;CON_INTER_PREC_ADQ;0.0;A;_Z
ES61;2003;273247;A;CON_INTER_PREC_ADQ;0.0;A;_Z
ES61;2003;273260;A;CON_INTER_PREC_ADQ;100797720;A;_Z
ES61;2003;273261;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2003;273252;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2003;273258;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2004;273165;A;CON_INTER_PREC_ADQ;4714344.0;A;_Z
ES61;2004;273129;A;CON_INTER_PREC_ADQ;4714344.0;A;_Z
ES61;2004;273167;A;CON_INTER_PREC_ADQ;4365686.0;A;_Z
ES61;2004;273168;A;CON_INTER_PREC_ADQ;166370.0;A;_Z
ES61;2004;273169;A;CON_INTER_PREC_ADQ;182288.0;A;_Z
ES61;2004;273166;A;CON_INTER_PREC_ADQ;39380987;A;_Z
ES61;2004;273248;A;CON_INTER_PREC_ADQ;35820745;A;_Z
ES61;2004;273130;A;CON_INTER_PREC_ADQ;556087.0;A;_Z
ES61;2004;273170;A;CON_INTER_PREC_ADQ;556087.0;A;_Z
ES61;2004;273131;A;CON_INTER_PREC_ADQ;11586501;A;_Z
ES61;2004;273171;A;CON_INTER_PREC_ADQ;1719389.0;A;_Z
ES61;2004;273172;A;CON_INTER_PREC_ADQ;222938.0;A;_Z
ES61;2004;273173;A;CON_INTER_PREC_ADQ;889592.0;A;_Z
ES61;2004;273174;A;CON_INTER_PREC_ADQ;4352436.0;A;_Z
ES61;2004;273175;A;CON_INTER_PREC_ADQ;554002.0;A;_Z
ES61;2004;273176;A;CON_INTER_PREC_ADQ;1167237.0;A;_Z
ES61;2004;273177;A;CON_INTER_PREC_ADQ;1156121.0;A;_Z
ES61;2004;273178;A;CON_INTER_PREC_ADQ;1524786.0;A;_Z
ES61;2004;273132;A;CON_INTER_PREC_ADQ;845008.0;A;_Z
ES61;2004;273179;A;CON_INTER_PREC_ADQ;845008.0;A;_Z
ES61;2004;273133;A;CON_INTER_PREC_ADQ;1391694.0;A;_Z
ES61;2004;273180;A;CON_INTER_PREC_ADQ;516261.0;A;_Z
ES61;2004;273181;A;CON_INTER_PREC_ADQ;486861.0;A;_Z
ES61;2004;273182;A;CON_INTER_PREC_ADQ;388572.0;A;_Z
ES61;2004;273134;A;CON_INTER_PREC_ADQ;8262673.0;A;_Z
ES61;2004;273183;A;CON_INTER_PREC_ADQ;7808106.0;A;_Z
ES61;2004;273184;A;CON_INTER_PREC_ADQ;454567.0;A;_Z
ES61;2004;273135;A;CON_INTER_PREC_ADQ;207801.0;A;_Z
ES61;2004;273185;A;CON_INTER_PREC_ADQ;207801.0;A;_Z
ES61;2004;273136;A;CON_INTER_PREC_ADQ;3397673.0;A;_Z
ES61;2004;273186;A;CON_INTER_PREC_ADQ;714739.0;A;_Z
ES61;2004;273189;A;CON_INTER_PREC_ADQ;1925412.0;A;_Z
ES61;2004;273188;A;CON_INTER_PREC_ADQ;206862.0;A;_Z
ES61;2004;273187;A;CON_INTER_PREC_ADQ;550660.0;A;_Z
ES61;2004;273137;A;CON_INTER_PREC_ADQ;4548688.0;A;_Z
ES61;2004;273190;A;CON_INTER_PREC_ADQ;2584073.0;A;_Z
ES61;2004;273191;A;CON_INTER_PREC_ADQ;1964615.0;A;_Z
ES61;2004;273138;A;CON_INTER_PREC_ADQ;917194.0;A;_Z
ES61;2004;273192;A;CON_INTER_PREC_ADQ;917194.0;A;_Z
ES61;2004;273139;A;CON_INTER_PREC_ADQ;373397.0;A;_Z
ES61;2004;273193;A;CON_INTER_PREC_ADQ;373397.0;A;_Z
ES61;2004;273140;A;CON_INTER_PREC_ADQ;595391.0;A;_Z
ES61;2004;273194;A;CON_INTER_PREC_ADQ;595391.0;A;_Z
ES61;2004;273141;A;CON_INTER_PREC_ADQ;1657054.0;A;_Z
ES61;2004;273195;A;CON_INTER_PREC_ADQ;941856.0;A;_Z
ES61;2004;273196;A;CON_INTER_PREC_ADQ;331246.0;A;_Z
ES61;2004;273197;A;CON_INTER_PREC_ADQ;383952.0;A;_Z
ES61;2004;273142;A;CON_INTER_PREC_ADQ;2037671.0;A;_Z
ES61;2004;273198;A;CON_INTER_PREC_ADQ;897206.0;A;_Z
ES61;2004;273199;A;CON_INTER_PREC_ADQ;435443.0;A;_Z
ES61;2004;273200;A;CON_INTER_PREC_ADQ;705022.0;A;_Z
ES61;2004;273143;A;CON_INTER_PREC_ADQ;2059552.0;A;_Z
ES61;2004;273201;A;CON_INTER_PREC_ADQ;929768.0;A;_Z
ES61;2004;273202;A;CON_INTER_PREC_ADQ;1129784.0;A;_Z
ES61;2004;273144;A;CON_INTER_PREC_ADQ;944603.0;A;_Z
ES61;2004;273203;A;CON_INTER_PREC_ADQ;418877.0;A;_Z
ES61;2004;273204;A;CON_INTER_PREC_ADQ;525726.0;A;_Z
ES61;2004;273249;A;CON_INTER_PREC_ADQ;23732735;A;_Z
ES61;2004;273145;A;CON_INTER_PREC_ADQ;23732735;A;_Z
ES61;2004;273205;A;CON_INTER_PREC_ADQ;23732735;A;_Z
ES61;2004;273251;A;CON_INTER_PREC_ADQ;42563521;A;_Z
ES61;2004;273250;A;CON_INTER_PREC_ADQ;21407238;A;_Z
ES61;2004;273146;A;CON_INTER_PREC_ADQ;9377764.0;A;_Z
ES61;2004;273206;A;CON_INTER_PREC_ADQ;2196897.0;A;_Z
ES61;2004;273207;A;CON_INTER_PREC_ADQ;3714230.0;A;_Z
ES61;2004;273208;A;CON_INTER_PREC_ADQ;3466637.0;A;_Z
ES61;2004;273147;A;CON_INTER_PREC_ADQ;5463265.0;A;_Z
ES61;2004;273209;A;CON_INTER_PREC_ADQ;3549684.0;A;_Z
ES61;2004;273210;A;CON_INTER_PREC_ADQ;178303.0;A;_Z
ES61;2004;273211;A;CON_INTER_PREC_ADQ;1566716.0;A;_Z
ES61;2004;273212;A;CON_INTER_PREC_ADQ;168562.0;A;_Z
ES61;2004;273148;A;CON_INTER_PREC_ADQ;6566209.0;A;_Z
ES61;2004;273213;A;CON_INTER_PREC_ADQ;1056584.0;A;_Z
ES61;2004;273214;A;CON_INTER_PREC_ADQ;5509625.0;A;_Z
ES61;2004;273253;A;CON_INTER_PREC_ADQ;2235314.0;A;_Z
ES61;2004;273149;A;CON_INTER_PREC_ADQ;786657.0;A;_Z
ES61;2004;273215;A;CON_INTER_PREC_ADQ;331171.0;A;_Z
ES61;2004;273216;A;CON_INTER_PREC_ADQ;455486.0;A;_Z
ES61;2004;273150;A;CON_INTER_PREC_ADQ;1192184.0;A;_Z
ES61;2004;273217;A;CON_INTER_PREC_ADQ;1192184.0;A;_Z
ES61;2004;273151;A;CON_INTER_PREC_ADQ;256473.0;A;_Z
ES61;2004;273218;A;CON_INTER_PREC_ADQ;256473.0;A;_Z
ES61;2004;273254;A;CON_INTER_PREC_ADQ;2875518.0;A;_Z
ES61;2004;273152;A;CON_INTER_PREC_ADQ;2875518.0;A;_Z
ES61;2004;273219;A;CON_INTER_PREC_ADQ;1413482.0;A;_Z
ES61;2004;273220;A;CON_INTER_PREC_ADQ;1061223.0;A;_Z
ES61;2004;273221;A;CON_INTER_PREC_ADQ;400813.0;A;_Z
ES61;2004;273255;A;CON_INTER_PREC_ADQ;1740252.0;A;_Z
ES61;2004;273153;A;CON_INTER_PREC_ADQ;1740252.0;A;_Z
ES61;2004;273222;A;CON_INTER_PREC_ADQ;1740252.0;A;_Z
ES61;2004;273256;A;CON_INTER_PREC_ADQ;4726738.0;A;_Z
ES61;2004;273154;A;CON_INTER_PREC_ADQ;1915096.0;A;_Z
ES61;2004;273223;A;CON_INTER_PREC_ADQ;885226.0;A;_Z
ES61;2004;273224;A;CON_INTER_PREC_ADQ;1029870.0;A;_Z
ES61;2004;273155;A;CON_INTER_PREC_ADQ;111847.0;A;_Z
ES61;2004;273225;A;CON_INTER_PREC_ADQ;111847.0;A;_Z
ES61;2004;273156;A;CON_INTER_PREC_ADQ;1073040.0;A;_Z
ES61;2004;273226;A;CON_INTER_PREC_ADQ;653576.0;A;_Z
ES61;2004;273227;A;CON_INTER_PREC_ADQ;385118.0;A;_Z
ES61;2004;273228;A;CON_INTER_PREC_ADQ;34346.0;A;_Z
ES61;2004;273157;A;CON_INTER_PREC_ADQ;1626755.0;A;_Z
ES61;2004;273229;A;CON_INTER_PREC_ADQ;305217.0;A;_Z
ES61;2004;273230;A;CON_INTER_PREC_ADQ;100029.0;A;_Z
ES61;2004;273231;A;CON_INTER_PREC_ADQ;360594.0;A;_Z
ES61;2004;273232;A;CON_INTER_PREC_ADQ;90272.0;A;_Z
ES61;2004;273233;A;CON_INTER_PREC_ADQ;320057.0;A;_Z
ES61;2004;273234;A;CON_INTER_PREC_ADQ;450586.0;A;_Z
ES61;2004;273257;A;CON_INTER_PREC_ADQ;7047246.0;A;_Z
ES61;2004;273158;A;CON_INTER_PREC_ADQ;2703824.0;A;_Z
ES61;2004;273235;A;CON_INTER_PREC_ADQ;2703824.0;A;_Z
ES61;2004;273159;A;CON_INTER_PREC_ADQ;929188.0;A;_Z
ES61;2004;273236;A;CON_INTER_PREC_ADQ;504919.0;A;_Z
ES61;2004;273237;A;CON_INTER_PREC_ADQ;424269.0;A;_Z
ES61;2004;273160;A;CON_INTER_PREC_ADQ;2837598.0;A;_Z
ES61;2004;273238;A;CON_INTER_PREC_ADQ;1201293.0;A;_Z
ES61;2004;273239;A;CON_INTER_PREC_ADQ;1636305.0;A;_Z
ES61;2004;273161;A;CON_INTER_PREC_ADQ;576636.0;A;_Z
ES61;2004;273240;A;CON_INTER_PREC_ADQ;226328.0;A;_Z
ES61;2004;273241;A;CON_INTER_PREC_ADQ;350308.0;A;_Z
ES61;2004;273259;A;CON_INTER_PREC_ADQ;2531215.0;A;_Z
ES61;2004;273162;A;CON_INTER_PREC_ADQ;1490045.0;A;_Z
ES61;2004;273242;A;CON_INTER_PREC_ADQ;775727.0;A;_Z
ES61;2004;273243;A;CON_INTER_PREC_ADQ;714318.0;A;_Z
ES61;2004;273163;A;CON_INTER_PREC_ADQ;1041170.0;A;_Z
ES61;2004;273244;A;CON_INTER_PREC_ADQ;337811.0;A;_Z
ES61;2004;273245;A;CON_INTER_PREC_ADQ;89972.0;A;_Z
ES61;2004;273246;A;CON_INTER_PREC_ADQ;613387.0;A;_Z
ES61;2004;273164;A;CON_INTER_PREC_ADQ;0.0;A;_Z
ES61;2004;273247;A;CON_INTER_PREC_ADQ;0.0;A;_Z
ES61;2004;273260;A;CON_INTER_PREC_ADQ;110391587;A;_Z
ES61;2004;273261;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2004;273252;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2004;273258;A;CON_INTER_PREC_ADQ;;A;_Z
ES61;2005;273165;A;CON_INTER_PREC_ADQ;3960677.0;A;_Z
ES61;2005;273129;A;CON_INTER_PREC_ADQ;3960677.0;A;_Z
ES61;2005;273167;A;CON_INTER_PREC_ADQ;3563565.0;A;_Z
ES61;2005;273168;A;CON_INTER_PREC_ADQ;190640.0;A;_Z
ES61;2005;273169;A;CON_INTER_PREC_ADQ;206472.0;A;_Z
ES61;2005;273166;A;CON_INTER_PREC_ADQ;46800892;A;_Z
ES61;2005;273248;A;CON_INTER_PREC_ADQ;41174981;A;_Z
ES61;2005;273130;A;CON_INTER_PREC_ADQ;552657.0;A;_Z
ES61;2005;273170;A;CON_INTER_PREC_ADQ;552657.0;A;_Z
ES61;2005;273131;A;CON_INTER_PREC_ADQ;11955024;A;_Z
ES61;2005;273171;A;CON_INTER_PREC_ADQ;1531755.0;A;_Z
ES61;2005;273172;A;CON_INTER_PREC_ADQ;183356.0;A;_Z
ES61;2005;273173;A;CON_INTER_PREC_ADQ;785225.0;A;_Z
ES61;2005;273174;A;CON_INTER_PREC_ADQ;4897359.0;A;_Z
ES61;2005;273175;A;CON_INTER_PREC_ADQ;661054.0;A;_Z
ES61;2005;273176;A;CON_INTER_PREC_ADQ;1068209.0;A;_Z
ES61;2005;273177;A;CON_INTER_PREC_ADQ;1228964.0;A;_Z
ES61;2005;273178;A;CON_INTER_PREC_ADQ;1599102.0;A;_Z
ES61;2005;273132;A;CON_INTER_PREC_ADQ;840418.0;A;_Z
ES61;2005;273179;A;CON_INTER_PREC_ADQ;840418.0;A;_Z
ES61;2005;273133;A;CON_INTER_PREC_ADQ;1513595.0;A;_Z
ES61;2005;273180;A;CON_INTER_PREC_ADQ;541254.0;A;_Z
ES61;2005;273181;A;CON_INTER_PREC_ADQ;577462.0;A;_Z
ES61;2005;273182;A;CON_INTER_PREC_ADQ;394879.0;A;_Z
ES61;2005;273134;A;CON_INTER_PREC_ADQ;12009771;A;_Z
ES61;2005;273183;A;CON_INTER_PREC_ADQ;11502901;A;_Z
ES61;2005;273184;A;CON_INTER_PREC_ADQ;506870.0;A;_Z
ES61;2005;273135;A;CON_INTER_PREC_ADQ;223195.0;A;_Z
ES61;2005;273185;A;CON_INTER_PREC_ADQ;223195.0;A;_Z
ES61;2005;273136;A;CON_INTER_PREC_ADQ;3948246.0;A;_Z
ES61;2005;273186;A;CON_INTER_PREC_ADQ;999015.0;A;_Z
ES61;2005;273189;A;CON_INTER_PREC_ADQ;1969580.0;A;_Z
ES61;2005;273188;A;CON_INTER_PREC_ADQ;255379.0;A;_Z
ES61;2005;273187;A;CON_INTER_PREC_ADQ;724272.0;A;_Z
ES61;2005;273137;A;CON_INTER_PREC_ADQ;5079295.0;A;_Z
ES61;2005;273190;A;CON_INTER_PREC_ADQ;2829437.0;A;_Z
