D_TEMPORAL_0;D_SEXO_0;D_EDAD_0;D_EPA_RELACTIVIDAD_0;D_EPA_NIVEL_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2018;3689;272251;48939;46593;3143;Población;93.677665;M
2018;3689;272251;48940;46593;3143;Población;584.36556;M
2018;3689;272251;48946;46593;3143;Población;78.7159675;M
2018;3689;4235;48952;46593;3143;Población;515.1406725;M
2018;3689;4235;48934;46593;3143;Población;12.2777775;M
2018;3689;4235;48936;46593;3143;Población;269.6939;M
2018;3689;4235;48937;46593;3143;Población;0.204835;M
2018;3689;4235;48939;46593;3143;Población;64.8851375;M
2018;3689;4235;48940;46593;3143;Población;334.5790375;M
2018;3689;4235;48946;46593;3143;Población;180.561635;M
2018;3689;4305;48952;46593;3143;Población;618.007865;M
2018;3689;4305;48934;46593;3143;Población;0.0777125;M
2018;3689;4305;48936;46593;3143;Población;13.6244525;M
2018;3689;4305;48937;46593;3143;Población;;M
2018;3689;4305;48939;46593;3143;Población;1.3395175;M
2018;3689;4305;48940;46593;3143;Población;14.96397;M
2018;3689;4305;48946;46593;3143;Población;603.043895;M
2018;3689;4306;48952;46593;3143;Población;3385.7204225;M
2018;3689;4306;48934;46593;3143;Población;129.968965;M
2018;3689;4306;48936;46593;3143;Población;1737.709665;M
2018;3689;4306;48937;46593;3143;Población;44.5170875;M
2018;3689;4306;48939;46593;3143;Población;427.830475;M
2018;3689;4306;48940;46593;3143;Población;2165.54014;M
2018;3689;4306;48946;46593;3143;Población;1220.1802825;M
2018;3690;4191;48952;46593;3143;Población;386.3903475;M
2018;3690;4191;48934;46593;3143;Población;15.58501;M
2018;3690;4191;48936;46593;3143;Población;65.0422275;M
2018;3690;4191;48937;46593;3143;Población;27.0977625;M
2018;3690;4191;48939;46593;3143;Población;56.5239625;M
2018;3690;4191;48940;46593;3143;Población;121.56619;M
2018;3690;4191;48946;46593;3143;Población;264.8241575;M
2018;3690;272250;48952;46593;3143;Población;501.12207;M
2018;3690;272250;48934;46593;3143;Población;48.62886;M
2018;3690;272250;48936;46593;3143;Población;283.0566525;M
2018;3690;272250;48937;46593;3143;Población;11.9102575;M
2018;3690;272250;48939;46593;3143;Población;111.06978;M
2018;3690;272250;48940;46593;3143;Población;394.1264325;M
2018;3690;272250;48946;46593;3143;Población;106.9956375;M
2018;3690;4210;48952;46593;3143;Población;663.627105;M
2018;3690;4210;48934;46593;3143;Población;59.9654325;M
2018;3690;4210;48936;46593;3143;Población;407.91013;M
2018;3690;4210;48937;46593;3143;Población;3.9091225;M
2018;3690;4210;48939;46593;3143;Población;129.5909275;M
2018;3690;4210;48940;46593;3143;Población;537.5010575;M
2018;3690;4210;48946;46593;3143;Población;126.1260475;M
2018;3690;272251;48952;46593;3143;Población;664.4659025;M
2018;3690;272251;48934;46593;3143;Población;50.4375925;M
2018;3690;272251;48936;46593;3143;Población;345.243345;M
2018;3690;272251;48937;46593;3143;Población;3.970995;M
2018;3690;272251;48939;46593;3143;Población;122.9478275;M
2018;3690;272251;48940;46593;3143;Población;468.1911725;M
2018;3690;272251;48946;46593;3143;Población;196.27473;M
2018;3690;4235;48952;46593;3143;Población;534.1172225;M
2018;3690;4235;48934;46593;3143;Población;16.4858975;M
2018;3690;4235;48936;46593;3143;Población;182.5568925;M
2018;3690;4235;48937;46593;3143;Población;2.0050075;M
2018;3690;4235;48939;46593;3143;Población;55.8922875;M
2018;3690;4235;48940;46593;3143;Población;238.44918;M
2018;3690;4235;48946;46593;3143;Población;295.6680425;M
2018;3690;4305;48952;46593;3143;Población;783.06915;M
2018;3690;4305;48934;46593;3143;Población;0.4876025;M
2018;3690;4305;48936;46593;3143;Población;9.259555;M
2018;3690;4305;48937;46593;3143;Población;;M
2018;3690;4305;48939;46593;3143;Población;0.782145;M
2018;3690;4305;48940;46593;3143;Población;10.0417;M
2018;3690;4305;48946;46593;3143;Población;773.02745;M
2018;3690;4306;48952;46593;3143;Población;3532.7917975;M
2018;3690;4306;48934;46593;3143;Población;191.590395;M
2018;3690;4306;48936;46593;3143;Población;1293.0688025;M
2018;3690;4306;48937;46593;3143;Población;48.893145;M
2018;3690;4306;48939;46593;3143;Población;476.80693;M
2018;3690;4306;48940;46593;3143;Población;1769.8757325;M
2018;3690;4306;48946;46593;3143;Población;1762.916065;M
2018;3691;4191;48952;46593;3143;Población;796.0011425;M
2018;3691;4191;48934;46593;3143;Población;27.970575;M
2018;3691;4191;48936;46593;3143;Población;146.9613175;M
2018;3691;4191;48937;46593;3143;Población;58.155665;M
2018;3691;4191;48939;46593;3143;Población;128.8526925;M
2018;3691;4191;48940;46593;3143;Población;275.81401;M
2018;3691;4191;48946;46593;3143;Población;520.1871325;M
2018;3691;272250;48952;46593;3143;Población;1009.771185;M
2018;3691;272250;48934;46593;3143;Población;87.3635625;M
2018;3691;272250;48936;46593;3143;Población;624.3877925;M
2018;3691;272250;48937;46593;3143;Población;23.556115;M
2018;3691;272250;48939;46593;3143;Población;221.7561375;M
2018;3691;272250;48940;46593;3143;Población;846.14393;M
2018;3691;272250;48946;46593;3143;Población;163.627255;M
2018;3691;4210;48952;46593;3143;Población;1334.8575525;M
2018;3691;4210;48934;46593;3143;Población;97.6123625;M
2018;3691;4210;48936;46593;3143;Población;948.3633175;M
2018;3691;4210;48937;46593;3143;Población;4.926505;M
2018;3691;4210;48939;46593;3143;Población;214.503995;M
2018;3691;4210;48940;46593;3143;Población;1162.8673125;M
2018;3691;4210;48946;46593;3143;Población;171.99024;M
2018;3691;272251;48952;46593;3143;Población;1327.54743;M
2018;3691;272251;48934;46593;3143;Población;79.28387;M
2018;3691;272251;48936;46593;3143;Población;835.93124;M
2018;3691;272251;48937;46593;3143;Población;4.562105;M
2018;3691;272251;48939;46593;3143;Población;216.6254925;M
2018;3691;272251;48940;46593;3143;Población;1052.5567325;M
2018;3691;272251;48946;46593;3143;Población;274.9906975;M
2018;3691;4235;48952;46593;3143;Población;1049.257895;M
2018;3691;4235;48934;46593;3143;Población;28.763675;M
2018;3691;4235;48936;46593;3143;Población;452.2507925;M
2018;3691;4235;48937;46593;3143;Población;2.2098425;M
2018;3691;4235;48939;46593;3143;Población;120.777425;M
2018;3691;4235;48940;46593;3143;Población;573.0282175;M
2018;3691;4235;48946;46593;3143;Población;476.2296775;M
2018;3691;4305;48952;46593;3143;Población;1401.077015;M
2018;3691;4305;48934;46593;3143;Población;0.565315;M
2018;3691;4305;48936;46593;3143;Población;22.8840075;M
2018;3691;4305;48937;46593;3143;Población;;M
2018;3691;4305;48939;46593;3143;Población;2.1216625;M
2018;3691;4305;48940;46593;3143;Población;25.00567;M
2018;3691;4305;48946;46593;3143;Población;1376.071345;M
2018;3691;4306;48952;46593;3143;Población;6918.51222;M
2018;3691;4306;48934;46593;3143;Población;321.55936;M
2018;3691;4306;48936;46593;3143;Población;3030.7784675;M
2018;3691;4306;48937;46593;3143;Población;93.4102325;M
2018;3691;4306;48939;46593;3143;Población;904.637405;M
2018;3691;4306;48940;46593;3143;Población;3935.4158725;M
2018;3691;4306;48946;46593;3143;Población;2983.0963475;M
2019;3689;4191;48952;46593;3143;Población;413.378055;M
2019;3689;4191;48934;46593;3143;Población;13.6044325;M
2019;3689;4191;48936;46593;3143;Población;96.476805;M
2019;3689;4191;48937;46593;3143;Población;22.071835;M
2019;3689;4191;48939;46593;3143;Población;59.20804;M
2019;3689;4191;48940;46593;3143;Población;155.684845;M
2019;3689;4191;48946;46593;3143;Población;257.69321;M
2019;3689;272250;48952;46593;3143;Población;503.1014325;M
2019;3689;272250;48934;46593;3143;Población;32.1685525;M
2019;3689;272250;48936;46593;3143;Población;339.26913;M
2019;3689;272250;48937;46593;3143;Población;11.023385;M
2019;3689;272250;48939;46593;3143;Población;95.5504275;M
2019;3689;272250;48940;46593;3143;Población;434.8195575;M
2019;3689;272250;48946;46593;3143;Población;68.281875;M
2019;3689;4210;48952;46593;3143;Población;659.7766775;M
2019;3689;4210;48934;46593;3143;Población;33.7098175;M
2019;3689;4210;48936;46593;3143;Población;531.5267725;M
2019;3689;4210;48937;46593;3143;Población;1.47805;M
2019;3689;4210;48939;46593;3143;Población;82.291595;M
2019;3689;4210;48940;46593;3143;Población;613.8183675;M
2019;3689;4210;48946;46593;3143;Población;45.95831;M
2019;3689;272251;48952;46593;3143;Población;667.7984625;M
2019;3689;272251;48934;46593;3143;Población;26.4675075;M
2019;3689;272251;48936;46593;3143;Población;500.2546175;M
2019;3689;272251;48937;46593;3143;Población;1.13472;M
2019;3689;272251;48939;46593;3143;Población;91.4799375;M
2019;3689;272251;48940;46593;3143;Población;591.734555;M
2019;3689;272251;48946;46593;3143;Población;76.0639075;M
2019;3689;4235;48952;46593;3143;Población;534.35328;M
2019;3689;4235;48934;46593;3143;Población;9.282295;M
2019;3689;4235;48936;46593;3143;Población;292.063585;M
2019;3689;4235;48937;46593;3143;Población;0.1833775;M
2019;3689;4235;48939;46593;3143;Población;55.779655;M
2019;3689;4235;48940;46593;3143;Población;347.84324;M
2019;3689;4235;48946;46593;3143;Población;186.51004;M
2019;3689;4305;48952;46593;3143;Población;631.06911;M
2019;3689;4305;48934;46593;3143;Población;0.3490925;M
2019;3689;4305;48936;46593;3143;Población;17.442195;M
2019;3689;4305;48937;46593;3143;Población;;M
2019;3689;4305;48939;46593;3143;Población;1.4856325;M
2019;3689;4305;48940;46593;3143;Población;18.9278275;M
2019;3689;4305;48946;46593;3143;Población;612.1412825;M
2019;3689;4306;48952;46593;3143;Población;3409.4770175;M
2019;3689;4306;48934;46593;3143;Población;115.5816975;M
2019;3689;4306;48936;46593;3143;Población;1777.033105;M
2019;3689;4306;48937;46593;3143;Población;35.8913675;M
2019;3689;4306;48939;46593;3143;Población;385.7952875;M
2019;3689;4306;48940;46593;3143;Población;2162.8283925;M
2019;3689;4306;48946;46593;3143;Población;1246.648625;M
2019;3690;4191;48952;46593;3143;Población;389.4242325;M
2019;3690;4191;48934;46593;3143;Población;16.5279325;M
2019;3690;4191;48936;46593;3143;Población;67.01177;M
2019;3690;4191;48937;46593;3143;Población;27.023985;M
2019;3690;4191;48939;46593;3143;Población;57.7043975;M
2019;3690;4191;48940;46593;3143;Población;124.7161675;M
2019;3690;4191;48946;46593;3143;Población;264.708065;M
2019;3690;272250;48952;46593;3143;Población;493.24145;M
2019;3690;272250;48934;46593;3143;Población;50.547535;M
2019;3690;272250;48936;46593;3143;Población;295.219585;M
2019;3690;272250;48937;46593;3143;Población;8.271115;M
2019;3690;272250;48939;46593;3143;Población;99.6161475;M
2019;3690;272250;48940;46593;3143;Población;394.8357325;M
2019;3690;272250;48946;46593;3143;Población;98.4057175;M
2019;3690;4210;48952;46593;3143;Población;656.2870425;M
2019;3690;4210;48934;46593;3143;Población;51.8992775;M
2019;3690;4210;48936;46593;3143;Población;416.8212525;M
2019;3690;4210;48937;46593;3143;Población;3.362285;M
2019;3690;4210;48939;46593;3143;Población;117.79443;M
2019;3690;4210;48940;46593;3143;Población;534.6156825;M
2019;3690;4210;48946;46593;3143;Población;121.67136;M
2019;3690;272251;48952;46593;3143;Población;669.3512075;M
2019;3690;272251;48934;46593;3143;Población;49.42854;M
2019;3690;272251;48936;46593;3143;Población;350.382035;M
2019;3690;272251;48937;46593;3143;Población;4.5975225;M
2019;3690;272251;48939;46593;3143;Población;124.147095;M
2019;3690;272251;48940;46593;3143;Población;474.52913;M
2019;3690;272251;48946;46593;3143;Población;194.8220775;M
2019;3690;4235;48952;46593;3143;Población;555.16981;M
2019;3690;4235;48934;46593;3143;Población;19.4694875;M
2019;3690;4235;48936;46593;3143;Población;203.4715;M
2019;3690;4235;48937;46593;3143;Población;1.3189325;M
2019;3690;4235;48939;46593;3143;Población;52.1798325;M
2019;3690;4235;48940;46593;3143;Población;255.6513325;M
2019;3690;4235;48946;46593;3143;Población;299.5184775;M
2019;3690;4305;48952;46593;3143;Población;796.6693625;M
2019;3690;4305;48934;46593;3143;Población;0.192655;M
2019;3690;4305;48936;46593;3143;Población;9.7975525;M
2019;3690;4305;48937;46593;3143;Población;;M
2019;3690;4305;48939;46593;3143;Población;1.4097725;M
2019;3690;4305;48940;46593;3143;Población;11.207325;M
2019;3690;4305;48946;46593;3143;Población;785.4620375;M
2019;3690;4306;48952;46593;3143;Población;3560.143105;M
2019;3690;4306;48934;46593;3143;Población;188.0654275;M
2019;3690;4306;48936;46593;3143;Población;1342.703695;M
2019;3690;4306;48937;46593;3143;Población;44.57384;M
2019;3690;4306;48939;46593;3143;Población;452.851675;M
2019;3690;4306;48940;46593;3143;Población;1795.55537;M
2019;3690;4306;48946;46593;3143;Población;1764.587735;M
2019;3691;4191;48952;46593;3143;Población;802.8022875;M
2019;3691;4191;48934;46593;3143;Población;30.132365;M
2019;3691;4191;48936;46593;3143;Población;163.488575;M
2019;3691;4191;48937;46593;3143;Población;49.09582;M
2019;3691;4191;48939;46593;3143;Población;116.9124375;M
2019;3691;4191;48940;46593;3143;Población;280.4010125;M
2019;3691;4191;48946;46593;3143;Población;522.401275;M
2019;3691;272250;48952;46593;3143;Población;996.3428825;M
2019;3691;272250;48934;46593;3143;Población;82.7160875;M
2019;3691;272250;48936;46593;3143;Población;634.488715;M
2019;3691;272250;48937;46593;3143;Población;19.2945;M
2019;3691;272250;48939;46593;3143;Población;195.166575;M
2019;3691;272250;48940;46593;3143;Población;829.65529;M
2019;3691;272250;48946;46593;3143;Población;166.6875925;M
2019;3691;4210;48952;46593;3143;Población;1316.06372;M
2019;3691;4210;48934;46593;3143;Población;85.609095;M
2019;3691;4210;48936;46593;3143;Población;948.348025;M
2019;3691;4210;48937;46593;3143;Población;4.840335;M
2019;3691;4210;48939;46593;3143;Población;200.086025;M
2019;3691;4210;48940;46593;3143;Población;1148.43405;M
2019;3691;4210;48946;46593;3143;Población;167.62967;M
2019;3691;272251;48952;46593;3143;Población;1337.14967;M
2019;3691;272251;48934;46593;3143;Población;75.8960475;M
2019;3691;272251;48936;46593;3143;Población;850.6366525;M
2019;3691;272251;48937;46593;3143;Población;5.7322425;M
2019;3691;272251;48939;46593;3143;Población;215.6270325;M
2019;3691;272251;48940;46593;3143;Población;1066.263685;M
2019;3691;272251;48946;46593;3143;Población;270.885985;M
2019;3691;4235;48952;46593;3143;Población;1089.52309;M
2019;3691;4235;48934;46593;3143;Población;28.7517825;M
2019;3691;4235;48936;46593;3143;Población;495.535085;M
2019;3691;4235;48937;46593;3143;Población;1.50231;M
2019;3691;4235;48939;46593;3143;Población;107.9594875;M
2019;3691;4235;48940;46593;3143;Población;603.4945725;M
2019;3691;4235;48946;46593;3143;Población;486.0285175;M
2019;3691;4305;48952;46593;3143;Población;1427.7384725;M
2019;3691;4305;48934;46593;3143;Población;0.5417475;M
2019;3691;4305;48936;46593;3143;Población;27.2397475;M
2019;3691;4305;48937;46593;3143;Población;;M
2019;3691;4305;48939;46593;3143;Población;2.895405;M
2019;3691;4305;48940;46593;3143;Población;30.1351525;M
2019;3691;4305;48946;46593;3143;Población;1397.60332;M
2019;3691;4306;48952;46593;3143;Población;6969.6201225;M
2019;3691;4306;48934;46593;3143;Población;303.647125;M
2019;3691;4306;48936;46593;3143;Población;3119.7368;M
2019;3691;4306;48937;46593;3143;Población;80.4652075;M
2019;3691;4306;48939;46593;3143;Población;838.6469625;M
2019;3691;4306;48940;46593;3143;Población;3958.3837625;M
2019;3691;4306;48946;46593;3143;Población;3011.23636;M
2020;3689;4191;48952;46593;3143;Población;419.8269925;M
2020;3689;4191;48934;46593;3143;Población;11.18619;M
2020;3689;4191;48936;46593;3143;Población;74.8209525;M
2020;3689;4191;48937;46593;3143;Población;20.7342575;M
2020;3689;4191;48939;46593;3143;Población;67.050345;M
2020;3689;4191;48940;46593;3143;Población;141.8712975;M
2020;3689;4191;48946;46593;3143;Población;277.955695;M
2020;3689;272250;48952;46593;3143;Población;497.556255;M
2020;3689;272250;48934;46593;3143;Población;35.8656525;M
2020;3689;272250;48936;46593;3143;Población;317.44709;M
2020;3689;272250;48937;46593;3143;Población;9.5505275;M
2020;3689;272250;48939;46593;3143;Población;106.867665;M
2020;3689;272250;48940;46593;3143;Población;424.314755;M
2020;3689;272250;48946;46593;3143;Población;73.2415;M
2020;3689;4210;48952;46593;3143;Población;645.6878075;M
2020;3689;4210;48934;46593;3143;Población;28.92889;M
2020;3689;4210;48936;46593;3143;Población;513.8599;M
2020;3689;4210;48937;46593;3143;Población;1.1613625;M
2020;3689;4210;48939;46593;3143;Población;81.2202875;M
2020;3689;4210;48940;46593;3143;Población;595.0801875;M
2020;3689;4210;48946;46593;3143;Población;50.60762;M
2020;3689;272251;48952;46593;3143;Población;672.3021575;M
2020;3689;272251;48934;46593;3143;Población;24.2542875;M
2020;3689;272251;48936;46593;3143;Población;501.1433175;M
2020;3689;272251;48937;46593;3143;Población;0.403005;M
2020;3689;272251;48939;46593;3143;Población;89.4779;M
2020;3689;272251;48940;46593;3143;Población;590.6212175;M
2020;3689;272251;48946;46593;3143;Población;81.68094;M
2020;3689;4235;48952;46593;3143;Población;553.3853675;M
2020;3689;4235;48934;46593;3143;Población;12.340295;M
2020;3689;4235;48936;46593;3143;Población;310.3004;M
2020;3689;4235;48937;46593;3143;Población;;M
2020;3689;4235;48939;46593;3143;Población;58.2006375;M
2020;3689;4235;48940;46593;3143;Población;368.5010375;M
2020;3689;4235;48946;46593;3143;Población;184.88433;M
2020;3689;4305;48952;46593;3143;Población;643.8790075;M
2020;3689;4305;48934;46593;3143;Población;0.0473775;M
2020;3689;4305;48936;46593;3143;Población;21.6138375;M
2020;3689;4305;48937;46593;3143;Población;;M
2020;3689;4305;48939;46593;3143;Población;0.4566575;M
2020;3689;4305;48940;46593;3143;Población;22.070495;M
2020;3689;4305;48946;46593;3143;Población;621.8085125;M
2020;3689;4306;48952;46593;3143;Población;3432.6375875;M
2020;3689;4306;48934;46593;3143;Población;112.6226925;M
2020;3689;4306;48936;46593;3143;Población;1739.1854975;M
2020;3689;4306;48937;46593;3143;Población;31.8491525;M
2020;3689;4306;48939;46593;3143;Población;403.2734925;M
2020;3689;4306;48940;46593;3143;Población;2142.45899;M
2020;3689;4306;48946;46593;3143;Población;1290.1785975;M
2020;3690;4191;48952;46593;3143;Población;395.3195;M
2020;3690;4191;48934;46593;3143;Población;15.8876375;M
2020;3690;4191;48936;46593;3143;Población;52.4434025;M
2020;3690;4191;48937;46593;3143;Población;24.08731;M
2020;3690;4191;48939;46593;3143;Población;57.8485;M
2020;3690;4191;48940;46593;3143;Población;110.2919025;M
2020;3690;4191;48946;46593;3143;Población;285.0275975;M
2020;3690;272250;48952;46593;3143;Población;486.410215;M
2020;3690;272250;48934;46593;3143;Población;45.1171275;M
2020;3690;272250;48936;46593;3143;Población;279.9274775;M
2020;3690;272250;48937;46593;3143;Población;12.2431225;M
2020;3690;272250;48939;46593;3143;Población;112.349275;M
2020;3690;272250;48940;46593;3143;Población;392.2767525;M
2020;3690;272250;48946;46593;3143;Población;94.1334625;M
2020;3690;4210;48952;46593;3143;Población;646.2985225;M
2020;3690;4210;48934;46593;3143;Población;42.20374;M
2020;3690;4210;48936;46593;3143;Población;386.5704525;M
2020;3690;4210;48937;46593;3143;Población;2.8159775;M
2020;3690;4210;48939;46593;3143;Población;121.258025;M
2020;3690;4210;48940;46593;3143;Población;507.8284775;M
2020;3690;4210;48946;46593;3143;Población;138.470045;M
2020;3690;272251;48952;46593;3143;Población;673.86948;M
2020;3690;272251;48934;46593;3143;Población;40.5842375;M
2020;3690;272251;48936;46593;3143;Población;346.963755;M
2020;3690;272251;48937;46593;3143;Población;1.8467575;M
2020;3690;272251;48939;46593;3143;Población;115.2004975;M
2020;3690;272251;48940;46593;3143;Población;462.1642525;M
2020;3690;272251;48946;46593;3143;Población;211.7052275;M
2020;3690;4235;48952;46593;3143;Población;575.78025;M
2020;3690;4235;48934;46593;3143;Población;17.2083425;M
2020;3690;4235;48936;46593;3143;Población;202.7969325;M
2020;3690;4235;48937;46593;3143;Población;0.758765;M
2020;3690;4235;48939;46593;3143;Población;55.290825;M
2020;3690;4235;48940;46593;3143;Población;258.0877575;M
2020;3690;4235;48946;46593;3143;Población;317.6924925;M
2020;3690;4305;48952;46593;3143;Población;810.28923;M
2020;3690;4305;48934;46593;3143;Población;0.9409925;M
2020;3690;4305;48936;46593;3143;Población;13.23724;M
2020;3690;4305;48937;46593;3143;Población;;M
2020;3690;4305;48939;46593;3143;Población;0.9597675;M
2020;3690;4305;48940;46593;3143;Población;14.1970075;M
2020;3690;4305;48946;46593;3143;Población;796.0922225;M
2020;3690;4306;48952;46593;3143;Población;3587.9671975;M
2020;3690;4306;48934;46593;3143;Población;161.9420775;M
2020;3690;4306;48936;46593;3143;Población;1281.93926;M
2020;3690;4306;48937;46593;3143;Población;41.7519325;M
2020;3690;4306;48939;46593;3143;Población;462.90689;M
2020;3690;4306;48940;46593;3143;Población;1744.84615;M
2020;3690;4306;48946;46593;3143;Población;1843.1210475;M
2020;3691;4191;48952;46593;3143;Población;815.1464925;M
2020;3691;4191;48934;46593;3143;Población;27.0738275;M
2020;3691;4191;48936;46593;3143;Población;127.264355;M
2020;3691;4191;48937;46593;3143;Población;44.8215675;M
2020;3691;4191;48939;46593;3143;Población;124.898845;M
2020;3691;4191;48940;46593;3143;Población;252.1632;M
2020;3691;4191;48946;46593;3143;Población;562.9832925;M
2020;3691;272250;48952;46593;3143;Población;983.96647;M
2020;3691;272250;48934;46593;3143;Población;80.98278;M
2020;3691;272250;48936;46593;3143;Población;597.3745675;M
2020;3691;272250;48937;46593;3143;Población;21.79365;M
2020;3691;272250;48939;46593;3143;Población;219.21694;M
2020;3691;272250;48940;46593;3143;Población;816.5915075;M
2020;3691;272250;48946;46593;3143;Población;167.3749625;M
2020;3691;4210;48952;46593;3143;Población;1291.98633;M
2020;3691;4210;48934;46593;3143;Población;71.13263;M
2020;3691;4210;48936;46593;3143;Población;900.4303525;M
2020;3691;4210;48937;46593;3143;Población;3.97734;M
2020;3691;4210;48939;46593;3143;Población;202.4783125;M
2020;3691;4210;48940;46593;3143;Población;1102.908665;M
2020;3691;4210;48946;46593;3143;Población;189.077665;M
2020;3691;272251;48952;46593;3143;Población;1346.1716375;M
2020;3691;272251;48934;46593;3143;Población;64.838525;M
2020;3691;272251;48936;46593;3143;Población;848.1070725;M
2020;3691;272251;48937;46593;3143;Población;2.2497625;M
2020;3691;272251;48939;46593;3143;Población;204.6783975;M
2020;3691;272251;48940;46593;3143;Población;1052.78547;M
2020;3691;272251;48946;46593;3143;Población;293.3861675;M
2020;3691;4235;48952;46593;3143;Población;1129.1656175;M
2020;3691;4235;48934;46593;3143;Población;29.5486375;M
2020;3691;4235;48936;46593;3143;Población;513.0973325;M
2020;3691;4235;48937;46593;3143;Población;0.758765;M
2020;3691;4235;48939;46593;3143;Población;113.4914625;M
2020;3691;4235;48940;46593;3143;Población;626.588795;M
2020;3691;4235;48946;46593;3143;Población;502.5768225;M
2020;3691;4305;48952;46593;3143;Población;1454.1682375;M
2020;3691;4305;48934;46593;3143;Población;0.98837;M
2020;3691;4305;48936;46593;3143;Población;34.8510775;M
2020;3691;4305;48937;46593;3143;Población;;M
2020;3691;4305;48939;46593;3143;Población;1.416425;M
2020;3691;4305;48940;46593;3143;Población;36.2675025;M
2020;3691;4305;48946;46593;3143;Población;1417.900735;M
2020;3691;4306;48952;46593;3143;Población;7020.604785;M
2020;3691;4306;48934;46593;3143;Población;274.56477;M
2020;3691;4306;48936;46593;3143;Población;3021.1247575;M
2020;3691;4306;48937;46593;3143;Población;73.601085;M
2020;3691;4306;48939;46593;3143;Población;866.1803825;M
2020;3691;4306;48940;46593;3143;Población;3887.30514;M
2020;3691;4306;48946;46593;3143;Población;3133.299645;M
2021;3689;4191;48952;46593;3143;Población;422.087445;M
2021;3689;4191;48934;46593;3143;Población;12.0860875;M
2021;3689;4191;48936;46593;3143;Población;87.784405;M
2021;3689;4191;48937;46593;3143;Población;25.4780175;M
2021;3689;4191;48939;46593;3143;Población;65.8212325;M
2021;3689;4191;48940;46593;3143;Población;153.6056375;M
2021;3689;4191;48946;46593;3143;Población;268.4818075;M
2021;3689;272250;48952;46593;3143;Población;492.0424175;M
2021;3689;272250;48934;46593;3143;Población;38.388555;M
2021;3689;272250;48936;46593;3143;Población;326.2541075;M
2021;3689;272250;48937;46593;3143;Población;13.128185;M
2021;3689;272250;48939;46593;3143;Población;104.21141;M
2021;3689;272250;48940;46593;3143;Población;430.4655175;M
2021;3689;272250;48946;46593;3143;Población;61.5769;M
2021;3689;4210;48952;46593;3143;Población;627.36607;M
2021;3689;4210;48934;46593;3143;Población;35.223935;M
2021;3689;4210;48936;46593;3143;Población;498.17133;M
2021;3689;4210;48937;46593;3143;Población;0.93979;M
2021;3689;4210;48939;46593;3143;Población;81.4499275;M
2021;3689;4210;48940;46593;3143;Población;579.6212575;M
2021;3689;4210;48946;46593;3143;Población;47.7448125;M
2021;3689;272251;48952;46593;3143;Población;677.347355;M
2021;3689;272251;48934;46593;3143;Población;31.18074;M
2021;3689;272251;48936;46593;3143;Población;525.0215825;M
2021;3689;272251;48937;46593;3143;Población;0.21379;M
2021;3689;272251;48939;46593;3143;Población;81.1457325;M
2021;3689;272251;48940;46593;3143;Población;606.167315;M
2021;3689;272251;48946;46593;3143;Población;71.18004;M
2021;3689;4235;48952;46593;3143;Población;570.0525875;M
2021;3689;4235;48934;46593;3143;Población;15.1233975;M
2021;3689;4235;48936;46593;3143;Población;322.0473475;M
2021;3689;4235;48937;46593;3143;Población;0.253105;M
2021;3689;4235;48939;46593;3143;Población;71.1693725;M
2021;3689;4235;48940;46593;3143;Población;393.21672;M
2021;3689;4235;48946;46593;3143;Población;176.8358675;M
2021;3689;4305;48952;46593;3143;Población;657.9102575;M
2021;3689;4305;48934;46593;3143;Población;0.4443325;M
2021;3689;4305;48936;46593;3143;Población;23.160085;M
2021;3689;4305;48937;46593;3143;Población;;M
2021;3689;4305;48939;46593;3143;Población;0.888335;M
2021;3689;4305;48940;46593;3143;Población;24.04842;M
2021;3689;4305;48946;46593;3143;Población;633.8618375;M
2021;3689;4306;48952;46593;3143;Población;3446.8061325;M
2021;3689;4306;48934;46593;3143;Población;132.4470475;M
2021;3689;4306;48936;46593;3143;Población;1782.4388575;M
2021;3689;4306;48937;46593;3143;Población;40.0128875;M
2021;3689;4306;48939;46593;3143;Población;404.68601;M
2021;3689;4306;48940;46593;3143;Población;2187.1248675;M
2021;3689;4306;48946;46593;3143;Población;1259.681265;M
2021;3690;4191;48952;46593;3143;Población;400.487415;M
2021;3690;4191;48934;46593;3143;Población;16.79149;M
2021;3690;4191;48936;46593;3143;Población;63.342455;M
2021;3690;4191;48937;46593;3143;Población;23.5891575;M
2021;3690;4191;48939;46593;3143;Población;55.321785;M
2021;3690;4191;48940;46593;3143;Población;118.66424;M
2021;3690;4191;48946;46593;3143;Población;281.823175;M
2021;3690;272250;48952;46593;3143;Población;478.955925;M
2021;3690;272250;48934;46593;3143;Población;59.03113;M
2021;3690;272250;48936;46593;3143;Población;293.8621525;M
2021;3690;272250;48937;46593;3143;Población;12.19759;M
2021;3690;272250;48939;46593;3143;Población;95.95752;M
2021;3690;272250;48940;46593;3143;Población;389.8196725;M
2021;3690;272250;48946;46593;3143;Población;89.1362525;M
2021;3690;4210;48952;46593;3143;Población;631.8968575;M
2021;3690;4210;48934;46593;3143;Población;52.6648375;M
2021;3690;4210;48936;46593;3143;Población;403.8012825;M
2021;3690;4210;48937;46593;3143;Población;2.450375;M
2021;3690;4210;48939;46593;3143;Población;111.603805;M
2021;3690;4210;48940;46593;3143;Población;515.4050875;M
2021;3690;4210;48946;46593;3143;Población;116.49177;M
2021;3690;272251;48952;46593;3143;Población;678.8862875;M
