D_TEMPORAL_0;D_SEXO_0;D_CNO11_0;D_EDAD_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2021;3690;6038;4306;3143;Ocupados;34.94216;M
2021;3690;6203;4191;3143;Ocupados;40.7985775;M
2021;3690;6203;4210;3143;Ocupados;133.53417;M
2021;3690;6203;4235;3143;Ocupados;127.9141975;M
2021;3690;6203;4305;3143;Ocupados;2.28854;M
2021;3690;6203;4306;3143;Ocupados;304.535485;M
2021;3690;6333;4191;3143;Ocupados;18.26669;M
2021;3690;6333;4210;3143;Ocupados;48.9582675;M
2021;3690;6333;4235;3143;Ocupados;55.9702775;M
2021;3690;6333;4305;3143;Ocupados;1.0598275;M
2021;3690;6333;4306;3143;Ocupados;124.2550625;M
2021;3690;6375;4191;3143;Ocupados;17.3018425;M
2021;3690;6375;4210;3143;Ocupados;66.8809875;M
2021;3690;6375;4235;3143;Ocupados;75.345065;M
2021;3690;6375;4305;3143;Ocupados;1.178805;M
2021;3690;6375;4306;3143;Ocupados;160.7067;M
2021;3690;6463;4191;3143;Ocupados;78.64301;M
2021;3690;6463;4210;3143;Ocupados;181.44791;M
2021;3690;6463;4235;3143;Ocupados;153.6571975;M
2021;3690;6463;4305;3143;Ocupados;6.2879225;M
2021;3690;6463;4306;3143;Ocupados;420.03604;M
2021;3690;6489;4191;3143;Ocupados;0.50627;M
2021;3690;6489;4210;3143;Ocupados;8.64972;M
2021;3690;6489;4235;3143;Ocupados;8.74618;M
2021;3690;6489;4305;3143;Ocupados;0.8394525;M
2021;3690;6489;4306;3143;Ocupados;18.7416225;M
2021;3690;6601;4191;3143;Ocupados;3.4404425;M
2021;3690;6601;4210;3143;Ocupados;12.622;M
2021;3690;6601;4235;3143;Ocupados;11.98647;M
2021;3690;6601;4305;3143;Ocupados;0.054505;M
2021;3690;6601;4306;3143;Ocupados;28.1034175;M
2021;3690;6667;4191;3143;Ocupados;4.0483125;M
2021;3690;6667;4210;3143;Ocupados;8.5059175;M
2021;3690;6667;4235;3143;Ocupados;5.5899275;M
2021;3690;6667;4305;3143;Ocupados;0.1014425;M
2021;3690;6667;4306;3143;Ocupados;18.2456;M
2021;3690;6726;4191;3143;Ocupados;29.38194;M
2021;3690;6726;4210;3143;Ocupados;92.3940475;M
2021;3690;6726;4235;3143;Ocupados;130.415745;M
2021;3690;6726;4305;3143;Ocupados;4.285225;M
2021;3690;6726;4306;3143;Ocupados;256.4769575;M
2021;3690;5989;4191;3143;Ocupados;0.492455;M
2021;3690;5989;4210;3143;Ocupados;2.1112025;M
2021;3690;5989;4235;3143;Ocupados;;M
2021;3690;5989;4305;3143;Ocupados;;M
2021;3690;5989;4306;3143;Ocupados;2.6036575;M
2021;3690;6727;4191;3143;Ocupados;193.9967875;M
2021;3690;6727;4210;3143;Ocupados;567.0091025;M
2021;3690;6727;4235;3143;Ocupados;589.139445;M
2021;3690;6727;4305;3143;Ocupados;18.5013675;M
2021;3690;6727;4306;3143;Ocupados;1368.6467025;M
2021;3691;6038;4191;3143;Ocupados;4.1172425;M
2021;3691;6038;4210;3143;Ocupados;33.2108475;M
2021;3691;6038;4235;3143;Ocupados;63.4672725;M
2021;3691;6038;4305;3143;Ocupados;5.6944875;M
2021;3691;6038;4306;3143;Ocupados;106.48985;M
2021;3691;6203;4191;3143;Ocupados;64.39124;M
2021;3691;6203;4210;3143;Ocupados;226.17734;M
2021;3691;6203;4235;3143;Ocupados;237.65;M
2021;3691;6203;4305;3143;Ocupados;11.7441525;M
2021;3691;6203;4306;3143;Ocupados;539.9627325;M
2021;3691;6333;4191;3143;Ocupados;44.915255;M
2021;3691;6333;4210;3143;Ocupados;135.42755;M
2021;3691;6333;4235;3143;Ocupados;147.928915;M
2021;3691;6333;4305;3143;Ocupados;2.0391425;M
2021;3691;6333;4306;3143;Ocupados;330.3108625;M
2021;3691;6375;4191;3143;Ocupados;26.3891775;M
2021;3691;6375;4210;3143;Ocupados;103.7777625;M
2021;3691;6375;4235;3143;Ocupados;122.6635;M
2021;3691;6375;4305;3143;Ocupados;1.79986;M
2021;3691;6375;4306;3143;Ocupados;254.6303;M
2021;3691;6463;4191;3143;Ocupados;122.8642525;M
2021;3691;6463;4210;3143;Ocupados;293.8912425;M
2021;3691;6463;4235;3143;Ocupados;296.9541525;M
2021;3691;6463;4305;3143;Ocupados;8.959115;M
2021;3691;6463;4306;3143;Ocupados;722.6687625;M
2021;3691;6489;4191;3143;Ocupados;7.807945;M
2021;3691;6489;4210;3143;Ocupados;33.97575;M
2021;3691;6489;4235;3143;Ocupados;53.245255;M
2021;3691;6489;4305;3143;Ocupados;2.73932;M
2021;3691;6489;4306;3143;Ocupados;97.76827;M
2021;3691;6601;4191;3143;Ocupados;34.04522;M
2021;3691;6601;4210;3143;Ocupados;143.7563475;M
2021;3691;6601;4235;3143;Ocupados;171.52008;M
2021;3691;6601;4305;3143;Ocupados;2.2019;M
2021;3691;6601;4306;3143;Ocupados;351.5235475;M
2021;3691;6667;4191;3143;Ocupados;22.3848175;M
2021;3691;6667;4210;3143;Ocupados;83.90467;M
2021;3691;6667;4235;3143;Ocupados;109.7815875;M
2021;3691;6667;4305;3143;Ocupados;1.3290675;M
2021;3691;6667;4306;3143;Ocupados;217.4001425;M
2021;3691;6726;4191;3143;Ocupados;85.78148;M
2021;3691;6726;4210;3143;Ocupados;185.4983425;M
2021;3691;6726;4235;3143;Ocupados;228.07767;M
2021;3691;6726;4305;3143;Ocupados;5.1544075;M
2021;3691;6726;4306;3143;Ocupados;504.5119;M
2021;3691;5989;4191;3143;Ocupados;10.663045;M
2021;3691;5989;4210;3143;Ocupados;10.236205;M
2021;3691;5989;4235;3143;Ocupados;4.9199425;M
2021;3691;5989;4305;3143;Ocupados;;M
2021;3691;5989;4306;3143;Ocupados;25.8191925;M
2021;3691;6727;4191;3143;Ocupados;423.359675;M
2021;3691;6727;4210;3143;Ocupados;1249.8560575;M
2021;3691;6727;4235;3143;Ocupados;1436.208375;M
2021;3691;6727;4305;3143;Ocupados;41.6614525;M
2021;3691;6727;4306;3143;Ocupados;3151.08556;M
