D_TEMPORAL_0;D_EPA_ESTRUCHOGAR_0;D_EPA_RELACTIVIDAD_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2006;48985;48940;3690;3143;Población;4.8837625;M
2006;48985;48940;3691;3143;Población;5.7293925;M
2006;48985;48936;3689;3143;Población;0.57036;M
2006;48985;48936;3690;3143;Población;3.7565525;M
2006;48985;48936;3691;3143;Población;4.3269125;M
2006;48985;48939;3689;3143;Población;0.27527;M
2006;48985;48939;3690;3143;Población;1.12721;M
2006;48985;48939;3691;3143;Población;1.40248;M
2006;48985;48946;3689;3143;Población;0.144945;M
2006;48985;48946;3690;3143;Población;2.0919475;M
2006;48985;48946;3691;3143;Población;2.2368925;M
2006;48986;48952;3689;3143;Población;51.085865;M
2006;48986;48952;3690;3143;Población;80.08944;M
2006;48986;48952;3691;3143;Población;131.175305;M
2006;48986;48940;3689;3143;Población;11.62386;M
2006;48986;48940;3690;3143;Población;35.8344475;M
2006;48986;48940;3691;3143;Población;47.4583075;M
2006;48986;48936;3689;3143;Población;9.408715;M
2006;48986;48936;3690;3143;Población;28.6497575;M
2006;48986;48936;3691;3143;Población;38.0584725;M
2006;48986;48939;3689;3143;Población;2.215145;M
2006;48986;48939;3690;3143;Población;7.18469;M
2006;48986;48939;3691;3143;Población;9.399835;M
2006;48986;48946;3689;3143;Población;6.3724975;M
2006;48986;48946;3690;3143;Población;14.6829525;M
2006;48986;48946;3691;3143;Población;21.05545;M
2006;48987;48952;3689;3143;Población;59.561185;M
2006;48987;48952;3690;3143;Población;85.642435;M
2006;48987;48952;3691;3143;Población;145.20362;M
2006;48987;48940;3689;3143;Población;38.9611425;M
2006;48987;48940;3690;3143;Población;47.76563;M
2006;48987;48940;3691;3143;Población;86.7267725;M
2006;48987;48936;3689;3143;Población;32.09619;M
2006;48987;48936;3690;3143;Población;37.865485;M
2006;48987;48936;3691;3143;Población;69.961675;M
2006;48987;48939;3689;3143;Población;6.8649525;M
2006;48987;48939;3690;3143;Población;9.900145;M
2006;48987;48939;3691;3143;Población;16.7650975;M
2006;48987;48946;3689;3143;Población;20.062075;M
2006;48987;48946;3690;3143;Población;36.8503325;M
2006;48987;48946;3691;3143;Población;56.9124075;M
2006;48988;48952;3689;3143;Población;153.475315;M
2006;48988;48952;3690;3143;Población;210.2943625;M
2006;48988;48952;3691;3143;Población;363.7696775;M
2006;48988;48940;3689;3143;Población;100.61109;M
2006;48988;48940;3690;3143;Población;81.016315;M
2006;48988;48940;3691;3143;Población;181.627405;M
2006;48988;48936;3689;3143;Población;85.643895;M
2006;48988;48936;3690;3143;Población;66.4433125;M
2006;48988;48936;3691;3143;Población;152.0872075;M
2006;48988;48939;3689;3143;Población;14.967195;M
2006;48988;48939;3690;3143;Población;14.5730025;M
2006;48988;48939;3691;3143;Población;29.5401975;M
2006;48988;48946;3689;3143;Población;41.7038825;M
2006;48988;48946;3690;3143;Población;117.9771825;M
2006;48988;48946;3691;3143;Población;159.681065;M
2006;48992;48952;3689;3143;Población;490.4851875;M
2006;48992;48952;3690;3143;Población;488.7835325;M
2006;48992;48952;3691;3143;Población;979.26872;M
2006;48992;48940;3689;3143;Población;230.03526;M
2006;48992;48940;3690;3143;Población;179.0813025;M
2006;48992;48940;3691;3143;Población;409.1165625;M
2006;48992;48936;3689;3143;Población;213.849625;M
2006;48992;48936;3690;3143;Población;153.068175;M
2006;48992;48936;3691;3143;Población;366.9178;M
2006;48992;48939;3689;3143;Población;16.185635;M
2006;48992;48939;3690;3143;Población;26.0131275;M
2006;48992;48939;3691;3143;Población;42.1987625;M
2006;48992;48946;3689;3143;Población;260.4499275;M
2006;48992;48946;3690;3143;Población;309.70223;M
2006;48992;48946;3691;3143;Población;570.1521575;M
2006;48990;48952;3689;3143;Población;196.478225;M
2006;48990;48952;3690;3143;Población;197.5548;M
2006;48990;48952;3691;3143;Población;394.033025;M
2006;48990;48940;3689;3143;Población;181.022045;M
2006;48990;48940;3690;3143;Población;151.88299;M
2006;48990;48940;3691;3143;Población;332.905035;M
2006;48990;48936;3689;3143;Población;168.818095;M
2006;48990;48936;3690;3143;Población;131.1005125;M
2006;48990;48936;3691;3143;Población;299.9186075;M
2006;48990;48939;3689;3143;Población;12.20395;M
2006;48990;48939;3690;3143;Población;20.7824775;M
2006;48990;48939;3691;3143;Población;32.9864275;M
2006;48990;48946;3689;3143;Población;15.45618;M
2006;48990;48946;3690;3143;Población;45.67181;M
2006;48990;48946;3691;3143;Población;61.12799;M
2006;48991;48952;3689;3143;Población;294.0069625;M
2006;48991;48952;3690;3143;Población;291.2287325;M
2006;48991;48952;3691;3143;Población;585.235695;M
2006;48991;48940;3689;3143;Población;49.013215;M
2006;48991;48940;3690;3143;Población;27.1983125;M
2006;48991;48940;3691;3143;Población;76.2115275;M
2006;48991;48936;3689;3143;Población;45.03153;M
2006;48991;48936;3690;3143;Población;21.9676625;M
2006;48991;48936;3691;3143;Población;66.9991925;M
2006;48991;48939;3689;3143;Población;3.981685;M
2006;48991;48939;3690;3143;Población;5.23065;M
2006;48991;48939;3691;3143;Población;9.212335;M
2006;48991;48946;3689;3143;Población;244.9937475;M
2006;48991;48946;3690;3143;Población;264.03042;M
2006;48991;48946;3691;3143;Población;509.0241675;M
2006;48994;48952;3689;3143;Población;41.52368;M
2006;48994;48952;3690;3143;Población;45.1705425;M
2006;48994;48952;3691;3143;Población;86.6942225;M
2006;48994;48940;3689;3143;Población;21.1581;M
2006;48994;48940;3690;3143;Población;12.3833125;M
2006;48994;48940;3691;3143;Población;33.5414125;M
2006;48994;48936;3689;3143;Población;19.22697;M
2006;48994;48936;3690;3143;Población;10.3632725;M
2006;48994;48936;3691;3143;Población;29.5902425;M
2006;48994;48939;3689;3143;Población;1.93113;M
2006;48994;48939;3690;3143;Población;2.02004;M
2006;48994;48939;3691;3143;Población;3.95117;M
2006;48994;48946;3689;3143;Población;19.6421125;M
2006;48994;48946;3690;3143;Población;30.5331175;M
2006;48994;48946;3691;3143;Población;50.17523;M
2006;49000;48952;3689;3143;Población;2366.7355625;M
2006;49000;48952;3690;3143;Población;2211.4177925;M
2006;49000;48952;3691;3143;Población;4578.153355;M
2006;49000;48940;3689;3143;Población;1348.705095;M
2006;49000;48940;3690;3143;Población;813.430325;M
2006;49000;48940;3691;3143;Población;2162.13542;M
2006;49000;48936;3689;3143;Población;1235.80474;M
2006;49000;48936;3690;3143;Población;660.6705825;M
2006;49000;48936;3691;3143;Población;1896.4753225;M
2006;49000;48939;3689;3143;Población;112.900355;M
2006;49000;48939;3690;3143;Población;152.7597425;M
2006;49000;48939;3691;3143;Población;265.6600975;M
2006;49000;48946;3689;3143;Población;418.0946175;M
2006;49000;48946;3690;3143;Población;837.2340025;M
2006;49000;48946;3691;3143;Población;1255.32862;M
2006;48995;48952;3689;3143;Población;398.998035;M
2006;48995;48952;3690;3143;Población;388.577575;M
2006;48995;48952;3691;3143;Población;787.57561;M
2006;48995;48940;3689;3143;Población;209.7034825;M
2006;48995;48940;3690;3143;Población;119.54859;M
2006;48995;48940;3691;3143;Población;329.2520725;M
2006;48995;48936;3689;3143;Población;199.310385;M
2006;48995;48936;3690;3143;Población;97.1520025;M
2006;48995;48936;3691;3143;Población;296.4623875;M
2006;48995;48939;3689;3143;Población;10.3930975;M
2006;48995;48939;3690;3143;Población;22.3965875;M
2006;48995;48939;3691;3143;Población;32.789685;M
2006;48995;48946;3689;3143;Población;8.402445;M
2006;48995;48946;3690;3143;Población;100.08485;M
2006;48995;48946;3691;3143;Población;108.487295;M
2006;48996;48952;3689;3143;Población;298.95755;M
2006;48996;48952;3690;3143;Población;284.64728;M
2006;48996;48952;3691;3143;Población;583.60483;M
2006;48996;48940;3689;3143;Población;148.90674;M
2006;48996;48940;3690;3143;Población;89.63919;M
2006;48996;48940;3691;3143;Población;238.54593;M
2006;48996;48936;3689;3143;Población;139.22676;M
2006;48996;48936;3690;3143;Población;70.478745;M
2006;48996;48936;3691;3143;Población;209.705505;M
2006;48996;48939;3689;3143;Población;9.67998;M
2006;48996;48939;3690;3143;Población;19.160445;M
2006;48996;48939;3691;3143;Población;28.840425;M
2006;48996;48946;3689;3143;Población;9.1210875;M
2006;48996;48946;3690;3143;Población;68.917235;M
2006;48996;48946;3691;3143;Población;78.0383225;M
2006;48997;48952;3689;3143;Población;796.10366;M
2006;48997;48952;3690;3143;Población;753.7660125;M
2006;48997;48952;3691;3143;Población;1549.8696725;M
2006;48997;48940;3689;3143;Población;426.0148125;M
2006;48997;48940;3690;3143;Población;254.6939325;M
2006;48997;48940;3691;3143;Población;680.708745;M
2006;48997;48936;3689;3143;Población;394.285075;M
2006;48997;48936;3690;3143;Población;205.48656;M
2006;48997;48936;3691;3143;Población;599.771635;M
2006;48997;48939;3689;3143;Población;31.7297375;M
2006;48997;48939;3690;3143;Población;49.2073725;M
2006;48997;48939;3691;3143;Población;80.93711;M
2006;48997;48946;3689;3143;Población;91.9748275;M
2006;48997;48946;3690;3143;Población;233.353605;M
2006;48997;48946;3691;3143;Población;325.3284325;M
2006;48998;48952;3689;3143;Población;435.3115475;M
2006;48998;48952;3690;3143;Población;417.36968;M
2006;48998;48952;3691;3143;Población;852.6812275;M
2006;48998;48940;3689;3143;Población;303.8139075;M
2006;48998;48940;3690;3143;Población;198.20767;M
2006;48998;48940;3691;3143;Población;502.0215775;M
2006;48998;48936;3689;3143;Población;270.748405;M
2006;48998;48936;3690;3143;Población;159.37384;M
2006;48998;48936;3691;3143;Población;430.122245;M
2006;48998;48939;3689;3143;Población;33.0655025;M
2006;48998;48939;3690;3143;Población;38.83383;M
2006;48998;48939;3691;3143;Población;71.8993325;M
2006;48998;48946;3689;3143;Población;131.49764;M
2006;48998;48946;3690;3143;Población;219.16201;M
2006;48998;48946;3691;3143;Población;350.65965;M
2006;48999;48952;3689;3143;Población;437.36477;M
2006;48999;48952;3690;3143;Población;367.057245;M
2006;48999;48952;3691;3143;Población;804.422015;M
2006;48999;48940;3689;3143;Población;260.2661525;M
2006;48999;48940;3690;3143;Población;151.3409425;M
2006;48999;48940;3691;3143;Población;411.607095;M
2006;48999;48936;3689;3143;Población;232.234115;M
2006;48999;48936;3690;3143;Población;128.179435;M
2006;48999;48936;3691;3143;Población;360.41355;M
2006;48999;48939;3689;3143;Población;28.0320375;M
2006;48999;48939;3690;3143;Población;23.1615075;M
2006;48999;48939;3691;3143;Población;51.193545;M
2006;48999;48946;3689;3143;Población;177.0986175;M
2006;48999;48946;3690;3143;Población;215.7163025;M
2006;48999;48946;3691;3143;Población;392.81492;M
2006;49006;48952;3689;3143;Población;332.19234;M
2006;49006;48952;3690;3143;Población;345.7623625;M
2006;49006;48952;3691;3143;Población;677.9547025;M
2006;49006;48940;3689;3143;Población;174.0785675;M
2006;49006;48940;3690;3143;Población;113.23929;M
2006;49006;48940;3691;3143;Población;287.3178575;M
2006;49006;48936;3689;3143;Población;157.41891;M
2006;49006;48936;3690;3143;Población;89.6778675;M
2006;49006;48936;3691;3143;Población;247.0967775;M
2006;49006;48939;3689;3143;Población;16.6596575;M
2006;49006;48939;3690;3143;Población;23.5614225;M
2006;49006;48939;3691;3143;Población;40.22108;M
2006;49006;48946;3689;3143;Población;96.23368;M
2006;49006;48946;3690;3143;Población;173.75636;M
2006;49006;48946;3691;3143;Población;269.99004;M
2006;49001;48952;3689;3143;Población;22.75219;M
2006;49001;48952;3690;3143;Población;20.31635;M
2006;49001;48952;3691;3143;Población;43.06854;M
2006;49001;48940;3689;3143;Población;12.69001;M
2006;49001;48940;3690;3143;Población;8.6619825;M
2006;49001;48940;3691;3143;Población;21.3519925;M
2006;49001;48936;3689;3143;Población;11.6222775;M
2006;49001;48936;3690;3143;Población;7.22729;M
2006;49001;48936;3691;3143;Población;18.8495675;M
2006;49001;48939;3689;3143;Población;1.0677325;M
2006;49001;48939;3690;3143;Población;1.4346925;M
2006;49001;48939;3691;3143;Población;2.502425;M
2006;49001;48946;3689;3143;Población;3.8186325;M
2006;49001;48946;3690;3143;Población;5.9810975;M
2006;49001;48946;3691;3143;Población;9.79973;M
2006;49002;48952;3689;3143;Población;25.3916;M
2006;49002;48952;3690;3143;Población;22.55542;M
2006;49002;48952;3691;3143;Población;47.94702;M
2006;49002;48940;3689;3143;Población;14.87296;M
2006;49002;48940;3690;3143;Población;8.027955;M
2006;49002;48940;3691;3143;Población;22.900915;M
2006;49002;48936;3689;3143;Población;14.0398575;M
2006;49002;48936;3690;3143;Población;5.39765;M
2006;49002;48936;3691;3143;Población;19.4375075;M
2006;49002;48939;3689;3143;Población;0.8331025;M
2006;49002;48939;3690;3143;Población;2.630305;M
2006;49002;48939;3691;3143;Población;3.4634075;M
2006;49002;48946;3689;3143;Población;2.3259225;M
2006;49002;48946;3690;3143;Población;8.84672;M
2006;49002;48946;3691;3143;Población;11.1726425;M
2006;49003;48952;3689;3143;Población;82.87993;M
2006;49003;48952;3690;3143;Población;91.226085;M
2006;49003;48952;3691;3143;Población;174.106015;M
2006;49003;48940;3689;3143;Población;41.22931;M
2006;49003;48940;3690;3143;Población;26.08929;M
2006;49003;48940;3691;3143;Población;67.3186;M
2006;49003;48936;3689;3143;Población;38.21634;M
2006;49003;48936;3690;3143;Población;21.293065;M
2006;49003;48936;3691;3143;Población;59.509405;M
2006;49003;48939;3689;3143;Población;3.01297;M
2006;49003;48939;3690;3143;Población;4.796225;M
2006;49003;48939;3691;3143;Población;7.809195;M
2006;49003;48946;3689;3143;Población;19.2289125;M
2006;49003;48946;3690;3143;Población;41.871725;M
2006;49003;48946;3691;3143;Población;61.1006375;M
2006;49004;48952;3689;3143;Población;82.8737525;M
2006;49004;48952;3690;3143;Población;89.931655;M
2006;49004;48952;3691;3143;Población;172.8054075;M
2006;49004;48940;3689;3143;Población;52.5612975;M
2006;49004;48940;3690;3143;Población;34.272105;M
2006;49004;48940;3691;3143;Población;86.8334025;M
2006;49004;48936;3689;3143;Población;46.1574675;M
2006;49004;48936;3690;3143;Población;26.0527275;M
2006;49004;48936;3691;3143;Población;72.210195;M
2006;49004;48939;3689;3143;Población;6.40383;M
2006;49004;48939;3690;3143;Población;8.2193775;M
2006;49004;48939;3691;3143;Población;14.6232075;M
2006;49004;48946;3689;3143;Población;26.03573;M
2006;49004;48946;3690;3143;Población;48.05866;M
2006;49004;48946;3691;3143;Población;74.09439;M
2006;49005;48952;3689;3143;Población;118.2948675;M
2006;49005;48952;3690;3143;Población;121.7328525;M
2006;49005;48952;3691;3143;Población;240.02772;M
2006;49005;48940;3689;3143;Población;52.72499;M
2006;49005;48940;3690;3143;Población;36.1879575;M
2006;49005;48940;3691;3143;Población;88.9129475;M
2006;49005;48936;3689;3143;Población;47.3829675;M
2006;49005;48936;3690;3143;Población;29.707135;M
2006;49005;48936;3691;3143;Población;77.0901025;M
2006;49005;48939;3689;3143;Población;5.3420225;M
2006;49005;48939;3690;3143;Población;6.4808225;M
2006;49005;48939;3691;3143;Población;11.822845;M
2006;49005;48946;3689;3143;Población;44.8244825;M
2006;49005;48946;3690;3143;Población;68.9981575;M
2006;49005;48946;3691;3143;Población;113.82264;M
2006;49007;48952;3689;3143;Población;3905.117555;M
2006;49007;48952;3690;3143;Población;3975.075215;M
2006;49007;48952;3691;3143;Población;7880.19277;M
2006;49007;48940;3689;3143;Población;2158.6976475;M
2006;49007;48940;3690;3143;Población;1433.1604575;M
2006;49007;48940;3691;3143;Población;3591.858105;M
2006;49007;48936;3689;3143;Población;1958.55375;M
2006;49007;48936;3690;3143;Población;1179.9483125;M
2006;49007;48936;3691;3143;Población;3138.5020625;M
2006;49007;48939;3689;3143;Población;200.1438975;M
2006;49007;48939;3690;3143;Población;253.212145;M
2006;49007;48939;3691;3143;Población;453.3560425;M
2006;49007;48946;3689;3143;Población;1021.6661825;M
2006;49007;48946;3690;3143;Población;1858.7911;M
2006;49007;48946;3691;3143;Población;2880.4572825;M
2007;48981;48952;3689;3143;Población;238.424555;M
2007;48981;48952;3690;3143;Población;327.9821825;M
2007;48981;48952;3691;3143;Población;566.4067375;M
2007;48981;48940;3689;3143;Población;131.5243425;M
2007;48981;48940;3690;3143;Población;82.04681;M
2007;48981;48940;3691;3143;Población;213.5711525;M
2007;48981;48936;3689;3143;Población;115.703225;M
2007;48981;48936;3690;3143;Población;72.77849;M
2007;48981;48936;3691;3143;Población;188.481715;M
2007;48981;48939;3689;3143;Población;15.8211175;M
2007;48981;48939;3690;3143;Población;9.26832;M
2007;48981;48939;3691;3143;Población;25.0894375;M
2007;48981;48946;3689;3143;Población;106.9002125;M
2007;48981;48946;3690;3143;Población;245.9353725;M
2007;48981;48946;3691;3143;Población;352.835585;M
2007;48978;48952;3689;3143;Población;24.3101775;M
2007;48978;48952;3690;3143;Población;15.667735;M
2007;48978;48952;3691;3143;Población;39.9779125;M
2007;48978;48940;3689;3143;Población;22.501555;M
2007;48978;48940;3690;3143;Población;14.53479;M
2007;48978;48940;3691;3143;Población;37.036345;M
2007;48978;48936;3689;3143;Población;20.35222;M
2007;48978;48936;3690;3143;Población;12.78548;M
2007;48978;48936;3691;3143;Población;33.1377;M
2007;48978;48939;3689;3143;Población;2.149335;M
2007;48978;48939;3690;3143;Población;1.74931;M
2007;48978;48939;3691;3143;Población;3.898645;M
2007;48978;48946;3689;3143;Población;1.8086225;M
2007;48978;48946;3690;3143;Población;1.132945;M
2007;48978;48946;3691;3143;Población;2.9415675;M
2007;48979;48952;3689;3143;Población;143.460345;M
2007;48979;48952;3690;3143;Población;102.998665;M
2007;48979;48952;3691;3143;Población;246.45901;M
2007;48979;48940;3689;3143;Población;107.95565;M
2007;48979;48940;3690;3143;Población;66.61479;M
2007;48979;48940;3691;3143;Población;174.57044;M
2007;48979;48936;3689;3143;Población;94.2838675;M
2007;48979;48936;3690;3143;Población;59.1850825;M
2007;48979;48936;3691;3143;Población;153.46895;M
2007;48979;48939;3689;3143;Población;13.6717825;M
2007;48979;48939;3690;3143;Población;7.4297075;M
2007;48979;48939;3691;3143;Población;21.10149;M
2007;48979;48946;3689;3143;Población;35.504695;M
2007;48979;48946;3690;3143;Población;36.383875;M
2007;48979;48946;3691;3143;Población;71.88857;M
2007;48980;48952;3689;3143;Población;70.6540325;M
2007;48980;48952;3690;3143;Población;209.3157825;M
2007;48980;48952;3691;3143;Población;279.969815;M
2007;48980;48940;3689;3143;Población;1.0671375;M
2007;48980;48940;3690;3143;Población;0.89723;M
2007;48980;48940;3691;3143;Población;1.9643675;M
