D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EPA_RELACTIVIDAD_0;D_EPA_NIVEL_0;INDICATOR;OBS_VALUE;FREQ
2017;2352;3690;48940;46593;Población;149.5425075;M
2017;2352;3690;48936;46593;Población;107.937805;M
2017;2352;3690;48934;46593;Población;12.023275;M
2017;2352;3690;48939;46593;Población;41.6047025;M
2017;2352;3690;48937;46593;Población;3.8879275;M
2017;2352;3690;48946;46593;Población;132.9711;M
2017;2352;3691;48952;46593;Población;568.818185;M
2017;2352;3691;48940;46593;Población;349.25463;M
2017;2352;3691;48936;46593;Población;264.099595;M
2017;2352;3691;48934;46593;Población;23.0800075;M
2017;2352;3691;48939;46593;Población;85.155035;M
2017;2352;3691;48937;46593;Población;9.2911875;M
2017;2352;3691;48946;46593;Población;219.563555;M
2017;2402;3689;48952;46593;Población;502.6374725;M
2017;2402;3689;48940;46593;Población;322.01933;M
2017;2402;3689;48936;46593;Población;236.18067;M
2017;2402;3689;48934;46593;Población;20.0817575;M
2017;2402;3689;48939;46593;Población;85.83866;M
2017;2402;3689;48937;46593;Población;9.8893075;M
2017;2402;3689;48946;46593;Población;180.6181425;M
2017;2402;3690;48952;46593;Población;517.83806;M
2017;2402;3690;48940;46593;Población;248.588075;M
2017;2402;3690;48936;46593;Población;161.6212475;M
2017;2402;3690;48934;46593;Población;25.8308;M
2017;2402;3690;48939;46593;Población;86.9668275;M
2017;2402;3690;48937;46593;Población;9.9250125;M
2017;2402;3690;48946;46593;Población;269.249985;M
2017;2402;3691;48952;46593;Población;1020.4755325;M
2017;2402;3691;48940;46593;Población;570.607405;M
2017;2402;3691;48936;46593;Población;397.8019175;M
2017;2402;3691;48934;46593;Población;45.9125575;M
2017;2402;3691;48939;46593;Población;172.8054875;M
2017;2402;3691;48937;46593;Población;19.81432;M
2017;2402;3691;48946;46593;Población;449.8681275;M
2017;2482;3689;48952;46593;Población;317.6908675;M
2017;2482;3689;48940;46593;Población;209.2562375;M
2017;2482;3689;48936;46593;Población;159.754235;M
2017;2482;3689;48934;46593;Población;17.4906025;M
2017;2482;3689;48939;46593;Población;49.5020025;M
2017;2482;3689;48937;46593;Población;4.53333;M
2017;2482;3689;48946;46593;Población;108.43463;M
2017;2482;3690;48952;46593;Población;335.573485;M
2017;2482;3690;48940;46593;Población;167.17571;M
2017;2482;3690;48936;46593;Población;110.61527;M
2017;2482;3690;48934;46593;Población;22.1824925;M
2017;2482;3690;48939;46593;Población;56.56044;M
2017;2482;3690;48937;46593;Población;5.84338;M
2017;2482;3690;48946;46593;Población;168.397775;M
2017;2482;3691;48952;46593;Población;653.2643525;M
2017;2482;3691;48940;46593;Población;376.4319475;M
2017;2482;3691;48936;46593;Población;270.369505;M
2017;2482;3691;48934;46593;Población;39.673095;M
2017;2482;3691;48939;46593;Población;106.0624425;M
2017;2482;3691;48937;46593;Población;10.37671;M
2017;2482;3691;48946;46593;Población;276.832405;M
2017;2713;3689;48952;46593;Población;371.1981675;M
2017;2713;3689;48940;46593;Población;237.59394;M
2017;2713;3689;48936;46593;Población;181.6188175;M
2017;2713;3689;48934;46593;Población;14.436785;M
2017;2713;3689;48939;46593;Población;55.9751225;M
2017;2713;3689;48937;46593;Población;5.9903125;M
2017;2713;3689;48946;46593;Población;133.6042275;M
2017;2713;3690;48952;46593;Población;385.080285;M
2017;2713;3690;48940;46593;Población;202.7345175;M
2017;2713;3690;48936;46593;Población;145.2421975;M
2017;2713;3690;48934;46593;Población;23.0192075;M
2017;2713;3690;48939;46593;Población;57.49232;M
2017;2713;3690;48937;46593;Población;5.7392325;M
2017;2713;3690;48946;46593;Población;182.3457675;M
2017;2713;3691;48952;46593;Población;756.2784525;M
2017;2713;3691;48940;46593;Población;440.3284575;M
2017;2713;3691;48936;46593;Población;326.861015;M
2017;2713;3691;48934;46593;Población;37.4559925;M
2017;2713;3691;48939;46593;Población;113.4674425;M
2017;2713;3691;48937;46593;Población;11.729545;M
2017;2713;3691;48946;46593;Población;315.949995;M
2017;2797;3689;48952;46593;Población;210.0570725;M
2017;2797;3689;48940;46593;Población;135.6752925;M
2017;2797;3689;48936;46593;Población;105.8564775;M
2017;2797;3689;48934;46593;Población;9.2265875;M
2017;2797;3689;48939;46593;Población;29.818815;M
2017;2797;3689;48937;46593;Población;2.254505;M
2017;2797;3689;48946;46593;Población;74.38178;M
2017;2797;3690;48952;46593;Población;218.7152775;M
2017;2797;3690;48940;46593;Población;105.856425;M
2017;2797;3690;48936;46593;Población;77.63683;M
2017;2797;3690;48934;46593;Población;12.146555;M
2017;2797;3690;48939;46593;Población;28.219595;M
2017;2797;3690;48937;46593;Población;1.8117525;M
2017;2797;3690;48946;46593;Población;112.8588525;M
2017;2797;3691;48952;46593;Población;428.77235;M
2017;2797;3691;48940;46593;Población;241.5317175;M
2017;2797;3691;48936;46593;Población;183.4933075;M
2017;2797;3691;48934;46593;Población;21.3731425;M
2017;2797;3691;48939;46593;Población;58.03841;M
2017;2797;3691;48937;46593;Población;4.0662575;M
2017;2797;3691;48946;46593;Población;187.2406325;M
2017;2911;3689;48952;46593;Población;264.7236475;M
2017;2911;3689;48940;46593;Población;167.3153;M
2017;2911;3689;48936;46593;Población;128.47833;M
2017;2911;3689;48934;46593;Población;7.458715;M
2017;2911;3689;48939;46593;Población;38.83697;M
2017;2911;3689;48937;46593;Población;2.4099;M
2017;2911;3689;48946;46593;Población;97.4083475;M
2017;2911;3690;48952;46593;Población;271.8167375;M
2017;2911;3690;48940;46593;Población;128.1439225;M
2017;2911;3690;48936;46593;Población;87.865405;M
2017;2911;3690;48934;46593;Población;12.5617875;M
2017;2911;3690;48939;46593;Población;40.2785175;M
2017;2911;3690;48937;46593;Población;5.8958525;M
2017;2911;3690;48946;46593;Población;143.672815;M
2017;2911;3691;48952;46593;Población;536.540385;M
2017;2911;3691;48940;46593;Población;295.4592225;M
2017;2911;3691;48936;46593;Población;216.343735;M
2017;2911;3691;48934;46593;Población;20.0205025;M
2017;2911;3691;48939;46593;Población;79.1154875;M
2017;2911;3691;48937;46593;Población;8.3057525;M
2017;2911;3691;48946;46593;Población;241.0811625;M
2017;3023;3689;48952;46593;Población;661.943865;M
2017;3023;3689;48940;46593;Población;408.4838225;M
2017;3023;3689;48936;46593;Población;323.4211625;M
2017;3023;3689;48934;46593;Población;26.5825575;M
2017;3023;3689;48939;46593;Población;85.06266;M
2017;3023;3689;48937;46593;Población;5.488465;M
2017;3023;3689;48946;46593;Población;253.4600425;M
2017;3023;3690;48952;46593;Población;695.1894925;M
2017;3023;3690;48940;46593;Población;352.176915;M
2017;3023;3690;48936;46593;Población;266.4934775;M
2017;3023;3690;48934;46593;Población;43.7060575;M
2017;3023;3690;48939;46593;Población;85.6834375;M
2017;3023;3690;48937;46593;Población;6.9313075;M
2017;3023;3690;48946;46593;Población;343.0125775;M
2017;3023;3691;48952;46593;Población;1357.1333575;M
2017;3023;3691;48940;46593;Población;760.6607375;M
2017;3023;3691;48936;46593;Población;589.91464;M
2017;3023;3691;48934;46593;Población;70.288615;M
2017;3023;3691;48939;46593;Población;170.7460975;M
2017;3023;3691;48937;46593;Población;12.4197725;M
2017;3023;3691;48946;46593;Población;596.47262;M
2017;3142;3689;48952;46593;Población;765.3682525;M
2017;3142;3689;48940;46593;Población;495.9211375;M
2017;3142;3689;48936;46593;Población;385.3329625;M
2017;3142;3689;48934;46593;Población;39.3336575;M
2017;3142;3689;48939;46593;Población;110.588175;M
2017;3142;3689;48937;46593;Población;8.838805;M
2017;3142;3689;48946;46593;Población;269.447115;M
2017;3142;3690;48952;46593;Población;815.497965;M
2017;3142;3690;48940;46593;Población;428.0531;M
2017;3142;3690;48936;46593;Población;314.34585;M
2017;3142;3690;48934;46593;Población;57.0880625;M
2017;3142;3690;48939;46593;Población;113.70725;M
2017;3142;3690;48937;46593;Población;12.2797075;M
2017;3142;3690;48946;46593;Población;387.444865;M
2017;3142;3691;48952;46593;Población;1580.8662175;M
2017;3142;3691;48940;46593;Población;923.9742375;M
2017;3142;3691;48936;46593;Población;699.6788125;M
2017;3142;3691;48934;46593;Población;96.42172;M
2017;3142;3691;48939;46593;Población;224.295425;M
2017;3142;3691;48937;46593;Población;21.1185125;M
2017;3142;3691;48946;46593;Población;656.89198;M
2017;3143;3689;48952;46593;Población;3379.9239225;M
2017;3143;3689;48940;46593;Población;2175.9771825;M
2017;3143;3689;48936;46593;Población;1676.804445;M
2017;3143;3689;48934;46593;Población;145.667395;M
2017;3143;3689;48939;46593;Población;499.1727375;M
2017;3143;3689;48937;46593;Población;44.807885;M
2017;3143;3689;48946;46593;Población;1203.94674;M
2017;3143;3690;48952;46593;Población;3522.22491;M
2017;3143;3690;48940;46593;Población;1782.2711725;M
2017;3143;3690;48936;46593;Población;1271.7580825;M
2017;3143;3690;48934;46593;Población;208.5582375;M
2017;3143;3690;48939;46593;Población;510.51309;M
2017;3143;3690;48937;46593;Población;52.3141725;M
2017;3143;3690;48946;46593;Población;1739.9537375;M
2017;3143;3691;48952;46593;Población;6902.1488325;M
2017;3143;3691;48940;46593;Población;3958.248355;M
2017;3143;3691;48936;46593;Población;2948.5625275;M
2017;3143;3691;48934;46593;Población;354.2256325;M
2017;3143;3691;48939;46593;Población;1009.6858275;M
2017;3143;3691;48937;46593;Población;97.1220575;M
2017;3143;3691;48946;46593;Población;2943.9004775;M
2018;2352;3689;48952;46593;Población;286.933525;M
2018;2352;3689;48940;46593;Población;193.6956025;M
2018;2352;3689;48936;46593;Población;153.252445;M
2018;2352;3689;48934;46593;Población;10.30172;M
2018;2352;3689;48939;46593;Población;40.4431575;M
2018;2352;3689;48937;46593;Población;3.8653775;M
2018;2352;3689;48946;46593;Población;93.2379225;M
2018;2352;3690;48952;46593;Población;282.800865;M
2018;2352;3690;48940;46593;Población;145.471275;M
2018;2352;3690;48936;46593;Población;109.3413975;M
2018;2352;3690;48934;46593;Población;12.35477;M
2018;2352;3690;48939;46593;Población;36.1298775;M
2018;2352;3690;48937;46593;Población;3.393405;M
2018;2352;3690;48946;46593;Población;137.32959;M
2018;2352;3691;48952;46593;Población;569.73439;M
2018;2352;3691;48940;46593;Población;339.1668775;M
2018;2352;3691;48936;46593;Población;262.5938425;M
2018;2352;3691;48934;46593;Población;22.65649;M
2018;2352;3691;48939;46593;Población;76.573035;M
2018;2352;3691;48937;46593;Población;7.2587825;M
2018;2352;3691;48946;46593;Población;230.5675125;M
2018;2402;3689;48952;46593;Población;503.55967;M
2018;2402;3689;48940;46593;Población;312.9035925;M
2018;2402;3689;48936;46593;Población;239.244265;M
2018;2402;3689;48934;46593;Población;16.6989925;M
2018;2402;3689;48939;46593;Población;73.6593275;M
2018;2402;3689;48937;46593;Población;10.5824775;M
2018;2402;3689;48946;46593;Población;190.6560775;M
2018;2402;3690;48952;46593;Población;519.430265;M
2018;2402;3690;48940;46593;Población;247.20724;M
2018;2402;3690;48936;46593;Población;166.633;M
2018;2402;3690;48934;46593;Población;25.495655;M
2018;2402;3690;48939;46593;Población;80.57424;M
2018;2402;3690;48937;46593;Población;9.653885;M
2018;2402;3690;48946;46593;Población;272.223025;M
2018;2402;3691;48952;46593;Población;1022.989935;M
2018;2402;3691;48940;46593;Población;560.1108325;M
2018;2402;3691;48936;46593;Población;405.877265;M
2018;2402;3691;48934;46593;Población;42.1946475;M
2018;2402;3691;48939;46593;Población;154.2335675;M
2018;2402;3691;48937;46593;Población;20.2363625;M
2018;2402;3691;48946;46593;Población;462.8791025;M
2018;2482;3689;48952;46593;Población;316.542595;M
2018;2482;3689;48940;46593;Población;202.3461725;M
2018;2482;3689;48936;46593;Población;164.538165;M
2018;2482;3689;48934;46593;Población;15.04974;M
2018;2482;3689;48939;46593;Población;37.8080075;M
2018;2482;3689;48937;46593;Población;3.558275;M
2018;2482;3689;48946;46593;Población;114.1964225;M
2018;2482;3690;48952;46593;Población;334.68248;M
2018;2482;3690;48940;46593;Población;165.8852575;M
2018;2482;3690;48936;46593;Población;112.554515;M
2018;2482;3690;48934;46593;Población;19.35144;M
2018;2482;3690;48939;46593;Población;53.3307425;M
2018;2482;3690;48937;46593;Población;6.31503;M
2018;2482;3690;48946;46593;Población;168.7972225;M
2018;2482;3691;48952;46593;Población;651.225075;M
2018;2482;3691;48940;46593;Población;368.23143;M
2018;2482;3691;48936;46593;Población;277.09268;M
2018;2482;3691;48934;46593;Población;34.40118;M
2018;2482;3691;48939;46593;Población;91.13875;M
2018;2482;3691;48937;46593;Población;9.873305;M
2018;2482;3691;48946;46593;Población;282.993645;M
2018;2713;3689;48952;46593;Población;372.697505;M
2018;2713;3689;48940;46593;Población;237.8195325;M
2018;2713;3689;48936;46593;Población;188.3098675;M
2018;2713;3689;48934;46593;Población;13.576275;M
2018;2713;3689;48939;46593;Población;49.509665;M
2018;2713;3689;48937;46593;Población;5.734675;M
2018;2713;3689;48946;46593;Población;134.8779725;M
2018;2713;3690;48952;46593;Población;386.2413075;M
2018;2713;3690;48940;46593;Población;194.09479;M
2018;2713;3690;48936;46593;Población;139.9022625;M
2018;2713;3690;48934;46593;Población;20.976745;M
2018;2713;3690;48939;46593;Población;54.1925275;M
2018;2713;3690;48937;46593;Población;5.7595575;M
2018;2713;3690;48946;46593;Población;192.1465175;M
2018;2713;3691;48952;46593;Población;758.9388125;M
2018;2713;3691;48940;46593;Población;431.9143225;M
2018;2713;3691;48936;46593;Población;328.21213;M
2018;2713;3691;48934;46593;Población;34.55302;M
2018;2713;3691;48939;46593;Población;103.7021925;M
2018;2713;3691;48937;46593;Población;11.4942325;M
2018;2713;3691;48946;46593;Población;327.02449;M
2018;2797;3689;48952;46593;Población;210.992925;M
2018;2797;3689;48940;46593;Población;131.5671075;M
2018;2797;3689;48936;46593;Población;103.3918575;M
2018;2797;3689;48934;46593;Población;7.3691025;M
2018;2797;3689;48939;46593;Población;28.17525;M
2018;2797;3689;48937;46593;Población;1.8980325;M
2018;2797;3689;48946;46593;Población;79.4258175;M
2018;2797;3690;48952;46593;Población;220.6347775;M
2018;2797;3690;48940;46593;Población;108.448815;M
2018;2797;3690;48936;46593;Población;81.6391275;M
2018;2797;3690;48934;46593;Población;10.99942;M
2018;2797;3690;48939;46593;Población;26.8096875;M
2018;2797;3690;48937;46593;Población;2.573565;M
2018;2797;3690;48946;46593;Población;112.1859625;M
2018;2797;3691;48952;46593;Población;431.6277025;M
2018;2797;3691;48940;46593;Población;240.0159225;M
2018;2797;3691;48936;46593;Población;185.030985;M
2018;2797;3691;48934;46593;Población;18.3685225;M
2018;2797;3691;48939;46593;Población;54.9849375;M
2018;2797;3691;48937;46593;Población;4.4715975;M
2018;2797;3691;48946;46593;Población;191.61178;M
2018;2911;3689;48952;46593;Población;262.38063;M
2018;2911;3689;48940;46593;Población;157.4808075;M
2018;2911;3689;48936;46593;Población;125.4238575;M
2018;2911;3689;48934;46593;Población;6.459155;M
2018;2911;3689;48939;46593;Población;32.05695;M
2018;2911;3689;48937;46593;Población;3.8779025;M
2018;2911;3689;48946;46593;Población;104.8998225;M
2018;2911;3690;48952;46593;Población;269.5838825;M
2018;2911;3690;48940;46593;Población;123.914365;M
2018;2911;3690;48936;46593;Población;91.2232575;M
2018;2911;3690;48934;46593;Población;11.7914775;M
2018;2911;3690;48939;46593;Población;32.6911075;M
2018;2911;3690;48937;46593;Población;3.64241;M
2018;2911;3690;48946;46593;Población;145.6695175;M
2018;2911;3691;48952;46593;Población;531.9645125;M
2018;2911;3691;48940;46593;Población;281.3951725;M
2018;2911;3691;48936;46593;Población;216.647115;M
2018;2911;3691;48934;46593;Población;18.2506325;M
2018;2911;3691;48939;46593;Población;64.7480575;M
2018;2911;3691;48937;46593;Población;7.5203125;M
2018;2911;3691;48946;46593;Población;250.56934;M
2018;3023;3689;48952;46593;Población;665.4703675;M
2018;3023;3689;48940;46593;Población;426.65555;M
2018;3023;3689;48936;46593;Población;359.4395275;M
2018;3023;3689;48934;46593;Población;26.632755;M
2018;3023;3689;48939;46593;Población;67.2160225;M
2018;3023;3689;48937;46593;Población;4.98478;M
2018;3023;3689;48946;46593;Población;238.8148175;M
2018;3023;3690;48952;46593;Población;701.186165;M
2018;3023;3690;48940;46593;Población;353.192315;M
2018;3023;3690;48936;46593;Población;270.8526025;M
2018;3023;3690;48934;46593;Población;41.9978075;M
2018;3023;3690;48939;46593;Población;82.3397125;M
2018;3023;3690;48937;46593;Población;6.7003775;M
2018;3023;3690;48946;46593;Población;347.99385;M
2018;3023;3691;48952;46593;Población;1366.6565325;M
2018;3023;3691;48940;46593;Población;779.847865;M
2018;3023;3691;48936;46593;Población;630.29213;M
2018;3023;3691;48934;46593;Población;68.6305625;M
2018;3023;3691;48939;46593;Población;149.555735;M
2018;3023;3691;48937;46593;Población;11.6851575;M
2018;3023;3691;48946;46593;Población;586.8086675;M
2018;3142;3689;48952;46593;Población;767.143205;M
2018;3142;3689;48940;46593;Población;503.071775;M
2018;3142;3689;48936;46593;Población;404.10968;M
2018;3142;3689;48934;46593;Población;33.881225;M
2018;3142;3689;48939;46593;Población;98.962095;M
2018;3142;3689;48937;46593;Población;10.0155675;M
2018;3142;3689;48946;46593;Población;264.07143;M
2018;3142;3690;48952;46593;Población;818.232055;M
2018;3142;3690;48940;46593;Población;431.661675;M
2018;3142;3690;48936;46593;Población;320.92264;M
2018;3142;3690;48934;46593;Población;48.62308;M
2018;3142;3690;48939;46593;Población;110.739035;M
2018;3142;3690;48937;46593;Población;10.854915;M
2018;3142;3690;48946;46593;Población;386.57038;M
2018;3142;3691;48952;46593;Población;1585.37526;M
2018;3142;3691;48940;46593;Población;934.73345;M
2018;3142;3691;48936;46593;Población;725.03232;M
2018;3142;3691;48934;46593;Población;82.504305;M
2018;3142;3691;48939;46593;Población;209.70113;M
2018;3142;3691;48937;46593;Población;20.8704825;M
2018;3142;3691;48946;46593;Población;650.64181;M
2018;3143;3689;48952;46593;Población;3385.7204225;M
2018;3143;3689;48940;46593;Población;2165.54014;M
2018;3143;3689;48936;46593;Población;1737.709665;M
2018;3143;3689;48934;46593;Población;129.968965;M
2018;3143;3689;48939;46593;Población;427.830475;M
2018;3143;3689;48937;46593;Población;44.5170875;M
2018;3143;3689;48946;46593;Población;1220.1802825;M
2018;3143;3690;48952;46593;Población;3532.7917975;M
2018;3143;3690;48940;46593;Población;1769.8757325;M
2018;3143;3690;48936;46593;Población;1293.0688025;M
2018;3143;3690;48934;46593;Población;191.590395;M
2018;3143;3690;48939;46593;Población;476.80693;M
2018;3143;3690;48937;46593;Población;48.893145;M
2018;3143;3690;48946;46593;Población;1762.916065;M
2018;3143;3691;48952;46593;Población;6918.51222;M
2018;3143;3691;48940;46593;Población;3935.4158725;M
2018;3143;3691;48936;46593;Población;3030.7784675;M
2018;3143;3691;48934;46593;Población;321.55936;M
2018;3143;3691;48939;46593;Población;904.637405;M
2018;3143;3691;48937;46593;Población;93.4102325;M
2018;3143;3691;48946;46593;Población;2983.0963475;M
2019;2352;3689;48952;46593;Población;290.9054075;M
2019;2352;3689;48940;46593;Población;191.3376075;M
2019;2352;3689;48936;46593;Población;162.465195;M
2019;2352;3689;48934;46593;Población;7.5340525;M
2019;2352;3689;48939;46593;Población;28.8724125;M
2019;2352;3689;48937;46593;Población;3.6065275;M
2019;2352;3689;48946;46593;Población;99.5678;M
2019;2352;3690;48952;46593;Población;286.216105;M
2019;2352;3690;48940;46593;Población;149.7741425;M
2019;2352;3690;48936;46593;Población;118.5516825;M
2019;2352;3690;48934;46593;Población;11.4000025;M
2019;2352;3690;48939;46593;Población;31.22246;M
2019;2352;3690;48937;46593;Población;3.469475;M
2019;2352;3690;48946;46593;Población;136.4419625;M
2019;2352;3691;48952;46593;Población;577.1215125;M
2019;2352;3691;48940;46593;Población;341.11175;M
2019;2352;3691;48936;46593;Población;281.0168775;M
2019;2352;3691;48934;46593;Población;18.934055;M
2019;2352;3691;48939;46593;Población;60.0948725;M
2019;2352;3691;48937;46593;Población;7.0760025;M
2019;2352;3691;48946;46593;Población;236.0097625;M
2019;2402;3689;48952;46593;Población;506.1023625;M
2019;2402;3689;48940;46593;Población;316.80247;M
2019;2402;3689;48936;46593;Población;254.7063325;M
2019;2402;3689;48934;46593;Población;17.8413525;M
2019;2402;3689;48939;46593;Población;62.0961375;M
2019;2402;3689;48937;46593;Población;6.0631825;M
2019;2402;3689;48946;46593;Población;189.2998925;M
2019;2402;3690;48952;46593;Población;522.6003475;M
2019;2402;3690;48940;46593;Población;246.5186375;M
2019;2402;3690;48936;46593;Población;168.422965;M
2019;2402;3690;48934;46593;Población;25.2063775;M
2019;2402;3690;48939;46593;Población;78.0956725;M
2019;2402;3690;48937;46593;Población;8.7099475;M
2019;2402;3690;48946;46593;Población;276.08171;M
2019;2402;3691;48952;46593;Población;1028.70271;M
2019;2402;3691;48940;46593;Población;563.3211075;M
2019;2402;3691;48936;46593;Población;423.1292975;M
2019;2402;3691;48934;46593;Población;43.04773;M
2019;2402;3691;48939;46593;Población;140.19181;M
2019;2402;3691;48937;46593;Población;14.77313;M
2019;2402;3691;48946;46593;Población;465.3816025;M
2019;2482;3689;48952;46593;Población;317.114275;M
2019;2482;3689;48940;46593;Población;204.1242025;M
2019;2482;3689;48936;46593;Población;165.4826075;M
2019;2482;3689;48934;46593;Población;14.011205;M
2019;2482;3689;48939;46593;Población;38.641595;M
2019;2482;3689;48937;46593;Población;4.77543;M
2019;2482;3689;48946;46593;Población;112.9900725;M
2019;2482;3690;48952;46593;Población;335.5480825;M
2019;2482;3690;48940;46593;Población;166.6062275;M
2019;2482;3690;48936;46593;Población;119.71415;M
2019;2482;3690;48934;46593;Población;19.496565;M
2019;2482;3690;48939;46593;Población;46.8920775;M
2019;2482;3690;48937;46593;Población;5.4257225;M
2019;2482;3690;48946;46593;Población;168.941855;M
2019;2482;3691;48952;46593;Población;652.6623575;M
2019;2482;3691;48940;46593;Población;370.73043;M
2019;2482;3691;48936;46593;Población;285.1967575;M
2019;2482;3691;48934;46593;Población;33.50777;M
2019;2482;3691;48939;46593;Población;85.5336725;M
2019;2482;3691;48937;46593;Población;10.2011525;M
2019;2482;3691;48946;46593;Población;281.9319275;M
2019;2713;3689;48952;46593;Población;375.289365;M
2019;2713;3689;48940;46593;Población;239.2046125;M
2019;2713;3689;48936;46593;Población;193.8056;M
2019;2713;3689;48934;46593;Población;12.77835;M
2019;2713;3689;48939;46593;Población;45.3990125;M
2019;2713;3689;48937;46593;Población;4.78319;M
2019;2713;3689;48946;46593;Población;136.0847525;M
2019;2713;3690;48952;46593;Población;389.12747;M
2019;2713;3690;48940;46593;Población;189.95257;M
2019;2713;3690;48936;46593;Población;139.9770875;M
2019;2713;3690;48934;46593;Población;19.0778275;M
2019;2713;3690;48939;46593;Población;49.9754825;M
2019;2713;3690;48937;46593;Población;5.44021;M
2019;2713;3690;48946;46593;Población;199.1749;M
2019;2713;3691;48952;46593;Población;764.416835;M
2019;2713;3691;48940;46593;Población;429.1571825;M
2019;2713;3691;48936;46593;Población;333.7826875;M
2019;2713;3691;48934;46593;Población;31.8561775;M
2019;2713;3691;48939;46593;Población;95.374495;M
2019;2713;3691;48937;46593;Población;10.2234;M
2019;2713;3691;48946;46593;Población;335.2596525;M
2019;2797;3689;48952;46593;Población;212.776485;M
2019;2797;3689;48940;46593;Población;133.9644975;M
2019;2797;3689;48936;46593;Población;109.7590075;M
2019;2797;3689;48934;46593;Población;8.2126725;M
2019;2797;3689;48939;46593;Población;24.20549;M
2019;2797;3689;48937;46593;Población;2.0496575;M
2019;2797;3689;48946;46593;Población;78.8119875;M
2019;2797;3690;48952;46593;Población;223.1682525;M
2019;2797;3690;48940;46593;Población;115.742995;M
2019;2797;3690;48936;46593;Población;85.21476;M
2019;2797;3690;48934;46593;Población;9.8992475;M
2019;2797;3690;48939;46593;Población;30.528235;M
2019;2797;3690;48937;46593;Población;2.1164275;M
2019;2797;3690;48946;46593;Población;107.4252575;M
2019;2797;3691;48952;46593;Población;435.9447375;M
2019;2797;3691;48940;46593;Población;249.7074925;M
2019;2797;3691;48936;46593;Población;194.9737675;M
2019;2797;3691;48934;46593;Población;18.11192;M
2019;2797;3691;48939;46593;Población;54.733725;M
2019;2797;3691;48937;46593;Población;4.166085;M
2019;2797;3691;48946;46593;Población;186.237245;M
2019;2911;3689;48952;46593;Población;261.668125;M
2019;2911;3689;48940;46593;Población;155.00758;M
2019;2911;3689;48936;46593;Población;128.1765325;M
2019;2911;3689;48934;46593;Población;5.8647175;M
2019;2911;3689;48939;46593;Población;26.8310475;M
2019;2911;3689;48937;46593;Población;1.965815;M
2019;2911;3689;48946;46593;Población;106.660545;M
2019;2911;3690;48952;46593;Población;268.4967625;M
2019;2911;3690;48940;46593;Población;121.59651;M
2019;2911;3690;48936;46593;Población;86.78568;M
2019;2911;3690;48934;46593;Población;9.55752;M
2019;2911;3690;48939;46593;Población;34.81083;M
2019;2911;3690;48937;46593;Población;2.45447;M
2019;2911;3690;48946;46593;Población;146.9002525;M
2019;2911;3691;48952;46593;Población;530.1648875;M
2019;2911;3691;48940;46593;Población;276.60409;M
2019;2911;3691;48936;46593;Población;214.9622125;M
2019;2911;3691;48934;46593;Población;15.4222375;M
2019;2911;3691;48939;46593;Población;61.6418775;M
2019;2911;3691;48937;46593;Población;4.420285;M
2019;2911;3691;48946;46593;Población;253.5607975;M
2019;3023;3689;48952;46593;Población;673.7382325;M
2019;3023;3689;48940;46593;Población;420.988215;M
2019;3023;3689;48936;46593;Población;355.5385675;M
2019;3023;3689;48934;46593;Población;18.98465;M
2019;3023;3689;48939;46593;Población;65.4496475;M
2019;3023;3689;48937;46593;Población;4.9692125;M
2019;3023;3689;48946;46593;Población;252.7500175;M
2019;3023;3690;48952;46593;Población;711.02376;M
2019;3023;3690;48940;46593;Población;366.976995;M
2019;3023;3690;48936;46593;Población;293.41003;M
2019;3023;3690;48934;46593;Población;44.18588;M
2019;3023;3690;48939;46593;Población;73.566965;M
2019;3023;3690;48937;46593;Población;6.9700675;M
2019;3023;3690;48946;46593;Población;344.046765;M
2019;3023;3691;48952;46593;Población;1384.7619925;M
2019;3023;3691;48940;46593;Población;787.96521;M
2019;3023;3691;48936;46593;Población;648.9485975;M
2019;3023;3691;48934;46593;Población;63.17053;M
2019;3023;3691;48939;46593;Población;139.0166125;M
2019;3023;3691;48937;46593;Población;11.93928;M
2019;3023;3691;48946;46593;Población;596.7967825;M
2019;3142;3689;48952;46593;Población;771.882765;M
2019;3142;3689;48940;46593;Población;501.3992075;M
2019;3142;3689;48936;46593;Población;407.0992625;M
2019;3142;3689;48934;46593;Población;30.3546975;M
2019;3142;3689;48939;46593;Población;94.299945;M
2019;3142;3689;48937;46593;Población;7.6783525;M
2019;3142;3689;48946;46593;Población;270.4835575;M
2019;3142;3690;48952;46593;Población;823.962325;M
2019;3142;3690;48940;46593;Población;438.3872925;M
2019;3142;3690;48936;46593;Población;330.62734;M
2019;3142;3690;48934;46593;Población;49.2420075;M
2019;3142;3690;48939;46593;Población;107.7599525;M
2019;3142;3690;48937;46593;Población;9.98752;M
2019;3142;3690;48946;46593;Población;385.5750325;M
2019;3142;3691;48952;46593;Población;1595.84509;M
2019;3142;3691;48940;46593;Población;939.7865;M
2019;3142;3691;48936;46593;Población;737.7266025;M
2019;3142;3691;48934;46593;Población;79.596705;M
2019;3142;3691;48939;46593;Población;202.0598975;M
2019;3142;3691;48937;46593;Población;17.6658725;M
2019;3142;3691;48946;46593;Población;656.05859;M
2019;3143;3689;48952;46593;Población;3409.4770175;M
2019;3143;3689;48940;46593;Población;2162.8283925;M
2019;3143;3689;48936;46593;Población;1777.033105;M
2019;3143;3689;48934;46593;Población;115.5816975;M
2019;3143;3689;48939;46593;Población;385.7952875;M
