TIME_PERIOD,REF_AREA,D_REL_RESIDENANT_0,INDICATOR,OBS_VALUE,FREQ
1999,2521,61636,MARRIAGE,1.0,A
1999,2522,61638,MARRIAGE,8.0,A
1999,2522,61636,MARRIAGE,8.0,A
1999,2523,61638,MARRIAGE,16.0,A
1999,2523,61631,MARRIAGE,1.0,A
1999,2523,61635,MARRIAGE,4.0,A
1999,2523,61633,MARRIAGE,2.0,A
1999,2523,61634,MARRIAGE,2.0,A
1999,2523,61636,MARRIAGE,11.0,A
1999,2524,61638,MARRIAGE,1.0,A
1999,2524,61636,MARRIAGE,1.0,A
1999,2526,61638,MARRIAGE,3.0,A
1999,2526,61635,MARRIAGE,2.0,A
1999,2526,61633,MARRIAGE,1.0,A
1999,2526,61634,MARRIAGE,1.0,A
1999,2526,61636,MARRIAGE,1.0,A
1999,2527,61638,MARRIAGE,1.0,A
1999,2527,61636,MARRIAGE,1.0,A
1999,2528,61638,MARRIAGE,1.0,A
1999,2528,61636,MARRIAGE,1.0,A
1999,2529,61638,MARRIAGE,7.0,A
1999,2529,61635,MARRIAGE,3.0,A
1999,2529,61633,MARRIAGE,2.0,A
1999,2529,61634,MARRIAGE,1.0,A
1999,2529,61636,MARRIAGE,4.0,A
1999,2530,61638,MARRIAGE,8.0,A
1999,2530,61635,MARRIAGE,3.0,A
1999,2530,61633,MARRIAGE,1.0,A
1999,2530,61634,MARRIAGE,2.0,A
1999,2530,61636,MARRIAGE,5.0,A
1999,2531,61638,MARRIAGE,63.0,A
1999,2531,61631,MARRIAGE,28.0,A
1999,2531,61635,MARRIAGE,12.0,A
1999,2531,61633,MARRIAGE,4.0,A
1999,2531,61634,MARRIAGE,8.0,A
1999,2531,61636,MARRIAGE,23.0,A
1999,2544,61638,MARRIAGE,40.0,A
1999,2544,61631,MARRIAGE,5.0,A
1999,2544,61635,MARRIAGE,22.0,A
1999,2544,61633,MARRIAGE,10.0,A
1999,2544,61634,MARRIAGE,12.0,A
1999,2544,61636,MARRIAGE,13.0,A
1999,2546,61638,MARRIAGE,6.0,A
1999,2546,61635,MARRIAGE,1.0,A
1999,2546,61633,MARRIAGE,1.0,A
1999,2546,61636,MARRIAGE,5.0,A
1999,2548,61638,MARRIAGE,56.0,A
1999,2548,61631,MARRIAGE,21.0,A
1999,2548,61635,MARRIAGE,19.0,A
1999,2548,61633,MARRIAGE,8.0,A
1999,2548,61634,MARRIAGE,11.0,A
1999,2548,61636,MARRIAGE,16.0,A
1999,2532,61638,MARRIAGE,6.0,A
1999,2532,61631,MARRIAGE,2.0,A
1999,2532,61635,MARRIAGE,4.0,A
1999,2532,61633,MARRIAGE,3.0,A
1999,2532,61634,MARRIAGE,1.0,A
1999,2534,61638,MARRIAGE,10.0,A
1999,2534,61635,MARRIAGE,6.0,A
1999,2534,61633,MARRIAGE,4.0,A
1999,2534,61634,MARRIAGE,2.0,A
1999,2534,61636,MARRIAGE,4.0,A
1999,2535,61638,MARRIAGE,6.0,A
1999,2535,61635,MARRIAGE,2.0,A
1999,2535,61633,MARRIAGE,1.0,A
1999,2535,61634,MARRIAGE,1.0,A
1999,2535,61636,MARRIAGE,4.0,A
1999,2537,61638,MARRIAGE,7.0,A
1999,2537,61631,MARRIAGE,1.0,A
1999,2537,61635,MARRIAGE,2.0,A
1999,2537,61633,MARRIAGE,1.0,A
1999,2537,61634,MARRIAGE,1.0,A
1999,2537,61636,MARRIAGE,4.0,A
1999,2538,61638,MARRIAGE,2.0,A
1999,2538,61635,MARRIAGE,1.0,A
1999,2538,61634,MARRIAGE,1.0,A
1999,2538,61636,MARRIAGE,1.0,A
1999,2707,61638,MARRIAGE,8.0,A
1999,2707,61635,MARRIAGE,5.0,A
1999,2707,61633,MARRIAGE,4.0,A
1999,2707,61634,MARRIAGE,1.0,A
1999,2707,61636,MARRIAGE,3.0,A
1999,2541,61638,MARRIAGE,22.0,A
1999,2541,61631,MARRIAGE,1.0,A
1999,2541,61635,MARRIAGE,9.0,A
1999,2541,61633,MARRIAGE,6.0,A
1999,2541,61634,MARRIAGE,3.0,A
1999,2541,61636,MARRIAGE,12.0,A
1999,2542,61638,MARRIAGE,62.0,A
1999,2542,61631,MARRIAGE,37.0,A
1999,2542,61635,MARRIAGE,6.0,A
1999,2542,61633,MARRIAGE,2.0,A
1999,2542,61634,MARRIAGE,4.0,A
1999,2542,61636,MARRIAGE,19.0,A
1999,2549,61638,MARRIAGE,9.0,A
1999,2549,61635,MARRIAGE,3.0,A
1999,2549,61633,MARRIAGE,1.0,A
1999,2549,61634,MARRIAGE,2.0,A
1999,2549,61636,MARRIAGE,6.0,A
1999,2550,61638,MARRIAGE,5.0,A
1999,2550,61631,MARRIAGE,1.0,A
1999,2550,61635,MARRIAGE,2.0,A
1999,2550,61633,MARRIAGE,1.0,A
1999,2550,61634,MARRIAGE,1.0,A
1999,2550,61636,MARRIAGE,2.0,A
1999,2553,61638,MARRIAGE,10.0,A
1999,2553,61635,MARRIAGE,3.0,A
1999,2553,61633,MARRIAGE,2.0,A
1999,2553,61634,MARRIAGE,1.0,A
1999,2553,61636,MARRIAGE,7.0,A
1999,2554,61638,MARRIAGE,7.0,A
1999,2554,61631,MARRIAGE,1.0,A
1999,2554,61635,MARRIAGE,3.0,A
1999,2554,61633,MARRIAGE,2.0,A
1999,2554,61634,MARRIAGE,1.0,A
1999,2554,61636,MARRIAGE,3.0,A
1999,2555,61638,MARRIAGE,7.0,A
1999,2555,61635,MARRIAGE,3.0,A
1999,2555,61633,MARRIAGE,1.0,A
1999,2555,61634,MARRIAGE,2.0,A
1999,2555,61636,MARRIAGE,4.0,A
1999,2557,61638,MARRIAGE,2.0,A
1999,2557,61635,MARRIAGE,1.0,A
1999,2557,61633,MARRIAGE,1.0,A
1999,2557,61636,MARRIAGE,1.0,A
1999,2558,61638,MARRIAGE,23.0,A
1999,2558,61631,MARRIAGE,4.0,A
1999,2558,61635,MARRIAGE,6.0,A
1999,2558,61633,MARRIAGE,2.0,A
1999,2558,61634,MARRIAGE,4.0,A
1999,2558,61636,MARRIAGE,13.0,A
1999,2559,61638,MARRIAGE,6.0,A
1999,2559,61635,MARRIAGE,5.0,A
1999,2559,61633,MARRIAGE,2.0,A
1999,2559,61634,MARRIAGE,3.0,A
1999,2559,61636,MARRIAGE,1.0,A
1999,2563,61638,MARRIAGE,6.0,A
1999,2563,61631,MARRIAGE,1.0,A
1999,2563,61635,MARRIAGE,2.0,A
1999,2563,61633,MARRIAGE,1.0,A
1999,2563,61634,MARRIAGE,1.0,A
1999,2563,61636,MARRIAGE,3.0,A
1999,2566,61638,MARRIAGE,17.0,A
1999,2566,61631,MARRIAGE,2.0,A
1999,2566,61635,MARRIAGE,8.0,A
1999,2566,61633,MARRIAGE,4.0,A
1999,2566,61634,MARRIAGE,4.0,A
1999,2566,61636,MARRIAGE,7.0,A
1999,2700,61638,MARRIAGE,91.0,A
1999,2700,61631,MARRIAGE,30.0,A
1999,2700,61635,MARRIAGE,26.0,A
1999,2700,61633,MARRIAGE,13.0,A
1999,2700,61634,MARRIAGE,13.0,A
1999,2700,61636,MARRIAGE,35.0,A
1999,2569,61638,MARRIAGE,2.0,A
1999,2569,61635,MARRIAGE,1.0,A
1999,2569,61634,MARRIAGE,1.0,A
1999,2569,61636,MARRIAGE,1.0,A
1999,2571,61638,MARRIAGE,19.0,A
1999,2571,61631,MARRIAGE,6.0,A
1999,2571,61635,MARRIAGE,6.0,A
1999,2571,61633,MARRIAGE,3.0,A
1999,2571,61634,MARRIAGE,3.0,A
1999,2571,61636,MARRIAGE,7.0,A
1999,2572,61638,MARRIAGE,1.0,A
1999,2572,61636,MARRIAGE,1.0,A
1999,2573,61638,MARRIAGE,1.0,A
1999,2573,61636,MARRIAGE,1.0,A
1999,2574,61638,MARRIAGE,1325.0,A
1999,2574,61631,MARRIAGE,143.0,A
1999,2574,61635,MARRIAGE,251.0,A
1999,2574,61633,MARRIAGE,119.0,A
1999,2574,61634,MARRIAGE,132.0,A
1999,2574,61636,MARRIAGE,931.0,A
1999,2575,61638,MARRIAGE,8.0,A
1999,2575,61635,MARRIAGE,2.0,A
1999,2575,61634,MARRIAGE,2.0,A
1999,2575,61636,MARRIAGE,6.0,A
1999,2576,61638,MARRIAGE,81.0,A
1999,2576,61631,MARRIAGE,3.0,A
1999,2576,61635,MARRIAGE,23.0,A
1999,2576,61633,MARRIAGE,12.0,A
1999,2576,61634,MARRIAGE,11.0,A
1999,2576,61636,MARRIAGE,55.0,A
1999,2701,61638,MARRIAGE,5.0,A
1999,2701,61631,MARRIAGE,1.0,A
1999,2701,61636,MARRIAGE,4.0,A
1999,2580,61638,MARRIAGE,13.0,A
1999,2580,61635,MARRIAGE,4.0,A
1999,2580,61633,MARRIAGE,2.0,A
1999,2580,61634,MARRIAGE,2.0,A
1999,2580,61636,MARRIAGE,9.0,A
1999,2581,61638,MARRIAGE,6.0,A
1999,2581,61635,MARRIAGE,2.0,A
1999,2581,61633,MARRIAGE,2.0,A
1999,2581,61636,MARRIAGE,4.0,A
1999,2582,61638,MARRIAGE,6.0,A
1999,2582,61635,MARRIAGE,3.0,A
1999,2582,61633,MARRIAGE,2.0,A
1999,2582,61634,MARRIAGE,1.0,A
1999,2582,61636,MARRIAGE,3.0,A
1999,2583,61638,MARRIAGE,3.0,A
1999,2583,61636,MARRIAGE,3.0,A
1999,2584,61638,MARRIAGE,6.0,A
1999,2584,61635,MARRIAGE,3.0,A
1999,2584,61633,MARRIAGE,1.0,A
1999,2584,61634,MARRIAGE,2.0,A
1999,2584,61636,MARRIAGE,3.0,A
1999,2585,61638,MARRIAGE,34.0,A
1999,2585,61631,MARRIAGE,2.0,A
1999,2585,61635,MARRIAGE,11.0,A
1999,2585,61633,MARRIAGE,9.0,A
1999,2585,61634,MARRIAGE,2.0,A
1999,2585,61636,MARRIAGE,21.0,A
1999,2586,61638,MARRIAGE,7.0,A
1999,2586,61631,MARRIAGE,1.0,A
1999,2586,61635,MARRIAGE,1.0,A
1999,2586,61634,MARRIAGE,1.0,A
1999,2586,61636,MARRIAGE,5.0,A
1999,2587,61638,MARRIAGE,43.0,A
1999,2587,61631,MARRIAGE,5.0,A
1999,2587,61635,MARRIAGE,16.0,A
1999,2587,61633,MARRIAGE,8.0,A
1999,2587,61634,MARRIAGE,8.0,A
1999,2587,61636,MARRIAGE,22.0,A
1999,2588,61638,MARRIAGE,54.0,A
1999,2588,61631,MARRIAGE,15.0,A
1999,2588,61635,MARRIAGE,10.0,A
1999,2588,61633,MARRIAGE,2.0,A
1999,2588,61634,MARRIAGE,8.0,A
1999,2588,61636,MARRIAGE,29.0,A
1999,2589,61638,MARRIAGE,64.0,A
1999,2589,61631,MARRIAGE,4.0,A
1999,2589,61635,MARRIAGE,15.0,A
1999,2589,61633,MARRIAGE,6.0,A
1999,2589,61634,MARRIAGE,9.0,A
1999,2589,61636,MARRIAGE,45.0,A
1999,2590,61638,MARRIAGE,9.0,A
1999,2590,61635,MARRIAGE,6.0,A
1999,2590,61633,MARRIAGE,5.0,A
1999,2590,61634,MARRIAGE,1.0,A
1999,2590,61636,MARRIAGE,3.0,A
1999,2592,61638,MARRIAGE,22.0,A
1999,2592,61635,MARRIAGE,2.0,A
1999,2592,61633,MARRIAGE,1.0,A
1999,2592,61634,MARRIAGE,1.0,A
1999,2592,61636,MARRIAGE,20.0,A
1999,2594,61638,MARRIAGE,3.0,A
1999,2594,61635,MARRIAGE,2.0,A
1999,2594,61634,MARRIAGE,2.0,A
1999,2594,61636,MARRIAGE,1.0,A
1999,2595,61638,MARRIAGE,3.0,A
1999,2595,61631,MARRIAGE,1.0,A
1999,2595,61635,MARRIAGE,2.0,A
1999,2595,61633,MARRIAGE,1.0,A
1999,2595,61634,MARRIAGE,1.0,A
1999,2596,61638,MARRIAGE,1.0,A
1999,2596,61635,MARRIAGE,1.0,A
1999,2596,61633,MARRIAGE,1.0,A
1999,2598,61638,MARRIAGE,12.0,A
1999,2598,61631,MARRIAGE,1.0,A
1999,2598,61635,MARRIAGE,4.0,A
1999,2598,61633,MARRIAGE,1.0,A
1999,2598,61634,MARRIAGE,3.0,A
1999,2598,61636,MARRIAGE,7.0,A
1999,2603,61638,MARRIAGE,16.0,A
1999,2603,61635,MARRIAGE,7.0,A
1999,2603,61633,MARRIAGE,5.0,A
1999,2603,61634,MARRIAGE,2.0,A
1999,2603,61636,MARRIAGE,9.0,A
1999,2604,61638,MARRIAGE,17.0,A
1999,2604,61635,MARRIAGE,5.0,A
1999,2604,61633,MARRIAGE,4.0,A
1999,2604,61634,MARRIAGE,1.0,A
1999,2604,61636,MARRIAGE,12.0,A
1999,2605,61638,MARRIAGE,2.0,A
1999,2605,61635,MARRIAGE,2.0,A
1999,2605,61633,MARRIAGE,1.0,A
1999,2605,61634,MARRIAGE,1.0,A
1999,2607,61638,MARRIAGE,11.0,A
1999,2607,61635,MARRIAGE,2.0,A
1999,2607,61633,MARRIAGE,1.0,A
1999,2607,61634,MARRIAGE,1.0,A
1999,2607,61636,MARRIAGE,9.0,A
1999,2608,61638,MARRIAGE,2.0,A
1999,2608,61635,MARRIAGE,2.0,A
1999,2608,61633,MARRIAGE,1.0,A
1999,2608,61634,MARRIAGE,1.0,A
1999,2609,61638,MARRIAGE,1.0,A
1999,2609,61636,MARRIAGE,1.0,A
1999,2610,61638,MARRIAGE,107.0,A
1999,2610,61631,MARRIAGE,6.0,A
1999,2610,61635,MARRIAGE,26.0,A
1999,2610,61633,MARRIAGE,10.0,A
1999,2610,61634,MARRIAGE,16.0,A
1999,2610,61636,MARRIAGE,75.0,A
1999,2611,61638,MARRIAGE,4.0,A
1999,2611,61635,MARRIAGE,2.0,A
1999,2611,61634,MARRIAGE,2.0,A
1999,2611,61636,MARRIAGE,2.0,A
1999,2612,61638,MARRIAGE,2.0,A
1999,2612,61631,MARRIAGE,1.0,A
1999,2612,61635,MARRIAGE,1.0,A
1999,2612,61634,MARRIAGE,1.0,A
1999,2614,61638,MARRIAGE,4.0,A
1999,2614,61635,MARRIAGE,1.0,A
1999,2614,61634,MARRIAGE,1.0,A
1999,2614,61636,MARRIAGE,3.0,A
1999,2616,61638,MARRIAGE,103.0,A
1999,2616,61631,MARRIAGE,20.0,A
1999,2616,61635,MARRIAGE,40.0,A
1999,2616,61633,MARRIAGE,22.0,A
1999,2616,61634,MARRIAGE,18.0,A
1999,2616,61636,MARRIAGE,43.0,A
1999,2621,61638,MARRIAGE,15.0,A
1999,2621,61631,MARRIAGE,1.0,A
1999,2621,61635,MARRIAGE,4.0,A
1999,2621,61633,MARRIAGE,2.0,A
1999,2621,61634,MARRIAGE,2.0,A
1999,2621,61636,MARRIAGE,10.0,A
1999,2622,61638,MARRIAGE,9.0,A
1999,2622,61635,MARRIAGE,4.0,A
1999,2622,61633,MARRIAGE,3.0,A
1999,2622,61634,MARRIAGE,1.0,A
1999,2622,61636,MARRIAGE,5.0,A
1999,2623,61638,MARRIAGE,31.0,A
1999,2623,61631,MARRIAGE,6.0,A
1999,2623,61635,MARRIAGE,14.0,A
1999,2623,61633,MARRIAGE,8.0,A
1999,2623,61634,MARRIAGE,6.0,A
1999,2623,61636,MARRIAGE,11.0,A
1999,2624,61638,MARRIAGE,24.0,A
1999,2624,61635,MARRIAGE,13.0,A
1999,2624,61633,MARRIAGE,7.0,A
1999,2624,61634,MARRIAGE,6.0,A
1999,2624,61636,MARRIAGE,11.0,A
1999,2625,61638,MARRIAGE,12.0,A
1999,2625,61635,MARRIAGE,3.0,A
1999,2625,61633,MARRIAGE,2.0,A
1999,2625,61634,MARRIAGE,1.0,A
1999,2625,61636,MARRIAGE,9.0,A
1999,2626,61638,MARRIAGE,10.0,A
1999,2626,61631,MARRIAGE,3.0,A
1999,2626,61635,MARRIAGE,6.0,A
1999,2626,61633,MARRIAGE,5.0,A
1999,2626,61634,MARRIAGE,1.0,A
1999,2626,61636,MARRIAGE,1.0,A
1999,2627,61638,MARRIAGE,19.0,A
1999,2627,61631,MARRIAGE,2.0,A
1999,2627,61635,MARRIAGE,6.0,A
1999,2627,61633,MARRIAGE,2.0,A
1999,2627,61634,MARRIAGE,4.0,A
1999,2627,61636,MARRIAGE,11.0,A
1999,2704,61638,MARRIAGE,4.0,A
1999,2704,61631,MARRIAGE,1.0,A
1999,2704,61635,MARRIAGE,2.0,A
1999,2704,61633,MARRIAGE,1.0,A
1999,2704,61634,MARRIAGE,1.0,A
1999,2704,61636,MARRIAGE,1.0,A
1999,2629,61638,MARRIAGE,279.0,A
1999,2629,61631,MARRIAGE,13.0,A
1999,2629,61635,MARRIAGE,45.0,A
1999,2629,61633,MARRIAGE,15.0,A
1999,2629,61634,MARRIAGE,30.0,A
1999,2629,61636,MARRIAGE,221.0,A
1999,2698,61638,MARRIAGE,4.0,A
1999,2698,61631,MARRIAGE,1.0,A
1999,2698,61635,MARRIAGE,1.0,A
1999,2698,61634,MARRIAGE,1.0,A
1999,2698,61636,MARRIAGE,2.0,A
1999,2632,61638,MARRIAGE,4.0,A
1999,2632,61631,MARRIAGE,1.0,A
1999,2632,61635,MARRIAGE,1.0,A
1999,2632,61634,MARRIAGE,1.0,A
1999,2632,61636,MARRIAGE,2.0,A
1999,2634,61638,MARRIAGE,46.0,A
1999,2634,61631,MARRIAGE,17.0,A
1999,2634,61635,MARRIAGE,13.0,A
1999,2634,61633,MARRIAGE,6.0,A
1999,2634,61634,MARRIAGE,7.0,A
1999,2634,61636,MARRIAGE,16.0,A
1999,2635,61638,MARRIAGE,3.0,A
1999,2635,61635,MARRIAGE,1.0,A
1999,2635,61633,MARRIAGE,1.0,A
1999,2635,61636,MARRIAGE,2.0,A
1999,2636,61638,MARRIAGE,13.0,A
1999,2636,61635,MARRIAGE,4.0,A
1999,2636,61633,MARRIAGE,1.0,A
1999,2636,61634,MARRIAGE,3.0,A
1999,2636,61636,MARRIAGE,9.0,A
1999,2637,61638,MARRIAGE,8.0,A
1999,2637,61631,MARRIAGE,1.0,A
1999,2637,61635,MARRIAGE,2.0,A
1999,2637,61634,MARRIAGE,2.0,A
1999,2637,61636,MARRIAGE,5.0,A
1999,2639,61638,MARRIAGE,37.0,A
1999,2639,61635,MARRIAGE,15.0,A
1999,2639,61633,MARRIAGE,6.0,A
1999,2639,61634,MARRIAGE,9.0,A
1999,2639,61636,MARRIAGE,22.0,A
1999,2641,61638,MARRIAGE,3.0,A
1999,2641,61636,MARRIAGE,3.0,A
1999,2642,61638,MARRIAGE,33.0,A
1999,2642,61631,MARRIAGE,6.0,A
1999,2642,61635,MARRIAGE,10.0,A
1999,2642,61633,MARRIAGE,5.0,A
1999,2642,61634,MARRIAGE,5.0,A
1999,2642,61636,MARRIAGE,17.0,A
1999,2643,61638,MARRIAGE,4.0,A
1999,2643,61635,MARRIAGE,1.0,A
1999,2643,61633,MARRIAGE,1.0,A
1999,2643,61636,MARRIAGE,3.0,A
1999,2705,61638,MARRIAGE,2.0,A
1999,2705,61635,MARRIAGE,1.0,A
1999,2705,61633,MARRIAGE,1.0,A
1999,2705,61636,MARRIAGE,1.0,A
1999,2646,61638,MARRIAGE,9.0,A
1999,2646,61631,MARRIAGE,1.0,A
1999,2646,61635,MARRIAGE,2.0,A
1999,2646,61634,MARRIAGE,2.0,A
1999,2646,61636,MARRIAGE,6.0,A
1999,2647,61638,MARRIAGE,49.0,A
1999,2647,61631,MARRIAGE,1.0,A
1999,2647,61635,MARRIAGE,17.0,A
1999,2647,61633,MARRIAGE,7.0,A
1999,2647,61634,MARRIAGE,10.0,A
1999,2647,61636,MARRIAGE,31.0,A
1999,2648,61638,MARRIAGE,2.0,A
1999,2648,61636,MARRIAGE,2.0,A
1999,2651,61638,MARRIAGE,5.0,A
1999,2651,61635,MARRIAGE,5.0,A
1999,2651,61633,MARRIAGE,1.0,A
1999,2651,61634,MARRIAGE,4.0,A
1999,2653,61638,MARRIAGE,10.0,A
1999,2653,61631,MARRIAGE,1.0,A
1999,2653,61635,MARRIAGE,4.0,A
1999,2653,61633,MARRIAGE,4.0,A
1999,2653,61636,MARRIAGE,5.0,A
1999,2654,61638,MARRIAGE,38.0,A
1999,2654,61631,MARRIAGE,20.0,A
1999,2654,61635,MARRIAGE,6.0,A
1999,2654,61633,MARRIAGE,2.0,A
1999,2654,61634,MARRIAGE,4.0,A
1999,2654,61636,MARRIAGE,12.0,A
1999,2656,61638,MARRIAGE,12.0,A
1999,2656,61635,MARRIAGE,4.0,A
1999,2656,61633,MARRIAGE,3.0,A
1999,2656,61634,MARRIAGE,1.0,A
1999,2656,61636,MARRIAGE,8.0,A
1999,2657,61638,MARRIAGE,3.0,A
1999,2657,61635,MARRIAGE,1.0,A
1999,2657,61634,MARRIAGE,1.0,A
1999,2657,61636,MARRIAGE,2.0,A
1999,2660,61638,MARRIAGE,7.0,A
1999,2660,61631,MARRIAGE,1.0,A
1999,2660,61635,MARRIAGE,4.0,A
1999,2660,61633,MARRIAGE,3.0,A
1999,2660,61634,MARRIAGE,1.0,A
1999,2660,61636,MARRIAGE,2.0,A
1999,2662,61638,MARRIAGE,50.0,A
1999,2662,61631,MARRIAGE,1.0,A
1999,2662,61635,MARRIAGE,13.0,A
1999,2662,61633,MARRIAGE,9.0,A
1999,2662,61634,MARRIAGE,4.0,A
1999,2662,61636,MARRIAGE,36.0,A
1999,2663,61638,MARRIAGE,1.0,A
1999,2663,61636,MARRIAGE,1.0,A
1999,2664,61638,MARRIAGE,61.0,A
1999,2664,61631,MARRIAGE,7.0,A
1999,2664,61635,MARRIAGE,17.0,A
1999,2664,61633,MARRIAGE,11.0,A
1999,2664,61634,MARRIAGE,6.0,A
1999,2664,61636,MARRIAGE,37.0,A
1999,2665,61638,MARRIAGE,1.0,A
1999,2665,61636,MARRIAGE,1.0,A
1999,2666,61638,MARRIAGE,5.0,A
1999,2666,61635,MARRIAGE,4.0,A
1999,2666,61633,MARRIAGE,4.0,A
1999,2666,61636,MARRIAGE,1.0,A
1999,2696,61638,MARRIAGE,1.0,A
1999,2696,61635,MARRIAGE,1.0,A
1999,2696,61633,MARRIAGE,1.0,A
1999,2667,61638,MARRIAGE,2.0,A
1999,2667,61636,MARRIAGE,2.0,A
1999,2669,61638,MARRIAGE,1.0,A
1999,2669,61635,MARRIAGE,1.0,A
1999,2669,61634,MARRIAGE,1.0,A
1999,2671,61638,MARRIAGE,3.0,A
1999,2671,61635,MARRIAGE,2.0,A
1999,2671,61634,MARRIAGE,2.0,A
1999,2671,61636,MARRIAGE,1.0,A
1999,2697,61638,MARRIAGE,16.0,A
1999,2697,61635,MARRIAGE,11.0,A
1999,2697,61633,MARRIAGE,10.0,A
1999,2697,61634,MARRIAGE,1.0,A
1999,2697,61636,MARRIAGE,5.0,A
1999,2702,61638,MARRIAGE,3.0,A
1999,2702,61635,MARRIAGE,2.0,A
1999,2702,61633,MARRIAGE,1.0,A
1999,2702,61634,MARRIAGE,1.0,A
1999,2702,61636,MARRIAGE,1.0,A
1999,2672,61638,MARRIAGE,4.0,A
1999,2672,61631,MARRIAGE,1.0,A
1999,2672,61635,MARRIAGE,1.0,A
1999,2672,61633,MARRIAGE,1.0,A
1999,2672,61636,MARRIAGE,2.0,A
1999,2706,61638,MARRIAGE,16.0,A
1999,2706,61631,MARRIAGE,2.0,A
1999,2706,61635,MARRIAGE,4.0,A
1999,2706,61633,MARRIAGE,2.0,A
1999,2706,61634,MARRIAGE,2.0,A
1999,2706,61636,MARRIAGE,10.0,A
1999,2673,61638,MARRIAGE,14.0,A
1999,2673,61631,MARRIAGE,1.0,A
1999,2673,61635,MARRIAGE,3.0,A
1999,2673,61633,MARRIAGE,2.0,A
1999,2673,61634,MARRIAGE,1.0,A
1999,2673,61636,MARRIAGE,10.0,A
1999,2674,61638,MARRIAGE,2.0,A
1999,2674,61635,MARRIAGE,1.0,A
1999,2674,61634,MARRIAGE,1.0,A
1999,2674,61636,MARRIAGE,1.0,A
1999,2638,61638,MARRIAGE,35.0,A
1999,2638,61631,MARRIAGE,9.0,A
1999,2638,61635,MARRIAGE,18.0,A
1999,2638,61633,MARRIAGE,6.0,A
1999,2638,61634,MARRIAGE,12.0,A
1999,2638,61636,MARRIAGE,8.0,A
1999,2703,61638,MARRIAGE,3.0,A
1999,2703,61635,MARRIAGE,2.0,A
1999,2703,61633,MARRIAGE,2.0,A
1999,2703,61636,MARRIAGE,1.0,A
1999,2676,61638,MARRIAGE,1.0,A
1999,2676,61635,MARRIAGE,1.0,A
1999,2676,61633,MARRIAGE,1.0,A
1999,2677,61638,MARRIAGE,10.0,A
1999,2677,61631,MARRIAGE,1.0,A
1999,2677,61635,MARRIAGE,5.0,A
1999,2677,61633,MARRIAGE,4.0,A
1999,2677,61634,MARRIAGE,1.0,A
1999,2677,61636,MARRIAGE,4.0,A
1999,2678,61638,MARRIAGE,8.0,A
1999,2678,61635,MARRIAGE,1.0,A
1999,2678,61633,MARRIAGE,1.0,A
1999,2678,61636,MARRIAGE,7.0,A
1999,2681,61638,MARRIAGE,13.0,A
1999,2681,61631,MARRIAGE,1.0,A
1999,2681,61635,MARRIAGE,7.0,A
1999,2681,61633,MARRIAGE,6.0,A
1999,2681,61634,MARRIAGE,1.0,A
1999,2681,61636,MARRIAGE,5.0,A
1999,2708,61638,MARRIAGE,5.0,A
1999,2708,61635,MARRIAGE,3.0,A
1999,2708,61634,MARRIAGE,3.0,A
1999,2708,61636,MARRIAGE,2.0,A
1999,2682,61638,MARRIAGE,114.0,A
1999,2682,61631,MARRIAGE,17.0,A
1999,2682,61635,MARRIAGE,36.0,A
1999,2682,61633,MARRIAGE,19.0,A
1999,2682,61634,MARRIAGE,17.0,A
1999,2682,61636,MARRIAGE,61.0,A
1999,2683,61638,MARRIAGE,3.0,A
1999,2683,61635,MARRIAGE,1.0,A
1999,2683,61633,MARRIAGE,1.0,A
1999,2683,61636,MARRIAGE,2.0,A
1999,ES615,61638,MARRIAGE,2510.0,A
1999,ES615,61631,MARRIAGE,179.0,A
1999,ES615,61635,MARRIAGE,516.0,A
1999,ES615,61633,MARRIAGE,273.0,A
1999,ES615,61634,MARRIAGE,243.0,A
1999,ES615,61636,MARRIAGE,1815.0,A
1999,2714,61638,MARRIAGE,3.0,A
1999,2714,61636,MARRIAGE,3.0,A
1999,2715,61638,MARRIAGE,45.0,A
1999,2715,61631,MARRIAGE,15.0,A
1999,2715,61635,MARRIAGE,10.0,A
1999,2715,61633,MARRIAGE,7.0,A
1999,2715,61634,MARRIAGE,3.0,A
1999,2715,61636,MARRIAGE,20.0,A
1999,2716,61638,MARRIAGE,3.0,A
1999,2716,61631,MARRIAGE,1.0,A
1999,2716,61635,MARRIAGE,1.0,A
1999,2716,61634,MARRIAGE,1.0,A
1999,2716,61636,MARRIAGE,1.0,A
1999,2717,61638,MARRIAGE,6.0,A
1999,2717,61635,MARRIAGE,2.0,A
1999,2717,61633,MARRIAGE,2.0,A
1999,2717,61636,MARRIAGE,4.0,A
1999,2718,61638,MARRIAGE,126.0,A
1999,2718,61631,MARRIAGE,40.0,A
1999,2718,61635,MARRIAGE,24.0,A
1999,2718,61633,MARRIAGE,11.0,A
1999,2718,61634,MARRIAGE,13.0,A
1999,2718,61636,MARRIAGE,62.0,A
1999,2719,61638,MARRIAGE,17.0,A
1999,2719,61635,MARRIAGE,2.0,A
1999,2719,61633,MARRIAGE,1.0,A
1999,2719,61634,MARRIAGE,1.0,A
1999,2719,61636,MARRIAGE,15.0,A
1999,2720,61638,MARRIAGE,31.0,A
1999,2720,61631,MARRIAGE,1.0,A
1999,2720,61635,MARRIAGE,12.0,A
1999,2720,61633,MARRIAGE,4.0,A
1999,2720,61634,MARRIAGE,8.0,A
1999,2720,61636,MARRIAGE,18.0,A
1999,2721,61638,MARRIAGE,5.0,A
