D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2007;3690;2807;Nacimientos;80.0;A
2007;3690;2808;Nacimientos;95.0;A
2007;3690;2809;Nacimientos;9.0;A
2007;3690;2810;Nacimientos;16.0;A
2007;3690;2904;Nacimientos;16.0;A
2007;3690;2812;Nacimientos;10.0;A
2007;3690;2813;Nacimientos;8.0;A
2007;3690;2814;Nacimientos;1.0;A
2007;3690;2815;Nacimientos;9.0;A
2007;3690;2816;Nacimientos;15.0;A
2007;3690;2817;Nacimientos;11.0;A
2007;3690;2818;Nacimientos;6.0;A
2007;3690;2819;Nacimientos;3.0;A
2007;3690;2903;Nacimientos;7.0;A
2007;3690;2822;Nacimientos;81.0;A
2007;3690;2823;Nacimientos;16.0;A
2007;3690;2825;Nacimientos;18.0;A
2007;3690;2826;Nacimientos;6.0;A
2007;3690;2827;Nacimientos;43.0;A
2007;3690;2828;Nacimientos;5.0;A
2007;3690;2829;Nacimientos;6.0;A
2007;3690;2830;Nacimientos;4.0;A
2007;3690;2831;Nacimientos;1.0;A
2007;3690;2832;Nacimientos;2.0;A
2007;3690;2833;Nacimientos;10.0;A
2007;3690;2834;Nacimientos;5.0;A
2007;3690;2836;Nacimientos;2.0;A
2007;3690;2837;Nacimientos;31.0;A
2007;3690;2838;Nacimientos;17.0;A
2007;3690;2841;Nacimientos;2.0;A
2007;3690;2842;Nacimientos;;A
2007;3690;2843;Nacimientos;6.0;A
2007;3690;2844;Nacimientos;31.0;A
2007;3690;2845;Nacimientos;6.0;A
2007;3690;2846;Nacimientos;14.0;A
2007;3690;2847;Nacimientos;6.0;A
2007;3690;2848;Nacimientos;2.0;A
2007;3690;2849;Nacimientos;7.0;A
2007;3690;2850;Nacimientos;634.0;A
2007;3690;2851;Nacimientos;16.0;A
2007;3690;2852;Nacimientos;5.0;A
2007;3690;2853;Nacimientos;56.0;A
2007;3690;2839;Nacimientos;12.0;A
2007;3690;2854;Nacimientos;2.0;A
2007;3690;2855;Nacimientos;319.0;A
2007;3690;2856;Nacimientos;14.0;A
2007;3690;2857;Nacimientos;;A
2007;3690;2858;Nacimientos;77.0;A
2007;3690;2859;Nacimientos;35.0;A
2007;3690;2860;Nacimientos;122.0;A
2007;3690;2861;Nacimientos;84.0;A
2007;3690;2862;Nacimientos;10.0;A
2007;3690;2863;Nacimientos;15.0;A
2007;3690;2864;Nacimientos;7.0;A
2007;3690;2865;Nacimientos;8.0;A
2007;3690;2866;Nacimientos;26.0;A
2007;3690;2867;Nacimientos;11.0;A
2007;3690;2869;Nacimientos;14.0;A
2007;3690;2870;Nacimientos;30.0;A
2007;3690;2871;Nacimientos;13.0;A
2007;3690;2872;Nacimientos;9.0;A
2007;3690;2873;Nacimientos;16.0;A
2007;3690;2874;Nacimientos;16.0;A
2007;3690;2875;Nacimientos;24.0;A
2007;3690;2876;Nacimientos;3.0;A
2007;3690;2877;Nacimientos;2.0;A
2007;3690;2906;Nacimientos;12.0;A
2007;3690;2879;Nacimientos;19.0;A
2007;3690;2880;Nacimientos;5.0;A
2007;3690;2881;Nacimientos;9.0;A
2007;3690;2882;Nacimientos;10.0;A
2007;3690;2884;Nacimientos;6.0;A
2007;3690;2885;Nacimientos;5.0;A
2007;3690;2887;Nacimientos;75.0;A
2007;3690;2888;Nacimientos;69.0;A
2007;3690;2889;Nacimientos;42.0;A
2007;3690;2891;Nacimientos;10.0;A
2007;3690;2892;Nacimientos;4.0;A
2007;3690;2893;Nacimientos;182.0;A
2007;3690;2894;Nacimientos;17.0;A
2007;3690;2895;Nacimientos;27.0;A
2007;3690;2896;Nacimientos;41.0;A
2007;3690;2897;Nacimientos;9.0;A
2007;3690;2898;Nacimientos;24.0;A
2007;3690;2899;Nacimientos;2.0;A
2007;3690;2900;Nacimientos;36.0;A
2007;3690;2902;Nacimientos;;A
2007;3690;2905;Nacimientos;25.0;A
2007;3690;3023;Nacimientos;8936.0;A
2007;3690;2912;Nacimientos;28.0;A
2007;3690;2913;Nacimientos;7.0;A
2007;3690;2914;Nacimientos;5.0;A
2007;3690;2915;Nacimientos;2.0;A
2007;3690;2916;Nacimientos;33.0;A
2007;3690;2917;Nacimientos;4.0;A
2007;3690;2918;Nacimientos;219.0;A
2007;3690;2919;Nacimientos;162.0;A
2007;3690;2920;Nacimientos;8.0;A
2007;3690;2921;Nacimientos;8.0;A
2007;3690;2922;Nacimientos;20.0;A
2007;3690;2923;Nacimientos;66.0;A
2007;3690;2924;Nacimientos;6.0;A
2007;3690;2925;Nacimientos;1.0;A
2007;3690;2926;Nacimientos;231.0;A
2007;3690;2927;Nacimientos;1.0;A
2007;3690;2928;Nacimientos;29.0;A
2007;3690;2929;Nacimientos;16.0;A
2007;3690;2930;Nacimientos;8.0;A
2007;3690;2931;Nacimientos;28.0;A
2007;3690;2932;Nacimientos;1.0;A
2007;3690;2933;Nacimientos;3.0;A
2007;3690;2934;Nacimientos;19.0;A
2007;3690;2935;Nacimientos;;A
2007;3690;2936;Nacimientos;310.0;A
2007;3690;2937;Nacimientos;6.0;A
2007;3690;2938;Nacimientos;17.0;A
2007;3690;2939;Nacimientos;13.0;A
2007;3690;2940;Nacimientos;1.0;A
2007;3690;2941;Nacimientos;6.0;A
2007;3690;2942;Nacimientos;6.0;A
2007;3690;2943;Nacimientos;41.0;A
2007;3690;2944;Nacimientos;6.0;A
2007;3690;2945;Nacimientos;;A
2007;3690;2946;Nacimientos;7.0;A
2007;3690;2947;Nacimientos;;A
2007;3690;2948;Nacimientos;;A
2007;3690;2949;Nacimientos;151.0;A
2007;3690;2950;Nacimientos;5.0;A
2007;3690;2951;Nacimientos;9.0;A
2007;3690;2952;Nacimientos;19.0;A
2007;3690;2953;Nacimientos;144.0;A
2007;3690;2954;Nacimientos;12.0;A
2007;3690;2955;Nacimientos;5.0;A
2007;3690;2956;Nacimientos;1.0;A
2007;3690;2957;Nacimientos;11.0;A
2007;3690;2958;Nacimientos;16.0;A
2007;3690;2960;Nacimientos;16.0;A
2007;3690;2959;Nacimientos;3.0;A
2007;3690;2961;Nacimientos;1.0;A
2007;3690;2962;Nacimientos;431.0;A
2007;3690;2963;Nacimientos;;A
2007;3690;2964;Nacimientos;16.0;A
2007;3690;2965;Nacimientos;339.0;A
2007;3690;2966;Nacimientos;;A
2007;3690;2967;Nacimientos;18.0;A
2007;3690;2968;Nacimientos;2.0;A
2007;3690;2969;Nacimientos;7.0;A
2007;3690;2970;Nacimientos;19.0;A
2007;3690;2971;Nacimientos;1.0;A
2007;3690;2972;Nacimientos;6.0;A
2007;3690;2973;Nacimientos;6.0;A
2007;3690;2974;Nacimientos;2.0;A
2007;3690;2975;Nacimientos;;A
2007;3690;2977;Nacimientos;2.0;A
2007;3690;2978;Nacimientos;3250.0;A
2007;3690;2979;Nacimientos;85.0;A
2007;3690;2980;Nacimientos;865.0;A
2007;3690;2981;Nacimientos;485.0;A
2007;3690;2982;Nacimientos;8.0;A
2007;3690;2983;Nacimientos;18.0;A
2007;3690;2984;Nacimientos;14.0;A
2007;3690;2985;Nacimientos;5.0;A
2007;3690;2986;Nacimientos;89.0;A
2007;3690;2987;Nacimientos;30.0;A
2007;3690;2990;Nacimientos;9.0;A
2007;3690;2991;Nacimientos;36.0;A
2007;3690;2994;Nacimientos;274.0;A
2007;3690;2995;Nacimientos;4.0;A
2007;3690;2996;Nacimientos;189.0;A
2007;3690;2997;Nacimientos;1.0;A
2007;3690;2998;Nacimientos;3.0;A
2007;3690;2999;Nacimientos;2.0;A
2007;3690;3000;Nacimientos;15.0;A
2007;3690;3001;Nacimientos;15.0;A
2007;3690;3002;Nacimientos;7.0;A
2007;3690;3015;Nacimientos;327.0;A
2007;3690;3003;Nacimientos;71.0;A
2007;3690;3004;Nacimientos;2.0;A
2007;3690;3005;Nacimientos;8.0;A
2007;3690;3006;Nacimientos;465.0;A
2007;3690;3007;Nacimientos;22.0;A
2007;3690;3010;Nacimientos;5.0;A
2007;3690;3008;Nacimientos;15.0;A
2007;3690;3009;Nacimientos;32.0;A
2007;3690;3011;Nacimientos;5.0;A
2007;3690;3012;Nacimientos;20.0;A
2007;3690;3142;Nacimientos;11330.0;A
2007;3690;3024;Nacimientos;13.0;A
2007;3690;3025;Nacimientos;8.0;A
2007;3690;3026;Nacimientos;19.0;A
2007;3690;3028;Nacimientos;511.0;A
2007;3690;3029;Nacimientos;93.0;A
2007;3690;3030;Nacimientos;23.0;A
2007;3690;3031;Nacimientos;96.0;A
2007;3690;3032;Nacimientos;4.0;A
2007;3690;3033;Nacimientos;5.0;A
2007;3690;3034;Nacimientos;28.0;A
2007;3690;3035;Nacimientos;117.0;A
2007;3690;3037;Nacimientos;34.0;A
2007;3690;3038;Nacimientos;51.0;A
2007;3690;3039;Nacimientos;20.0;A
2007;3690;3040;Nacimientos;10.0;A
2007;3690;3041;Nacimientos;68.0;A
2007;3690;3042;Nacimientos;199.0;A
2007;3690;3043;Nacimientos;69.0;A
2007;3690;3044;Nacimientos;44.0;A
2007;3690;3045;Nacimientos;95.0;A
2007;3690;3046;Nacimientos;145.0;A
2007;3690;3047;Nacimientos;24.0;A
2007;3690;3048;Nacimientos;58.0;A
2007;3690;3133;Nacimientos;18.0;A
2007;3690;3049;Nacimientos;156.0;A
2007;3690;3050;Nacimientos;10.0;A
2007;3690;3051;Nacimientos;30.0;A
2007;3690;3052;Nacimientos;28.0;A
2007;3690;3053;Nacimientos;21.0;A
2007;3690;3054;Nacimientos;102.0;A
2007;3690;3055;Nacimientos;2.0;A
2007;3690;3056;Nacimientos;8.0;A
2007;3690;3057;Nacimientos;24.0;A
2007;3690;3058;Nacimientos;24.0;A
2007;3690;3059;Nacimientos;203.0;A
2007;3690;3060;Nacimientos;7.0;A
2007;3690;3061;Nacimientos;26.0;A
2007;3690;3062;Nacimientos;12.0;A
2007;3690;3137;Nacimientos;60.0;A
2007;3690;3063;Nacimientos;861.0;A
2007;3690;3064;Nacimientos;215.0;A
2007;3690;3065;Nacimientos;107.0;A
2007;3690;3066;Nacimientos;62.0;A
2007;3690;3067;Nacimientos;33.0;A
2007;3690;3068;Nacimientos;1.0;A
2007;3690;3069;Nacimientos;79.0;A
2007;3690;3070;Nacimientos;38.0;A
2007;3690;3071;Nacimientos;19.0;A
2007;3690;3072;Nacimientos;80.0;A
2007;3690;3073;Nacimientos;14.0;A
2007;3690;3074;Nacimientos;84.0;A
2007;3690;3075;Nacimientos;29.0;A
2007;3690;3076;Nacimientos;24.0;A
2007;3690;3136;Nacimientos;40.0;A
2007;3690;3078;Nacimientos;18.0;A
2007;3690;3080;Nacimientos;161.0;A
2007;3690;3081;Nacimientos;6.0;A
2007;3690;3082;Nacimientos;98.0;A
2007;3690;3083;Nacimientos;21.0;A
2007;3690;3084;Nacimientos;;A
2007;3690;3085;Nacimientos;149.0;A
2007;3690;3086;Nacimientos;247.0;A
2007;3690;3087;Nacimientos;129.0;A
2007;3690;3088;Nacimientos;16.0;A
2007;3690;3089;Nacimientos;13.0;A
2007;3690;3090;Nacimientos;16.0;A
2007;3690;3091;Nacimientos;38.0;A
2007;3690;3092;Nacimientos;149.0;A
2007;3690;3093;Nacimientos;8.0;A
2007;3690;3094;Nacimientos;69.0;A
2007;3690;3095;Nacimientos;94.0;A
2007;3690;3096;Nacimientos;236.0;A
2007;3690;3097;Nacimientos;43.0;A
2007;3690;3098;Nacimientos;35.0;A
2007;3690;3099;Nacimientos;35.0;A
2007;3690;3100;Nacimientos;15.0;A
2007;3690;3101;Nacimientos;23.0;A
2007;3690;3102;Nacimientos;88.0;A
2007;3690;3103;Nacimientos;17.0;A
2007;3690;3104;Nacimientos;51.0;A
2007;3690;3105;Nacimientos;;A
2007;3690;3108;Nacimientos;77.0;A
2007;3690;3109;Nacimientos;8.0;A
2007;3690;3110;Nacimientos;226.0;A
2007;3690;3111;Nacimientos;31.0;A
2007;3690;3112;Nacimientos;5.0;A
2007;3690;3113;Nacimientos;14.0;A
2007;3690;3114;Nacimientos;42.0;A
2007;3690;3115;Nacimientos;136.0;A
2007;3690;3117;Nacimientos;;A
2007;3690;3116;Nacimientos;79.0;A
2007;3690;3118;Nacimientos;50.0;A
2007;3690;3119;Nacimientos;18.0;A
2007;3690;3120;Nacimientos;3861.0;A
2007;3690;3121;Nacimientos;52.0;A
2007;3690;3122;Nacimientos;141.0;A
2007;3690;3123;Nacimientos;76.0;A
2007;3690;3124;Nacimientos;309.0;A
2007;3690;3126;Nacimientos;51.0;A
2007;3690;3127;Nacimientos;;A
2007;3690;3130;Nacimientos;7.0;A
2007;3690;3128;Nacimientos;40.0;A
2007;3690;3129;Nacimientos;22.0;A
2007;3690;3131;Nacimientos;48.0;A
2007;3690;3132;Nacimientos;111.0;A
2006;3690;3143;Nacimientos;46068.0;A
2006;3690;2352;Nacimientos;4168.0;A
2006;3690;2241;Nacimientos;6.0;A
2006;3690;2242;Nacimientos;6.0;A
2006;3690;2243;Nacimientos;151.0;A
2006;3690;2244;Nacimientos;3.0;A
2006;3690;2245;Nacimientos;2.0;A
2006;3690;2246;Nacimientos;56.0;A
2006;3690;2247;Nacimientos;1.0;A
2006;3690;2248;Nacimientos;;A
2006;3690;2250;Nacimientos;;A
2006;3690;2251;Nacimientos;28.0;A
2006;3690;2252;Nacimientos;1.0;A
2006;3690;2253;Nacimientos;1202.0;A
2006;3690;2254;Nacimientos;;A
2006;3690;2255;Nacimientos;1.0;A
2006;3690;2256;Nacimientos;18.0;A
2006;3690;2257;Nacimientos;15.0;A
2006;3690;2258;Nacimientos;1.0;A
2006;3690;2259;Nacimientos;;A
2006;3690;2261;Nacimientos;1.0;A
2006;3690;2262;Nacimientos;2.0;A
2006;3690;2263;Nacimientos;;A
2006;3690;2264;Nacimientos;31.0;A
2006;3690;2266;Nacimientos;1.0;A
2006;3690;2267;Nacimientos;1.0;A
2006;3690;2268;Nacimientos;2.0;A
2006;3690;2269;Nacimientos;87.0;A
2006;3690;2270;Nacimientos;4.0;A
2006;3690;2271;Nacimientos;15.0;A
2006;3690;2272;Nacimientos;45.0;A
2006;3690;2277;Nacimientos;2.0;A
2006;3690;2278;Nacimientos;4.0;A
2006;3690;2276;Nacimientos;75.0;A
2006;3690;2279;Nacimientos;19.0;A
2006;3690;2347;Nacimientos;541.0;A
2006;3690;2282;Nacimientos;1.0;A
2006;3690;2284;Nacimientos;;A
2006;3690;2285;Nacimientos;7.0;A
2006;3690;2286;Nacimientos;8.0;A
2006;3690;2287;Nacimientos;3.0;A
2006;3690;2288;Nacimientos;17.0;A
2006;3690;2289;Nacimientos;8.0;A
2006;3690;2290;Nacimientos;61.0;A
2006;3690;2291;Nacimientos;4.0;A
2006;3690;2292;Nacimientos;3.0;A
2006;3690;2293;Nacimientos;135.0;A
2006;3690;2294;Nacimientos;134.0;A
2006;3690;2295;Nacimientos;;A
2006;3690;2296;Nacimientos;;A
2006;3690;2298;Nacimientos;13.0;A
2006;3690;2299;Nacimientos;5.0;A
2006;3690;2300;Nacimientos;4.0;A
2006;3690;2301;Nacimientos;1.0;A
2006;3690;2302;Nacimientos;3.0;A
2006;3690;2303;Nacimientos;41.0;A
2006;3690;2304;Nacimientos;3.0;A
2006;3690;2305;Nacimientos;32.0;A
2006;3690;2348;Nacimientos;59.0;A
2006;3690;2306;Nacimientos;;A
2006;3690;2307;Nacimientos;175.0;A
2006;3690;2309;Nacimientos;;A
2006;3690;2310;Nacimientos;31.0;A
2006;3690;2311;Nacimientos;6.0;A
2006;3690;2312;Nacimientos;5.0;A
2006;3690;2313;Nacimientos;2.0;A
2006;3690;2314;Nacimientos;2.0;A
2006;3690;2315;Nacimientos;22.0;A
2006;3690;2316;Nacimientos;46.0;A
2006;3690;2317;Nacimientos;6.0;A
2006;3690;2318;Nacimientos;;A
2006;3690;2319;Nacimientos;8.0;A
2006;3690;2320;Nacimientos;576.0;A
2006;3690;2321;Nacimientos;1.0;A
2006;3690;2322;Nacimientos;1.0;A
2006;3690;2323;Nacimientos;;A
2006;3690;2324;Nacimientos;8.0;A
2006;3690;2325;Nacimientos;1.0;A
2006;3690;2326;Nacimientos;1.0;A
2006;3690;2327;Nacimientos;14.0;A
2006;3690;2328;Nacimientos;;A
2006;3690;2329;Nacimientos;23.0;A
2006;3690;2330;Nacimientos;;A
2006;3690;2331;Nacimientos;1.0;A
2006;3690;2332;Nacimientos;;A
2006;3690;2333;Nacimientos;22.0;A
2006;3690;2346;Nacimientos;3.0;A
2006;3690;2334;Nacimientos;16.0;A
2006;3690;2335;Nacimientos;;A
2006;3690;2336;Nacimientos;3.0;A
2006;3690;2337;Nacimientos;;A
2006;3690;2338;Nacimientos;1.0;A
2006;3690;2339;Nacimientos;8.0;A
2006;3690;2340;Nacimientos;38.0;A
2006;3690;2341;Nacimientos;105.0;A
2006;3690;2342;Nacimientos;21.0;A
2006;3690;2343;Nacimientos;150.0;A
2006;3690;2344;Nacimientos;9.0;A
2006;3690;2402;Nacimientos;7139.0;A
2006;3690;2353;Nacimientos;23.0;A
2006;3690;2354;Nacimientos;32.0;A
2006;3690;2355;Nacimientos;10.0;A
2006;3690;2356;Nacimientos;743.0;A
2006;3690;2357;Nacimientos;31.0;A
2006;3690;2358;Nacimientos;202.0;A
2006;3690;2359;Nacimientos;89.0;A
2006;3690;2361;Nacimientos;134.0;A
2006;3690;2397;Nacimientos;50.0;A
2006;3690;2362;Nacimientos;;A
2006;3690;2363;Nacimientos;38.0;A
2006;3690;2364;Nacimientos;11.0;A
2006;3690;2365;Nacimientos;549.0;A
2006;3690;2366;Nacimientos;21.0;A
2006;3690;2368;Nacimientos;495.0;A
2006;3690;2369;Nacimientos;111.0;A
2006;3690;2367;Nacimientos;107.0;A
2006;3690;2370;Nacimientos;20.0;A
2006;3690;2371;Nacimientos;7.0;A
2006;3690;2372;Nacimientos;10.0;A
2006;3690;2373;Nacimientos;1325.0;A
2006;3690;2374;Nacimientos;46.0;A
2006;3690;2375;Nacimientos;396.0;A
2006;3690;2376;Nacimientos;69.0;A
2006;3690;2377;Nacimientos;33.0;A
2006;3690;2378;Nacimientos;37.0;A
2006;3690;2379;Nacimientos;36.0;A
2006;3690;2380;Nacimientos;508.0;A
2006;3690;2381;Nacimientos;153.0;A
2006;3690;2382;Nacimientos;42.0;A
2006;3690;2383;Nacimientos;215.0;A
2006;3690;2384;Nacimientos;635.0;A
2006;3690;2398;Nacimientos;24.0;A
2006;3690;2386;Nacimientos;141.0;A
2006;3690;2385;Nacimientos;395.0;A
2006;3690;2387;Nacimientos;10.0;A
2006;3690;2388;Nacimientos;96.0;A
2006;3690;2389;Nacimientos;5.0;A
2006;3690;2390;Nacimientos;31.0;A
2006;3690;2391;Nacimientos;82.0;A
2006;3690;2392;Nacimientos;71.0;A
2006;3690;2393;Nacimientos;2.0;A
2006;3690;2394;Nacimientos;97.0;A
2006;3690;2395;Nacimientos;7.0;A
2006;3690;2482;Nacimientos;4123.0;A
2006;3690;2403;Nacimientos;23.0;A
2006;3690;2404;Nacimientos;55.0;A
2006;3690;2405;Nacimientos;5.0;A
2006;3690;2406;Nacimientos;5.0;A
2006;3690;2407;Nacimientos;61.0;A
2006;3690;2408;Nacimientos;4.0;A
2006;3690;2409;Nacimientos;88.0;A
2006;3690;2410;Nacimientos;13.0;A
2006;3690;2411;Nacimientos;14.0;A
2006;3690;2412;Nacimientos;27.0;A
2006;3690;2413;Nacimientos;2.0;A
2006;3690;2414;Nacimientos;29.0;A
2006;3690;2415;Nacimientos;103.0;A
2006;3690;2416;Nacimientos;8.0;A
2006;3690;2417;Nacimientos;5.0;A
2006;3690;2418;Nacimientos;9.0;A
2006;3690;2419;Nacimientos;89.0;A
2006;3690;2420;Nacimientos;22.0;A
2006;3690;2421;Nacimientos;41.0;A
2006;3690;2422;Nacimientos;2.0;A
2006;3690;2423;Nacimientos;1831.0;A
2006;3690;2424;Nacimientos;17.0;A
2006;3690;2425;Nacimientos;22.0;A
2006;3690;2426;Nacimientos;19.0;A
2006;3690;2427;Nacimientos;11.0;A
2006;3690;2428;Nacimientos;8.0;A
2006;3690;2429;Nacimientos;55.0;A
2006;3690;2430;Nacimientos;2.0;A
2006;3690;2431;Nacimientos;15.0;A
2006;3690;2432;Nacimientos;51.0;A
2006;3690;2433;Nacimientos;1.0;A
2006;3690;2434;Nacimientos;1.0;A
2006;3690;2435;Nacimientos;5.0;A
2006;3690;2436;Nacimientos;1.0;A
2006;3690;2437;Nacimientos;22.0;A
2006;3690;2438;Nacimientos;21.0;A
2006;3690;2439;Nacimientos;20.0;A
2006;3690;2440;Nacimientos;266.0;A
2006;3690;2441;Nacimientos;16.0;A
2006;3690;2442;Nacimientos;16.0;A
2006;3690;2443;Nacimientos;23.0;A
2006;3690;2444;Nacimientos;109.0;A
2006;3690;2445;Nacimientos;57.0;A
2006;3690;2446;Nacimientos;10.0;A
2006;3690;2447;Nacimientos;27.0;A
2006;3690;2448;Nacimientos;20.0;A
2006;3690;2449;Nacimientos;6.0;A
2006;3690;2450;Nacimientos;11.0;A
2006;3690;2451;Nacimientos;115.0;A
2006;3690;2452;Nacimientos;12.0;A
2006;3690;2453;Nacimientos;4.0;A
2006;3690;2454;Nacimientos;36.0;A
2006;3690;2455;Nacimientos;39.0;A
2006;3690;2456;Nacimientos;77.0;A
2006;3690;2457;Nacimientos;112.0;A
2006;3690;2458;Nacimientos;170.0;A
2006;3690;2459;Nacimientos;36.0;A
2006;3690;2460;Nacimientos;48.0;A
2006;3690;2461;Nacimientos;4.0;A
2006;3690;2463;Nacimientos;6.0;A
2006;3690;2462;Nacimientos;28.0;A
2006;3690;2464;Nacimientos;5.0;A
2006;3690;2465;Nacimientos;4.0;A
2006;3690;2466;Nacimientos;;A
2006;3690;2467;Nacimientos;9.0;A
2006;3690;2468;Nacimientos;49.0;A
2006;3690;2469;Nacimientos;30.0;A
2006;3690;2470;Nacimientos;5.0;A
2006;3690;2471;Nacimientos;38.0;A
2006;3690;2472;Nacimientos;1.0;A
2006;3690;2473;Nacimientos;3.0;A
2006;3690;2474;Nacimientos;4.0;A
2006;3690;2475;Nacimientos;11.0;A
2006;3690;2476;Nacimientos;7.0;A
2006;3690;2477;Nacimientos;2.0;A
2006;3690;2713;Nacimientos;4862.0;A
2006;3690;2483;Nacimientos;1.0;A
2006;3690;2484;Nacimientos;1.0;A
2006;3690;2485;Nacimientos;103.0;A
2006;3690;2486;Nacimientos;4.0;A
2006;3690;2487;Nacimientos;2.0;A
2006;3690;2488;Nacimientos;34.0;A
2006;3690;2489;Nacimientos;3.0;A
2006;3690;2493;Nacimientos;2.0;A
2006;3690;2494;Nacimientos;34.0;A
2006;3690;2495;Nacimientos;11.0;A
2006;3690;2496;Nacimientos;24.0;A
2006;3690;2497;Nacimientos;44.0;A
2006;3690;2498;Nacimientos;5.0;A
2006;3690;2499;Nacimientos;;A
2006;3690;2500;Nacimientos;131.0;A
2006;3690;2699;Nacimientos;3.0;A
2006;3690;2501;Nacimientos;;A
2006;3690;2503;Nacimientos;8.0;A
2006;3690;2504;Nacimientos;115.0;A
2006;3690;2505;Nacimientos;88.0;A
2006;3690;2506;Nacimientos;119.0;A
2006;3690;2507;Nacimientos;3.0;A
2006;3690;2508;Nacimientos;1.0;A
2006;3690;2511;Nacimientos;20.0;A
2006;3690;2512;Nacimientos;5.0;A
2006;3690;2513;Nacimientos;10.0;A
2006;3690;2514;Nacimientos;7.0;A
2006;3690;2516;Nacimientos;3.0;A
2006;3690;2517;Nacimientos;3.0;A
2006;3690;2518;Nacimientos;;A
2006;3690;2519;Nacimientos;6.0;A
2006;3690;2520;Nacimientos;24.0;A
2006;3690;2602;Nacimientos;;A
2006;3690;2521;Nacimientos;2.0;A
2006;3690;2522;Nacimientos;9.0;A
2006;3690;2523;Nacimientos;1.0;A
2006;3690;2524;Nacimientos;5.0;A
2006;3690;2526;Nacimientos;3.0;A
2006;3690;2527;Nacimientos;;A
2006;3690;2528;Nacimientos;1.0;A
2006;3690;2529;Nacimientos;10.0;A
2006;3690;2530;Nacimientos;10.0;A
2006;3690;2531;Nacimientos;65.0;A
2006;3690;2544;Nacimientos;37.0;A
2006;3690;2546;Nacimientos;7.0;A
2006;3690;2548;Nacimientos;78.0;A
2006;3690;2532;Nacimientos;21.0;A
2006;3690;2533;Nacimientos;2.0;A
2006;3690;2534;Nacimientos;7.0;A
2006;3690;2535;Nacimientos;14.0;A
2006;3690;2537;Nacimientos;7.0;A
2006;3690;2538;Nacimientos;;A
2006;3690;2707;Nacimientos;9.0;A
2006;3690;2541;Nacimientos;10.0;A
2006;3690;2542;Nacimientos;41.0;A
2006;3690;2549;Nacimientos;1.0;A
2006;3690;2550;Nacimientos;2.0;A
2006;3690;2553;Nacimientos;1.0;A
2006;3690;2554;Nacimientos;4.0;A
2006;3690;2555;Nacimientos;6.0;A
2006;3690;2556;Nacimientos;2.0;A
2006;3690;2557;Nacimientos;2.0;A
2006;3690;2558;Nacimientos;43.0;A
2006;3690;2559;Nacimientos;;A
2006;3690;2561;Nacimientos;1.0;A
2006;3690;2563;Nacimientos;3.0;A
2006;3690;2565;Nacimientos;3.0;A
2006;3690;2566;Nacimientos;25.0;A
2006;3690;2700;Nacimientos;144.0;A
2006;3690;2569;Nacimientos;7.0;A
2006;3690;2570;Nacimientos;;A
2006;3690;2571;Nacimientos;33.0;A
2006;3690;2572;Nacimientos;1.0;A
2006;3690;2573;Nacimientos;1.0;A
2006;3690;2574;Nacimientos;1214.0;A
2006;3690;2575;Nacimientos;20.0;A
2006;3690;2576;Nacimientos;70.0;A
2006;3690;2701;Nacimientos;4.0;A
2006;3690;2580;Nacimientos;36.0;A
2006;3690;2581;Nacimientos;14.0;A
2006;3690;2582;Nacimientos;14.0;A
2006;3690;2583;Nacimientos;;A
2006;3690;2584;Nacimientos;2.0;A
2006;3690;2585;Nacimientos;35.0;A
2006;3690;2586;Nacimientos;4.0;A
2006;3690;2587;Nacimientos;49.0;A
2006;3690;2588;Nacimientos;81.0;A
2006;3690;2589;Nacimientos;64.0;A
2006;3690;2590;Nacimientos;9.0;A
2006;3690;2592;Nacimientos;44.0;A
2006;3690;2594;Nacimientos;5.0;A
2006;3690;2595;Nacimientos;3.0;A
2006;3690;2596;Nacimientos;1.0;A
2006;3690;2598;Nacimientos;23.0;A
2006;3690;2599;Nacimientos;2.0;A
2006;3690;2603;Nacimientos;22.0;A
2006;3690;2604;Nacimientos;20.0;A
2006;3690;2607;Nacimientos;4.0;A
2006;3690;2608;Nacimientos;2.0;A
2006;3690;2609;Nacimientos;;A
2006;3690;2610;Nacimientos;113.0;A
2006;3690;2611;Nacimientos;2.0;A
2006;3690;2612;Nacimientos;1.0;A
2006;3690;2614;Nacimientos;1.0;A
2006;3690;2616;Nacimientos;136.0;A
2006;3690;2617;Nacimientos;1.0;A
2006;3690;2621;Nacimientos;18.0;A
2006;3690;2622;Nacimientos;13.0;A
2006;3690;2623;Nacimientos;42.0;A
2006;3690;2624;Nacimientos;25.0;A
2006;3690;2625;Nacimientos;10.0;A
2006;3690;2626;Nacimientos;2.0;A
2006;3690;2627;Nacimientos;17.0;A
2006;3690;2704;Nacimientos;3.0;A
2006;3690;2629;Nacimientos;384.0;A
2006;3690;2630;Nacimientos;3.0;A
2006;3690;2698;Nacimientos;1.0;A
2006;3690;2632;Nacimientos;5.0;A
2006;3690;2633;Nacimientos;3.0;A
2006;3690;2634;Nacimientos;95.0;A
2006;3690;2635;Nacimientos;4.0;A
2006;3690;2636;Nacimientos;30.0;A
2006;3690;2637;Nacimientos;5.0;A
2006;3690;2639;Nacimientos;62.0;A
2006;3690;2640;Nacimientos;1.0;A
2006;3690;2641;Nacimientos;2.0;A
2006;3690;2642;Nacimientos;25.0;A
