D_TEMPORAL_0;D_TERRITORIO_0;D_CUSTODIA_0;INDICATOR;OBS_VALUE;FREQ
2003;2482;5106;Nulidades;5.0;A
2003;2713;5105;Nulidades;2.0;A
2003;2713;5106;Nulidades;2.0;A
2003;2797;5105;Nulidades;2.0;A
2003;2797;5106;Nulidades;2.0;A
2003;2911;5105;Nulidades;0.0;A
2003;2911;5106;Nulidades;0.0;A
2003;3023;5105;Nulidades;16.0;A
2003;3023;5106;Nulidades;16.0;A
2003;3142;5105;Nulidades;6.0;A
2003;3142;5106;Nulidades;6.0;A
2002;3143;5105;Nulidades;29.0;A
2002;3143;5106;Nulidades;29.0;A
2002;2352;5105;Nulidades;3.0;A
2002;2352;5106;Nulidades;3.0;A
2002;2402;5105;Nulidades;5.0;A
2002;2402;5106;Nulidades;5.0;A
2002;2482;5105;Nulidades;2.0;A
2002;2482;5106;Nulidades;2.0;A
2002;2713;5105;Nulidades;1.0;A
2002;2713;5106;Nulidades;1.0;A
2002;2797;5105;Nulidades;;A
2002;2797;5106;Nulidades;;A
2002;2911;5105;Nulidades;1.0;A
2002;2911;5106;Nulidades;1.0;A
2002;3023;5105;Nulidades;11.0;A
2002;3023;5106;Nulidades;11.0;A
2002;3142;5105;Nulidades;6.0;A
2002;3142;5106;Nulidades;6.0;A
2001;3143;5105;Nulidades;18.0;A
2001;3143;5106;Nulidades;18.0;A
2001;2352;5105;Nulidades;3.0;A
2001;2352;5106;Nulidades;3.0;A
2001;2402;5105;Nulidades;4.0;A
2001;2402;5106;Nulidades;4.0;A
2001;2482;5105;Nulidades;4.0;A
2001;2482;5106;Nulidades;4.0;A
2001;2713;5105;Nulidades;4.0;A
2001;2713;5106;Nulidades;4.0;A
2001;2797;5105;Nulidades;;A
2001;2797;5106;Nulidades;;A
2001;2911;5105;Nulidades;;A
2001;2911;5106;Nulidades;;A
2001;3023;5105;Nulidades;2.0;A
2001;3023;5106;Nulidades;2.0;A
2001;3142;5105;Nulidades;1.0;A
2001;3142;5106;Nulidades;1.0;A
2000;3143;5105;Nulidades;20.0;A
2000;3143;5106;Nulidades;20.0;A
2000;2352;5105;Nulidades;;A
2000;2352;5106;Nulidades;;A
2000;2402;5105;Nulidades;2.0;A
2000;2402;5106;Nulidades;2.0;A
2000;2482;5105;Nulidades;;A
2000;2482;5106;Nulidades;;A
2000;2713;5105;Nulidades;5.0;A
2000;2713;5106;Nulidades;5.0;A
2000;2797;5105;Nulidades;;A
2000;2797;5106;Nulidades;;A
2000;2911;5105;Nulidades;2.0;A
2000;2911;5106;Nulidades;2.0;A
2000;3023;5105;Nulidades;6.0;A
2000;3023;5106;Nulidades;6.0;A
2000;3142;5105;Nulidades;5.0;A
2000;3142;5106;Nulidades;5.0;A
1999;3143;5105;Nulidades;16.0;A
1999;3143;5106;Nulidades;16.0;A
1999;2352;5105;Nulidades;;A
1999;2352;5106;Nulidades;;A
1999;2402;5105;Nulidades;2.0;A
1999;2402;5106;Nulidades;2.0;A
1999;2482;5105;Nulidades;1.0;A
1999;2482;5106;Nulidades;1.0;A
1999;2713;5105;Nulidades;1.0;A
1999;2713;5106;Nulidades;1.0;A
1999;2797;5105;Nulidades;1.0;A
1999;2797;5106;Nulidades;1.0;A
1999;2911;5105;Nulidades;2.0;A
1999;2911;5106;Nulidades;2.0;A
1999;3023;5105;Nulidades;2.0;A
1999;3023;5106;Nulidades;2.0;A
1999;3142;5105;Nulidades;7.0;A
1999;3142;5106;Nulidades;7.0;A
1998;3143;5105;Nulidades;18.0;A
1998;3143;5106;Nulidades;18.0;A
1998;2352;5105;Nulidades;;A
1998;2352;5106;Nulidades;;A
1998;2402;5105;Nulidades;1.0;A
1998;2402;5106;Nulidades;1.0;A
1998;2482;5105;Nulidades;;A
1998;2482;5106;Nulidades;;A
1998;2713;5105;Nulidades;3.0;A
1998;2713;5106;Nulidades;3.0;A
1998;2797;5105;Nulidades;1.0;A
1998;2797;5106;Nulidades;1.0;A
1998;2911;5105;Nulidades;1.0;A
1998;2911;5106;Nulidades;1.0;A
1998;3023;5105;Nulidades;5.0;A
1998;3023;5106;Nulidades;5.0;A
1998;3142;5105;Nulidades;7.0;A
1998;3142;5106;Nulidades;7.0;A
