TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;DURACMATRIM;NUMHIJOSMENORED;CUSTODIA;NACIONACONYUGES;TIPOMATRIMONIO
2020;ES612;TOTAL;4947;DIV;11.52145;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y25-29;4948;DIV;45.13053;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y25-29;4826;DIV;4.21088;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y25-29;4832;DIV;22.04865;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y25-29;4839;DIV;12.59366;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y25-29;4845;DIV;6.27734;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y30-34;4948;DIV;96.69432;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y30-34;4826;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y30-34;4832;DIV;17.83777;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y30-34;4839;DIV;56.76892;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y30-34;4845;DIV;15.77131;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y30-34;4851;DIV;4.21088;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4948;DIV;241.81376;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4832;DIV;9.45499;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4839;DIV;86.2061;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4845;DIV;100.94418;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4851;DIV;40.99761;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4858;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4864;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4948;DIV;343.90811;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4832;DIV;7.34955;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4839;DIV;12.63264;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4845;DIV;98.87772;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4851;DIV;160.96871;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4858;DIV;50.4526;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4864;DIV;7.34955;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4870;DIV;6.27734;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y45-49;4948;DIV;399.52686;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y45-49;4839;DIV;8.38278;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y45-49;4845;DIV;26.29851;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y45-49;4851;DIV;134.59224;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y45-49;4858;DIV;197.71646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y45-49;4864;DIV;25.18732;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y45-49;4870;DIV;5.24411;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y45-49;4888;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4948;DIV;367.6724;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4832;DIV;5.24411;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4839;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4845;DIV;3.13867;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4851;DIV;57.84113;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4858;DIV;126.05354;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4864;DIV;129.23119;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4870;DIV;35.67554;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4876;DIV;3.13867;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y50-54;4882;DIV;5.24411;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y55-59;4948;DIV;208.84811;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y55-59;4845;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y55-59;4851;DIV;17.83777;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y55-59;4858;DIV;19.94321;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y55-59;4864;DIV;88.1946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y55-59;4870;DIV;77.62842;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y55-59;4876;DIV;3.13867;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y60-64;4948;DIV;126.89187;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y60-64;4839;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y60-64;4845;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y60-64;4858;DIV;10.5272;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y60-64;4864;DIV;19.94321;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y60-64;4870;DIV;42.94713;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y60-64;4876;DIV;44.01934;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y60-64;4882;DIV;5.24411;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y65-69;4948;DIV;70.27887;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y65-69;4832;DIV;3.13867;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y65-69;4858;DIV;3.13867;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y65-69;4864;DIV;4.21088;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y65-69;4870;DIV;7.34955;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y65-69;4876;DIV;7.34955;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y65-69;4882;DIV;42.98611;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y65-69;4888;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y70-74;4948;DIV;32.53687;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y70-74;4845;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y70-74;4864;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y70-74;4876;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y70-74;4882;DIV;12.59366;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y70-74;4888;DIV;13.62689;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y_GE50;4948;DIV;23.08188;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y_GE50;4858;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y_GE50;4864;DIV;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y_GE50;4888;DIV;7.34955;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y_GE50;4947;DIV;11.52145;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4948;DIV;1295.68526;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4832;DIV;32.203;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4839;DIV;106.88587;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4845;DIV;195.52536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4851;DIV;309.10112;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4858;DIV;260.85959;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4864;DIV;168.85857;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4870;DIV;119.88109;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4876;DIV;52.11356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4882;DIV;23.07981;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4888;DIV;13.02839;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;TOTAL;4947;DIV;14.1489;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y15-19;4948;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y15-19;4839;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y25-29;4948;DIV;15.26941;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y25-29;4832;DIV;6.14622;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y25-29;4839;DIV;9.12319;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y30-34;4948;DIV;46.73646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y30-34;4832;DIV;8.00268;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y30-34;4839;DIV;29.61059;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y30-34;4845;DIV;9.12319;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y35-39;4948;DIV;163.48147;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y35-39;4832;DIV;13.02839;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y35-39;4839;DIV;34.6363;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y35-39;4845;DIV;81.56504;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y35-39;4851;DIV;27.17729;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y35-39;4858;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y35-39;4864;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y35-39;4870;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y40-44;4948;DIV;251.03362;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y40-44;4832;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y40-44;4839;DIV;17.31815;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y40-44;4845;DIV;71.32134;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y40-44;4851;DIV;132.78354;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y40-44;4858;DIV;25.51311;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y40-44;4864;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y45-49;4948;DIV;284.86763;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y45-49;4832;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y45-49;4839;DIV;11.17193;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y45-49;4845;DIV;19.17461;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y45-49;4851;DIV;111.7193;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y45-49;4858;DIV;115.43222;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y45-49;4864;DIV;18.24638;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y45-49;4870;DIV;6.14622;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y50-54;4948;DIV;257.49806;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y50-54;4845;DIV;10.2437;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y50-54;4851;DIV;22.34386;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y50-54;4858;DIV;105.76536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y50-54;4864;DIV;96.99356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y50-54;4870;DIV;19.17461;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y50-54;4876;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y55-59;4948;DIV;124.17085;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y55-59;4839;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y55-59;4851;DIV;12.10016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y55-59;4858;DIV;9.12319;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y55-59;4864;DIV;40.39796;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y55-59;4870;DIV;55.47509;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y55-59;4876;DIV;5.02571;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y60-64;4948;DIV;61.23675;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y60-64;4845;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y60-64;4864;DIV;7.07445;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y60-64;4870;DIV;28.10552;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y60-64;4876;DIV;18.98233;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y60-64;4882;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y60-64;4888;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y65-69;4948;DIV;47.08785;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y65-69;4858;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y65-69;4864;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y65-69;4870;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y65-69;4876;DIV;21.03107;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y65-69;4882;DIV;13.02839;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y65-69;4888;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y65-69;4947;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y70-74;4948;DIV;24.20032;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y70-74;4845;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y70-74;4851;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y70-74;4870;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y70-74;4876;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y70-74;4882;DIV;4.09748;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y70-74;4888;DIV;8.00268;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y70-74;4947;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y_GE50;4948;DIV;17.12587;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y_GE50;4870;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y_GE50;4876;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y_GE50;4882;DIV;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;Y_GE50;4947;DIV;10.05142;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4948;DIV;1333.9225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4826;DIV;9.56447;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4832;DIV;27.7392;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4839;DIV;120.72095;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4845;DIV;168.96503;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4851;DIV;299.67218;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4858;DIV;313.87458;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4864;DIV;185.69726;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4870;DIV;124.20499;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4876;DIV;58.27447;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4882;DIV;19.12894;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;TOTAL;4888;DIV;6.08043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y25-29;4948;DIV;17.35364;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y25-29;4832;DIV;8.67682;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y25-29;4839;DIV;6.08043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y25-29;4845;DIV;2.59639;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y30-34;4948;DIV;95.51158;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y30-34;4826;DIV;3.48404;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y30-34;4832;DIV;11.27321;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y30-34;4839;DIV;61.69195;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y30-34;4845;DIV;10.38556;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y30-34;4858;DIV;2.59639;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y30-34;4864;DIV;6.08043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y35-39;4948;DIV;139.58365;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y35-39;4826;DIV;6.08043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y35-39;4832;DIV;2.59639;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y35-39;4839;DIV;36.41602;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y35-39;4845;DIV;73.65313;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y35-39;4851;DIV;13.8696;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y35-39;4858;DIV;6.96808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y40-44;4948;DIV;267.82753;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y40-44;4832;DIV;5.19278;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y40-44;4839;DIV;16.53255;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y40-44;4845;DIV;49.39797;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y40-44;4851;DIV;148.12735;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y40-44;4858;DIV;42.49645;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y40-44;4864;DIV;6.08043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y45-49;4948;DIV;297.27547;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y45-49;4845;DIV;21.65877;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y45-49;4851;DIV;98.72938;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y45-49;4858;DIV;153.45325;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y45-49;4864;DIV;17.35364;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y45-49;4870;DIV;6.08043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y50-54;4948;DIV;247.05641;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y50-54;4845;DIV;8.67682;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y50-54;4851;DIV;31.15668;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y50-54;4858;DIV;89.29803;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y50-54;4864;DIV;93.60316;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y50-54;4870;DIV;21.72533;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y50-54;4876;DIV;2.59639;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y55-59;4948;DIV;123.31734;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y55-59;4851;DIV;7.78917;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y55-59;4858;DIV;19.06238;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;Y55-59;4864;DIV;40.85427;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
