D_TEMPORAL_0;D_TERRITORIO_0;D_EDAD_0;D_G102_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2017;3143;61616;583;3690;Defunciones;1413.0;A
2017;3143;61616;583;3691;Defunciones;4399.0;A
2017;3143;61617;57731;3689;Defunciones;4165.0;A
2017;3143;61617;57731;3690;Defunciones;2281.0;A
2017;3143;61617;57731;3691;Defunciones;6446.0;A
2017;3143;61617;583;3689;Defunciones;4165.0;A
2017;3143;61617;583;3690;Defunciones;2281.0;A
2017;3143;61617;583;3691;Defunciones;6446.0;A
2017;3143;61618;57731;3689;Defunciones;4632.0;A
2017;3143;61618;57731;3690;Defunciones;3226.0;A
2017;3143;61618;57731;3691;Defunciones;7858.0;A
2017;3143;61618;583;3689;Defunciones;4632.0;A
2017;3143;61618;583;3690;Defunciones;3226.0;A
2017;3143;61618;583;3691;Defunciones;7858.0;A
2017;3143;61619;57731;3689;Defunciones;6569.0;A
2017;3143;61619;57731;3690;Defunciones;6549.0;A
2017;3143;61619;57731;3691;Defunciones;13118.0;A
2017;3143;61619;583;3689;Defunciones;6569.0;A
2017;3143;61619;583;3690;Defunciones;6549.0;A
2017;3143;61619;583;3691;Defunciones;13118.0;A
2017;3143;61620;57731;3689;Defunciones;6278.0;A
2017;3143;61620;57731;3690;Defunciones;8724.0;A
2017;3143;61620;57731;3691;Defunciones;15002.0;A
2017;3143;61620;583;3689;Defunciones;6278.0;A
2017;3143;61620;583;3690;Defunciones;8724.0;A
2017;3143;61620;583;3691;Defunciones;15002.0;A
2017;3143;61621;57731;3689;Defunciones;3208.0;A
2017;3143;61621;57731;3690;Defunciones;6336.0;A
2017;3143;61621;57731;3691;Defunciones;9544.0;A
2017;3143;61621;583;3689;Defunciones;3208.0;A
2017;3143;61621;583;3690;Defunciones;6336.0;A
2017;3143;61621;583;3691;Defunciones;9544.0;A
2017;3143;61622;57731;3689;Defunciones;764.0;A
2017;3143;61622;57731;3690;Defunciones;2270.0;A
2017;3143;61622;57731;3691;Defunciones;3034.0;A
2017;3143;61622;583;3689;Defunciones;764.0;A
2017;3143;61622;583;3690;Defunciones;2270.0;A
2017;3143;61622;583;3691;Defunciones;3034.0;A
2017;3143;61623;57731;3689;Defunciones;120.0;A
2017;3143;61623;57731;3690;Defunciones;426.0;A
2017;3143;61623;57731;3691;Defunciones;546.0;A
2017;3143;61623;583;3689;Defunciones;120.0;A
2017;3143;61623;583;3690;Defunciones;426.0;A
2017;3143;61623;583;3691;Defunciones;546.0;A
2017;3143;4306;57731;3689;Defunciones;36339.0;A
2017;3143;4306;57731;3690;Defunciones;34895.0;A
2017;3143;4306;57731;3691;Defunciones;71234.0;A
2017;3143;4306;583;3689;Defunciones;36339.0;A
2017;3143;4306;583;3690;Defunciones;34895.0;A
2017;3143;4306;583;3691;Defunciones;71234.0;A
2017;2352;61611;57731;3689;Defunciones;15.0;A
2017;2352;61611;57731;3690;Defunciones;11.0;A
2017;2352;61611;57731;3691;Defunciones;26.0;A
2017;2352;61611;583;3689;Defunciones;15.0;A
2017;2352;61611;583;3690;Defunciones;11.0;A
2017;2352;61611;583;3691;Defunciones;26.0;A
2017;2352;4172;57731;3689;Defunciones;6.0;A
2017;2352;4172;57731;3690;Defunciones;7.0;A
2017;2352;4172;57731;3691;Defunciones;13.0;A
2017;2352;4172;583;3689;Defunciones;6.0;A
2017;2352;4172;583;3690;Defunciones;7.0;A
2017;2352;4172;583;3691;Defunciones;13.0;A
2017;2352;4191;57731;3689;Defunciones;24.0;A
2017;2352;4191;57731;3690;Defunciones;9.0;A
2017;2352;4191;57731;3691;Defunciones;33.0;A
2017;2352;4191;583;3689;Defunciones;24.0;A
2017;2352;4191;583;3690;Defunciones;9.0;A
2017;2352;4191;583;3691;Defunciones;33.0;A
2017;2352;4210;57731;3689;Defunciones;52.0;A
2017;2352;4210;57731;3690;Defunciones;23.0;A
2017;2352;4210;57731;3691;Defunciones;75.0;A
2017;2352;4210;583;3689;Defunciones;52.0;A
2017;2352;4210;583;3690;Defunciones;23.0;A
2017;2352;4210;583;3691;Defunciones;75.0;A
2017;2352;4235;57731;3689;Defunciones;31.0;A
2017;2352;4235;57731;3690;Defunciones;23.0;A
2017;2352;4235;57731;3691;Defunciones;54.0;A
2017;2352;4235;583;3689;Defunciones;31.0;A
2017;2352;4235;583;3690;Defunciones;23.0;A
2017;2352;4235;583;3691;Defunciones;54.0;A
2017;2352;4305;57731;3689;Defunciones;63.0;A
2017;2352;4305;57731;3690;Defunciones;38.0;A
2017;2352;4305;57731;3691;Defunciones;101.0;A
2017;2352;4305;583;3689;Defunciones;63.0;A
2017;2352;4305;583;3690;Defunciones;38.0;A
2017;2352;4305;583;3691;Defunciones;101.0;A
2017;2352;61613;57731;3689;Defunciones;116.0;A
2017;2352;61613;57731;3690;Defunciones;42.0;A
2017;2352;61613;57731;3691;Defunciones;158.0;A
2017;2352;61613;583;3689;Defunciones;116.0;A
2017;2352;61613;583;3690;Defunciones;42.0;A
2017;2352;61613;583;3691;Defunciones;158.0;A
2017;2352;61614;57731;3689;Defunciones;132.0;A
2017;2352;61614;57731;3690;Defunciones;63.0;A
2017;2352;61614;57731;3691;Defunciones;195.0;A
2017;2352;61614;583;3689;Defunciones;132.0;A
2017;2352;61614;583;3690;Defunciones;63.0;A
2017;2352;61614;583;3691;Defunciones;195.0;A
2017;2352;61615;57731;3689;Defunciones;179.0;A
2017;2352;61615;57731;3690;Defunciones;72.0;A
2017;2352;61615;57731;3691;Defunciones;251.0;A
2017;2352;61615;583;3689;Defunciones;179.0;A
2017;2352;61615;583;3690;Defunciones;72.0;A
2017;2352;61615;583;3691;Defunciones;251.0;A
2017;2352;61616;57731;3689;Defunciones;251.0;A
2017;2352;61616;57731;3690;Defunciones;116.0;A
2017;2352;61616;57731;3691;Defunciones;367.0;A
2017;2352;61616;583;3689;Defunciones;251.0;A
2017;2352;61616;583;3690;Defunciones;116.0;A
2017;2352;61616;583;3691;Defunciones;367.0;A
2017;2352;61617;57731;3689;Defunciones;294.0;A
2017;2352;61617;57731;3690;Defunciones;155.0;A
2017;2352;61617;57731;3691;Defunciones;449.0;A
2017;2352;61617;583;3689;Defunciones;294.0;A
2017;2352;61617;583;3690;Defunciones;155.0;A
2017;2352;61617;583;3691;Defunciones;449.0;A
2017;2352;61618;57731;3689;Defunciones;310.0;A
2017;2352;61618;57731;3690;Defunciones;229.0;A
2017;2352;61618;57731;3691;Defunciones;539.0;A
2017;2352;61618;583;3689;Defunciones;310.0;A
2017;2352;61618;583;3690;Defunciones;229.0;A
2017;2352;61618;583;3691;Defunciones;539.0;A
2017;2352;61619;57731;3689;Defunciones;464.0;A
2017;2352;61619;57731;3690;Defunciones;465.0;A
2017;2352;61619;57731;3691;Defunciones;929.0;A
2017;2352;61619;583;3689;Defunciones;464.0;A
2017;2352;61619;583;3690;Defunciones;465.0;A
2017;2352;61619;583;3691;Defunciones;929.0;A
2017;2352;61620;57731;3689;Defunciones;460.0;A
2017;2352;61620;57731;3690;Defunciones;639.0;A
2017;2352;61620;57731;3691;Defunciones;1099.0;A
2017;2352;61620;583;3689;Defunciones;460.0;A
2017;2352;61620;583;3690;Defunciones;639.0;A
2017;2352;61620;583;3691;Defunciones;1099.0;A
2017;2352;61621;57731;3689;Defunciones;258.0;A
2017;2352;61621;57731;3690;Defunciones;414.0;A
2017;2352;61621;57731;3691;Defunciones;672.0;A
2017;2352;61621;583;3689;Defunciones;258.0;A
2017;2352;61621;583;3690;Defunciones;414.0;A
2017;2352;61621;583;3691;Defunciones;672.0;A
2017;2352;61622;57731;3689;Defunciones;64.0;A
2017;2352;61622;57731;3690;Defunciones;139.0;A
2017;2352;61622;57731;3691;Defunciones;203.0;A
2017;2352;61622;583;3689;Defunciones;64.0;A
2017;2352;61622;583;3690;Defunciones;139.0;A
2017;2352;61622;583;3691;Defunciones;203.0;A
2017;2352;61623;57731;3689;Defunciones;14.0;A
2017;2352;61623;57731;3690;Defunciones;28.0;A
2017;2352;61623;57731;3691;Defunciones;42.0;A
2017;2352;61623;583;3689;Defunciones;14.0;A
2017;2352;61623;583;3690;Defunciones;28.0;A
2017;2352;61623;583;3691;Defunciones;42.0;A
2017;2352;4306;57731;3689;Defunciones;2733.0;A
2017;2352;4306;57731;3690;Defunciones;2473.0;A
2017;2352;4306;57731;3691;Defunciones;5206.0;A
2017;2352;4306;583;3689;Defunciones;2733.0;A
2017;2352;4306;583;3690;Defunciones;2473.0;A
2017;2352;4306;583;3691;Defunciones;5206.0;A
2017;2402;61611;57731;3689;Defunciones;20.0;A
2017;2402;61611;57731;3690;Defunciones;18.0;A
2017;2402;61611;57731;3691;Defunciones;38.0;A
2017;2402;61611;583;3689;Defunciones;20.0;A
2017;2402;61611;583;3690;Defunciones;18.0;A
2017;2402;61611;583;3691;Defunciones;38.0;A
2017;2402;4172;57731;3689;Defunciones;13.0;A
2017;2402;4172;57731;3690;Defunciones;8.0;A
2017;2402;4172;57731;3691;Defunciones;21.0;A
2017;2402;4172;583;3689;Defunciones;13.0;A
2017;2402;4172;583;3690;Defunciones;8.0;A
2017;2402;4172;583;3691;Defunciones;21.0;A
2017;2402;4191;57731;3689;Defunciones;33.0;A
2017;2402;4191;57731;3690;Defunciones;13.0;A
2017;2402;4191;57731;3691;Defunciones;46.0;A
2017;2402;4191;583;3689;Defunciones;33.0;A
2017;2402;4191;583;3690;Defunciones;13.0;A
2017;2402;4191;583;3691;Defunciones;46.0;A
2017;2402;4210;57731;3689;Defunciones;55.0;A
2017;2402;4210;57731;3690;Defunciones;39.0;A
2017;2402;4210;57731;3691;Defunciones;94.0;A
2017;2402;4210;583;3689;Defunciones;55.0;A
2017;2402;4210;583;3690;Defunciones;39.0;A
2017;2402;4210;583;3691;Defunciones;94.0;A
2017;2402;4235;57731;3689;Defunciones;60.0;A
2017;2402;4235;57731;3690;Defunciones;35.0;A
2017;2402;4235;57731;3691;Defunciones;95.0;A
2017;2402;4235;583;3689;Defunciones;60.0;A
2017;2402;4235;583;3690;Defunciones;35.0;A
2017;2402;4235;583;3691;Defunciones;95.0;A
2017;2402;4305;57731;3689;Defunciones;113.0;A
2017;2402;4305;57731;3690;Defunciones;74.0;A
2017;2402;4305;57731;3691;Defunciones;187.0;A
2017;2402;4305;583;3689;Defunciones;113.0;A
2017;2402;4305;583;3690;Defunciones;74.0;A
2017;2402;4305;583;3691;Defunciones;187.0;A
2017;2402;61613;57731;3689;Defunciones;230.0;A
2017;2402;61613;57731;3690;Defunciones;118.0;A
2017;2402;61613;57731;3691;Defunciones;348.0;A
2017;2402;61613;583;3689;Defunciones;230.0;A
2017;2402;61613;583;3690;Defunciones;118.0;A
2017;2402;61613;583;3691;Defunciones;348.0;A
2017;2402;61614;57731;3689;Defunciones;283.0;A
2017;2402;61614;57731;3690;Defunciones;149.0;A
2017;2402;61614;57731;3691;Defunciones;432.0;A
2017;2402;61614;583;3689;Defunciones;283.0;A
2017;2402;61614;583;3690;Defunciones;149.0;A
2017;2402;61614;583;3691;Defunciones;432.0;A
2017;2402;61615;57731;3689;Defunciones;364.0;A
2017;2402;61615;57731;3690;Defunciones;162.0;A
2017;2402;61615;57731;3691;Defunciones;526.0;A
2017;2402;61615;583;3689;Defunciones;364.0;A
2017;2402;61615;583;3690;Defunciones;162.0;A
2017;2402;61615;583;3691;Defunciones;526.0;A
2017;2402;61616;57731;3689;Defunciones;471.0;A
2017;2402;61616;57731;3690;Defunciones;220.0;A
2017;2402;61616;57731;3691;Defunciones;691.0;A
2017;2402;61616;583;3689;Defunciones;471.0;A
2017;2402;61616;583;3690;Defunciones;220.0;A
2017;2402;61616;583;3691;Defunciones;691.0;A
2017;2402;61617;57731;3689;Defunciones;651.0;A
2017;2402;61617;57731;3690;Defunciones;393.0;A
2017;2402;61617;57731;3691;Defunciones;1044.0;A
2017;2402;61617;583;3689;Defunciones;651.0;A
2017;2402;61617;583;3690;Defunciones;393.0;A
2017;2402;61617;583;3691;Defunciones;1044.0;A
2017;2402;61618;57731;3689;Defunciones;721.0;A
2017;2402;61618;57731;3690;Defunciones;509.0;A
2017;2402;61618;57731;3691;Defunciones;1230.0;A
2017;2402;61618;583;3689;Defunciones;721.0;A
2017;2402;61618;583;3690;Defunciones;509.0;A
2017;2402;61618;583;3691;Defunciones;1230.0;A
2017;2402;61619;57731;3689;Defunciones;903.0;A
2017;2402;61619;57731;3690;Defunciones;871.0;A
2017;2402;61619;57731;3691;Defunciones;1774.0;A
2017;2402;61619;583;3689;Defunciones;903.0;A
2017;2402;61619;583;3690;Defunciones;871.0;A
2017;2402;61619;583;3691;Defunciones;1774.0;A
2017;2402;61620;57731;3689;Defunciones;793.0;A
2017;2402;61620;57731;3690;Defunciones;1127.0;A
2017;2402;61620;57731;3691;Defunciones;1920.0;A
2017;2402;61620;583;3689;Defunciones;793.0;A
2017;2402;61620;583;3690;Defunciones;1127.0;A
2017;2402;61620;583;3691;Defunciones;1920.0;A
2017;2402;61621;57731;3689;Defunciones;359.0;A
2017;2402;61621;57731;3690;Defunciones;800.0;A
2017;2402;61621;57731;3691;Defunciones;1159.0;A
2017;2402;61621;583;3689;Defunciones;359.0;A
2017;2402;61621;583;3690;Defunciones;800.0;A
2017;2402;61621;583;3691;Defunciones;1159.0;A
2017;2402;61622;57731;3689;Defunciones;91.0;A
2017;2402;61622;57731;3690;Defunciones;251.0;A
2017;2402;61622;57731;3691;Defunciones;342.0;A
2017;2402;61622;583;3689;Defunciones;91.0;A
2017;2402;61622;583;3690;Defunciones;251.0;A
2017;2402;61622;583;3691;Defunciones;342.0;A
2017;2402;61623;57731;3689;Defunciones;9.0;A
2017;2402;61623;57731;3690;Defunciones;51.0;A
2017;2402;61623;57731;3691;Defunciones;60.0;A
2017;2402;61623;583;3689;Defunciones;9.0;A
2017;2402;61623;583;3690;Defunciones;51.0;A
2017;2402;61623;583;3691;Defunciones;60.0;A
2017;2402;4306;57731;3689;Defunciones;5169.0;A
2017;2402;4306;57731;3690;Defunciones;4838.0;A
2017;2402;4306;57731;3691;Defunciones;10007.0;A
2017;2402;4306;583;3689;Defunciones;5169.0;A
2017;2402;4306;583;3690;Defunciones;4838.0;A
2017;2402;4306;583;3691;Defunciones;10007.0;A
2017;2482;61611;57731;3689;Defunciones;11.0;A
2017;2482;61611;57731;3690;Defunciones;8.0;A
2017;2482;61611;57731;3691;Defunciones;19.0;A
2017;2482;61611;583;3689;Defunciones;11.0;A
2017;2482;61611;583;3690;Defunciones;8.0;A
2017;2482;61611;583;3691;Defunciones;19.0;A
2017;2482;4172;57731;3689;Defunciones;5.0;A
2017;2482;4172;57731;3690;Defunciones;3.0;A
2017;2482;4172;57731;3691;Defunciones;8.0;A
2017;2482;4172;583;3689;Defunciones;5.0;A
2017;2482;4172;583;3690;Defunciones;3.0;A
2017;2482;4172;583;3691;Defunciones;8.0;A
2017;2482;4191;57731;3689;Defunciones;24.0;A
2017;2482;4191;57731;3690;Defunciones;13.0;A
2017;2482;4191;57731;3691;Defunciones;37.0;A
2017;2482;4191;583;3689;Defunciones;24.0;A
2017;2482;4191;583;3690;Defunciones;13.0;A
2017;2482;4191;583;3691;Defunciones;37.0;A
2017;2482;4210;57731;3689;Defunciones;33.0;A
2017;2482;4210;57731;3690;Defunciones;15.0;A
2017;2482;4210;57731;3691;Defunciones;48.0;A
2017;2482;4210;583;3689;Defunciones;33.0;A
2017;2482;4210;583;3690;Defunciones;15.0;A
2017;2482;4210;583;3691;Defunciones;48.0;A
2017;2482;4235;57731;3689;Defunciones;39.0;A
2017;2482;4235;57731;3690;Defunciones;22.0;A
2017;2482;4235;57731;3691;Defunciones;61.0;A
2017;2482;4235;583;3689;Defunciones;39.0;A
2017;2482;4235;583;3690;Defunciones;22.0;A
2017;2482;4235;583;3691;Defunciones;61.0;A
2017;2482;4305;57731;3689;Defunciones;86.0;A
2017;2482;4305;57731;3690;Defunciones;28.0;A
2017;2482;4305;57731;3691;Defunciones;114.0;A
2017;2482;4305;583;3689;Defunciones;86.0;A
2017;2482;4305;583;3690;Defunciones;28.0;A
2017;2482;4305;583;3691;Defunciones;114.0;A
2017;2482;61613;57731;3689;Defunciones;144.0;A
2017;2482;61613;57731;3690;Defunciones;57.0;A
2017;2482;61613;57731;3691;Defunciones;201.0;A
2017;2482;61613;583;3689;Defunciones;144.0;A
2017;2482;61613;583;3690;Defunciones;57.0;A
2017;2482;61613;583;3691;Defunciones;201.0;A
2017;2482;61614;57731;3689;Defunciones;191.0;A
2017;2482;61614;57731;3690;Defunciones;68.0;A
2017;2482;61614;57731;3691;Defunciones;259.0;A
2017;2482;61614;583;3689;Defunciones;191.0;A
2017;2482;61614;583;3690;Defunciones;68.0;A
2017;2482;61614;583;3691;Defunciones;259.0;A
2017;2482;61615;57731;3689;Defunciones;231.0;A
2017;2482;61615;57731;3690;Defunciones;87.0;A
2017;2482;61615;57731;3691;Defunciones;318.0;A
2017;2482;61615;583;3689;Defunciones;231.0;A
2017;2482;61615;583;3690;Defunciones;87.0;A
2017;2482;61615;583;3691;Defunciones;318.0;A
2017;2482;61616;57731;3689;Defunciones;253.0;A
2017;2482;61616;57731;3690;Defunciones;122.0;A
2017;2482;61616;57731;3691;Defunciones;375.0;A
2017;2482;61616;583;3689;Defunciones;253.0;A
2017;2482;61616;583;3690;Defunciones;122.0;A
2017;2482;61616;583;3691;Defunciones;375.0;A
2017;2482;61617;57731;3689;Defunciones;439.0;A
2017;2482;61617;57731;3690;Defunciones;201.0;A
2017;2482;61617;57731;3691;Defunciones;640.0;A
2017;2482;61617;583;3689;Defunciones;439.0;A
2017;2482;61617;583;3690;Defunciones;201.0;A
2017;2482;61617;583;3691;Defunciones;640.0;A
2017;2482;61618;57731;3689;Defunciones;447.0;A
2017;2482;61618;57731;3690;Defunciones;312.0;A
2017;2482;61618;57731;3691;Defunciones;759.0;A
2017;2482;61618;583;3689;Defunciones;447.0;A
2017;2482;61618;583;3690;Defunciones;312.0;A
2017;2482;61618;583;3691;Defunciones;759.0;A
2017;2482;61619;57731;3689;Defunciones;732.0;A
2017;2482;61619;57731;3690;Defunciones;674.0;A
2017;2482;61619;57731;3691;Defunciones;1406.0;A
2017;2482;61619;583;3689;Defunciones;732.0;A
2017;2482;61619;583;3690;Defunciones;674.0;A
2017;2482;61619;583;3691;Defunciones;1406.0;A
2017;2482;61620;57731;3689;Defunciones;784.0;A
2017;2482;61620;57731;3690;Defunciones;1008.0;A
2017;2482;61620;57731;3691;Defunciones;1792.0;A
2017;2482;61620;583;3689;Defunciones;784.0;A
2017;2482;61620;583;3690;Defunciones;1008.0;A
2017;2482;61620;583;3691;Defunciones;1792.0;A
2017;2482;61621;57731;3689;Defunciones;431.0;A
2017;2482;61621;57731;3690;Defunciones;865.0;A
2017;2482;61621;57731;3691;Defunciones;1296.0;A
2017;2482;61621;583;3689;Defunciones;431.0;A
2017;2482;61621;583;3690;Defunciones;865.0;A
2017;2482;61621;583;3691;Defunciones;1296.0;A
2017;2482;61622;57731;3689;Defunciones;117.0;A
2017;2482;61622;57731;3690;Defunciones;345.0;A
2017;2482;61622;57731;3691;Defunciones;462.0;A
2017;2482;61622;583;3689;Defunciones;117.0;A
2017;2482;61622;583;3690;Defunciones;345.0;A
2017;2482;61622;583;3691;Defunciones;462.0;A
2017;2482;61623;57731;3689;Defunciones;19.0;A
2017;2482;61623;57731;3690;Defunciones;59.0;A
2017;2482;61623;57731;3691;Defunciones;78.0;A
2017;2482;61623;583;3689;Defunciones;19.0;A
2017;2482;61623;583;3690;Defunciones;59.0;A
2017;2482;61623;583;3691;Defunciones;78.0;A
2017;2482;4306;57731;3689;Defunciones;3986.0;A
2017;2482;4306;57731;3690;Defunciones;3887.0;A
2017;2482;4306;57731;3691;Defunciones;7873.0;A
2017;2482;4306;583;3689;Defunciones;3986.0;A
2017;2482;4306;583;3690;Defunciones;3887.0;A
2017;2482;4306;583;3691;Defunciones;7873.0;A
2017;2713;61611;57731;3689;Defunciones;14.0;A
2017;2713;61611;57731;3690;Defunciones;10.0;A
2017;2713;61611;57731;3691;Defunciones;24.0;A
2017;2713;61611;583;3689;Defunciones;14.0;A
2017;2713;61611;583;3690;Defunciones;10.0;A
2017;2713;61611;583;3691;Defunciones;24.0;A
2017;2713;4172;57731;3689;Defunciones;10.0;A
2017;2713;4172;57731;3690;Defunciones;3.0;A
2017;2713;4172;57731;3691;Defunciones;13.0;A
2017;2713;4172;583;3689;Defunciones;10.0;A
2017;2713;4172;583;3690;Defunciones;3.0;A
2017;2713;4172;583;3691;Defunciones;13.0;A
2017;2713;4191;57731;3689;Defunciones;23.0;A
2017;2713;4191;57731;3690;Defunciones;12.0;A
2017;2713;4191;57731;3691;Defunciones;35.0;A
2017;2713;4191;583;3689;Defunciones;23.0;A
2017;2713;4191;583;3690;Defunciones;12.0;A
2017;2713;4191;583;3691;Defunciones;35.0;A
2017;2713;4210;57731;3689;Defunciones;58.0;A
2017;2713;4210;57731;3690;Defunciones;18.0;A
2017;2713;4210;57731;3691;Defunciones;76.0;A
2017;2713;4210;583;3689;Defunciones;58.0;A
2017;2713;4210;583;3690;Defunciones;18.0;A
2017;2713;4210;583;3691;Defunciones;76.0;A
2017;2713;4235;57731;3689;Defunciones;41.0;A
2017;2713;4235;57731;3690;Defunciones;29.0;A
2017;2713;4235;57731;3691;Defunciones;70.0;A
2017;2713;4235;583;3689;Defunciones;41.0;A
2017;2713;4235;583;3690;Defunciones;29.0;A
2017;2713;4235;583;3691;Defunciones;70.0;A
2017;2713;4305;57731;3689;Defunciones;73.0;A
2017;2713;4305;57731;3690;Defunciones;42.0;A
2017;2713;4305;57731;3691;Defunciones;115.0;A
2017;2713;4305;583;3689;Defunciones;73.0;A
2017;2713;4305;583;3690;Defunciones;42.0;A
2017;2713;4305;583;3691;Defunciones;115.0;A
2017;2713;61613;57731;3689;Defunciones;142.0;A
2017;2713;61613;57731;3690;Defunciones;69.0;A
2017;2713;61613;57731;3691;Defunciones;211.0;A
2017;2713;61613;583;3689;Defunciones;142.0;A
2017;2713;61613;583;3690;Defunciones;69.0;A
2017;2713;61613;583;3691;Defunciones;211.0;A
2017;2713;61614;57731;3689;Defunciones;195.0;A
2017;2713;61614;57731;3690;Defunciones;87.0;A
2017;2713;61614;57731;3691;Defunciones;282.0;A
2017;2713;61614;583;3689;Defunciones;195.0;A
2017;2713;61614;583;3690;Defunciones;87.0;A
2017;2713;61614;583;3691;Defunciones;282.0;A
2017;2713;61615;57731;3689;Defunciones;218.0;A
2017;2713;61615;57731;3690;Defunciones;114.0;A
2017;2713;61615;57731;3691;Defunciones;332.0;A
2017;2713;61615;583;3689;Defunciones;218.0;A
2017;2713;61615;583;3690;Defunciones;114.0;A
2017;2713;61615;583;3691;Defunciones;332.0;A
2017;2713;61616;57731;3689;Defunciones;311.0;A
2017;2713;61616;57731;3690;Defunciones;166.0;A
2017;2713;61616;57731;3691;Defunciones;477.0;A
2017;2713;61616;583;3689;Defunciones;311.0;A
2017;2713;61616;583;3690;Defunciones;166.0;A
2017;2713;61616;583;3691;Defunciones;477.0;A
2017;2713;61617;57731;3689;Defunciones;432.0;A
2017;2713;61617;57731;3690;Defunciones;219.0;A
2017;2713;61617;57731;3691;Defunciones;651.0;A
2017;2713;61617;583;3689;Defunciones;432.0;A
2017;2713;61617;583;3690;Defunciones;219.0;A
2017;2713;61617;583;3691;Defunciones;651.0;A
2017;2713;61618;57731;3689;Defunciones;468.0;A
2017;2713;61618;57731;3690;Defunciones;372.0;A
2017;2713;61618;57731;3691;Defunciones;840.0;A
2017;2713;61618;583;3689;Defunciones;468.0;A
2017;2713;61618;583;3690;Defunciones;372.0;A
2017;2713;61618;583;3691;Defunciones;840.0;A
2017;2713;61619;57731;3689;Defunciones;824.0;A
2017;2713;61619;57731;3690;Defunciones;772.0;A
2017;2713;61619;57731;3691;Defunciones;1596.0;A
2017;2713;61619;583;3689;Defunciones;824.0;A
2017;2713;61619;583;3690;Defunciones;772.0;A
2017;2713;61619;583;3691;Defunciones;1596.0;A
2017;2713;61620;57731;3689;Defunciones;806.0;A
2017;2713;61620;57731;3690;Defunciones;1066.0;A
2017;2713;61620;57731;3691;Defunciones;1872.0;A
2017;2713;61620;583;3689;Defunciones;806.0;A
2017;2713;61620;583;3690;Defunciones;1066.0;A
2017;2713;61620;583;3691;Defunciones;1872.0;A
2017;2713;61621;57731;3689;Defunciones;451.0;A
2017;2713;61621;57731;3690;Defunciones;760.0;A
2017;2713;61621;57731;3691;Defunciones;1211.0;A
2017;2713;61621;583;3689;Defunciones;451.0;A
2017;2713;61621;583;3690;Defunciones;760.0;A
2017;2713;61621;583;3691;Defunciones;1211.0;A
2017;2713;61622;57731;3689;Defunciones;75.0;A
2017;2713;61622;57731;3690;Defunciones;242.0;A
2017;2713;61622;57731;3691;Defunciones;317.0;A
2017;2713;61622;583;3689;Defunciones;75.0;A
2017;2713;61622;583;3690;Defunciones;242.0;A
