D_TEMPORAL_0;D_CIE10_0;D_TERRITORIO_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2017;56947;2402;3691;Defunciones;372.0;A
2017;56947;2402;3689;Defunciones;154.0;A
2017;56947;2402;3690;Defunciones;218.0;A
2017;56947;2482;3691;Defunciones;226.0;A
2017;56947;2482;3689;Defunciones;102.0;A
2017;56947;2482;3690;Defunciones;124.0;A
2017;56947;2713;3691;Defunciones;314.0;A
2017;56947;2713;3689;Defunciones;145.0;A
2017;56947;2713;3690;Defunciones;169.0;A
2017;56947;2797;3691;Defunciones;135.0;A
2017;56947;2797;3689;Defunciones;57.0;A
2017;56947;2797;3690;Defunciones;78.0;A
2017;56947;2911;3691;Defunciones;186.0;A
2017;56947;2911;3689;Defunciones;95.0;A
2017;56947;2911;3690;Defunciones;91.0;A
2017;56947;3023;3691;Defunciones;368.0;A
2017;56947;3023;3689;Defunciones;171.0;A
2017;56947;3023;3690;Defunciones;197.0;A
2017;56947;3142;3691;Defunciones;460.0;A
2017;56947;3142;3689;Defunciones;197.0;A
2017;56947;3142;3690;Defunciones;263.0;A
2017;57078;3143;3691;Defunciones;132.0;A
2017;57078;3143;3689;Defunciones;78.0;A
2017;57078;3143;3690;Defunciones;54.0;A
2017;57078;2352;3691;Defunciones;11.0;A
2017;57078;2352;3689;Defunciones;5.0;A
2017;57078;2352;3690;Defunciones;6.0;A
2017;57078;2402;3691;Defunciones;25.0;A
2017;57078;2402;3689;Defunciones;15.0;A
2017;57078;2402;3690;Defunciones;10.0;A
2017;57078;2482;3691;Defunciones;13.0;A
2017;57078;2482;3689;Defunciones;7.0;A
2017;57078;2482;3690;Defunciones;6.0;A
2017;57078;2713;3691;Defunciones;15.0;A
2017;57078;2713;3689;Defunciones;9.0;A
2017;57078;2713;3690;Defunciones;6.0;A
2017;57078;2797;3691;Defunciones;3.0;A
2017;57078;2797;3689;Defunciones;2.0;A
2017;57078;2797;3690;Defunciones;1.0;A
2017;57078;2911;3691;Defunciones;2.0;A
2017;57078;2911;3689;Defunciones;2.0;A
2017;57078;3023;3691;Defunciones;27.0;A
2017;57078;3023;3689;Defunciones;15.0;A
2017;57078;3023;3690;Defunciones;12.0;A
2017;57078;3142;3691;Defunciones;36.0;A
2017;57078;3142;3689;Defunciones;23.0;A
2017;57078;3142;3690;Defunciones;13.0;A
2017;57167;3143;3691;Defunciones;162.0;A
2017;57167;3143;3689;Defunciones;86.0;A
2017;57167;3143;3690;Defunciones;76.0;A
2017;57167;2352;3691;Defunciones;21.0;A
2017;57167;2352;3689;Defunciones;12.0;A
2017;57167;2352;3690;Defunciones;9.0;A
2017;57167;2402;3691;Defunciones;27.0;A
2017;57167;2402;3689;Defunciones;13.0;A
2017;57167;2402;3690;Defunciones;14.0;A
2017;57167;2482;3691;Defunciones;15.0;A
2017;57167;2482;3689;Defunciones;9.0;A
2017;57167;2482;3690;Defunciones;6.0;A
2017;57167;2713;3691;Defunciones;13.0;A
2017;57167;2713;3689;Defunciones;7.0;A
2017;57167;2713;3690;Defunciones;6.0;A
2017;57167;2797;3691;Defunciones;9.0;A
2017;57167;2797;3689;Defunciones;5.0;A
2017;57167;2797;3690;Defunciones;4.0;A
2017;57167;2911;3691;Defunciones;12.0;A
2017;57167;2911;3689;Defunciones;6.0;A
2017;57167;2911;3690;Defunciones;6.0;A
2017;57167;3023;3691;Defunciones;25.0;A
2017;57167;3023;3689;Defunciones;13.0;A
2017;57167;3023;3690;Defunciones;12.0;A
2017;57167;3142;3691;Defunciones;40.0;A
2017;57167;3142;3689;Defunciones;21.0;A
2017;57167;3142;3690;Defunciones;19.0;A
2017;57258;3143;3691;Defunciones;2266.0;A
2017;57258;3143;3689;Defunciones;909.0;A
2017;57258;3143;3690;Defunciones;1357.0;A
2017;57258;2352;3691;Defunciones;304.0;A
2017;57258;2352;3689;Defunciones;132.0;A
2017;57258;2352;3690;Defunciones;172.0;A
2017;57258;2402;3691;Defunciones;301.0;A
2017;57258;2402;3689;Defunciones;118.0;A
2017;57258;2402;3690;Defunciones;183.0;A
2017;57258;2482;3691;Defunciones;195.0;A
2017;57258;2482;3689;Defunciones;73.0;A
2017;57258;2482;3690;Defunciones;122.0;A
2017;57258;2713;3691;Defunciones;369.0;A
2017;57258;2713;3689;Defunciones;132.0;A
2017;57258;2713;3690;Defunciones;237.0;A
2017;57258;2797;3691;Defunciones;177.0;A
2017;57258;2797;3689;Defunciones;69.0;A
2017;57258;2797;3690;Defunciones;108.0;A
2017;57258;2911;3691;Defunciones;320.0;A
2017;57258;2911;3689;Defunciones;139.0;A
2017;57258;2911;3690;Defunciones;181.0;A
2017;57258;3023;3691;Defunciones;444.0;A
2017;57258;3023;3689;Defunciones;183.0;A
2017;57258;3023;3690;Defunciones;261.0;A
2017;57258;3142;3691;Defunciones;156.0;A
2017;57258;3142;3689;Defunciones;63.0;A
2017;57258;3142;3690;Defunciones;93.0;A
2017;57627;3143;3691;Defunciones;2452.0;A
2017;57627;3143;3689;Defunciones;1626.0;A
2017;57627;3143;3690;Defunciones;826.0;A
2017;57627;2352;3691;Defunciones;223.0;A
2017;57627;2352;3689;Defunciones;141.0;A
2017;57627;2352;3690;Defunciones;82.0;A
2017;57627;2402;3691;Defunciones;347.0;A
2017;57627;2402;3689;Defunciones;238.0;A
2017;57627;2402;3690;Defunciones;109.0;A
2017;57627;2482;3691;Defunciones;295.0;A
2017;57627;2482;3689;Defunciones;181.0;A
2017;57627;2482;3690;Defunciones;114.0;A
2017;57627;2713;3691;Defunciones;289.0;A
2017;57627;2713;3689;Defunciones;195.0;A
2017;57627;2713;3690;Defunciones;94.0;A
2017;57627;2797;3691;Defunciones;127.0;A
2017;57627;2797;3689;Defunciones;87.0;A
2017;57627;2797;3690;Defunciones;40.0;A
2017;57627;2911;3691;Defunciones;224.0;A
2017;57627;2911;3689;Defunciones;153.0;A
2017;57627;2911;3690;Defunciones;71.0;A
2017;57627;3023;3691;Defunciones;478.0;A
2017;57627;3023;3689;Defunciones;310.0;A
2017;57627;3023;3690;Defunciones;168.0;A
2017;57627;3142;3691;Defunciones;469.0;A
2017;57627;3142;3689;Defunciones;321.0;A
2017;57627;3142;3690;Defunciones;148.0;A
2016;57628;3143;3691;Defunciones;69231.0;A
2016;57628;3143;3689;Defunciones;35627.0;A
2016;57628;3143;3690;Defunciones;33604.0;A
2016;57628;2352;3691;Defunciones;4969.0;A
2016;57628;2352;3689;Defunciones;2631.0;A
2016;57628;2352;3690;Defunciones;2338.0;A
2016;57628;2402;3691;Defunciones;9902.0;A
2016;57628;2402;3689;Defunciones;5174.0;A
2016;57628;2402;3690;Defunciones;4728.0;A
2016;57628;2482;3691;Defunciones;7499.0;A
2016;57628;2482;3689;Defunciones;3835.0;A
2016;57628;2482;3690;Defunciones;3664.0;A
2016;57628;2713;3691;Defunciones;8014.0;A
2016;57628;2713;3689;Defunciones;4092.0;A
2016;57628;2713;3690;Defunciones;3922.0;A
2016;57628;2797;3691;Defunciones;4480.0;A
2016;57628;2797;3689;Defunciones;2246.0;A
2016;57628;2797;3690;Defunciones;2234.0;A
2016;57628;2911;3691;Defunciones;6479.0;A
2016;57628;2911;3689;Defunciones;3387.0;A
2016;57628;2911;3690;Defunciones;3092.0;A
2016;57628;3023;3691;Defunciones;12547.0;A
2016;57628;3023;3689;Defunciones;6542.0;A
2016;57628;3023;3690;Defunciones;6005.0;A
2016;57628;3142;3691;Defunciones;15341.0;A
2016;57628;3142;3689;Defunciones;7720.0;A
2016;57628;3142;3690;Defunciones;7621.0;A
2016;56093;3143;3691;Defunciones;1288.0;A
2016;56093;3143;3689;Defunciones;638.0;A
2016;56093;3143;3690;Defunciones;650.0;A
2016;56093;2352;3691;Defunciones;102.0;A
2016;56093;2352;3689;Defunciones;57.0;A
2016;56093;2352;3690;Defunciones;45.0;A
2016;56093;2402;3691;Defunciones;209.0;A
2016;56093;2402;3689;Defunciones;102.0;A
2016;56093;2402;3690;Defunciones;107.0;A
2016;56093;2482;3691;Defunciones;119.0;A
2016;56093;2482;3689;Defunciones;63.0;A
2016;56093;2482;3690;Defunciones;56.0;A
2016;56093;2713;3691;Defunciones;153.0;A
2016;56093;2713;3689;Defunciones;72.0;A
2016;56093;2713;3690;Defunciones;81.0;A
2016;56093;2797;3691;Defunciones;83.0;A
2016;56093;2797;3689;Defunciones;36.0;A
2016;56093;2797;3690;Defunciones;47.0;A
2016;56093;2911;3691;Defunciones;114.0;A
2016;56093;2911;3689;Defunciones;54.0;A
2016;56093;2911;3690;Defunciones;60.0;A
2016;56093;3023;3691;Defunciones;210.0;A
2016;56093;3023;3689;Defunciones;97.0;A
2016;56093;3023;3690;Defunciones;113.0;A
2016;56093;3142;3691;Defunciones;298.0;A
2016;56093;3142;3689;Defunciones;157.0;A
2016;56093;3142;3690;Defunciones;141.0;A
2016;56232;3143;3691;Defunciones;17636.0;A
2016;56232;3143;3689;Defunciones;10891.0;A
2016;56232;3143;3690;Defunciones;6745.0;A
2016;56232;2352;3691;Defunciones;1284.0;A
2016;56232;2352;3689;Defunciones;788.0;A
2016;56232;2352;3690;Defunciones;496.0;A
2016;56232;2402;3691;Defunciones;2746.0;A
2016;56232;2402;3689;Defunciones;1719.0;A
2016;56232;2402;3690;Defunciones;1027.0;A
2016;56232;2482;3691;Defunciones;1797.0;A
2016;56232;2482;3689;Defunciones;1150.0;A
2016;56232;2482;3690;Defunciones;647.0;A
2016;56232;2713;3691;Defunciones;1915.0;A
2016;56232;2713;3689;Defunciones;1163.0;A
2016;56232;2713;3690;Defunciones;752.0;A
2016;56232;2797;3691;Defunciones;1182.0;A
2016;56232;2797;3689;Defunciones;739.0;A
2016;56232;2797;3690;Defunciones;443.0;A
2016;56232;2911;3691;Defunciones;1411.0;A
2016;56232;2911;3689;Defunciones;907.0;A
2016;56232;2911;3690;Defunciones;504.0;A
2016;56232;3023;3691;Defunciones;3344.0;A
2016;56232;3023;3689;Defunciones;2029.0;A
2016;56232;3023;3690;Defunciones;1315.0;A
2016;56232;3142;3691;Defunciones;3957.0;A
2016;56232;3142;3689;Defunciones;2396.0;A
2016;56232;3142;3690;Defunciones;1561.0;A
2016;56266;3143;3691;Defunciones;321.0;A
2016;56266;3143;3689;Defunciones;144.0;A
2016;56266;3143;3690;Defunciones;177.0;A
2016;56266;2352;3691;Defunciones;20.0;A
2016;56266;2352;3689;Defunciones;10.0;A
2016;56266;2352;3690;Defunciones;10.0;A
2016;56266;2402;3691;Defunciones;34.0;A
2016;56266;2402;3689;Defunciones;13.0;A
2016;56266;2402;3690;Defunciones;21.0;A
2016;56266;2482;3691;Defunciones;50.0;A
2016;56266;2482;3689;Defunciones;18.0;A
2016;56266;2482;3690;Defunciones;32.0;A
2016;56266;2713;3691;Defunciones;33.0;A
2016;56266;2713;3689;Defunciones;13.0;A
2016;56266;2713;3690;Defunciones;20.0;A
2016;56266;2797;3691;Defunciones;28.0;A
2016;56266;2797;3689;Defunciones;14.0;A
2016;56266;2797;3690;Defunciones;14.0;A
2016;56266;2911;3691;Defunciones;42.0;A
2016;56266;2911;3689;Defunciones;16.0;A
2016;56266;2911;3690;Defunciones;26.0;A
2016;56266;3023;3691;Defunciones;59.0;A
2016;56266;3023;3689;Defunciones;33.0;A
2016;56266;3023;3690;Defunciones;26.0;A
2016;56266;3142;3691;Defunciones;55.0;A
2016;56266;3142;3689;Defunciones;27.0;A
2016;56266;3142;3690;Defunciones;28.0;A
2016;56338;3143;3691;Defunciones;2157.0;A
2016;56338;3143;3689;Defunciones;917.0;A
2016;56338;3143;3690;Defunciones;1240.0;A
2016;56338;2352;3691;Defunciones;190.0;A
2016;56338;2352;3689;Defunciones;85.0;A
2016;56338;2352;3690;Defunciones;105.0;A
2016;56338;2402;3691;Defunciones;307.0;A
2016;56338;2402;3689;Defunciones;122.0;A
2016;56338;2402;3690;Defunciones;185.0;A
2016;56338;2482;3691;Defunciones;336.0;A
2016;56338;2482;3689;Defunciones;140.0;A
2016;56338;2482;3690;Defunciones;196.0;A
2016;56338;2713;3691;Defunciones;283.0;A
2016;56338;2713;3689;Defunciones;115.0;A
2016;56338;2713;3690;Defunciones;168.0;A
2016;56338;2797;3691;Defunciones;173.0;A
2016;56338;2797;3689;Defunciones;70.0;A
2016;56338;2797;3690;Defunciones;103.0;A
2016;56338;2911;3691;Defunciones;262.0;A
2016;56338;2911;3689;Defunciones;116.0;A
2016;56338;2911;3690;Defunciones;146.0;A
2016;56338;3023;3691;Defunciones;288.0;A
2016;56338;3023;3689;Defunciones;132.0;A
2016;56338;3023;3690;Defunciones;156.0;A
2016;56338;3142;3691;Defunciones;318.0;A
2016;56338;3142;3689;Defunciones;137.0;A
2016;56338;3142;3690;Defunciones;181.0;A
2016;56416;3143;3691;Defunciones;2542.0;A
2016;56416;3143;3689;Defunciones;901.0;A
2016;56416;3143;3690;Defunciones;1641.0;A
2016;56416;2352;3691;Defunciones;223.0;A
2016;56416;2352;3689;Defunciones;82.0;A
2016;56416;2352;3690;Defunciones;141.0;A
2016;56416;2402;3691;Defunciones;410.0;A
2016;56416;2402;3689;Defunciones;146.0;A
2016;56416;2402;3690;Defunciones;264.0;A
2016;56416;2482;3691;Defunciones;423.0;A
2016;56416;2482;3689;Defunciones;148.0;A
2016;56416;2482;3690;Defunciones;275.0;A
2016;56416;2713;3691;Defunciones;288.0;A
2016;56416;2713;3689;Defunciones;104.0;A
2016;56416;2713;3690;Defunciones;184.0;A
2016;56416;2797;3691;Defunciones;72.0;A
2016;56416;2797;3689;Defunciones;27.0;A
2016;56416;2797;3690;Defunciones;45.0;A
2016;56416;2911;3691;Defunciones;262.0;A
2016;56416;2911;3689;Defunciones;88.0;A
2016;56416;2911;3690;Defunciones;174.0;A
2016;56416;3023;3691;Defunciones;460.0;A
2016;56416;3023;3689;Defunciones;145.0;A
2016;56416;3023;3690;Defunciones;315.0;A
2016;56416;3142;3691;Defunciones;404.0;A
2016;56416;3142;3689;Defunciones;161.0;A
2016;56416;3142;3690;Defunciones;243.0;A
2016;56536;3143;3691;Defunciones;4037.0;A
2016;56536;3143;3689;Defunciones;1587.0;A
2016;56536;3143;3690;Defunciones;2450.0;A
2016;56536;2352;3691;Defunciones;340.0;A
2016;56536;2352;3689;Defunciones;147.0;A
2016;56536;2352;3690;Defunciones;193.0;A
2016;56536;2402;3691;Defunciones;599.0;A
2016;56536;2402;3689;Defunciones;227.0;A
2016;56536;2402;3690;Defunciones;372.0;A
2016;56536;2482;3691;Defunciones;359.0;A
2016;56536;2482;3689;Defunciones;146.0;A
2016;56536;2482;3690;Defunciones;213.0;A
2016;56536;2713;3691;Defunciones;456.0;A
2016;56536;2713;3689;Defunciones;179.0;A
2016;56536;2713;3690;Defunciones;277.0;A
2016;56536;2797;3691;Defunciones;296.0;A
2016;56536;2797;3689;Defunciones;107.0;A
2016;56536;2797;3690;Defunciones;189.0;A
2016;56536;2911;3691;Defunciones;365.0;A
2016;56536;2911;3689;Defunciones;164.0;A
2016;56536;2911;3690;Defunciones;201.0;A
2016;56536;3023;3691;Defunciones;722.0;A
2016;56536;3023;3689;Defunciones;265.0;A
2016;56536;3023;3690;Defunciones;457.0;A
2016;56536;3142;3691;Defunciones;900.0;A
2016;56536;3142;3689;Defunciones;352.0;A
2016;56536;3142;3690;Defunciones;548.0;A
2016;56604;3143;3691;Defunciones;22237.0;A
2016;56604;3143;3689;Defunciones;10156.0;A
2016;56604;3143;3690;Defunciones;12081.0;A
2016;56604;2352;3691;Defunciones;1308.0;A
2016;56604;2352;3689;Defunciones;636.0;A
2016;56604;2352;3690;Defunciones;672.0;A
2016;56604;2402;3691;Defunciones;2901.0;A
2016;56604;2402;3689;Defunciones;1382.0;A
2016;56604;2402;3690;Defunciones;1519.0;A
2016;56604;2482;3691;Defunciones;2325.0;A
2016;56604;2482;3689;Defunciones;1053.0;A
2016;56604;2482;3690;Defunciones;1272.0;A
2016;56604;2713;3691;Defunciones;2503.0;A
2016;56604;2713;3689;Defunciones;1188.0;A
2016;56604;2713;3690;Defunciones;1315.0;A
2016;56604;2797;3691;Defunciones;1441.0;A
2016;56604;2797;3689;Defunciones;623.0;A
2016;56604;2797;3690;Defunciones;818.0;A
2016;56604;2911;3691;Defunciones;1916.0;A
2016;56604;2911;3689;Defunciones;861.0;A
2016;56604;2911;3690;Defunciones;1055.0;A
2016;56604;3023;3691;Defunciones;4149.0;A
2016;56604;3023;3689;Defunciones;1973.0;A
2016;56604;3023;3690;Defunciones;2176.0;A
2016;56604;3142;3691;Defunciones;5694.0;A
2016;56604;3142;3689;Defunciones;2440.0;A
2016;56604;3142;3690;Defunciones;3254.0;A
2016;56669;3143;3691;Defunciones;7295.0;A
2016;56669;3143;3689;Defunciones;4366.0;A
2016;56669;3143;3690;Defunciones;2929.0;A
2016;56669;2352;3691;Defunciones;522.0;A
2016;56669;2352;3689;Defunciones;309.0;A
2016;56669;2352;3690;Defunciones;213.0;A
2016;56669;2402;3691;Defunciones;913.0;A
2016;56669;2402;3689;Defunciones;551.0;A
2016;56669;2402;3690;Defunciones;362.0;A
2016;56669;2482;3691;Defunciones;953.0;A
2016;56669;2482;3689;Defunciones;552.0;A
2016;56669;2482;3690;Defunciones;401.0;A
2016;56669;2713;3691;Defunciones;906.0;A
2016;56669;2713;3689;Defunciones;523.0;A
2016;56669;2713;3690;Defunciones;383.0;A
2016;56669;2797;3691;Defunciones;390.0;A
2016;56669;2797;3689;Defunciones;233.0;A
2016;56669;2797;3690;Defunciones;157.0;A
2016;56669;2911;3691;Defunciones;798.0;A
2016;56669;2911;3689;Defunciones;502.0;A
2016;56669;2911;3690;Defunciones;296.0;A
2016;56669;3023;3691;Defunciones;1304.0;A
2016;56669;3023;3689;Defunciones;798.0;A
2016;56669;3023;3690;Defunciones;506.0;A
2016;56669;3142;3691;Defunciones;1509.0;A
2016;56669;3142;3689;Defunciones;898.0;A
2016;56669;3142;3690;Defunciones;611.0;A
2016;56737;3143;3691;Defunciones;3812.0;A
2016;56737;3143;3689;Defunciones;2079.0;A
2016;56737;3143;3690;Defunciones;1733.0;A
2016;56737;2352;3691;Defunciones;245.0;A
2016;56737;2352;3689;Defunciones;124.0;A
2016;56737;2352;3690;Defunciones;121.0;A
2016;56737;2402;3691;Defunciones;550.0;A
2016;56737;2402;3689;Defunciones;325.0;A
2016;56737;2402;3690;Defunciones;225.0;A
2016;56737;2482;3691;Defunciones;400.0;A
2016;56737;2482;3689;Defunciones;205.0;A
2016;56737;2482;3690;Defunciones;195.0;A
2016;56737;2713;3691;Defunciones;426.0;A
2016;56737;2713;3689;Defunciones;242.0;A
2016;56737;2713;3690;Defunciones;184.0;A
2016;56737;2797;3691;Defunciones;234.0;A
2016;56737;2797;3689;Defunciones;124.0;A
2016;56737;2797;3690;Defunciones;110.0;A
2016;56737;2911;3691;Defunciones;426.0;A
2016;56737;2911;3689;Defunciones;223.0;A
2016;56737;2911;3690;Defunciones;203.0;A
2016;56737;3023;3691;Defunciones;676.0;A
2016;56737;3023;3689;Defunciones;373.0;A
2016;56737;3023;3690;Defunciones;303.0;A
2016;56737;3142;3691;Defunciones;855.0;A
2016;56737;3142;3689;Defunciones;463.0;A
2016;56737;3142;3690;Defunciones;392.0;A
2016;56805;3143;3691;Defunciones;237.0;A
2016;56805;3143;3689;Defunciones;83.0;A
2016;56805;3143;3690;Defunciones;154.0;A
2016;56805;2352;3691;Defunciones;17.0;A
2016;56805;2352;3689;Defunciones;5.0;A
2016;56805;2352;3690;Defunciones;12.0;A
2016;56805;2402;3691;Defunciones;50.0;A
2016;56805;2402;3689;Defunciones;21.0;A
2016;56805;2402;3690;Defunciones;29.0;A
2016;56805;2482;3691;Defunciones;24.0;A
2016;56805;2482;3689;Defunciones;10.0;A
2016;56805;2482;3690;Defunciones;14.0;A
2016;56805;2713;3691;Defunciones;38.0;A
2016;56805;2713;3689;Defunciones;11.0;A
2016;56805;2713;3690;Defunciones;27.0;A
2016;56805;2797;3691;Defunciones;15.0;A
2016;56805;2797;3689;Defunciones;3.0;A
2016;56805;2797;3690;Defunciones;12.0;A
2016;56805;2911;3691;Defunciones;17.0;A
2016;56805;2911;3689;Defunciones;5.0;A
2016;56805;2911;3690;Defunciones;12.0;A
2016;56805;3023;3691;Defunciones;32.0;A
2016;56805;3023;3689;Defunciones;17.0;A
2016;56805;3023;3690;Defunciones;15.0;A
2016;56805;3142;3691;Defunciones;44.0;A
2016;56805;3142;3689;Defunciones;11.0;A
2016;56805;3142;3690;Defunciones;33.0;A
2016;56873;3143;3691;Defunciones;789.0;A
2016;56873;3143;3689;Defunciones;272.0;A
2016;56873;3143;3690;Defunciones;517.0;A
2016;56873;2352;3691;Defunciones;52.0;A
2016;56873;2352;3689;Defunciones;18.0;A
2016;56873;2352;3690;Defunciones;34.0;A
2016;56873;2402;3691;Defunciones;115.0;A
2016;56873;2402;3689;Defunciones;34.0;A
2016;56873;2402;3690;Defunciones;81.0;A
2016;56873;2482;3691;Defunciones;89.0;A
2016;56873;2482;3689;Defunciones;33.0;A
2016;56873;2482;3690;Defunciones;56.0;A
2016;56873;2713;3691;Defunciones;94.0;A
2016;56873;2713;3689;Defunciones;31.0;A
2016;56873;2713;3690;Defunciones;63.0;A
2016;56873;2797;3691;Defunciones;59.0;A
2016;56873;2797;3689;Defunciones;20.0;A
2016;56873;2797;3690;Defunciones;39.0;A
2016;56873;2911;3691;Defunciones;98.0;A
2016;56873;2911;3689;Defunciones;39.0;A
2016;56873;2911;3690;Defunciones;59.0;A
2016;56873;3023;3691;Defunciones;112.0;A
2016;56873;3023;3689;Defunciones;39.0;A
2016;56873;3023;3690;Defunciones;73.0;A
2016;56873;3142;3691;Defunciones;170.0;A
2016;56873;3142;3689;Defunciones;58.0;A
2016;56873;3142;3690;Defunciones;112.0;A
2016;56947;3143;3691;Defunciones;2045.0;A
2016;56947;3143;3689;Defunciones;921.0;A
2016;56947;3143;3690;Defunciones;1124.0;A
2016;56947;2352;3691;Defunciones;150.0;A
2016;56947;2352;3689;Defunciones;63.0;A
2016;56947;2352;3690;Defunciones;87.0;A
2016;56947;2402;3691;Defunciones;333.0;A
2016;56947;2402;3689;Defunciones;139.0;A
2016;56947;2402;3690;Defunciones;194.0;A
2016;56947;2482;3691;Defunciones;201.0;A
2016;56947;2482;3689;Defunciones;92.0;A
2016;56947;2482;3690;Defunciones;109.0;A
2016;56947;2713;3691;Defunciones;263.0;A
2016;56947;2713;3689;Defunciones;124.0;A
2016;56947;2713;3690;Defunciones;139.0;A
2016;56947;2797;3691;Defunciones;137.0;A
2016;56947;2797;3689;Defunciones;59.0;A
2016;56947;2797;3690;Defunciones;78.0;A
2016;56947;2911;3691;Defunciones;180.0;A
2016;56947;2911;3689;Defunciones;85.0;A
2016;56947;2911;3690;Defunciones;95.0;A
2016;56947;3023;3691;Defunciones;341.0;A
2016;56947;3023;3689;Defunciones;167.0;A
2016;56947;3023;3690;Defunciones;174.0;A
2016;56947;3142;3691;Defunciones;440.0;A
2016;56947;3142;3689;Defunciones;192.0;A
2016;56947;3142;3690;Defunciones;248.0;A
2016;57018;3143;3691;Defunciones;2.0;A
2016;57018;3143;3690;Defunciones;2.0;A
2016;57018;2352;3691;Defunciones;1.0;A
2016;57018;2352;3690;Defunciones;1.0;A
2016;57018;2797;3691;Defunciones;1.0;A
2016;57018;2797;3690;Defunciones;1.0;A
2016;57078;3143;3691;Defunciones;139.0;A
2016;57078;3143;3689;Defunciones;88.0;A
2016;57078;3143;3690;Defunciones;51.0;A
2016;57078;2352;3691;Defunciones;18.0;A
2016;57078;2352;3689;Defunciones;11.0;A
2016;57078;2352;3690;Defunciones;7.0;A
2016;57078;2402;3691;Defunciones;22.0;A
2016;57078;2402;3689;Defunciones;16.0;A
2016;57078;2402;3690;Defunciones;6.0;A
2016;57078;2482;3691;Defunciones;13.0;A
2016;57078;2482;3689;Defunciones;6.0;A
2016;57078;2482;3690;Defunciones;7.0;A
2016;57078;2713;3691;Defunciones;13.0;A
2016;57078;2713;3689;Defunciones;10.0;A
2016;57078;2713;3690;Defunciones;3.0;A
2016;57078;2797;3691;Defunciones;6.0;A
2016;57078;2797;3689;Defunciones;3.0;A
2016;57078;2797;3690;Defunciones;3.0;A
2016;57078;2911;3691;Defunciones;6.0;A
2016;57078;2911;3689;Defunciones;4.0;A
2016;57078;2911;3690;Defunciones;2.0;A
2016;57078;3023;3691;Defunciones;31.0;A
2016;57078;3023;3689;Defunciones;20.0;A
2016;57078;3023;3690;Defunciones;11.0;A
2016;57078;3142;3691;Defunciones;30.0;A
2016;57078;3142;3689;Defunciones;18.0;A
2016;57078;3142;3690;Defunciones;12.0;A
2016;57167;3143;3691;Defunciones;150.0;A
2016;57167;3143;3689;Defunciones;73.0;A
2016;57167;3143;3690;Defunciones;77.0;A
2016;57167;2352;3691;Defunciones;19.0;A
2016;57167;2352;3689;Defunciones;8.0;A
2016;57167;2352;3690;Defunciones;11.0;A
2016;57167;2402;3691;Defunciones;23.0;A
2016;57167;2402;3689;Defunciones;10.0;A
2016;57167;2402;3690;Defunciones;13.0;A
2016;57167;2482;3691;Defunciones;21.0;A
2016;57167;2482;3689;Defunciones;10.0;A
2016;57167;2482;3690;Defunciones;11.0;A
2016;57167;2713;3691;Defunciones;15.0;A
2016;57167;2713;3689;Defunciones;8.0;A
2016;57167;2713;3690;Defunciones;7.0;A
2016;57167;2797;3691;Defunciones;8.0;A
2016;57167;2797;3689;Defunciones;5.0;A
