TIME_PERIOD;REF_AREA;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2008;2781;M;Y85-89;DEATHS;1.0;A
2008;2781;F;TOTAL;DEATHS;7.0;A
2008;2781;F;Y80-84;DEATHS;2.0;A
2008;2781;F;Y85-89;DEATHS;1.0;A
2008;2781;F;Y90-94;DEATHS;4.0;A
2008;2782;_T;TOTAL;DEATHS;12.0;A
2008;2782;_T;Y55-59;DEATHS;1.0;A
2008;2782;_T;Y60-64;DEATHS;1.0;A
2008;2782;_T;Y70-74;DEATHS;1.0;A
2008;2782;_T;Y75-79;DEATHS;1.0;A
2008;2782;_T;Y80-84;DEATHS;3.0;A
2008;2782;_T;Y85-89;DEATHS;3.0;A
2008;2782;_T;Y90-94;DEATHS;1.0;A
2008;2782;_T;Y95-99;DEATHS;1.0;A
2008;2782;M;TOTAL;DEATHS;5.0;A
2008;2782;M;Y55-59;DEATHS;1.0;A
2008;2782;M;Y60-64;DEATHS;1.0;A
2008;2782;M;Y75-79;DEATHS;1.0;A
2008;2782;M;Y85-89;DEATHS;1.0;A
2008;2782;M;Y90-94;DEATHS;1.0;A
2008;2782;F;TOTAL;DEATHS;7.0;A
2008;2782;F;Y70-74;DEATHS;1.0;A
2008;2782;F;Y80-84;DEATHS;3.0;A
2008;2782;F;Y85-89;DEATHS;2.0;A
2008;2782;F;Y95-99;DEATHS;1.0;A
2008;2783;_T;TOTAL;DEATHS;23.0;A
2008;2783;_T;Y40-44;DEATHS;1.0;A
2008;2783;_T;Y50-54;DEATHS;2.0;A
2008;2783;_T;Y60-64;DEATHS;1.0;A
2008;2783;_T;Y65-69;DEATHS;2.0;A
2008;2783;_T;Y70-74;DEATHS;5.0;A
2008;2783;_T;Y75-79;DEATHS;1.0;A
2008;2783;_T;Y80-84;DEATHS;7.0;A
2008;2783;_T;Y85-89;DEATHS;2.0;A
2008;2783;_T;Y95-99;DEATHS;2.0;A
2008;2783;M;TOTAL;DEATHS;13.0;A
2008;2783;M;Y50-54;DEATHS;2.0;A
2008;2783;M;Y70-74;DEATHS;4.0;A
2008;2783;M;Y75-79;DEATHS;1.0;A
2008;2783;M;Y80-84;DEATHS;4.0;A
2008;2783;M;Y85-89;DEATHS;1.0;A
2008;2783;M;Y95-99;DEATHS;1.0;A
2008;2783;F;TOTAL;DEATHS;10.0;A
2008;2783;F;Y40-44;DEATHS;1.0;A
2008;2783;F;Y60-64;DEATHS;1.0;A
2008;2783;F;Y65-69;DEATHS;2.0;A
2008;2783;F;Y70-74;DEATHS;1.0;A
2008;2783;F;Y80-84;DEATHS;3.0;A
2008;2783;F;Y85-89;DEATHS;1.0;A
2008;2783;F;Y95-99;DEATHS;1.0;A
2008;2784;_T;TOTAL;DEATHS;85.0;A
2008;2784;_T;Y20-24;DEATHS;1.0;A
2008;2784;_T;Y35-39;DEATHS;2.0;A
2008;2784;_T;Y45-49;DEATHS;2.0;A
2008;2784;_T;Y50-54;DEATHS;1.0;A
2008;2784;_T;Y55-59;DEATHS;8.0;A
2008;2784;_T;Y60-64;DEATHS;4.0;A
2008;2784;_T;Y65-69;DEATHS;6.0;A
2008;2784;_T;Y70-74;DEATHS;10.0;A
2008;2784;_T;Y75-79;DEATHS;18.0;A
2008;2784;_T;Y80-84;DEATHS;21.0;A
2008;2784;_T;Y85-89;DEATHS;8.0;A
2008;2784;_T;Y90-94;DEATHS;3.0;A
2008;2784;_T;Y95-99;DEATHS;1.0;A
2008;2784;M;TOTAL;DEATHS;48.0;A
2008;2784;M;Y20-24;DEATHS;1.0;A
2008;2784;M;Y35-39;DEATHS;2.0;A
2008;2784;M;Y45-49;DEATHS;1.0;A
2008;2784;M;Y50-54;DEATHS;1.0;A
2008;2784;M;Y55-59;DEATHS;7.0;A
2008;2784;M;Y60-64;DEATHS;4.0;A
2008;2784;M;Y65-69;DEATHS;5.0;A
2008;2784;M;Y70-74;DEATHS;6.0;A
2008;2784;M;Y75-79;DEATHS;10.0;A
2008;2784;M;Y80-84;DEATHS;8.0;A
2008;2784;M;Y85-89;DEATHS;2.0;A
2008;2784;M;Y90-94;DEATHS;1.0;A
2008;2784;F;TOTAL;DEATHS;37.0;A
2008;2784;F;Y45-49;DEATHS;1.0;A
2008;2784;F;Y55-59;DEATHS;1.0;A
2008;2784;F;Y65-69;DEATHS;1.0;A
2008;2784;F;Y70-74;DEATHS;4.0;A
2008;2784;F;Y75-79;DEATHS;8.0;A
2008;2784;F;Y80-84;DEATHS;13.0;A
2008;2784;F;Y85-89;DEATHS;6.0;A
2008;2784;F;Y90-94;DEATHS;2.0;A
2008;2784;F;Y95-99;DEATHS;1.0;A
2008;2785;_T;TOTAL;DEATHS;3.0;A
2008;2785;_T;Y55-59;DEATHS;1.0;A
2008;2785;_T;Y65-69;DEATHS;1.0;A
2008;2785;_T;Y75-79;DEATHS;1.0;A
2008;2785;M;TOTAL;DEATHS;3.0;A
2008;2785;M;Y55-59;DEATHS;1.0;A
2008;2785;M;Y65-69;DEATHS;1.0;A
2008;2785;M;Y75-79;DEATHS;1.0;A
2008;2786;_T;TOTAL;DEATHS;133.0;A
2008;2786;_T;Y20-24;DEATHS;1.0;A
2008;2786;_T;Y25-29;DEATHS;1.0;A
2008;2786;_T;Y30-34;DEATHS;1.0;A
2008;2786;_T;Y35-39;DEATHS;1.0;A
2008;2786;_T;Y40-44;DEATHS;2.0;A
2008;2786;_T;Y45-49;DEATHS;1.0;A
2008;2786;_T;Y55-59;DEATHS;3.0;A
2008;2786;_T;Y60-64;DEATHS;6.0;A
2008;2786;_T;Y65-69;DEATHS;10.0;A
2008;2786;_T;Y70-74;DEATHS;5.0;A
2008;2786;_T;Y75-79;DEATHS;23.0;A
2008;2786;_T;Y80-84;DEATHS;22.0;A
2008;2786;_T;Y85-89;DEATHS;27.0;A
2008;2786;_T;Y90-94;DEATHS;18.0;A
2008;2786;_T;Y95-99;DEATHS;9.0;A
2008;2786;_T;Y_GE100;DEATHS;3.0;A
2008;2786;M;TOTAL;DEATHS;72.0;A
2008;2786;M;Y20-24;DEATHS;1.0;A
2008;2786;M;Y25-29;DEATHS;1.0;A
2008;2786;M;Y30-34;DEATHS;1.0;A
2008;2786;M;Y35-39;DEATHS;1.0;A
2008;2786;M;Y40-44;DEATHS;2.0;A
2008;2786;M;Y45-49;DEATHS;1.0;A
2008;2786;M;Y55-59;DEATHS;3.0;A
2008;2786;M;Y60-64;DEATHS;3.0;A
2008;2786;M;Y65-69;DEATHS;9.0;A
2008;2786;M;Y70-74;DEATHS;3.0;A
2008;2786;M;Y75-79;DEATHS;15.0;A
2008;2786;M;Y80-84;DEATHS;12.0;A
2008;2786;M;Y85-89;DEATHS;12.0;A
2008;2786;M;Y90-94;DEATHS;6.0;A
2008;2786;M;Y95-99;DEATHS;2.0;A
2008;2786;F;TOTAL;DEATHS;61.0;A
2008;2786;F;Y60-64;DEATHS;3.0;A
2008;2786;F;Y65-69;DEATHS;1.0;A
2008;2786;F;Y70-74;DEATHS;2.0;A
2008;2786;F;Y75-79;DEATHS;8.0;A
2008;2786;F;Y80-84;DEATHS;10.0;A
2008;2786;F;Y85-89;DEATHS;15.0;A
2008;2786;F;Y90-94;DEATHS;12.0;A
2008;2786;F;Y95-99;DEATHS;7.0;A
2008;2786;F;Y_GE100;DEATHS;3.0;A
2008;2787;_T;TOTAL;DEATHS;17.0;A
2008;2787;_T;Y45-49;DEATHS;1.0;A
2008;2787;_T;Y55-59;DEATHS;1.0;A
2008;2787;_T;Y70-74;DEATHS;3.0;A
2008;2787;_T;Y75-79;DEATHS;2.0;A
2008;2787;_T;Y80-84;DEATHS;3.0;A
2008;2787;_T;Y85-89;DEATHS;3.0;A
2008;2787;_T;Y90-94;DEATHS;4.0;A
2008;2787;M;TOTAL;DEATHS;8.0;A
2008;2787;M;Y45-49;DEATHS;1.0;A
2008;2787;M;Y55-59;DEATHS;1.0;A
2008;2787;M;Y70-74;DEATHS;1.0;A
2008;2787;M;Y75-79;DEATHS;1.0;A
2008;2787;M;Y80-84;DEATHS;2.0;A
2008;2787;M;Y85-89;DEATHS;1.0;A
2008;2787;M;Y90-94;DEATHS;1.0;A
2008;2787;F;TOTAL;DEATHS;9.0;A
2008;2787;F;Y70-74;DEATHS;2.0;A
2008;2787;F;Y75-79;DEATHS;1.0;A
2008;2787;F;Y80-84;DEATHS;1.0;A
2008;2787;F;Y85-89;DEATHS;2.0;A
2008;2787;F;Y90-94;DEATHS;3.0;A
2008;2788;_T;TOTAL;DEATHS;25.0;A
2008;2788;_T;Y35-39;DEATHS;1.0;A
2008;2788;_T;Y40-44;DEATHS;1.0;A
2008;2788;_T;Y45-49;DEATHS;2.0;A
2008;2788;_T;Y55-59;DEATHS;1.0;A
2008;2788;_T;Y60-64;DEATHS;1.0;A
2008;2788;_T;Y65-69;DEATHS;2.0;A
2008;2788;_T;Y70-74;DEATHS;3.0;A
2008;2788;_T;Y75-79;DEATHS;5.0;A
2008;2788;_T;Y80-84;DEATHS;2.0;A
2008;2788;_T;Y85-89;DEATHS;5.0;A
2008;2788;_T;Y90-94;DEATHS;2.0;A
2008;2788;M;TOTAL;DEATHS;18.0;A
2008;2788;M;Y40-44;DEATHS;1.0;A
2008;2788;M;Y45-49;DEATHS;2.0;A
2008;2788;M;Y55-59;DEATHS;1.0;A
2008;2788;M;Y60-64;DEATHS;1.0;A
2008;2788;M;Y65-69;DEATHS;2.0;A
2008;2788;M;Y70-74;DEATHS;3.0;A
2008;2788;M;Y75-79;DEATHS;4.0;A
2008;2788;M;Y80-84;DEATHS;1.0;A
2008;2788;M;Y85-89;DEATHS;2.0;A
2008;2788;M;Y90-94;DEATHS;1.0;A
2008;2788;F;TOTAL;DEATHS;7.0;A
2008;2788;F;Y35-39;DEATHS;1.0;A
2008;2788;F;Y75-79;DEATHS;1.0;A
2008;2788;F;Y80-84;DEATHS;1.0;A
2008;2788;F;Y85-89;DEATHS;3.0;A
2008;2788;F;Y90-94;DEATHS;1.0;A
2008;2789;_T;TOTAL;DEATHS;10.0;A
2008;2789;_T;Y60-64;DEATHS;1.0;A
2008;2789;_T;Y65-69;DEATHS;2.0;A
2008;2789;_T;Y80-84;DEATHS;3.0;A
2008;2789;_T;Y85-89;DEATHS;4.0;A
2008;2789;M;TOTAL;DEATHS;6.0;A
2008;2789;M;Y60-64;DEATHS;1.0;A
2008;2789;M;Y65-69;DEATHS;1.0;A
2008;2789;M;Y80-84;DEATHS;2.0;A
2008;2789;M;Y85-89;DEATHS;2.0;A
2008;2789;F;TOTAL;DEATHS;4.0;A
2008;2789;F;Y65-69;DEATHS;1.0;A
2008;2789;F;Y80-84;DEATHS;1.0;A
2008;2789;F;Y85-89;DEATHS;2.0;A
2008;2790;_T;TOTAL;DEATHS;31.0;A
2008;2790;_T;Y45-49;DEATHS;2.0;A
2008;2790;_T;Y65-69;DEATHS;2.0;A
2008;2790;_T;Y70-74;DEATHS;2.0;A
2008;2790;_T;Y75-79;DEATHS;6.0;A
2008;2790;_T;Y80-84;DEATHS;7.0;A
2008;2790;_T;Y85-89;DEATHS;6.0;A
2008;2790;_T;Y90-94;DEATHS;5.0;A
2008;2790;_T;Y95-99;DEATHS;1.0;A
2008;2790;M;TOTAL;DEATHS;18.0;A
2008;2790;M;Y45-49;DEATHS;2.0;A
2008;2790;M;Y65-69;DEATHS;2.0;A
2008;2790;M;Y70-74;DEATHS;2.0;A
2008;2790;M;Y75-79;DEATHS;4.0;A
2008;2790;M;Y80-84;DEATHS;4.0;A
2008;2790;M;Y85-89;DEATHS;2.0;A
2008;2790;M;Y90-94;DEATHS;1.0;A
2008;2790;M;Y95-99;DEATHS;1.0;A
2008;2790;F;TOTAL;DEATHS;13.0;A
2008;2790;F;Y75-79;DEATHS;2.0;A
2008;2790;F;Y80-84;DEATHS;3.0;A
2008;2790;F;Y85-89;DEATHS;4.0;A
2008;2790;F;Y90-94;DEATHS;4.0;A
2008;2791;_T;TOTAL;DEATHS;18.0;A
2008;2791;_T;Y30-34;DEATHS;1.0;A
2008;2791;_T;Y55-59;DEATHS;1.0;A
2008;2791;_T;Y65-69;DEATHS;1.0;A
2008;2791;_T;Y70-74;DEATHS;1.0;A
2008;2791;_T;Y75-79;DEATHS;3.0;A
2008;2791;_T;Y80-84;DEATHS;2.0;A
2008;2791;_T;Y85-89;DEATHS;8.0;A
2008;2791;_T;Y95-99;DEATHS;1.0;A
2008;2791;M;TOTAL;DEATHS;8.0;A
2008;2791;M;Y30-34;DEATHS;1.0;A
2008;2791;M;Y55-59;DEATHS;1.0;A
2008;2791;M;Y70-74;DEATHS;1.0;A
2008;2791;M;Y75-79;DEATHS;3.0;A
2008;2791;M;Y85-89;DEATHS;1.0;A
2008;2791;M;Y95-99;DEATHS;1.0;A
2008;2791;F;TOTAL;DEATHS;10.0;A
2008;2791;F;Y65-69;DEATHS;1.0;A
2008;2791;F;Y80-84;DEATHS;2.0;A
2008;2791;F;Y85-89;DEATHS;7.0;A
2008;2792;_T;TOTAL;DEATHS;39.0;A
2008;2792;_T;Y55-59;DEATHS;2.0;A
2008;2792;_T;Y60-64;DEATHS;3.0;A
2008;2792;_T;Y65-69;DEATHS;1.0;A
2008;2792;_T;Y70-74;DEATHS;7.0;A
2008;2792;_T;Y75-79;DEATHS;6.0;A
2008;2792;_T;Y80-84;DEATHS;7.0;A
2008;2792;_T;Y85-89;DEATHS;11.0;A
2008;2792;_T;Y95-99;DEATHS;2.0;A
2008;2792;M;TOTAL;DEATHS;19.0;A
2008;2792;M;Y55-59;DEATHS;2.0;A
2008;2792;M;Y60-64;DEATHS;2.0;A
2008;2792;M;Y65-69;DEATHS;1.0;A
2008;2792;M;Y70-74;DEATHS;4.0;A
2008;2792;M;Y75-79;DEATHS;2.0;A
2008;2792;M;Y80-84;DEATHS;4.0;A
2008;2792;M;Y85-89;DEATHS;3.0;A
2008;2792;M;Y95-99;DEATHS;1.0;A
2008;2792;F;TOTAL;DEATHS;20.0;A
2008;2792;F;Y60-64;DEATHS;1.0;A
2008;2792;F;Y70-74;DEATHS;3.0;A
2008;2792;F;Y75-79;DEATHS;4.0;A
2008;2792;F;Y80-84;DEATHS;3.0;A
2008;2792;F;Y85-89;DEATHS;8.0;A
2008;2792;F;Y95-99;DEATHS;1.0;A
2008;2793;_T;TOTAL;DEATHS;8.0;A
2008;2793;_T;Y65-69;DEATHS;1.0;A
2008;2793;_T;Y70-74;DEATHS;1.0;A
2008;2793;_T;Y80-84;DEATHS;5.0;A
2008;2793;_T;Y85-89;DEATHS;1.0;A
2008;2793;M;TOTAL;DEATHS;6.0;A
2008;2793;M;Y65-69;DEATHS;1.0;A
2008;2793;M;Y80-84;DEATHS;4.0;A
2008;2793;M;Y85-89;DEATHS;1.0;A
2008;2793;F;TOTAL;DEATHS;2.0;A
2008;2793;F;Y70-74;DEATHS;1.0;A
2008;2793;F;Y80-84;DEATHS;1.0;A
2008;ES616;_T;TOTAL;DEATHS;6193.0;A
2008;ES616;_T;Y_LT1;DEATHS;31.0;A
2008;ES616;_T;Y1-4;DEATHS;7.0;A
2008;ES616;_T;Y5-9;DEATHS;7.0;A
2008;ES616;_T;Y10-14;DEATHS;8.0;A
2008;ES616;_T;Y15-19;DEATHS;13.0;A
2008;ES616;_T;Y20-24;DEATHS;18.0;A
2008;ES616;_T;Y25-29;DEATHS;21.0;A
2008;ES616;_T;Y30-34;DEATHS;23.0;A
2008;ES616;_T;Y35-39;DEATHS;52.0;A
2008;ES616;_T;Y40-44;DEATHS;107.0;A
2008;ES616;_T;Y45-49;DEATHS;112.0;A
2008;ES616;_T;Y50-54;DEATHS;113.0;A
2008;ES616;_T;Y55-59;DEATHS;158.0;A
2008;ES616;_T;Y60-64;DEATHS;227.0;A
2008;ES616;_T;Y65-69;DEATHS;309.0;A
2008;ES616;_T;Y70-74;DEATHS;639.0;A
2008;ES616;_T;Y75-79;DEATHS;1066.0;A
2008;ES616;_T;Y80-84;DEATHS;1285.0;A
2008;ES616;_T;Y85-89;DEATHS;1143.0;A
2008;ES616;_T;Y90-94;DEATHS;626.0;A
2008;ES616;_T;Y95-99;DEATHS;199.0;A
2008;ES616;_T;Y_GE100;DEATHS;29.0;A
2008;ES616;M;TOTAL;DEATHS;3187.0;A
2008;ES616;M;Y_LT1;DEATHS;18.0;A
2008;ES616;M;Y1-4;DEATHS;2.0;A
2008;ES616;M;Y5-9;DEATHS;1.0;A
2008;ES616;M;Y10-14;DEATHS;4.0;A
2008;ES616;M;Y15-19;DEATHS;11.0;A
2008;ES616;M;Y20-24;DEATHS;13.0;A
2008;ES616;M;Y25-29;DEATHS;18.0;A
2008;ES616;M;Y30-34;DEATHS;16.0;A
2008;ES616;M;Y35-39;DEATHS;33.0;A
2008;ES616;M;Y40-44;DEATHS;75.0;A
2008;ES616;M;Y45-49;DEATHS;82.0;A
2008;ES616;M;Y50-54;DEATHS;83.0;A
2008;ES616;M;Y55-59;DEATHS;116.0;A
2008;ES616;M;Y60-64;DEATHS;162.0;A
2008;ES616;M;Y65-69;DEATHS;199.0;A
2008;ES616;M;Y70-74;DEATHS;397.0;A
2008;ES616;M;Y75-79;DEATHS;605.0;A
2008;ES616;M;Y80-84;DEATHS;630.0;A
2008;ES616;M;Y85-89;DEATHS;462.0;A
2008;ES616;M;Y90-94;DEATHS;195.0;A
2008;ES616;M;Y95-99;DEATHS;57.0;A
2008;ES616;M;Y_GE100;DEATHS;8.0;A
2008;ES616;F;TOTAL;DEATHS;3006.0;A
2008;ES616;F;Y_LT1;DEATHS;13.0;A
2008;ES616;F;Y1-4;DEATHS;5.0;A
2008;ES616;F;Y5-9;DEATHS;6.0;A
2008;ES616;F;Y10-14;DEATHS;4.0;A
2008;ES616;F;Y15-19;DEATHS;2.0;A
2008;ES616;F;Y20-24;DEATHS;5.0;A
2008;ES616;F;Y25-29;DEATHS;3.0;A
2008;ES616;F;Y30-34;DEATHS;7.0;A
2008;ES616;F;Y35-39;DEATHS;19.0;A
2008;ES616;F;Y40-44;DEATHS;32.0;A
2008;ES616;F;Y45-49;DEATHS;30.0;A
2008;ES616;F;Y50-54;DEATHS;30.0;A
2008;ES616;F;Y55-59;DEATHS;42.0;A
2008;ES616;F;Y60-64;DEATHS;65.0;A
2008;ES616;F;Y65-69;DEATHS;110.0;A
2008;ES616;F;Y70-74;DEATHS;242.0;A
2008;ES616;F;Y75-79;DEATHS;461.0;A
2008;ES616;F;Y80-84;DEATHS;655.0;A
2008;ES616;F;Y85-89;DEATHS;681.0;A
2008;ES616;F;Y90-94;DEATHS;431.0;A
2008;ES616;F;Y95-99;DEATHS;142.0;A
2008;ES616;F;Y_GE100;DEATHS;21.0;A
2008;2798;_T;TOTAL;DEATHS;21.0;A
2008;2798;_T;Y15-19;DEATHS;1.0;A
2008;2798;_T;Y25-29;DEATHS;1.0;A
2008;2798;_T;Y50-54;DEATHS;1.0;A
2008;2798;_T;Y65-69;DEATHS;1.0;A
2008;2798;_T;Y70-74;DEATHS;3.0;A
2008;2798;_T;Y75-79;DEATHS;4.0;A
2008;2798;_T;Y80-84;DEATHS;1.0;A
2008;2798;_T;Y85-89;DEATHS;7.0;A
2008;2798;_T;Y90-94;DEATHS;2.0;A
2008;2798;M;TOTAL;DEATHS;11.0;A
2008;2798;M;Y25-29;DEATHS;1.0;A
2008;2798;M;Y65-69;DEATHS;1.0;A
2008;2798;M;Y70-74;DEATHS;2.0;A
2008;2798;M;Y75-79;DEATHS;2.0;A
2008;2798;M;Y80-84;DEATHS;1.0;A
2008;2798;M;Y85-89;DEATHS;4.0;A
2008;2798;F;TOTAL;DEATHS;10.0;A
2008;2798;F;Y15-19;DEATHS;1.0;A
2008;2798;F;Y50-54;DEATHS;1.0;A
2008;2798;F;Y70-74;DEATHS;1.0;A
2008;2798;F;Y75-79;DEATHS;2.0;A
2008;2798;F;Y85-89;DEATHS;3.0;A
2008;2798;F;Y90-94;DEATHS;2.0;A
2008;2800;_T;TOTAL;DEATHS;198.0;A
2008;2800;_T;Y15-19;DEATHS;1.0;A
2008;2800;_T;Y35-39;DEATHS;4.0;A
2008;2800;_T;Y40-44;DEATHS;3.0;A
2008;2800;_T;Y45-49;DEATHS;1.0;A
2008;2800;_T;Y50-54;DEATHS;5.0;A
2008;2800;_T;Y55-59;DEATHS;5.0;A
2008;2800;_T;Y60-64;DEATHS;4.0;A
2008;2800;_T;Y65-69;DEATHS;7.0;A
2008;2800;_T;Y70-74;DEATHS;26.0;A
2008;2800;_T;Y75-79;DEATHS;34.0;A
2008;2800;_T;Y80-84;DEATHS;30.0;A
2008;2800;_T;Y85-89;DEATHS;49.0;A
2008;2800;_T;Y90-94;DEATHS;20.0;A
2008;2800;_T;Y95-99;DEATHS;8.0;A
2008;2800;_T;Y_GE100;DEATHS;1.0;A
2008;2800;M;TOTAL;DEATHS;107.0;A
2008;2800;M;Y15-19;DEATHS;1.0;A
2008;2800;M;Y35-39;DEATHS;3.0;A
2008;2800;M;Y40-44;DEATHS;3.0;A
2008;2800;M;Y45-49;DEATHS;1.0;A
2008;2800;M;Y50-54;DEATHS;2.0;A
2008;2800;M;Y55-59;DEATHS;4.0;A
2008;2800;M;Y60-64;DEATHS;3.0;A
2008;2800;M;Y65-69;DEATHS;6.0;A
2008;2800;M;Y70-74;DEATHS;16.0;A
2008;2800;M;Y75-79;DEATHS;18.0;A
2008;2800;M;Y80-84;DEATHS;16.0;A
2008;2800;M;Y85-89;DEATHS;20.0;A
2008;2800;M;Y90-94;DEATHS;11.0;A
2008;2800;M;Y95-99;DEATHS;3.0;A
2008;2800;F;TOTAL;DEATHS;91.0;A
2008;2800;F;Y35-39;DEATHS;1.0;A
2008;2800;F;Y50-54;DEATHS;3.0;A
2008;2800;F;Y55-59;DEATHS;1.0;A
2008;2800;F;Y60-64;DEATHS;1.0;A
2008;2800;F;Y65-69;DEATHS;1.0;A
2008;2800;F;Y70-74;DEATHS;10.0;A
2008;2800;F;Y75-79;DEATHS;16.0;A
2008;2800;F;Y80-84;DEATHS;14.0;A
2008;2800;F;Y85-89;DEATHS;29.0;A
2008;2800;F;Y90-94;DEATHS;9.0;A
2008;2800;F;Y95-99;DEATHS;5.0;A
2008;2800;F;Y_GE100;DEATHS;1.0;A
2008;2801;_T;TOTAL;DEATHS;113.0;A
2008;2801;_T;Y_LT1;DEATHS;1.0;A
2008;2801;_T;Y20-24;DEATHS;1.0;A
2008;2801;_T;Y40-44;DEATHS;2.0;A
2008;2801;_T;Y45-49;DEATHS;1.0;A
2008;2801;_T;Y50-54;DEATHS;2.0;A
2008;2801;_T;Y55-59;DEATHS;1.0;A
2008;2801;_T;Y60-64;DEATHS;3.0;A
2008;2801;_T;Y65-69;DEATHS;8.0;A
2008;2801;_T;Y70-74;DEATHS;10.0;A
2008;2801;_T;Y75-79;DEATHS;21.0;A
2008;2801;_T;Y80-84;DEATHS;21.0;A
2008;2801;_T;Y85-89;DEATHS;24.0;A
2008;2801;_T;Y90-94;DEATHS;14.0;A
2008;2801;_T;Y95-99;DEATHS;3.0;A
2008;2801;_T;Y_GE100;DEATHS;1.0;A
2008;2801;M;TOTAL;DEATHS;68.0;A
2008;2801;M;Y_LT1;DEATHS;1.0;A
2008;2801;M;Y20-24;DEATHS;1.0;A
2008;2801;M;Y40-44;DEATHS;1.0;A
2008;2801;M;Y45-49;DEATHS;1.0;A
2008;2801;M;Y50-54;DEATHS;2.0;A
2008;2801;M;Y55-59;DEATHS;1.0;A
2008;2801;M;Y60-64;DEATHS;3.0;A
2008;2801;M;Y65-69;DEATHS;4.0;A
2008;2801;M;Y70-74;DEATHS;6.0;A
2008;2801;M;Y75-79;DEATHS;13.0;A
2008;2801;M;Y80-84;DEATHS;13.0;A
2008;2801;M;Y85-89;DEATHS;14.0;A
2008;2801;M;Y90-94;DEATHS;7.0;A
2008;2801;M;Y95-99;DEATHS;1.0;A
2008;2801;F;TOTAL;DEATHS;45.0;A
2008;2801;F;Y40-44;DEATHS;1.0;A
2008;2801;F;Y65-69;DEATHS;4.0;A
2008;2801;F;Y70-74;DEATHS;4.0;A
2008;2801;F;Y75-79;DEATHS;8.0;A
2008;2801;F;Y80-84;DEATHS;8.0;A
2008;2801;F;Y85-89;DEATHS;10.0;A
2008;2801;F;Y90-94;DEATHS;7.0;A
2008;2801;F;Y95-99;DEATHS;2.0;A
2008;2801;F;Y_GE100;DEATHS;1.0;A
2008;2802;_T;TOTAL;DEATHS;7.0;A
2008;2802;_T;Y50-54;DEATHS;2.0;A
2008;2802;_T;Y55-59;DEATHS;1.0;A
2008;2802;_T;Y75-79;DEATHS;1.0;A
2008;2802;_T;Y80-84;DEATHS;2.0;A
2008;2802;_T;Y90-94;DEATHS;1.0;A
2008;2802;M;TOTAL;DEATHS;4.0;A
2008;2802;M;Y50-54;DEATHS;2.0;A
2008;2802;M;Y55-59;DEATHS;1.0;A
2008;2802;M;Y80-84;DEATHS;1.0;A
2008;2802;F;TOTAL;DEATHS;3.0;A
2008;2802;F;Y75-79;DEATHS;1.0;A
2008;2802;F;Y80-84;DEATHS;1.0;A
2008;2802;F;Y90-94;DEATHS;1.0;A
2008;2803;_T;TOTAL;DEATHS;335.0;A
2008;2803;_T;Y5-9;DEATHS;1.0;A
2008;2803;_T;Y10-14;DEATHS;1.0;A
2008;2803;_T;Y15-19;DEATHS;2.0;A
2008;2803;_T;Y20-24;DEATHS;1.0;A
2008;2803;_T;Y25-29;DEATHS;1.0;A
2008;2803;_T;Y35-39;DEATHS;3.0;A
2008;2803;_T;Y40-44;DEATHS;10.0;A
2008;2803;_T;Y45-49;DEATHS;6.0;A
2008;2803;_T;Y50-54;DEATHS;10.0;A
2008;2803;_T;Y55-59;DEATHS;10.0;A
2008;2803;_T;Y60-64;DEATHS;18.0;A
2008;2803;_T;Y65-69;DEATHS;25.0;A
2008;2803;_T;Y70-74;DEATHS;32.0;A
2008;2803;_T;Y75-79;DEATHS;52.0;A
2008;2803;_T;Y80-84;DEATHS;68.0;A
2008;2803;_T;Y85-89;DEATHS;59.0;A
2008;2803;_T;Y90-94;DEATHS;25.0;A
2008;2803;_T;Y95-99;DEATHS;9.0;A
2008;2803;_T;Y_GE100;DEATHS;2.0;A
2008;2803;M;TOTAL;DEATHS;166.0;A
2008;2803;M;Y15-19;DEATHS;2.0;A
2008;2803;M;Y20-24;DEATHS;1.0;A
2008;2803;M;Y25-29;DEATHS;1.0;A
2008;2803;M;Y35-39;DEATHS;2.0;A
2008;2803;M;Y40-44;DEATHS;7.0;A
2008;2803;M;Y45-49;DEATHS;4.0;A
2008;2803;M;Y50-54;DEATHS;5.0;A
2008;2803;M;Y55-59;DEATHS;6.0;A
2008;2803;M;Y60-64;DEATHS;11.0;A
2008;2803;M;Y65-69;DEATHS;12.0;A
2008;2803;M;Y70-74;DEATHS;23.0;A
2008;2803;M;Y75-79;DEATHS;30.0;A
2008;2803;M;Y80-84;DEATHS;34.0;A
2008;2803;M;Y85-89;DEATHS;19.0;A
2008;2803;M;Y90-94;DEATHS;4.0;A
2008;2803;M;Y95-99;DEATHS;4.0;A
2008;2803;M;Y_GE100;DEATHS;1.0;A
2008;2803;F;TOTAL;DEATHS;169.0;A
2008;2803;F;Y5-9;DEATHS;1.0;A
2008;2803;F;Y10-14;DEATHS;1.0;A
2008;2803;F;Y35-39;DEATHS;1.0;A
2008;2803;F;Y40-44;DEATHS;3.0;A
2008;2803;F;Y45-49;DEATHS;2.0;A
2008;2803;F;Y50-54;DEATHS;5.0;A
2008;2803;F;Y55-59;DEATHS;4.0;A
2008;2803;F;Y60-64;DEATHS;7.0;A
2008;2803;F;Y65-69;DEATHS;13.0;A
2008;2803;F;Y70-74;DEATHS;9.0;A
2008;2803;F;Y75-79;DEATHS;22.0;A
