TERRITORIO;TEMPORAL;CNAE_O9_CRA_NEW;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ
ES61;2013;273219;A;REM_ASA;1914520.0;A
ES61;2013;273220;A;REM_ASA;256047.0;A
ES61;2013;273221;A;REM_ASA;172734.0;A
ES61;2013;273255;A;REM_ASA;344530.0;A
ES61;2013;273153;A;REM_ASA;344530.0;A
ES61;2013;273222;A;REM_ASA;344530.0;A
ES61;2013;273256;A;REM_ASA;4963293.0;A
ES61;2013;273154;A;REM_ASA;1345787.0;A
ES61;2013;273223;A;REM_ASA;713882.0;A
ES61;2013;273224;A;REM_ASA;631905.0;A
ES61;2013;273155;A;REM_ASA;523766.0;A
ES61;2013;273225;A;REM_ASA;523766.0;A
ES61;2013;273156;A;REM_ASA;342946.0;A
ES61;2013;273226;A;REM_ASA;175402.0;A
ES61;2013;273227;A;REM_ASA;140585.0;A
ES61;2013;273228;A;REM_ASA;26959.0;A
ES61;2013;273157;A;REM_ASA;2750794.0;A
ES61;2013;273229;A;REM_ASA;173415.0;A
ES61;2013;273230;A;REM_ASA;128480.0;A
ES61;2013;273231;A;REM_ASA;130407.0;A
ES61;2013;273232;A;REM_ASA;426228.0;A
ES61;2013;273233;A;REM_ASA;1320540.0;A
ES61;2013;273234;A;REM_ASA;571724.0;A
ES61;2013;273257;A;REM_ASA;22411239;A
ES61;2013;273158;A;REM_ASA;8672620.0;A
ES61;2013;273235;A;REM_ASA;8672620.0;A
ES61;2013;273159;A;REM_ASA;6938331.0;A
ES61;2013;273236;A;REM_ASA;1122226.0;A
ES61;2013;273237;A;REM_ASA;5816105.0;A
ES61;2013;273160;A;REM_ASA;5180707.0;A
ES61;2013;273238;A;REM_ASA;936130.0;A
ES61;2013;273239;A;REM_ASA;4244577.0;A
ES61;2013;273161;A;REM_ASA;1619581.0;A
ES61;2013;273240;A;REM_ASA;668884.0;A
ES61;2013;273241;A;REM_ASA;950697.0;A
ES61;2013;273259;A;REM_ASA;3647901.0;A
ES61;2013;273162;A;REM_ASA;1161343.0;A
ES61;2013;273242;A;REM_ASA;423128.0;A
ES61;2013;273243;A;REM_ASA;738215.0;A
ES61;2013;273163;A;REM_ASA;1205485.0;A
ES61;2013;273244;A;REM_ASA;678771.0;A
ES61;2013;273245;A;REM_ASA;110017.0;A
ES61;2013;273246;A;REM_ASA;416697.0;A
ES61;2013;273164;A;REM_ASA;1281073.0;A
ES61;2013;273247;A;REM_ASA;1281073.0;A
ES61;2013;273260;A;REM_ASA;60023221;A
ES61;2012;273165;A;REM_ASA;1788553.0;A
ES61;2012;273129;A;REM_ASA;1788553.0;A
ES61;2012;273167;A;REM_ASA;1550103.0;A
ES61;2012;273168;A;REM_ASA;167024.0;A
ES61;2012;273169;A;REM_ASA;71426.0;A
ES61;2012;273166;A;REM_ASA;6614197.0;A
ES61;2012;273248;A;REM_ASA;5088985.0;A
ES61;2012;273130;A;REM_ASA;147767.0;A
ES61;2012;273170;A;REM_ASA;147767.0;A
ES61;2012;273131;A;REM_ASA;1371073.0;A
ES61;2012;273171;A;REM_ASA;194689.0;A
ES61;2012;273172;A;REM_ASA;48668.0;A
ES61;2012;273173;A;REM_ASA;127770.0;A
ES61;2012;273174;A;REM_ASA;254231.0;A
ES61;2012;273175;A;REM_ASA;67244.0;A
ES61;2012;273176;A;REM_ASA;311430.0;A
ES61;2012;273177;A;REM_ASA;138021.0;A
ES61;2012;273178;A;REM_ASA;229020.0;A
ES61;2012;273132;A;REM_ASA;144842.0;A
ES61;2012;273179;A;REM_ASA;144842.0;A
ES61;2012;273133;A;REM_ASA;297330.0;A
ES61;2012;273180;A;REM_ASA;87823.0;A
ES61;2012;273181;A;REM_ASA;111632.0;A
ES61;2012;273182;A;REM_ASA;97875.0;A
ES61;2012;273134;A;REM_ASA;468351.0;A
ES61;2012;273183;A;REM_ASA;348162.0;A
ES61;2012;273184;A;REM_ASA;120189.0;A
ES61;2012;273135;A;REM_ASA;48680.0;A
ES61;2012;273185;A;REM_ASA;48680.0;A
ES61;2012;273136;A;REM_ASA;507424.0;A
ES61;2012;273186;A;REM_ASA;119762.0;A
ES61;2012;273189;A;REM_ASA;187327.0;A
ES61;2012;273188;A;REM_ASA;41157.0;A
ES61;2012;273187;A;REM_ASA;159178.0;A
ES61;2012;273137;A;REM_ASA;677182.0;A
ES61;2012;273190;A;REM_ASA;203586.0;A
ES61;2012;273191;A;REM_ASA;473596.0;A
ES61;2012;273138;A;REM_ASA;63376.0;A
ES61;2012;273192;A;REM_ASA;63376.0;A
ES61;2012;273139;A;REM_ASA;198954.0;A
ES61;2012;273193;A;REM_ASA;198954.0;A
ES61;2012;273140;A;REM_ASA;143828.0;A
ES61;2012;273194;A;REM_ASA;143828.0;A
ES61;2012;273141;A;REM_ASA;500561.0;A
ES61;2012;273195;A;REM_ASA;109939.0;A
ES61;2012;273196;A;REM_ASA;104310.0;A
ES61;2012;273197;A;REM_ASA;286312.0;A
ES61;2012;273142;A;REM_ASA;667384.0;A
ES61;2012;273198;A;REM_ASA;149738.0;A
ES61;2012;273199;A;REM_ASA;59040.0;A
ES61;2012;273200;A;REM_ASA;458606.0;A
ES61;2012;273143;A;REM_ASA;373407.0;A
ES61;2012;273201;A;REM_ASA;257530.0;A
ES61;2012;273202;A;REM_ASA;115877.0;A
ES61;2012;273144;A;REM_ASA;1004038.0;A
ES61;2012;273203;A;REM_ASA;406811.0;A
ES61;2012;273204;A;REM_ASA;597227.0;A
ES61;2012;273249;A;REM_ASA;3934573.0;A
ES61;2012;273145;A;REM_ASA;3934573.0;A
ES61;2012;273205;A;REM_ASA;3934573.0;A
ES61;2012;273251;A;REM_ASA;49927522;A
ES61;2012;273250;A;REM_ASA;14345257;A
ES61;2012;273146;A;REM_ASA;8337188.0;A
ES61;2012;273206;A;REM_ASA;1003263.0;A
ES61;2012;273207;A;REM_ASA;3104696.0;A
ES61;2012;273208;A;REM_ASA;4229229.0;A
ES61;2012;273147;A;REM_ASA;2723024.0;A
ES61;2012;273209;A;REM_ASA;1381301.0;A
ES61;2012;273210;A;REM_ASA;43549.0;A
ES61;2012;273211;A;REM_ASA;1041775.0;A
ES61;2012;273212;A;REM_ASA;256399.0;A
ES61;2012;273148;A;REM_ASA;3285045.0;A
ES61;2012;273213;A;REM_ASA;1127219.0;A
ES61;2012;273214;A;REM_ASA;2157826.0;A
ES61;2012;273253;A;REM_ASA;1316976.0;A
ES61;2012;273149;A;REM_ASA;330113.0;A
ES61;2012;273215;A;REM_ASA;120640.0;A
ES61;2012;273216;A;REM_ASA;209473.0;A
ES61;2012;273150;A;REM_ASA;489067.0;A
ES61;2012;273217;A;REM_ASA;489067.0;A
ES61;2012;273151;A;REM_ASA;497796.0;A
ES61;2012;273218;A;REM_ASA;497796.0;A
ES61;2012;273254;A;REM_ASA;2468786.0;A
ES61;2012;273152;A;REM_ASA;2468786.0;A
ES61;2012;273219;A;REM_ASA;1985130.0;A
ES61;2012;273220;A;REM_ASA;260230.0;A
ES61;2012;273221;A;REM_ASA;223426.0;A
ES61;2012;273255;A;REM_ASA;367925.0;A
ES61;2012;273153;A;REM_ASA;367925.0;A
ES61;2012;273222;A;REM_ASA;367925.0;A
ES61;2012;273256;A;REM_ASA;4982346.0;A
ES61;2012;273154;A;REM_ASA;1488165.0;A
ES61;2012;273223;A;REM_ASA;731354.0;A
ES61;2012;273224;A;REM_ASA;756811.0;A
ES61;2012;273155;A;REM_ASA;537376.0;A
ES61;2012;273225;A;REM_ASA;537376.0;A
ES61;2012;273156;A;REM_ASA;372876.0;A
ES61;2012;273226;A;REM_ASA;198603.0;A
ES61;2012;273227;A;REM_ASA;147523.0;A
ES61;2012;273228;A;REM_ASA;26750.0;A
ES61;2012;273157;A;REM_ASA;2583929.0;A
ES61;2012;273229;A;REM_ASA;200943.0;A
ES61;2012;273230;A;REM_ASA;147453.0;A
ES61;2012;273231;A;REM_ASA;149450.0;A
ES61;2012;273232;A;REM_ASA;407551.0;A
ES61;2012;273233;A;REM_ASA;1152640.0;A
ES61;2012;273234;A;REM_ASA;525892.0;A
ES61;2012;273257;A;REM_ASA;22728994;A
ES61;2012;273158;A;REM_ASA;8596314.0;A
ES61;2012;273235;A;REM_ASA;8596314.0;A
ES61;2012;273159;A;REM_ASA;6936241.0;A
ES61;2012;273236;A;REM_ASA;1055118.0;A
ES61;2012;273237;A;REM_ASA;5881123.0;A
ES61;2012;273160;A;REM_ASA;5481027.0;A
ES61;2012;273238;A;REM_ASA;1047476.0;A
ES61;2012;273239;A;REM_ASA;4433551.0;A
ES61;2012;273161;A;REM_ASA;1715412.0;A
ES61;2012;273240;A;REM_ASA;751303.0;A
ES61;2012;273241;A;REM_ASA;964109.0;A
ES61;2012;273259;A;REM_ASA;3717238.0;A
ES61;2012;273162;A;REM_ASA;1147656.0;A
ES61;2012;273242;A;REM_ASA;413733.0;A
ES61;2012;273243;A;REM_ASA;733923.0;A
ES61;2012;273163;A;REM_ASA;1298379.0;A
ES61;2012;273244;A;REM_ASA;733317.0;A
ES61;2012;273245;A;REM_ASA;118337.0;A
ES61;2012;273246;A;REM_ASA;446725.0;A
ES61;2012;273164;A;REM_ASA;1271203.0;A
ES61;2012;273247;A;REM_ASA;1271203.0;A
ES61;2012;273260;A;REM_ASA;62264845;A
ES61;2011;273165;A;REM_ASA;2023507.0;A
ES61;2011;273129;A;REM_ASA;2023507.0;A
ES61;2011;273167;A;REM_ASA;1754157.0;A
ES61;2011;273168;A;REM_ASA;195435.0;A
ES61;2011;273169;A;REM_ASA;73915.0;A
ES61;2011;273166;A;REM_ASA;6958075.0;A
ES61;2011;273248;A;REM_ASA;5541635.0;A
ES61;2011;273130;A;REM_ASA;143899.0;A
ES61;2011;273170;A;REM_ASA;143899.0;A
ES61;2011;273131;A;REM_ASA;1425494.0;A
ES61;2011;273171;A;REM_ASA;185060.0;A
ES61;2011;273172;A;REM_ASA;41485.0;A
ES61;2011;273173;A;REM_ASA;139526.0;A
ES61;2011;273174;A;REM_ASA;248153.0;A
ES61;2011;273175;A;REM_ASA;86166.0;A
ES61;2011;273176;A;REM_ASA;310816.0;A
ES61;2011;273177;A;REM_ASA;151132.0;A
ES61;2011;273178;A;REM_ASA;263156.0;A
ES61;2011;273132;A;REM_ASA;164865.0;A
ES61;2011;273179;A;REM_ASA;164865.0;A
ES61;2011;273133;A;REM_ASA;321471.0;A
ES61;2011;273180;A;REM_ASA;104827.0;A
ES61;2011;273181;A;REM_ASA;114504.0;A
ES61;2011;273182;A;REM_ASA;102140.0;A
ES61;2011;273134;A;REM_ASA;483488.0;A
ES61;2011;273183;A;REM_ASA;350096.0;A
ES61;2011;273184;A;REM_ASA;133392.0;A
ES61;2011;273135;A;REM_ASA;48269.0;A
ES61;2011;273185;A;REM_ASA;48269.0;A
ES61;2011;273136;A;REM_ASA;545497.0;A
ES61;2011;273186;A;REM_ASA;130772.0;A
ES61;2011;273189;A;REM_ASA;188642.0;A
ES61;2011;273188;A;REM_ASA;40740.0;A
ES61;2011;273187;A;REM_ASA;185343.0;A
ES61;2011;273137;A;REM_ASA;785835.0;A
ES61;2011;273190;A;REM_ASA;198749.0;A
ES61;2011;273191;A;REM_ASA;587086.0;A
ES61;2011;273138;A;REM_ASA;78131.0;A
ES61;2011;273192;A;REM_ASA;78131.0;A
ES61;2011;273139;A;REM_ASA;211703.0;A
ES61;2011;273193;A;REM_ASA;211703.0;A
ES61;2011;273140;A;REM_ASA;165696.0;A
ES61;2011;273194;A;REM_ASA;165696.0;A
ES61;2011;273141;A;REM_ASA;570482.0;A
ES61;2011;273195;A;REM_ASA;159579.0;A
ES61;2011;273196;A;REM_ASA;113082.0;A
ES61;2011;273197;A;REM_ASA;297821.0;A
ES61;2011;273142;A;REM_ASA;740704.0;A
ES61;2011;273198;A;REM_ASA;225577.0;A
ES61;2011;273199;A;REM_ASA;68413.0;A
ES61;2011;273200;A;REM_ASA;446714.0;A
ES61;2011;273143;A;REM_ASA;280466.0;A
ES61;2011;273201;A;REM_ASA;243606.0;A
ES61;2011;273202;A;REM_ASA;36860.0;A
ES61;2011;273144;A;REM_ASA;992075.0;A
ES61;2011;273203;A;REM_ASA;463614.0;A
ES61;2011;273204;A;REM_ASA;528461.0;A
ES61;2011;273249;A;REM_ASA;5360862.0;A
ES61;2011;273145;A;REM_ASA;5360862.0;A
ES61;2011;273205;A;REM_ASA;5360862.0;A
ES61;2011;273251;A;REM_ASA;53491691;A
ES61;2011;273250;A;REM_ASA;15443902;A
ES61;2011;273146;A;REM_ASA;9003451.0;A
ES61;2011;273206;A;REM_ASA;1230470.0;A
ES61;2011;273207;A;REM_ASA;3238700.0;A
ES61;2011;273208;A;REM_ASA;4534281.0;A
ES61;2011;273147;A;REM_ASA;2949771.0;A
ES61;2011;273209;A;REM_ASA;1547895.0;A
ES61;2011;273210;A;REM_ASA;57612.0;A
ES61;2011;273211;A;REM_ASA;1030691.0;A
ES61;2011;273212;A;REM_ASA;313573.0;A
ES61;2011;273148;A;REM_ASA;3490680.0;A
ES61;2011;273213;A;REM_ASA;1254386.0;A
ES61;2011;273214;A;REM_ASA;2236294.0;A
ES61;2011;273253;A;REM_ASA;1426790.0;A
ES61;2011;273149;A;REM_ASA;381182.0;A
ES61;2011;273215;A;REM_ASA;138778.0;A
ES61;2011;273216;A;REM_ASA;242404.0;A
ES61;2011;273150;A;REM_ASA;546466.0;A
ES61;2011;273217;A;REM_ASA;546466.0;A
ES61;2011;273151;A;REM_ASA;499142.0;A
ES61;2011;273218;A;REM_ASA;499142.0;A
ES61;2011;273254;A;REM_ASA;2731639.0;A
ES61;2011;273152;A;REM_ASA;2731639.0;A
ES61;2011;273219;A;REM_ASA;2261453.0;A
ES61;2011;273220;A;REM_ASA;255404.0;A
ES61;2011;273221;A;REM_ASA;214782.0;A
ES61;2011;273255;A;REM_ASA;414500.0;A
ES61;2011;273153;A;REM_ASA;414500.0;A
ES61;2011;273222;A;REM_ASA;414500.0;A
ES61;2011;273256;A;REM_ASA;5317952.0;A
ES61;2011;273154;A;REM_ASA;1657445.0;A
ES61;2011;273223;A;REM_ASA;803267.0;A
ES61;2011;273224;A;REM_ASA;854178.0;A
ES61;2011;273155;A;REM_ASA;550605.0;A
ES61;2011;273225;A;REM_ASA;550605.0;A
ES61;2011;273156;A;REM_ASA;465529.0;A
ES61;2011;273226;A;REM_ASA;223291.0;A
ES61;2011;273227;A;REM_ASA;218381.0;A
ES61;2011;273228;A;REM_ASA;23857.0;A
ES61;2011;273157;A;REM_ASA;2644373.0;A
ES61;2011;273229;A;REM_ASA;210057.0;A
ES61;2011;273230;A;REM_ASA;133829.0;A
ES61;2011;273231;A;REM_ASA;158249.0;A
ES61;2011;273232;A;REM_ASA;486535.0;A
ES61;2011;273233;A;REM_ASA;1117601.0;A
ES61;2011;273234;A;REM_ASA;538102.0;A
ES61;2011;273257;A;REM_ASA;24153532;A
ES61;2011;273158;A;REM_ASA;9163825.0;A
ES61;2011;273235;A;REM_ASA;9163825.0;A
ES61;2011;273159;A;REM_ASA;7584687.0;A
ES61;2011;273236;A;REM_ASA;1222511.0;A
ES61;2011;273237;A;REM_ASA;6362176.0;A
ES61;2011;273160;A;REM_ASA;5664151.0;A
ES61;2011;273238;A;REM_ASA;814824.0;A
ES61;2011;273239;A;REM_ASA;4849327.0;A
ES61;2011;273161;A;REM_ASA;1740869.0;A
ES61;2011;273240;A;REM_ASA;697084.0;A
ES61;2011;273241;A;REM_ASA;1043785.0;A
ES61;2011;273259;A;REM_ASA;4003376.0;A
ES61;2011;273162;A;REM_ASA;1294739.0;A
ES61;2011;273242;A;REM_ASA;564074.0;A
ES61;2011;273243;A;REM_ASA;730665.0;A
ES61;2011;273163;A;REM_ASA;1324012.0;A
ES61;2011;273244;A;REM_ASA;801463.0;A
ES61;2011;273245;A;REM_ASA;109168.0;A
ES61;2011;273246;A;REM_ASA;413381.0;A
ES61;2011;273164;A;REM_ASA;1384625.0;A
ES61;2011;273247;A;REM_ASA;1384625.0;A
ES61;2011;273260;A;REM_ASA;67834135;A
ES61;2010;273165;A;REM_ASA;2024359.0;A
ES61;2010;273129;A;REM_ASA;2024359.0;A
ES61;2010;273167;A;REM_ASA;1768723.0;A
ES61;2010;273168;A;REM_ASA;182923.0;A
ES61;2010;273169;A;REM_ASA;72713.0;A
ES61;2010;273166;A;REM_ASA;7047398.0;A
ES61;2010;273248;A;REM_ASA;5656214.0;A
ES61;2010;273130;A;REM_ASA;154233.0;A
ES61;2010;273170;A;REM_ASA;154233.0;A
ES61;2010;273131;A;REM_ASA;1433972.0;A
ES61;2010;273171;A;REM_ASA;177046.0;A
ES61;2010;273172;A;REM_ASA;44733.0;A
ES61;2010;273173;A;REM_ASA;139426.0;A
ES61;2010;273174;A;REM_ASA;253204.0;A
ES61;2010;273175;A;REM_ASA;98050.0;A
ES61;2010;273176;A;REM_ASA;292091.0;A
ES61;2010;273177;A;REM_ASA;167938.0;A
ES61;2010;273178;A;REM_ASA;261484.0;A
ES61;2010;273132;A;REM_ASA;170248.0;A
ES61;2010;273179;A;REM_ASA;170248.0;A
ES61;2010;273133;A;REM_ASA;334589.0;A
ES61;2010;273180;A;REM_ASA;105996.0;A
ES61;2010;273181;A;REM_ASA;124445.0;A
ES61;2010;273182;A;REM_ASA;104148.0;A
ES61;2010;273134;A;REM_ASA;531100.0;A
ES61;2010;273183;A;REM_ASA;395756.0;A
ES61;2010;273184;A;REM_ASA;135344.0;A
ES61;2010;273135;A;REM_ASA;55150.0;A
ES61;2010;273185;A;REM_ASA;55150.0;A
ES61;2010;273136;A;REM_ASA;618746.0;A
ES61;2010;273186;A;REM_ASA;137084.0;A
ES61;2010;273189;A;REM_ASA;228121.0;A
ES61;2010;273188;A;REM_ASA;44526.0;A
ES61;2010;273187;A;REM_ASA;209015.0;A
ES61;2010;273137;A;REM_ASA;811814.0;A
ES61;2010;273190;A;REM_ASA;198573.0;A
ES61;2010;273191;A;REM_ASA;613241.0;A
ES61;2010;273138;A;REM_ASA;76706.0;A
ES61;2010;273192;A;REM_ASA;76706.0;A
ES61;2010;273139;A;REM_ASA;210974.0;A
ES61;2010;273193;A;REM_ASA;210974.0;A
ES61;2010;273140;A;REM_ASA;180264.0;A
ES61;2010;273194;A;REM_ASA;180264.0;A
ES61;2010;273141;A;REM_ASA;525967.0;A
ES61;2010;273195;A;REM_ASA;164769.0;A
ES61;2010;273196;A;REM_ASA;98856.0;A
ES61;2010;273197;A;REM_ASA;262342.0;A
ES61;2010;273142;A;REM_ASA;706684.0;A
ES61;2010;273198;A;REM_ASA;245006.0;A
ES61;2010;273199;A;REM_ASA;76992.0;A
ES61;2010;273200;A;REM_ASA;384686.0;A
ES61;2010;273143;A;REM_ASA;297452.0;A
ES61;2010;273201;A;REM_ASA;261947.0;A
ES61;2010;273202;A;REM_ASA;35505.0;A
ES61;2010;273144;A;REM_ASA;939499.0;A
ES61;2010;273203;A;REM_ASA;464738.0;A
ES61;2010;273204;A;REM_ASA;474761.0;A
ES61;2010;273249;A;REM_ASA;6434242.0;A
ES61;2010;273145;A;REM_ASA;6434242.0;A
ES61;2010;273205;A;REM_ASA;6434242.0;A
ES61;2010;273251;A;REM_ASA;53592152;A
ES61;2010;273250;A;REM_ASA;14992161;A
ES61;2010;273146;A;REM_ASA;8777724.0;A
ES61;2010;273206;A;REM_ASA;1177823.0;A
ES61;2010;273207;A;REM_ASA;3127359.0;A
ES61;2010;273208;A;REM_ASA;4472542.0;A
ES61;2010;273147;A;REM_ASA;2925968.0;A
ES61;2010;273209;A;REM_ASA;1543694.0;A
ES61;2010;273210;A;REM_ASA;61179.0;A
ES61;2010;273211;A;REM_ASA;995486.0;A
ES61;2010;273212;A;REM_ASA;325609.0;A
ES61;2010;273148;A;REM_ASA;3288469.0;A
ES61;2010;273213;A;REM_ASA;1209187.0;A
ES61;2010;273214;A;REM_ASA;2079282.0;A
ES61;2010;273253;A;REM_ASA;1424297.0;A
ES61;2010;273149;A;REM_ASA;385135.0;A
ES61;2010;273215;A;REM_ASA;158442.0;A
ES61;2010;273216;A;REM_ASA;226693.0;A
ES61;2010;273150;A;REM_ASA;551434.0;A
ES61;2010;273217;A;REM_ASA;551434.0;A
ES61;2010;273151;A;REM_ASA;487728.0;A
ES61;2010;273218;A;REM_ASA;487728.0;A
ES61;2010;273254;A;REM_ASA;2741411.0;A
ES61;2010;273152;A;REM_ASA;2741411.0;A
ES61;2010;273219;A;REM_ASA;2317164.0;A
ES61;2010;273220;A;REM_ASA;226698.0;A
ES61;2010;273221;A;REM_ASA;197549.0;A
ES61;2010;273255;A;REM_ASA;423737.0;A
ES61;2010;273153;A;REM_ASA;423737.0;A
ES61;2010;273222;A;REM_ASA;423737.0;A
ES61;2010;273256;A;REM_ASA;5376769.0;A
ES61;2010;273154;A;REM_ASA;1673602.0;A
ES61;2010;273223;A;REM_ASA;838034.0;A
ES61;2010;273224;A;REM_ASA;835568.0;A
ES61;2010;273155;A;REM_ASA;550798.0;A
ES61;2010;273225;A;REM_ASA;550798.0;A
ES61;2010;273156;A;REM_ASA;445298.0;A
ES61;2010;273226;A;REM_ASA;214023.0;A
ES61;2010;273227;A;REM_ASA;205376.0;A
ES61;2010;273228;A;REM_ASA;25899.0;A
ES61;2010;273157;A;REM_ASA;2707071.0;A
ES61;2010;273229;A;REM_ASA;225304.0;A
ES61;2010;273230;A;REM_ASA;118307.0;A
ES61;2010;273231;A;REM_ASA;165114.0;A
ES61;2010;273232;A;REM_ASA;479645.0;A
ES61;2010;273233;A;REM_ASA;1162646.0;A
ES61;2010;273234;A;REM_ASA;556055.0;A
ES61;2010;273257;A;REM_ASA;24521430;A
ES61;2010;273158;A;REM_ASA;9196897.0;A
ES61;2010;273235;A;REM_ASA;9196897.0;A
ES61;2010;273159;A;REM_ASA;7724721.0;A
ES61;2010;273236;A;REM_ASA;1309335.0;A
ES61;2010;273237;A;REM_ASA;6415386.0;A
ES61;2010;273160;A;REM_ASA;5889765.0;A
ES61;2010;273238;A;REM_ASA;1019971.0;A
ES61;2010;273239;A;REM_ASA;4869794.0;A
ES61;2010;273161;A;REM_ASA;1710047.0;A
ES61;2010;273240;A;REM_ASA;659232.0;A
ES61;2010;273241;A;REM_ASA;1050815.0;A
ES61;2010;273259;A;REM_ASA;4112347.0;A
ES61;2010;273162;A;REM_ASA;1343277.0;A
ES61;2010;273242;A;REM_ASA;582971.0;A
ES61;2010;273243;A;REM_ASA;760306.0;A
ES61;2010;273163;A;REM_ASA;1282858.0;A
ES61;2010;273244;A;REM_ASA;684301.0;A
ES61;2010;273245;A;REM_ASA;107416.0;A
ES61;2010;273246;A;REM_ASA;491141.0;A
ES61;2010;273164;A;REM_ASA;1486212.0;A
ES61;2010;273247;A;REM_ASA;1486212.0;A
ES61;2010;273260;A;REM_ASA;69098151;A
ES61;2009;273165;A;REM_ASA;1812603.0;A
ES61;2009;273129;A;REM_ASA;1812603.0;A
ES61;2009;273167;A;REM_ASA;1562073.0;A
ES61;2009;273168;A;REM_ASA;165600.0;A
ES61;2009;273169;A;REM_ASA;84930.0;A
ES61;2009;273166;A;REM_ASA;7147021.0;A
ES61;2009;273248;A;REM_ASA;5788437.0;A
ES61;2009;273130;A;REM_ASA;177536.0;A
ES61;2009;273170;A;REM_ASA;177536.0;A
ES61;2009;273131;A;REM_ASA;1372101.0;A
ES61;2009;273171;A;REM_ASA;182007.0;A
ES61;2009;273172;A;REM_ASA;47050.0;A
ES61;2009;273173;A;REM_ASA;130329.0;A
ES61;2009;273174;A;REM_ASA;212509.0;A
ES61;2009;273175;A;REM_ASA;91268.0;A
ES61;2009;273176;A;REM_ASA;292200.0;A
ES61;2009;273177;A;REM_ASA;175151.0;A
ES61;2009;273178;A;REM_ASA;241587.0;A
ES61;2009;273132;A;REM_ASA;173076.0;A
ES61;2009;273179;A;REM_ASA;173076.0;A
ES61;2009;273133;A;REM_ASA;343709.0;A
ES61;2009;273180;A;REM_ASA;108808.0;A
ES61;2009;273181;A;REM_ASA;122172.0;A
ES61;2009;273182;A;REM_ASA;112729.0;A
ES61;2009;273134;A;REM_ASA;520075.0;A
ES61;2009;273183;A;REM_ASA;390508.0;A
ES61;2009;273184;A;REM_ASA;129567.0;A
ES61;2009;273135;A;REM_ASA;51709.0;A
ES61;2009;273185;A;REM_ASA;51709.0;A
ES61;2009;273136;A;REM_ASA;687609.0;A
ES61;2009;273186;A;REM_ASA;134908.0;A
ES61;2009;273189;A;REM_ASA;283905.0;A
ES61;2009;273188;A;REM_ASA;59114.0;A
ES61;2009;273187;A;REM_ASA;209682.0;A
ES61;2009;273137;A;REM_ASA;826198.0;A
ES61;2009;273190;A;REM_ASA;200137.0;A
ES61;2009;273191;A;REM_ASA;626061.0;A
ES61;2009;273138;A;REM_ASA;83126.0;A
ES61;2009;273192;A;REM_ASA;83126.0;A
ES61;2009;273139;A;REM_ASA;212574.0;A
ES61;2009;273193;A;REM_ASA;212574.0;A
ES61;2009;273140;A;REM_ASA;192270.0;A
ES61;2009;273194;A;REM_ASA;192270.0;A
ES61;2009;273141;A;REM_ASA;546325.0;A
ES61;2009;273195;A;REM_ASA;161519.0;A
ES61;2009;273196;A;REM_ASA;127698.0;A
ES61;2009;273197;A;REM_ASA;257108.0;A
ES61;2009;273142;A;REM_ASA;779665.0;A
ES61;2009;273198;A;REM_ASA;270078.0;A
ES61;2009;273199;A;REM_ASA;94838.0;A
ES61;2009;273200;A;REM_ASA;414749.0;A
ES61;2009;273143;A;REM_ASA;325032.0;A
ES61;2009;273201;A;REM_ASA;298712.0;A
ES61;2009;273202;A;REM_ASA;26320.0;A
ES61;2009;273144;A;REM_ASA;856016.0;A
ES61;2009;273203;A;REM_ASA;366743.0;A
ES61;2009;273204;A;REM_ASA;489273.0;A
ES61;2009;273249;A;REM_ASA;7704060.0;A
ES61;2009;273145;A;REM_ASA;7704060.0;A
ES61;2009;273205;A;REM_ASA;7704060.0;A
ES61;2009;273251;A;REM_ASA;53762880;A
ES61;2009;273250;A;REM_ASA;15392602;A
ES61;2009;273146;A;REM_ASA;9002145.0;A
ES61;2009;273206;A;REM_ASA;1255132.0;A
ES61;2009;273207;A;REM_ASA;3237772.0;A
ES61;2009;273208;A;REM_ASA;4509241.0;A
ES61;2009;273147;A;REM_ASA;2918182.0;A
ES61;2009;273209;A;REM_ASA;1530166.0;A
ES61;2009;273210;A;REM_ASA;58082.0;A
ES61;2009;273211;A;REM_ASA;1036542.0;A
ES61;2009;273212;A;REM_ASA;293392.0;A
ES61;2009;273148;A;REM_ASA;3472275.0;A
ES61;2009;273213;A;REM_ASA;1249488.0;A
ES61;2009;273214;A;REM_ASA;2222787.0;A
ES61;2009;273253;A;REM_ASA;1457607.0;A
ES61;2009;273149;A;REM_ASA;476971.0;A
ES61;2009;273215;A;REM_ASA;198792.0;A
ES61;2009;273216;A;REM_ASA;278179.0;A
ES61;2009;273150;A;REM_ASA;505722.0;A
ES61;2009;273217;A;REM_ASA;505722.0;A
ES61;2009;273151;A;REM_ASA;474914.0;A
ES61;2009;273218;A;REM_ASA;474914.0;A
ES61;2009;273254;A;REM_ASA;2723924.0;A
ES61;2009;273152;A;REM_ASA;2723924.0;A
ES61;2009;273219;A;REM_ASA;2328579.0;A
ES61;2009;273220;A;REM_ASA;243936.0;A
ES61;2009;273221;A;REM_ASA;151409.0;A
ES61;2009;273255;A;REM_ASA;440685.0;A
ES61;2009;273153;A;REM_ASA;440685.0;A
ES61;2009;273222;A;REM_ASA;440685.0;A
ES61;2009;273256;A;REM_ASA;5468133.0;A
ES61;2009;273154;A;REM_ASA;1819969.0;A
ES61;2009;273223;A;REM_ASA;809023.0;A
ES61;2009;273224;A;REM_ASA;1010946.0;A
