D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_PCSSA_JUBVIUDEDAD_0;INDICATOR;OBS_VALUE;FREQ
2019;2416;3689;212544;Número de pensionistas;259.0;A
2019;2416;3690;212544;Número de pensionistas;197.0;A
2019;2417;3691;212544;Número de pensionistas;336.0;A
2019;2417;3689;212544;Número de pensionistas;213.0;A
2019;2417;3690;212544;Número de pensionistas;123.0;A
2019;2418;3691;212544;Número de pensionistas;227.0;A
2019;2418;3689;212544;Número de pensionistas;154.0;A
2019;2418;3690;212544;Número de pensionistas;73.0;A
2019;2419;3691;212544;Número de pensionistas;1547.0;A
2019;2419;3689;212544;Número de pensionistas;951.0;A
2019;2419;3690;212544;Número de pensionistas;596.0;A
2019;2420;3691;212544;Número de pensionistas;574.0;A
2019;2420;3689;212544;Número de pensionistas;360.0;A
2019;2420;3690;212544;Número de pensionistas;214.0;A
2019;2421;3691;212544;Número de pensionistas;984.0;A
2019;2421;3689;212544;Número de pensionistas;591.0;A
2019;2421;3690;212544;Número de pensionistas;393.0;A
2019;2422;3691;212544;Número de pensionistas;71.0;A
2019;2422;3689;212544;Número de pensionistas;53.0;A
2019;2422;3690;212544;Número de pensionistas;18.0;A
2019;2423;3691;212544;Número de pensionistas;32099.0;A
2019;2423;3689;212544;Número de pensionistas;22263.0;A
2019;2423;3690;212544;Número de pensionistas;9836.0;A
2019;2424;3691;212544;Número de pensionistas;619.0;A
2019;2424;3689;212544;Número de pensionistas;362.0;A
2019;2424;3690;212544;Número de pensionistas;257.0;A
2019;2425;3691;212544;Número de pensionistas;260.0;A
2019;2425;3689;212544;Número de pensionistas;216.0;A
2019;2425;3690;212544;Número de pensionistas;44.0;A
2019;2426;3691;212544;Número de pensionistas;294.0;A
2019;2426;3689;212544;Número de pensionistas;163.0;A
2019;2426;3690;212544;Número de pensionistas;131.0;A
2019;2427;3691;212544;Número de pensionistas;620.0;A
2019;2427;3689;212544;Número de pensionistas;349.0;A
2019;2427;3690;212544;Número de pensionistas;271.0;A
2019;2428;3691;212544;Número de pensionistas;291.0;A
2019;2428;3689;212544;Número de pensionistas;234.0;A
2019;2428;3690;212544;Número de pensionistas;57.0;A
2019;2429;3691;212544;Número de pensionistas;1216.0;A
2019;2429;3689;212544;Número de pensionistas;717.0;A
2019;2429;3690;212544;Número de pensionistas;499.0;A
2019;2430;3691;212544;Número de pensionistas;65.0;A
2019;2430;3689;212544;Número de pensionistas;42.0;A
2019;2430;3690;212544;Número de pensionistas;23.0;A
2019;2431;3691;212544;Número de pensionistas;650.0;A
2019;2431;3689;212544;Número de pensionistas;545.0;A
2019;2431;3690;212544;Número de pensionistas;105.0;A
2019;2432;3691;212544;Número de pensionistas;1244.0;A
2019;2432;3689;212544;Número de pensionistas;758.0;A
2019;2432;3690;212544;Número de pensionistas;486.0;A
2019;2433;3691;212544;Número de pensionistas;103.0;A
2019;2433;3689;212544;Número de pensionistas;57.0;A
2019;2433;3690;212544;Número de pensionistas;46.0;A
2019;2434;3691;212544;Número de pensionistas;60.0;A
2019;2434;3689;212544;Número de pensionistas;50.0;A
2019;2434;3690;212544;Número de pensionistas;10.0;A
2019;2435;3691;212544;Número de pensionistas;139.0;A
2019;2435;3689;212544;Número de pensionistas;90.0;A
2019;2435;3690;212544;Número de pensionistas;49.0;A
2019;2436;3691;212544;Número de pensionistas;63.0;A
2019;2436;3689;212544;Número de pensionistas;49.0;A
2019;2436;3690;212544;Número de pensionistas;14.0;A
2019;2437;3691;212544;Número de pensionistas;853.0;A
2019;2437;3689;212544;Número de pensionistas;691.0;A
2019;2437;3690;212544;Número de pensionistas;162.0;A
2019;2438;3691;212544;Número de pensionistas;493.0;A
2019;2438;3689;212544;Número de pensionistas;304.0;A
2019;2438;3690;212544;Número de pensionistas;189.0;A
2019;2439;3691;212544;Número de pensionistas;644.0;A
2019;2439;3689;212544;Número de pensionistas;417.0;A
2019;2439;3690;212544;Número de pensionistas;227.0;A
2019;2440;3691;212544;Número de pensionistas;3917.0;A
2019;2440;3689;212544;Número de pensionistas;2570.0;A
2019;2440;3690;212544;Número de pensionistas;1347.0;A
2019;2441;3691;212544;Número de pensionistas;449.0;A
2019;2441;3689;212544;Número de pensionistas;244.0;A
2019;2441;3690;212544;Número de pensionistas;205.0;A
2019;2442;3691;212544;Número de pensionistas;704.0;A
2019;2442;3689;212544;Número de pensionistas;410.0;A
2019;2442;3690;212544;Número de pensionistas;294.0;A
2019;2443;3691;212544;Número de pensionistas;579.0;A
2019;2443;3689;212544;Número de pensionistas;319.0;A
2019;2443;3690;212544;Número de pensionistas;260.0;A
2019;2444;3691;212544;Número de pensionistas;2720.0;A
2019;2444;3689;212544;Número de pensionistas;1914.0;A
2019;2444;3690;212544;Número de pensionistas;806.0;A
2019;2445;3691;212544;Número de pensionistas;978.0;A
2019;2445;3689;212544;Número de pensionistas;641.0;A
2019;2445;3690;212544;Número de pensionistas;337.0;A
2019;2446;3691;212544;Número de pensionistas;237.0;A
2019;2446;3689;212544;Número de pensionistas;140.0;A
2019;2446;3690;212544;Número de pensionistas;97.0;A
2019;2447;3691;212544;Número de pensionistas;396.0;A
2019;2447;3689;212544;Número de pensionistas;247.0;A
2019;2447;3690;212544;Número de pensionistas;149.0;A
2019;2448;3691;212544;Número de pensionistas;644.0;A
2019;2448;3689;212544;Número de pensionistas;389.0;A
2019;2448;3690;212544;Número de pensionistas;255.0;A
2019;2449;3691;212544;Número de pensionistas;179.0;A
2019;2449;3689;212544;Número de pensionistas;123.0;A
2019;2449;3690;212544;Número de pensionistas;56.0;A
2019;2450;3691;212544;Número de pensionistas;199.0;A
2019;2450;3689;212544;Número de pensionistas;118.0;A
2019;2450;3690;212544;Número de pensionistas;81.0;A
2019;2451;3691;212544;Número de pensionistas;2388.0;A
2019;2451;3689;212544;Número de pensionistas;1493.0;A
2019;2451;3690;212544;Número de pensionistas;895.0;A
2019;2452;3691;212544;Número de pensionistas;339.0;A
2019;2452;3689;212544;Número de pensionistas;206.0;A
2019;2452;3690;212544;Número de pensionistas;133.0;A
2019;2453;3691;212544;Número de pensionistas;244.0;A
2019;2453;3689;212544;Número de pensionistas;176.0;A
2019;2453;3690;212544;Número de pensionistas;68.0;A
2019;2454;3691;212544;Número de pensionistas;1303.0;A
2019;2454;3689;212544;Número de pensionistas;1078.0;A
2019;2454;3690;212544;Número de pensionistas;225.0;A
2019;2455;3691;212544;Número de pensionistas;796.0;A
2019;2455;3689;212544;Número de pensionistas;529.0;A
2019;2455;3690;212544;Número de pensionistas;267.0;A
2019;2456;3691;212544;Número de pensionistas;1689.0;A
2019;2456;3689;212544;Número de pensionistas;1206.0;A
2019;2456;3690;212544;Número de pensionistas;483.0;A
2019;2457;3691;212544;Número de pensionistas;2784.0;A
2019;2457;3689;212544;Número de pensionistas;1701.0;A
2019;2457;3690;212544;Número de pensionistas;1083.0;A
2019;2458;3691;212544;Número de pensionistas;2950.0;A
2019;2458;3689;212544;Número de pensionistas;2030.0;A
2019;2458;3690;212544;Número de pensionistas;920.0;A
2019;2459;3691;212544;Número de pensionistas;885.0;A
2019;2459;3689;212544;Número de pensionistas;543.0;A
2019;2459;3690;212544;Número de pensionistas;342.0;A
2019;2460;3691;212544;Número de pensionistas;1233.0;A
2019;2460;3689;212544;Número de pensionistas;770.0;A
2019;2460;3690;212544;Número de pensionistas;463.0;A
2019;2461;3691;212544;Número de pensionistas;152.0;A
2019;2461;3689;212544;Número de pensionistas;84.0;A
2019;2461;3690;212544;Número de pensionistas;68.0;A
2019;2463;3691;212544;Número de pensionistas;157.0;A
2019;2463;3689;212544;Número de pensionistas;122.0;A
2019;2463;3690;212544;Número de pensionistas;35.0;A
2019;2462;3691;212544;Número de pensionistas;771.0;A
2019;2462;3689;212544;Número de pensionistas;468.0;A
2019;2462;3690;212544;Número de pensionistas;303.0;A
2019;2464;3691;212544;Número de pensionistas;178.0;A
2019;2464;3689;212544;Número de pensionistas;131.0;A
2019;2464;3690;212544;Número de pensionistas;47.0;A
2019;2465;3691;212544;Número de pensionistas;237.0;A
2019;2465;3689;212544;Número de pensionistas;127.0;A
2019;2465;3690;212544;Número de pensionistas;110.0;A
2019;2466;3691;212544;Número de pensionistas;59.0;A
2019;2466;3689;212544;Número de pensionistas;49.0;A
2019;2466;3690;212544;Número de pensionistas;10.0;A
2019;2467;3691;212544;Número de pensionistas;308.0;A
2019;2467;3689;212544;Número de pensionistas;170.0;A
2019;2467;3690;212544;Número de pensionistas;138.0;A
2019;2468;3691;212544;Número de pensionistas;786.0;A
2019;2468;3689;212544;Número de pensionistas;503.0;A
2019;2468;3690;212544;Número de pensionistas;283.0;A
2019;2469;3691;212544;Número de pensionistas;474.0;A
2019;2469;3689;212544;Número de pensionistas;290.0;A
2019;2469;3690;212544;Número de pensionistas;184.0;A
2019;2470;3691;212544;Número de pensionistas;99.0;A
2019;2470;3689;212544;Número de pensionistas;71.0;A
2019;2470;3690;212544;Número de pensionistas;28.0;A
2019;2471;3691;212544;Número de pensionistas;1172.0;A
2019;2471;3689;212544;Número de pensionistas;728.0;A
2019;2471;3690;212544;Número de pensionistas;444.0;A
2019;2472;3691;212544;Número de pensionistas;251.0;A
2019;2472;3689;212544;Número de pensionistas;203.0;A
2019;2472;3690;212544;Número de pensionistas;48.0;A
2019;2473;3691;212544;Número de pensionistas;147.0;A
2019;2473;3689;212544;Número de pensionistas;123.0;A
2019;2473;3690;212544;Número de pensionistas;24.0;A
2019;2474;3691;212544;Número de pensionistas;239.0;A
2019;2474;3689;212544;Número de pensionistas;134.0;A
2019;2474;3690;212544;Número de pensionistas;105.0;A
2019;2475;3691;212544;Número de pensionistas;464.0;A
2019;2475;3689;212544;Número de pensionistas;386.0;A
2019;2475;3690;212544;Número de pensionistas;78.0;A
2019;2476;3691;212544;Número de pensionistas;414.0;A
2019;2476;3689;212544;Número de pensionistas;250.0;A
2019;2476;3690;212544;Número de pensionistas;164.0;A
2019;2477;3691;212544;Número de pensionistas;107.0;A
2019;2477;3689;212544;Número de pensionistas;59.0;A
2019;2477;3690;212544;Número de pensionistas;48.0;A
2019;2713;3691;212544;Número de pensionistas;92875.0;A
2019;2713;3689;212544;Número de pensionistas;59643.0;A
2019;2713;3690;212544;Número de pensionistas;33232.0;A
2019;2483;3691;212544;Número de pensionistas;49.0;A
2019;2483;3689;212544;Número de pensionistas;29.0;A
2019;2483;3690;212544;Número de pensionistas;20.0;A
2019;2484;3691;212544;Número de pensionistas;114.0;A
2019;2484;3689;212544;Número de pensionistas;65.0;A
2019;2484;3690;212544;Número de pensionistas;49.0;A
2019;2485;3691;212544;Número de pensionistas;1516.0;A
2019;2485;3689;212544;Número de pensionistas;1023.0;A
2019;2485;3690;212544;Número de pensionistas;493.0;A
2019;2486;3691;212544;Número de pensionistas;102.0;A
2019;2486;3689;212544;Número de pensionistas;67.0;A
2019;2486;3690;212544;Número de pensionistas;35.0;A
2019;2487;3691;212544;Número de pensionistas;62.0;A
2019;2487;3689;212544;Número de pensionistas;41.0;A
2019;2487;3690;212544;Número de pensionistas;21.0;A
2019;2488;3691;212544;Número de pensionistas;554.0;A
2019;2488;3689;212544;Número de pensionistas;356.0;A
2019;2488;3690;212544;Número de pensionistas;198.0;A
2019;2489;3691;212544;Número de pensionistas;157.0;A
2019;2489;3689;212544;Número de pensionistas;100.0;A
2019;2489;3690;212544;Número de pensionistas;57.0;A
2019;2493;3691;212544;Número de pensionistas;90.0;A
2019;2493;3689;212544;Número de pensionistas;70.0;A
2019;2493;3690;212544;Número de pensionistas;20.0;A
2019;2494;3691;212544;Número de pensionistas;465.0;A
2019;2494;3689;212544;Número de pensionistas;350.0;A
2019;2494;3690;212544;Número de pensionistas;115.0;A
2019;2495;3691;212544;Número de pensionistas;485.0;A
2019;2495;3689;212544;Número de pensionistas;285.0;A
2019;2495;3690;212544;Número de pensionistas;200.0;A
2019;2496;3691;212544;Número de pensionistas;661.0;A
2019;2496;3689;212544;Número de pensionistas;417.0;A
2019;2496;3690;212544;Número de pensionistas;244.0;A
2019;2497;3691;212544;Número de pensionistas;537.0;A
2019;2497;3689;212544;Número de pensionistas;401.0;A
2019;2497;3690;212544;Número de pensionistas;136.0;A
2019;2498;3691;212544;Número de pensionistas;73.0;A
2019;2498;3689;212544;Número de pensionistas;45.0;A
2019;2498;3690;212544;Número de pensionistas;28.0;A
2019;2499;3691;212544;Número de pensionistas;59.0;A
2019;2499;3689;212544;Número de pensionistas;41.0;A
2019;2499;3690;212544;Número de pensionistas;18.0;A
2019;2500;3691;212544;Número de pensionistas;2298.0;A
2019;2500;3689;212544;Número de pensionistas;1721.0;A
2019;2500;3690;212544;Número de pensionistas;577.0;A
2019;2699;3691;212544;Número de pensionistas;164.0;A
2019;2699;3689;212544;Número de pensionistas;111.0;A
2019;2699;3690;212544;Número de pensionistas;53.0;A
2019;2501;3691;212544;Número de pensionistas;89.0;A
2019;2501;3689;212544;Número de pensionistas;71.0;A
2019;2501;3690;212544;Número de pensionistas;18.0;A
2019;2503;3691;212544;Número de pensionistas;161.0;A
2019;2503;3689;212544;Número de pensionistas;105.0;A
2019;2503;3690;212544;Número de pensionistas;56.0;A
2019;2504;3691;212544;Número de pensionistas;1673.0;A
2019;2504;3689;212544;Número de pensionistas;1169.0;A
2019;2504;3690;212544;Número de pensionistas;504.0;A
2019;2505;3691;212544;Número de pensionistas;1370.0;A
2019;2505;3689;212544;Número de pensionistas;907.0;A
2019;2505;3690;212544;Número de pensionistas;463.0;A
2019;2506;3691;212544;Número de pensionistas;2056.0;A
2019;2506;3689;212544;Número de pensionistas;1448.0;A
2019;2506;3690;212544;Número de pensionistas;608.0;A
2019;2507;3691;212544;Número de pensionistas;168.0;A
2019;2507;3689;212544;Número de pensionistas;107.0;A
2019;2507;3690;212544;Número de pensionistas;61.0;A
2019;2508;3691;212544;Número de pensionistas;61.0;A
2019;2508;3689;212544;Número de pensionistas;38.0;A
2019;2508;3690;212544;Número de pensionistas;23.0;A
2019;2511;3691;212544;Número de pensionistas;359.0;A
2019;2511;3689;212544;Número de pensionistas;253.0;A
2019;2511;3690;212544;Número de pensionistas;106.0;A
2019;2512;3691;212544;Número de pensionistas;178.0;A
2019;2512;3689;212544;Número de pensionistas;106.0;A
2019;2512;3690;212544;Número de pensionistas;72.0;A
2019;2513;3691;212544;Número de pensionistas;346.0;A
2019;2513;3689;212544;Número de pensionistas;227.0;A
2019;2513;3690;212544;Número de pensionistas;119.0;A
2019;2514;3691;212544;Número de pensionistas;97.0;A
2019;2514;3689;212544;Número de pensionistas;69.0;A
2019;2514;3690;212544;Número de pensionistas;28.0;A
2019;2516;3691;212544;Número de pensionistas;32.0;A
2019;2516;3689;212544;Número de pensionistas;26.0;A
2019;2516;3690;212544;Número de pensionistas;6.0;A
2019;2517;3691;212544;Número de pensionistas;27.0;A
2019;2517;3689;212544;Número de pensionistas;21.0;A
2019;2517;3690;212544;Número de pensionistas;6.0;A
2019;2518;3691;212544;Número de pensionistas;99.0;A
2019;2518;3689;212544;Número de pensionistas;65.0;A
2019;2518;3690;212544;Número de pensionistas;34.0;A
2019;2519;3691;212544;Número de pensionistas;218.0;A
2019;2519;3689;212544;Número de pensionistas;151.0;A
2019;2519;3690;212544;Número de pensionistas;67.0;A
2019;2520;3691;212544;Número de pensionistas;456.0;A
2019;2520;3689;212544;Número de pensionistas;255.0;A
2019;2520;3690;212544;Número de pensionistas;201.0;A
2019;2602;3691;212544;Número de pensionistas;91.0;A
2019;2602;3689;212544;Número de pensionistas;69.0;A
2019;2602;3690;212544;Número de pensionistas;22.0;A
2019;2521;3691;212544;Número de pensionistas;63.0;A
2019;2521;3689;212544;Número de pensionistas;36.0;A
2019;2521;3690;212544;Número de pensionistas;27.0;A
2019;2522;3691;212544;Número de pensionistas;178.0;A
2019;2522;3689;212544;Número de pensionistas;107.0;A
2019;2522;3690;212544;Número de pensionistas;71.0;A
2019;2523;3691;212544;Número de pensionistas;572.0;A
2019;2523;3689;212544;Número de pensionistas;414.0;A
2019;2523;3690;212544;Número de pensionistas;158.0;A
2019;2524;3691;212544;Número de pensionistas;37.0;A
2019;2524;3689;212544;Número de pensionistas;28.0;A
2019;2524;3690;212544;Número de pensionistas;9.0;A
2019;2526;3691;212544;Número de pensionistas;42.0;A
2019;2526;3689;212544;Número de pensionistas;34.0;A
2019;2526;3690;212544;Número de pensionistas;8.0;A
2019;2527;3691;212544;Número de pensionistas;21.0;A
2019;2527;3689;212544;Número de pensionistas;17.0;A
2019;2527;3690;212544;Número de pensionistas;se;A
2019;2528;3691;212544;Número de pensionistas;54.0;A
2019;2528;3689;212544;Número de pensionistas;35.0;A
2019;2528;3690;212544;Número de pensionistas;19.0;A
2019;2529;3691;212544;Número de pensionistas;267.0;A
2019;2529;3689;212544;Número de pensionistas;172.0;A
2019;2529;3690;212544;Número de pensionistas;95.0;A
2019;2530;3691;212544;Número de pensionistas;418.0;A
2019;2530;3689;212544;Número de pensionistas;249.0;A
2019;2530;3690;212544;Número de pensionistas;169.0;A
2019;2531;3691;212544;Número de pensionistas;469.0;A
2019;2531;3689;212544;Número de pensionistas;351.0;A
2019;2531;3690;212544;Número de pensionistas;118.0;A
2019;2544;3691;212544;Número de pensionistas;537.0;A
2019;2544;3689;212544;Número de pensionistas;324.0;A
2019;2544;3690;212544;Número de pensionistas;213.0;A
2019;2546;3691;212544;Número de pensionistas;202.0;A
2019;2546;3689;212544;Número de pensionistas;118.0;A
2019;2546;3690;212544;Número de pensionistas;84.0;A
2019;2548;3691;212544;Número de pensionistas;948.0;A
2019;2548;3689;212544;Número de pensionistas;660.0;A
2019;2548;3690;212544;Número de pensionistas;288.0;A
2019;2532;3691;212544;Número de pensionistas;218.0;A
2019;2532;3689;212544;Número de pensionistas;139.0;A
2019;2532;3690;212544;Número de pensionistas;79.0;A
2019;2533;3691;212544;Número de pensionistas;115.0;A
2019;2533;3689;212544;Número de pensionistas;80.0;A
2019;2533;3690;212544;Número de pensionistas;35.0;A
2019;2534;3691;212544;Número de pensionistas;265.0;A
2019;2534;3689;212544;Número de pensionistas;152.0;A
2019;2534;3690;212544;Número de pensionistas;113.0;A
2019;2535;3691;212544;Número de pensionistas;178.0;A
2019;2535;3689;212544;Número de pensionistas;108.0;A
2019;2535;3690;212544;Número de pensionistas;70.0;A
2019;2537;3691;212544;Número de pensionistas;393.0;A
2019;2537;3689;212544;Número de pensionistas;233.0;A
