D_TEMPORAL_0;D_TERRITORIO_0;D_CLASEDEPENSION_0;INDICATOR;OBS_VALUE;FREQ
2019;2362;5693;Pensión media;572.3460606060606;A
2019;2362;275092;Pensión media;262.87166666666667;A
2019;2363;5691;Pensión media;754.5451581508516;A
2019;2363;5692;Pensión media;733.4585985533454;A
2019;2363;5693;Pensión media;490.52015873015876;A
2019;2363;275092;Pensión media;356.82395833333334;A
2019;2364;5691;Pensión media;826.5847863247863;A
2019;2364;5692;Pensión media;859.0784279475982;A
2019;2364;5693;Pensión media;563.8528703703704;A
2019;2364;275092;Pensión media;329.1933333333334;A
2019;2365;5691;Pensión media;1245.7228497706421;A
2019;2365;5692;Pensión media;1491.4210042008403;A
2019;2365;5693;Pensión media;875.6177068214804;A
2019;2365;275092;Pensión media;518.2762283515074;A
2019;2366;5691;Pensión media;974.1308411214953;A
2019;2366;5692;Pensión media;1050.5370476190476;A
2019;2366;5693;Pensión media;706.07064;A
2019;2366;275092;Pensión media;304.63;A
2019;2368;5691;Pensión media;1007.7395703125;A
2019;2368;5692;Pensión media;1214.8096308954205;A
2019;2368;5693;Pensión media;748.1472161301733;A
2019;2368;275092;Pensión media;404.2045408163265;A
2019;2369;5691;Pensión media;786.5582789317507;A
2019;2369;5692;Pensión media;962.9059467634604;A
2019;2369;5693;Pensión media;661.2910406091371;A
2019;2369;275092;Pensión media;364.3511650485437;A
2019;2367;5691;Pensión media;909.9138278388278;A
2019;2367;5692;Pensión media;1048.959093516925;A
2019;2367;5693;Pensión media;693.2024229543039;A
2019;2367;275092;Pensión media;367.9991743119266;A
2019;2370;5691;Pensión media;703.3609090909091;A
2019;2370;5692;Pensión media;702.738887171561;A
2019;2370;5693;Pensión media;409.5146443514644;A
2019;2370;275092;Pensión media;337.86;A
2019;2371;5691;Pensión media;732.7951948051948;A
2019;2371;5692;Pensión media;688.6953894080997;A
2019;2371;5693;Pensión media;435.4084297520661;A
2019;2371;275092;Pensión media;293.116875;A
2019;2372;5691;Pensión media;749.3275;A
2019;2372;5692;Pensión media;794.584126394052;A
2019;2372;5693;Pensión media;593.0344881889764;A
2019;2372;275092;Pensión media;389.0685;A
2019;2373;5691;Pensión media;979.967900628738;A
2019;2373;5692;Pensión media;1190.0768736421967;A
2019;2373;5693;Pensión media;762.9658781134075;A
2019;2373;275092;Pensión media;458.5703060778312;A
2019;2374;5691;Pensión media;811.6426399999999;A
2019;2374;5692;Pensión media;919.4958362168396;A
2019;2374;5693;Pensión media;635.8087442922374;A
2019;2374;275092;Pensión media;369.7746846846847;A
2019;2375;5691;Pensión media;1004.167856321839;A
2019;2375;5692;Pensión media;1154.237739713275;A
2019;2375;5693;Pensión media;719.9822608695653;A
2019;2375;275092;Pensión media;438.05132243684994;A
2019;2376;5691;Pensión media;839.8735678391961;A
2019;2376;5692;Pensión media;970.5041227229146;A
2019;2376;5693;Pensión media;693.0889579158317;A
2019;2376;275092;Pensión media;438.48403225806453;A
2019;2377;5691;Pensión media;776.4541592920353;A
2019;2377;5692;Pensión media;705.4493839218632;A
2019;2377;5693;Pensión media;468.19420240137225;A
2019;2377;275092;Pensión media;356.22;A
2019;2378;5691;Pensión media;768.1714126394052;A
2019;2378;5692;Pensión media;903.0818235294117;A
2019;2378;5693;Pensión media;650.4408296943232;A
2019;2378;275092;Pensión media;464.12098360655733;A
2019;2379;5691;Pensión media;723.3136714975846;A
2019;2379;5692;Pensión media;742.4640909090908;A
2019;2379;5693;Pensión media;514.4076231884058;A
2019;2379;275092;Pensión media;323.81;A
2019;2380;5691;Pensión media;1088.5035735865342;A
2019;2380;5692;Pensión media;1299.7060662747194;A
2019;2380;5693;Pensión media;798.6918781869688;A
2019;2380;275092;Pensión media;451.2849147121535;A
2019;2381;5691;Pensión media;1180.2308470124754;A
2019;2381;5692;Pensión media;1576.4887948564594;A
2019;2381;5693;Pensión media;937.1103223915592;A
2019;2381;275092;Pensión media;491.445651214128;A
2019;2382;5691;Pensión media;685.0604368932039;A
2019;2382;5692;Pensión media;672.7805622009569;A
2019;2382;5693;Pensión media;404.053813559322;A
2019;2382;275092;Pensión media;322.9782;A
2019;2383;5691;Pensión media;1028.6385351270553;A
2019;2383;5692;Pensión media;1229.2587081745023;A
2019;2383;5693;Pensión media;771.0450337512053;A
2019;2383;275092;Pensión media;439.1706060606061;A
2019;2384;5691;Pensión media;1139.4872244599048;A
2019;2384;5692;Pensión media;1426.8821043699618;A
2019;2384;5693;Pensión media;846.7259932942163;A
2019;2384;275092;Pensión media;506.72166140904307;A
2019;2398;5691;Pensión media;721.2197872340425;A
2019;2398;5692;Pensión media;796.54734082397;A
2019;2398;5693;Pensión media;602.1681712062257;A
2019;2398;275092;Pensión media;304.80266666666665;A
2019;2386;5691;Pensión media;1023.1136901763224;A
2019;2386;5692;Pensión media;1198.1758577586206;A
2019;2386;5693;Pensión media;758.5057203032857;A
2019;2386;275092;Pensión media;366.9919140625;A
2019;2385;5691;Pensión media;796.7531993695823;A
2019;2385;5692;Pensión media;1002.7555501062612;A
2019;2385;5693;Pensión media;678.1213558731266;A
2019;2385;275092;Pensión media;399.4156140350877;A
2019;2387;5691;Pensión media;761.8066911764706;A
2019;2387;5692;Pensión media;660.3415337423312;A
2019;2387;5693;Pensión media;393.6964161849711;A
2019;2387;275092;Pensión media;341.6775;A
2019;2388;5691;Pensión media;887.736927480916;A
2019;2388;5692;Pensión media;962.7793278894474;A
2019;2388;5693;Pensión media;668.4558802395209;A
2019;2388;275092;Pensión media;414.6781756756757;A
2019;2389;5691;Pensión media;836.8945833333332;A
2019;2389;5692;Pensión media;633.3822413793104;A
2019;2389;5693;Pensión media;366.44301886792454;A
2019;2389;275092;Pensión media;se;A
2019;2390;5691;Pensión media;816.8223511904762;A
2019;2390;5692;Pensión media;766.3929989094875;A
2019;2390;5693;Pensión media;537.6550819672132;A
2019;2390;275092;Pensión media;374.6552380952381;A
2019;2391;5691;Pensión media;826.1457114228456;A
2019;2391;5692;Pensión media;846.6296365579904;A
2019;2391;5693;Pensión media;614.5842721518987;A
2019;2391;275092;Pensión media;394.75523255813954;A
2019;2392;5691;Pensión media;823.5405128205128;A
2019;2392;5692;Pensión media;914.0944543828265;A
2019;2392;5693;Pensión media;672.8467948717948;A
2019;2392;275092;Pensión media;395.41141791044777;A
2019;2393;5691;Pensión media;695.9735714285714;A
2019;2393;5692;Pensión media;899.053698630137;A
2019;2393;5693;Pensión media;604.3573684210526;A
2019;2393;275092;Pensión media;se;A
2019;2394;5691;Pensión media;778.7541509433962;A
2019;2394;5692;Pensión media;732.236848325673;A
2019;2394;5693;Pensión media;466.18145892351276;A
2019;2394;275092;Pensión media;350.9834722222222;A
2019;2395;5691;Pensión media;895.4536734693877;A
2019;2395;5692;Pensión media;746.2885454545453;A
2019;2395;5693;Pensión media;441.6415306122449;A
2019;2395;275092;Pensión media;329.8307692307692;A
2019;2482;5691;Pensión media;837.4266154956374;A
2019;2482;5692;Pensión media;941.753955855761;A
2019;2482;5693;Pensión media;616.5571628539802;A
2019;2482;275092;Pensión media;406.02996632186677;A
2019;2403;5691;Pensión media;690.4112605042017;A
2019;2403;5692;Pensión media;710.3132328106152;A
2019;2403;5693;Pensión media;450.2144802867383;A
2019;2403;275092;Pensión media;288.75571428571425;A
2019;2404;5691;Pensión media;686.4800930232558;A
2019;2404;5692;Pensión media;729.363521718823;A
2019;2404;5693;Pensión media;482.30422879177377;A
2019;2404;275092;Pensión media;343.0444025157233;A
2019;2405;5691;Pensión media;784.1334375;A
2019;2405;5692;Pensión media;854.6331174089069;A
2019;2405;5693;Pensión media;607.4164347826087;A
2019;2405;275092;Pensión media;467.42185185185184;A
2019;2406;5691;Pensión media;739.7520689655172;A
2019;2406;5692;Pensión media;659.0115879828326;A
2019;2406;5693;Pensión media;428.279540229885;A
2019;2406;275092;Pensión media;307.82884615384614;A
2019;2407;5691;Pensión media;792.3559139784946;A
2019;2407;5692;Pensión media;799.2179788172991;A
2019;2407;5693;Pensión media;532.2489473684211;A
2019;2407;275092;Pensión media;348.4862637362637;A
2019;2408;5691;Pensión media;797.4678260869565;A
2019;2408;5692;Pensión media;835.487;A
2019;2408;5693;Pensión media;608.3879797979798;A
2019;2408;275092;Pensión media;331.82666666666665;A
2019;2409;5691;Pensión media;748.4619065420561;A
2019;2409;5692;Pensión media;805.4788938959443;A
2019;2409;5693;Pensión media;532.5425536062379;A
2019;2409;275092;Pensión media;395.4493902439024;A
2019;2410;5691;Pensión media;708.7770731707318;A
2019;2410;5692;Pensión media;766.1603454894434;A
2019;2410;5693;Pensión media;611.7305128205128;A
2019;2410;275092;Pensión media;418.47315789473686;A
2019;2411;5691;Pensión media;1110.405283018868;A
2019;2411;5692;Pensión media;1323.5973623853213;A
2019;2411;5693;Pensión media;774.1995294117646;A
2019;2411;275092;Pensión media;432.8262745098039;A
2019;2412;5691;Pensión media;698.7811475409836;A
2019;2412;5692;Pensión media;717.2186381842456;A
2019;2412;5693;Pensión media;479.9149174917491;A
2019;2412;275092;Pensión media;345.4626666666667;A
2019;2413;5691;Pensión media;669.8045;A
2019;2413;5692;Pensión media;797.7290804597701;A
2019;2413;5693;Pensión media;646.7173170731708;A
2019;2413;275092;Pensión media;397.06666666666666;A
2019;2414;5691;Pensión media;718.3225384615384;A
2019;2414;5692;Pensión media;732.7829682779457;A
2019;2414;5693;Pensión media;450.64398373983744;A
2019;2414;275092;Pensión media;385.8964948453608;A
2019;2415;5691;Pensión media;784.1657755102041;A
2019;2415;5692;Pensión media;862.7186739951907;A
2019;2415;5693;Pensión media;577.343125;A
2019;2415;275092;Pensión media;369.62234375;A
2019;2416;5691;Pensión media;810.7384615384616;A
2019;2416;5692;Pensión media;714.4911092985318;A
2019;2416;5693;Pensión media;479.0472602739726;A
2019;2416;275092;Pensión media;381.92605263157895;A
2019;2417;5691;Pensión media;761.7729411764707;A
2019;2417;5692;Pensión media;731.5359743040685;A
2019;2417;5693;Pensión media;467.36539267015706;A
2019;2417;275092;Pensión media;386.0108571428571;A
2019;2418;5691;Pensión media;838.2803846153847;A
2019;2418;5692;Pensión media;802.4836538461539;A
2019;2418;5693;Pensión media;626.5940944881891;A
2019;2418;275092;Pensión media;377.5;A
2019;2419;5691;Pensión media;773.3353802816902;A
2019;2419;5692;Pensión media;776.6713631840797;A
2019;2419;5693;Pensión media;477.6360764872521;A
2019;2419;275092;Pensión media;332.3323140495868;A
2019;2420;5691;Pensión media;882.4599074074074;A
2019;2420;5692;Pensión media;854.3957201086956;A
2019;2420;5693;Pensión media;552.5303985507246;A
2019;2420;275092;Pensión media;304.39176470588234;A
2019;2421;5691;Pensión media;730.8443455497383;A
2019;2421;5692;Pensión media;734.2983200636943;A
2019;2421;5693;Pensión media;507.4795353535353;A
2019;2421;275092;Pensión media;357.12083333333334;A
2019;2422;5691;Pensión media;763.143;A
2019;2422;5692;Pensión media;830.4455421686747;A
2019;2422;5693;Pensión media;634.034;A
2019;2422;275092;Pensión media;se;A
2019;2423;5691;Pensión media;1028.5344634525661;A
2019;2423;5692;Pensión media;1193.0428261226725;A
2019;2423;5693;Pensión media;744.3010226198727;A
2019;2423;275092;Pensión media;447.58099999999996;A
2019;2424;5691;Pensión media;762.3217777777777;A
2019;2424;5692;Pensión media;701.691227436823;A
2019;2424;5693;Pensión media;467.42914826498424;A
2019;2424;275092;Pensión media;341.7994736842105;A
2019;2425;5691;Pensión media;730.1652499999999;A
2019;2425;5692;Pensión media;803.5915666666666;A
2019;2425;5693;Pensión media;594.947697368421;A
2019;2425;275092;Pensión media;387.401;A
2019;2426;5691;Pensión media;659.2686440677966;A
2019;2426;5692;Pensión media;737.7528741092636;A
2019;2426;5693;Pensión media;436.59824858757065;A
2019;2426;275092;Pensión media;345.7594594594595;A
2019;2427;5691;Pensión media;734.7341666666667;A
2019;2427;5692;Pensión media;681.2515449101796;A
2019;2427;5693;Pensión media;408.45751851851855;A
2019;2427;275092;Pensión media;340.9595;A
2019;2428;5691;Pensión media;992.2271875;A
2019;2428;5692;Pensión media;1237.1326073619632;A
2019;2428;5693;Pensión media;745.5786315789474;A
2019;2428;275092;Pensión media;515.6111428571428;A
2019;2429;5691;Pensión media;778.2902978723405;A
2019;2429;5692;Pensión media;765.8123225404732;A
2019;2429;5693;Pensión media;455.4845796064401;A
2019;2429;275092;Pensión media;312.45103448275864;A
2019;2430;5691;Pensión media;735.176;A
2019;2430;5692;Pensión media;782.7314285714285;A
2019;2430;5693;Pensión media;485.4125;A
2019;2430;275092;Pensión media;se;A
2019;2431;5691;Pensión media;847.5616363636364;A
2019;2431;5692;Pensión media;912.5033197831978;A
2019;2431;5693;Pensión media;631.3332361516035;A
2019;2431;275092;Pensión media;430.2580701754386;A
2019;2432;5691;Pensión media;705.1897515527951;A
2019;2432;5692;Pensión media;699.7324847374848;A
2019;2432;5693;Pensión media;447.95432119205293;A
2019;2432;275092;Pensión media;375.0498148148148;A
2019;2433;5691;Pensión media;726.793125;A
2019;2433;5692;Pensión media;644.4857419354839;A
2019;2433;5693;Pensión media;414.86734375;A
2019;2433;275092;Pensión media;309.62;A
2019;2434;5691;Pensión media;1079.1966666666667;A
2019;2434;5692;Pensión media;1169.0798461538461;A
2019;2434;5693;Pensión media;703.6573170731707;A
2019;2434;275092;Pensión media;360.93;A
2019;2435;5691;Pensión media;824.9077142857143;A
2019;2435;5692;Pensión media;770.7274747474747;A
2019;2435;5693;Pensión media;457.30689655172415;A
2019;2435;275092;Pensión media;337.3225;A
2019;2436;5691;Pensión media;se;A
2019;2436;5692;Pensión media;763.7297333333332;A
2019;2436;5693;Pensión media;602.81;A
2019;2436;275092;Pensión media;480.49;A
2019;2437;5691;Pensión media;722.3324460431654;A
2019;2437;5692;Pensión media;840.8177931769724;A
2019;2437;5693;Pensión media;638.0226605504588;A
2019;2437;275092;Pensión media;403.0959722222222;A
2019;2438;5691;Pensión media;764.3944915254237;A
2019;2438;5692;Pensión media;735.4853966005666;A
2019;2438;5693;Pensión media;460.0498;A
2019;2438;275092;Pensión media;325.8748;A
2019;2439;5691;Pensión media;622.4144680851064;A
2019;2439;5692;Pensión media;688.9572851805729;A
2019;2439;5693;Pensión media;501.1564864864865;A
2019;2439;275092;Pensión media;442.32930232558135;A
2019;2440;5691;Pensión media;767.3540820980617;A
2019;2440;5692;Pensión media;833.3809278136052;A
2019;2440;5693;Pensión media;570.0580593849417;A
2019;2440;275092;Pensión media;362.38661504424783;A
2019;2441;5691;Pensión media;682.6016666666667;A
2019;2441;5692;Pensión media;705.7141841680128;A
2019;2441;5693;Pensión media;424.6009359605912;A
2019;2441;275092;Pensión media;471.848;A
2019;2442;5691;Pensión media;667.9239655172414;A
2019;2442;5692;Pensión media;692.0694319399786;A
2019;2442;5693;Pensión media;398.43350553505536;A
2019;2442;275092;Pensión media;264.69;A
2019;2443;5691;Pensión media;719.805701754386;A
2019;2443;5692;Pensión media;731.4746245059288;A
2019;2443;5693;Pensión media;415.5647747747748;A
2019;2443;275092;Pensión media;344.41357142857146;A
2019;2444;5691;Pensión media;791.8837901498929;A
2019;2444;5692;Pensión media;908.7769873962496;A
2019;2444;5693;Pensión media;587.4846184419714;A
2019;2444;275092;Pensión media;416.77678260869567;A
2019;2445;5691;Pensión media;738.6356302521008;A
2019;2445;5692;Pensión media;821.6226650165017;A
2019;2445;5693;Pensión media;575.1641016333938;A
2019;2445;275092;Pensión media;433.7953398058253;A
2019;2446;5691;Pensión media;704.2503921568627;A
2019;2446;5692;Pensión media;714.69375;A
2019;2446;5693;Pensión media;406.9179069767442;A
2019;2446;275092;Pensión media;332.89882352941174;A
2019;2447;5691;Pensión media;663.2506358381503;A
2019;2447;5692;Pensión media;698.0192523364485;A
2019;2447;5693;Pensión media;462.8658823529412;A
2019;2447;275092;Pensión media;379.41360000000003;A
2019;2448;5691;Pensión media;695.8354189944133;A
2019;2448;5692;Pensión media;696.9070425776755;A
2019;2448;5693;Pensión media;443.53650429799427;A
2019;2448;275092;Pensión media;322.6318181818182;A
2019;2449;5691;Pensión media;847.929;A
2019;2449;5692;Pensión media;869.6378341013825;A
2019;2449;5693;Pensión media;598.3021739130435;A
2019;2449;275092;Pensión media;452.3771428571428;A
2019;2450;5691;Pensión media;778.5284210526316;A
2019;2450;5692;Pensión media;676.4486330935251;A
2019;2450;5693;Pensión media;411.358969072165;A
2019;2450;275092;Pensión media;441.26666666666665;A
2019;2451;5691;Pensión media;735.4115873015872;A
2019;2451;5692;Pensión media;786.3474676402257;A
2019;2451;5693;Pensión media;516.2731911262798;A
2019;2451;275092;Pensión media;352.39938223938225;A
2019;2452;5691;Pensión media;813.7353658536585;A
2019;2452;5692;Pensión media;786.343922413793;A
2019;2452;5693;Pensión media;508.316568627451;A
2019;2452;275092;Pensión media;324.6553488372093;A
2019;2453;5691;Pensión media;643.9305882352942;A
2019;2453;5692;Pensión media;771.4279285714287;A
2019;2453;5693;Pensión media;605.6864925373135;A
2019;2453;275092;Pensión media;512.1435294117647;A
2019;2454;5691;Pensión media;940.6783157894737;A
2019;2454;5692;Pensión media;1397.951627586207;A
2019;2454;5693;Pensión media;791.903984962406;A
2019;2454;275092;Pensión media;520.844156626506;A
2019;2455;5691;Pensión media;754.6516826923076;A
2019;2455;5692;Pensión media;777.390066921606;A
2019;2455;5693;Pensión media;529.5380694143167;A
