D_TERRITORIO_0;D_SECC_CNAE09_0;D_ESTADO_DATO_0;D_TEMPORAL_0;D_MACROMAG_CPA_0;INDICATOR;OBS_VALUE;FREQ
2482;273803;40124;2010;273768;Valor;;A
2482;273803;40124;2010;273769;Valor;;A
2482;273803;40124;2010;273770;Valor;;A
2482;273803;40124;2010;273771;Valor;;A
2482;273803;40124;2010;273772;Valor;;A
2482;273803;40124;2010;273773;Valor;;A
2482;273803;40124;2011;273760;Valor;;A
2482;273803;40124;2011;273761;Valor;;A
2482;273803;40124;2011;273762;Valor;;A
2482;273803;40124;2011;273763;Valor;;A
2482;273803;40124;2011;273764;Valor;;A
2482;273803;40124;2011;273765;Valor;;A
2482;273803;40124;2011;273766;Valor;;A
2482;273803;40124;2011;273767;Valor;;A
2482;273803;40124;2011;273768;Valor;;A
2482;273803;40124;2011;273769;Valor;;A
2482;273803;40124;2011;273770;Valor;;A
2482;273803;40124;2011;273771;Valor;;A
2482;273803;40124;2011;273772;Valor;;A
2482;273803;40124;2011;273773;Valor;;A
2482;273803;40124;2012;273760;Valor;;A
2482;273803;40124;2012;273761;Valor;;A
2482;273803;40124;2012;273762;Valor;;A
2482;273803;40124;2012;273763;Valor;;A
2482;273803;40124;2012;273764;Valor;;A
2482;273803;40124;2012;273765;Valor;;A
2482;273803;40124;2012;273766;Valor;;A
2482;273803;40124;2012;273767;Valor;;A
2482;273803;40124;2012;273768;Valor;;A
2482;273803;40124;2012;273769;Valor;;A
2482;273803;40124;2012;273770;Valor;;A
2482;273803;40124;2012;273771;Valor;;A
2482;273803;40124;2012;273772;Valor;;A
2482;273803;40124;2012;273773;Valor;;A
2482;273803;40124;2013;273760;Valor;;A
2482;273803;40124;2013;273761;Valor;;A
2482;273803;40124;2013;273762;Valor;;A
2482;273803;40124;2013;273763;Valor;;A
2482;273803;40124;2013;273764;Valor;;A
2482;273803;40124;2013;273765;Valor;;A
2482;273803;40124;2013;273766;Valor;;A
2482;273803;40124;2013;273767;Valor;;A
2482;273803;40124;2013;273768;Valor;;A
2482;273803;40124;2013;273769;Valor;;A
2482;273803;40124;2013;273770;Valor;;A
2482;273803;40124;2013;273771;Valor;;A
2482;273803;40124;2013;273772;Valor;;A
2482;273803;40124;2013;273773;Valor;;A
2482;273803;40124;2014;273760;Valor;;A
2482;273803;40124;2014;273761;Valor;;A
2482;273803;40124;2014;273762;Valor;;A
2482;273803;40124;2014;273763;Valor;;A
2482;273803;40124;2014;273764;Valor;;A
2482;273803;40124;2014;273765;Valor;;A
2482;273803;40124;2014;273766;Valor;;A
2482;273803;40124;2014;273767;Valor;;A
2482;273803;40124;2014;273768;Valor;;A
2482;273803;40124;2014;273769;Valor;;A
2482;273803;40124;2014;273770;Valor;;A
2482;273803;40124;2014;273771;Valor;;A
2482;273803;40124;2014;273772;Valor;;A
2482;273803;40124;2014;273773;Valor;;A
2482;273803;40124;2015;273760;Valor;;A
2482;273803;40124;2015;273761;Valor;;A
2482;273803;40124;2015;273762;Valor;;A
2482;273803;40124;2015;273763;Valor;;A
2482;273803;40124;2015;273764;Valor;;A
2482;273803;40124;2015;273765;Valor;;A
2482;273803;40124;2015;273766;Valor;;A
2482;273803;40124;2015;273767;Valor;;A
2482;273803;40124;2015;273768;Valor;;A
2482;273803;40124;2015;273769;Valor;;A
2482;273803;40124;2015;273770;Valor;;A
2482;273803;40124;2015;273771;Valor;;A
2482;273803;40124;2015;273772;Valor;;A
2482;273803;40124;2015;273773;Valor;;A
2482;273803;40124;2016;273760;Valor;;A
2482;273803;40124;2016;273761;Valor;;A
2482;273803;40124;2016;273762;Valor;;A
2482;273803;40124;2016;273763;Valor;;A
2482;273803;40124;2016;273764;Valor;;A
2482;273803;40124;2016;273765;Valor;;A
2482;273803;40124;2016;273766;Valor;;A
2482;273803;40124;2016;273767;Valor;;A
2482;273803;40124;2016;273768;Valor;;A
2482;273803;40124;2016;273769;Valor;;A
2482;273803;40124;2016;273770;Valor;;A
2482;273803;40124;2016;273771;Valor;;A
2482;273803;40124;2016;273772;Valor;;A
2482;273803;40124;2016;273773;Valor;;A
2482;273803;40124;2017;273760;Valor;;A
2482;273803;40124;2017;273761;Valor;;A
2482;273803;40124;2017;273762;Valor;;A
2482;273803;40124;2017;273763;Valor;;A
2482;273803;40124;2017;273764;Valor;;A
2482;273803;40124;2017;273765;Valor;;A
2482;273803;40124;2017;273766;Valor;;A
2482;273803;40124;2017;273767;Valor;;A
2482;273803;40124;2017;273768;Valor;;A
2482;273803;40124;2017;273769;Valor;;A
2482;273803;40124;2017;273770;Valor;;A
2482;273803;40124;2017;273771;Valor;;A
2482;273803;40124;2017;273772;Valor;;A
2482;273803;40124;2017;273773;Valor;;A
2482;273803;40124;2018;273760;Valor;;A
2482;273803;40124;2018;273761;Valor;;A
2482;273803;40124;2018;273762;Valor;;A
2482;273803;40124;2018;273763;Valor;;A
2482;273803;40124;2018;273764;Valor;;A
2482;273803;40124;2018;273765;Valor;;A
2482;273803;40124;2018;273766;Valor;;A
2482;273803;40124;2018;273767;Valor;;A
2482;273803;40124;2018;273768;Valor;;A
2482;273803;40124;2018;273769;Valor;;A
2482;273803;40124;2018;273770;Valor;;A
2482;273803;40124;2018;273771;Valor;;A
2482;273803;40124;2018;273772;Valor;;A
2482;273803;40124;2018;273773;Valor;;A
2482;273803;40124;2019;273760;Valor;1038108.0;A
2482;273803;40124;2019;273761;Valor;136071.0;A
2482;273803;40124;2019;273762;Valor;902037.0;A
2482;273803;40124;2019;273763;Valor;;A
2482;273803;40124;2019;273764;Valor;;A
2482;273803;40124;2019;273765;Valor;106.476920017;A
2482;273803;40124;2019;273766;Valor;;A
2482;273803;40124;2019;273767;Valor;;A
2482;273803;40124;2019;273768;Valor;758821.0;A
2482;273803;40124;2019;273769;Valor;4709.0;A
2482;273803;40124;2019;273770;Valor;138507.0;A
2482;273803;40124;2019;273771;Valor;20839.0;A
2482;273803;40124;2019;273772;Valor;19481.0;A
2482;273803;40124;2019;273773;Valor;1358.0;A
2482;273803;40124;2020;273762;Valor;;A
2482;273803;40124;2020;273763;Valor;;A
2482;273803;40124;2020;273764;Valor;;A
2482;273803;40124;2020;273765;Valor;;A
2482;273803;40124;2020;273766;Valor;;A
2482;273803;40124;2020;273767;Valor;;A
2482;273803;40124;2020;273768;Valor;;A
2482;273803;40124;2020;273769;Valor;;A
2482;273803;40124;2020;273770;Valor;;A
2482;273803;40124;2020;273771;Valor;;A
2482;273803;40124;2020;273772;Valor;;A
2482;273803;40124;2020;273773;Valor;;A
2482;273804;40123;2008;273760;Valor;1386657.0;A
2482;273804;40123;2008;273761;Valor;488593.0;A
2482;273804;40123;2008;273762;Valor;898064.0;A
2482;273804;40123;2008;273763;Valor;;A
2482;273804;40123;2008;273764;Valor;;A
2482;273804;40123;2008;273765;Valor;100.957370087;A
2482;273804;40123;2008;273766;Valor;;A
2482;273804;40123;2008;273767;Valor;;A
2482;273804;40123;2008;273768;Valor;753555.0;A
2482;273804;40123;2008;273769;Valor;784.0;A
2482;273804;40123;2008;273770;Valor;143725.0;A
2482;273804;40123;2008;273771;Valor;20768.0;A
2482;273804;40123;2008;273772;Valor;19802.0;A
2482;273804;40123;2008;273773;Valor;966.0;A
2482;273804;40123;2009;273760;Valor;1531293.0;A
2482;273804;40123;2009;273761;Valor;525647.0;A
2482;273804;40123;2009;273762;Valor;1005646.0;A
2482;273804;40123;2009;273763;Valor;;A
2482;273804;40123;2009;273764;Valor;;A
2482;273804;40123;2009;273765;Valor;109.337929509;A
2482;273804;40123;2009;273766;Valor;;A
2482;273804;40123;2009;273767;Valor;;A
2482;273804;40123;2009;273768;Valor;845423.0;A
2482;273804;40123;2009;273769;Valor;-2790.0;A
2482;273804;40123;2009;273770;Valor;163013.0;A
2482;273804;40123;2009;273771;Valor;22508.0;A
2482;273804;40123;2009;273772;Valor;21411.0;A
2482;273804;40123;2009;273773;Valor;1097.0;A
2482;273804;40123;2010;273760;Valor;1396099.0;A
2482;273804;40123;2010;273761;Valor;451553.0;A
2482;273804;40123;2010;273762;Valor;944546.0;A
2482;273804;40123;2010;273763;Valor;;A
2482;273804;40123;2010;273764;Valor;;A
2482;273804;40123;2010;273765;Valor;103.968367955;A
2482;273804;40123;2010;273766;Valor;;A
2482;273804;40123;2010;273767;Valor;;A
2482;273804;40123;2010;273768;Valor;778352.0;A
2482;273804;40123;2010;273769;Valor;3332.0;A
2482;273804;40123;2010;273770;Valor;162862.0;A
2482;273804;40123;2010;273771;Valor;21914.0;A
2482;273804;40123;2010;273772;Valor;20937.0;A
2482;273804;40123;2010;273773;Valor;977.0;A
2482;273804;40123;2011;273760;Valor;1365413.0;A
2482;273804;40123;2011;273761;Valor;459010.0;A
2482;273804;40123;2011;273762;Valor;906403.0;A
2482;273804;40123;2011;273763;Valor;;A
2482;273804;40123;2011;273764;Valor;;A
2482;273804;40123;2011;273765;Valor;100.000638077;A
2482;273804;40123;2011;273766;Valor;;A
2482;273804;40123;2011;273767;Valor;;A
2482;273804;40123;2011;273768;Valor;740782.0;A
2482;273804;40123;2011;273769;Valor;3325.0;A
2482;273804;40123;2011;273770;Valor;162296.0;A
2482;273804;40123;2011;273771;Valor;21107.0;A
2482;273804;40123;2011;273772;Valor;20090.0;A
2482;273804;40123;2011;273773;Valor;1017.0;A
2482;273804;40123;2012;273760;Valor;1433414.0;A
2482;273804;40123;2012;273761;Valor;512248.0;A
2482;273804;40123;2012;273762;Valor;921166.0;A
2482;273804;40123;2012;273763;Valor;;A
2482;273804;40123;2012;273764;Valor;;A
2482;273804;40123;2012;273765;Valor;104.227615975;A
2482;273804;40123;2012;273766;Valor;;A
2482;273804;40123;2012;273767;Valor;;A
2482;273804;40123;2012;273768;Valor;758492.0;A
2482;273804;40123;2012;273769;Valor;4563.0;A
2482;273804;40123;2012;273770;Valor;158111.0;A
2482;273804;40123;2012;273771;Valor;22676.0;A
2482;273804;40123;2012;273772;Valor;21748.0;A
2482;273804;40123;2012;273773;Valor;928.0;A
2482;273804;40123;2013;273760;Valor;1366063.0;A
2482;273804;40123;2013;273761;Valor;432357.0;A
2482;273804;40123;2013;273762;Valor;933706.0;A
2482;273804;40123;2013;273763;Valor;;A
2482;273804;40123;2013;273764;Valor;;A
2482;273804;40123;2013;273765;Valor;105.546181348;A
2482;273804;40123;2013;273766;Valor;;A
2482;273804;40123;2013;273767;Valor;;A
2482;273804;40123;2013;273768;Valor;723392.0;A
2482;273804;40123;2013;273769;Valor;6561.0;A
2482;273804;40123;2013;273770;Valor;203753.0;A
2482;273804;40123;2013;273771;Valor;22488.0;A
2482;273804;40123;2013;273772;Valor;21530.0;A
2482;273804;40123;2013;273773;Valor;958.0;A
2482;273804;40123;2014;273760;Valor;1276951.0;A
2482;273804;40123;2014;273761;Valor;387557.0;A
2482;273804;40123;2014;273762;Valor;889394.0;A
2482;273804;40123;2014;273763;Valor;;A
2482;273804;40123;2014;273764;Valor;;A
2482;273804;40123;2014;273765;Valor;99.589751644;A
2482;273804;40123;2014;273766;Valor;;A
2482;273804;40123;2014;273767;Valor;;A
2482;273804;40123;2014;273768;Valor;711636.0;A
2482;273804;40123;2014;273769;Valor;2839.0;A
2482;273804;40123;2014;273770;Valor;174919.0;A
2482;273804;40123;2014;273771;Valor;20947.0;A
2482;273804;40123;2014;273772;Valor;19843.0;A
2482;273804;40123;2014;273773;Valor;1104.0;A
2482;273804;40123;2015;273760;Valor;1361986.0;A
2482;273804;40123;2015;273761;Valor;449460.0;A
2482;273804;40123;2015;273762;Valor;912526.0;A
2482;273804;40123;2015;273763;Valor;;A
2482;273804;40123;2015;273764;Valor;;A
2482;273804;40123;2015;273765;Valor;100.0;A
2482;273804;40123;2015;273766;Valor;;A
2482;273804;40123;2015;273767;Valor;;A
2482;273804;40123;2015;273768;Valor;747966.0;A
2482;273804;40123;2015;273769;Valor;-1314.0;A
2482;273804;40123;2015;273770;Valor;165874.0;A
2482;273804;40123;2015;273771;Valor;21838.0;A
2482;273804;40123;2015;273772;Valor;20752.0;A
2482;273804;40123;2015;273773;Valor;1086.0;A
2482;273804;40123;2016;273760;Valor;1419708.0;A
2482;273804;40123;2016;273761;Valor;465003.0;A
2482;273804;40123;2016;273762;Valor;954705.0;A
2482;273804;40123;2016;273763;Valor;;A
2482;273804;40123;2016;273764;Valor;;A
2482;273804;40123;2016;273765;Valor;103.230112863;A
2482;273804;40123;2016;273766;Valor;;A
2482;273804;40123;2016;273767;Valor;;A
2482;273804;40123;2016;273768;Valor;777315.0;A
2482;273804;40123;2016;273769;Valor;1633.0;A
2482;273804;40123;2016;273770;Valor;175757.0;A
2482;273804;40123;2016;273771;Valor;22356.0;A
2482;273804;40123;2016;273772;Valor;21187.0;A
2482;273804;40123;2016;273773;Valor;1169.0;A
2482;273804;40123;2017;273760;Valor;1458384.0;A
2482;273804;40123;2017;273761;Valor;480353.0;A
2482;273804;40123;2017;273762;Valor;978031.0;A
2482;273804;40123;2017;273763;Valor;;A
2482;273804;40123;2017;273764;Valor;;A
2482;273804;40123;2017;273765;Valor;105.140006305;A
2482;273804;40123;2017;273766;Valor;;A
2482;273804;40123;2017;273767;Valor;;A
2482;273804;40123;2017;273768;Valor;790155.0;A
2482;273804;40123;2017;273769;Valor;3730.0;A
2482;273804;40123;2017;273770;Valor;184146.0;A
2482;273804;40123;2017;273771;Valor;21958.0;A
2482;273804;40123;2017;273772;Valor;20828.0;A
2482;273804;40123;2017;273773;Valor;1130.0;A
2482;273804;40123;2018;273760;Valor;1591100.0;A
2482;273804;40123;2018;273761;Valor;576892.0;A
2482;273804;40123;2018;273762;Valor;1014208.0;A
2482;273804;40123;2018;273763;Valor;;A
2482;273804;40123;2018;273764;Valor;;A
2482;273804;40123;2018;273765;Valor;106.195382488;A
2482;273804;40123;2018;273766;Valor;;A
2482;273804;40123;2018;273767;Valor;;A
2482;273804;40123;2018;273768;Valor;825546.0;A
2482;273804;40123;2018;273769;Valor;6696.0;A
2482;273804;40123;2018;273770;Valor;181966.0;A
2482;273804;40123;2018;273771;Valor;23284.0;A
2482;273804;40123;2018;273772;Valor;22085.0;A
2482;273804;40123;2018;273773;Valor;1199.0;A
2482;273804;40123;2019;273760;Valor;;A
2482;273804;40123;2019;273761;Valor;;A
2482;273804;40123;2019;273762;Valor;;A
2482;273804;40123;2019;273763;Valor;;A
2482;273804;40123;2019;273764;Valor;;A
2482;273804;40123;2019;273765;Valor;;A
2482;273804;40123;2019;273766;Valor;;A
2482;273804;40123;2019;273767;Valor;;A
2482;273804;40123;2019;273768;Valor;;A
2482;273804;40123;2019;273769;Valor;;A
2482;273804;40123;2019;273770;Valor;;A
2482;273804;40123;2019;273771;Valor;;A
2482;273804;40123;2019;273772;Valor;;A
2482;273804;40123;2019;273773;Valor;;A
2482;273804;40123;2020;273762;Valor;;A
2482;273804;40123;2020;273763;Valor;;A
2482;273804;40123;2020;273764;Valor;;A
2482;273804;40123;2020;273765;Valor;;A
2482;273804;40123;2020;273766;Valor;;A
2482;273804;40123;2020;273767;Valor;;A
2482;273804;40123;2020;273768;Valor;;A
2482;273804;40123;2020;273769;Valor;;A
2482;273804;40123;2020;273770;Valor;;A
2482;273804;40123;2020;273771;Valor;;A
2482;273804;40123;2020;273772;Valor;;A
2482;273804;40123;2020;273773;Valor;;A
2482;273804;40124;2008;273760;Valor;;A
2482;273804;40124;2008;273761;Valor;;A
2482;273804;40124;2008;273762;Valor;;A
2482;273804;40124;2008;273763;Valor;;A
2482;273804;40124;2008;273764;Valor;;A
2482;273804;40124;2008;273765;Valor;;A
2482;273804;40124;2008;273766;Valor;;A
2482;273804;40124;2008;273767;Valor;;A
2482;273804;40124;2008;273768;Valor;;A
2482;273804;40124;2008;273769;Valor;;A
2482;273804;40124;2008;273770;Valor;;A
2482;273804;40124;2008;273771;Valor;;A
2482;273804;40124;2008;273772;Valor;;A
2482;273804;40124;2008;273773;Valor;;A
2482;273804;40124;2009;273760;Valor;;A
2482;273804;40124;2009;273761;Valor;;A
2482;273804;40124;2009;273762;Valor;;A
2482;273804;40124;2009;273763;Valor;;A
2482;273804;40124;2009;273764;Valor;;A
2482;273804;40124;2009;273765;Valor;;A
2482;273804;40124;2009;273766;Valor;;A
2482;273804;40124;2009;273767;Valor;;A
2482;273804;40124;2009;273768;Valor;;A
2482;273804;40124;2009;273769;Valor;;A
2482;273804;40124;2009;273770;Valor;;A
2482;273804;40124;2009;273771;Valor;;A
2482;273804;40124;2009;273772;Valor;;A
2482;273804;40124;2009;273773;Valor;;A
2482;273804;40124;2010;273760;Valor;;A
2482;273804;40124;2010;273761;Valor;;A
2482;273804;40124;2010;273762;Valor;;A
2482;273804;40124;2010;273763;Valor;;A
2482;273804;40124;2010;273764;Valor;;A
2482;273804;40124;2010;273765;Valor;;A
2482;273804;40124;2010;273766;Valor;;A
2482;273804;40124;2010;273767;Valor;;A
2482;273804;40124;2010;273768;Valor;;A
2482;273804;40124;2010;273769;Valor;;A
2482;273804;40124;2010;273770;Valor;;A
2482;273804;40124;2010;273771;Valor;;A
2482;273804;40124;2010;273772;Valor;;A
2482;273804;40124;2010;273773;Valor;;A
2482;273804;40124;2011;273760;Valor;;A
2482;273804;40124;2011;273761;Valor;;A
2482;273804;40124;2011;273762;Valor;;A
2482;273804;40124;2011;273763;Valor;;A
2482;273804;40124;2011;273764;Valor;;A
2482;273804;40124;2011;273765;Valor;;A
2482;273804;40124;2011;273766;Valor;;A
2482;273804;40124;2011;273767;Valor;;A
2482;273804;40124;2011;273768;Valor;;A
2482;273804;40124;2011;273769;Valor;;A
2482;273804;40124;2011;273770;Valor;;A
2482;273804;40124;2011;273771;Valor;;A
2482;273804;40124;2011;273772;Valor;;A
2482;273804;40124;2011;273773;Valor;;A
2482;273804;40124;2012;273760;Valor;;A
2482;273804;40124;2012;273761;Valor;;A
2482;273804;40124;2012;273762;Valor;;A
2482;273804;40124;2012;273763;Valor;;A
2482;273804;40124;2012;273764;Valor;;A
2482;273804;40124;2012;273765;Valor;;A
2482;273804;40124;2012;273766;Valor;;A
2482;273804;40124;2012;273767;Valor;;A
2482;273804;40124;2012;273768;Valor;;A
2482;273804;40124;2012;273769;Valor;;A
2482;273804;40124;2012;273770;Valor;;A
2482;273804;40124;2012;273771;Valor;;A
2482;273804;40124;2012;273772;Valor;;A
2482;273804;40124;2012;273773;Valor;;A
2482;273804;40124;2013;273760;Valor;;A
2482;273804;40124;2013;273761;Valor;;A
2482;273804;40124;2013;273762;Valor;;A
2482;273804;40124;2013;273763;Valor;;A
2482;273804;40124;2013;273764;Valor;;A
2482;273804;40124;2013;273765;Valor;;A
2482;273804;40124;2013;273766;Valor;;A
2482;273804;40124;2013;273767;Valor;;A
2482;273804;40124;2013;273768;Valor;;A
2482;273804;40124;2013;273769;Valor;;A
2482;273804;40124;2013;273770;Valor;;A
2482;273804;40124;2013;273771;Valor;;A
2482;273804;40124;2013;273772;Valor;;A
2482;273804;40124;2013;273773;Valor;;A
2482;273804;40124;2014;273760;Valor;;A
2482;273804;40124;2014;273761;Valor;;A
2482;273804;40124;2014;273762;Valor;;A
2482;273804;40124;2014;273763;Valor;;A
2482;273804;40124;2014;273764;Valor;;A
2482;273804;40124;2014;273765;Valor;;A
2482;273804;40124;2014;273766;Valor;;A
2482;273804;40124;2014;273767;Valor;;A
2482;273804;40124;2014;273768;Valor;;A
2482;273804;40124;2014;273769;Valor;;A
2482;273804;40124;2014;273770;Valor;;A
2482;273804;40124;2014;273771;Valor;;A
2482;273804;40124;2014;273772;Valor;;A
2482;273804;40124;2014;273773;Valor;;A
2482;273804;40124;2015;273760;Valor;;A
2482;273804;40124;2015;273761;Valor;;A
2482;273804;40124;2015;273762;Valor;;A
2482;273804;40124;2015;273763;Valor;;A
2482;273804;40124;2015;273764;Valor;;A
2482;273804;40124;2015;273765;Valor;;A
2482;273804;40124;2015;273766;Valor;;A
2482;273804;40124;2015;273767;Valor;;A
2482;273804;40124;2015;273768;Valor;;A
2482;273804;40124;2015;273769;Valor;;A
2482;273804;40124;2015;273770;Valor;;A
2482;273804;40124;2015;273771;Valor;;A
2482;273804;40124;2015;273772;Valor;;A
2482;273804;40124;2015;273773;Valor;;A
2482;273804;40124;2016;273760;Valor;;A
2482;273804;40124;2016;273761;Valor;;A
2482;273804;40124;2016;273762;Valor;;A
2482;273804;40124;2016;273763;Valor;;A
2482;273804;40124;2016;273764;Valor;;A
2482;273804;40124;2016;273765;Valor;;A
2482;273804;40124;2016;273766;Valor;;A
2482;273804;40124;2016;273767;Valor;;A
2482;273804;40124;2016;273768;Valor;;A
2482;273804;40124;2016;273769;Valor;;A
2482;273804;40124;2016;273770;Valor;;A
2482;273804;40124;2016;273771;Valor;;A
2482;273804;40124;2016;273772;Valor;;A
2482;273804;40124;2016;273773;Valor;;A
2482;273804;40124;2017;273760;Valor;;A
2482;273804;40124;2017;273761;Valor;;A
2482;273804;40124;2017;273762;Valor;;A
2482;273804;40124;2017;273763;Valor;;A
2482;273804;40124;2017;273764;Valor;;A
2482;273804;40124;2017;273765;Valor;;A
2482;273804;40124;2017;273766;Valor;;A
2482;273804;40124;2017;273767;Valor;;A
2482;273804;40124;2017;273768;Valor;;A
2482;273804;40124;2017;273769;Valor;;A
2482;273804;40124;2017;273770;Valor;;A
2482;273804;40124;2017;273771;Valor;;A
2482;273804;40124;2017;273772;Valor;;A
2482;273804;40124;2017;273773;Valor;;A
2482;273804;40124;2018;273760;Valor;;A
2482;273804;40124;2018;273761;Valor;;A
2482;273804;40124;2018;273762;Valor;;A
2482;273804;40124;2018;273763;Valor;;A
2482;273804;40124;2018;273764;Valor;;A
2482;273804;40124;2018;273765;Valor;;A
2482;273804;40124;2018;273766;Valor;;A
2482;273804;40124;2018;273767;Valor;;A
2482;273804;40124;2018;273768;Valor;;A
2482;273804;40124;2018;273769;Valor;;A
2482;273804;40124;2018;273770;Valor;;A
2482;273804;40124;2018;273771;Valor;;A
2482;273804;40124;2018;273772;Valor;;A
2482;273804;40124;2018;273773;Valor;;A
2482;273804;40124;2019;273760;Valor;1713235.0;A
2482;273804;40124;2019;273761;Valor;638792.0;A
2482;273804;40124;2019;273762;Valor;1074443.0;A
2482;273804;40124;2019;273763;Valor;;A
2482;273804;40124;2019;273764;Valor;;A
2482;273804;40124;2019;273765;Valor;110.2620634;A
2482;273804;40124;2019;273766;Valor;;A
2482;273804;40124;2019;273767;Valor;;A
2482;273804;40124;2019;273768;Valor;902277.0;A
2482;273804;40124;2019;273769;Valor;6899.0;A
2482;273804;40124;2019;273770;Valor;165267.0;A
2482;273804;40124;2019;273771;Valor;25342.0;A
2482;273804;40124;2019;273772;Valor;24112.0;A
2482;273804;40124;2019;273773;Valor;1230.0;A
2482;273804;40124;2020;273762;Valor;;A
