ESTADO_DATO;TERRITORIO;CAT_HOTELES;TEMPORAL;RESITUR;INDICATOR;OBS_VALUE;FREQ;PARQUES_TURISMO
A;ES616;264450;2019;55565;ESTANCIA_MEDIA;1.6209836564478592;A;
A;ES616;264450;2019;55697;ESTANCIA_MEDIA;1.7987007472825578;A;
A;ES616;264450;2018;55698;ESTANCIA_MEDIA;1.6665020062333449;A;
A;ES616;264450;2018;55565;ESTANCIA_MEDIA;1.6388722198616557;A;
A;ES616;264450;2018;55697;ESTANCIA_MEDIA;1.9719972833037902;A;
A;ES616;264450;2017;55698;ESTANCIA_MEDIA;1.6798939487795264;A;
A;ES616;264450;2017;55565;ESTANCIA_MEDIA;1.654618040029631;A;
A;ES616;264450;2017;55697;ESTANCIA_MEDIA;1.883355073300961;A;
A;ES616;264450;2016;55698;ESTANCIA_MEDIA;1.643524547604033;A;
A;ES616;264450;2016;55565;ESTANCIA_MEDIA;1.6271428571303765;A;
A;ES616;264450;2016;55697;ESTANCIA_MEDIA;1.7709682577755361;A;
A;ES616;264450;2015;55698;ESTANCIA_MEDIA;1.618484210735601;A;
A;ES616;264450;2015;55565;ESTANCIA_MEDIA;1.6098068710773175;A;
A;ES616;264450;2015;55697;ESTANCIA_MEDIA;1.6866455627658332;A;
A;ES616;264450;2014;55698;ESTANCIA_MEDIA;1.6089667257762066;A;
A;ES616;264450;2014;55565;ESTANCIA_MEDIA;1.5805315872423547;A;
A;ES616;264450;2014;55697;ESTANCIA_MEDIA;1.8270886875006132;A;
A;ES616;264450;2013;55698;ESTANCIA_MEDIA;1.5631499104121045;A;
A;ES616;264450;2013;55565;ESTANCIA_MEDIA;1.564825030411044;A;
A;ES616;264450;2013;55697;ESTANCIA_MEDIA;1.5500381353400372;A;
A;ES616;264450;2012;55698;ESTANCIA_MEDIA;1.5519391486154954;A;
A;ES616;264450;2012;55565;ESTANCIA_MEDIA;1.5463091960153332;A;
A;ES616;264450;2012;55697;ESTANCIA_MEDIA;1.59729823248194;A;
A;ES616;264450;2011;55698;ESTANCIA_MEDIA;1.533425929581633;A;
A;ES616;264450;2011;55565;ESTANCIA_MEDIA;1.5329629600903256;A;
A;ES616;264450;2011;55697;ESTANCIA_MEDIA;1.5383250476815808;A;
A;ES616;264450;2010;55698;ESTANCIA_MEDIA;1.6292854671955435;A;
A;ES616;264450;2010;55565;ESTANCIA_MEDIA;1.6147175323252947;A;
A;ES616;264450;2010;55697;ESTANCIA_MEDIA;1.818525458625396;A;
A;ES616;264450;2009;55698;ESTANCIA_MEDIA;1.6276884267354725;A;
A;ES616;264450;2009;55565;ESTANCIA_MEDIA;1.6371570645134161;A;
A;ES616;264450;2009;55697;ESTANCIA_MEDIA;1.4627676246504002;A;
A;ES616;264450;2008;55698;ESTANCIA_MEDIA;1.663730145432354;A;
A;ES616;264450;2008;55565;ESTANCIA_MEDIA;1.656429355313237;A;
A;ES616;264450;2008;55697;ESTANCIA_MEDIA;1.7496203276758562;A;
A;ES616;264449;2020;55698;ESTANCIA_MEDIA;1.6853961329255551;A;
A;ES616;264449;2020;55565;ESTANCIA_MEDIA;1.702560988612378;A;
A;ES616;264449;2020;55697;ESTANCIA_MEDIA;1.3450866500900083;A;
A;ES616;264449;2019;55698;ESTANCIA_MEDIA;2.207502515555711;A;
A;ES616;264449;2019;55565;ESTANCIA_MEDIA;2.252332458958366;A;
A;ES616;264449;2019;55697;ESTANCIA_MEDIA;1.582539418550035;A;
A;ES616;264449;2018;55698;ESTANCIA_MEDIA;1.9500447207240061;A;
A;ES616;264449;2018;55565;ESTANCIA_MEDIA;1.9522769308717;A;
A;ES616;264449;2018;55697;ESTANCIA_MEDIA;1.9288307161331462;A;
A;ES616;264449;2017;55698;ESTANCIA_MEDIA;2.0672044907905374;A;
A;ES616;264449;2017;55565;ESTANCIA_MEDIA;2.0830944533549802;A;
A;ES616;264449;2017;55697;ESTANCIA_MEDIA;1.838964499447851;A;
A;ES616;264449;2016;55698;ESTANCIA_MEDIA;1.837329054508965;A;
A;ES616;264449;2016;55565;ESTANCIA_MEDIA;1.8936197818067564;A;
A;ES616;264449;2016;55697;ESTANCIA_MEDIA;1.438471560623214;A;
A;ES616;264449;2015;55698;ESTANCIA_MEDIA;2.3819076571280977;A;
A;ES616;264449;2015;55565;ESTANCIA_MEDIA;2.4715416732961;A;
A;ES616;264449;2015;55697;ESTANCIA_MEDIA;1.5540502658237316;A;
A;ES616;264449;2014;55698;ESTANCIA_MEDIA;2.4590270058117194;A;
A;ES616;264449;2014;55565;ESTANCIA_MEDIA;2.584200614909815;A;
A;ES616;264449;2014;55697;ESTANCIA_MEDIA;1.644235641024909;A;
A;ES616;264449;2013;55698;ESTANCIA_MEDIA;2.8186707981205332;A;
A;ES616;264449;2013;55565;ESTANCIA_MEDIA;2.950780935577897;A;
A;ES616;264449;2013;55697;ESTANCIA_MEDIA;1.7245889497228806;A;
A;ES616;264449;2012;55698;ESTANCIA_MEDIA;2.2545498483534354;A;
A;ES616;264449;2012;55565;ESTANCIA_MEDIA;2.3352873748476033;A;
A;ES616;264449;2012;55697;ESTANCIA_MEDIA;1.5279563291443978;A;
A;ES616;264449;2011;55698;ESTANCIA_MEDIA;1.8559263898830827;A;
A;ES616;264449;2011;55565;ESTANCIA_MEDIA;1.914445519434952;A;
A;ES616;264449;2011;55697;ESTANCIA_MEDIA;1.1942472758004004;A;
A;ES616;264449;2010;55698;ESTANCIA_MEDIA;2.0914864639658406;A;
A;ES616;264449;2010;55565;ESTANCIA_MEDIA;2.151124371082417;A;
A;ES616;264449;2010;55697;ESTANCIA_MEDIA;1.341056044783824;A;
A;ES616;264449;2009;55698;ESTANCIA_MEDIA;1.9833004029464631;A;
A;ES616;264449;2009;55565;ESTANCIA_MEDIA;2.0060415776314042;A;
A;ES616;264449;2009;55697;ESTANCIA_MEDIA;1.7537046445936804;A;
A;ES616;264449;2008;55698;ESTANCIA_MEDIA;2.314021508376654;A;
A;ES616;264449;2008;55565;ESTANCIA_MEDIA;2.3360522353149964;A;
A;ES616;264449;2008;55697;ESTANCIA_MEDIA;1.908641623564478;A;
A;ES616;62150;2020;55698;ESTANCIA_MEDIA;2.3892561983471072;A;
A;ES616;62150;2020;55565;ESTANCIA_MEDIA;2.4088159031979255;A;
A;ES616;62150;2020;55697;ESTANCIA_MEDIA;1.9622641509433962;A;
A;ES616;62149;2020;55698;ESTANCIA_MEDIA;1.7730519688503177;A;
A;ES616;62149;2020;55565;ESTANCIA_MEDIA;1.7796890298775616;A;
A;ES616;62149;2020;55697;ESTANCIA_MEDIA;1.6809190629304915;A;
A;ES616;62149;2019;55698;ESTANCIA_MEDIA;1.7680144991459907;A;
A;ES616;62149;2019;55565;ESTANCIA_MEDIA;1.7964233229455286;A;
A;ES616;62149;2019;55697;ESTANCIA_MEDIA;1.5879871257202467;A;
A;ES616;62149;2018;55698;ESTANCIA_MEDIA;1.7868105783144952;A;
A;ES616;62149;2018;55565;ESTANCIA_MEDIA;1.8097151314146889;A;
A;ES616;62149;2018;55697;ESTANCIA_MEDIA;1.6402034824168805;A;
A;ES616;62149;2017;55698;ESTANCIA_MEDIA;1.761537708925229;A;
A;ES616;62149;2017;55565;ESTANCIA_MEDIA;1.7962597465582266;A;
A;ES616;62149;2017;55697;ESTANCIA_MEDIA;1.5703015912142086;A;
A;ES616;62149;2016;55698;ESTANCIA_MEDIA;1.7314787367451332;A;
A;ES616;62149;2016;55565;ESTANCIA_MEDIA;1.7698254994654743;A;
A;ES616;62149;2016;55697;ESTANCIA_MEDIA;1.5188520747496708;A;
A;ES616;62149;2015;55698;ESTANCIA_MEDIA;1.737988323836299;A;
A;ES616;62149;2015;55565;ESTANCIA_MEDIA;1.7876311721710167;A;
A;ES616;62149;2015;55697;ESTANCIA_MEDIA;1.4640713594469805;A;
A;ES616;62149;2014;55698;ESTANCIA_MEDIA;1.7476126686848041;A;
A;ES616;62149;2014;55565;ESTANCIA_MEDIA;1.7942131378295854;A;
A;ES616;62149;2014;55697;ESTANCIA_MEDIA;1.4819677514279774;A;
A;ES616;62149;2013;55698;ESTANCIA_MEDIA;1.7659439572111242;A;
A;ES616;62149;2013;55565;ESTANCIA_MEDIA;1.8156648083297484;A;
A;ES616;62149;2013;55697;ESTANCIA_MEDIA;1.4865405667782048;A;
A;ES616;62149;2012;55698;ESTANCIA_MEDIA;1.7066609045253496;A;
A;ES616;62149;2012;55565;ESTANCIA_MEDIA;1.7502368235709405;A;
A;ES616;62149;2012;55697;ESTANCIA_MEDIA;1.4482681252122125;A;
A;ES616;62149;2011;55698;ESTANCIA_MEDIA;1.6871063844805536;A;
A;ES616;62149;2011;55565;ESTANCIA_MEDIA;1.7213233242352677;A;
A;ES616;62149;2011;55697;ESTANCIA_MEDIA;1.4766223531273057;A;
A;ES616;62149;2010;55698;ESTANCIA_MEDIA;1.7123119966074751;A;
A;ES616;62149;2010;55565;ESTANCIA_MEDIA;1.7518245258147154;A;
A;ES616;62149;2010;55697;ESTANCIA_MEDIA;1.4442776099011867;A;
A;ES616;62149;2009;55698;ESTANCIA_MEDIA;1.6968893770251876;A;
A;ES616;62149;2009;55565;ESTANCIA_MEDIA;1.7196404312395608;A;
A;ES616;62149;2009;55697;ESTANCIA_MEDIA;1.5284538533587904;A;
A;ES616;62149;2008;55698;ESTANCIA_MEDIA;1.7343007384171312;A;
A;ES616;62149;2008;55565;ESTANCIA_MEDIA;1.7687082542322836;A;
A;ES616;62149;2008;55697;ESTANCIA_MEDIA;1.4832219972705776;A;
A;ES617;264447;2020;55698;ESTANCIA_MEDIA;3.338364337443707;A;
A;ES617;264447;2020;55565;ESTANCIA_MEDIA;2.69022737237267;A;
A;ES617;264447;2020;55697;ESTANCIA_MEDIA;4.2056766688601614;A;
A;ES617;264447;2019;55698;ESTANCIA_MEDIA;4.0109276863988725;A;
A;ES617;264447;2019;55565;ESTANCIA_MEDIA;2.8794667411012247;A;
A;ES617;264447;2019;55697;ESTANCIA_MEDIA;4.587581456733147;A;
A;ES617;264447;2018;55698;ESTANCIA_MEDIA;4.1989853490956515;A;
A;ES617;264447;2018;55565;ESTANCIA_MEDIA;2.9069438416467293;A;
A;ES617;264447;2018;55697;ESTANCIA_MEDIA;4.823997856507706;A;
A;ES617;264447;2017;55698;ESTANCIA_MEDIA;4.245639700359893;A;
A;ES617;264447;2017;55565;ESTANCIA_MEDIA;2.899447660335561;A;
A;ES617;264447;2017;55697;ESTANCIA_MEDIA;4.854817567427877;A;
A;ES617;264447;2016;55698;ESTANCIA_MEDIA;4.217873302236285;A;
A;ES617;264447;2016;55565;ESTANCIA_MEDIA;2.8519484890311095;A;
A;ES617;264447;2016;55697;ESTANCIA_MEDIA;4.880000424540769;A;
A;ES617;264447;2015;55698;ESTANCIA_MEDIA;4.1664213785180095;A;
A;ES617;264447;2015;55565;ESTANCIA_MEDIA;2.9098283993034677;A;
A;ES617;264447;2015;55697;ESTANCIA_MEDIA;4.872964217716275;A;
A;ES617;264447;2014;55698;ESTANCIA_MEDIA;4.162346728396009;A;
A;ES617;264447;2014;55565;ESTANCIA_MEDIA;2.9856263573604287;A;
A;ES617;264447;2014;55697;ESTANCIA_MEDIA;4.874724263378352;A;
A;ES617;264447;2013;55698;ESTANCIA_MEDIA;4.234893902618809;A;
A;ES617;264447;2013;55565;ESTANCIA_MEDIA;2.9042494889424337;A;
A;ES617;264447;2013;55697;ESTANCIA_MEDIA;5.038772883953415;A;
A;ES617;264447;2012;55698;ESTANCIA_MEDIA;4.184670456702705;A;
A;ES617;264447;2012;55565;ESTANCIA_MEDIA;2.968268735114599;A;
A;ES617;264447;2012;55697;ESTANCIA_MEDIA;4.999083974390192;A;
A;ES617;264447;2011;55698;ESTANCIA_MEDIA;4.095508066260221;A;
A;ES617;264447;2011;55565;ESTANCIA_MEDIA;2.969396480913889;A;
A;ES617;264447;2011;55697;ESTANCIA_MEDIA;4.912173986587477;A;
A;ES617;264447;2010;55698;ESTANCIA_MEDIA;4.039991621408059;A;
A;ES617;264447;2010;55565;ESTANCIA_MEDIA;2.984230369932426;A;
A;ES617;264447;2010;55697;ESTANCIA_MEDIA;4.9332564053031644;A;
A;ES617;264447;2009;55698;ESTANCIA_MEDIA;4.054385701050817;A;
A;ES617;264447;2009;55565;ESTANCIA_MEDIA;2.9142270012761;A;
A;ES617;264447;2009;55697;ESTANCIA_MEDIA;5.132580654511128;A;
A;ES617;264447;2008;55698;ESTANCIA_MEDIA;3.6114985805905055;A;
A;ES617;264447;2008;55565;ESTANCIA_MEDIA;2.5225418599263922;A;
A;ES617;264447;2008;55697;ESTANCIA_MEDIA;4.506199468929217;A;
A;ES617;264446;2020;55698;ESTANCIA_MEDIA;2.3916572062128076;A;
A;ES617;264446;2020;55565;ESTANCIA_MEDIA;2.04622383215995;A;
A;ES617;264446;2020;55697;ESTANCIA_MEDIA;2.8575049664225673;A;
A;ES617;264446;2019;55698;ESTANCIA_MEDIA;3.0764067426479995;A;
A;ES617;264446;2019;55565;ESTANCIA_MEDIA;2.52688012882812;A;
A;ES617;264446;2019;55697;ESTANCIA_MEDIA;3.4456806313490738;A;
A;ES617;264446;2018;55698;ESTANCIA_MEDIA;3.1956826815396036;A;
A;ES617;264446;2018;55565;ESTANCIA_MEDIA;2.558948453032209;A;
A;ES617;264446;2018;55697;ESTANCIA_MEDIA;3.5845225532492315;A;
A;ES617;264446;2017;55698;ESTANCIA_MEDIA;3.379051201696007;A;
A;ES617;264446;2017;55565;ESTANCIA_MEDIA;2.6465526517072866;A;
A;ES617;264446;2017;55697;ESTANCIA_MEDIA;3.811186250888227;A;
A;ES617;264446;2016;55698;ESTANCIA_MEDIA;3.8343036073042422;A;
A;ES617;264446;2016;55565;ESTANCIA_MEDIA;3.227922076821812;A;
A;ES617;264446;2016;55697;ESTANCIA_MEDIA;4.362076493151094;A;
A;ES617;264446;2015;55698;ESTANCIA_MEDIA;3.6627496899549663;A;
A;ES617;264446;2015;55565;ESTANCIA_MEDIA;3.107614725049426;A;
A;ES617;264446;2015;55697;ESTANCIA_MEDIA;4.239793532583044;A;
A;ES617;264446;2014;55698;ESTANCIA_MEDIA;3.911675324505221;A;
A;ES617;264446;2014;55565;ESTANCIA_MEDIA;3.3030401464519543;A;
A;ES617;264446;2014;55697;ESTANCIA_MEDIA;4.601683813701098;A;
A;ES617;264446;2013;55698;ESTANCIA_MEDIA;3.7242306664174105;A;
A;ES617;264446;2013;55565;ESTANCIA_MEDIA;3.1818690305304402;A;
A;ES617;264446;2013;55697;ESTANCIA_MEDIA;4.270058272460113;A;
A;ES617;264446;2012;55698;ESTANCIA_MEDIA;3.5883424821911944;A;
A;ES617;264446;2012;55565;ESTANCIA_MEDIA;2.9459172618871134;A;
A;ES617;264446;2012;55697;ESTANCIA_MEDIA;4.147400649653447;A;
A;ES617;264446;2011;55698;ESTANCIA_MEDIA;3.3192780650180103;A;
A;ES617;264446;2011;55565;ESTANCIA_MEDIA;2.768160025289781;A;
A;ES617;264446;2011;55697;ESTANCIA_MEDIA;3.9352149730068833;A;
A;ES617;264446;2010;55698;ESTANCIA_MEDIA;3.6145664141178147;A;
A;ES617;264446;2010;55565;ESTANCIA_MEDIA;3.5667358280438903;A;
A;ES617;264446;2010;55697;ESTANCIA_MEDIA;3.6774181375387798;A;
A;ES617;264446;2009;55698;ESTANCIA_MEDIA;4.049240698992324;A;
A;ES617;264446;2009;55565;ESTANCIA_MEDIA;3.3200065090287816;A;
A;ES617;264446;2009;55697;ESTANCIA_MEDIA;4.836547090299027;A;
A;ES617;264446;2008;55698;ESTANCIA_MEDIA;3.8785057468648803;A;
A;ES617;264446;2008;55565;ESTANCIA_MEDIA;3.0725867556754096;A;
A;ES617;264446;2008;55697;ESTANCIA_MEDIA;4.757195763129289;A;
A;ES617;62148;2020;55698;ESTANCIA_MEDIA;2.125612523324423;A;
A;ES617;62148;2020;55565;ESTANCIA_MEDIA;1.942027662078124;A;
A;ES617;62148;2020;55697;ESTANCIA_MEDIA;2.520760128068221;A;
A;ES617;62148;2019;55698;ESTANCIA_MEDIA;2.3278029893824606;A;
A;ES617;62148;2019;55565;ESTANCIA_MEDIA;2.157656651853771;A;
A;ES617;62148;2019;55697;ESTANCIA_MEDIA;2.5069901026092114;A;
A;ES617;62148;2018;55698;ESTANCIA_MEDIA;2.2475658791549984;A;
A;ES617;62148;2018;55565;ESTANCIA_MEDIA;2.143758981288292;A;
A;ES617;62148;2018;55697;ESTANCIA_MEDIA;2.3510376374800854;A;
A;ES617;62148;2017;55698;ESTANCIA_MEDIA;2.2461532031519353;A;
A;ES617;62148;2017;55565;ESTANCIA_MEDIA;2.0193847799759084;A;
A;ES617;62148;2017;55697;ESTANCIA_MEDIA;2.4826679152199334;A;
A;ES617;62148;2016;55698;ESTANCIA_MEDIA;1.9884611083834651;A;
A;ES617;62148;2016;55565;ESTANCIA_MEDIA;1.7840000664514515;A;
A;ES617;62148;2016;55697;ESTANCIA_MEDIA;2.187203628696701;A;
A;ES617;62148;2015;55698;ESTANCIA_MEDIA;1.9283958522101152;A;
A;ES617;62148;2015;55565;ESTANCIA_MEDIA;1.8306754284906535;A;
A;ES617;62148;2015;55697;ESTANCIA_MEDIA;2.045778105054472;A;
A;ES617;62148;2014;55698;ESTANCIA_MEDIA;2.118491349489219;A;
A;ES617;62148;2014;55565;ESTANCIA_MEDIA;1.9919448658226693;A;
A;ES617;62148;2014;55697;ESTANCIA_MEDIA;2.257944887769118;A;
A;ES617;62148;2013;55698;ESTANCIA_MEDIA;2.2684971420623263;A;
A;ES617;62148;2013;55565;ESTANCIA_MEDIA;2.23082452957256;A;
A;ES617;62148;2013;55697;ESTANCIA_MEDIA;2.3155527672517353;A;
A;ES617;62148;2012;55698;ESTANCIA_MEDIA;2.5155279734311358;A;
A;ES617;62148;2012;55565;ESTANCIA_MEDIA;2.446575890244428;A;
A;ES617;62148;2012;55697;ESTANCIA_MEDIA;2.6204152255879416;A;
A;ES617;62148;2011;55698;ESTANCIA_MEDIA;2.9003427640870707;A;
A;ES617;62148;2011;55565;ESTANCIA_MEDIA;2.958673528789368;A;
A;ES617;62148;2011;55697;ESTANCIA_MEDIA;2.8222853346995826;A;
A;ES617;62148;2010;55698;ESTANCIA_MEDIA;2.982484722613891;A;
A;ES617;62148;2010;55565;ESTANCIA_MEDIA;2.9488208086124246;A;
A;ES617;62148;2010;55697;ESTANCIA_MEDIA;3.0314193083892134;A;
A;ES617;62148;2009;55698;ESTANCIA_MEDIA;1.9766997156907555;A;
A;ES617;62148;2009;55565;ESTANCIA_MEDIA;1.8991710120947147;A;
A;ES617;62148;2009;55697;ESTANCIA_MEDIA;2.1152612484060205;A;
A;ES617;62148;2008;55698;ESTANCIA_MEDIA;3.2038970958768074;A;
A;ES617;62148;2008;55565;ESTANCIA_MEDIA;2.628511518421841;A;
A;ES617;62148;2008;55697;ESTANCIA_MEDIA;4.011239220314748;A;
A;ES617;62145;2020;55698;ESTANCIA_MEDIA;2.0610818841244867;A;
A;ES617;62145;2020;55565;ESTANCIA_MEDIA;1.955675441843595;A;
A;ES617;62145;2020;55697;ESTANCIA_MEDIA;2.3511602759074246;A;
A;ES617;62145;2019;55698;ESTANCIA_MEDIA;1.9469745999432735;A;
A;ES617;62145;2019;55565;ESTANCIA_MEDIA;1.6739400787088117;A;
A;ES617;62145;2019;55697;ESTANCIA_MEDIA;2.3089808955577524;A;
A;ES617;62145;2018;55698;ESTANCIA_MEDIA;1.8908312835935528;A;
A;ES617;62145;2018;55565;ESTANCIA_MEDIA;1.7381220870654344;A;
A;ES617;62145;2018;55697;ESTANCIA_MEDIA;2.0738916215537717;A;
A;ES617;62145;2017;55698;ESTANCIA_MEDIA;2.150802972397533;A;
A;ES617;62145;2017;55565;ESTANCIA_MEDIA;1.9214741942824722;A;
A;ES617;62145;2017;55697;ESTANCIA_MEDIA;2.35277700187135;A;
A;ES617;62145;2016;55698;ESTANCIA_MEDIA;1.982044529396167;A;
A;ES617;62145;2016;55565;ESTANCIA_MEDIA;1.6773992006230138;A;
A;ES617;62145;2016;55697;ESTANCIA_MEDIA;2.2163910613064015;A;
A;ES617;62145;2015;55698;ESTANCIA_MEDIA;1.9052226330709685;A;
A;ES617;62145;2015;55565;ESTANCIA_MEDIA;1.6488760710884691;A;
A;ES617;62145;2015;55697;ESTANCIA_MEDIA;2.105850479149612;A;
A;ES617;62145;2014;55698;ESTANCIA_MEDIA;2.2235720349217174;A;
A;ES617;62145;2014;55565;ESTANCIA_MEDIA;1.8263015301223235;A;
A;ES617;62145;2014;55697;ESTANCIA_MEDIA;2.459713167671984;A;
A;ES617;62145;2013;55698;ESTANCIA_MEDIA;1.9358026435996902;A;
A;ES617;62145;2013;55565;ESTANCIA_MEDIA;1.6755324459684706;A;
A;ES617;62145;2013;55697;ESTANCIA_MEDIA;2.1127282222428025;A;
A;ES617;62145;2012;55698;ESTANCIA_MEDIA;1.7486819470105301;A;
A;ES617;62145;2012;55565;ESTANCIA_MEDIA;1.6954864037805013;A;
A;ES617;62145;2012;55697;ESTANCIA_MEDIA;1.7891051333403722;A;
A;ES617;62145;2011;55698;ESTANCIA_MEDIA;1.9248015551834323;A;
A;ES617;62145;2011;55565;ESTANCIA_MEDIA;1.9532627904234672;A;
A;ES617;62145;2011;55697;ESTANCIA_MEDIA;1.8952768907463708;A;
A;ES617;62145;2010;55698;ESTANCIA_MEDIA;2.170092255010622;A;
A;ES617;62145;2010;55565;ESTANCIA_MEDIA;2.1532529843944146;A;
A;ES617;62145;2010;55697;ESTANCIA_MEDIA;2.1888347601890072;A;
A;ES617;62145;2009;55698;ESTANCIA_MEDIA;1.9761389688839908;A;
A;ES617;62145;2009;55565;ESTANCIA_MEDIA;1.9052789881874612;A;
A;ES617;62145;2009;55697;ESTANCIA_MEDIA;2.056557187563326;A;
A;ES617;62145;2008;55698;ESTANCIA_MEDIA;1.9319772434202318;A;
A;ES617;62145;2008;55565;ESTANCIA_MEDIA;1.8217127529711479;A;
A;ES617;62145;2008;55697;ESTANCIA_MEDIA;2.064492968135407;A;
A;ES617;264450;2020;55698;ESTANCIA_MEDIA;2.458764941888441;A;
A;ES617;264450;2020;55565;ESTANCIA_MEDIA;2.0982781445225562;A;
A;ES617;264450;2020;55697;ESTANCIA_MEDIA;3.0765352887493878;A;
A;ES617;264450;2019;55698;ESTANCIA_MEDIA;2.6475121769287626;A;
A;ES617;264450;2019;55565;ESTANCIA_MEDIA;2.129662802312778;A;
A;ES617;264450;2019;55697;ESTANCIA_MEDIA;3.062083855278439;A;
A;ES617;264450;2018;55698;ESTANCIA_MEDIA;2.273358476191728;A;
A;ES617;264450;2018;55565;ESTANCIA_MEDIA;2.0284031791995636;A;
A;ES617;264450;2018;55697;ESTANCIA_MEDIA;2.492662441477691;A;
A;ES617;264450;2017;55698;ESTANCIA_MEDIA;2.146321051699417;A;
A;ES617;264450;2017;55565;ESTANCIA_MEDIA;1.9536893395714332;A;
A;ES617;264450;2017;55697;ESTANCIA_MEDIA;2.3219267243791295;A;
A;ES617;264450;2016;55698;ESTANCIA_MEDIA;2.218628812750617;A;
A;ES617;264450;2016;55565;ESTANCIA_MEDIA;2.075898903517523;A;
A;ES617;264450;2016;55697;ESTANCIA_MEDIA;2.3666409687198016;A;
A;ES617;264450;2015;55698;ESTANCIA_MEDIA;2.098319981365504;A;
A;ES617;264450;2015;55565;ESTANCIA_MEDIA;1.9097189332402535;A;
A;ES617;264450;2015;55697;ESTANCIA_MEDIA;2.309564368640275;A;
A;ES617;264450;2014;55698;ESTANCIA_MEDIA;2.3433566751024455;A;
A;ES617;264450;2014;55565;ESTANCIA_MEDIA;2.050249808399898;A;
A;ES617;264450;2014;55697;ESTANCIA_MEDIA;2.659494070234562;A;
A;ES617;264450;2013;55698;ESTANCIA_MEDIA;2.3640001575114504;A;
A;ES617;264450;2013;55565;ESTANCIA_MEDIA;1.9385307333173365;A;
A;ES617;264450;2013;55697;ESTANCIA_MEDIA;2.7363736626285413;A;
A;ES617;264450;2012;55698;ESTANCIA_MEDIA;2.4875747164492883;A;
A;ES617;264450;2012;55565;ESTANCIA_MEDIA;2.0598580462368896;A;
A;ES617;264450;2012;55697;ESTANCIA_MEDIA;2.9889921378701683;A;
A;ES617;264450;2011;55698;ESTANCIA_MEDIA;2.3942847365979976;A;
A;ES617;264450;2011;55565;ESTANCIA_MEDIA;2.1331036034016804;A;
A;ES617;264450;2011;55697;ESTANCIA_MEDIA;2.7752912398680194;A;
A;ES617;264450;2010;55698;ESTANCIA_MEDIA;2.126687237924391;A;
A;ES617;264450;2010;55565;ESTANCIA_MEDIA;2.031679145499669;A;
A;ES617;264450;2010;55697;ESTANCIA_MEDIA;2.232745030685512;A;
A;ES617;264450;2009;55698;ESTANCIA_MEDIA;2.0150766384994157;A;
A;ES617;264450;2009;55565;ESTANCIA_MEDIA;2.033824670015185;A;
A;ES617;264450;2009;55697;ESTANCIA_MEDIA;1.9911999422800712;A;
A;ES617;264450;2008;55698;ESTANCIA_MEDIA;2.1337109201298206;A;
A;ES617;264450;2008;55565;ESTANCIA_MEDIA;2.127946675201603;A;
A;ES617;264450;2008;55697;ESTANCIA_MEDIA;2.1404800034861804;A;
A;ES617;264449;2020;55698;ESTANCIA_MEDIA;2.2835652351075697;A;
A;ES617;264449;2020;55565;ESTANCIA_MEDIA;2.2320765438393844;A;
A;ES617;264449;2020;55697;ESTANCIA_MEDIA;2.4387492868085876;A;
A;ES617;264449;2019;55698;ESTANCIA_MEDIA;2.1561730178675;A;
A;ES617;264449;2019;55565;ESTANCIA_MEDIA;2.0284434857236655;A;
A;ES617;264449;2019;55697;ESTANCIA_MEDIA;2.3436414652969035;A;
A;ES617;264449;2018;55698;ESTANCIA_MEDIA;2.346673826454545;A;
A;ES617;264449;2018;55565;ESTANCIA_MEDIA;2.1794604707116374;A;
A;ES617;264449;2018;55697;ESTANCIA_MEDIA;2.455987189112744;A;
A;ES617;264449;2017;55698;ESTANCIA_MEDIA;1.8412282335721335;A;
A;ES617;264449;2017;55565;ESTANCIA_MEDIA;1.6713489305608953;A;
A;ES617;264449;2017;55697;ESTANCIA_MEDIA;2.0641607011550853;A;
A;ES617;264449;2016;55698;ESTANCIA_MEDIA;2.1132094959838894;A;
A;ES617;264449;2016;55565;ESTANCIA_MEDIA;1.8232076506978483;A;
A;ES617;264449;2016;55697;ESTANCIA_MEDIA;2.349776248479158;A;
A;ES617;264449;2015;55698;ESTANCIA_MEDIA;2.6073657542361945;A;
A;ES617;264449;2015;55565;ESTANCIA_MEDIA;2.0336356643040774;A;
A;ES617;264449;2015;55697;ESTANCIA_MEDIA;2.996365988572635;A;
A;ES617;264449;2014;55698;ESTANCIA_MEDIA;2.2515032717067505;A;
A;ES617;264449;2014;55565;ESTANCIA_MEDIA;2.133497983590907;A;
A;ES617;264449;2014;55697;ESTANCIA_MEDIA;2.327510706582544;A;
A;ES617;264449;2013;55698;ESTANCIA_MEDIA;2.194636430655859;A;
A;ES617;264449;2013;55565;ESTANCIA_MEDIA;2.1648126245587296;A;
A;ES617;264449;2013;55697;ESTANCIA_MEDIA;2.213034869813431;A;
A;ES617;264449;2012;55698;ESTANCIA_MEDIA;2.0969403246470333;A;
A;ES617;264449;2012;55565;ESTANCIA_MEDIA;2.179322109683314;A;
A;ES617;264449;2012;55697;ESTANCIA_MEDIA;2.0183617048302076;A;
A;ES617;264449;2011;55698;ESTANCIA_MEDIA;2.2827671600103043;A;
A;ES617;264449;2011;55565;ESTANCIA_MEDIA;2.1471082693238057;A;
A;ES617;264449;2011;55697;ESTANCIA_MEDIA;2.53184484195411;A;
A;ES617;264449;2010;55698;ESTANCIA_MEDIA;2.0180713745623438;A;
