D_TEMPORAL_0;D_TERRITORIO_0;D_NUMHIJOSMENORED_0;INDICATOR;OBS_VALUE;FREQ
2007;ES611;000;DISLUN;1.9;A
2007;ES611;0;DISLUN;1.9;A
2007;ES611;1;DISLUN;;A
2007;ES611;2;DISLUN;;A
2007;ES611;3;DISLUN;;A
2007;ES611;4;DISLUN;;A
2007;ES611;05mas;DISLUN;;A
2007;ES612;000;DISLUN;1.0;A
2007;ES612;0;DISLUN;1.0;A
2007;ES612;1;DISLUN;;A
2007;ES612;2;DISLUN;;A
2007;ES612;3;DISLUN;;A
2007;ES612;4;DISLUN;;A
2007;ES612;05mas;DISLUN;;A
2007;ES613;000;DISLUN;3.8;A
2007;ES613;0;DISLUN;3.8;A
2007;ES613;1;DISLUN;;A
2007;ES613;2;DISLUN;;A
2007;ES613;3;DISLUN;;A
2007;ES613;4;DISLUN;;A
2007;ES613;05mas;DISLUN;;A
2007;ES614;000;DISLUN;5.7;A
2007;ES614;0;DISLUN;5.7;A
2007;ES614;1;DISLUN;;A
2007;ES614;2;DISLUN;;A
2007;ES614;3;DISLUN;;A
2007;ES614;4;DISLUN;;A
2007;ES614;05mas;DISLUN;;A
2007;ES615;000;DISLUN;2.85;A
2007;ES615;0;DISLUN;2.85;A
2007;ES615;1;DISLUN;;A
2007;ES615;2;DISLUN;;A
2007;ES615;3;DISLUN;;A
2007;ES615;4;DISLUN;;A
2007;ES615;05mas;DISLUN;;A
2007;ES616;000;DISLUN;;A
2007;ES616;0;DISLUN;;A
2007;ES616;1;DISLUN;;A
2007;ES616;2;DISLUN;;A
2007;ES616;3;DISLUN;;A
2007;ES616;4;DISLUN;;A
2007;ES616;05mas;DISLUN;;A
2007;ES617;000;DISLUN;5.0;A
2007;ES617;0;DISLUN;4.0;A
2007;ES617;1;DISLUN;1.0;A
2007;ES617;2;DISLUN;;A
2007;ES617;3;DISLUN;;A
2007;ES617;4;DISLUN;;A
2007;ES617;05mas;DISLUN;;A
2007;ES618;000;DISLUN;3.0;A
2007;ES618;0;DISLUN;2.0;A
2007;ES618;1;DISLUN;1.0;A
2007;ES618;2;DISLUN;;A
2007;ES618;3;DISLUN;;A
2007;ES618;4;DISLUN;;A
2007;ES618;05mas;DISLUN;;A
2006;ES61;000;DISLUN;36.42;A
2006;ES61;NC;DISLUN;36.42;A
2006;ES611;000;DISLUN;1.0;A
2006;ES611;NC;DISLUN;1.0;A
2006;ES612;000;DISLUN;7.44;A
2006;ES612;NC;DISLUN;7.44;A
2006;ES613;000;DISLUN;8.37;A
2006;ES613;NC;DISLUN;8.37;A
2006;ES614;000;DISLUN;1.8;A
2006;ES614;NC;DISLUN;1.8;A
2006;ES615;000;DISLUN;1.0;A
2006;ES615;NC;DISLUN;1.0;A
2006;ES616;000;DISLUN;1.0;A
2006;ES616;NC;DISLUN;1.0;A
2006;ES617;000;DISLUN;8.37;A
2006;ES617;NC;DISLUN;8.37;A
2006;ES618;000;DISLUN;7.44;A
2006;ES618;NC;DISLUN;7.44;A
2005;ES61;000;DISLUN;37.00000001;A
2005;ES61;NC;DISLUN;37.00000001;A
2005;ES611;000;DISLUN;7.0;A
2005;ES611;NC;DISLUN;7.0;A
2005;ES612;000;DISLUN;3.0;A
2005;ES612;NC;DISLUN;3.0;A
2005;ES613;000;DISLUN;3.0;A
2005;ES613;NC;DISLUN;3.0;A
2005;ES614;000;DISLUN;1.0;A
2005;ES614;NC;DISLUN;1.0;A
2005;ES615;000;DISLUN;1.0;A
2005;ES615;NC;DISLUN;1.0;A
2005;ES616;000;DISLUN;1.0;A
2005;ES616;NC;DISLUN;1.0;A
2005;ES617;000;DISLUN;13.00000001;A
2005;ES617;NC;DISLUN;13.00000001;A
2005;ES618;000;DISLUN;8.0;A
2005;ES618;NC;DISLUN;8.0;A
2004;ES61;000;DISLUN;33.000001;A
2004;ES61;NC;DISLUN;33.000001;A
2004;ES611;000;DISLUN;1.0;A
2004;ES611;NC;DISLUN;1.0;A
2004;ES612;000;DISLUN;6.0;A
2004;ES612;NC;DISLUN;6.0;A
2004;ES613;000;DISLUN;2.0;A
2004;ES613;NC;DISLUN;2.0;A
2004;ES614;000;DISLUN;4.0;A
2004;ES614;NC;DISLUN;4.0;A
2004;ES615;000;DISLUN;;A
2004;ES615;NC;DISLUN;;A
2004;ES616;000;DISLUN;2.0;A
2004;ES616;NC;DISLUN;2.0;A
2004;ES617;000;DISLUN;7.0;A
2004;ES617;NC;DISLUN;7.0;A
2004;ES618;000;DISLUN;11.000001;A
2004;ES618;NC;DISLUN;11.000001;A
2003;ES61;000;DISLUN;43.0;A
2003;ES61;NC;DISLUN;43.0;A
2003;ES611;000;DISLUN;6.0;A
2003;ES611;NC;DISLUN;6.0;A
2003;ES612;000;DISLUN;6.0;A
2003;ES612;NC;DISLUN;6.0;A
2003;ES613;000;DISLUN;5.0;A
2003;ES613;NC;DISLUN;5.0;A
2003;ES614;000;DISLUN;2.0;A
2003;ES614;NC;DISLUN;2.0;A
2003;ES615;000;DISLUN;2.0;A
2003;ES615;NC;DISLUN;2.0;A
2003;ES616;000;DISLUN;0.0;A
2003;ES616;NC;DISLUN;0.0;A
2003;ES617;000;DISLUN;16.0;A
2003;ES617;NC;DISLUN;16.0;A
2003;ES618;000;DISLUN;6.0;A
2003;ES618;NC;DISLUN;6.0;A
2002;ES61;000;DISLUN;29.0;A
2002;ES61;NC;DISLUN;29.0;A
2002;ES611;000;DISLUN;3.0;A
2002;ES611;NC;DISLUN;3.0;A
2002;ES612;000;DISLUN;5.0;A
2002;ES612;NC;DISLUN;5.0;A
2002;ES613;000;DISLUN;2.0;A
2002;ES613;NC;DISLUN;2.0;A
2002;ES614;000;DISLUN;1.0;A
2002;ES614;NC;DISLUN;1.0;A
2002;ES615;000;DISLUN;;A
2002;ES615;NC;DISLUN;;A
2002;ES616;000;DISLUN;1.0;A
2002;ES616;NC;DISLUN;1.0;A
2002;ES617;000;DISLUN;11.0;A
2002;ES617;NC;DISLUN;11.0;A
2002;ES618;000;DISLUN;6.0;A
2002;ES618;NC;DISLUN;6.0;A
2001;ES61;000;DISLUN;18.0;A
2001;ES61;NC;DISLUN;18.0;A
2001;ES611;000;DISLUN;3.0;A
2001;ES611;NC;DISLUN;3.0;A
2001;ES612;000;DISLUN;4.0;A
2001;ES612;NC;DISLUN;4.0;A
2001;ES613;000;DISLUN;4.0;A
2001;ES613;NC;DISLUN;4.0;A
2001;ES614;000;DISLUN;4.0;A
2001;ES614;NC;DISLUN;4.0;A
2001;ES615;000;DISLUN;;A
2001;ES615;NC;DISLUN;;A
2001;ES616;000;DISLUN;;A
2001;ES616;NC;DISLUN;;A
2001;ES617;000;DISLUN;2.0;A
2001;ES617;NC;DISLUN;2.0;A
2001;ES618;000;DISLUN;1.0;A
2001;ES618;NC;DISLUN;1.0;A
2000;ES61;000;DISLUN;20.0;A
2000;ES61;NC;DISLUN;20.0;A
2000;ES611;000;DISLUN;;A
2000;ES611;NC;DISLUN;;A
2000;ES612;000;DISLUN;2.0;A
2000;ES612;NC;DISLUN;2.0;A
2000;ES613;000;DISLUN;;A
2000;ES613;NC;DISLUN;;A
2000;ES614;000;DISLUN;5.0;A
2000;ES614;NC;DISLUN;5.0;A
2000;ES615;000;DISLUN;;A
2000;ES615;NC;DISLUN;;A
2000;ES616;000;DISLUN;2.0;A
2000;ES616;NC;DISLUN;2.0;A
2000;ES617;000;DISLUN;6.0;A
2000;ES617;NC;DISLUN;6.0;A
2000;ES618;000;DISLUN;5.0;A
2000;ES618;NC;DISLUN;5.0;A
1999;ES61;000;DISLUN;16.0;A
1999;ES61;NC;DISLUN;16.0;A
1999;ES611;000;DISLUN;;A
1999;ES611;NC;DISLUN;;A
1999;ES612;000;DISLUN;2.0;A
1999;ES612;NC;DISLUN;2.0;A
1999;ES613;000;DISLUN;1.0;A
1999;ES613;NC;DISLUN;1.0;A
1999;ES614;000;DISLUN;1.0;A
1999;ES614;NC;DISLUN;1.0;A
1999;ES615;000;DISLUN;1.0;A
1999;ES615;NC;DISLUN;1.0;A
1999;ES616;000;DISLUN;2.0;A
1999;ES616;NC;DISLUN;2.0;A
1999;ES617;000;DISLUN;2.0;A
1999;ES617;NC;DISLUN;2.0;A
1999;ES618;000;DISLUN;7.0;A
1999;ES618;NC;DISLUN;7.0;A
1998;ES61;000;DISLUN;18.0;A
1998;ES61;NC;DISLUN;18.0;A
1998;ES611;000;DISLUN;;A
1998;ES611;NC;DISLUN;;A
1998;ES612;000;DISLUN;1.0;A
1998;ES612;NC;DISLUN;1.0;A
1998;ES613;000;DISLUN;;A
1998;ES613;NC;DISLUN;;A
1998;ES614;000;DISLUN;3.0;A
1998;ES614;NC;DISLUN;3.0;A
1998;ES615;000;DISLUN;1.0;A
1998;ES615;NC;DISLUN;1.0;A
1998;ES616;000;DISLUN;1.0;A
1998;ES616;NC;DISLUN;1.0;A
1998;ES617;000;DISLUN;5.0;A
1998;ES617;NC;DISLUN;5.0;A
1998;ES618;000;DISLUN;7.0;A
1998;ES618;NC;DISLUN;7.0;A
