TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;EPD_TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2012;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;60571.8667;A
2013;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1779.308401047;A
2014;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3607.953831567;A
2015;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;159464.131496066;A
2016;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;15973.726918624;A
2017;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;24087.207636859;A
2018;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;6954.443147485;A
2019;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;104229.338760335;A
2020;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;11542.774035942;A
2008;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2617417.462777487;A
2009;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4215179.439112412;A
2010;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2303665.603921728;A
2011;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2372603.944710524;A
2012;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2748844.595700871;A
2013;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1856130.202836686;A
2014;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3093211.09795238;A
2015;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3254434.353184698;A
2016;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;5112055.660676658;A
2017;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4483717.619433482;A
2018;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4792593.269265624;A
2019;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;5906297.961212169;A
2020;7716;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;6019843.361559945;A
2008;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1348452.102140889;A
2009;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2940376.130297738;A
2010;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1367022.172629253;A
2011;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1331890.557744519;A
2012;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;928109.512423168;A
2013;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;909998.353220184;A
2014;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1958300.745661191;A
2015;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1792027.359777514;A
2016;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3293597.26187935;A
2017;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2855534.524882832;A
2018;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3171553.695681918;A
2019;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3951006.689344507;A
2020;7859;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4795684.834962331;A
2008;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1268965.360636598;A
2009;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1274803.308814674;A
2010;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;936643.431292475;A
2011;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1040713.386966005;A
2012;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1820735.083277703;A
2013;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;946131.849616502;A
2014;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1134910.352291189;A
2015;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1462406.993407184;A
2016;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1818458.398797308;A
2017;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1628183.09455065;A
2018;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1621039.573583706;A
2019;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1955291.271867662;A
2020;7888;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;1224158.526597614;A
2008;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;5.46129835634947;A
2009;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;7.884575786092843;A
2010;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;6.078478763003191;A
2011;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;6.727277409397835;A
2012;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;6.8373857486470655;A
2013;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;7.04182051628052;A
2014;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;7.2735415069951115;A
2015;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;6.269859619702379;A
2016;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;10.380381903478112;A
2017;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.897373130403368;A
2018;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.508810334300925;A
2019;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.390034004224864;A
2020;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;10.196189402414713;A
2008;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;11.241475975978846;A
2009;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.843991814570046;A
2010;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;13.46253402836651;A
2011;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;12.262609875237063;A
2012;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.620884502056605;A
2013;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;12.262709842854111;A
2014;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;10.411613470430476;A
2015;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;10.430648388089363;A
2016;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;13.530701810506066;A
2017;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;11.147198663631523;A
2018;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;12.054676424225418;A
2019;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;10.54565042959967;A
2020;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;13.001957740369235;A
2008;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.7386451714950333;A
2009;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;2.148577512458346;A
2010;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.13899928937265305;A
2011;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.2760818038904228;A
2012;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.7086439836666494;A
2013;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.023087317212773188;A
2014;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.0603822812555742;A
2015;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;2.7215846598083173;A
2016;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.308969672038538;A
2017;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.4067650566007518;A
2018;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.10638103293028967;A
2019;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;1.1957358759472225;A
2020;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;0.13663882997249885;A
2008;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;5.183600514148679;A
2009;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.987117684439996;A
2010;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;5.138087013081383;A
2011;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;5.205612409654066;A
2012;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;6.411750061267392;A
2013;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;4.579426916936556;A
2014;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;6.536242477281531;A
2015;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;4.802531993077256;A
2016;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.503734065180138;A
2017;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.180140698448152;A
2018;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;7.382028212722835;A
2019;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.808225571504343;A
2020;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;10.061142560770374;A
2008;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;3.7115481595913504;A
2009;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.900795552402396;A
2010;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;4.468182191898776;A
2011;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;4.136742192455191;A
2012;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;3.1571578163544176;A
2013;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;3.133475527761199;A
2014;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;5.636899110140437;A
2015;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;5.3817698290260045;A
2016;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.382158850914033;A
2017;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;7.365960945296781;A
2018;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;6.6529185477805;A
2019;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.994046248840743;A
2020;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;10.725960975043659;A
2008;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.959759425579978;A
2009;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.1927534496841;A
2010;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;6.577325787621126;A
2011;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;7.77742883046114;A
2012;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;13.511957171275085;A
2013;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.233856886448523;A
2014;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.019214464384854;A
2015;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;4.242935922290768;A
2016;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.73214557324959;A
2017;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;10.147221507741651;A
2018;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;9.396878087663413;A
2019;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;12.0039970246162;A
2020;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT;8.095431059873686;A
2008;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;30.410146286598316;A
2009;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;32.09370644973005;A
2010;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;33.58802334483715;A
2011;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;28.808781815726853;A
2012;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;25.15389010315901;A
2013;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;25.59294016025222;A
2014;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;24.434551809046724;A
2015;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;25.45180846214505;A
2016;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;33.795866769913665;A
2017;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;26.307712712656837;A
2018;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;27.417353693039637;A
2019;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;28.14023669123947;A
2020;6949;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;25.38461959996686;A
2008;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;45.32326080968814;A
2009;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;30.109054792819578;A
2010;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;46.135875751464106;A
2011;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;43.54125359794905;A
2012;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;25.414102860136683;A
2013;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;34.16939305885962;A
2014;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;30.088523761510842;A
2015;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;31.53585667420124;A
2016;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;39.729273945174434;A
2017;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;27.171063073258235;A
2018;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;41.41658387495117;A
2019;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;38.77432145171599;A
2020;7058;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;33.16082741795478;A
2008;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;44.484401406626546;A
2009;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;44.28701525394562;A
2010;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;12.581384712597515;A
2011;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;6.532662797836284;A
2012;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;58.97986421621727;A
2013;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;10.000000000002249;A
2014;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;4.847413027727689;A
2015;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;44.81698060981454;A
2016;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;9.999999999999876;A
2017;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;32.32912921799164;A
2018;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;24.81248027690919;A
2019;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;14.804418034066668;A
2020;7663;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;7.26533044724109;A
2008;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;21.02865270108795;A
2009;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;32.76364001476107;A
2010;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;25.050650847867235;A
2011;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;20.825711776705088;A
2012;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;24.618888215209772;A
2013;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;17.20751604806215;A
2014;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;21.201619616354087;A
2015;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;21.21272976290858;A
2016;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;30.25409074387409;A
2017;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;25.4806560942537;A
2018;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;20.97812421053476;A
2019;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;23.84639020330526;A
2020;7716;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;21.82299273227533;A
2008;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;17.459821291364623;A
2009;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;34.07502094477553;A
2010;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;21.525192427959364;A
2011;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;15.935348240165462;A
2012;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;13.056977663472766;A
2013;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;12.162128831033813;A
2014;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;17.218550179123202;A
2015;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;14.900352155669324;A
2016;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;26.059839690034114;A
2017;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;22.448106992888736;A
2018;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;16.973740860260886;A
2019;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;20.004830299371637;A
2020;7859;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;19.972270517947422;A
2008;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;26.863587472684262;A
2009;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;30.092420601819835;A
2010;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;32.91978171999395;A
2011;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;34.29516066929888;A
2012;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;44.87396145136848;A
2013;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;28.63151592982171;A
2014;7888;38282;ES61;38435;PCT_VENT_MEDI_COME_ELEC_SOBR_EL_TOTA_VENT_LAS_EMPR_QUE_VEND_COME_ELEC;35.286205793712504;A
