D_TEMPORAL_0;D_SEXO_0;D_MCVL_CNAESECTOR_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2011;3691;273734;3143;Población;1037150.0;A
2011;3691;;2352;Población;32375.0;A
2011;3691;;2402;Población;76700.0;A
2011;3691;;2482;Población;60400.0;A
2011;3691;;2713;Población;64300.0;A
2011;3691;;2797;Población;36275.0;A
2011;3691;;2911;Población;51475.0;A
2011;3691;;3023;Población;85150.0;A
2011;3691;;3142;Población;118925.0;A
2011;3691;;3143;Población;525600.0;A
2011;3691;273721;2352;Población;408550.0;A
2011;3691;273721;2402;Población;704675.0;A
2011;3691;273721;2482;Población;513225.0;A
2011;3691;273721;2713;Población;569325.0;A
2011;3691;273721;2797;Población;356775.0;A
2011;3691;273721;2911;Población;430250.0;A
2011;3691;273721;3023;Población;923625.0;A
2011;3691;273721;3142;Población;1197625.0;A
2011;3691;273721;3143;Población;5104050.0;A
2012;3689;273728;2352;Población;57225.0;A
2012;3689;273728;2402;Población;29600.0;A
2012;3689;273728;2482;Población;51850.0;A
2012;3689;273728;2713;Población;39950.0;A
2012;3689;273728;2797;Población;37225.0;A
2012;3689;273728;2911;Población;60075.0;A
2012;3689;273728;3023;Población;27475.0;A
2012;3689;273728;3142;Población;69125.0;A
2012;3689;273728;3143;Población;372525.0;A
2012;3689;273729;2352;Población;18925.0;A
2012;3689;273729;2402;Población;57975.0;A
2012;3689;273729;2482;Población;38425.0;A
2012;3689;273729;2713;Población;28825.0;A
2012;3689;273729;2797;Población;24650.0;A
2012;3689;273729;2911;Población;34250.0;A
2012;3689;273729;3023;Población;36950.0;A
2012;3689;273729;3142;Población;82000.0;A
2012;3689;273729;3143;Población;322000.0;A
2012;3689;273730;2352;Población;28450.0;A
2012;3689;273730;2402;Población;58125.0;A
2012;3689;273730;2482;Población;38475.0;A
2012;3689;273730;2713;Población;49275.0;A
2012;3689;273730;2797;Población;23625.0;A
2012;3689;273730;2911;Población;26375.0;A
2012;3689;273730;3023;Población;84600.0;A
2012;3689;273730;3142;Población;88875.0;A
2012;3689;273730;3143;Población;397800.0;A
2012;3689;273733;2352;Población;46200.0;A
2012;3689;273733;2402;Población;83825.0;A
2012;3689;273733;2482;Población;46075.0;A
2012;3689;273733;2713;Población;61800.0;A
2012;3689;273733;2797;Población;30225.0;A
2012;3689;273733;2911;Población;32900.0;A
2012;3689;273733;3023;Población;127600.0;A
2012;3689;273733;3142;Población;121775.0;A
2012;3689;273733;3143;Población;550400.0;A
2012;3689;273732;2352;Población;22000.0;A
2012;3689;273732;2402;Población;53550.0;A
2012;3689;273732;2482;Población;34250.0;A
2012;3689;273732;2713;Población;42925.0;A
2012;3689;273732;2797;Población;24825.0;A
2012;3689;273732;2911;Población;32825.0;A
2012;3689;273732;3023;Población;59225.0;A
2012;3689;273732;3142;Población;79600.0;A
2012;3689;273732;3143;Población;349200.0;A
2012;3689;273734;2352;Población;38750.0;A
2012;3689;273734;2402;Población;81225.0;A
2012;3689;273734;2482;Población;43250.0;A
2012;3689;273734;2713;Población;52375.0;A
2012;3689;273734;2797;Población;29950.0;A
2012;3689;273734;2911;Población;29750.0;A
2012;3689;273734;3023;Población;121150.0;A
2012;3689;273734;3142;Población;147450.0;A
2012;3689;273734;3143;Población;543900.0;A
2012;3689;;2352;Población;9750.0;A
2012;3689;;2402;Población;18575.0;A
2012;3689;;2482;Población;16275.0;A
2012;3689;;2713;Población;21225.0;A
2012;3689;;2797;Población;8875.0;A
2012;3689;;2911;Población;15725.0;A
2012;3689;;3023;Población;26925.0;A
2012;3689;;3142;Población;33525.0;A
2012;3689;;3143;Población;150875.0;A
2012;3689;273721;2352;Población;221300.0;A
2012;3689;273721;2402;Población;382875.0;A
2012;3689;273721;2482;Población;268600.0;A
2012;3689;273721;2713;Población;296375.0;A
2012;3689;273721;2797;Población;179375.0;A
2012;3689;273721;2911;Población;231900.0;A
2012;3689;273721;3023;Población;483925.0;A
2012;3689;273721;3142;Población;622350.0;A
2012;3689;273721;3143;Población;2686700.0;A
2012;3690;273728;2352;Población;30575.0;A
2012;3690;273728;2402;Población;18175.0;A
2012;3690;273728;2482;Población;46075.0;A
2012;3690;273728;2713;Población;40950.0;A
2012;3690;273728;2797;Población;49750.0;A
2012;3690;273728;2911;Población;41625.0;A
2012;3690;273728;3023;Población;21850.0;A
2012;3690;273728;3142;Población;66750.0;A
2012;3690;273728;3143;Población;315750.0;A
2012;3690;273729;2352;Población;5400.0;A
2012;3690;273729;2402;Población;13350.0;A
2012;3690;273729;2482;Población;13025.0;A
2012;3690;273729;2713;Población;7725.0;A
2012;3690;273729;2797;Población;5025.0;A
2012;3690;273729;2911;Población;8225.0;A
2012;3690;273729;3023;Población;15125.0;A
2012;3690;273729;3142;Población;24450.0;A
2012;3690;273729;3143;Población;92325.0;A
2012;3690;273730;2352;Población;3250.0;A
2012;3690;273730;2402;Población;6300.0;A
2012;3690;273730;2482;Población;8975.0;A
2012;3690;273730;2713;Población;10950.0;A
2012;3690;273730;2797;Población;2825.0;A
2012;3690;273730;2911;Población;3700.0;A
2012;3690;273730;3023;Población;15950.0;A
2012;3690;273730;3142;Población;19275.0;A
2012;3690;273730;3143;Población;71225.0;A
2012;3690;273733;2352;Población;56650.0;A
2012;3690;273733;2402;Población;79925.0;A
2012;3690;273733;2482;Población;40400.0;A
2012;3690;273733;2713;Población;53900.0;A
2012;3690;273733;2797;Población;28250.0;A
2012;3690;273733;2911;Población;32525.0;A
2012;3690;273733;3023;Población;125725.0;A
2012;3690;273733;3142;Población;104925.0;A
2012;3690;273733;3143;Población;522300.0;A
2012;3690;273732;2352;Población;32975.0;A
2012;3690;273732;2402;Población;70100.0;A
2012;3690;273732;2482;Población;48200.0;A
2012;3690;273732;2713;Población;58200.0;A
2012;3690;273732;2797;Población;32250.0;A
2012;3690;273732;2911;Población;41150.0;A
2012;3690;273732;3023;Población;84175.0;A
2012;3690;273732;3142;Población;123075.0;A
2012;3690;273732;3143;Población;490125.0;A
2012;3690;273734;2352;Población;32200.0;A
2012;3690;273734;2402;Población;68600.0;A
2012;3690;273734;2482;Población;39450.0;A
2012;3690;273734;2713;Población;52675.0;A
2012;3690;273734;2797;Población;24950.0;A
2012;3690;273734;2911;Población;28800.0;A
2012;3690;273734;3023;Población;114425.0;A
2012;3690;273734;3142;Población;135750.0;A
2012;3690;273734;3143;Población;496850.0;A
2012;3690;;2352;Población;21775.0;A
2012;3690;;2402;Población;54450.0;A
2012;3690;;2482;Población;41200.0;A
2012;3690;;2713;Población;40300.0;A
2012;3690;;2797;Población;25775.0;A
2012;3690;;2911;Población;33525.0;A
2012;3690;;3023;Población;56400.0;A
2012;3690;;3142;Población;80775.0;A
2012;3690;;3143;Población;354200.0;A
2012;3690;273721;2352;Población;182825.0;A
2012;3690;273721;2402;Población;310900.0;A
2012;3690;273721;2482;Población;237325.0;A
2012;3690;273721;2713;Población;264700.0;A
2012;3690;273721;2797;Población;168825.0;A
2012;3690;273721;2911;Población;189550.0;A
2012;3690;273721;3023;Población;433650.0;A
2012;3690;273721;3142;Población;555000.0;A
2012;3690;273721;3143;Población;2342775.0;A
2012;3691;273728;2352;Población;87800.0;A
2012;3691;273728;2402;Población;47775.0;A
2012;3691;273728;2482;Población;97925.0;A
2012;3691;273728;2713;Población;80900.0;A
2012;3691;273728;2797;Población;86975.0;A
2012;3691;273728;2911;Población;101700.0;A
2012;3691;273728;3023;Población;49325.0;A
2012;3691;273728;3142;Población;135875.0;A
2012;3691;273728;3143;Población;688275.0;A
2012;3691;273729;2352;Población;24325.0;A
2012;3691;273729;2402;Población;71325.0;A
2012;3691;273729;2482;Población;51450.0;A
2012;3691;273729;2713;Población;36550.0;A
2012;3691;273729;2797;Población;29675.0;A
2012;3691;273729;2911;Población;42475.0;A
2012;3691;273729;3023;Población;52075.0;A
2012;3691;273729;3142;Población;106450.0;A
2012;3691;273729;3143;Población;414325.0;A
2012;3691;273730;2352;Población;31700.0;A
2012;3691;273730;2402;Población;64425.0;A
2012;3691;273730;2482;Población;47450.0;A
2012;3691;273730;2713;Población;60225.0;A
2012;3691;273730;2797;Población;26450.0;A
2012;3691;273730;2911;Población;30075.0;A
2012;3691;273730;3023;Población;100550.0;A
2012;3691;273730;3142;Población;108150.0;A
2012;3691;273730;3143;Población;469025.0;A
2012;3691;273733;2352;Población;102850.0;A
2012;3691;273733;2402;Población;163750.0;A
2012;3691;273733;2482;Población;86475.0;A
2012;3691;273733;2713;Población;115700.0;A
2012;3691;273733;2797;Población;58475.0;A
2012;3691;273733;2911;Población;65425.0;A
2012;3691;273733;3023;Población;253325.0;A
2012;3691;273733;3142;Población;226700.0;A
2012;3691;273733;3143;Población;1072700.0;A
2012;3691;273732;2352;Población;54975.0;A
2012;3691;273732;2402;Población;123650.0;A
2012;3691;273732;2482;Población;82450.0;A
2012;3691;273732;2713;Población;101125.0;A
2012;3691;273732;2797;Población;57075.0;A
2012;3691;273732;2911;Población;73975.0;A
2012;3691;273732;3023;Población;143400.0;A
2012;3691;273732;3142;Población;202675.0;A
2012;3691;273732;3143;Población;839325.0;A
2012;3691;273734;2352;Población;70950.0;A
2012;3691;273734;2402;Población;149825.0;A
2012;3691;273734;2482;Población;82700.0;A
2012;3691;273734;2713;Población;105050.0;A
2012;3691;273734;2797;Población;54900.0;A
2012;3691;273734;2911;Población;58550.0;A
2012;3691;273734;3023;Población;235575.0;A
2012;3691;273734;3142;Población;283200.0;A
2012;3691;273734;3143;Población;1040750.0;A
2012;3691;;2352;Población;31525.0;A
2012;3691;;2402;Población;73025.0;A
2012;3691;;2482;Población;57475.0;A
2012;3691;;2713;Población;61525.0;A
2012;3691;;2797;Población;34650.0;A
2012;3691;;2911;Población;49250.0;A
2012;3691;;3023;Población;83325.0;A
2012;3691;;3142;Población;114300.0;A
2012;3691;;3143;Población;505075.0;A
2012;3691;273721;2352;Población;404125.0;A
2012;3691;273721;2402;Población;693775.0;A
2012;3691;273721;2482;Población;505925.0;A
2012;3691;273721;2713;Población;561075.0;A
2012;3691;273721;2797;Población;348200.0;A
2012;3691;273721;2911;Población;421450.0;A
2012;3691;273721;3023;Población;917575.0;A
2012;3691;273721;3142;Población;1177350.0;A
2012;3691;273721;3143;Población;5029475.0;A
2013;3689;273728;2352;Población;60300.0;A
2013;3689;273728;2402;Población;30600.0;A
2013;3689;273728;2482;Población;54750.0;A
2013;3689;273728;2713;Población;44600.0;A
2013;3689;273728;2797;Población;39500.0;A
2013;3689;273728;2911;Población;67825.0;A
2013;3689;273728;3023;Población;28150.0;A
2013;3689;273728;3142;Población;69375.0;A
2013;3689;273728;3143;Población;395100.0;A
2013;3689;273729;2352;Población;18775.0;A
2013;3689;273729;2402;Población;55350.0;A
2013;3689;273729;2482;Población;36925.0;A
2013;3689;273729;2713;Población;28575.0;A
2013;3689;273729;2797;Población;24175.0;A
2013;3689;273729;2911;Población;32950.0;A
2013;3689;273729;3023;Población;36600.0;A
2013;3689;273729;3142;Población;80725.0;A
2013;3689;273729;3143;Población;314075.0;A
2013;3689;273730;2352;Población;24975.0;A
2013;3689;273730;2402;Población;53950.0;A
2013;3689;273730;2482;Población;34875.0;A
2013;3689;273730;2713;Población;44500.0;A
2013;3689;273730;2797;Población;21675.0;A
2013;3689;273730;2911;Población;22625.0;A
2013;3689;273730;3023;Población;79075.0;A
2013;3689;273730;3142;Población;82025.0;A
2013;3689;273730;3143;Población;363700.0;A
2013;3689;273733;2352;Población;46850.0;A
2013;3689;273733;2402;Población;83675.0;A
2013;3689;273733;2482;Población;46825.0;A
2013;3689;273733;2713;Población;62250.0;A
2013;3689;273733;2797;Población;30000.0;A
2013;3689;273733;2911;Población;32150.0;A
2013;3689;273733;3023;Población;128525.0;A
2013;3689;273733;3142;Población;123275.0;A
2013;3689;273733;3143;Población;553550.0;A
2013;3689;273732;2352;Población;22625.0;A
2013;3689;273732;2402;Población;55475.0;A
2013;3689;273732;2482;Población;34100.0;A
2013;3689;273732;2713;Población;43100.0;A
2013;3689;273732;2797;Población;25625.0;A
2013;3689;273732;2911;Población;32400.0;A
2013;3689;273732;3023;Población;61200.0;A
2013;3689;273732;3142;Población;83175.0;A
2013;3689;273732;3143;Población;357700.0;A
2013;3689;273734;2352;Población;40275.0;A
2013;3689;273734;2402;Población;81675.0;A
2013;3689;273734;2482;Población;42900.0;A
2013;3689;273734;2713;Población;52750.0;A
2013;3689;273734;2797;Población;29925.0;A
2013;3689;273734;2911;Población;28575.0;A
2013;3689;273734;3023;Población;120750.0;A
2013;3689;273734;3142;Población;147250.0;A
2013;3689;273734;3143;Población;544100.0;A
2013;3689;;2352;Población;9225.0;A
2013;3689;;2402;Población;17575.0;A
2013;3689;;2482;Población;15225.0;A
2013;3689;;2713;Población;20100.0;A
2013;3689;;2797;Población;8625.0;A
2013;3689;;2911;Población;14250.0;A
2013;3689;;3023;Población;24925.0;A
2013;3689;;3142;Población;31825.0;A
2013;3689;;3143;Población;141750.0;A
2013;3689;273721;2352;Población;223025.0;A
2013;3689;273721;2402;Población;378300.0;A
2013;3689;273721;2482;Población;265600.0;A
2013;3689;273721;2713;Población;295875.0;A
2013;3689;273721;2797;Población;179525.0;A
2013;3689;273721;2911;Población;230775.0;A
2013;3689;273721;3023;Población;479225.0;A
2013;3689;273721;3142;Población;617650.0;A
2013;3689;273721;3143;Población;2669975.0;A
2013;3690;273728;2352;Población;31550.0;A
2013;3690;273728;2402;Población;17550.0;A
2013;3690;273728;2482;Población;43925.0;A
2013;3690;273728;2713;Población;39975.0;A
2013;3690;273728;2797;Población;50475.0;A
2013;3690;273728;2911;Población;41650.0;A
2013;3690;273728;3023;Población;20425.0;A
2013;3690;273728;3142;Población;63450.0;A
2013;3690;273728;3143;Población;309000.0;A
2013;3690;273729;2352;Población;5625.0;A
2013;3690;273729;2402;Población;12425.0;A
2013;3690;273729;2482;Población;11825.0;A
2013;3690;273729;2713;Población;7500.0;A
2013;3690;273729;2797;Población;4925.0;A
2013;3690;273729;2911;Población;7900.0;A
2013;3690;273729;3023;Población;14725.0;A
2013;3690;273729;3142;Población;22975.0;A
2013;3690;273729;3143;Población;87900.0;A
2013;3690;273730;2352;Población;2600.0;A
2013;3690;273730;2402;Población;5625.0;A
2013;3690;273730;2482;Población;10450.0;A
2013;3690;273730;2713;Población;10750.0;A
2013;3690;273730;2797;Población;3025.0;A
2013;3690;273730;2911;Población;4000.0;A
2013;3690;273730;3023;Población;15325.0;A
2013;3690;273730;3142;Población;19125.0;A
2013;3690;273730;3143;Población;70900.0;A
2013;3690;273733;2352;Población;56600.0;A
2013;3690;273733;2402;Población;77225.0;A
2013;3690;273733;2482;Población;40250.0;A
2013;3690;273733;2713;Población;53400.0;A
2013;3690;273733;2797;Población;28625.0;A
2013;3690;273733;2911;Población;31175.0;A
2013;3690;273733;3023;Población;124875.0;A
2013;3690;273733;3142;Población;102925.0;A
2013;3690;273733;3143;Población;515075.0;A
2013;3690;273732;2352;Población;33800.0;A
2013;3690;273732;2402;Población;72150.0;A
2013;3690;273732;2482;Población;49775.0;A
2013;3690;273732;2713;Población;60375.0;A
2013;3690;273732;2797;Población;31925.0;A
2013;3690;273732;2911;Población;43000.0;A
2013;3690;273732;3023;Población;87325.0;A
2013;3690;273732;3142;Población;126350.0;A
2013;3690;273732;3143;Población;504700.0;A
2013;3690;273734;2352;Población;31750.0;A
2013;3690;273734;2402;Población;65525.0;A
2013;3690;273734;2482;Población;39150.0;A
2013;3690;273734;2713;Población;52025.0;A
2013;3690;273734;2797;Población;23950.0;A
2013;3690;273734;2911;Población;28300.0;A
2013;3690;273734;3023;Población;111750.0;A
2013;3690;273734;3142;Población;134725.0;A
2013;3690;273734;3143;Población;487175.0;A
2013;3690;;2352;Población;19000.0;A
2013;3690;;2402;Población;47500.0;A
2013;3690;;2482;Población;37925.0;A
2013;3690;;2713;Población;36250.0;A
2013;3690;;2797;Población;23050.0;A
2013;3690;;2911;Población;30575.0;A
2013;3690;;3023;Población;52000.0;A
2013;3690;;3142;Población;75125.0;A
2013;3690;;3143;Población;321425.0;A
2013;3690;273721;2352;Población;180925.0;A
2013;3690;273721;2402;Población;298000.0;A
2013;3690;273721;2482;Población;233300.0;A
2013;3690;273721;2713;Población;260275.0;A
2013;3690;273721;2797;Población;165975.0;A
2013;3690;273721;2911;Población;186600.0;A
2013;3690;273721;3023;Población;426425.0;A
2013;3690;273721;3142;Población;544675.0;A
2013;3690;273721;3143;Población;2296175.0;A
2013;3691;273728;2352;Población;91850.0;A
2013;3691;273728;2402;Población;48150.0;A
2013;3691;273728;2482;Población;98675.0;A
2013;3691;273728;2713;Población;84575.0;A
2013;3691;273728;2797;Población;89975.0;A
2013;3691;273728;2911;Población;109475.0;A
2013;3691;273728;3023;Población;48575.0;A
2013;3691;273728;3142;Población;132825.0;A
2013;3691;273728;3143;Población;704100.0;A
2013;3691;273729;2352;Población;24400.0;A
2013;3691;273729;2402;Población;67775.0;A
2013;3691;273729;2482;Población;48750.0;A
2013;3691;273729;2713;Población;36075.0;A
2013;3691;273729;2797;Población;29100.0;A
2013;3691;273729;2911;Población;40850.0;A
2013;3691;273729;3023;Población;51325.0;A
2013;3691;273729;3142;Población;103700.0;A
2013;3691;273729;3143;Población;401975.0;A
2013;3691;273730;2352;Población;27575.0;A
2013;3691;273730;2402;Población;59575.0;A
2013;3691;273730;2482;Población;45325.0;A
2013;3691;273730;2713;Población;55250.0;A
2013;3691;273730;2797;Población;24700.0;A
2013;3691;273730;2911;Población;26625.0;A
2013;3691;273730;3023;Población;94400.0;A
2013;3691;273730;3142;Población;101150.0;A
2013;3691;273730;3143;Población;434600.0;A
2013;3691;273733;2352;Población;103450.0;A
2013;3691;273733;2402;Población;160900.0;A
2013;3691;273733;2482;Población;87075.0;A
2013;3691;273733;2713;Población;115650.0;A
2013;3691;273733;2797;Población;58625.0;A
2013;3691;273733;2911;Población;63325.0;A
2013;3691;273733;3023;Población;253400.0;A
2013;3691;273733;3142;Población;226200.0;A
2013;3691;273733;3143;Población;1068625.0;A
2013;3691;273732;2352;Población;56425.0;A
2013;3691;273732;2402;Población;127625.0;A
2013;3691;273732;2482;Población;83875.0;A
2013;3691;273732;2713;Población;103475.0;A
2013;3691;273732;2797;Población;57550.0;A
2013;3691;273732;2911;Población;75400.0;A
2013;3691;273732;3023;Población;148525.0;A
2013;3691;273732;3142;Población;209525.0;A
2013;3691;273732;3143;Población;862400.0;A
2013;3691;273734;2352;Población;72025.0;A
2013;3691;273734;2402;Población;147200.0;A
2013;3691;273734;2482;Población;82050.0;A
2013;3691;273734;2713;Población;104775.0;A
2013;3691;273734;2797;Población;53875.0;A
2013;3691;273734;2911;Población;56875.0;A
2013;3691;273734;3023;Población;232500.0;A
2013;3691;273734;3142;Población;281975.0;A
2013;3691;273734;3143;Población;1031275.0;A
2013;3691;;2352;Población;28225.0;A
2013;3691;;2402;Población;65075.0;A
2013;3691;;2482;Población;53150.0;A
2013;3691;;2713;Población;56350.0;A
2013;3691;;2797;Población;31675.0;A
2013;3691;;2911;Población;44825.0;A
2013;3691;;3023;Población;76925.0;A
2013;3691;;3142;Población;106950.0;A
2013;3691;;3143;Población;463175.0;A
2013;3691;273721;2352;Población;403950.0;A
2013;3691;273721;2402;Población;676300.0;A
2013;3691;273721;2482;Población;498900.0;A
2013;3691;273721;2713;Población;556150.0;A
2013;3691;273721;2797;Población;345500.0;A
2013;3691;273721;2911;Población;417375.0;A
2013;3691;273721;3023;Población;905650.0;A
2013;3691;273721;3142;Población;1162325.0;A
2013;3691;273721;3143;Población;4966150.0;A
2014;3689;273728;2352;Población;62250.0;A
2014;3689;273728;2402;Población;30200.0;A
2014;3689;273728;2482;Población;51350.0;A
2014;3689;273728;2713;Población;45375.0;A
2014;3689;273728;2797;Población;40225.0;A
2014;3689;273728;2911;Población;62925.0;A
2014;3689;273728;3023;Población;28475.0;A
2014;3689;273728;3142;Población;71475.0;A
2014;3689;273728;3143;Población;392275.0;A
2014;3689;273729;2352;Población;18925.0;A
2014;3689;273729;2402;Población;54725.0;A
2014;3689;273729;2482;Población;38100.0;A
2014;3689;273729;2713;Población;27975.0;A
2014;3689;273729;2797;Población;23950.0;A
2014;3689;273729;2911;Población;33225.0;A
2014;3689;273729;3023;Población;37375.0;A
2014;3689;273729;3142;Población;80625.0;A
2014;3689;273729;3143;Población;314900.0;A
2014;3689;273730;2352;Población;24300.0;A
2014;3689;273730;2402;Población;51700.0;A
2014;3689;273730;2482;Población;34750.0;A
2014;3689;273730;2713;Población;43125.0;A
2014;3689;273730;2797;Población;20975.0;A
2014;3689;273730;2911;Población;24000.0;A
2014;3689;273730;3023;Población;75600.0;A
2014;3689;273730;3142;Población;79075.0;A
2014;3689;273730;3143;Población;353525.0;A
2014;3689;273733;2352;Población;47650.0;A
2014;3689;273733;2402;Población;85725.0;A
2014;3689;273733;2482;Población;47900.0;A
2014;3689;273733;2713;Población;62475.0;A
2014;3689;273733;2797;Población;30350.0;A
2014;3689;273733;2911;Población;33400.0;A
2014;3689;273733;3023;Población;131950.0;A
2014;3689;273733;3142;Población;127750.0;A
2014;3689;273733;3143;Población;567200.0;A
2014;3689;273732;2352;Población;23850.0;A
2014;3689;273732;2402;Población;58450.0;A
2014;3689;273732;2482;Población;36450.0;A
2014;3689;273732;2713;Población;44625.0;A
2014;3689;273732;2797;Población;26150.0;A
2014;3689;273732;2911;Población;33850.0;A
2014;3689;273732;3023;Población;63975.0;A
2014;3689;273732;3142;Población;84800.0;A
2014;3689;273732;3143;Población;372150.0;A
2014;3689;273734;2352;Población;39600.0;A
2014;3689;273734;2402;Población;82575.0;A
2014;3689;273734;2482;Población;44225.0;A
2014;3689;273734;2713;Población;54825.0;A
2014;3689;273734;2797;Población;31125.0;A
2014;3689;273734;2911;Población;29925.0;A
2014;3689;273734;3023;Población;125250.0;A
2014;3689;273734;3142;Población;147400.0;A
2014;3689;273734;3143;Población;554925.0;A
2014;3689;;2352;Población;8525.0;A
2014;3689;;2402;Población;17075.0;A
2014;3689;;2482;Población;14275.0;A
2014;3689;;2713;Población;18950.0;A
2014;3689;;2797;Población;7975.0;A
2014;3689;;2911;Población;13325.0;A
2014;3689;;3023;Población;23550.0;A
2014;3689;;3142;Población;30075.0;A
2014;3689;;3143;Población;133750.0;A
2014;3689;273721;2352;Población;225100.0;A
2014;3689;273721;2402;Población;380450.0;A
2014;3689;273721;2482;Población;267050.0;A
2014;3689;273721;2713;Población;297350.0;A
2014;3689;273721;2797;Población;180750.0;A
2014;3689;273721;2911;Población;230650.0;A
2014;3689;273721;3023;Población;486175.0;A
2014;3689;273721;3142;Población;621200.0;A
2014;3689;273721;3143;Población;2688725.0;A
2014;3690;273728;2352;Población;32275.0;A
2014;3690;273728;2402;Población;17000.0;A
2014;3690;273728;2482;Población;42700.0;A
2014;3690;273728;2713;Población;39700.0;A
2014;3690;273728;2797;Población;51125.0;A
2014;3690;273728;2911;Población;40425.0;A
2014;3690;273728;3023;Población;20325.0;A
2014;3690;273728;3142;Población;64025.0;A
2014;3690;273728;3143;Población;307575.0;A
2014;3690;273729;2352;Población;5725.0;A
2014;3690;273729;2402;Población;12000.0;A
2014;3690;273729;2482;Población;11700.0;A
2014;3690;273729;2713;Población;8025.0;A
2014;3690;273729;2797;Población;5150.0;A
2014;3690;273729;2911;Población;8325.0;A
2014;3690;273729;3023;Población;15050.0;A
2014;3690;273729;3142;Población;23325.0;A
2014;3690;273729;3143;Población;89300.0;A
2014;3690;273730;2352;Población;2475.0;A
2014;3690;273730;2402;Población;5825.0;A
2014;3690;273730;2482;Población;11525.0;A
2014;3690;273730;2713;Población;10925.0;A
2014;3690;273730;2797;Población;2750.0;A
2014;3690;273730;2911;Población;4000.0;A
2014;3690;273730;3023;Población;14725.0;A
2014;3690;273730;3142;Población;18425.0;A
2014;3690;273730;3143;Población;70650.0;A
2014;3690;273733;2352;Población;57825.0;A
2014;3690;273733;2402;Población;80000.0;A
2014;3690;273733;2482;Población;40525.0;A
2014;3690;273733;2713;Población;55550.0;A
2014;3690;273733;2797;Población;29300.0;A
2014;3690;273733;2911;Población;32050.0;A
2014;3690;273733;3023;Población;128200.0;A
2014;3690;273733;3142;Población;104200.0;A
2014;3690;273733;3143;Población;527650.0;A
2014;3690;273732;2352;Población;34500.0;A
2014;3690;273732;2402;Población;72900.0;A
2014;3690;273732;2482;Población;52275.0;A
2014;3690;273732;2713;Población;61775.0;A
2014;3690;273732;2797;Población;33700.0;A
2014;3690;273732;2911;Población;44100.0;A
2014;3690;273732;3023;Población;90750.0;A
2014;3690;273732;3142;Población;129025.0;A
2014;3690;273732;3143;Población;519025.0;A
2014;3690;273734;2352;Población;32300.0;A
2014;3690;273734;2402;Población;64700.0;A
2014;3690;273734;2482;Población;39550.0;A
2014;3690;273734;2713;Población;52175.0;A
2014;3690;273734;2797;Población;25050.0;A
2014;3690;273734;2911;Población;28725.0;A
2014;3690;273734;3023;Población;113450.0;A
2014;3690;273734;3142;Población;133275.0;A
2014;3690;273734;3143;Población;489225.0;A
2014;3690;;2352;Población;18675.0;A
2014;3690;;2402;Población;46050.0;A
2014;3690;;2482;Población;36725.0;A
2014;3690;;2713;Población;34775.0;A
2014;3690;;2797;Población;22275.0;A
2014;3690;;2911;Población;29850.0;A
2014;3690;;3023;Población;50100.0;A
2014;3690;;3142;Población;72200.0;A
2014;3690;;3143;Población;310650.0;A
2014;3690;273721;2352;Población;183775.0;A
2014;3690;273721;2402;Población;298475.0;A
2014;3690;273721;2482;Población;235000.0;A
2014;3690;273721;2713;Población;262925.0;A
2014;3690;273721;2797;Población;169350.0;A
2014;3690;273721;2911;Población;187475.0;A
2014;3690;273721;3023;Población;432600.0;A
2014;3690;273721;3142;Población;544475.0;A
2014;3690;273721;3143;Población;2314075.0;A
2014;3691;273728;2352;Población;94525.0;A
2014;3691;273728;2402;Población;47200.0;A
2014;3691;273728;2482;Población;94050.0;A
2014;3691;273728;2713;Población;85075.0;A
2014;3691;273728;2797;Población;91350.0;A
2014;3691;273728;2911;Población;103350.0;A
2014;3691;273728;3023;Población;48800.0;A
2014;3691;273728;3142;Población;135500.0;A
2014;3691;273728;3143;Población;699850.0;A
2014;3691;273729;2352;Población;24650.0;A
2014;3691;273729;2402;Población;66725.0;A
2014;3691;273729;2482;Población;49800.0;A
2014;3691;273729;2713;Población;36000.0;A
2014;3691;273729;2797;Población;29100.0;A
2014;3691;273729;2911;Población;41550.0;A
2014;3691;273729;3023;Población;52425.0;A
2014;3691;273729;3142;Población;103950.0;A
2014;3691;273729;3143;Población;404200.0;A
2014;3691;273730;2352;Población;26775.0;A
2014;3691;273730;2402;Población;57525.0;A
2014;3691;273730;2482;Población;46275.0;A
2014;3691;273730;2713;Población;54050.0;A
2014;3691;273730;2797;Población;23725.0;A
2014;3691;273730;2911;Población;28000.0;A
2014;3691;273730;3023;Población;90325.0;A
2014;3691;273730;3142;Población;97500.0;A
2014;3691;273730;3143;Población;424175.0;A
2014;3691;273733;2352;Población;105475.0;A
2014;3691;273733;2402;Población;165725.0;A
2014;3691;273733;2482;Población;88425.0;A
2014;3691;273733;2713;Población;118025.0;A
2014;3691;273733;2797;Población;59650.0;A
2014;3691;273733;2911;Población;65450.0;A
2014;3691;273733;3023;Población;260150.0;A
2014;3691;273733;3142;Población;231950.0;A
2014;3691;273733;3143;Población;1094850.0;A
2014;3691;273732;2352;Población;58350.0;A
2014;3691;273732;2402;Población;131350.0;A
2014;3691;273732;2482;Población;88725.0;A
2014;3691;273732;2713;Población;106400.0;A
2014;3691;273732;2797;Población;59850.0;A
2014;3691;273732;2911;Población;77950.0;A
2014;3691;273732;3023;Población;154725.0;A
2014;3691;273732;3142;Población;213825.0;A
