D_TEMPORAL_0;D_NACIONALIDAD_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2011;4780;2797;3690;4203;Población municipal;3030.0;A
2011;4780;2797;3690;4209;Población municipal;2794.0;A
2011;4780;2797;3690;4216;Población municipal;1719.0;A
2011;4780;2797;3690;4222;Población municipal;1094.0;A
2011;4780;2797;3690;4228;Población municipal;602.0;A
2011;4780;2797;3690;4234;Población municipal;429.0;A
2011;4780;2797;3690;4241;Población municipal;266.0;A
2011;4780;2797;3690;4247;Población municipal;174.0;A
2011;4780;2797;3690;4253;Población municipal;85.0;A
2011;4780;2797;3690;4259;Población municipal;56.0;A
2011;4780;2797;3690;4265;Población municipal;31.0;A
2011;4780;2797;3690;4271;Población municipal;22.0;A
2011;4780;2797;3690;4277;Población municipal;9.0;A
2011;4780;2911;3691;4306;Población municipal;22270.0;A
2011;4780;2911;3691;4159;Población municipal;1232.0;A
2011;4780;2911;3691;4165;Población municipal;934.0;A
2011;4780;2911;3691;4171;Población municipal;978.0;A
2011;4780;2911;3691;4178;Población municipal;1090.0;A
2011;4780;2911;3691;4184;Población municipal;2100.0;A
2011;4780;2911;3691;4190;Población municipal;3486.0;A
2011;4780;2911;3691;4197;Población municipal;3684.0;A
2011;4780;2911;3691;4203;Población municipal;2838.0;A
2011;4780;2911;3691;4209;Población municipal;2151.0;A
2011;4780;2911;3691;4216;Población municipal;1442.0;A
2011;4780;2911;3691;4222;Población municipal;941.0;A
2011;4780;2911;3691;4228;Población municipal;593.0;A
2011;4780;2911;3691;4234;Población municipal;356.0;A
2011;4780;2911;3691;4241;Población municipal;233.0;A
2011;4780;2911;3691;4247;Población municipal;109.0;A
2011;4780;2911;3691;4253;Población municipal;59.0;A
2011;4780;2911;3691;4259;Población municipal;24.0;A
2011;4780;2911;3691;4265;Población municipal;11.0;A
2011;4780;2911;3691;4271;Población municipal;6.0;A
2011;4780;2911;3691;4277;Población municipal;3.0;A
2011;4780;2911;3689;4306;Población municipal;13428.0;A
2011;4780;2911;3689;4159;Población municipal;650.0;A
2011;4780;2911;3689;4165;Población municipal;496.0;A
2011;4780;2911;3689;4171;Población municipal;489.0;A
2011;4780;2911;3689;4178;Población municipal;605.0;A
2011;4780;2911;3689;4184;Población municipal;1238.0;A
2011;4780;2911;3689;4190;Población municipal;2260.0;A
2011;4780;2911;3689;4197;Población municipal;2351.0;A
2011;4780;2911;3689;4203;Población municipal;1874.0;A
2011;4780;2911;3689;4209;Población municipal;1348.0;A
2011;4780;2911;3689;4216;Población municipal;822.0;A
2011;4780;2911;3689;4222;Población municipal;544.0;A
2011;4780;2911;3689;4228;Población municipal;324.0;A
2011;4780;2911;3689;4234;Población municipal;195.0;A
2011;4780;2911;3689;4241;Población municipal;126.0;A
2011;4780;2911;3689;4247;Población municipal;61.0;A
2011;4780;2911;3689;4253;Población municipal;25.0;A
2011;4780;2911;3689;4259;Población municipal;12.0;A
2011;4780;2911;3689;4265;Población municipal;5.0;A
2011;4780;2911;3689;4271;Población municipal;1.0;A
2011;4780;2911;3689;4277;Población municipal;2.0;A
2011;4780;2911;3690;4306;Población municipal;8842.0;A
2011;4780;2911;3690;4159;Población municipal;582.0;A
2011;4780;2911;3690;4165;Población municipal;438.0;A
2011;4780;2911;3690;4171;Población municipal;489.0;A
2011;4780;2911;3690;4178;Población municipal;485.0;A
2011;4780;2911;3690;4184;Población municipal;862.0;A
2011;4780;2911;3690;4190;Población municipal;1226.0;A
2011;4780;2911;3690;4197;Población municipal;1333.0;A
2011;4780;2911;3690;4203;Población municipal;964.0;A
2011;4780;2911;3690;4209;Población municipal;803.0;A
2011;4780;2911;3690;4216;Población municipal;620.0;A
2011;4780;2911;3690;4222;Población municipal;397.0;A
2011;4780;2911;3690;4228;Población municipal;269.0;A
2011;4780;2911;3690;4234;Población municipal;161.0;A
2011;4780;2911;3690;4241;Población municipal;107.0;A
2011;4780;2911;3690;4247;Población municipal;48.0;A
2011;4780;2911;3690;4253;Población municipal;34.0;A
2011;4780;2911;3690;4259;Población municipal;12.0;A
2011;4780;2911;3690;4265;Población municipal;6.0;A
2011;4780;2911;3690;4271;Población municipal;5.0;A
2011;4780;2911;3690;4277;Población municipal;1.0;A
2011;4780;3023;3691;4306;Población municipal;283498.0;A
2011;4780;3023;3691;4159;Población municipal;11605.0;A
2011;4780;3023;3691;4165;Población municipal;10958.0;A
2011;4780;3023;3691;4171;Población municipal;12894.0;A
2011;4780;3023;3691;4178;Población municipal;12777.0;A
2011;4780;3023;3691;4184;Población municipal;15066.0;A
2011;4780;3023;3691;4190;Población municipal;23164.0;A
2011;4780;3023;3691;4197;Población municipal;29128.0;A
2011;4780;3023;3691;4203;Población municipal;27056.0;A
2011;4780;3023;3691;4209;Población municipal;24485.0;A
2011;4780;3023;3691;4216;Población municipal;20484.0;A
2011;4780;3023;3691;4222;Población municipal;17196.0;A
2011;4780;3023;3691;4228;Población municipal;15120.0;A
2011;4780;3023;3691;4234;Población municipal;17032.0;A
2011;4780;3023;3691;4241;Población municipal;16174.0;A
2011;4780;3023;3691;4247;Población municipal;13153.0;A
2011;4780;3023;3691;4253;Población municipal;8074.0;A
2011;4780;3023;3691;4259;Población municipal;4797.0;A
2011;4780;3023;3691;4265;Población municipal;2796.0;A
2011;4780;3023;3691;4271;Población municipal;1102.0;A
2011;4780;3023;3691;4277;Población municipal;415.0;A
2011;4780;3023;3691;4304;Población municipal;22.0;A
2011;4780;3023;3689;4306;Población municipal;141475.0;A
2011;4780;3023;3689;4159;Población municipal;6052.0;A
2011;4780;3023;3689;4165;Población municipal;5677.0;A
2011;4780;3023;3689;4171;Población municipal;6680.0;A
2011;4780;3023;3689;4178;Población municipal;6637.0;A
2011;4780;3023;3689;4184;Población municipal;7004.0;A
2011;4780;3023;3689;4190;Población municipal;10652.0;A
2011;4780;3023;3689;4197;Población municipal;14539.0;A
2011;4780;3023;3689;4203;Población municipal;13964.0;A
2011;4780;3023;3689;4209;Población municipal;12600.0;A
2011;4780;3023;3689;4216;Población municipal;10179.0;A
2011;4780;3023;3689;4222;Población municipal;8149.0;A
2011;4780;3023;3689;4228;Población municipal;7029.0;A
2011;4780;3023;3689;4234;Población municipal;8122.0;A
2011;4780;3023;3689;4241;Población municipal;8270.0;A
2011;4780;3023;3689;4247;Población municipal;6989.0;A
2011;4780;3023;3689;4253;Población municipal;4338.0;A
2011;4780;3023;3689;4259;Población municipal;2515.0;A
2011;4780;3023;3689;4265;Población municipal;1359.0;A
2011;4780;3023;3689;4271;Población municipal;509.0;A
