D_TERRITORIO_0;D_TEMPORAL_0;D_CNAE_O9_CRA_NEW_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
3143;2009;273211;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273212;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273148;40123;Valor Añadido Bruto a precios básicos. IVE;104.667811277;A
3143;2009;273213;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273214;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273253;40123;Valor Añadido Bruto a precios básicos. IVE;88.300519027;A
3143;2009;273149;40123;Valor Añadido Bruto a precios básicos. IVE;148.97732895;A
3143;2009;273215;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273216;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273150;40123;Valor Añadido Bruto a precios básicos. IVE;83.358069836;A
3143;2009;273217;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273151;40123;Valor Añadido Bruto a precios básicos. IVE;75.376740322;A
3143;2009;273218;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273254;40123;Valor Añadido Bruto a precios básicos. IVE;123.826837167;A
3143;2009;273152;40123;Valor Añadido Bruto a precios básicos. IVE;123.826837167;A
3143;2009;273219;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273220;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273221;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273255;40123;Valor Añadido Bruto a precios básicos. IVE;95.237495871;A
3143;2009;273153;40123;Valor Añadido Bruto a precios básicos. IVE;95.237495871;A
3143;2009;273222;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273256;40123;Valor Añadido Bruto a precios básicos. IVE;93.806189822;A
3143;2009;273154;40123;Valor Añadido Bruto a precios básicos. IVE;83.586190557;A
3143;2009;273223;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273224;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273155;40123;Valor Añadido Bruto a precios básicos. IVE;111.207088977;A
3143;2009;273225;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273156;40123;Valor Añadido Bruto a precios básicos. IVE;108.431681106;A
3143;2009;273226;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273227;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273228;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273157;40123;Valor Añadido Bruto a precios básicos. IVE;97.289510463;A
3143;2009;273229;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273230;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273231;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273232;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273233;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273234;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273257;40123;Valor Añadido Bruto a precios básicos. IVE;97.766767437;A
3143;2009;273158;40123;Valor Añadido Bruto a precios básicos. IVE;90.25408001;A
3143;2009;273235;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273159;40123;Valor Añadido Bruto a precios básicos. IVE;102.304989327;A
3143;2009;273236;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273237;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273160;40123;Valor Añadido Bruto a precios básicos. IVE;108.313935416;A
3143;2009;273238;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273239;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273161;40123;Valor Añadido Bruto a precios básicos. IVE;85.844122522;A
3143;2009;273240;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273241;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273259;40123;Valor Añadido Bruto a precios básicos. IVE;102.521784556;A
3143;2009;273162;40123;Valor Añadido Bruto a precios básicos. IVE;97.641892665;A
3143;2009;273242;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273243;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273163;40123;Valor Añadido Bruto a precios básicos. IVE;99.986206984;A
3143;2009;273244;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273245;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273246;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273164;40123;Valor Añadido Bruto a precios básicos. IVE;116.581493763;A
3143;2009;273247;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273260;40123;Valor Añadido Bruto a precios básicos. IVE;;A
3143;2009;273261;40123;Valor Añadido Bruto a precios básicos. IVE;102.709838046;A
3143;2009;273252;40123;Valor Añadido Bruto a precios básicos. IVE;97.843984832;A
3143;2009;273258;40123;Valor Añadido Bruto a precios básicos. IVE;102.227331136;A
3143;2021;273165;69512;Tasa interanual. IVE;-0.77010351;A
3143;2021;273166;69512;Tasa interanual. IVE;3.293579537;A
3143;2021;273248;69512;Tasa interanual. IVE;5.258428453;A
3143;2021;273249;69512;Tasa interanual. IVE;-1.600403152;A
3143;2021;273251;69512;Tasa interanual. IVE;6.292111969;A
3143;2021;273250;69512;Tasa interanual. IVE;14.296246671;A
3143;2021;273253;69512;Tasa interanual. IVE;5.276343874;A
3143;2021;273254;69512;Tasa interanual. IVE;6.809949279;A
3143;2021;273255;69512;Tasa interanual. IVE;2.248074496;A
3143;2021;273256;69512;Tasa interanual. IVE;2.330072606;A
3143;2021;273257;69512;Tasa interanual. IVE;4.683559003;A
3143;2021;273259;69512;Tasa interanual. IVE;-2.892237444;A
3143;2021;273260;69512;Tasa interanual. IVE;;A
3143;2021;273261;69512;Tasa interanual. IVE;4.919007199;A
3143;2021;273252;69512;Tasa interanual. IVE;6.596651686;A
3143;2021;273258;69512;Tasa interanual. IVE;5.081717596;A
3143;2020;273165;40125;Tasa interanual. IVE;5.673700768;A
3143;2020;273166;40125;Tasa interanual. IVE;-12.643156756;A
3143;2020;273248;40125;Tasa interanual. IVE;-12.305735732;A
3143;2020;273249;40125;Tasa interanual. IVE;-11.056682603;A
3143;2020;273251;40125;Tasa interanual. IVE;-10.880203512;A
3143;2020;273250;40125;Tasa interanual. IVE;-24.44438174;A
3143;2020;273253;40125;Tasa interanual. IVE;-1.739075064;A
3143;2020;273254;40125;Tasa interanual. IVE;5.520000454;A
3143;2020;273255;40125;Tasa interanual. IVE;-0.325149278;A
3143;2020;273256;40125;Tasa interanual. IVE;-19.834382358;A
3143;2020;273257;40125;Tasa interanual. IVE;0.24921925;A
3143;2020;273259;40125;Tasa interanual. IVE;-23.516093289;A
3143;2020;273260;40125;Tasa interanual. IVE;;A
3143;2020;273261;40125;Tasa interanual. IVE;-10.111737813;A
3143;2020;273252;40125;Tasa interanual. IVE;-11.449203862;A
3143;2020;273258;40125;Tasa interanual. IVE;-10.2515326;A
3143;2019;273165;40124;Tasa interanual. IVE;-6.500376097;A
3143;2019;273129;40124;Tasa interanual. IVE;-6.500376097;A
3143;2019;273167;40124;Tasa interanual. IVE;;A
3143;2019;273168;40124;Tasa interanual. IVE;;A
3143;2019;273169;40124;Tasa interanual. IVE;;A
3143;2019;273166;40124;Tasa interanual. IVE;1.635932733;A
3143;2019;273248;40124;Tasa interanual. IVE;0.864119236;A
3143;2019;273130;40124;Tasa interanual. IVE;-4.270263331;A
3143;2019;273170;40124;Tasa interanual. IVE;;A
3143;2019;273131;40124;Tasa interanual. IVE;10.638185855;A
3143;2019;273171;40124;Tasa interanual. IVE;;A
3143;2019;273172;40124;Tasa interanual. IVE;;A
3143;2019;273173;40124;Tasa interanual. IVE;;A
3143;2019;273174;40124;Tasa interanual. IVE;;A
3143;2019;273175;40124;Tasa interanual. IVE;;A
3143;2019;273176;40124;Tasa interanual. IVE;;A
3143;2019;273177;40124;Tasa interanual. IVE;;A
3143;2019;273178;40124;Tasa interanual. IVE;;A
3143;2019;273132;40124;Tasa interanual. IVE;0.634985599;A
3143;2019;273179;40124;Tasa interanual. IVE;;A
3143;2019;273133;40124;Tasa interanual. IVE;8.247523382;A
3143;2019;273180;40124;Tasa interanual. IVE;;A
3143;2019;273181;40124;Tasa interanual. IVE;;A
3143;2019;273182;40124;Tasa interanual. IVE;;A
3143;2019;273134;40124;Tasa interanual. IVE;-22.816365554;A
3143;2019;273183;40124;Tasa interanual. IVE;;A
3143;2019;273184;40124;Tasa interanual. IVE;;A
3143;2019;273135;40124;Tasa interanual. IVE;4.407640979;A
3143;2019;273185;40124;Tasa interanual. IVE;;A
3143;2019;273136;40124;Tasa interanual. IVE;14.436510664;A
3143;2019;273186;40124;Tasa interanual. IVE;;A
3143;2019;273189;40124;Tasa interanual. IVE;;A
3143;2019;273188;40124;Tasa interanual. IVE;;A
3143;2019;273187;40124;Tasa interanual. IVE;;A
3143;2019;273137;40124;Tasa interanual. IVE;-9.665878805;A
3143;2019;273190;40124;Tasa interanual. IVE;;A
3143;2019;273191;40124;Tasa interanual. IVE;;A
3143;2019;273138;40124;Tasa interanual. IVE;2.558232487;A
3143;2019;273192;40124;Tasa interanual. IVE;;A
3143;2019;273139;40124;Tasa interanual. IVE;6.30713302;A
3143;2019;273193;40124;Tasa interanual. IVE;;A
3143;2019;273140;40124;Tasa interanual. IVE;16.73624077;A
3143;2019;273194;40124;Tasa interanual. IVE;;A
3143;2019;273141;40124;Tasa interanual. IVE;4.449988352;A
3143;2019;273195;40124;Tasa interanual. IVE;;A
3143;2019;273196;40124;Tasa interanual. IVE;;A
3143;2019;273197;40124;Tasa interanual. IVE;;A
3143;2019;273142;40124;Tasa interanual. IVE;4.690382948;A
3143;2019;273198;40124;Tasa interanual. IVE;;A
3143;2019;273199;40124;Tasa interanual. IVE;;A
3143;2019;273200;40124;Tasa interanual. IVE;;A
3143;2019;273143;40124;Tasa interanual. IVE;6.975030616;A
3143;2019;273201;40124;Tasa interanual. IVE;;A
3143;2019;273202;40124;Tasa interanual. IVE;;A
3143;2019;273144;40124;Tasa interanual. IVE;-1.485682894;A
3143;2019;273203;40124;Tasa interanual. IVE;;A
3143;2019;273204;40124;Tasa interanual. IVE;;A
3143;2019;273249;40124;Tasa interanual. IVE;7.401164763;A
3143;2019;273145;40124;Tasa interanual. IVE;7.401164763;A
3143;2019;273205;40124;Tasa interanual. IVE;;A
3143;2019;273251;40124;Tasa interanual. IVE;2.736838136;A
3143;2019;273250;40124;Tasa interanual. IVE;3.244823205;A
3143;2019;273146;40124;Tasa interanual. IVE;2.569206117;A
3143;2019;273206;40124;Tasa interanual. IVE;;A
3143;2019;273207;40124;Tasa interanual. IVE;;A
3143;2019;273208;40124;Tasa interanual. IVE;;A
3143;2019;273147;40124;Tasa interanual. IVE;2.744060268;A
3143;2019;273209;40124;Tasa interanual. IVE;;A
3143;2019;273210;40124;Tasa interanual. IVE;;A
3143;2019;273211;40124;Tasa interanual. IVE;;A
3143;2019;273212;40124;Tasa interanual. IVE;;A
3143;2019;273148;40124;Tasa interanual. IVE;4.669435612;A
3143;2019;273213;40124;Tasa interanual. IVE;;A
3143;2019;273214;40124;Tasa interanual. IVE;;A
3143;2019;273253;40124;Tasa interanual. IVE;5.982877445;A
3143;2019;273149;40124;Tasa interanual. IVE;2.631795074;A
3143;2019;273215;40124;Tasa interanual. IVE;;A
3143;2019;273216;40124;Tasa interanual. IVE;;A
3143;2019;273150;40124;Tasa interanual. IVE;1.611696171;A
3143;2019;273217;40124;Tasa interanual. IVE;;A
3143;2019;273151;40124;Tasa interanual. IVE;12.878976183;A
3143;2019;273218;40124;Tasa interanual. IVE;;A
3143;2019;273254;40124;Tasa interanual. IVE;-3.454441755;A
3143;2019;273152;40124;Tasa interanual. IVE;-3.454441755;A
3143;2019;273219;40124;Tasa interanual. IVE;;A
3143;2019;273220;40124;Tasa interanual. IVE;;A
3143;2019;273221;40124;Tasa interanual. IVE;;A
3143;2019;273255;40124;Tasa interanual. IVE;2.49846261;A
3143;2019;273153;40124;Tasa interanual. IVE;2.49846261;A
3143;2019;273222;40124;Tasa interanual. IVE;;A
3143;2019;273256;40124;Tasa interanual. IVE;7.30025131;A
3143;2019;273154;40124;Tasa interanual. IVE;7.715961458;A
3143;2019;273223;40124;Tasa interanual. IVE;;A
3143;2019;273224;40124;Tasa interanual. IVE;;A
3143;2019;273155;40124;Tasa interanual. IVE;-4.765303564;A
3143;2019;273225;40124;Tasa interanual. IVE;;A
3143;2019;273156;40124;Tasa interanual. IVE;5.810682905;A
3143;2019;273226;40124;Tasa interanual. IVE;;A
3143;2019;273227;40124;Tasa interanual. IVE;;A
3143;2019;273228;40124;Tasa interanual. IVE;;A
3143;2019;273157;40124;Tasa interanual. IVE;9.181720473;A
3143;2019;273229;40124;Tasa interanual. IVE;;A
3143;2019;273230;40124;Tasa interanual. IVE;;A
3143;2019;273231;40124;Tasa interanual. IVE;;A
3143;2019;273232;40124;Tasa interanual. IVE;;A
3143;2019;273233;40124;Tasa interanual. IVE;;A
3143;2019;273234;40124;Tasa interanual. IVE;;A
3143;2019;273257;40124;Tasa interanual. IVE;1.509556798;A
3143;2019;273158;40124;Tasa interanual. IVE;1.816535431;A
3143;2019;273235;40124;Tasa interanual. IVE;;A
3143;2019;273159;40124;Tasa interanual. IVE;0.755423192;A
3143;2019;273236;40124;Tasa interanual. IVE;;A
3143;2019;273237;40124;Tasa interanual. IVE;;A
3143;2019;273160;40124;Tasa interanual. IVE;2.047771212;A
3143;2019;273238;40124;Tasa interanual. IVE;;A
3143;2019;273239;40124;Tasa interanual. IVE;;A
3143;2019;273161;40124;Tasa interanual. IVE;1.27501015;A
3143;2019;273240;40124;Tasa interanual. IVE;;A
3143;2019;273241;40124;Tasa interanual. IVE;;A
3143;2019;273259;40124;Tasa interanual. IVE;2.846075226;A
3143;2019;273162;40124;Tasa interanual. IVE;5.870120787;A
3143;2019;273242;40124;Tasa interanual. IVE;;A
3143;2019;273243;40124;Tasa interanual. IVE;;A
3143;2019;273163;40124;Tasa interanual. IVE;1.847475221;A
3143;2019;273244;40124;Tasa interanual. IVE;;A
3143;2019;273245;40124;Tasa interanual. IVE;;A
3143;2019;273246;40124;Tasa interanual. IVE;;A
3143;2019;273164;40124;Tasa interanual. IVE;-0.843353591;A
3143;2019;273247;40124;Tasa interanual. IVE;;A
3143;2019;273260;40124;Tasa interanual. IVE;;A
3143;2019;273261;40124;Tasa interanual. IVE;2.258968506;A
3143;2019;273252;40124;Tasa interanual. IVE;1.261515797;A
3143;2019;273258;40124;Tasa interanual. IVE;2.153318795;A
3143;2018;273165;40123;Tasa interanual. IVE;4.977455937;A
3143;2018;273129;40123;Tasa interanual. IVE;4.977455937;A
3143;2018;273167;40123;Tasa interanual. IVE;;A
3143;2018;273168;40123;Tasa interanual. IVE;;A
3143;2018;273169;40123;Tasa interanual. IVE;;A
3143;2018;273166;40123;Tasa interanual. IVE;-1.383520398;A
3143;2018;273248;40123;Tasa interanual. IVE;-1.267375465;A
3143;2018;273130;40123;Tasa interanual. IVE;-0.397523689;A
3143;2018;273170;40123;Tasa interanual. IVE;;A
3143;2018;273131;40123;Tasa interanual. IVE;-3.184832848;A
3143;2018;273171;40123;Tasa interanual. IVE;;A
3143;2018;273172;40123;Tasa interanual. IVE;;A
3143;2018;273173;40123;Tasa interanual. IVE;;A
3143;2018;273174;40123;Tasa interanual. IVE;;A
3143;2018;273175;40123;Tasa interanual. IVE;;A
3143;2018;273176;40123;Tasa interanual. IVE;;A
3143;2018;273177;40123;Tasa interanual. IVE;;A
3143;2018;273178;40123;Tasa interanual. IVE;;A
3143;2018;273132;40123;Tasa interanual. IVE;-1.324176249;A
3143;2018;273179;40123;Tasa interanual. IVE;;A
3143;2018;273133;40123;Tasa interanual. IVE;5.72581685;A
3143;2018;273180;40123;Tasa interanual. IVE;;A
3143;2018;273181;40123;Tasa interanual. IVE;;A
3143;2018;273182;40123;Tasa interanual. IVE;;A
3143;2018;273134;40123;Tasa interanual. IVE;-25.057512508;A
3143;2018;273183;40123;Tasa interanual. IVE;;A
3143;2018;273184;40123;Tasa interanual. IVE;;A
3143;2018;273135;40123;Tasa interanual. IVE;-27.219897617;A
3143;2018;273185;40123;Tasa interanual. IVE;;A
3143;2018;273136;40123;Tasa interanual. IVE;6.470353238;A
3143;2018;273186;40123;Tasa interanual. IVE;;A
3143;2018;273189;40123;Tasa interanual. IVE;;A
3143;2018;273188;40123;Tasa interanual. IVE;;A
3143;2018;273187;40123;Tasa interanual. IVE;;A
3143;2018;273137;40123;Tasa interanual. IVE;1.573818837;A
3143;2018;273190;40123;Tasa interanual. IVE;;A
3143;2018;273191;40123;Tasa interanual. IVE;;A
3143;2018;273138;40123;Tasa interanual. IVE;39.734232306;A
3143;2018;273192;40123;Tasa interanual. IVE;;A
3143;2018;273139;40123;Tasa interanual. IVE;10.970956148;A
3143;2018;273193;40123;Tasa interanual. IVE;;A
3143;2018;273140;40123;Tasa interanual. IVE;11.159994934;A
3143;2018;273194;40123;Tasa interanual. IVE;;A
3143;2018;273141;40123;Tasa interanual. IVE;17.946520132;A
3143;2018;273195;40123;Tasa interanual. IVE;;A
3143;2018;273196;40123;Tasa interanual. IVE;;A
3143;2018;273197;40123;Tasa interanual. IVE;;A
3143;2018;273142;40123;Tasa interanual. IVE;8.745339656;A
3143;2018;273198;40123;Tasa interanual. IVE;;A
3143;2018;273199;40123;Tasa interanual. IVE;;A
3143;2018;273200;40123;Tasa interanual. IVE;;A
3143;2018;273143;40123;Tasa interanual. IVE;-1.678012956;A
3143;2018;273201;40123;Tasa interanual. IVE;;A
3143;2018;273202;40123;Tasa interanual. IVE;;A
3143;2018;273144;40123;Tasa interanual. IVE;-1.845069188;A
3143;2018;273203;40123;Tasa interanual. IVE;;A
3143;2018;273204;40123;Tasa interanual. IVE;;A
3143;2018;273249;40123;Tasa interanual. IVE;4.531870082;A
3143;2018;273145;40123;Tasa interanual. IVE;4.531870082;A
3143;2018;273205;40123;Tasa interanual. IVE;;A
3143;2018;273251;40123;Tasa interanual. IVE;2.457237052;A
3143;2018;273250;40123;Tasa interanual. IVE;2.571936626;A
3143;2018;273146;40123;Tasa interanual. IVE;3.127617515;A
3143;2018;273206;40123;Tasa interanual. IVE;;A
3143;2018;273207;40123;Tasa interanual. IVE;;A
3143;2018;273208;40123;Tasa interanual. IVE;;A
3143;2018;273147;40123;Tasa interanual. IVE;3.842528875;A
3143;2018;273209;40123;Tasa interanual. IVE;;A
3143;2018;273210;40123;Tasa interanual. IVE;;A
3143;2018;273211;40123;Tasa interanual. IVE;;A
3143;2018;273212;40123;Tasa interanual. IVE;;A
3143;2018;273148;40123;Tasa interanual. IVE;0.933460575;A
3143;2018;273213;40123;Tasa interanual. IVE;;A
3143;2018;273214;40123;Tasa interanual. IVE;;A
3143;2018;273253;40123;Tasa interanual. IVE;4.140105313;A
3143;2018;273149;40123;Tasa interanual. IVE;21.284173124;A
3143;2018;273215;40123;Tasa interanual. IVE;;A
3143;2018;273216;40123;Tasa interanual. IVE;;A
3143;2018;273150;40123;Tasa interanual. IVE;-5.761344446;A
3143;2018;273217;40123;Tasa interanual. IVE;;A
3143;2018;273151;40123;Tasa interanual. IVE;12.144487326;A
3143;2018;273218;40123;Tasa interanual. IVE;;A
3143;2018;273254;40123;Tasa interanual. IVE;6.234835143;A
3143;2018;273152;40123;Tasa interanual. IVE;6.234835143;A
3143;2018;273219;40123;Tasa interanual. IVE;;A
3143;2018;273220;40123;Tasa interanual. IVE;;A
3143;2018;273221;40123;Tasa interanual. IVE;;A
