OBS_STATUS;TERRITORIO;CAT_HOTELES;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES614;264450;2017;EMPLEO_MEDIO;130.67151826;A
A;ES614;264450;2016;EMPLEO_MEDIO;120.90651435;A
A;ES614;264450;2015;EMPLEO_MEDIO;125.21817219;A
A;ES614;264450;2014;EMPLEO_MEDIO;133.39252674;A
A;ES614;264450;2013;EMPLEO_MEDIO;150.93833333;A
A;ES614;264450;2012;EMPLEO_MEDIO;165.1725;A
A;ES614;264450;2011;EMPLEO_MEDIO;182.35833333;A
A;ES614;264450;2010;EMPLEO_MEDIO;198.78166667;A
A;ES614;264450;2009;EMPLEO_MEDIO;182.35;A
A;ES614;264450;2008;EMPLEO_MEDIO;184.29583333;A
A;ES614;264449;2020;EMPLEO_MEDIO;110.742430257;A
A;ES614;264449;2019;EMPLEO_MEDIO;215.287173852;A
A;ES614;264449;2018;EMPLEO_MEDIO;187.69482286;A
A;ES614;264449;2017;EMPLEO_MEDIO;162.91927745;A
A;ES614;264449;2016;EMPLEO_MEDIO;229.79128849;A
A;ES614;264449;2015;EMPLEO_MEDIO;217.62259029;A
A;ES614;264449;2014;EMPLEO_MEDIO;238.03481516;A
A;ES614;264449;2013;EMPLEO_MEDIO;228.31166667;A
A;ES614;264449;2012;EMPLEO_MEDIO;208.01166667;A
A;ES614;264449;2011;EMPLEO_MEDIO;246.91833333;A
A;ES614;264449;2010;EMPLEO_MEDIO;177.22666667;A
A;ES614;264449;2009;EMPLEO_MEDIO;212.46166667;A
A;ES614;264449;2008;EMPLEO_MEDIO;210.04583333;A
A;ES614;62149;2020;EMPLEO_MEDIO;1657.285680333;A
A;ES614;62149;2019;EMPLEO_MEDIO;3610.068865391;A
A;ES614;62149;2018;EMPLEO_MEDIO;3655.522460305;A
A;ES614;62149;2017;EMPLEO_MEDIO;3403.26628152;A
A;ES614;62149;2016;EMPLEO_MEDIO;3353.26984463;A
A;ES614;62149;2015;EMPLEO_MEDIO;3313.817738975;A
A;ES614;62149;2014;EMPLEO_MEDIO;3151.8478246;A
A;ES614;62149;2013;EMPLEO_MEDIO;3026.914166703;A
A;ES614;62149;2012;EMPLEO_MEDIO;3095.391666677;A
A;ES614;62149;2011;EMPLEO_MEDIO;3448.97999999;A
A;ES614;62149;2010;EMPLEO_MEDIO;3514.99249997;A
A;ES614;62149;2009;EMPLEO_MEDIO;3680.12833328;A
A;ES614;62149;2008;EMPLEO_MEDIO;3646.41500003;A
A;ES615;264447;2020;EMPLEO_MEDIO;1004.082509447;A
A;ES615;264447;2019;EMPLEO_MEDIO;2300.081422508;A
A;ES615;264447;2018;EMPLEO_MEDIO;2233.8831738;A
A;ES615;264447;2017;EMPLEO_MEDIO;2149.78508233;A
A;ES615;264447;2016;EMPLEO_MEDIO;2083.09503177;A
A;ES615;264447;2015;EMPLEO_MEDIO;1803.3344024;A
A;ES615;264447;2014;EMPLEO_MEDIO;1793.41635267;A
A;ES615;264447;2013;EMPLEO_MEDIO;1802.7133333;A
A;ES615;264447;2012;EMPLEO_MEDIO;1913.8416667;A
A;ES615;264447;2011;EMPLEO_MEDIO;2090.07416667;A
A;ES615;264447;2010;EMPLEO_MEDIO;1877.73083333;A
A;ES615;264447;2009;EMPLEO_MEDIO;1779.621666667;A
A;ES615;264447;2008;EMPLEO_MEDIO;1719.984166667;A
A;ES615;264446;2020;EMPLEO_MEDIO;70.164734258;A
A;ES615;264446;2019;EMPLEO_MEDIO;133.154835163;A
A;ES615;264446;2018;EMPLEO_MEDIO;133.0206793;A
A;ES615;264446;2017;EMPLEO_MEDIO;163.66602518;A
A;ES615;264446;2016;EMPLEO_MEDIO;172.54838999;A
A;ES615;264446;2015;EMPLEO_MEDIO;146.57042021;A
A;ES615;264446;2014;EMPLEO_MEDIO;137.6311226;A
A;ES615;264446;2013;EMPLEO_MEDIO;123.05333333;A
A;ES615;264446;2012;EMPLEO_MEDIO;115.21666667;A
A;ES615;264446;2011;EMPLEO_MEDIO;152.4775;A
A;ES615;264446;2010;EMPLEO_MEDIO;230.96083333;A
A;ES615;264446;2009;EMPLEO_MEDIO;244.35416667;A
A;ES615;264446;2008;EMPLEO_MEDIO;258.0175;A
A;ES615;62148;2020;EMPLEO_MEDIO;102.478711581;A
A;ES615;62148;2019;EMPLEO_MEDIO;145.963065979;A
A;ES615;62148;2018;EMPLEO_MEDIO;140.4035125;A
A;ES615;62148;2017;EMPLEO_MEDIO;137.23034537;A
A;ES615;62148;2016;EMPLEO_MEDIO;135.38162574;A
A;ES615;62148;2015;EMPLEO_MEDIO;120.60456663;A
A;ES615;62148;2014;EMPLEO_MEDIO;119.41298663;A
A;ES615;62148;2013;EMPLEO_MEDIO;149.81916667;A
A;ES615;62148;2012;EMPLEO_MEDIO;159.44583333;A
A;ES615;62148;2011;EMPLEO_MEDIO;167.0975;A
A;ES615;62148;2010;EMPLEO_MEDIO;175.87833333;A
A;ES615;62148;2009;EMPLEO_MEDIO;169.99416667;A
A;ES615;62148;2008;EMPLEO_MEDIO;180.14833333;A
A;ES615;62145;2020;EMPLEO_MEDIO;8.50147849;A
A;ES615;62145;2019;EMPLEO_MEDIO;17.672054177;A
A;ES615;62145;2018;EMPLEO_MEDIO;19.485889527;A
A;ES615;62145;2017;EMPLEO_MEDIO;19.842102329;A
A;ES615;62145;2016;EMPLEO_MEDIO;19.652329148;A
A;ES615;62145;2015;EMPLEO_MEDIO;25.324323032;A
A;ES615;62145;2014;EMPLEO_MEDIO;23.809445;A
A;ES615;62145;2013;EMPLEO_MEDIO;20.178333333;A
A;ES615;62145;2012;EMPLEO_MEDIO;25.2075;A
A;ES615;62145;2011;EMPLEO_MEDIO;24.943333333;A
A;ES615;62145;2010;EMPLEO_MEDIO;24.855;A
A;ES615;62145;2009;EMPLEO_MEDIO;26.835;A
A;ES615;62145;2008;EMPLEO_MEDIO;30.03;A
A;ES615;264450;2020;EMPLEO_MEDIO;46.167324652;A
A;ES615;264450;2019;EMPLEO_MEDIO;56.986989354;A
A;ES615;264450;2018;EMPLEO_MEDIO;58.451795338;A
A;ES615;264450;2017;EMPLEO_MEDIO;63.320303504;A
A;ES615;264450;2016;EMPLEO_MEDIO;55.96389266;A
A;ES615;264450;2015;EMPLEO_MEDIO;47.001904022;A
A;ES615;264450;2014;EMPLEO_MEDIO;46.808557062;A
A;ES615;264450;2013;EMPLEO_MEDIO;42.543333333;A
A;ES615;264450;2012;EMPLEO_MEDIO;48.5525;A
A;ES615;264450;2011;EMPLEO_MEDIO;48.4625;A
A;ES615;264450;2010;EMPLEO_MEDIO;50.384166667;A
A;ES615;264450;2009;EMPLEO_MEDIO;54.849166667;A
A;ES615;264450;2008;EMPLEO_MEDIO;59.670833333;A
A;ES615;264449;2020;EMPLEO_MEDIO;39.73515982;A
A;ES615;264449;2019;EMPLEO_MEDIO;62.336756919;A
A;ES615;264449;2018;EMPLEO_MEDIO;66.748154954;A
A;ES615;264449;2017;EMPLEO_MEDIO;76.306765008;A
A;ES615;264449;2016;EMPLEO_MEDIO;75.836293678;A
A;ES615;264449;2015;EMPLEO_MEDIO;93.693484276;A
A;ES615;264449;2014;EMPLEO_MEDIO;77.264555203;A
A;ES615;264449;2013;EMPLEO_MEDIO;81.205;A
A;ES615;264449;2012;EMPLEO_MEDIO;79.804166667;A
A;ES615;264449;2011;EMPLEO_MEDIO;99.030833333;A
A;ES615;264449;2010;EMPLEO_MEDIO;94.484166667;A
A;ES615;264449;2009;EMPLEO_MEDIO;144.99583333;A
A;ES615;264449;2008;EMPLEO_MEDIO;135.07666667;A
A;ES615;62149;2020;EMPLEO_MEDIO;1271.129918248;A
A;ES615;62149;2019;EMPLEO_MEDIO;2716.1951241;A
A;ES615;62149;2018;EMPLEO_MEDIO;2651.993205419;A
A;ES615;62149;2017;EMPLEO_MEDIO;2610.150623721;A
A;ES615;62149;2016;EMPLEO_MEDIO;2542.477562986;A
A;ES615;62149;2015;EMPLEO_MEDIO;2236.52910057;A
A;ES615;62149;2014;EMPLEO_MEDIO;2198.343019165;A
A;ES615;62149;2013;EMPLEO_MEDIO;2219.512499966;A
A;ES615;62149;2012;EMPLEO_MEDIO;2342.068333367;A
A;ES615;62149;2011;EMPLEO_MEDIO;2582.085833336;A
A;ES615;62149;2010;EMPLEO_MEDIO;2454.293333324;A
A;ES615;62149;2009;EMPLEO_MEDIO;2420.650000004;A
A;ES615;62149;2008;EMPLEO_MEDIO;2382.9275;A
A;ES616;264447;2020;EMPLEO_MEDIO;308.635235353;A
A;ES616;264447;2019;EMPLEO_MEDIO;384.299747418;A
A;ES616;264447;2018;EMPLEO_MEDIO;405.510380018;A
A;ES616;264447;2017;EMPLEO_MEDIO;413.919269947;A
A;ES616;264447;2016;EMPLEO_MEDIO;411.219345397;A
A;ES616;264447;2015;EMPLEO_MEDIO;378.625381483;A
A;ES616;264447;2014;EMPLEO_MEDIO;332.02101825;A
A;ES616;264447;2013;EMPLEO_MEDIO;295.6425;A
A;ES616;264447;2012;EMPLEO_MEDIO;332.29;A
A;ES616;264447;2011;EMPLEO_MEDIO;377.7275;A
A;ES616;264447;2010;EMPLEO_MEDIO;400.572500003;A
A;ES616;264447;2009;EMPLEO_MEDIO;426.41083333;A
A;ES616;264447;2008;EMPLEO_MEDIO;392.17333333;A
A;ES616;264446;2020;EMPLEO_MEDIO;169.585611105;A
A;ES616;264446;2019;EMPLEO_MEDIO;311.570981669;A
A;ES616;264446;2018;EMPLEO_MEDIO;310.97782067;A
A;ES616;264446;2017;EMPLEO_MEDIO;319.28550422;A
A;ES616;264446;2016;EMPLEO_MEDIO;319.00591364;A
A;ES616;264446;2015;EMPLEO_MEDIO;305.08750793;A
A;ES616;264446;2014;EMPLEO_MEDIO;332.42552557;A
A;ES616;264446;2013;EMPLEO_MEDIO;348.55333333;A
A;ES616;264446;2012;EMPLEO_MEDIO;379.10666667;A
A;ES616;264446;2011;EMPLEO_MEDIO;405.3825;A
A;ES616;264446;2010;EMPLEO_MEDIO;405.30166667;A
A;ES616;264446;2009;EMPLEO_MEDIO;450.26833333;A
A;ES616;264446;2008;EMPLEO_MEDIO;502.86;A
A;ES616;62148;2020;EMPLEO_MEDIO;54.281218168;A
A;ES616;62148;2019;EMPLEO_MEDIO;76.411596667;A
A;ES616;62148;2018;EMPLEO_MEDIO;76.356895;A
A;ES616;62148;2017;EMPLEO_MEDIO;76.901246379;A
A;ES616;62148;2016;EMPLEO_MEDIO;78.966413333;A
A;ES616;62148;2015;EMPLEO_MEDIO;79.042272414;A
A;ES616;62148;2014;EMPLEO_MEDIO;88.089881667;A
A;ES616;62148;2013;EMPLEO_MEDIO;84.139166667;A
A;ES616;62148;2012;EMPLEO_MEDIO;86.385833333;A
A;ES616;62148;2011;EMPLEO_MEDIO;109.25333333;A
A;ES616;62148;2010;EMPLEO_MEDIO;108.8425;A
A;ES616;62148;2009;EMPLEO_MEDIO;118.89166667;A
A;ES616;62148;2008;EMPLEO_MEDIO;120.85;A
A;ES616;62145;2020;EMPLEO_MEDIO;22.019438972;A
A;ES616;62145;2019;EMPLEO_MEDIO;35.366848705;A
A;ES616;62145;2018;EMPLEO_MEDIO;40.343286667;A
A;ES616;62145;2017;EMPLEO_MEDIO;38.928349183;A
A;ES616;62145;2016;EMPLEO_MEDIO;37.666415;A
A;ES616;62145;2015;EMPLEO_MEDIO;35.735534944;A
A;ES616;62145;2014;EMPLEO_MEDIO;39.98144;A
A;ES616;62145;2013;EMPLEO_MEDIO;40.19;A
A;ES616;62145;2012;EMPLEO_MEDIO;41.92;A
A;ES616;62145;2011;EMPLEO_MEDIO;48.2125;A
A;ES616;62145;2010;EMPLEO_MEDIO;54.853333333;A
A;ES616;62145;2009;EMPLEO_MEDIO;60.424166667;A
A;ES616;62145;2008;EMPLEO_MEDIO;62.041666667;A
A;ES616;264450;2020;EMPLEO_MEDIO;30.640292956;A
A;ES616;264450;2019;EMPLEO_MEDIO;42.968393333;A
A;ES616;264450;2018;EMPLEO_MEDIO;42.631015;A
A;ES616;264450;2017;EMPLEO_MEDIO;50.313191667;A
A;ES616;264450;2016;EMPLEO_MEDIO;51.225368333;A
A;ES616;264450;2015;EMPLEO_MEDIO;50.714102707;A
A;ES616;264450;2014;EMPLEO_MEDIO;51.092096667;A
A;ES616;264450;2013;EMPLEO_MEDIO;48.981666667;A
A;ES616;264450;2012;EMPLEO_MEDIO;52.105;A
A;ES616;264450;2011;EMPLEO_MEDIO;64.016666667;A
A;ES616;264450;2010;EMPLEO_MEDIO;64.9475;A
A;ES616;264450;2009;EMPLEO_MEDIO;59.069166667;A
A;ES616;264450;2008;EMPLEO_MEDIO;54.2625;A
A;ES616;264449;2020;EMPLEO_MEDIO;33.332717327;A
A;ES616;264449;2019;EMPLEO_MEDIO;41.715167876;A
A;ES616;264449;2018;EMPLEO_MEDIO;52.079628553;A
A;ES616;264449;2017;EMPLEO_MEDIO;50.72810034;A
A;ES616;264449;2016;EMPLEO_MEDIO;69.842741196;A
A;ES616;264449;2015;EMPLEO_MEDIO;111.40685813;A
A;ES616;264449;2014;EMPLEO_MEDIO;97.791777258;A
A;ES616;264449;2013;EMPLEO_MEDIO;103.79;A
A;ES616;264449;2012;EMPLEO_MEDIO;112.215;A
A;ES616;264449;2011;EMPLEO_MEDIO;116.93583333;A
A;ES616;264449;2010;EMPLEO_MEDIO;183.16916667;A
A;ES616;264449;2009;EMPLEO_MEDIO;182.13916667;A
A;ES616;264449;2008;EMPLEO_MEDIO;148.70416667;A
A;ES616;62149;2020;EMPLEO_MEDIO;618.494513881;A
A;ES616;62149;2019;EMPLEO_MEDIO;892.332735668;A
A;ES616;62149;2018;EMPLEO_MEDIO;927.899025908;A
A;ES616;62149;2017;EMPLEO_MEDIO;950.075661736;A
A;ES616;62149;2016;EMPLEO_MEDIO;967.926196899;A
A;ES616;62149;2015;EMPLEO_MEDIO;960.611657608;A
A;ES616;62149;2014;EMPLEO_MEDIO;941.401739412;A
A;ES616;62149;2013;EMPLEO_MEDIO;921.296666664;A
A;ES616;62149;2012;EMPLEO_MEDIO;1004.022500003;A
A;ES616;62149;2011;EMPLEO_MEDIO;1121.528333327;A
A;ES616;62149;2010;EMPLEO_MEDIO;1217.686666676;A
A;ES616;62149;2009;EMPLEO_MEDIO;1297.203333334;A
A;ES616;62149;2008;EMPLEO_MEDIO;1280.891666667;A
A;ES617;264447;2020;EMPLEO_MEDIO;4333.314514757;A
A;ES617;264447;2019;EMPLEO_MEDIO;10596.949659363;A
A;ES617;264447;2018;EMPLEO_MEDIO;10207.7369334;A
A;ES617;264447;2017;EMPLEO_MEDIO;9960.6576652;A
A;ES617;264447;2016;EMPLEO_MEDIO;9438.644367;A
A;ES617;264447;2015;EMPLEO_MEDIO;8709.9412072;A
A;ES617;264447;2014;EMPLEO_MEDIO;8006.0926646;A
A;ES617;264447;2013;EMPLEO_MEDIO;7562.3991666;A
A;ES617;264447;2012;EMPLEO_MEDIO;7556.1241667;A
A;ES617;264447;2011;EMPLEO_MEDIO;7828.5958333;A
A;ES617;264447;2010;EMPLEO_MEDIO;7825.1666667;A
A;ES617;264447;2009;EMPLEO_MEDIO;8076.405;A
A;ES617;264447;2008;EMPLEO_MEDIO;9524.0441667;A
A;ES617;264446;2020;EMPLEO_MEDIO;1098.751817657;A
A;ES617;264446;2019;EMPLEO_MEDIO;2605.55757852;A
A;ES617;264446;2018;EMPLEO_MEDIO;2189.829973;A
A;ES617;264446;2017;EMPLEO_MEDIO;2066.2131131;A
A;ES617;264446;2016;EMPLEO_MEDIO;1949.0183456;A
A;ES617;264446;2015;EMPLEO_MEDIO;1918.3938793;A
A;ES617;264446;2014;EMPLEO_MEDIO;2240.7496717;A
A;ES617;264446;2013;EMPLEO_MEDIO;2194.0558333;A
A;ES617;264446;2012;EMPLEO_MEDIO;2371.5916667;A
A;ES617;264446;2011;EMPLEO_MEDIO;2520.1558333;A
A;ES617;264446;2010;EMPLEO_MEDIO;2376.6783333;A
A;ES617;264446;2009;EMPLEO_MEDIO;2775.14;A
A;ES617;264446;2008;EMPLEO_MEDIO;3271.39;A
A;ES617;62148;2020;EMPLEO_MEDIO;191.319525848;A
A;ES617;62148;2019;EMPLEO_MEDIO;378.651551183;A
A;ES617;62148;2018;EMPLEO_MEDIO;410.67625178;A
A;ES617;62148;2017;EMPLEO_MEDIO;416.78850408;A
A;ES617;62148;2016;EMPLEO_MEDIO;358.65179005;A
A;ES617;62148;2015;EMPLEO_MEDIO;333.73748392;A
A;ES617;62148;2014;EMPLEO_MEDIO;396.56680284;A
A;ES617;62148;2013;EMPLEO_MEDIO;504.2575;A
A;ES617;62148;2012;EMPLEO_MEDIO;572.48166667;A
A;ES617;62148;2011;EMPLEO_MEDIO;570.76;A
A;ES617;62148;2010;EMPLEO_MEDIO;466.94916667;A
A;ES617;62148;2009;EMPLEO_MEDIO;362.925;A
A;ES617;62148;2008;EMPLEO_MEDIO;529.98416667;A
A;ES617;62145;2020;EMPLEO_MEDIO;62.750814297;A
A;ES617;62145;2019;EMPLEO_MEDIO;102.140852219;A
A;ES617;62145;2018;EMPLEO_MEDIO;92.914052591;A
A;ES617;62145;2017;EMPLEO_MEDIO;96.772803625;A
A;ES617;62145;2016;EMPLEO_MEDIO;88.60596805;A
A;ES617;62145;2015;EMPLEO_MEDIO;80.590381988;A
A;ES617;62145;2014;EMPLEO_MEDIO;86.913403894;A
A;ES617;62145;2013;EMPLEO_MEDIO;75.520833333;A
A;ES617;62145;2012;EMPLEO_MEDIO;86.863333333;A
A;ES617;62145;2011;EMPLEO_MEDIO;90.340833333;A
A;ES617;62145;2010;EMPLEO_MEDIO;82.790833333;A
A;ES617;62145;2009;EMPLEO_MEDIO;91.351666667;A
A;ES617;62145;2008;EMPLEO_MEDIO;87.174166667;A
A;ES617;264450;2020;EMPLEO_MEDIO;112.044522721;A
A;ES617;264450;2019;EMPLEO_MEDIO;203.322022306;A
A;ES617;264450;2018;EMPLEO_MEDIO;191.08729543;A
A;ES617;264450;2017;EMPLEO_MEDIO;182.35436639;A
A;ES617;264450;2016;EMPLEO_MEDIO;184.01106533;A
A;ES617;264450;2015;EMPLEO_MEDIO;180.98074523;A
A;ES617;264450;2014;EMPLEO_MEDIO;218.50430619;A
A;ES617;264450;2013;EMPLEO_MEDIO;206.06916667;A
A;ES617;264450;2012;EMPLEO_MEDIO;209.25666667;A
A;ES617;264450;2011;EMPLEO_MEDIO;211.64583333;A
A;ES617;264450;2010;EMPLEO_MEDIO;201.4875;A
A;ES617;264450;2009;EMPLEO_MEDIO;184.18666667;A
A;ES617;264450;2008;EMPLEO_MEDIO;263.26;A
A;ES617;264449;2020;EMPLEO_MEDIO;95.093984191;A
A;ES617;264449;2019;EMPLEO_MEDIO;181.757078468;A
A;ES617;264449;2018;EMPLEO_MEDIO;183.76265263;A
A;ES617;264449;2017;EMPLEO_MEDIO;210.91238966;A
A;ES617;264449;2016;EMPLEO_MEDIO;212.86160779;A
A;ES617;264449;2015;EMPLEO_MEDIO;217.6074485;A
A;ES617;264449;2014;EMPLEO_MEDIO;193.68793;A
A;ES617;264449;2013;EMPLEO_MEDIO;198.44833333;A
A;ES617;264449;2012;EMPLEO_MEDIO;195.635;A
A;ES617;264449;2011;EMPLEO_MEDIO;165.815;A
A;ES617;264449;2010;EMPLEO_MEDIO;177.83583333;A
A;ES617;264449;2009;EMPLEO_MEDIO;180.72333333;A
A;ES617;264449;2008;EMPLEO_MEDIO;158.4925;A
A;ES617;62149;2020;EMPLEO_MEDIO;5893.275179471;A
A;ES617;62149;2019;EMPLEO_MEDIO;14068.378742059;A
A;ES617;62149;2018;EMPLEO_MEDIO;13276.007158831;A
A;ES617;62149;2017;EMPLEO_MEDIO;12933.698842055;A
A;ES617;62149;2016;EMPLEO_MEDIO;12231.79314382;A
A;ES617;62149;2015;EMPLEO_MEDIO;11441.251146138;A
A;ES617;62149;2014;EMPLEO_MEDIO;11142.514779224;A
A;ES617;62149;2013;EMPLEO_MEDIO;10740.750833233;A
A;ES617;62149;2012;EMPLEO_MEDIO;10991.952500073;A
A;ES617;62149;2011;EMPLEO_MEDIO;11387.313333263;A
A;ES617;62149;2010;EMPLEO_MEDIO;11130.908333333;A
A;ES617;62149;2009;EMPLEO_MEDIO;11670.731666667;A
A;ES617;62149;2008;EMPLEO_MEDIO;13834.345000037;A
A;ES618;264447;2020;EMPLEO_MEDIO;1364.350982932;A
A;ES618;264447;2019;EMPLEO_MEDIO;3229.597735292;A
A;ES618;264447;2018;EMPLEO_MEDIO;3049.98685854;A
A;ES618;264447;2017;EMPLEO_MEDIO;2944.81070663;A
A;ES618;264447;2016;EMPLEO_MEDIO;2864.60152909;A
A;ES618;264447;2015;EMPLEO_MEDIO;2760.79785613;A
A;ES618;264447;2014;EMPLEO_MEDIO;2425.60672382;A
A;ES618;264447;2013;EMPLEO_MEDIO;2305.4283333;A
A;ES618;264447;2012;EMPLEO_MEDIO;2275.5;A
A;ES618;264447;2011;EMPLEO_MEDIO;2272.68833333;A
A;ES618;264447;2010;EMPLEO_MEDIO;2339.29249997;A
A;ES618;264447;2009;EMPLEO_MEDIO;2250.44583337;A
A;ES618;264447;2008;EMPLEO_MEDIO;2290.36583333;A
A;ES618;264446;2020;EMPLEO_MEDIO;290.804078087;A
A;ES618;264446;2019;EMPLEO_MEDIO;636.825913242;A
A;ES618;264446;2018;EMPLEO_MEDIO;609.36460635;A
A;ES618;264446;2017;EMPLEO_MEDIO;580.86289547;A
A;ES618;264446;2016;EMPLEO_MEDIO;534.49564152;A
A;ES618;264446;2015;EMPLEO_MEDIO;535.77253609;A
A;ES618;264446;2014;EMPLEO_MEDIO;552.87980066;A
A;ES618;264446;2013;EMPLEO_MEDIO;519.4125;A
A;ES618;264446;2012;EMPLEO_MEDIO;590.6275;A
A;ES618;264446;2011;EMPLEO_MEDIO;660.375;A
A;ES618;264446;2010;EMPLEO_MEDIO;646.3825;A
A;ES618;264446;2009;EMPLEO_MEDIO;663.39333333;A
A;ES618;264446;2008;EMPLEO_MEDIO;727.35833333;A
A;ES618;62148;2020;EMPLEO_MEDIO;120.993494795;A
A;ES618;62148;2019;EMPLEO_MEDIO;281.186119135;A
A;ES618;62148;2018;EMPLEO_MEDIO;259.03756772;A
A;ES618;62148;2017;EMPLEO_MEDIO;184.74557189;A
A;ES618;62148;2016;EMPLEO_MEDIO;194.93391435;A
A;ES618;62148;2015;EMPLEO_MEDIO;220.8386374;A
A;ES618;62148;2014;EMPLEO_MEDIO;202.93163716;A
A;ES618;62148;2013;EMPLEO_MEDIO;202.42916667;A
A;ES618;62148;2012;EMPLEO_MEDIO;194.50083333;A
A;ES618;62148;2011;EMPLEO_MEDIO;188.66916667;A
A;ES618;62148;2010;EMPLEO_MEDIO;204.27916667;A
A;ES618;62148;2009;EMPLEO_MEDIO;219.05833333;A
A;ES618;62148;2008;EMPLEO_MEDIO;254.7775;A
A;ES618;62145;2020;EMPLEO_MEDIO;74.66092461;A
A;ES618;62145;2019;EMPLEO_MEDIO;118.938183417;A
A;ES618;62145;2018;EMPLEO_MEDIO;115.33311304;A
A;ES618;62145;2017;EMPLEO_MEDIO;100.50930274;A
A;ES618;62145;2016;EMPLEO_MEDIO;102.1267896;A
A;ES618;62145;2015;EMPLEO_MEDIO;94.442410079;A
A;ES618;62145;2014;EMPLEO_MEDIO;85.403578762;A
A;ES618;62145;2013;EMPLEO_MEDIO;83.579166667;A
A;ES618;62145;2012;EMPLEO_MEDIO;94.226666667;A
A;ES618;62145;2011;EMPLEO_MEDIO;104.37916667;A
A;ES618;62145;2010;EMPLEO_MEDIO;115.085;A
A;ES618;62145;2009;EMPLEO_MEDIO;121.83333333;A
A;ES618;62145;2008;EMPLEO_MEDIO;144.475;A
A;ES618;264450;2020;EMPLEO_MEDIO;102.648331161;A
A;ES618;264450;2019;EMPLEO_MEDIO;188.312883295;A
A;ES618;264450;2018;EMPLEO_MEDIO;154.15187164;A
A;ES618;264450;2017;EMPLEO_MEDIO;141.00865723;A
A;ES618;264450;2016;EMPLEO_MEDIO;150.06496431;A
A;ES618;264450;2015;EMPLEO_MEDIO;155.32212076;A
A;ES618;264450;2014;EMPLEO_MEDIO;145.69912439;A
A;ES618;264450;2013;EMPLEO_MEDIO;137.40666667;A
A;ES618;264450;2012;EMPLEO_MEDIO;120.73416667;A
A;ES618;264450;2011;EMPLEO_MEDIO;132.33666667;A
A;ES618;264450;2010;EMPLEO_MEDIO;158.54;A
A;ES618;264450;2009;EMPLEO_MEDIO;177.25333333;A
A;ES618;264450;2008;EMPLEO_MEDIO;146.13;A
A;ES618;264449;2020;EMPLEO_MEDIO;123.467179208;A
A;ES618;264449;2019;EMPLEO_MEDIO;264.184072162;A
A;ES618;264449;2018;EMPLEO_MEDIO;308.75472557;A
A;ES618;264449;2017;EMPLEO_MEDIO;280.9512004;A
A;ES618;264449;2016;EMPLEO_MEDIO;249.22928033;A
A;ES618;264449;2015;EMPLEO_MEDIO;220.31644692;A
A;ES618;264449;2014;EMPLEO_MEDIO;215.91302177;A
A;ES618;264449;2013;EMPLEO_MEDIO;199.56916667;A
A;ES618;264449;2012;EMPLEO_MEDIO;209.85416667;A
A;ES618;264449;2011;EMPLEO_MEDIO;227.545;A
A;ES618;264449;2010;EMPLEO_MEDIO;209.63916667;A
A;ES618;264449;2009;EMPLEO_MEDIO;208.86166667;A
A;ES618;264449;2008;EMPLEO_MEDIO;213.09916667;A
A;ES618;62149;2020;EMPLEO_MEDIO;2076.924990793;A
A;ES618;62149;2019;EMPLEO_MEDIO;4719.044906543;A
A;ES618;62149;2018;EMPLEO_MEDIO;4496.62874286;A
A;ES618;62149;2017;EMPLEO_MEDIO;4232.88833436;A
A;ES618;62149;2016;EMPLEO_MEDIO;4095.4521192;A
A;ES618;62149;2015;EMPLEO_MEDIO;3987.490007379;A
A;ES618;62149;2014;EMPLEO_MEDIO;3628.433886562;A
A;ES618;62149;2013;EMPLEO_MEDIO;3447.824999977;A
A;ES618;62149;2012;EMPLEO_MEDIO;3485.443333337;A
A;ES618;62149;2011;EMPLEO_MEDIO;3585.99333334;A
A;ES618;62149;2010;EMPLEO_MEDIO;3673.21833331;A
A;ES618;62149;2009;EMPLEO_MEDIO;3640.84583336;A
A;ES618;62149;2008;EMPLEO_MEDIO;3776.20583333;A
P;ES61;264447;2021;EMPLEO_MEDIO;15961.503049136;A
P;ES61;264446;2021;EMPLEO_MEDIO;3376.649507021;A
P;ES61;62148;2021;EMPLEO_MEDIO;1095.590832644;A
P;ES61;62145;2021;EMPLEO_MEDIO;439.37925056;A
P;ES61;264450;2021;EMPLEO_MEDIO;566.536931991;A
P;ES61;264449;2021;EMPLEO_MEDIO;843.980724566;A
P;ES61;62149;2021;EMPLEO_MEDIO;22283.640295918;A
P;ES611;264447;2021;EMPLEO_MEDIO;1453.385264097;A
P;ES611;264446;2021;EMPLEO_MEDIO;165.548988075;A
P;ES611;62148;2021;EMPLEO_MEDIO;73.420640174;A
P;ES611;62145;2021;EMPLEO_MEDIO;27.704657477;A
P;ES611;264450;2021;EMPLEO_MEDIO;47.935248457;A
P;ES611;264449;2021;EMPLEO_MEDIO;64.293003491;A
P;ES611;62149;2021;EMPLEO_MEDIO;1832.287801771;A
P;ES612;264447;2021;EMPLEO_MEDIO;2777.152937982;A
P;ES612;264446;2021;EMPLEO_MEDIO;603.885773542;A
P;ES612;62148;2021;EMPLEO_MEDIO;213.407106507;A
P;ES612;62145;2021;EMPLEO_MEDIO;113.437850116;A
P;ES612;264450;2021;EMPLEO_MEDIO;129.477893564;A
P;ES612;264449;2021;EMPLEO_MEDIO;264.912352691;A
P;ES612;62149;2021;EMPLEO_MEDIO;4102.273914402;A
