OBS_STATUS;TERRITORIO;CAT_HOTELES;TEMPORAL;RESITUR;INDICATOR;OBS_VALUE;FREQ
A;ES611;62149;2012;55565;ESTANCIA_MEDIA;3.7830832230080054;A
A;ES611;62149;2012;55697;ESTANCIA_MEDIA;5.411860920933856;A
A;ES611;62149;2011;55698;ESTANCIA_MEDIA;3.950580585698411;A
A;ES611;62149;2011;55565;ESTANCIA_MEDIA;3.7609322256602664;A
A;ES611;62149;2011;55697;ESTANCIA_MEDIA;5.073845565755897;A
A;ES611;62149;2010;55698;ESTANCIA_MEDIA;3.9044365458183945;A
A;ES611;62149;2010;55565;ESTANCIA_MEDIA;3.7862846195985194;A
A;ES611;62149;2010;55697;ESTANCIA_MEDIA;4.702785063578156;A
A;ES611;62149;2009;55698;ESTANCIA_MEDIA;3.7617110255703876;A
A;ES611;62149;2009;55565;ESTANCIA_MEDIA;3.509272971794487;A
A;ES611;62149;2009;55697;ESTANCIA_MEDIA;5.197461425844709;A
A;ES611;62149;2008;55698;ESTANCIA_MEDIA;3.790900588097926;A
A;ES611;62149;2008;55565;ESTANCIA_MEDIA;3.4435782541411575;A
A;ES611;62149;2008;55697;ESTANCIA_MEDIA;5.500919513945553;A
A;ES612;264447;2020;55698;ESTANCIA_MEDIA;2.858221611414628;A
A;ES612;264447;2020;55565;ESTANCIA_MEDIA;2.778043983508722;A
A;ES612;264447;2020;55697;ESTANCIA_MEDIA;3.2054166964119313;A
A;ES612;264447;2019;55698;ESTANCIA_MEDIA;3.464364925246494;A
A;ES612;264447;2019;55565;ESTANCIA_MEDIA;2.8602876452961428;A
A;ES612;264447;2019;55697;ESTANCIA_MEDIA;4.428536721962885;A
A;ES612;264447;2018;55698;ESTANCIA_MEDIA;3.5064118136181093;A
A;ES612;264447;2018;55565;ESTANCIA_MEDIA;2.8194419339200687;A
A;ES612;264447;2018;55697;ESTANCIA_MEDIA;4.5128286274265195;A
A;ES612;264447;2017;55698;ESTANCIA_MEDIA;3.5369408977042296;A
A;ES612;264447;2017;55565;ESTANCIA_MEDIA;2.741549804403917;A
A;ES612;264447;2017;55697;ESTANCIA_MEDIA;4.682690836426125;A
A;ES612;264447;2016;55698;ESTANCIA_MEDIA;3.5368795543936855;A
A;ES612;264447;2016;55565;ESTANCIA_MEDIA;2.7986882938235507;A
A;ES612;264447;2016;55697;ESTANCIA_MEDIA;4.648650043511933;A
A;ES612;264447;2015;55698;ESTANCIA_MEDIA;3.4910919848933624;A
A;ES612;264447;2015;55565;ESTANCIA_MEDIA;2.816428821738407;A
A;ES612;264447;2015;55697;ESTANCIA_MEDIA;4.6686924912759435;A
A;ES612;264447;2014;55698;ESTANCIA_MEDIA;3.603559716289705;A
A;ES612;264447;2014;55565;ESTANCIA_MEDIA;2.8364372481644033;A
A;ES612;264447;2014;55697;ESTANCIA_MEDIA;4.92181383347852;A
A;ES612;264447;2013;55698;ESTANCIA_MEDIA;3.4995955729612223;A
A;ES612;264447;2013;55565;ESTANCIA_MEDIA;2.7473440506664777;A
A;ES612;264447;2013;55697;ESTANCIA_MEDIA;4.843662891406028;A
A;ES612;264447;2012;55698;ESTANCIA_MEDIA;3.5750013734165456;A
A;ES612;264447;2012;55565;ESTANCIA_MEDIA;2.844701593605809;A
A;ES612;264447;2012;55697;ESTANCIA_MEDIA;4.818767770389461;A
A;ES612;264447;2011;55698;ESTANCIA_MEDIA;3.547020711890152;A
A;ES612;264447;2011;55565;ESTANCIA_MEDIA;2.8259257578069583;A
A;ES612;264447;2011;55697;ESTANCIA_MEDIA;4.911023557244175;A
A;ES612;264447;2010;55698;ESTANCIA_MEDIA;3.396177363193246;A
A;ES612;264447;2010;55565;ESTANCIA_MEDIA;2.766892298109864;A
A;ES612;264447;2010;55697;ESTANCIA_MEDIA;4.690993246650329;A
A;ES612;264447;2009;55698;ESTANCIA_MEDIA;3.195829274395046;A
A;ES612;264447;2009;55565;ESTANCIA_MEDIA;2.6114705590667824;A
A;ES612;264447;2009;55697;ESTANCIA_MEDIA;4.633850415257543;A
A;ES612;264447;2008;55698;ESTANCIA_MEDIA;3.146378244945897;A
A;ES612;264447;2008;55565;ESTANCIA_MEDIA;2.5858734497357885;A
A;ES612;264447;2008;55697;ESTANCIA_MEDIA;4.394925064214788;A
A;ES612;264446;2020;55698;ESTANCIA_MEDIA;2.362592252978467;A
A;ES612;264446;2020;55565;ESTANCIA_MEDIA;2.3709388685493247;A
A;ES612;264446;2020;55697;ESTANCIA_MEDIA;2.3241216401224425;A
A;ES612;264446;2019;55698;ESTANCIA_MEDIA;2.4201772483694564;A
A;ES612;264446;2019;55565;ESTANCIA_MEDIA;2.4906879552042738;A
A;ES612;264446;2019;55697;ESTANCIA_MEDIA;2.2547501683923583;A
A;ES612;264446;2018;55698;ESTANCIA_MEDIA;2.540651752541764;A
A;ES612;264446;2018;55565;ESTANCIA_MEDIA;2.5904366319364507;A
A;ES612;264446;2018;55697;ESTANCIA_MEDIA;2.423303359044179;A
A;ES612;264446;2017;55698;ESTANCIA_MEDIA;2.4903834031981718;A
A;ES612;264446;2017;55565;ESTANCIA_MEDIA;2.509844681308381;A
A;ES612;264446;2017;55697;ESTANCIA_MEDIA;2.4453797904159744;A
A;ES612;264446;2016;55698;ESTANCIA_MEDIA;2.541431334923206;A
A;ES612;264446;2016;55565;ESTANCIA_MEDIA;2.625576651506685;A
A;ES612;264446;2016;55697;ESTANCIA_MEDIA;2.347103014639102;A
A;ES612;264446;2015;55698;ESTANCIA_MEDIA;2.5105018811882216;A
A;ES612;264446;2015;55565;ESTANCIA_MEDIA;2.588271763457255;A
A;ES612;264446;2015;55697;ESTANCIA_MEDIA;2.316754104693794;A
A;ES612;264446;2014;55698;ESTANCIA_MEDIA;2.326392227177051;A
A;ES612;264446;2014;55565;ESTANCIA_MEDIA;2.4127337623638745;A
A;ES612;264446;2014;55697;ESTANCIA_MEDIA;2.1066440700628424;A
A;ES612;264446;2013;55698;ESTANCIA_MEDIA;2.3245561468038924;A
A;ES612;264446;2013;55565;ESTANCIA_MEDIA;2.3898701416516306;A
A;ES612;264446;2013;55697;ESTANCIA_MEDIA;2.1610695939995566;A
A;ES612;264446;2012;55698;ESTANCIA_MEDIA;2.342021403396253;A
A;ES612;264446;2012;55565;ESTANCIA_MEDIA;2.3554066698047835;A
A;ES612;264446;2012;55697;ESTANCIA_MEDIA;2.30842308977514;A
A;ES612;264446;2011;55698;ESTANCIA_MEDIA;2.3603900453220925;A
A;ES612;264446;2011;55565;ESTANCIA_MEDIA;2.396809552872678;A
A;ES612;264446;2011;55697;ESTANCIA_MEDIA;2.275201133869124;A
A;ES612;264446;2010;55698;ESTANCIA_MEDIA;2.317881388211038;A
A;ES612;264446;2010;55565;ESTANCIA_MEDIA;2.338211546670773;A
A;ES612;264446;2010;55697;ESTANCIA_MEDIA;2.2637920056669345;A
A;ES612;264446;2009;55698;ESTANCIA_MEDIA;2.348016184484763;A
A;ES612;264446;2009;55565;ESTANCIA_MEDIA;2.3647129148577553;A
A;ES612;264446;2009;55697;ESTANCIA_MEDIA;2.3001233086636352;A
A;ES612;264446;2008;55698;ESTANCIA_MEDIA;2.2807025254253315;A
A;ES612;264446;2008;55565;ESTANCIA_MEDIA;2.302986298329324;A
A;ES612;264446;2008;55697;ESTANCIA_MEDIA;2.2262265412724527;A
A;ES612;62148;2020;55698;ESTANCIA_MEDIA;2.0489837855631414;A
A;ES612;62148;2020;55565;ESTANCIA_MEDIA;2.1446994818373297;A
A;ES612;62148;2020;55697;ESTANCIA_MEDIA;1.7182985274225209;A
A;ES612;62148;2019;55698;ESTANCIA_MEDIA;2.059503111224719;A
A;ES612;62148;2019;55565;ESTANCIA_MEDIA;2.124317217231853;A
A;ES612;62148;2019;55697;ESTANCIA_MEDIA;1.941343268115119;A
A;ES612;62148;2018;55698;ESTANCIA_MEDIA;2.1489143523050536;A
A;ES612;62148;2018;55565;ESTANCIA_MEDIA;2.1753458701493433;A
A;ES612;62148;2018;55697;ESTANCIA_MEDIA;2.1071922633383693;A
A;ES612;62148;2017;55698;ESTANCIA_MEDIA;2.2303545953484;A
A;ES612;62148;2017;55565;ESTANCIA_MEDIA;2.268038158242945;A
A;ES612;62148;2017;55697;ESTANCIA_MEDIA;2.151130397333852;A
A;ES612;62148;2016;55698;ESTANCIA_MEDIA;2.3100852802838574;A
A;ES612;62148;2016;55565;ESTANCIA_MEDIA;2.1740110109554016;A
A;ES612;62148;2016;55697;ESTANCIA_MEDIA;2.792259522506431;A
A;ES612;62148;2015;55698;ESTANCIA_MEDIA;2.3823095756474597;A
A;ES612;62148;2015;55565;ESTANCIA_MEDIA;2.272992962527523;A
A;ES612;62148;2015;55697;ESTANCIA_MEDIA;2.7683853439780326;A
A;ES612;62148;2014;55698;ESTANCIA_MEDIA;2.4884007171214924;A
A;ES612;62148;2014;55565;ESTANCIA_MEDIA;2.5422289791563975;A
A;ES612;62148;2014;55697;ESTANCIA_MEDIA;2.289720414462431;A
A;ES612;62148;2013;55698;ESTANCIA_MEDIA;2.286099879041856;A
A;ES612;62148;2013;55565;ESTANCIA_MEDIA;2.343073458566042;A
A;ES612;62148;2013;55697;ESTANCIA_MEDIA;2.1643171929774287;A
A;ES612;62148;2012;55698;ESTANCIA_MEDIA;2.257578875466154;A
A;ES612;62148;2012;55565;ESTANCIA_MEDIA;2.3879178704284794;A
A;ES612;62148;2012;55697;ESTANCIA_MEDIA;1.9993528216414644;A
A;ES612;62148;2011;55698;ESTANCIA_MEDIA;2.4958737078720064;A
A;ES612;62148;2011;55565;ESTANCIA_MEDIA;2.5293088259461247;A
A;ES612;62148;2011;55697;ESTANCIA_MEDIA;2.4289024226163622;A
A;ES612;62148;2010;55698;ESTANCIA_MEDIA;2.499899810311033;A
A;ES612;62148;2010;55565;ESTANCIA_MEDIA;2.4236400458889182;A
A;ES612;62148;2010;55697;ESTANCIA_MEDIA;2.7573429842731505;A
A;ES612;62148;2009;55698;ESTANCIA_MEDIA;3.089307381159847;A
A;ES612;62148;2009;55565;ESTANCIA_MEDIA;2.975030138624943;A
A;ES612;62148;2009;55697;ESTANCIA_MEDIA;3.4840822911518474;A
A;ES612;62148;2008;55698;ESTANCIA_MEDIA;2.3225641339019454;A
A;ES612;62148;2008;55565;ESTANCIA_MEDIA;2.5073278024514845;A
A;ES612;62148;2008;55697;ESTANCIA_MEDIA;1.8544061295112138;A
A;ES612;62145;2020;55698;ESTANCIA_MEDIA;1.928856152191076;A
A;ES612;62145;2020;55565;ESTANCIA_MEDIA;1.855749172372549;A
A;ES612;62145;2020;55697;ESTANCIA_MEDIA;2.364916949538028;A
A;ES612;62145;2019;55698;ESTANCIA_MEDIA;1.9493270027632172;A
A;ES612;62145;2019;55565;ESTANCIA_MEDIA;1.9729970045598735;A
A;ES612;62145;2019;55697;ESTANCIA_MEDIA;1.8853446513078451;A
A;ES612;62145;2018;55698;ESTANCIA_MEDIA;2.0007041329502093;A
A;ES612;62145;2018;55565;ESTANCIA_MEDIA;2.048465848223371;A
A;ES612;62145;2018;55697;ESTANCIA_MEDIA;1.8758616493917484;A
A;ES612;62145;2017;55698;ESTANCIA_MEDIA;2.032891710598979;A
A;ES612;62145;2017;55565;ESTANCIA_MEDIA;2.101667702548466;A
A;ES612;62145;2017;55697;ESTANCIA_MEDIA;1.8289059105773608;A
A;ES612;62145;2016;55698;ESTANCIA_MEDIA;2.142869715536741;A
A;ES612;62145;2016;55565;ESTANCIA_MEDIA;2.113477856063047;A
A;ES612;62145;2016;55697;ESTANCIA_MEDIA;2.210649010784731;A
A;ES612;62145;2015;55698;ESTANCIA_MEDIA;2.1552202163855845;A
A;ES612;62145;2015;55565;ESTANCIA_MEDIA;2.1662144114992055;A
A;ES612;62145;2015;55697;ESTANCIA_MEDIA;2.128030461519324;A
A;ES612;62145;2014;55698;ESTANCIA_MEDIA;2.158076206109337;A
A;ES612;62145;2014;55565;ESTANCIA_MEDIA;2.1862783197233595;A
A;ES612;62145;2014;55697;ESTANCIA_MEDIA;2.0868189976650773;A
A;ES612;62145;2013;55698;ESTANCIA_MEDIA;2.181675791841315;A
A;ES612;62145;2013;55565;ESTANCIA_MEDIA;2.268721614335525;A
A;ES612;62145;2013;55697;ESTANCIA_MEDIA;1.9433065429474063;A
A;ES612;62145;2012;55698;ESTANCIA_MEDIA;2.152805367822158;A
A;ES612;62145;2012;55565;ESTANCIA_MEDIA;2.202697190829378;A
A;ES612;62145;2012;55697;ESTANCIA_MEDIA;2.030368388767885;A
A;ES612;62145;2011;55698;ESTANCIA_MEDIA;2.4475087855574738;A
A;ES612;62145;2011;55565;ESTANCIA_MEDIA;2.60206823596229;A
A;ES612;62145;2011;55697;ESTANCIA_MEDIA;2.0109483039956015;A
A;ES612;62145;2010;55698;ESTANCIA_MEDIA;2.200532967638266;A
A;ES612;62145;2010;55565;ESTANCIA_MEDIA;2.294624846135798;A
A;ES612;62145;2010;55697;ESTANCIA_MEDIA;1.959939302929548;A
A;ES612;62145;2009;55698;ESTANCIA_MEDIA;2.2565526565393226;A
A;ES612;62145;2009;55565;ESTANCIA_MEDIA;2.306576340067487;A
A;ES612;62145;2009;55697;ESTANCIA_MEDIA;2.116786225327715;A
A;ES612;62145;2008;55698;ESTANCIA_MEDIA;2.807913697026374;A
A;ES612;62145;2008;55565;ESTANCIA_MEDIA;2.478104030656959;A
A;ES612;62145;2008;55697;ESTANCIA_MEDIA;3.8760886160161276;A
A;ES612;264450;2020;55698;ESTANCIA_MEDIA;1.9945925282817627;A
A;ES612;264450;2020;55565;ESTANCIA_MEDIA;1.9759114518114793;A
A;ES612;264450;2020;55697;ESTANCIA_MEDIA;2.132479686009248;A
A;ES612;264450;2019;55698;ESTANCIA_MEDIA;2.0600979477664563;A
A;ES612;264450;2019;55565;ESTANCIA_MEDIA;2.115289813695021;A
A;ES612;264450;2019;55697;ESTANCIA_MEDIA;1.9475388509565996;A
A;ES612;264450;2018;55698;ESTANCIA_MEDIA;2.0795873179718773;A
A;ES612;264450;2018;55565;ESTANCIA_MEDIA;2.2012693986854335;A
A;ES612;264450;2018;55697;ESTANCIA_MEDIA;1.8284728373470156;A
A;ES612;264450;2017;55698;ESTANCIA_MEDIA;2.1488124854425465;A
A;ES612;264450;2017;55565;ESTANCIA_MEDIA;2.2412606679181706;A
A;ES612;264450;2017;55697;ESTANCIA_MEDIA;1.940889106930827;A
A;ES612;264450;2016;55698;ESTANCIA_MEDIA;1.9685553391436537;A
A;ES612;264450;2016;55565;ESTANCIA_MEDIA;2.0753664586747687;A
A;ES612;264450;2016;55697;ESTANCIA_MEDIA;1.721856792538646;A
A;ES612;264450;2015;55698;ESTANCIA_MEDIA;1.9091858363038805;A
A;ES612;264450;2015;55565;ESTANCIA_MEDIA;1.901671307016967;A
A;ES612;264450;2015;55697;ESTANCIA_MEDIA;1.9507941509529592;A
A;ES612;264450;2014;55698;ESTANCIA_MEDIA;1.939463352485634;A
A;ES612;264450;2014;55565;ESTANCIA_MEDIA;1.9654198271616319;A
A;ES612;264450;2014;55697;ESTANCIA_MEDIA;1.8386889215176898;A
A;ES612;264450;2013;55698;ESTANCIA_MEDIA;1.7910415308065997;A
A;ES612;264450;2013;55565;ESTANCIA_MEDIA;1.831990873709952;A
A;ES612;264450;2013;55697;ESTANCIA_MEDIA;1.6652189221512224;A
A;ES612;264450;2012;55698;ESTANCIA_MEDIA;1.867773453972171;A
A;ES612;264450;2012;55565;ESTANCIA_MEDIA;1.9521470431420034;A
A;ES612;264450;2012;55697;ESTANCIA_MEDIA;1.6745174711814532;A
A;ES612;264450;2011;55698;ESTANCIA_MEDIA;1.8379659414473313;A
A;ES612;264450;2011;55565;ESTANCIA_MEDIA;1.9078611654626225;A
A;ES612;264450;2011;55697;ESTANCIA_MEDIA;1.6870257809943638;A
A;ES612;264450;2010;55698;ESTANCIA_MEDIA;1.9638439921103723;A
A;ES612;264450;2010;55565;ESTANCIA_MEDIA;1.988062752311087;A
A;ES612;264450;2010;55697;ESTANCIA_MEDIA;1.8887524038969548;A
A;ES612;264450;2009;55698;ESTANCIA_MEDIA;2.0798270399330616;A
A;ES612;264450;2009;55565;ESTANCIA_MEDIA;2.0907603048417074;A
A;ES612;264450;2009;55697;ESTANCIA_MEDIA;2.045376688126934;A
A;ES612;264450;2008;55698;ESTANCIA_MEDIA;1.986312939881025;A
A;ES612;264450;2008;55565;ESTANCIA_MEDIA;1.9711829024793956;A
A;ES612;264450;2008;55697;ESTANCIA_MEDIA;2.040200722934499;A
A;ES612;264449;2020;55698;ESTANCIA_MEDIA;1.9339066730159362;A
A;ES612;264449;2020;55565;ESTANCIA_MEDIA;1.931255608340421;A
A;ES612;264449;2020;55697;ESTANCIA_MEDIA;1.943564617383962;A
A;ES612;264449;2019;55698;ESTANCIA_MEDIA;1.920998525352633;A
A;ES612;264449;2019;55565;ESTANCIA_MEDIA;2.043078158847306;A
A;ES612;264449;2019;55697;ESTANCIA_MEDIA;1.7041135792025754;A
A;ES612;264449;2018;55698;ESTANCIA_MEDIA;1.9202506150457566;A
A;ES612;264449;2018;55565;ESTANCIA_MEDIA;2.0157714424695405;A
A;ES612;264449;2018;55697;ESTANCIA_MEDIA;1.738442854079297;A
A;ES612;264449;2017;55698;ESTANCIA_MEDIA;2.0891883764258354;A
A;ES612;264449;2017;55565;ESTANCIA_MEDIA;2.2293447830293602;A
A;ES612;264449;2017;55697;ESTANCIA_MEDIA;1.8887243259552975;A
A;ES612;264449;2016;55698;ESTANCIA_MEDIA;1.8978669811929108;A
A;ES612;264449;2016;55565;ESTANCIA_MEDIA;2.0481840638903197;A
A;ES612;264449;2016;55697;ESTANCIA_MEDIA;1.6278439289331867;A
A;ES612;264449;2015;55698;ESTANCIA_MEDIA;2.0398864339467786;A
A;ES612;264449;2015;55565;ESTANCIA_MEDIA;2.2118774355906483;A
A;ES612;264449;2015;55697;ESTANCIA_MEDIA;1.7254735852939698;A
A;ES612;264449;2014;55698;ESTANCIA_MEDIA;2.1670116887223716;A
A;ES612;264449;2014;55565;ESTANCIA_MEDIA;2.189818686852852;A
A;ES612;264449;2014;55697;ESTANCIA_MEDIA;2.106800498574305;A
A;ES612;264449;2013;55698;ESTANCIA_MEDIA;1.8936563947310385;A
A;ES612;264449;2013;55565;ESTANCIA_MEDIA;2.088763818778442;A
A;ES612;264449;2013;55697;ESTANCIA_MEDIA;1.5927006326774853;A
A;ES612;264449;2012;55698;ESTANCIA_MEDIA;1.9208295596873883;A
A;ES612;264449;2012;55565;ESTANCIA_MEDIA;1.9938572081383878;A
A;ES612;264449;2012;55697;ESTANCIA_MEDIA;1.805951499821213;A
A;ES612;264449;2011;55698;ESTANCIA_MEDIA;2.307629252633232;A
A;ES612;264449;2011;55565;ESTANCIA_MEDIA;2.0357785937125983;A
A;ES612;264449;2011;55697;ESTANCIA_MEDIA;2.9530456576394437;A
A;ES612;264449;2010;55698;ESTANCIA_MEDIA;2.101978536084043;A
A;ES612;264449;2010;55565;ESTANCIA_MEDIA;2.1088542018651255;A
A;ES612;264449;2010;55697;ESTANCIA_MEDIA;2.088391647017068;A
A;ES612;264449;2009;55698;ESTANCIA_MEDIA;2.0019451188353092;A
A;ES612;264449;2009;55565;ESTANCIA_MEDIA;2.1414275737221393;A
A;ES612;264449;2009;55697;ESTANCIA_MEDIA;1.7748457363149932;A
A;ES612;264449;2008;55698;ESTANCIA_MEDIA;2.017113648199918;A
A;ES612;264449;2008;55565;ESTANCIA_MEDIA;2.0903373745201685;A
A;ES612;264449;2008;55697;ESTANCIA_MEDIA;1.8850042826253939;A
A;ES612;62150;2020;55698;ESTANCIA_MEDIA;2.9837621783662254;A
A;ES612;62150;2020;55565;ESTANCIA_MEDIA;2.838381131064058;A
A;ES612;62150;2020;55697;ESTANCIA_MEDIA;4.977941176470588;A
A;ES612;62149;2020;55698;ESTANCIA_MEDIA;2.4909719188268786;A
A;ES612;62149;2020;55565;ESTANCIA_MEDIA;2.4519941798489704;A
A;ES612;62149;2020;55697;ESTANCIA_MEDIA;2.66241422987013;A
A;ES612;62149;2019;55698;ESTANCIA_MEDIA;2.870704708039744;A
A;ES612;62149;2019;55565;ESTANCIA_MEDIA;2.5659270697832315;A
A;ES612;62149;2019;55697;ESTANCIA_MEDIA;3.421025119880538;A
A;ES612;62149;2018;55698;ESTANCIA_MEDIA;2.9342040180842943;A
A;ES612;62149;2018;55565;ESTANCIA_MEDIA;2.5714255363921197;A
A;ES612;62149;2018;55697;ESTANCIA_MEDIA;3.5556572831792908;A
A;ES612;62149;2017;55698;ESTANCIA_MEDIA;2.9812972166800393;A
A;ES612;62149;2017;55565;ESTANCIA_MEDIA;2.556140834969837;A
A;ES612;62149;2017;55697;ESTANCIA_MEDIA;3.6942109949237594;A
A;ES612;62149;2016;55698;ESTANCIA_MEDIA;2.9932301243123867;A
A;ES612;62149;2016;55565;ESTANCIA_MEDIA;2.5857043106008994;A
A;ES612;62149;2016;55697;ESTANCIA_MEDIA;3.7199580758402653;A
A;ES612;62149;2015;55698;ESTANCIA_MEDIA;2.988058356377461;A
A;ES612;62149;2015;55565;ESTANCIA_MEDIA;2.6059387970605554;A
A;ES612;62149;2015;55697;ESTANCIA_MEDIA;3.7690219500588547;A
A;ES612;62149;2014;55698;ESTANCIA_MEDIA;3.029113298175543;A
A;ES612;62149;2014;55565;ESTANCIA_MEDIA;2.589828473992951;A
A;ES612;62149;2014;55697;ESTANCIA_MEDIA;3.9450150707326914;A
A;ES612;62149;2013;55698;ESTANCIA_MEDIA;2.918334431647056;A
A;ES612;62149;2013;55565;ESTANCIA_MEDIA;2.520250873518618;A
A;ES612;62149;2013;55697;ESTANCIA_MEDIA;3.7008677636554888;A
A;ES612;62149;2012;55698;ESTANCIA_MEDIA;2.9540863734655267;A
A;ES612;62149;2012;55565;ESTANCIA_MEDIA;2.5617136104825935;A
A;ES612;62149;2012;55697;ESTANCIA_MEDIA;3.6983743092865367;A
A;ES612;62149;2011;55698;ESTANCIA_MEDIA;3.0036372253098507;A
A;ES612;62149;2011;55565;ESTANCIA_MEDIA;2.591276230929297;A
A;ES612;62149;2011;55697;ESTANCIA_MEDIA;3.84930003403666;A
A;ES612;62149;2010;55698;ESTANCIA_MEDIA;2.892242819218897;A
A;ES612;62149;2010;55565;ESTANCIA_MEDIA;2.5367787295388053;A
A;ES612;62149;2010;55697;ESTANCIA_MEDIA;3.704231728018916;A
A;ES612;62149;2009;55698;ESTANCIA_MEDIA;2.847190168672931;A
A;ES612;62149;2009;55565;ESTANCIA_MEDIA;2.5165929530401496;A
A;ES612;62149;2009;55697;ESTANCIA_MEDIA;3.674280526129257;A
A;ES612;62149;2008;55698;ESTANCIA_MEDIA;2.7493692275777413;A
A;ES612;62149;2008;55565;ESTANCIA_MEDIA;2.443503494223547;A
A;ES612;62149;2008;55697;ESTANCIA_MEDIA;3.4552962840555708;A
A;ES613;264447;2020;55698;ESTANCIA_MEDIA;1.620011395184208;A
A;ES613;264447;2020;55565;ESTANCIA_MEDIA;1.6590058762446813;A
A;ES613;264447;2020;55697;ESTANCIA_MEDIA;1.5299595368554666;A
A;ES613;264447;2019;55698;ESTANCIA_MEDIA;1.6172024557131073;A
A;ES613;264447;2019;55565;ESTANCIA_MEDIA;1.6843461471800414;A
A;ES613;264447;2019;55697;ESTANCIA_MEDIA;1.545117783689533;A
A;ES613;264447;2018;55698;ESTANCIA_MEDIA;1.5545678601786792;A
A;ES613;264447;2018;55565;ESTANCIA_MEDIA;1.6445488892802758;A
A;ES613;264447;2018;55697;ESTANCIA_MEDIA;1.4593316068325828;A
A;ES613;264447;2017;55698;ESTANCIA_MEDIA;1.542015062835445;A
A;ES613;264447;2017;55565;ESTANCIA_MEDIA;1.6378836487264503;A
A;ES613;264447;2017;55697;ESTANCIA_MEDIA;1.441330545636644;A
A;ES613;264447;2016;55698;ESTANCIA_MEDIA;1.5937051347373745;A
A;ES613;264447;2016;55565;ESTANCIA_MEDIA;1.6717971070186262;A
A;ES613;264447;2016;55697;ESTANCIA_MEDIA;1.505588431875761;A
A;ES613;264447;2015;55698;ESTANCIA_MEDIA;1.6038842333374375;A
A;ES613;264447;2015;55565;ESTANCIA_MEDIA;1.6600198326798707;A
A;ES613;264447;2015;55697;ESTANCIA_MEDIA;1.5440643132234215;A
A;ES613;264447;2014;55698;ESTANCIA_MEDIA;1.4968822070601826;A
A;ES613;264447;2014;55565;ESTANCIA_MEDIA;1.5554162366743256;A
A;ES613;264447;2014;55697;ESTANCIA_MEDIA;1.4329246549449066;A
A;ES613;264447;2013;55698;ESTANCIA_MEDIA;1.5353117581836409;A
A;ES613;264447;2013;55565;ESTANCIA_MEDIA;1.6043208230798949;A
A;ES613;264447;2013;55697;ESTANCIA_MEDIA;1.4529602626290774;A
A;ES613;264447;2012;55698;ESTANCIA_MEDIA;1.5536195798110246;A
A;ES613;264447;2012;55565;ESTANCIA_MEDIA;1.6291843986316443;A
A;ES613;264447;2012;55697;ESTANCIA_MEDIA;1.4549979296131514;A
A;ES613;264447;2011;55698;ESTANCIA_MEDIA;1.5609963979625205;A
A;ES613;264447;2011;55565;ESTANCIA_MEDIA;1.6281757327388051;A
A;ES613;264447;2011;55697;ESTANCIA_MEDIA;1.4657921958735434;A
A;ES613;264447;2010;55698;ESTANCIA_MEDIA;1.5785539160398485;A
A;ES613;264447;2010;55565;ESTANCIA_MEDIA;1.6313838009327248;A
A;ES613;264447;2010;55697;ESTANCIA_MEDIA;1.4874711769026892;A
A;ES613;264447;2009;55698;ESTANCIA_MEDIA;1.5964900309503391;A
A;ES613;264447;2009;55565;ESTANCIA_MEDIA;1.6236375416088469;A
A;ES613;264447;2009;55697;ESTANCIA_MEDIA;1.540705589149167;A
A;ES613;264447;2008;55698;ESTANCIA_MEDIA;1.6471042282824195;A
A;ES613;264447;2008;55565;ESTANCIA_MEDIA;1.67483001248412;A
A;ES613;264447;2008;55697;ESTANCIA_MEDIA;1.5933977347298807;A
A;ES613;264446;2020;55698;ESTANCIA_MEDIA;1.8156089725769502;A
A;ES613;264446;2020;55565;ESTANCIA_MEDIA;1.8322742599148527;A
A;ES613;264446;2020;55697;ESTANCIA_MEDIA;1.730362115534066;A
A;ES613;264446;2019;55698;ESTANCIA_MEDIA;1.8324688837655911;A
A;ES613;264446;2019;55565;ESTANCIA_MEDIA;1.896695906392816;A
A;ES613;264446;2019;55697;ESTANCIA_MEDIA;1.693074374682097;A
A;ES613;264446;2018;55698;ESTANCIA_MEDIA;1.8437946208498075;A
A;ES613;264446;2018;55565;ESTANCIA_MEDIA;1.9275892429768453;A
A;ES613;264446;2018;55697;ESTANCIA_MEDIA;1.6565351249257023;A
A;ES613;264446;2017;55698;ESTANCIA_MEDIA;1.8069700723784763;A
A;ES613;264446;2017;55565;ESTANCIA_MEDIA;1.8907261643556947;A
A;ES613;264446;2017;55697;ESTANCIA_MEDIA;1.6293898812997822;A
A;ES613;264446;2016;55698;ESTANCIA_MEDIA;1.7178766757676844;A
A;ES613;264446;2016;55565;ESTANCIA_MEDIA;1.8065891344104485;A
A;ES613;264446;2016;55697;ESTANCIA_MEDIA;1.525705223358011;A
A;ES613;264446;2015;55698;ESTANCIA_MEDIA;1.7425728584298878;A
A;ES613;264446;2015;55565;ESTANCIA_MEDIA;1.8037441755163701;A
A;ES613;264446;2015;55697;ESTANCIA_MEDIA;1.6196975880715232;A
A;ES613;264446;2014;55698;ESTANCIA_MEDIA;1.6464883533797359;A
A;ES613;264446;2014;55565;ESTANCIA_MEDIA;1.7206657612543161;A
A;ES613;264446;2014;55697;ESTANCIA_MEDIA;1.4932471748611935;A
A;ES613;264446;2013;55698;ESTANCIA_MEDIA;1.5549368935549497;A
