OBS_STATUS;PUNTOS_TURISTICOS;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;70689;2019;GRAD_OCUP_HABI;74.7483083349486;A
A;70689;2018;GRAD_OCUP_HABI;72.58435403183657;A
A;70689;2017;GRAD_OCUP_HABI;73.36159382996904;A
A;70689;2016;GRAD_OCUP_HABI;74.54882760945563;A
A;70689;2015;GRAD_OCUP_HABI;71.1415464049457;A
A;70689;2014;GRAD_OCUP_HABI;63.9813292634129;A
A;70689;2013;GRAD_OCUP_HABI;64.87910763695102;A
A;70689;2012;GRAD_OCUP_HABI;59.4151269219687;A
A;70689;2011;GRAD_OCUP_HABI;60.76037737933944;A
A;70689;2010;GRAD_OCUP_HABI;60.03807204987453;A
A;70689;2009;GRAD_OCUP_HABI;59.51628213830599;A
A;70689;2008;GRAD_OCUP_HABI;64.8938302019136;A
A;55121;2020;GRAD_OCUP_HABI;32.850000000018;A
A;55121;2019;GRAD_OCUP_HABI;55.702210615271156;A
A;55121;2018;GRAD_OCUP_HABI;54.29771224262852;A
A;55121;2017;GRAD_OCUP_HABI;61.29292774894657;A
A;55121;2016;GRAD_OCUP_HABI;54.547784198612895;A
A;55121;2015;GRAD_OCUP_HABI;58.08775514448428;A
A;55121;2014;GRAD_OCUP_HABI;51.988168884890996;A
A;55121;2013;GRAD_OCUP_HABI;48.70847559646219;A
A;55121;2012;GRAD_OCUP_HABI;44.47451389488779;A
A;55121;2010;GRAD_OCUP_HABI;38.86967668693443;A
A;55121;2009;GRAD_OCUP_HABI;38.66601930372798;A
A;55121;2008;GRAD_OCUP_HABI;46.455428721634924;A
A;70690;2020;GRAD_OCUP_HABI;38.81819369563989;A
A;70690;2019;GRAD_OCUP_HABI;79.1367842334889;A
A;70690;2018;GRAD_OCUP_HABI;79.51005858083396;A
A;70690;2017;GRAD_OCUP_HABI;80.71332208919547;A
A;70690;2016;GRAD_OCUP_HABI;82.91477959114249;A
A;70690;2015;GRAD_OCUP_HABI;76.70274342125323;A
A;70690;2014;GRAD_OCUP_HABI;75.31599882920271;A
A;70690;2013;GRAD_OCUP_HABI;76.90971623925411;A
A;70690;2012;GRAD_OCUP_HABI;71.67705253340742;A
A;70690;2011;GRAD_OCUP_HABI;66.9504352443903;A
A;70690;2010;GRAD_OCUP_HABI;63.54775232205815;A
A;70690;2009;GRAD_OCUP_HABI;64.69091770428166;A
A;70690;2008;GRAD_OCUP_HABI;70.08246495765758;A
A;55122;2019;GRAD_OCUP_HABI;60.80154109076392;A
A;70691;2020;GRAD_OCUP_HABI;43.220793149601825;A
A;70691;2019;GRAD_OCUP_HABI;78.62387532289863;A
A;70691;2018;GRAD_OCUP_HABI;76.29894777349804;A
A;70691;2017;GRAD_OCUP_HABI;73.60110395825751;A
A;70691;2016;GRAD_OCUP_HABI;71.9166088779518;A
A;70691;2015;GRAD_OCUP_HABI;67.04734035498274;A
A;70691;2014;GRAD_OCUP_HABI;62.19465078161663;A
A;70691;2013;GRAD_OCUP_HABI;58.15736919291057;A
A;70691;2012;GRAD_OCUP_HABI;56.82354748861917;A
A;70691;2011;GRAD_OCUP_HABI;60.66607953912047;A
A;70691;2010;GRAD_OCUP_HABI;55.53906164732219;A
A;70691;2009;GRAD_OCUP_HABI;54.56791473660041;A
A;70691;2008;GRAD_OCUP_HABI;60.03457240070585;A
P;70665;2021;GRAD_OCUP_HABI;58.89558330904322;A
P;55107;2021;GRAD_OCUP_HABI;56.657080676732726;A
P;55108;2021;GRAD_OCUP_HABI;51.17445569917829;A
P;70667;2021;GRAD_OCUP_HABI;57.39241919127666;A
P;70669;2021;GRAD_OCUP_HABI;48.50738242806006;A
P;55109;2021;GRAD_OCUP_HABI;62.47462761734864;A
P;70671;2021;GRAD_OCUP_HABI;59.574812608505496;A
P;70672;2021;GRAD_OCUP_HABI;65.18971585625222;A
P;70673;2021;GRAD_OCUP_HABI;59.00251093132486;A
P;55110;2021;GRAD_OCUP_HABI;60.33442514744738;A
P;70674;2021;GRAD_OCUP_HABI;51.343063996439355;A
P;70675;2021;GRAD_OCUP_HABI;56.110433192584864;A
P;278910;2021;GRAD_OCUP_HABI;62.90188604046045;A
P;55111;2021;GRAD_OCUP_HABI;56.225935337849464;A
P;55113;2021;GRAD_OCUP_HABI;45.20910996924877;A
P;55114;2021;GRAD_OCUP_HABI;58.98831154152496;A
P;55115;2021;GRAD_OCUP_HABI;52.94609179471338;A
P;70676;2021;GRAD_OCUP_HABI;35.052752993565946;A
P;70679;2021;GRAD_OCUP_HABI;60.931369853222414;A
P;278109;2021;GRAD_OCUP_HABI;41.23184369355562;A
P;70681;2021;GRAD_OCUP_HABI;37.91575153171137;A
P;269777;2021;GRAD_OCUP_HABI;36.58849763529263;A
P;70682;2021;GRAD_OCUP_HABI;52.275152531270095;A
P;70683;2021;GRAD_OCUP_HABI;40.00116473799357;A
P;70684;2021;GRAD_OCUP_HABI;37.027959005422964;A
P;70685;2021;GRAD_OCUP_HABI;60.37556264024306;A
P;70686;2021;GRAD_OCUP_HABI;57.04066809700842;A
P;70687;2021;GRAD_OCUP_HABI;45.84402302458171;A
P;70688;2021;GRAD_OCUP_HABI;56.030404890440366;A
P;55120;2021;GRAD_OCUP_HABI;57.75578636809106;A
P;70689;2021;GRAD_OCUP_HABI;58.28535310427663;A
P;55121;2021;GRAD_OCUP_HABI;43.1716101780202;A
P;70690;2021;GRAD_OCUP_HABI;55.609284600275174;A
P;55122;2021;GRAD_OCUP_HABI;48.66108230627421;A
P;70691;2021;GRAD_OCUP_HABI;49.85992636298472;A
