TIME_PERIOD;REF_AREA;D_CLASEDEPENSION_0;INDICATOR;OBS_VALUE;FREQ;D_SEXO_0;D_EDAD_0;D_PCSSA_JUBVIUDEDAD_0
2011;2355;5691;NUM_PEN;57.0;A;_Z;_Z;_Z
2011;2355;5692;NUM_PEN;183.0;A;_Z;_Z;_Z
2011;2355;5693;NUM_PEN;99.0;A;_Z;_Z;_Z
2011;2355;275092;NUM_PEN;29.0;A;_Z;_Z;_Z
2011;2356;5691;NUM_PEN;2525.0;A;_Z;_Z;_Z
2011;2356;5692;NUM_PEN;8352.0;A;_Z;_Z;_Z
2011;2356;5693;NUM_PEN;4700.0;A;_Z;_Z;_Z
2011;2356;275092;NUM_PEN;824.0;A;_Z;_Z;_Z
2011;2357;5691;NUM_PEN;312.0;A;_Z;_Z;_Z
2011;2357;5692;NUM_PEN;811.0;A;_Z;_Z;_Z
2011;2357;5693;NUM_PEN;402.0;A;_Z;_Z;_Z
2011;2357;275092;NUM_PEN;64.0;A;_Z;_Z;_Z
2011;2358;5691;NUM_PEN;999.0;A;_Z;_Z;_Z
2011;2358;5692;NUM_PEN;2573.0;A;_Z;_Z;_Z
2011;2358;5693;NUM_PEN;1373.0;A;_Z;_Z;_Z
2011;2358;275092;NUM_PEN;242.0;A;_Z;_Z;_Z
2011;2359;5691;NUM_PEN;620.0;A;_Z;_Z;_Z
2011;2359;5692;NUM_PEN;1751.0;A;_Z;_Z;_Z
2011;2359;5693;NUM_PEN;1212.0;A;_Z;_Z;_Z
2011;2359;275092;NUM_PEN;277.0;A;_Z;_Z;_Z
2011;2361;5691;NUM_PEN;493.0;A;_Z;_Z;_Z
2011;2361;5692;NUM_PEN;1284.0;A;_Z;_Z;_Z
2011;2361;5693;NUM_PEN;712.0;A;_Z;_Z;_Z
2011;2361;275092;NUM_PEN;126.0;A;_Z;_Z;_Z
2011;2397;5691;NUM_PEN;189.0;A;_Z;_Z;_Z
2011;2397;5692;NUM_PEN;436.0;A;_Z;_Z;_Z
2011;2397;5693;NUM_PEN;302.0;A;_Z;_Z;_Z
2011;2397;275092;NUM_PEN;52.0;A;_Z;_Z;_Z
2011;2362;5691;NUM_PEN;13.0;A;_Z;_Z;_Z
2011;2362;5692;NUM_PEN;69.0;A;_Z;_Z;_Z
2011;2362;5693;NUM_PEN;25.0;A;_Z;_Z;_Z
2011;2362;275092;NUM_PEN;5.0;A;_Z;_Z;_Z
2011;2363;5691;NUM_PEN;330.0;A;_Z;_Z;_Z
2011;2363;5692;NUM_PEN;883.0;A;_Z;_Z;_Z
2011;2363;5693;NUM_PEN;439.0;A;_Z;_Z;_Z
2011;2363;275092;NUM_PEN;65.0;A;_Z;_Z;_Z
2011;2364;5691;NUM_PEN;99.0;A;_Z;_Z;_Z
2011;2364;5692;NUM_PEN;196.0;A;_Z;_Z;_Z
2011;2364;5693;NUM_PEN;105.0;A;_Z;_Z;_Z
2011;2364;275092;NUM_PEN;18.0;A;_Z;_Z;_Z
2011;2365;5691;NUM_PEN;3682.0;A;_Z;_Z;_Z
2011;2365;5692;NUM_PEN;12867.0;A;_Z;_Z;_Z
2011;2365;5693;NUM_PEN;7733.0;A;_Z;_Z;_Z
2011;2365;275092;NUM_PEN;1347.0;A;_Z;_Z;_Z
2011;2366;5691;NUM_PEN;76.0;A;_Z;_Z;_Z
2011;2366;5692;NUM_PEN;183.0;A;_Z;_Z;_Z
2011;2366;5693;NUM_PEN;116.0;A;_Z;_Z;_Z
2011;2366;275092;NUM_PEN;19.0;A;_Z;_Z;_Z
2011;2368;5691;NUM_PEN;2123.0;A;_Z;_Z;_Z
2011;2368;5692;NUM_PEN;4276.0;A;_Z;_Z;_Z
2011;2368;5693;NUM_PEN;2401.0;A;_Z;_Z;_Z
2011;2368;275092;NUM_PEN;562.0;A;_Z;_Z;_Z
2011;2369;5691;NUM_PEN;637.0;A;_Z;_Z;_Z
2011;2369;5692;NUM_PEN;1224.0;A;_Z;_Z;_Z
2011;2369;5693;NUM_PEN;709.0;A;_Z;_Z;_Z
2011;2369;275092;NUM_PEN;161.0;A;_Z;_Z;_Z
2011;2367;5691;NUM_PEN;464.0;A;_Z;_Z;_Z
2011;2367;5692;NUM_PEN;1401.0;A;_Z;_Z;_Z
2011;2367;5693;NUM_PEN;859.0;A;_Z;_Z;_Z
2011;2367;275092;NUM_PEN;143.0;A;_Z;_Z;_Z
2011;2370;5691;NUM_PEN;146.0;A;_Z;_Z;_Z
2011;2370;5692;NUM_PEN;616.0;A;_Z;_Z;_Z
2011;2370;5693;NUM_PEN;247.0;A;_Z;_Z;_Z
2011;2370;275092;NUM_PEN;44.0;A;_Z;_Z;_Z
2011;2371;5691;NUM_PEN;84.0;A;_Z;_Z;_Z
2011;2371;5692;NUM_PEN;305.0;A;_Z;_Z;_Z
2011;2371;5693;NUM_PEN;117.0;A;_Z;_Z;_Z
2011;2371;275092;NUM_PEN;9.0;A;_Z;_Z;_Z
2011;2372;5691;NUM_PEN;77.0;A;_Z;_Z;_Z
2011;2372;5692;NUM_PEN;250.0;A;_Z;_Z;_Z
2011;2372;5693;NUM_PEN;125.0;A;_Z;_Z;_Z
2011;2372;275092;NUM_PEN;23.0;A;_Z;_Z;_Z
2011;2373;5691;NUM_PEN;5725.0;A;_Z;_Z;_Z
2011;2373;5692;NUM_PEN;15678.0;A;_Z;_Z;_Z
2011;2373;5693;NUM_PEN;8843.0;A;_Z;_Z;_Z
2011;2373;275092;NUM_PEN;1691.0;A;_Z;_Z;_Z
2011;2374;5691;NUM_PEN;226.0;A;_Z;_Z;_Z
2011;2374;5692;NUM_PEN;742.0;A;_Z;_Z;_Z
2011;2374;5693;NUM_PEN;458.0;A;_Z;_Z;_Z
2011;2374;275092;NUM_PEN;85.0;A;_Z;_Z;_Z
2011;2375;5691;NUM_PEN;1317.0;A;_Z;_Z;_Z
2011;2375;5692;NUM_PEN;4877.0;A;_Z;_Z;_Z
2011;2375;5693;NUM_PEN;2869.0;A;_Z;_Z;_Z
2011;2375;275092;NUM_PEN;538.0;A;_Z;_Z;_Z
2011;2376;5691;NUM_PEN;300.0;A;_Z;_Z;_Z
2011;2376;5692;NUM_PEN;856.0;A;_Z;_Z;_Z
2011;2376;5693;NUM_PEN;466.0;A;_Z;_Z;_Z
2011;2376;275092;NUM_PEN;91.0;A;_Z;_Z;_Z
2011;2377;5691;NUM_PEN;341.0;A;_Z;_Z;_Z
2011;2377;5692;NUM_PEN;1293.0;A;_Z;_Z;_Z
2011;2377;5693;NUM_PEN;554.0;A;_Z;_Z;_Z
2011;2377;275092;NUM_PEN;62.0;A;_Z;_Z;_Z
2011;2378;5691;NUM_PEN;220.0;A;_Z;_Z;_Z
2011;2378;5692;NUM_PEN;406.0;A;_Z;_Z;_Z
2011;2378;5693;NUM_PEN;233.0;A;_Z;_Z;_Z
2011;2378;275092;NUM_PEN;44.0;A;_Z;_Z;_Z
2011;2379;5691;NUM_PEN;198.0;A;_Z;_Z;_Z
2011;2379;5692;NUM_PEN;633.0;A;_Z;_Z;_Z
2011;2379;5693;NUM_PEN;345.0;A;_Z;_Z;_Z
2011;2379;275092;NUM_PEN;48.0;A;_Z;_Z;_Z
2011;2380;5691;NUM_PEN;2091.0;A;_Z;_Z;_Z
2011;2380;5692;NUM_PEN;5563.0;A;_Z;_Z;_Z
2011;2380;5693;NUM_PEN;3156.0;A;_Z;_Z;_Z
2011;2380;275092;NUM_PEN;681.0;A;_Z;_Z;_Z
2011;2381;5691;NUM_PEN;1373.0;A;_Z;_Z;_Z
2011;2381;5692;NUM_PEN;2480.0;A;_Z;_Z;_Z
2011;2381;5693;NUM_PEN;1540.0;A;_Z;_Z;_Z
2011;2381;275092;NUM_PEN;356.0;A;_Z;_Z;_Z
2011;2382;5691;NUM_PEN;461.0;A;_Z;_Z;_Z
2011;2382;5692;NUM_PEN;796.0;A;_Z;_Z;_Z
2011;2382;5693;NUM_PEN;334.0;A;_Z;_Z;_Z
2011;2382;275092;NUM_PEN;53.0;A;_Z;_Z;_Z
2011;2383;5691;NUM_PEN;529.0;A;_Z;_Z;_Z
2011;2383;5692;NUM_PEN;1907.0;A;_Z;_Z;_Z
2011;2383;5693;NUM_PEN;962.0;A;_Z;_Z;_Z
2011;2383;275092;NUM_PEN;176.0;A;_Z;_Z;_Z
2011;2384;5691;NUM_PEN;2640.0;A;_Z;_Z;_Z
2011;2384;5692;NUM_PEN;5477.0;A;_Z;_Z;_Z
2011;2384;5693;NUM_PEN;3365.0;A;_Z;_Z;_Z
2011;2384;275092;NUM_PEN;750.0;A;_Z;_Z;_Z
2011;2398;5691;NUM_PEN;170.0;A;_Z;_Z;_Z
2011;2398;5692;NUM_PEN;435.0;A;_Z;_Z;_Z
2011;2398;5693;NUM_PEN;239.0;A;_Z;_Z;_Z
2011;2398;275092;NUM_PEN;38.0;A;_Z;_Z;_Z
2011;2386;5691;NUM_PEN;604.0;A;_Z;_Z;_Z
2011;2386;5692;NUM_PEN;1793.0;A;_Z;_Z;_Z
2011;2386;5693;NUM_PEN;1065.0;A;_Z;_Z;_Z
2011;2386;275092;NUM_PEN;182.0;A;_Z;_Z;_Z
2011;2385;5691;NUM_PEN;2317.0;A;_Z;_Z;_Z
2011;2385;5692;NUM_PEN;4415.0;A;_Z;_Z;_Z
2011;2385;5693;NUM_PEN;2645.0;A;_Z;_Z;_Z
2011;2385;275092;NUM_PEN;541.0;A;_Z;_Z;_Z
2011;2387;5691;NUM_PEN;123.0;A;_Z;_Z;_Z
2011;2387;5692;NUM_PEN;469.0;A;_Z;_Z;_Z
2011;2387;5693;NUM_PEN;177.0;A;_Z;_Z;_Z
2011;2387;275092;NUM_PEN;30.0;A;_Z;_Z;_Z
2011;2388;5691;NUM_PEN;393.0;A;_Z;_Z;_Z
2011;2388;5692;NUM_PEN;1361.0;A;_Z;_Z;_Z
2011;2388;5693;NUM_PEN;828.0;A;_Z;_Z;_Z
2011;2388;275092;NUM_PEN;147.0;A;_Z;_Z;_Z
2011;2389;5691;NUM_PEN;24.0;A;_Z;_Z;_Z
2011;2389;5692;NUM_PEN;175.0;A;_Z;_Z;_Z
2011;2389;5693;NUM_PEN;58.0;A;_Z;_Z;_Z
2011;2389;275092;NUM_PEN;6.0;A;_Z;_Z;_Z
2011;2390;5691;NUM_PEN;290.0;A;_Z;_Z;_Z
2011;2390;5692;NUM_PEN;705.0;A;_Z;_Z;_Z
2011;2390;5693;NUM_PEN;345.0;A;_Z;_Z;_Z
2011;2390;275092;NUM_PEN;50.0;A;_Z;_Z;_Z
2011;2391;5691;NUM_PEN;536.0;A;_Z;_Z;_Z
2011;2391;5692;NUM_PEN;1645.0;A;_Z;_Z;_Z
2011;2391;5693;NUM_PEN;950.0;A;_Z;_Z;_Z
2011;2391;275092;NUM_PEN;130.0;A;_Z;_Z;_Z
2011;2392;5691;NUM_PEN;294.0;A;_Z;_Z;_Z
2011;2392;5692;NUM_PEN;1011.0;A;_Z;_Z;_Z
2011;2392;5693;NUM_PEN;660.0;A;_Z;_Z;_Z
2011;2392;275092;NUM_PEN;117.0;A;_Z;_Z;_Z
2011;2393;5691;NUM_PEN;7.0;A;_Z;_Z;_Z
2011;2393;5692;NUM_PEN;60.0;A;_Z;_Z;_Z
2011;2393;5693;NUM_PEN;20.0;A;_Z;_Z;_Z
2011;2394;5691;NUM_PEN;467.0;A;_Z;_Z;_Z
2011;2394;5692;NUM_PEN;1457.0;A;_Z;_Z;_Z
2011;2394;5693;NUM_PEN;706.0;A;_Z;_Z;_Z
2011;2394;275092;NUM_PEN;106.0;A;_Z;_Z;_Z
2011;2395;5691;NUM_PEN;42.0;A;_Z;_Z;_Z
2011;2395;5692;NUM_PEN;285.0;A;_Z;_Z;_Z
2011;2395;5693;NUM_PEN;112.0;A;_Z;_Z;_Z
2011;2395;275092;NUM_PEN;16.0;A;_Z;_Z;_Z
2011;ES613;5691;NUM_PEN;15624.0;A;_Z;_Z;_Z
2011;ES613;5692;NUM_PEN;95578.0;A;_Z;_Z;_Z
2011;ES613;5693;NUM_PEN;42703.0;A;_Z;_Z;_Z
2011;ES613;275092;NUM_PEN;6947.0;A;_Z;_Z;_Z
2011;2403;5691;NUM_PEN;128.0;A;_Z;_Z;_Z
2011;2403;5692;NUM_PEN;756.0;A;_Z;_Z;_Z
2011;2403;5693;NUM_PEN;267.0;A;_Z;_Z;_Z
2011;2403;275092;NUM_PEN;22.0;A;_Z;_Z;_Z
2011;2404;5691;NUM_PEN;481.0;A;_Z;_Z;_Z
2011;2404;5692;NUM_PEN;2006.0;A;_Z;_Z;_Z
2011;2404;5693;NUM_PEN;776.0;A;_Z;_Z;_Z
2011;2404;275092;NUM_PEN;129.0;A;_Z;_Z;_Z
2011;2405;5691;NUM_PEN;27.0;A;_Z;_Z;_Z
2011;2405;5692;NUM_PEN;224.0;A;_Z;_Z;_Z
2011;2405;5693;NUM_PEN;105.0;A;_Z;_Z;_Z
2011;2405;275092;NUM_PEN;15.0;A;_Z;_Z;_Z
2011;2406;5691;NUM_PEN;73.0;A;_Z;_Z;_Z
2011;2406;5692;NUM_PEN;475.0;A;_Z;_Z;_Z
2011;2406;5693;NUM_PEN;163.0;A;_Z;_Z;_Z
2011;2406;275092;NUM_PEN;25.0;A;_Z;_Z;_Z
2011;2407;5691;NUM_PEN;177.0;A;_Z;_Z;_Z
2011;2407;5692;NUM_PEN;1028.0;A;_Z;_Z;_Z
2011;2407;5693;NUM_PEN;424.0;A;_Z;_Z;_Z
2011;2407;275092;NUM_PEN;78.0;A;_Z;_Z;_Z
2011;2408;5691;NUM_PEN;16.0;A;_Z;_Z;_Z
2011;2408;5692;NUM_PEN;206.0;A;_Z;_Z;_Z
2011;2408;5693;NUM_PEN;94.0;A;_Z;_Z;_Z
2011;2408;275092;NUM_PEN;8.0;A;_Z;_Z;_Z
2011;2409;5691;NUM_PEN;500.0;A;_Z;_Z;_Z
2011;2409;5692;NUM_PEN;2200.0;A;_Z;_Z;_Z
2011;2409;5693;NUM_PEN;1032.0;A;_Z;_Z;_Z
2011;2409;275092;NUM_PEN;197.0;A;_Z;_Z;_Z
2011;2410;5691;NUM_PEN;55.0;A;_Z;_Z;_Z
2011;2410;5692;NUM_PEN;540.0;A;_Z;_Z;_Z
2011;2410;5693;NUM_PEN;261.0;A;_Z;_Z;_Z
2011;2410;275092;NUM_PEN;43.0;A;_Z;_Z;_Z
2011;2411;5691;NUM_PEN;70.0;A;_Z;_Z;_Z
2011;2411;5692;NUM_PEN;473.0;A;_Z;_Z;_Z
2011;2411;5693;NUM_PEN;286.0;A;_Z;_Z;_Z
2011;2411;275092;NUM_PEN;38.0;A;_Z;_Z;_Z
2011;2412;5691;NUM_PEN;113.0;A;_Z;_Z;_Z
2011;2412;5692;NUM_PEN;760.0;A;_Z;_Z;_Z
2011;2412;5693;NUM_PEN;319.0;A;_Z;_Z;_Z
2011;2412;275092;NUM_PEN;44.0;A;_Z;_Z;_Z
2011;2413;5691;NUM_PEN;23.0;A;_Z;_Z;_Z
2011;2413;5692;NUM_PEN;91.0;A;_Z;_Z;_Z
2011;2413;5693;NUM_PEN;43.0;A;_Z;_Z;_Z
2011;2413;275092;NUM_PEN;13.0;A;_Z;_Z;_Z
2011;2414;5691;NUM_PEN;141.0;A;_Z;_Z;_Z
2011;2414;5692;NUM_PEN;1300.0;A;_Z;_Z;_Z
2011;2414;5693;NUM_PEN;529.0;A;_Z;_Z;_Z
2011;2414;275092;NUM_PEN;98.0;A;_Z;_Z;_Z
2011;2415;5691;NUM_PEN;448.0;A;_Z;_Z;_Z
2011;2415;5692;NUM_PEN;2717.0;A;_Z;_Z;_Z
2011;2415;5693;NUM_PEN;1204.0;A;_Z;_Z;_Z
2011;2415;275092;NUM_PEN;241.0;A;_Z;_Z;_Z
2011;2416;5691;NUM_PEN;69.0;A;_Z;_Z;_Z
2011;2416;5692;NUM_PEN;587.0;A;_Z;_Z;_Z
2011;2416;5693;NUM_PEN;216.0;A;_Z;_Z;_Z
2011;2416;275092;NUM_PEN;35.0;A;_Z;_Z;_Z
2011;2417;5691;NUM_PEN;60.0;A;_Z;_Z;_Z
2011;2417;5692;NUM_PEN;522.0;A;_Z;_Z;_Z
2011;2417;5693;NUM_PEN;204.0;A;_Z;_Z;_Z
2011;2417;275092;NUM_PEN;31.0;A;_Z;_Z;_Z
2011;2418;5691;NUM_PEN;21.0;A;_Z;_Z;_Z
2011;2418;5692;NUM_PEN;241.0;A;_Z;_Z;_Z
2011;2418;5693;NUM_PEN;133.0;A;_Z;_Z;_Z
2011;2418;275092;NUM_PEN;17.0;A;_Z;_Z;_Z
2011;2419;5691;NUM_PEN;354.0;A;_Z;_Z;_Z
2011;2419;5692;NUM_PEN;1730.0;A;_Z;_Z;_Z
2011;2419;5693;NUM_PEN;672.0;A;_Z;_Z;_Z
2011;2419;275092;NUM_PEN;114.0;A;_Z;_Z;_Z
2011;2420;5691;NUM_PEN;119.0;A;_Z;_Z;_Z
2011;2420;5692;NUM_PEN;653.0;A;_Z;_Z;_Z
2011;2420;5693;NUM_PEN;286.0;A;_Z;_Z;_Z
2011;2420;275092;NUM_PEN;28.0;A;_Z;_Z;_Z
2011;2421;5691;NUM_PEN;176.0;A;_Z;_Z;_Z
2011;2421;5692;NUM_PEN;1241.0;A;_Z;_Z;_Z
2011;2421;5693;NUM_PEN;496.0;A;_Z;_Z;_Z
2011;2421;275092;NUM_PEN;79.0;A;_Z;_Z;_Z
2011;2422;5691;NUM_PEN;12.0;A;_Z;_Z;_Z
2011;2422;5692;NUM_PEN;73.0;A;_Z;_Z;_Z
2011;2422;5693;NUM_PEN;42.0;A;_Z;_Z;_Z
2011;2422;275092;NUM_PEN;6.0;A;_Z;_Z;_Z
2011;2423;5691;NUM_PEN;4713.0;A;_Z;_Z;_Z
2011;2423;5692;NUM_PEN;31552.0;A;_Z;_Z;_Z
2011;2423;5693;NUM_PEN;15449.0;A;_Z;_Z;_Z
2011;2423;275092;NUM_PEN;2554.0;A;_Z;_Z;_Z
2011;2424;5691;NUM_PEN;113.0;A;_Z;_Z;_Z
2011;2424;5692;NUM_PEN;879.0;A;_Z;_Z;_Z
2011;2424;5693;NUM_PEN;340.0;A;_Z;_Z;_Z
2011;2424;275092;NUM_PEN;41.0;A;_Z;_Z;_Z
2011;2425;5691;NUM_PEN;42.0;A;_Z;_Z;_Z
2011;2425;5692;NUM_PEN;321.0;A;_Z;_Z;_Z
2011;2425;5693;NUM_PEN;159.0;A;_Z;_Z;_Z
2011;2425;275092;NUM_PEN;15.0;A;_Z;_Z;_Z
2011;2426;5691;NUM_PEN;76.0;A;_Z;_Z;_Z
2011;2426;5692;NUM_PEN;397.0;A;_Z;_Z;_Z
2011;2426;5693;NUM_PEN;150.0;A;_Z;_Z;_Z
2011;2426;275092;NUM_PEN;38.0;A;_Z;_Z;_Z
2011;2427;5691;NUM_PEN;81.0;A;_Z;_Z;_Z
2011;2427;5692;NUM_PEN;834.0;A;_Z;_Z;_Z
2011;2427;5693;NUM_PEN;250.0;A;_Z;_Z;_Z
2011;2427;275092;NUM_PEN;42.0;A;_Z;_Z;_Z
2011;2428;5691;NUM_PEN;27.0;A;_Z;_Z;_Z
2011;2428;5692;NUM_PEN;324.0;A;_Z;_Z;_Z
2011;2428;5693;NUM_PEN;169.0;A;_Z;_Z;_Z
2011;2428;275092;NUM_PEN;18.0;A;_Z;_Z;_Z
2011;2429;5691;NUM_PEN;262.0;A;_Z;_Z;_Z
2011;2429;5692;NUM_PEN;1546.0;A;_Z;_Z;_Z
2011;2429;5693;NUM_PEN;541.0;A;_Z;_Z;_Z
2011;2429;275092;NUM_PEN;63.0;A;_Z;_Z;_Z
2011;2430;5691;NUM_PEN;11.0;A;_Z;_Z;_Z
2011;2430;5692;NUM_PEN;67.0;A;_Z;_Z;_Z
2011;2430;5693;NUM_PEN;23.0;A;_Z;_Z;_Z
2011;2431;5691;NUM_PEN;135.0;A;_Z;_Z;_Z
2011;2431;5692;NUM_PEN;755.0;A;_Z;_Z;_Z
2011;2431;5693;NUM_PEN;385.0;A;_Z;_Z;_Z
2011;2431;275092;NUM_PEN;66.0;A;_Z;_Z;_Z
2011;2432;5691;NUM_PEN;295.0;A;_Z;_Z;_Z
2011;2432;5692;NUM_PEN;1356.0;A;_Z;_Z;_Z
2011;2432;5693;NUM_PEN;541.0;A;_Z;_Z;_Z
2011;2432;275092;NUM_PEN;82.0;A;_Z;_Z;_Z
2011;2433;5691;NUM_PEN;14.0;A;_Z;_Z;_Z
2011;2433;5692;NUM_PEN;196.0;A;_Z;_Z;_Z
2011;2433;5693;NUM_PEN;61.0;A;_Z;_Z;_Z
2011;2433;275092;NUM_PEN;5.0;A;_Z;_Z;_Z
2011;2434;5691;NUM_PEN;9.0;A;_Z;_Z;_Z
2011;2434;5692;NUM_PEN;66.0;A;_Z;_Z;_Z
2011;2434;5693;NUM_PEN;39.0;A;_Z;_Z;_Z
2011;2435;5691;NUM_PEN;30.0;A;_Z;_Z;_Z
2011;2435;5692;NUM_PEN;188.0;A;_Z;_Z;_Z
2011;2435;5693;NUM_PEN;70.0;A;_Z;_Z;_Z
2011;2435;275092;NUM_PEN;11.0;A;_Z;_Z;_Z
2011;2436;5691;NUM_PEN;10.0;A;_Z;_Z;_Z
2011;2436;5692;NUM_PEN;82.0;A;_Z;_Z;_Z
2011;2436;5693;NUM_PEN;25.0;A;_Z;_Z;_Z
2011;2437;5691;NUM_PEN;126.0;A;_Z;_Z;_Z
2011;2437;5692;NUM_PEN;901.0;A;_Z;_Z;_Z
2011;2437;5693;NUM_PEN;458.0;A;_Z;_Z;_Z
2011;2437;275092;NUM_PEN;74.0;A;_Z;_Z;_Z
2011;2438;5691;NUM_PEN;103.0;A;_Z;_Z;_Z
2011;2438;5692;NUM_PEN;690.0;A;_Z;_Z;_Z
2011;2438;5693;NUM_PEN;290.0;A;_Z;_Z;_Z
2011;2438;275092;NUM_PEN;40.0;A;_Z;_Z;_Z
2011;2439;5691;NUM_PEN;95.0;A;_Z;_Z;_Z
2011;2439;5692;NUM_PEN;813.0;A;_Z;_Z;_Z
2011;2439;5693;NUM_PEN;293.0;A;_Z;_Z;_Z
2011;2439;275092;NUM_PEN;45.0;A;_Z;_Z;_Z
2011;2440;5691;NUM_PEN;860.0;A;_Z;_Z;_Z
2011;2440;5692;NUM_PEN;4207.0;A;_Z;_Z;_Z
2011;2440;5693;NUM_PEN;1814.0;A;_Z;_Z;_Z
2011;2440;275092;NUM_PEN;364.0;A;_Z;_Z;_Z
2011;2441;5691;NUM_PEN;96.0;A;_Z;_Z;_Z
2011;2441;5692;NUM_PEN;655.0;A;_Z;_Z;_Z
2011;2441;5693;NUM_PEN;226.0;A;_Z;_Z;_Z
2011;2441;275092;NUM_PEN;26.0;A;_Z;_Z;_Z
2011;2442;5691;NUM_PEN;117.0;A;_Z;_Z;_Z
2011;2442;5692;NUM_PEN;891.0;A;_Z;_Z;_Z
2011;2442;5693;NUM_PEN;279.0;A;_Z;_Z;_Z
2011;2442;275092;NUM_PEN;26.0;A;_Z;_Z;_Z
2011;2443;5691;NUM_PEN;108.0;A;_Z;_Z;_Z
2011;2443;5692;NUM_PEN;741.0;A;_Z;_Z;_Z
2011;2443;5693;NUM_PEN;216.0;A;_Z;_Z;_Z
2011;2443;275092;NUM_PEN;40.0;A;_Z;_Z;_Z
2011;2444;5691;NUM_PEN;516.0;A;_Z;_Z;_Z
2011;2444;5692;NUM_PEN;2999.0;A;_Z;_Z;_Z
2011;2444;5693;NUM_PEN;1303.0;A;_Z;_Z;_Z
2011;2444;275092;NUM_PEN;210.0;A;_Z;_Z;_Z
2011;2445;5691;NUM_PEN;231.0;A;_Z;_Z;_Z
2011;2445;5692;NUM_PEN;1114.0;A;_Z;_Z;_Z
2011;2445;5693;NUM_PEN;590.0;A;_Z;_Z;_Z
2011;2445;275092;NUM_PEN;105.0;A;_Z;_Z;_Z
2011;2446;5691;NUM_PEN;42.0;A;_Z;_Z;_Z
2011;2446;5692;NUM_PEN;321.0;A;_Z;_Z;_Z
2011;2446;5693;NUM_PEN;134.0;A;_Z;_Z;_Z
2011;2446;275092;NUM_PEN;15.0;A;_Z;_Z;_Z
2011;2447;5691;NUM_PEN;151.0;A;_Z;_Z;_Z
2011;2447;5692;NUM_PEN;511.0;A;_Z;_Z;_Z
2011;2447;5693;NUM_PEN;239.0;A;_Z;_Z;_Z
2011;2447;275092;NUM_PEN;22.0;A;_Z;_Z;_Z
2011;2448;5691;NUM_PEN;140.0;A;_Z;_Z;_Z
2011;2448;5692;NUM_PEN;841.0;A;_Z;_Z;_Z
2011;2448;5693;NUM_PEN;354.0;A;_Z;_Z;_Z
2011;2448;275092;NUM_PEN;42.0;A;_Z;_Z;_Z
2011;2449;5691;NUM_PEN;38.0;A;_Z;_Z;_Z
2011;2449;5692;NUM_PEN;192.0;A;_Z;_Z;_Z
2011;2449;5693;NUM_PEN;90.0;A;_Z;_Z;_Z
2011;2449;275092;NUM_PEN;11.0;A;_Z;_Z;_Z
2011;2450;5691;NUM_PEN;29.0;A;_Z;_Z;_Z
2011;2450;5692;NUM_PEN;280.0;A;_Z;_Z;_Z
2011;2450;5693;NUM_PEN;95.0;A;_Z;_Z;_Z
2011;2450;275092;NUM_PEN;9.0;A;_Z;_Z;_Z
2011;2451;5691;NUM_PEN;509.0;A;_Z;_Z;_Z
2011;2451;5692;NUM_PEN;2537.0;A;_Z;_Z;_Z
2011;2451;5693;NUM_PEN;1117.0;A;_Z;_Z;_Z
2011;2451;275092;NUM_PEN;217.0;A;_Z;_Z;_Z
2011;2452;5691;NUM_PEN;93.0;A;_Z;_Z;_Z
2011;2452;5692;NUM_PEN;469.0;A;_Z;_Z;_Z
2011;2452;5693;NUM_PEN;176.0;A;_Z;_Z;_Z
2011;2452;275092;NUM_PEN;29.0;A;_Z;_Z;_Z
2011;2453;5691;NUM_PEN;26.0;A;_Z;_Z;_Z
2011;2453;5692;NUM_PEN;242.0;A;_Z;_Z;_Z
2011;2453;5693;NUM_PEN;116.0;A;_Z;_Z;_Z
2011;2453;275092;NUM_PEN;17.0;A;_Z;_Z;_Z
2011;2454;5691;NUM_PEN;215.0;A;_Z;_Z;_Z
2011;2454;5692;NUM_PEN;1392.0;A;_Z;_Z;_Z
2011;2454;5693;NUM_PEN;873.0;A;_Z;_Z;_Z
2011;2454;275092;NUM_PEN;144.0;A;_Z;_Z;_Z
2011;2455;5691;NUM_PEN;181.0;A;_Z;_Z;_Z
2011;2455;5692;NUM_PEN;1001.0;A;_Z;_Z;_Z
2011;2455;5693;NUM_PEN;425.0;A;_Z;_Z;_Z
2011;2455;275092;NUM_PEN;64.0;A;_Z;_Z;_Z
2011;2456;5691;NUM_PEN;268.0;A;_Z;_Z;_Z
2011;2456;5692;NUM_PEN;1579.0;A;_Z;_Z;_Z
2011;2456;5693;NUM_PEN;841.0;A;_Z;_Z;_Z
2011;2456;275092;NUM_PEN;196.0;A;_Z;_Z;_Z
2011;2457;5691;NUM_PEN;596.0;A;_Z;_Z;_Z
2011;2457;5692;NUM_PEN;3357.0;A;_Z;_Z;_Z
2011;2457;5693;NUM_PEN;1338.0;A;_Z;_Z;_Z
2011;2457;275092;NUM_PEN;209.0;A;_Z;_Z;_Z
2011;2458;5691;NUM_PEN;786.0;A;_Z;_Z;_Z
2011;2458;5692;NUM_PEN;3329.0;A;_Z;_Z;_Z
2011;2458;5693;NUM_PEN;1467.0;A;_Z;_Z;_Z
2011;2458;275092;NUM_PEN;266.0;A;_Z;_Z;_Z
2011;2459;5691;NUM_PEN;172.0;A;_Z;_Z;_Z
2011;2459;5692;NUM_PEN;1032.0;A;_Z;_Z;_Z
2011;2459;5693;NUM_PEN;414.0;A;_Z;_Z;_Z
