TEMPORAL;TERRITORIO;VARIABLE;SEXO;MONSALARIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2017;ES611;281594;M;281485;TOTAL;PRIM_CUAR_EUR;7116.0;A
2017;ES611;281594;M;281486;TOTAL;PRIM_CUAR_EUR;22851.0;A
2017;ES611;281594;F;281485;TOTAL;PRIM_CUAR_EUR;4940.0;A
2017;ES611;281594;F;281486;TOTAL;PRIM_CUAR_EUR;23746.0;A
2017;ES611;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;28794.0;A
2017;ES611;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;81841.0;A
2017;ES611;281592;M;281485;TOTAL;PRIM_CUAR_EUR;9873.0;A
2017;ES611;281592;M;281486;TOTAL;PRIM_CUAR_EUR;27503.0;A
2017;ES611;281592;F;281485;TOTAL;PRIM_CUAR_EUR;9329.0;A
2017;ES611;281592;F;281486;TOTAL;PRIM_CUAR_EUR;27094.0;A
2017;ES612;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;61988.0;A
2017;ES612;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;183680.0;A
2017;ES612;281593;M;281485;TOTAL;PRIM_CUAR_EUR;25673.0;A
2017;ES612;281593;M;281486;TOTAL;PRIM_CUAR_EUR;64214.0;A
2017;ES612;281593;F;281485;TOTAL;PRIM_CUAR_EUR;15943.0;A
2017;ES612;281593;F;281486;TOTAL;PRIM_CUAR_EUR;58228.0;A
2017;ES612;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;23047.0;A
2017;ES612;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;165648.0;A
2017;ES612;281594;M;281485;TOTAL;PRIM_CUAR_EUR;9105.0;A
2017;ES612;281594;M;281486;TOTAL;PRIM_CUAR_EUR;54645.0;A
2017;ES612;281594;F;281485;TOTAL;PRIM_CUAR_EUR;7085.0;A
2017;ES612;281594;F;281486;TOTAL;PRIM_CUAR_EUR;56545.0;A
2017;ES612;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;60003.0;A
2017;ES612;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;182931.0;A
2017;ES612;281592;M;281485;TOTAL;PRIM_CUAR_EUR;24857.0;A
2017;ES612;281592;M;281486;TOTAL;PRIM_CUAR_EUR;63692.0;A
2017;ES612;281592;F;281485;TOTAL;PRIM_CUAR_EUR;15689.0;A
2017;ES612;281592;F;281486;TOTAL;PRIM_CUAR_EUR;58157.0;A
2017;ES613;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;27885.0;A
2017;ES613;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;87150.0;A
2017;ES613;281593;M;281485;TOTAL;PRIM_CUAR_EUR;11201.0;A
2017;ES613;281593;M;281486;TOTAL;PRIM_CUAR_EUR;30499.0;A
2017;ES613;281593;F;281485;TOTAL;PRIM_CUAR_EUR;7570.0;A
2017;ES613;281593;F;281486;TOTAL;PRIM_CUAR_EUR;27504.0;A
2017;ES613;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;12997.0;A
2017;ES613;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;77316.0;A
2017;ES613;281594;M;281485;TOTAL;PRIM_CUAR_EUR;3443.0;A
2017;ES613;281594;M;281486;TOTAL;PRIM_CUAR_EUR;25849.0;A
2017;ES613;281594;F;281485;TOTAL;PRIM_CUAR_EUR;5493.0;A
2017;ES613;281594;F;281486;TOTAL;PRIM_CUAR_EUR;25816.0;A
2017;ES613;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;26916.0;A
2017;ES613;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;86620.0;A
2017;ES613;281592;M;281485;TOTAL;PRIM_CUAR_EUR;10598.0;A
2017;ES613;281592;M;281486;TOTAL;PRIM_CUAR_EUR;30228.0;A
2017;ES613;281592;F;281485;TOTAL;PRIM_CUAR_EUR;7473.0;A
2017;ES613;281592;F;281486;TOTAL;PRIM_CUAR_EUR;27448.0;A
2017;ES614;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;29590.0;A
2017;ES614;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;93480.0;A
2017;ES614;281593;M;281485;TOTAL;PRIM_CUAR_EUR;9778.0;A
2017;ES614;281593;M;281486;TOTAL;PRIM_CUAR_EUR;32125.0;A
2017;ES614;281593;F;281485;TOTAL;PRIM_CUAR_EUR;9988.0;A
2017;ES614;281593;F;281486;TOTAL;PRIM_CUAR_EUR;30197.0;A
2017;ES614;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;12103.0;A
2017;ES614;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;77636.0;A
2017;ES614;281594;M;281485;TOTAL;PRIM_CUAR_EUR;4162.0;A
2017;ES614;281594;M;281486;TOTAL;PRIM_CUAR_EUR;25738.0;A
2017;ES614;281594;F;281485;TOTAL;PRIM_CUAR_EUR;3926.0;A
2017;ES614;281594;F;281486;TOTAL;PRIM_CUAR_EUR;25967.0;A
2017;ES614;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;26961.0;A
2017;ES614;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;91785.0;A
2017;ES614;281592;M;281485;TOTAL;PRIM_CUAR_EUR;8864.0;A
2017;ES614;281592;M;281486;TOTAL;PRIM_CUAR_EUR;31463.0;A
2017;ES614;281592;F;281485;TOTAL;PRIM_CUAR_EUR;9195.0;A
2017;ES614;281592;F;281486;TOTAL;PRIM_CUAR_EUR;29778.0;A
2017;ES615;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;27827.0;A
2017;ES615;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;82880.0;A
2017;ES615;281593;M;281485;TOTAL;PRIM_CUAR_EUR;11825.0;A
2017;ES615;281593;M;281486;TOTAL;PRIM_CUAR_EUR;28999.0;A
2017;ES615;281593;F;281485;TOTAL;PRIM_CUAR_EUR;6965.0;A
2017;ES615;281593;F;281486;TOTAL;PRIM_CUAR_EUR;26295.0;A
2017;ES615;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;16416.0;A
2017;ES615;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;75063.0;A
2017;ES615;281594;M;281485;TOTAL;PRIM_CUAR_EUR;6421.0;A
2017;ES615;281594;M;281486;TOTAL;PRIM_CUAR_EUR;25344.0;A
2017;ES615;281594;F;281485;TOTAL;PRIM_CUAR_EUR;4834.0;A
2017;ES615;281594;F;281486;TOTAL;PRIM_CUAR_EUR;24698.0;A
2017;ES615;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;25698.0;A
2017;ES615;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;81261.0;A
2017;ES615;281592;M;281485;TOTAL;PRIM_CUAR_EUR;10813.0;A
2017;ES615;281592;M;281486;TOTAL;PRIM_CUAR_EUR;28265.0;A
2017;ES615;281592;F;281485;TOTAL;PRIM_CUAR_EUR;6532.0;A
2017;ES615;281592;F;281486;TOTAL;PRIM_CUAR_EUR;26005.0;A
2017;ES616;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;26297.0;A
2017;ES616;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;86077.0;A
2017;ES616;281593;M;281485;TOTAL;PRIM_CUAR_EUR;9294.0;A
2017;ES616;281593;M;281486;TOTAL;PRIM_CUAR_EUR;29165.0;A
2017;ES616;281593;F;281485;TOTAL;PRIM_CUAR_EUR;8284.0;A
2017;ES616;281593;F;281486;TOTAL;PRIM_CUAR_EUR;28243.0;A
2017;ES616;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;11524.0;A
2017;ES616;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;75191.0;A
2017;ES616;281594;M;281485;TOTAL;PRIM_CUAR_EUR;3983.0;A
2017;ES616;281594;M;281486;TOTAL;PRIM_CUAR_EUR;25126.0;A
2017;ES616;281594;F;281485;TOTAL;PRIM_CUAR_EUR;3897.0;A
2017;ES616;281594;F;281486;TOTAL;PRIM_CUAR_EUR;25252.0;A
2017;ES616;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;25066.0;A
2017;ES616;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;85627.0;A
2017;ES616;281592;M;281485;TOTAL;PRIM_CUAR_EUR;8554.0;A
2017;ES616;281592;M;281486;TOTAL;PRIM_CUAR_EUR;28898.0;A
2017;ES616;281592;F;281485;TOTAL;PRIM_CUAR_EUR;8178.0;A
2017;ES616;281592;F;281486;TOTAL;PRIM_CUAR_EUR;28179.0;A
2017;ES617;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;54408.0;A
2017;ES617;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;138118.0;A
2017;ES617;281593;M;281485;TOTAL;PRIM_CUAR_EUR;20456.0;A
2017;ES617;281593;M;281486;TOTAL;PRIM_CUAR_EUR;47476.0;A
2017;ES617;281593;F;281485;TOTAL;PRIM_CUAR_EUR;15984.0;A
2017;ES617;281593;F;281486;TOTAL;PRIM_CUAR_EUR;44694.0;A
2017;ES617;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;24047.0;A
2017;ES617;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;127893.0;A
2017;ES617;281594;M;281485;TOTAL;PRIM_CUAR_EUR;7963.0;A
2017;ES617;281594;M;281486;TOTAL;PRIM_CUAR_EUR;43292.0;A
2017;ES617;281594;F;281485;TOTAL;PRIM_CUAR_EUR;8078.0;A
2017;ES617;281594;F;281486;TOTAL;PRIM_CUAR_EUR;41913.0;A
2017;ES617;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;47641.0;A
2017;ES617;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;136770.0;A
2017;ES617;281592;M;281485;TOTAL;PRIM_CUAR_EUR;17230.0;A
2017;ES617;281592;M;281486;TOTAL;PRIM_CUAR_EUR;46866.0;A
2017;ES617;281592;F;281485;TOTAL;PRIM_CUAR_EUR;14599.0;A
2017;ES617;281592;F;281486;TOTAL;PRIM_CUAR_EUR;44376.0;A
2017;ES618;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;49610.0;A
2017;ES618;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;130535.0;A
2017;ES618;281593;M;281485;TOTAL;PRIM_CUAR_EUR;19666.0;A
2017;ES618;281593;M;281486;TOTAL;PRIM_CUAR_EUR;45317.0;A
2017;ES618;281593;F;281485;TOTAL;PRIM_CUAR_EUR;13670.0;A
2017;ES618;281593;F;281486;TOTAL;PRIM_CUAR_EUR;41816.0;A
2017;ES618;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;20203.0;A
2017;ES618;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;111926.0;A
2017;ES618;281594;M;281485;TOTAL;PRIM_CUAR_EUR;7571.0;A
2017;ES618;281594;M;281486;TOTAL;PRIM_CUAR_EUR;39171.0;A
2017;ES618;281594;F;281485;TOTAL;PRIM_CUAR_EUR;5983.0;A
2017;ES618;281594;F;281486;TOTAL;PRIM_CUAR_EUR;35063.0;A
2017;ES618;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;47273.0;A
2017;ES618;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;129636.0;A
2017;ES618;281592;M;281485;TOTAL;PRIM_CUAR_EUR;18598.0;A
2017;ES618;281592;M;281486;TOTAL;PRIM_CUAR_EUR;44938.0;A
2017;ES618;281592;F;281485;TOTAL;PRIM_CUAR_EUR;13143.0;A
2017;ES618;281592;F;281486;TOTAL;PRIM_CUAR_EUR;41584.0;A
2017;ES61;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;11490.0;A
2017;ES61;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;42601.0;A
2017;ES61;281593;M;281485;TOTAL;PRIM_CUAR_EUR;4793.0;A
2017;ES61;281593;M;281486;TOTAL;PRIM_CUAR_EUR;14792.0;A
2017;ES61;281593;F;281485;TOTAL;PRIM_CUAR_EUR;2932.0;A
2017;ES61;281593;F;281486;TOTAL;PRIM_CUAR_EUR;13646.0;A
2017;ES61;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;7667.0;A
2017;ES61;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;37122.0;A
2017;ES61;281594;M;281485;TOTAL;PRIM_CUAR_EUR;2823.0;A
2017;ES61;281594;M;281486;TOTAL;PRIM_CUAR_EUR;12289.0;A
2017;ES61;281594;F;281485;TOTAL;PRIM_CUAR_EUR;2289.0;A
2017;ES61;281594;F;281486;TOTAL;PRIM_CUAR_EUR;12480.0;A
2017;ES61;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;10882.0;A
2017;ES61;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;41896.0;A
2017;ES61;281592;M;281485;TOTAL;PRIM_CUAR_EUR;4452.0;A
2017;ES61;281592;M;281486;TOTAL;PRIM_CUAR_EUR;14426.0;A
2017;ES61;281592;F;281485;TOTAL;PRIM_CUAR_EUR;2847.0;A
2017;ES61;281592;F;281486;TOTAL;PRIM_CUAR_EUR;13523.0;A
2018;ES611;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;36380.0;A
2018;ES611;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;88360.0;A
2018;ES611;281593;M;281485;TOTAL;PRIM_CUAR_EUR;13827.0;A
2018;ES611;281593;M;281486;TOTAL;PRIM_CUAR_EUR;30475.0;A
2018;ES611;281593;F;281485;TOTAL;PRIM_CUAR_EUR;10751.0;A
2018;ES611;281593;F;281486;TOTAL;PRIM_CUAR_EUR;28454.0;A
2018;ES611;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;21765.0;A
2018;ES611;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;71969.0;A
2018;ES611;281594;M;281485;TOTAL;PRIM_CUAR_EUR;8465.0;A
2018;ES611;281594;M;281486;TOTAL;PRIM_CUAR_EUR;23699.0;A
2018;ES611;281594;F;281485;TOTAL;PRIM_CUAR_EUR;5674.0;A
2018;ES611;281594;F;281486;TOTAL;PRIM_CUAR_EUR;24415.0;A
2018;ES611;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;31635.0;A
2018;ES611;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;84102.0;A
2018;ES611;281592;M;281485;TOTAL;PRIM_CUAR_EUR;11484.0;A
2018;ES611;281592;M;281486;TOTAL;PRIM_CUAR_EUR;28261.0;A
2018;ES611;281592;F;281485;TOTAL;PRIM_CUAR_EUR;9670.0;A
2018;ES611;281592;F;281486;TOTAL;PRIM_CUAR_EUR;27784.0;A
2018;ES612;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;64994.0;A
2018;ES612;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;188471.0;A
2018;ES612;281593;M;281485;TOTAL;PRIM_CUAR_EUR;27057.0;A
2018;ES612;281593;M;281486;TOTAL;PRIM_CUAR_EUR;65477.0;A
2018;ES612;281593;F;281485;TOTAL;PRIM_CUAR_EUR;16689.0;A
2018;ES612;281593;F;281486;TOTAL;PRIM_CUAR_EUR;60097.0;A
2018;ES612;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;31709.0;A
2018;ES612;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;166296.0;A
2018;ES612;281594;M;281485;TOTAL;PRIM_CUAR_EUR;13281.0;A
2018;ES612;281594;M;281486;TOTAL;PRIM_CUAR_EUR;54258.0;A
2018;ES612;281594;F;281485;TOTAL;PRIM_CUAR_EUR;8076.0;A
2018;ES612;281594;F;281486;TOTAL;PRIM_CUAR_EUR;57943.0;A
2018;ES612;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;62804.0;A
2018;ES612;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;187710.0;A
2018;ES612;281592;M;281485;TOTAL;PRIM_CUAR_EUR;25900.0;A
2018;ES612;281592;M;281486;TOTAL;PRIM_CUAR_EUR;64999.0;A
2018;ES612;281592;F;281485;TOTAL;PRIM_CUAR_EUR;16246.0;A
2018;ES612;281592;F;281486;TOTAL;PRIM_CUAR_EUR;60108.0;A
2018;ES613;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;30449.0;A
2018;ES613;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;89253.0;A
2018;ES613;281593;M;281485;TOTAL;PRIM_CUAR_EUR;12664.0;A
2018;ES613;281593;M;281486;TOTAL;PRIM_CUAR_EUR;31367.0;A
2018;ES613;281593;F;281485;TOTAL;PRIM_CUAR_EUR;7872.0;A
2018;ES613;281593;F;281486;TOTAL;PRIM_CUAR_EUR;28133.0;A
2018;ES613;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;14030.0;A
2018;ES613;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;79696.0;A
2018;ES613;281594;M;281485;TOTAL;PRIM_CUAR_EUR;4959.0;A
2018;ES613;281594;M;281486;TOTAL;PRIM_CUAR_EUR;27463.0;A
2018;ES613;281594;F;281485;TOTAL;PRIM_CUAR_EUR;4373.0;A
2018;ES613;281594;F;281486;TOTAL;PRIM_CUAR_EUR;25908.0;A
2018;ES613;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;29435.0;A
2018;ES613;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;88735.0;A
2018;ES613;281592;M;281485;TOTAL;PRIM_CUAR_EUR;12078.0;A
2018;ES613;281592;M;281486;TOTAL;PRIM_CUAR_EUR;31089.0;A
2018;ES613;281592;F;281485;TOTAL;PRIM_CUAR_EUR;7780.0;A
2018;ES613;281592;F;281486;TOTAL;PRIM_CUAR_EUR;28037.0;A
2018;ES614;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;30262.0;A
2018;ES614;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;95578.0;A
2018;ES614;281593;M;281485;TOTAL;PRIM_CUAR_EUR;10892.0;A
2018;ES614;281593;M;281486;TOTAL;PRIM_CUAR_EUR;33054.0;A
2018;ES614;281593;F;281485;TOTAL;PRIM_CUAR_EUR;9342.0;A
2018;ES614;281593;F;281486;TOTAL;PRIM_CUAR_EUR;30686.0;A
2018;ES614;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;14141.0;A
2018;ES614;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;81949.0;A
2018;ES614;281594;M;281485;TOTAL;PRIM_CUAR_EUR;5509.0;A
2018;ES614;281594;M;281486;TOTAL;PRIM_CUAR_EUR;27472.0;A
2018;ES614;281594;F;281485;TOTAL;PRIM_CUAR_EUR;3861.0;A
2018;ES614;281594;F;281486;TOTAL;PRIM_CUAR_EUR;27010.0;A
2018;ES614;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;27575.0;A
2018;ES614;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;93972.0;A
2018;ES614;281592;M;281485;TOTAL;PRIM_CUAR_EUR;9826.0;A
2018;ES614;281592;M;281486;TOTAL;PRIM_CUAR_EUR;32341.0;A
2018;ES614;281592;F;281485;TOTAL;PRIM_CUAR_EUR;8599.0;A
2018;ES614;281592;F;281486;TOTAL;PRIM_CUAR_EUR;30329.0;A
2018;ES615;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;30013.0;A
2018;ES615;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;85096.0;A
2018;ES615;281593;M;281485;TOTAL;PRIM_CUAR_EUR;13197.0;A
2018;ES615;281593;M;281486;TOTAL;PRIM_CUAR_EUR;30167.0;A
2018;ES615;281593;F;281485;TOTAL;PRIM_CUAR_EUR;7350.0;A
2018;ES615;281593;F;281486;TOTAL;PRIM_CUAR_EUR;26668.0;A
2018;ES615;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;15081.0;A
2018;ES615;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;74273.0;A
2018;ES615;281594;M;281485;TOTAL;PRIM_CUAR_EUR;6180.0;A
2018;ES615;281594;M;281486;TOTAL;PRIM_CUAR_EUR;25073.0;A
2018;ES615;281594;F;281485;TOTAL;PRIM_CUAR_EUR;4338.0;A
2018;ES615;281594;F;281486;TOTAL;PRIM_CUAR_EUR;24499.0;A
2018;ES615;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;26739.0;A
2018;ES615;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;82965.0;A
2018;ES615;281592;M;281485;TOTAL;PRIM_CUAR_EUR;11910.0;A
2018;ES615;281592;M;281486;TOTAL;PRIM_CUAR_EUR;29175.0;A
2018;ES615;281592;F;281485;TOTAL;PRIM_CUAR_EUR;6444.0;A
2018;ES615;281592;F;281486;TOTAL;PRIM_CUAR_EUR;26305.0;A
2018;ES616;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;29058.0;A
2018;ES616;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;88637.0;A
2018;ES616;281593;M;281485;TOTAL;PRIM_CUAR_EUR;10280.0;A
2018;ES616;281593;M;281486;TOTAL;PRIM_CUAR_EUR;29819.0;A
2018;ES616;281593;F;281485;TOTAL;PRIM_CUAR_EUR;9172.0;A
2018;ES616;281593;F;281486;TOTAL;PRIM_CUAR_EUR;29264.0;A
2018;ES616;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;12572.0;A
2018;ES616;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;77077.0;A
2018;ES616;281594;M;281485;TOTAL;PRIM_CUAR_EUR;4277.0;A
2018;ES616;281594;M;281486;TOTAL;PRIM_CUAR_EUR;26204.0;A
2018;ES616;281594;F;281485;TOTAL;PRIM_CUAR_EUR;4195.0;A
2018;ES616;281594;F;281486;TOTAL;PRIM_CUAR_EUR;25249.0;A
2018;ES616;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;27741.0;A
2018;ES616;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;88172.0;A
2018;ES616;281592;M;281485;TOTAL;PRIM_CUAR_EUR;9632.0;A
2018;ES616;281592;M;281486;TOTAL;PRIM_CUAR_EUR;29579.0;A
2018;ES616;281592;F;281485;TOTAL;PRIM_CUAR_EUR;8877.0;A
2018;ES616;281592;F;281486;TOTAL;PRIM_CUAR_EUR;29207.0;A
2018;ES617;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;57373.0;A
2018;ES617;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;142182.0;A
2018;ES617;281593;M;281485;TOTAL;PRIM_CUAR_EUR;21815.0;A
2018;ES617;281593;M;281486;TOTAL;PRIM_CUAR_EUR;49333.0;A
2018;ES617;281593;F;281485;TOTAL;PRIM_CUAR_EUR;16558.0;A
2018;ES617;281593;F;281486;TOTAL;PRIM_CUAR_EUR;45619.0;A
2018;ES617;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;28955.0;A
2018;ES617;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;132896.0;A
2018;ES617;281594;M;281485;TOTAL;PRIM_CUAR_EUR;11055.0;A
2018;ES617;281594;M;281486;TOTAL;PRIM_CUAR_EUR;44725.0;A
2018;ES617;281594;F;281485;TOTAL;PRIM_CUAR_EUR;8197.0;A
2018;ES617;281594;F;281486;TOTAL;PRIM_CUAR_EUR;43861.0;A
2018;ES617;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;51963.0;A
2018;ES617;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;140987.0;A
2018;ES617;281592;M;281485;TOTAL;PRIM_CUAR_EUR;19722.0;A
2018;ES617;281592;M;281486;TOTAL;PRIM_CUAR_EUR;48664.0;A
2018;ES617;281592;F;281485;TOTAL;PRIM_CUAR_EUR;15062.0;A
2018;ES617;281592;F;281486;TOTAL;PRIM_CUAR_EUR;45422.0;A
2018;ES618;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;52752.0;A
2018;ES618;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;133225.0;A
2018;ES618;281593;M;281485;TOTAL;PRIM_CUAR_EUR;20797.0;A
2018;ES618;281593;M;281486;TOTAL;PRIM_CUAR_EUR;46413.0;A
2018;ES618;281593;F;281485;TOTAL;PRIM_CUAR_EUR;14588.0;A
2018;ES618;281593;F;281486;TOTAL;PRIM_CUAR_EUR;42560.0;A
2018;ES618;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;21008.0;A
2018;ES618;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;114770.0;A
2018;ES618;281594;M;281485;TOTAL;PRIM_CUAR_EUR;9360.0;A
2018;ES618;281594;M;281486;TOTAL;PRIM_CUAR_EUR;38656.0;A
2018;ES618;281594;F;281485;TOTAL;PRIM_CUAR_EUR;5033.0;A
2018;ES618;281594;F;281486;TOTAL;PRIM_CUAR_EUR;37807.0;A
2018;ES618;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;49758.0;A
2018;ES618;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;132032.0;A
2018;ES618;281592;M;281485;TOTAL;PRIM_CUAR_EUR;19412.0;A
2018;ES618;281592;M;281486;TOTAL;PRIM_CUAR_EUR;45816.0;A
2018;ES618;281592;F;281485;TOTAL;PRIM_CUAR_EUR;13898.0;A
2018;ES618;281592;F;281486;TOTAL;PRIM_CUAR_EUR;42318.0;A
2018;ES61;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;12649.0;A
2018;ES61;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;43900.0;A
2018;ES61;281593;M;281485;TOTAL;PRIM_CUAR_EUR;5405.0;A
2018;ES61;281593;M;281486;TOTAL;PRIM_CUAR_EUR;15261.0;A
2018;ES61;281593;F;281485;TOTAL;PRIM_CUAR_EUR;3111.0;A
2018;ES61;281593;F;281486;TOTAL;PRIM_CUAR_EUR;14035.0;A
2018;ES61;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;7817.0;A
2018;ES61;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;38024.0;A
2018;ES61;281594;M;281485;TOTAL;PRIM_CUAR_EUR;3071.0;A
2018;ES61;281594;M;281486;TOTAL;PRIM_CUAR_EUR;12632.0;A
2018;ES61;281594;F;281485;TOTAL;PRIM_CUAR_EUR;2189.0;A
2018;ES61;281594;F;281486;TOTAL;PRIM_CUAR_EUR;12713.0;A
2018;ES61;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;11825.0;A
2018;ES61;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;43109.0;A
2018;ES61;281592;M;281485;TOTAL;PRIM_CUAR_EUR;5004.0;A
2018;ES61;281592;M;281486;TOTAL;PRIM_CUAR_EUR;14883.0;A
2018;ES61;281592;F;281485;TOTAL;PRIM_CUAR_EUR;2966.0;A
2018;ES61;281592;F;281486;TOTAL;PRIM_CUAR_EUR;13879.0;A
2019;ES611;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;42620.0;A
2019;ES611;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;91741.0;A
2019;ES611;281593;M;281485;TOTAL;PRIM_CUAR_EUR;15694.0;A
2019;ES611;281593;M;281486;TOTAL;PRIM_CUAR_EUR;31455.0;A
2019;ES611;281593;F;281485;TOTAL;PRIM_CUAR_EUR;12839.0;A
2019;ES611;281593;F;281486;TOTAL;PRIM_CUAR_EUR;29690.0;A
2019;ES611;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;23476.0;A
2019;ES611;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;79499.0;A
2019;ES611;281594;M;281485;TOTAL;PRIM_CUAR_EUR;9717.0;A
2019;ES611;281594;M;281486;TOTAL;PRIM_CUAR_EUR;26448.0;A
2019;ES611;281594;F;281485;TOTAL;PRIM_CUAR_EUR;5718.0;A
2019;ES611;281594;F;281486;TOTAL;PRIM_CUAR_EUR;26551.0;A
2019;ES611;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;37201.0;A
