TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ
2017;ES61;Y15-19;4839;DIV;5.2302;A
2017;ES61;Y15-19;4851;DIV;3.2148;A
2017;ES61;Y15-19;4858;DIV;2.0152;A
2017;ES61;Y25-29;4948;DIV;239.5214;A
2017;ES61;Y25-29;4826;DIV;28.6606;A
2017;ES61;Y25-29;4832;DIV;115.0467;A
2017;ES61;Y25-29;4839;DIV;57.985;A
2017;ES61;Y25-29;4845;DIV;20.3108;A
2017;ES61;Y25-29;4851;DIV;11.9848;A
2017;ES61;Y25-29;4858;DIV;5.5335;A
2017;ES61;Y30-34;4948;DIV;1203.2514;A
2017;ES61;Y30-34;4826;DIV;23.3469;A
2017;ES61;Y30-34;4832;DIV;241.8331;A
2017;ES61;Y30-34;4839;DIV;634.5506;A
2017;ES61;Y30-34;4845;DIV;217.6359;A
2017;ES61;Y30-34;4851;DIV;60.2522;A
2017;ES61;Y30-34;4858;DIV;15.9568;A
2017;ES61;Y30-34;4864;DIV;3.5677;A
2017;ES61;Y30-34;4870;DIV;4.093;A
2017;ES61;Y30-34;4882;DIV;2.0152;A
2017;ES61;Y35-39;4948;DIV;2645.5622;A
2017;ES61;Y35-39;4826;DIV;8.9472;A
2017;ES61;Y35-39;4832;DIV;119.7539;A
2017;ES61;Y35-39;4839;DIV;738.6789;A
2017;ES61;Y35-39;4845;DIV;1298.2588;A
2017;ES61;Y35-39;4851;DIV;379.4638;A
2017;ES61;Y35-39;4858;DIV;63.291;A
2017;ES61;Y35-39;4864;DIV;22.1367;A
2017;ES61;Y35-39;4870;DIV;7.4684;A
2017;ES61;Y35-39;4876;DIV;5.8717;A
2017;ES61;Y35-39;4882;DIV;1.6918;A
2017;ES61;Y40-44;4948;DIV;3586.5927;A
2017;ES61;Y40-44;4826;DIV;3.0424;A
2017;ES61;Y40-44;4832;DIV;52.6362;A
2017;ES61;Y40-44;4839;DIV;263.9116;A
2017;ES61;Y40-44;4845;DIV;1143.5879;A
2017;ES61;Y40-44;4851;DIV;1698.4493;A
2017;ES61;Y40-44;4858;DIV;342.1155;A
2017;ES61;Y40-44;4864;DIV;73.1895;A
2017;ES61;Y40-44;4870;DIV;4.0064;A
2017;ES61;Y40-44;4876;DIV;1.3745;A
2017;ES61;Y40-44;4882;DIV;2.2399;A
2017;ES61;Y40-44;4947;DIV;2.0395;A
2017;ES61;Y45-49;4948;DIV;3350.8649;A
2017;ES61;Y45-49;4832;DIV;27.3293;A
2017;ES61;Y45-49;4839;DIV;69.0652;A
2017;ES61;Y45-49;4845;DIV;286.8284;A
2017;ES61;Y45-49;4851;DIV;1192.0456;A
2017;ES61;Y45-49;4858;DIV;1444.0613;A
2017;ES61;Y45-49;4864;DIV;268.3268;A
2017;ES61;Y45-49;4870;DIV;50.2039;A
2017;ES61;Y45-49;4876;DIV;13.0044;A
2017;ES61;Y50-54;4948;DIV;2696.7655;A
2017;ES61;Y50-54;4832;DIV;7.8461;A
2017;ES61;Y50-54;4839;DIV;36.7376;A
2017;ES61;Y50-54;4845;DIV;85.3927;A
2017;ES61;Y50-54;4851;DIV;291.6265;A
2017;ES61;Y50-54;4858;DIV;1025.9419;A
2017;ES61;Y50-54;4864;DIV;1051.8559;A
2017;ES61;Y50-54;4870;DIV;171.8285;A
2017;ES61;Y50-54;4876;DIV;18.8127;A
2017;ES61;Y50-54;4882;DIV;6.7236;A
2017;ES61;Y55-59;4948;DIV;1812.4411;A
2017;ES61;Y55-59;4832;DIV;2.2407;A
2017;ES61;Y55-59;4839;DIV;10.9064;A
2017;ES61;Y55-59;4845;DIV;34.586;A
2017;ES61;Y55-59;4851;DIV;73.3462;A
2017;ES61;Y55-59;4858;DIV;223.5248;A
2017;ES61;Y55-59;4864;DIV;724.2105;A
2017;ES61;Y55-59;4870;DIV;624.3718;A
2017;ES61;Y55-59;4876;DIV;95.1392;A
2017;ES61;Y55-59;4882;DIV;20.6285;A
2017;ES61;Y55-59;4888;DIV;3.487;A
2017;ES61;Y60-64;4948;DIV;961.5794;A
2017;ES61;Y60-64;4832;DIV;2.8957;A
2017;ES61;Y60-64;4839;DIV;5.6705;A
2017;ES61;Y60-64;4845;DIV;11.5994;A
2017;ES61;Y60-64;4851;DIV;24.6484;A
2017;ES61;Y60-64;4858;DIV;52.4888;A
2017;ES61;Y60-64;4864;DIV;132.6335;A
2017;ES61;Y60-64;4870;DIV;392.3003;A
2017;ES61;Y60-64;4876;DIV;295.8722;A
2017;ES61;Y60-64;4882;DIV;32.1944;A
2017;ES61;Y60-64;4888;DIV;11.2762;A
2017;ES61;Y65-69;4948;DIV;512.7721;A
2017;ES61;Y65-69;4839;DIV;3.5677;A
2017;ES61;Y65-69;4845;DIV;6.2881;A
2017;ES61;Y65-69;4851;DIV;14.9105;A
2017;ES61;Y65-69;4858;DIV;27.9427;A
2017;ES61;Y65-69;4864;DIV;36.4631;A
2017;ES61;Y65-69;4870;DIV;69.8186;A
2017;ES61;Y65-69;4876;DIV;164.6662;A
2017;ES61;Y65-69;4882;DIV;162.347;A
2017;ES61;Y65-69;4888;DIV;23.8707;A
2017;ES61;Y65-69;4947;DIV;2.8975;A
2017;ES61;Y70-74;4948;DIV;257.8989;A
2017;ES61;Y70-74;4851;DIV;9.0119;A
2017;ES61;Y70-74;4858;DIV;2.2407;A
2017;ES61;Y70-74;4864;DIV;21.3692;A
2017;ES61;Y70-74;4870;DIV;23.3189;A
2017;ES61;Y70-74;4876;DIV;36.5557;A
2017;ES61;Y70-74;4882;DIV;102.8523;A
2017;ES61;Y70-74;4888;DIV;47.5345;A
2017;ES61;Y70-74;4947;DIV;15.0157;A
2017;ES61;Y65-100;4948;DIV;139.5647;A
2017;ES61;Y65-100;4839;DIV;1.6158;A
2017;ES61;Y65-100;4845;DIV;1.6158;A
2017;ES61;Y65-100;4851;DIV;3.2457;A
2017;ES61;Y65-100;4858;DIV;3.3897;A
2017;ES61;Y65-100;4864;DIV;11.5264;A
2017;ES61;Y65-100;4870;DIV;5.1788;A
2017;ES61;Y65-100;4876;DIV;11.8337;A
2017;ES61;Y65-100;4882;DIV;29.478;A
2017;ES61;Y65-100;4888;DIV;27.5913;A
2017;ES61;Y65-100;4947;DIV;44.0895;A
2017;ES611;TOTAL;4948;DIV;1454.7143;A
2017;ES611;TOTAL;4826;DIV;21.9315;A
2017;ES611;TOTAL;4832;DIV;77.8;A
2017;ES611;TOTAL;4839;DIV;185.6081;A
2017;ES611;TOTAL;4845;DIV;278.456;A
2017;ES611;TOTAL;4851;DIV;272.9512;A
2017;ES611;TOTAL;4858;DIV;247.6708;A
2017;ES611;TOTAL;4864;DIV;179.7968;A
2017;ES611;TOTAL;4870;DIV;100.3662;A
2017;ES611;TOTAL;4876;DIV;53.9861;A
2017;ES611;TOTAL;4882;DIV;24.4486;A
2017;ES611;TOTAL;4888;DIV;8.6566;A
2017;ES611;TOTAL;4947;DIV;3.0424;A
2017;ES611;Y25-29;4948;DIV;33.6305;A
2017;ES611;Y25-29;4826;DIV;4.093;A
2017;ES611;Y25-29;4832;DIV;18.3091;A
2017;ES611;Y25-29;4839;DIV;5.0889;A
2017;ES611;Y25-29;4845;DIV;2.0465;A
2017;ES611;Y25-29;4851;DIV;2.0465;A
2017;ES611;Y25-29;4858;DIV;2.0465;A
2017;ES611;Y30-34;4948;DIV;157.8653;A
2017;ES611;Y30-34;4826;DIV;11.2284;A
2017;ES611;Y30-34;4832;DIV;27.9616;A
2017;ES611;Y30-34;4839;DIV;75.3923;A
2017;ES611;Y30-34;4845;DIV;26.4404;A
2017;ES611;Y30-34;4851;DIV;7.1354;A
2017;ES611;Y30-34;4858;DIV;2.0465;A
2017;ES611;Y30-34;4864;DIV;3.5677;A
2017;ES611;Y30-34;4870;DIV;4.093;A
2017;ES611;Y35-39;4948;DIV;201.7066;A
2017;ES611;Y35-39;4826;DIV;3.5677;A
2017;ES611;Y35-39;4832;DIV;19.8303;A
2017;ES611;Y35-39;4839;DIV;60.4321;A
2017;ES611;Y35-39;4845;DIV;84.3007;A
2017;ES611;Y35-39;4851;DIV;19.305;A
2017;ES611;Y35-39;4858;DIV;5.6142;A
2017;ES611;Y35-39;4864;DIV;6.6101;A
2017;ES611;Y35-39;4870;DIV;2.0465;A
2017;ES611;Y40-44;4948;DIV;300.3328;A
2017;ES611;Y40-44;4826;DIV;3.0424;A
2017;ES611;Y40-44;4832;DIV;5.0889;A
2017;ES611;Y40-44;4839;DIV;26.911;A
2017;ES611;Y40-44;4845;DIV;120.4483;A
2017;ES611;Y40-44;4851;DIV;110.7958;A
2017;ES611;Y40-44;4858;DIV;29.4828;A
2017;ES611;Y40-44;4864;DIV;4.5636;A
2017;ES611;Y45-49;4948;DIV;255.058;A
2017;ES611;Y45-49;4832;DIV;3.0424;A
2017;ES611;Y45-49;4839;DIV;8.1313;A
2017;ES611;Y45-49;4845;DIV;30.4787;A
2017;ES611;Y45-49;4851;DIV;94.0626;A
2017;ES611;Y45-49;4858;DIV;105.1269;A
2017;ES611;Y45-49;4864;DIV;9.1272;A
2017;ES611;Y45-49;4870;DIV;3.0424;A
2017;ES611;Y45-49;4876;DIV;2.0465;A
2017;ES611;Y50-54;4948;DIV;207.1784;A
2017;ES611;Y50-54;4832;DIV;2.0465;A
2017;ES611;Y50-54;4839;DIV;4.5636;A
2017;ES611;Y50-54;4845;DIV;8.1313;A
2017;ES611;Y50-54;4851;DIV;27.4363;A
2017;ES611;Y50-54;4858;DIV;76.8588;A
2017;ES611;Y50-54;4864;DIV;73.4005;A
2017;ES611;Y50-54;4870;DIV;10.1778;A
2017;ES611;Y50-54;4876;DIV;4.5636;A
2017;ES611;Y55-59;4948;DIV;152.7764;A
2017;ES611;Y55-59;4839;DIV;1.5212;A
2017;ES611;Y55-59;4845;DIV;3.5677;A
2017;ES611;Y55-59;4851;DIV;6.0848;A
2017;ES611;Y55-59;4858;DIV;17.3132;A
2017;ES611;Y55-59;4864;DIV;73.8711;A
2017;ES611;Y55-59;4870;DIV;44.8042;A
2017;ES611;Y55-59;4876;DIV;5.6142;A
2017;ES611;Y60-64;4948;DIV;62.6974;A
2017;ES611;Y60-64;4832;DIV;1.5212;A
2017;ES611;Y60-64;4851;DIV;3.0424;A
2017;ES611;Y60-64;4858;DIV;5.0889;A
2017;ES611;Y60-64;4864;DIV;5.0889;A
2017;ES611;Y60-64;4870;DIV;25.0286;A
2017;ES611;Y60-64;4876;DIV;19.3597;A
2017;ES611;Y60-64;4888;DIV;3.5677;A
2017;ES611;Y65-69;4948;DIV;50.889;A
2017;ES611;Y65-69;4839;DIV;3.5677;A
2017;ES611;Y65-69;4845;DIV;3.0424;A
2017;ES611;Y65-69;4851;DIV;3.0424;A
2017;ES611;Y65-69;4858;DIV;4.093;A
2017;ES611;Y65-69;4864;DIV;1.5212;A
2017;ES611;Y65-69;4870;DIV;9.6525;A
2017;ES611;Y65-69;4876;DIV;13.7455;A
2017;ES611;Y65-69;4882;DIV;10.7031;A
2017;ES611;Y65-69;4888;DIV;1.5212;A
2017;ES611;Y70-74;4948;DIV;24.9739;A
2017;ES611;Y70-74;4864;DIV;2.0465;A
2017;ES611;Y70-74;4870;DIV;1.5212;A
2017;ES611;Y70-74;4876;DIV;7.1354;A
2017;ES611;Y70-74;4882;DIV;10.7031;A
2017;ES611;Y70-74;4888;DIV;3.5677;A
2017;ES611;Y65-100;4948;DIV;7.606;A
2017;ES611;Y65-100;4876;DIV;1.5212;A
2017;ES611;Y65-100;4882;DIV;3.0424;A
2017;ES611;Y65-100;4947;DIV;3.0424;A
2017;ES612;TOTAL;4948;DIV;2406.3281;A
2017;ES612;TOTAL;4826;DIV;10.6514;A
2017;ES612;TOTAL;4832;DIV;73.6536;A
2017;ES612;TOTAL;4839;DIV;250.8651;A
2017;ES612;TOTAL;4845;DIV;439.8461;A
2017;ES612;TOTAL;4851;DIV;549.8131;A
2017;ES612;TOTAL;4858;DIV;436.3675;A
2017;ES612;TOTAL;4864;DIV;317.0609;A
2017;ES612;TOTAL;4870;DIV;162.2959;A
2017;ES612;TOTAL;4876;DIV;92.1684;A
2017;ES612;TOTAL;4882;DIV;56.7356;A
2017;ES612;TOTAL;4888;DIV;13.4869;A
2017;ES612;TOTAL;4947;DIV;3.3836;A
2017;ES612;Y15-19;4948;DIV;3.9317;A
2017;ES612;Y15-19;4839;DIV;2.2399;A
2017;ES612;Y15-19;4851;DIV;1.6918;A
2017;ES612;Y25-29;4948;DIV;37.6252;A
2017;ES612;Y25-29;4826;DIV;6.7197;A
2017;ES612;Y25-29;4832;DIV;11.7951;A
2017;ES612;Y25-29;4839;DIV;13.4869;A
2017;ES612;Y25-29;4845;DIV;3.9317;A
2017;ES612;Y25-29;4851;DIV;1.6918;A
2017;ES612;Y30-34;4948;DIV;137.2039;A
2017;ES612;Y30-34;4826;DIV;3.9317;A
2017;ES612;Y30-34;4832;DIV;35.9809;A
2017;ES612;Y30-34;4839;DIV;65.2421;A
2017;ES612;Y30-34;4845;DIV;29.8093;A
2017;ES612;Y30-34;4858;DIV;2.2399;A
2017;ES612;Y35-39;4948;DIV;362.5239;A
2017;ES612;Y35-39;4832;DIV;12.9388;A
2017;ES612;Y35-39;4839;DIV;122.6683;A
2017;ES612;Y35-39;4845;DIV;168.895;A
2017;ES612;Y35-39;4851;DIV;43.9393;A
2017;ES612;Y35-39;4858;DIV;8.459;A
2017;ES612;Y35-39;4864;DIV;3.9317;A
2017;ES612;Y35-39;4882;DIV;1.6918;A
2017;ES612;Y40-44;4948;DIV;517.1683;A
2017;ES612;Y40-44;4832;DIV;6.7672;A
2017;ES612;Y40-44;4839;DIV;28.1175;A
2017;ES612;Y40-44;4845;DIV;184.8118;A
2017;ES612;Y40-44;4851;DIV;239.4975;A
2017;ES612;Y40-44;4858;DIV;51.2546;A
2017;ES612;Y40-44;4864;DIV;4.4798;A
2017;ES612;Y40-44;4882;DIV;2.2399;A
2017;ES612;Y45-49;4948;DIV;518.6701;A
2017;ES612;Y45-49;4832;DIV;6.1716;A
2017;ES612;Y45-49;4839;DIV;12.9388;A
2017;ES612;Y45-49;4845;DIV;41.6994;A
2017;ES612;Y45-49;4851;DIV;213.4774;A
2017;ES612;Y45-49;4858;DIV;190.9359;A
2017;ES612;Y45-49;4864;DIV;45.5836;A
2017;ES612;Y45-49;4870;DIV;5.6235;A
2017;ES612;Y45-49;4876;DIV;2.2399;A
2017;ES612;Y50-54;4948;DIV;353.2318;A
2017;ES612;Y50-54;4839;DIV;2.2399;A
2017;ES612;Y50-54;4845;DIV;5.0754;A
2017;ES612;Y50-54;4851;DIV;40.5082;A
2017;ES612;Y50-54;4858;DIV;132.271;A
2017;ES612;Y50-54;4864;DIV;160.7941;A
2017;ES612;Y50-54;4870;DIV;10.6514;A
2017;ES612;Y50-54;4876;DIV;1.6918;A
2017;ES612;Y55-59;4948;DIV;207.927;A
2017;ES612;Y55-59;4839;DIV;3.9317;A
2017;ES612;Y55-59;4845;DIV;5.6235;A
2017;ES612;Y55-59;4851;DIV;9.0071;A
2017;ES612;Y55-59;4858;DIV;34.3366;A
2017;ES612;Y55-59;4864;DIV;71.9143;A
2017;ES612;Y55-59;4870;DIV;73.5586;A
2017;ES612;Y55-59;4876;DIV;7.8634;A
2017;ES612;Y55-59;4882;DIV;1.6918;A
2017;ES612;Y60-64;4948;DIV;144.4242;A
2017;ES612;Y60-64;4858;DIV;10.1508;A
2017;ES612;Y60-64;4864;DIV;20.2541;A
2017;ES612;Y60-64;4870;DIV;52.8039;A
2017;ES612;Y60-64;4876;DIV;51.1121;A
2017;ES612;Y60-64;4882;DIV;10.1033;A
2017;ES612;Y65-69;4948;DIV;80.9214;A
2017;ES612;Y65-69;4858;DIV;6.7197;A
2017;ES612;Y65-69;4864;DIV;7.8634;A
2017;ES612;Y65-69;4870;DIV;8.4115;A
2017;ES612;Y65-69;4876;DIV;25.8776;A
2017;ES612;Y65-69;4882;DIV;28.6656;A
2017;ES612;Y65-69;4888;DIV;3.3836;A
2017;ES612;Y70-74;4948;DIV;31.4536;A
2017;ES612;Y70-74;4864;DIV;2.2399;A
2017;ES612;Y70-74;4870;DIV;9.5552;A
2017;ES612;Y70-74;4876;DIV;1.6918;A
2017;ES612;Y70-74;4882;DIV;10.1033;A
2017;ES612;Y70-74;4888;DIV;7.8634;A
2017;ES612;Y65-100;4948;DIV;11.247;A
2017;ES612;Y65-100;4870;DIV;1.6918;A
2017;ES612;Y65-100;4876;DIV;1.6918;A
2017;ES612;Y65-100;4882;DIV;2.2399;A
2017;ES612;Y65-100;4888;DIV;2.2399;A
2017;ES612;Y65-100;4947;DIV;3.3836;A
2017;ES613;TOTAL;4948;DIV;1426.032;A
2017;ES613;TOTAL;4826;DIV;7.615;A
2017;ES613;TOTAL;4832;DIV;56.4305;A
2017;ES613;TOTAL;4839;DIV;163.6365;A
2017;ES613;TOTAL;4845;DIV;246.3685;A
2017;ES613;TOTAL;4851;DIV;302.7195;A
2017;ES613;TOTAL;4858;DIV;261.678;A
2017;ES613;TOTAL;4864;DIV;208.532;A
2017;ES613;TOTAL;4870;DIV;110.901;A
2017;ES613;TOTAL;4876;DIV;33.069;A
2017;ES613;TOTAL;4882;DIV;20.8585;A
2017;ES613;TOTAL;4888;DIV;7.615;A
2017;ES613;TOTAL;4947;DIV;6.6085;A
2017;ES613;Y15-19;4948;DIV;1.523;A
2017;ES613;Y15-19;4851;DIV;1.523;A
2017;ES613;Y25-29;4948;DIV;34.049;A
2017;ES613;Y25-29;4826;DIV;6.092;A
2017;ES613;Y25-29;4832;DIV;20.342;A
2017;ES613;Y25-29;4839;DIV;7.615;A
2017;ES613;Y30-34;4948;DIV;110.795;A
2017;ES613;Y30-34;4832;DIV;22.355;A
2017;ES613;Y30-34;4839;DIV;60.9995;A
2017;ES613;Y30-34;4845;DIV;24.3945;A
2017;ES613;Y30-34;4851;DIV;3.046;A
2017;ES613;Y35-39;4948;DIV;239.2965;A
2017;ES613;Y35-39;4826;DIV;1.523;A
2017;ES613;Y35-39;4832;DIV;12.2105;A
2017;ES613;Y35-39;4839;DIV;69.1045;A
2017;ES613;Y35-39;4845;DIV;115.8275;A
2017;ES613;Y35-39;4851;DIV;34.539;A
2017;ES613;Y35-39;4858;DIV;4.569;A
2017;ES613;Y35-39;4870;DIV;1.523;A
2017;ES613;Y40-44;4948;DIV;285.993;A
2017;ES613;Y40-44;4832;DIV;1.523;A
2017;ES613;Y40-44;4839;DIV;13.707;A
2017;ES613;Y40-44;4845;DIV;85.3145;A
2017;ES613;Y40-44;4851;DIV;142.235;A
2017;ES613;Y40-44;4858;DIV;28.9635;A
2017;ES613;Y40-44;4864;DIV;12.2105;A
2017;ES613;Y40-44;4947;DIV;2.0395;A
2017;ES613;Y45-49;4948;DIV;243.8125;A
2017;ES613;Y45-49;4839;DIV;1.523;A
2017;ES613;Y45-49;4845;DIV;12.184;A
2017;ES613;Y45-49;4851;DIV;94.969;A
2017;ES613;Y45-49;4858;DIV;109.219;A
2017;ES613;Y45-49;4864;DIV;20.832;A
2017;ES613;Y45-49;4870;DIV;5.0855;A
2017;ES613;Y50-54;4948;DIV;236.383;A
2017;ES613;Y50-54;4839;DIV;4.569;A
2017;ES613;Y50-54;4845;DIV;6.6085;A
2017;ES613;Y50-54;4851;DIV;20.3155;A
2017;ES613;Y50-54;4858;DIV;95.565;A
2017;ES613;Y50-54;4864;DIV;88.493;A
2017;ES613;Y50-54;4870;DIV;18.7925;A
2017;ES613;Y50-54;4876;DIV;2.0395;A
2017;ES613;Y55-59;4948;DIV;156.207;A
2017;ES613;Y55-59;4839;DIV;4.079;A
2017;ES613;Y55-59;4845;DIV;2.0395;A
2017;ES613;Y55-59;4851;DIV;4.569;A
2017;ES613;Y55-59;4858;DIV;18.7925;A
2017;ES613;Y55-59;4864;DIV;61.569;A
2017;ES613;Y55-59;4870;DIV;58.033;A
2017;ES613;Y55-59;4876;DIV;7.125;A
2017;ES613;Y60-64;4948;DIV;70.1905;A
2017;ES613;Y60-64;4839;DIV;2.0395;A
2017;ES613;Y60-64;4851;DIV;1.523;A
2017;ES613;Y60-64;4858;DIV;3.046;A
2017;ES613;Y60-64;4864;DIV;20.342;A
2017;ES613;Y60-64;4870;DIV;25.944;A
2017;ES613;Y60-64;4876;DIV;15.773;A
2017;ES613;Y60-64;4882;DIV;1.523;A
2017;ES613;Y65-69;4948;DIV;28.4735;A
2017;ES613;Y65-69;4858;DIV;1.523;A
2017;ES613;Y65-69;4864;DIV;1.523;A
2017;ES613;Y65-69;4870;DIV;1.523;A
2017;ES613;Y65-69;4876;DIV;8.1315;A
2017;ES613;Y65-69;4882;DIV;14.25;A
2017;ES613;Y65-69;4947;DIV;1.523;A
2017;ES613;Y70-74;4948;DIV;7.615;A
2017;ES613;Y70-74;4864;DIV;1.523;A
2017;ES613;Y70-74;4882;DIV;1.523;A
2017;ES613;Y70-74;4888;DIV;4.569;A
2017;ES613;Y65-100;4948;DIV;11.694;A
2017;ES613;Y65-100;4864;DIV;2.0395;A
2017;ES613;Y65-100;4882;DIV;3.5625;A
2017;ES613;Y65-100;4888;DIV;3.046;A
2017;ES613;Y65-100;4947;DIV;3.046;A
2017;ES614;TOTAL;4948;DIV;1990.6668;A
2017;ES614;TOTAL;4826;DIV;4.4058;A
2017;ES614;TOTAL;4832;DIV;71.0064;A
2017;ES614;TOTAL;4839;DIV;200.829;A
2017;ES614;TOTAL;4845;DIV;354.3596;A
2017;ES614;TOTAL;4851;DIV;377.0404;A
2017;ES614;TOTAL;4858;DIV;403.5742;A
2017;ES614;TOTAL;4864;DIV;252.6714;A
2017;ES614;TOTAL;4870;DIV;185.0436;A
2017;ES614;TOTAL;4876;DIV;78.04;A
2017;ES614;TOTAL;4882;DIV;44.058;A
2017;ES614;TOTAL;4888;DIV;6.7964;A
2017;ES614;TOTAL;4947;DIV;12.842;A
2017;ES614;Y15-19;4948;DIV;2.0152;A
2017;ES614;Y15-19;4858;DIV;2.0152;A
2017;ES614;Y25-29;4948;DIV;25.684;A
2017;ES614;Y25-29;4826;DIV;4.4058;A
2017;ES614;Y25-29;4832;DIV;16.8724;A
2017;ES614;Y25-29;4839;DIV;2.0152;A
2017;ES614;Y25-29;4851;DIV;2.3906;A
2017;ES614;Y30-34;4948;DIV;155.7438;A
2017;ES614;Y30-34;4832;DIV;30.8406;A
2017;ES614;Y30-34;4839;DIV;76.3012;A
2017;ES614;Y30-34;4845;DIV;27.3238;A
2017;ES614;Y30-34;4851;DIV;14.4818;A
2017;ES614;Y30-34;4858;DIV;4.7812;A
2017;ES614;Y30-34;4882;DIV;2.0152;A
2017;ES614;Y35-39;4948;DIV;270.6102;A
2017;ES614;Y35-39;4832;DIV;10.8268;A
2017;ES614;Y35-39;4839;DIV;73.5352;A
2017;ES614;Y35-39;4845;DIV;159.6752;A
2017;ES614;Y35-39;4851;DIV;14.4818;A
2017;ES614;Y35-39;4858;DIV;8.0608;A
2017;ES614;Y35-39;4864;DIV;2.0152;A
2017;ES614;Y35-39;4876;DIV;2.0152;A
2017;ES614;Y40-44;4948;DIV;384.2122;A
2017;ES614;Y40-44;4832;DIV;12.4666;A
2017;ES614;Y40-44;4839;DIV;34.4956;A
2017;ES614;Y40-44;4845;DIV;109.8088;A
2017;ES614;Y40-44;4851;DIV;177.5748;A
2017;ES614;Y40-44;4858;DIV;41.0548;A
2017;ES614;Y40-44;4864;DIV;6.421;A
2017;ES614;Y40-44;4870;DIV;2.3906;A
2017;ES614;Y45-49;4948;DIV;344.2836;A
2017;ES614;Y45-49;4839;DIV;4.4058;A
2017;ES614;Y45-49;4845;DIV;34.6338;A
2017;ES614;Y45-49;4851;DIV;105.0276;A
2017;ES614;Y45-49;4858;DIV;155.2694;A
2017;ES614;Y45-49;4864;DIV;38.1506;A
2017;ES614;Y45-49;4870;DIV;6.7964;A
2017;ES614;Y50-54;4948;DIV;354.2812;A
2017;ES614;Y50-54;4839;DIV;8.0608;A
2017;ES614;Y50-54;4845;DIV;14.4818;A
2017;ES614;Y50-54;4851;DIV;41.8056;A
2017;ES614;Y50-54;4858;DIV;142.5264;A
2017;ES614;Y50-54;4864;DIV;118.2058;A
2017;ES614;Y50-54;4870;DIV;29.2008;A
2017;ES614;Y55-59;4948;DIV;203.694;A
2017;ES614;Y55-59;4845;DIV;6.421;A
2017;ES614;Y55-59;4851;DIV;10.4514;A
2017;ES614;Y55-59;4858;DIV;35.3846;A
2017;ES614;Y55-59;4864;DIV;71.0064;A
2017;ES614;Y55-59;4870;DIV;67.2132;A
2017;ES614;Y55-59;4876;DIV;13.2174;A
2017;ES614;Y60-64;4948;DIV;128.2818;A
2017;ES614;Y60-64;4839;DIV;2.0152;A
2017;ES614;Y60-64;4845;DIV;2.0152;A
2017;ES614;Y60-64;4851;DIV;2.3906;A
2017;ES614;Y60-64;4858;DIV;8.4362;A
2017;ES614;Y60-64;4864;DIV;12.842;A
2017;ES614;Y60-64;4870;DIV;61.8194;A
2017;ES614;Y60-64;4876;DIV;36.3726;A
2017;ES614;Y60-64;4882;DIV;2.3906;A
2017;ES614;Y65-69;4948;DIV;51.368;A
2017;ES614;Y65-69;4851;DIV;4.0304;A
2017;ES614;Y65-69;4858;DIV;4.0304;A
2017;ES614;Y65-69;4864;DIV;2.0152;A
2017;ES614;Y65-69;4870;DIV;13.2174;A
2017;ES614;Y65-69;4876;DIV;17.6232;A
2017;ES614;Y65-69;4882;DIV;8.4362;A
2017;ES614;Y65-69;4888;DIV;2.0152;A
2017;ES614;Y70-74;4948;DIV;48.8392;A
2017;ES614;Y70-74;4851;DIV;4.4058;A
2017;ES614;Y70-74;4870;DIV;4.4058;A
2017;ES614;Y70-74;4876;DIV;6.7964;A
2017;ES614;Y70-74;4882;DIV;26.4348;A
2017;ES614;Y70-74;4888;DIV;4.7812;A
2017;ES614;Y70-74;4947;DIV;2.0152;A
2017;ES614;Y65-100;4948;DIV;21.6536;A
2017;ES614;Y65-100;4858;DIV;2.0152;A
2017;ES614;Y65-100;4864;DIV;2.0152;A
2017;ES614;Y65-100;4876;DIV;2.0152;A
2017;ES614;Y65-100;4882;DIV;4.7812;A
2017;ES614;Y65-100;4947;DIV;10.8268;A
2017;ES615;TOTAL;4948;DIV;1060.4795;A
2017;ES615;TOTAL;4826;DIV;2.5539;A
2017;ES615;TOTAL;4832;DIV;26.6351;A
2017;ES615;TOTAL;4839;DIV;86.6322;A
2017;ES615;TOTAL;4845;DIV;193.907;A
2017;ES615;TOTAL;4851;DIV;266.885;A
2017;ES615;TOTAL;4858;DIV;190.0456;A
2017;ES615;TOTAL;4864;DIV;140.214;A
2017;ES615;TOTAL;4870;DIV;63.2243;A
2017;ES615;TOTAL;4876;DIV;64.3204;A
2017;ES615;TOTAL;4882;DIV;15.5849;A
2017;ES615;TOTAL;4888;DIV;5.9424;A
2017;ES615;TOTAL;4947;DIV;4.5347;A
2017;ES615;Y25-29;4948;DIV;9.0694;A
2017;ES615;Y25-29;4826;DIV;2.5539;A
2017;ES615;Y25-29;4832;DIV;4.5347;A
2017;ES615;Y25-29;4839;DIV;1.9808;A
2017;ES615;Y30-34;4948;DIV;42.743;A
2017;ES615;Y30-34;4832;DIV;9.0694;A
2017;ES615;Y30-34;4839;DIV;23.7696;A
2017;ES615;Y30-34;4845;DIV;7.9232;A
2017;ES615;Y30-34;4851;DIV;1.9808;A
2017;ES615;Y35-39;4948;DIV;158.8257;A
2017;ES615;Y35-39;4832;DIV;3.9616;A
2017;ES615;Y35-39;4839;DIV;34.5583;A
2017;ES615;Y35-39;4845;DIV;81.5244;A
2017;ES615;Y35-39;4851;DIV;36.8006;A
2017;ES615;Y35-39;4864;DIV;1.9808;A
