D_TEMPORAL_0;D_TERRITORIO_0;D_IPC_RUBRICAS_0;INDICATOR;OBS_VALUE;FREQ
2003-10;3143;62035;Índice;89.721;M
2003-10;3143;62036;Índice;98.911;M
2003-10;3143;62037;Índice;91.74;M
2003-10;3143;62038;Índice;85.555;M
2003-10;3143;62039;Índice;77.916;M
2003-10;3143;62040;Índice;71.013;M
2003-10;3143;62041;Índice;75.98;M
2003-10;3143;62042;Índice;81.197;M
2003-10;3143;62043;Índice;86.863;M
2003-10;3143;62044;Índice;64.784;M
2003-10;3143;62045;Índice;69.854;M
2003-10;3143;62046;Índice;61.655;M
2003-10;3143;62047;Índice;85.215;M
2003-10;3143;62048;Índice;72.992;M
2003-10;3143;62049;Índice;68.504;M
2003-10;3143;62050;Índice;71.954;M
2003-10;3143;62051;Índice;120.043;M
2003-10;3143;62052;Índice;80.602;M
2003-10;3143;62053;Índice;81.523;M
2003-10;3143;62054;Índice;79.562;M
2003-10;3143;62055;Índice;44.637;M
2003-10;3143;62056;Índice;100.411;M
2003-10;3143;62057;Índice;104.384;M
2003-10;3143;62058;Índice;99.799;M
2003-10;3143;62059;Índice;93.226;M
2003-10;3143;62060;Índice;93.173;M
2003-10;3143;62061;Índice;86.939;M
2003-10;3143;62062;Índice;96.951;M
2003-10;3143;62063;Índice;64.146;M
2003-10;3143;62064;Índice;78.086;M
2003-10;3143;62065;Índice;63.501;M
2003-10;3143;62066;Índice;71.712;M
2003-10;3143;62067;Índice;80.086;M
2003-10;3143;62068;Índice;92.078;M
2003-10;3143;62069;Índice;111.832;M
2003-10;3143;62070;Índice;79.816;M
2003-10;3143;62071;Índice;93.1;M
2003-10;3143;62072;Índice;67.33;M
2003-10;3143;62073;Índice;70.169;M
2003-10;3143;62074;Índice;106.532;M
2003-10;3143;62075;Índice;77.12;M
2003-10;3143;62076;Índice;67.485;M
2003-10;3143;62077;Índice;63.935;M
2003-10;3143;62078;Índice;120.872;M
2003-10;3143;62079;Índice;189.916;M
2003-10;3143;62080;Índice;80.459;M
2003-10;3143;62081;Índice;84.35;M
2003-10;3143;62082;Índice;69.887;M
2003-10;3143;62083;Índice;69.831;M
2003-10;3143;62084;Índice;55.829;M
2003-10;3143;62085;Índice;77.362;M
2003-10;3143;62086;Índice;84.925;M
2003-10;3143;62087;Índice;75.348;M
2003-10;3143;62088;Índice;64.215;M
2003-11;2240;62032;Índice;77.927;M
2003-11;2240;62033;Índice;72.676;M
2003-11;2240;62034;Índice;73.05;M
2003-11;2240;62035;Índice;88.995;M
2003-11;2240;62036;Índice;91.193;M
2003-11;2240;62037;Índice;81.741;M
2003-11;2240;62038;Índice;82.748;M
2003-11;2240;62039;Índice;78.002;M
2003-11;2240;62040;Índice;73.441;M
2003-11;2240;62041;Índice;78.735;M
2003-11;2240;62042;Índice;81.574;M
2003-11;2240;62043;Índice;84.211;M
2003-11;2240;62044;Índice;64.332;M
2003-11;2240;62045;Índice;69.898;M
2003-11;2240;62046;Índice;61.028;M
2003-11;2240;62047;Índice;81.856;M
2003-11;2240;62048;Índice;73.538;M
2003-11;2240;62049;Índice;67.839;M
2003-11;2240;62050;Índice;71.36;M
2003-11;2240;62051;Índice;116.307;M
2003-11;2240;62052;Índice;79.13;M
2003-11;2240;62053;Índice;82.647;M
2003-11;2240;62054;Índice;80.941;M
2003-11;2240;62055;Índice;44.681;M
2003-11;2240;62056;Índice;102.513;M
2003-11;2240;62057;Índice;107.077;M
2003-11;2240;62058;Índice;101.046;M
2003-11;2240;62059;Índice;90.016;M
2003-11;2240;62060;Índice;93.462;M
2003-11;2240;62061;Índice;90.557;M
2003-11;2240;62062;Índice;95.622;M
2003-11;2240;62063;Índice;62.479;M
2003-11;2240;62064;Índice;78.927;M
2003-11;2240;62065;Índice;64.466;M
2003-11;2240;62066;Índice;70.866;M
2003-11;2240;62067;Índice;79.978;M
2003-11;2240;62068;Índice;92.285;M
2003-11;2240;62069;Índice;112.202;M
2003-11;2240;62070;Índice;79.788;M
2003-11;2240;62071;Índice;90.327;M
2003-11;2240;62072;Índice;68.854;M
2003-11;2240;62073;Índice;68.66;M
2003-11;2240;62074;Índice;105.651;M
2003-11;2240;62075;Índice;76.985;M
2003-11;2240;62076;Índice;60.908;M
2003-11;2240;62077;Índice;60.938;M
2003-11;2240;62078;Índice;120.362;M
2003-11;2240;62079;Índice;179.29;M
2003-11;2240;62080;Índice;81.671;M
2003-11;2240;62081;Índice;78.32;M
2003-11;2240;62082;Índice;70.504;M
2003-11;2240;62083;Índice;73.819;M
2003-11;2240;62084;Índice;54.82;M
2003-11;2240;62085;Índice;76.098;M
2003-11;2240;62086;Índice;82.432;M
2003-11;2240;62087;Índice;74.587;M
2003-11;2240;62088;Índice;64.916;M
2003-11;3143;62032;Índice;80.554;M
2003-11;3143;62033;Índice;68.125;M
2003-11;3143;62034;Índice;74.892;M
2003-11;3143;62035;Índice;94.487;M
2003-11;3143;62036;Índice;97.539;M
2003-11;3143;62037;Índice;85.657;M
2003-11;3143;62038;Índice;85.464;M
2003-11;3143;62039;Índice;77.69;M
2003-11;3143;62040;Índice;71.64;M
2003-11;3143;62041;Índice;79.247;M
2003-11;3143;62042;Índice;81.221;M
2003-11;3143;62043;Índice;86.72;M
2003-11;3143;62044;Índice;65.39;M
2003-11;3143;62045;Índice;70.488;M
2003-11;3143;62046;Índice;63.172;M
2003-11;3143;62047;Índice;86.891;M
2003-11;3143;62048;Índice;73.526;M
2003-11;3143;62049;Índice;69.879;M
2003-11;3143;62050;Índice;71.996;M
2003-11;3143;62051;Índice;118.931;M
2003-11;3143;62052;Índice;80.674;M
2003-11;3143;62053;Índice;81.758;M
2003-11;3143;62054;Índice;79.535;M
