TEMPORAL;TERRITORIO;MULTIPLICIDAD_SEXO;INDICATOR;OBS_VALUE;FREQ;SEXO;EDAD;DISTRIBUCION_MNP;REL_RESIDENANT
2020;2339;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2339;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2340;69536;PART;42.0;A;_Z;_Z;_Z;_Z
2020;2340;69533;PART;24.0;A;_Z;_Z;_Z;_Z
2020;2340;69534;PART;18.0;A;_Z;_Z;_Z;_Z
2020;2340;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2340;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2340;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2340;69549;PART;43.0;A;_Z;_Z;_Z;_Z
2020;2341;69536;PART;165.0;A;_Z;_Z;_Z;_Z
2020;2341;69533;PART;72.0;A;_Z;_Z;_Z;_Z
2020;2341;69534;PART;93.0;A;_Z;_Z;_Z;_Z
2020;2341;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2341;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2341;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2341;69549;PART;166.0;A;_Z;_Z;_Z;_Z
2020;2342;69536;PART;65.0;A;_Z;_Z;_Z;_Z
2020;2342;69533;PART;26.0;A;_Z;_Z;_Z;_Z
2020;2342;69534;PART;39.0;A;_Z;_Z;_Z;_Z
2020;2342;69549;PART;65.0;A;_Z;_Z;_Z;_Z
2020;2343;69536;PART;321.0;A;_Z;_Z;_Z;_Z
2020;2343;69533;PART;163.0;A;_Z;_Z;_Z;_Z
2020;2343;69534;PART;158.0;A;_Z;_Z;_Z;_Z
2020;2343;69548;PART;6.0;A;_Z;_Z;_Z;_Z
2020;2343;69540;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2343;69537;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2343;69538;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2343;69545;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2343;69543;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2343;69549;PART;327.0;A;_Z;_Z;_Z;_Z
2020;2344;69536;PART;19.0;A;_Z;_Z;_Z;_Z
2020;2344;69533;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2344;69534;PART;9.0;A;_Z;_Z;_Z;_Z
2020;2344;69549;PART;19.0;A;_Z;_Z;_Z;_Z
2020;ES612;69536;PART;8857.0;A;_Z;_Z;_Z;_Z
2020;ES612;69533;PART;4498.0;A;_Z;_Z;_Z;_Z
2020;ES612;69534;PART;4359.0;A;_Z;_Z;_Z;_Z
2020;ES612;69548;PART;144.0;A;_Z;_Z;_Z;_Z
2020;ES612;69540;PART;144.0;A;_Z;_Z;_Z;_Z
2020;ES612;69537;PART;49.0;A;_Z;_Z;_Z;_Z
2020;ES612;69538;PART;49.0;A;_Z;_Z;_Z;_Z
2020;ES612;69539;PART;46.0;A;_Z;_Z;_Z;_Z
2020;ES612;69549;PART;9001.0;A;_Z;_Z;_Z;_Z
2020;2353;69536;PART;36.0;A;_Z;_Z;_Z;_Z
2020;2353;69533;PART;21.0;A;_Z;_Z;_Z;_Z
2020;2353;69534;PART;15.0;A;_Z;_Z;_Z;_Z
2020;2353;69549;PART;36.0;A;_Z;_Z;_Z;_Z
2020;2354;69536;PART;26.0;A;_Z;_Z;_Z;_Z
2020;2354;69533;PART;14.0;A;_Z;_Z;_Z;_Z
2020;2354;69534;PART;12.0;A;_Z;_Z;_Z;_Z
2020;2354;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2354;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2354;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2354;69549;PART;27.0;A;_Z;_Z;_Z;_Z
2020;2355;69536;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2355;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2355;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2355;69549;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2356;69536;PART;966.0;A;_Z;_Z;_Z;_Z
2020;2356;69533;PART;508.0;A;_Z;_Z;_Z;_Z
2020;2356;69534;PART;458.0;A;_Z;_Z;_Z;_Z
2020;2356;69548;PART;12.0;A;_Z;_Z;_Z;_Z
2020;2356;69540;PART;12.0;A;_Z;_Z;_Z;_Z
2020;2356;69537;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2356;69538;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2356;69539;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2356;69549;PART;978.0;A;_Z;_Z;_Z;_Z
2020;2357;69536;PART;32.0;A;_Z;_Z;_Z;_Z
2020;2357;69533;PART;13.0;A;_Z;_Z;_Z;_Z
2020;2357;69534;PART;19.0;A;_Z;_Z;_Z;_Z
2020;2357;69549;PART;32.0;A;_Z;_Z;_Z;_Z
2020;2358;69536;PART;192.0;A;_Z;_Z;_Z;_Z
2020;2358;69533;PART;87.0;A;_Z;_Z;_Z;_Z
2020;2358;69534;PART;105.0;A;_Z;_Z;_Z;_Z
2020;2358;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2358;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2358;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2358;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2358;69549;PART;195.0;A;_Z;_Z;_Z;_Z
2020;2359;69536;PART;154.0;A;_Z;_Z;_Z;_Z
2020;2359;69533;PART;79.0;A;_Z;_Z;_Z;_Z
2020;2359;69534;PART;75.0;A;_Z;_Z;_Z;_Z
2020;2359;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2359;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2359;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2359;69549;PART;155.0;A;_Z;_Z;_Z;_Z
2020;2361;69536;PART;195.0;A;_Z;_Z;_Z;_Z
2020;2361;69533;PART;107.0;A;_Z;_Z;_Z;_Z
2020;2361;69534;PART;88.0;A;_Z;_Z;_Z;_Z
2020;2361;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2361;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2361;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2361;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2361;69549;PART;198.0;A;_Z;_Z;_Z;_Z
2020;2397;69536;PART;49.0;A;_Z;_Z;_Z;_Z
2020;2397;69533;PART;28.0;A;_Z;_Z;_Z;_Z
2020;2397;69534;PART;21.0;A;_Z;_Z;_Z;_Z
2020;2397;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2397;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2397;69537;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2397;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2397;69549;PART;52.0;A;_Z;_Z;_Z;_Z
2020;2362;69536;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2362;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2362;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2362;69549;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2363;69536;PART;55.0;A;_Z;_Z;_Z;_Z
2020;2363;69533;PART;26.0;A;_Z;_Z;_Z;_Z
2020;2363;69534;PART;29.0;A;_Z;_Z;_Z;_Z
2020;2363;69549;PART;55.0;A;_Z;_Z;_Z;_Z
2020;2364;69536;PART;16.0;A;_Z;_Z;_Z;_Z
2020;2364;69533;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2364;69534;PART;6.0;A;_Z;_Z;_Z;_Z
2020;2364;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2364;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2364;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2364;69549;PART;17.0;A;_Z;_Z;_Z;_Z
2020;2365;69536;PART;621.0;A;_Z;_Z;_Z;_Z
2020;2365;69533;PART;294.0;A;_Z;_Z;_Z;_Z
2020;2365;69534;PART;327.0;A;_Z;_Z;_Z;_Z
2020;2365;69548;PART;22.0;A;_Z;_Z;_Z;_Z
2020;2365;69540;PART;22.0;A;_Z;_Z;_Z;_Z
2020;2365;69537;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2365;69538;PART;6.0;A;_Z;_Z;_Z;_Z
2020;2365;69539;PART;6.0;A;_Z;_Z;_Z;_Z
2020;2365;69549;PART;643.0;A;_Z;_Z;_Z;_Z
2020;2366;69536;PART;23.0;A;_Z;_Z;_Z;_Z
2020;2366;69533;PART;12.0;A;_Z;_Z;_Z;_Z
2020;2366;69534;PART;11.0;A;_Z;_Z;_Z;_Z
2020;2366;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2366;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2366;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2366;69549;PART;24.0;A;_Z;_Z;_Z;_Z
2020;2368;69536;PART;603.0;A;_Z;_Z;_Z;_Z
2020;2368;69533;PART;297.0;A;_Z;_Z;_Z;_Z
2020;2368;69534;PART;306.0;A;_Z;_Z;_Z;_Z
2020;2368;69548;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2368;69540;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2368;69537;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2368;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2368;69539;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2368;69549;PART;613.0;A;_Z;_Z;_Z;_Z
2020;2369;69536;PART;155.0;A;_Z;_Z;_Z;_Z
2020;2369;69533;PART;73.0;A;_Z;_Z;_Z;_Z
2020;2369;69534;PART;82.0;A;_Z;_Z;_Z;_Z
2020;2369;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2369;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2369;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2369;69549;PART;156.0;A;_Z;_Z;_Z;_Z
2020;2367;69536;PART;191.0;A;_Z;_Z;_Z;_Z
2020;2367;69533;PART;103.0;A;_Z;_Z;_Z;_Z
2020;2367;69534;PART;88.0;A;_Z;_Z;_Z;_Z
2020;2367;69549;PART;191.0;A;_Z;_Z;_Z;_Z
2020;2370;69536;PART;26.0;A;_Z;_Z;_Z;_Z
2020;2370;69533;PART;12.0;A;_Z;_Z;_Z;_Z
2020;2370;69534;PART;14.0;A;_Z;_Z;_Z;_Z
2020;2370;69549;PART;26.0;A;_Z;_Z;_Z;_Z
2020;2371;69536;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2371;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2371;69534;PART;8.0;A;_Z;_Z;_Z;_Z
2020;2371;69549;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2372;69536;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2372;69533;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2372;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2372;69549;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2373;69536;PART;1395.0;A;_Z;_Z;_Z;_Z
2020;2373;69533;PART;685.0;A;_Z;_Z;_Z;_Z
2020;2373;69534;PART;710.0;A;_Z;_Z;_Z;_Z
2020;2373;69548;PART;21.0;A;_Z;_Z;_Z;_Z
2020;2373;69540;PART;21.0;A;_Z;_Z;_Z;_Z
2020;2373;69537;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2373;69538;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2373;69539;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2373;69549;PART;1416.0;A;_Z;_Z;_Z;_Z
2020;2374;69536;PART;57.0;A;_Z;_Z;_Z;_Z
2020;2374;69533;PART;33.0;A;_Z;_Z;_Z;_Z
2020;2374;69534;PART;24.0;A;_Z;_Z;_Z;_Z
2020;2374;69549;PART;57.0;A;_Z;_Z;_Z;_Z
2020;2375;69536;PART;583.0;A;_Z;_Z;_Z;_Z
2020;2375;69533;PART;297.0;A;_Z;_Z;_Z;_Z
2020;2375;69534;PART;286.0;A;_Z;_Z;_Z;_Z
2020;2375;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2375;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2375;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2375;69539;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2375;69549;PART;586.0;A;_Z;_Z;_Z;_Z
2020;2376;69536;PART;101.0;A;_Z;_Z;_Z;_Z
2020;2376;69533;PART;52.0;A;_Z;_Z;_Z;_Z
2020;2376;69534;PART;49.0;A;_Z;_Z;_Z;_Z
2020;2376;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2376;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2376;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2376;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2376;69549;PART;103.0;A;_Z;_Z;_Z;_Z
2020;2377;69536;PART;47.0;A;_Z;_Z;_Z;_Z
2020;2377;69533;PART;24.0;A;_Z;_Z;_Z;_Z
2020;2377;69534;PART;23.0;A;_Z;_Z;_Z;_Z
2020;2377;69549;PART;47.0;A;_Z;_Z;_Z;_Z
2020;2378;69536;PART;38.0;A;_Z;_Z;_Z;_Z
2020;2378;69533;PART;20.0;A;_Z;_Z;_Z;_Z
2020;2378;69534;PART;18.0;A;_Z;_Z;_Z;_Z
2020;2378;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2378;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2378;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2378;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2378;69549;PART;41.0;A;_Z;_Z;_Z;_Z
2020;2379;69536;PART;36.0;A;_Z;_Z;_Z;_Z
2020;2379;69533;PART;15.0;A;_Z;_Z;_Z;_Z
2020;2379;69534;PART;21.0;A;_Z;_Z;_Z;_Z
2020;2379;69549;PART;36.0;A;_Z;_Z;_Z;_Z
2020;2380;69536;PART;693.0;A;_Z;_Z;_Z;_Z
2020;2380;69533;PART;344.0;A;_Z;_Z;_Z;_Z
2020;2380;69534;PART;349.0;A;_Z;_Z;_Z;_Z
2020;2380;69548;PART;14.0;A;_Z;_Z;_Z;_Z
2020;2380;69540;PART;14.0;A;_Z;_Z;_Z;_Z
2020;2380;69537;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2380;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2380;69539;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2380;69549;PART;707.0;A;_Z;_Z;_Z;_Z
2020;2381;69536;PART;281.0;A;_Z;_Z;_Z;_Z
2020;2381;69533;PART;154.0;A;_Z;_Z;_Z;_Z
2020;2381;69534;PART;127.0;A;_Z;_Z;_Z;_Z
2020;2381;69548;PART;11.0;A;_Z;_Z;_Z;_Z
2020;2381;69540;PART;11.0;A;_Z;_Z;_Z;_Z
2020;2381;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2381;69538;PART;6.0;A;_Z;_Z;_Z;_Z
2020;2381;69539;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2381;69549;PART;292.0;A;_Z;_Z;_Z;_Z
2020;2382;69536;PART;58.0;A;_Z;_Z;_Z;_Z
2020;2382;69533;PART;30.0;A;_Z;_Z;_Z;_Z
2020;2382;69534;PART;28.0;A;_Z;_Z;_Z;_Z
2020;2382;69549;PART;58.0;A;_Z;_Z;_Z;_Z
2020;2383;69536;PART;232.0;A;_Z;_Z;_Z;_Z
2020;2383;69533;PART;123.0;A;_Z;_Z;_Z;_Z
2020;2383;69534;PART;109.0;A;_Z;_Z;_Z;_Z
2020;2383;69548;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2383;69540;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2383;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2383;69539;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2383;69549;PART;237.0;A;_Z;_Z;_Z;_Z
2020;2384;69536;PART;567.0;A;_Z;_Z;_Z;_Z
2020;2384;69533;PART;300.0;A;_Z;_Z;_Z;_Z
2020;2384;69534;PART;267.0;A;_Z;_Z;_Z;_Z
2020;2384;69548;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2384;69540;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2384;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2384;69538;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2384;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2384;69549;PART;574.0;A;_Z;_Z;_Z;_Z
2020;2398;69536;PART;36.0;A;_Z;_Z;_Z;_Z
2020;2398;69533;PART;17.0;A;_Z;_Z;_Z;_Z
2020;2398;69534;PART;19.0;A;_Z;_Z;_Z;_Z
2020;2398;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2398;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2398;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2398;69549;PART;37.0;A;_Z;_Z;_Z;_Z
2020;280346;69536;PART;19.0;A;_Z;_Z;_Z;_Z
2020;280346;69533;PART;9.0;A;_Z;_Z;_Z;_Z
2020;280346;69534;PART;10.0;A;_Z;_Z;_Z;_Z
2020;280346;69549;PART;19.0;A;_Z;_Z;_Z;_Z
2020;2386;69536;PART;248.0;A;_Z;_Z;_Z;_Z
2020;2386;69533;PART;121.0;A;_Z;_Z;_Z;_Z
2020;2386;69534;PART;127.0;A;_Z;_Z;_Z;_Z
2020;2386;69548;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2386;69540;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2386;69537;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2386;69549;PART;252.0;A;_Z;_Z;_Z;_Z
2020;2385;69536;PART;598.0;A;_Z;_Z;_Z;_Z
2020;2385;69533;PART;311.0;A;_Z;_Z;_Z;_Z
2020;2385;69534;PART;287.0;A;_Z;_Z;_Z;_Z
2020;2385;69548;PART;6.0;A;_Z;_Z;_Z;_Z
2020;2385;69540;PART;6.0;A;_Z;_Z;_Z;_Z
2020;2385;69537;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2385;69538;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2385;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2385;69549;PART;604.0;A;_Z;_Z;_Z;_Z
2020;2387;69536;PART;11.0;A;_Z;_Z;_Z;_Z
2020;2387;69533;PART;9.0;A;_Z;_Z;_Z;_Z
2020;2387;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2387;69549;PART;11.0;A;_Z;_Z;_Z;_Z
2020;2388;69536;PART;147.0;A;_Z;_Z;_Z;_Z
2020;2388;69533;PART;75.0;A;_Z;_Z;_Z;_Z
2020;2388;69534;PART;72.0;A;_Z;_Z;_Z;_Z
2020;2388;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2388;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2388;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2388;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2388;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2388;69549;PART;150.0;A;_Z;_Z;_Z;_Z
2020;2389;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2389;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2389;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2389;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2390;69536;PART;51.0;A;_Z;_Z;_Z;_Z
2020;2390;69533;PART;27.0;A;_Z;_Z;_Z;_Z
2020;2390;69534;PART;24.0;A;_Z;_Z;_Z;_Z
2020;2390;69549;PART;51.0;A;_Z;_Z;_Z;_Z
2020;2391;69536;PART;110.0;A;_Z;_Z;_Z;_Z
2020;2391;69533;PART;62.0;A;_Z;_Z;_Z;_Z
2020;2391;69534;PART;48.0;A;_Z;_Z;_Z;_Z
2020;2391;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2391;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2391;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2391;69549;PART;111.0;A;_Z;_Z;_Z;_Z
2020;2392;69536;PART;86.0;A;_Z;_Z;_Z;_Z
2020;2392;69533;PART;47.0;A;_Z;_Z;_Z;_Z
2020;2392;69534;PART;39.0;A;_Z;_Z;_Z;_Z
2020;2392;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2392;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2392;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2392;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2392;69549;PART;88.0;A;_Z;_Z;_Z;_Z
2020;2393;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2393;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2393;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2394;69536;PART;84.0;A;_Z;_Z;_Z;_Z
2020;2394;69533;PART;42.0;A;_Z;_Z;_Z;_Z
2020;2394;69534;PART;42.0;A;_Z;_Z;_Z;_Z
2020;2394;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2394;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2020;2394;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2394;69539;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2394;69549;PART;87.0;A;_Z;_Z;_Z;_Z
2020;2395;69536;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2395;69533;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2395;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2395;69549;PART;5.0;A;_Z;_Z;_Z;_Z
2020;ES613;69536;PART;5494.0;A;_Z;_Z;_Z;_Z
2020;ES613;69533;PART;2804.0;A;_Z;_Z;_Z;_Z
2020;ES613;69534;PART;2690.0;A;_Z;_Z;_Z;_Z
2020;ES613;69548;PART;86.0;A;_Z;_Z;_Z;_Z
2020;ES613;69540;PART;86.0;A;_Z;_Z;_Z;_Z
2020;ES613;69537;PART;24.0;A;_Z;_Z;_Z;_Z
2020;ES613;69538;PART;30.0;A;_Z;_Z;_Z;_Z
2020;ES613;69539;PART;32.0;A;_Z;_Z;_Z;_Z
2020;ES613;69549;PART;5580.0;A;_Z;_Z;_Z;_Z
2020;2403;69536;PART;37.0;A;_Z;_Z;_Z;_Z
2020;2403;69533;PART;22.0;A;_Z;_Z;_Z;_Z
2020;2403;69534;PART;15.0;A;_Z;_Z;_Z;_Z
2020;2403;69549;PART;37.0;A;_Z;_Z;_Z;_Z
2020;2404;69536;PART;97.0;A;_Z;_Z;_Z;_Z
2020;2404;69533;PART;52.0;A;_Z;_Z;_Z;_Z
2020;2404;69534;PART;45.0;A;_Z;_Z;_Z;_Z
2020;2404;69549;PART;97.0;A;_Z;_Z;_Z;_Z
2020;2405;69536;PART;13.0;A;_Z;_Z;_Z;_Z
2020;2405;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2405;69534;PART;8.0;A;_Z;_Z;_Z;_Z
2020;2405;69549;PART;13.0;A;_Z;_Z;_Z;_Z
2020;2406;69536;PART;20.0;A;_Z;_Z;_Z;_Z
2020;2406;69533;PART;8.0;A;_Z;_Z;_Z;_Z
2020;2406;69534;PART;12.0;A;_Z;_Z;_Z;_Z
2020;2406;69549;PART;20.0;A;_Z;_Z;_Z;_Z
2020;2407;69536;PART;63.0;A;_Z;_Z;_Z;_Z
2020;2407;69533;PART;26.0;A;_Z;_Z;_Z;_Z
2020;2407;69534;PART;37.0;A;_Z;_Z;_Z;_Z
2020;2407;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2407;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2407;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2407;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2407;69549;PART;65.0;A;_Z;_Z;_Z;_Z
2020;2408;69536;PART;11.0;A;_Z;_Z;_Z;_Z
2020;2408;69533;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2408;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2020;2408;69549;PART;11.0;A;_Z;_Z;_Z;_Z
2020;2409;69536;PART;146.0;A;_Z;_Z;_Z;_Z
2020;2409;69533;PART;65.0;A;_Z;_Z;_Z;_Z
2020;2409;69534;PART;81.0;A;_Z;_Z;_Z;_Z
2020;2409;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2409;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2409;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2409;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2409;69549;PART;148.0;A;_Z;_Z;_Z;_Z
2020;2410;69536;PART;15.0;A;_Z;_Z;_Z;_Z
2020;2410;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2410;69534;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2410;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2410;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2410;69539;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2410;69549;PART;17.0;A;_Z;_Z;_Z;_Z
2020;2411;69536;PART;16.0;A;_Z;_Z;_Z;_Z
2020;2411;69533;PART;8.0;A;_Z;_Z;_Z;_Z
2020;2411;69534;PART;8.0;A;_Z;_Z;_Z;_Z
2020;2411;69549;PART;16.0;A;_Z;_Z;_Z;_Z
2020;2412;69536;PART;35.0;A;_Z;_Z;_Z;_Z
2020;2412;69533;PART;10.0;A;_Z;_Z;_Z;_Z
2020;2412;69534;PART;25.0;A;_Z;_Z;_Z;_Z
2020;2412;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2412;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2412;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2412;69549;PART;36.0;A;_Z;_Z;_Z;_Z
2020;2413;69536;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2413;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2020;2413;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2020;2413;69549;PART;7.0;A;_Z;_Z;_Z;_Z
2020;2414;69536;PART;58.0;A;_Z;_Z;_Z;_Z
2020;2414;69533;PART;27.0;A;_Z;_Z;_Z;_Z
2020;2414;69534;PART;31.0;A;_Z;_Z;_Z;_Z
2020;2414;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2414;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2414;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2414;69549;PART;59.0;A;_Z;_Z;_Z;_Z
2020;2415;69536;PART;134.0;A;_Z;_Z;_Z;_Z
2020;2415;69533;PART;71.0;A;_Z;_Z;_Z;_Z
2020;2415;69534;PART;63.0;A;_Z;_Z;_Z;_Z
2020;2415;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2415;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2415;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2020;2415;69549;PART;135.0;A;_Z;_Z;_Z;_Z
