D_ESTADO_DATO_0;D_RESITUR_0;D_TEMPORAL_0;D_PARQUES_TURISMO_0;INDICATOR;OBS_VALUE;FREQ
40123;516720;2020;55537;Estancia media;1.6916608460359468;A
40123;516720;2020;55538;Estancia media;3.3044585508706827;A
40123;516720;2020;55539;Estancia media;6.72826086935521;A
40123;516720;2020;55540;Estancia media;2.407894736921312;A
40123;516720;2020;55541;Estancia media;5.732513224608321;A
40123;516721;2014;55537;Estancia media;5.3232292590291;A
40123;516721;2014;55538;Estancia media;4.967451463041668;A
40123;516721;2014;55539;Estancia media;9.764266267639139;A
40123;516721;2014;55540;Estancia media;2.009771986970684;A
40123;516721;2014;55541;Estancia media;7.355259868893692;A
40123;516721;2015;55537;Estancia media;6.097998259741642;A
40123;516721;2015;55538;Estancia media;2.643116818980014;A
40123;516721;2015;55539;Estancia media;5.120937956229196;A
40123;516721;2015;55540;Estancia media;4.351913147538442;A
40123;516721;2015;55541;Estancia media;6.9584688695763175;A
40123;516721;2016;55537;Estancia media;4.686656929550444;A
40123;516721;2016;55538;Estancia media;3.5016924141914245;A
40123;516721;2016;55539;Estancia media;3.9278445883722113;A
40123;516721;2016;55540;Estancia media;6.002667086258232;A
40123;516721;2016;55541;Estancia media;6.108838965694845;A
40123;516721;2017;55537;Estancia media;5.142860911341851;A
40123;516721;2017;55538;Estancia media;3.6360047432497096;A
40123;516721;2017;55539;Estancia media;4.008823529367712;A
40123;516721;2017;55540;Estancia media;6.335665582307154;A
40123;516721;2017;55541;Estancia media;5.843043773850736;A
40123;516721;2018;55537;Estancia media;6.017376823296097;A
40123;516721;2018;55538;Estancia media;3.0597264727397833;A
40123;516721;2018;55539;Estancia media;9.86057918640981;A
40123;516721;2018;55540;Estancia media;3.5078021838179154;A
40123;516721;2018;55541;Estancia media;5.938514930096822;A
40123;516721;2019;55537;Estancia media;5.832201696806535;A
40123;516721;2019;55538;Estancia media;4.290185053125147;A
40123;516721;2019;55539;Estancia media;4.313653136556665;A
40123;516721;2019;55540;Estancia media;2.958194450663068;A
40123;516721;2019;55541;Estancia media;5.444398359415718;A
40123;516721;2020;55537;Estancia media;3.3500333245393663;A
40123;516721;2020;55538;Estancia media;3.653830261499293;A
40123;516721;2020;55539;Estancia media;35.13179737826711;A
40123;516721;2020;55540;Estancia media;3.090909090909091;A
40123;516721;2020;55541;Estancia media;7.5341051606330485;A
40123;516722;2014;55537;Estancia media;6.419635225603996;A
40123;516722;2014;55538;Estancia media;3.340177696195279;A
40123;516722;2014;55539;Estancia media;2.2640949554708594;A
40123;516722;2014;55540;Estancia media;3.2872456015928164;A
40123;516722;2014;55541;Estancia media;5.352137470158448;A
40123;516722;2015;55537;Estancia media;5.567100030363445;A
40123;516722;2015;55538;Estancia media;2.777943402131131;A
40123;516722;2015;55539;Estancia media;5.803489754197009;A
40123;516722;2015;55540;Estancia media;2.1467780898972637;A
40123;516722;2015;55541;Estancia media;4.978783038077357;A
40123;516722;2016;55537;Estancia media;7.035411852047485;A
40123;516722;2016;55538;Estancia media;4.726966382782274;A
40123;516722;2016;55539;Estancia media;2.8220354984206177;A
40123;516722;2016;55540;Estancia media;7.051735576455416;A
40123;516722;2016;55541;Estancia media;4.591418356851659;A
40123;516722;2017;55537;Estancia media;4.854846566265934;A
40123;516722;2017;55538;Estancia media;3.335608813602016;A
40123;516722;2017;55539;Estancia media;3.4951456310891698;A
40123;516722;2017;55540;Estancia media;2.638346298976517;A
40123;516722;2017;55541;Estancia media;4.441352233723001;A
40123;516722;2018;55537;Estancia media;6.137374086272846;A
40123;516722;2018;55538;Estancia media;3.7174791813019854;A
40123;516722;2018;55539;Estancia media;7.564186297358179;A
40123;516722;2018;55540;Estancia media;3.7083333333333335;A
40123;516722;2018;55541;Estancia media;4.200012351371735;A
40123;516722;2019;55537;Estancia media;6.312129967316988;A
40123;516722;2019;55538;Estancia media;1.761838979648888;A
40123;516722;2019;55539;Estancia media;3.1304415182050405;A
40123;516722;2019;55540;Estancia media;4.1844558027544645;A
40123;516722;2019;55541;Estancia media;4.108004960848809;A
40123;516722;2020;55537;Estancia media;2.733703320674739;A
40123;516722;2020;55538;Estancia media;3.5885278074390627;A
40123;516722;2020;55539;Estancia media;4.333333333333333;A
40123;516722;2020;55540;Estancia media;3.0684103160313985;A
40123;516722;2020;55541;Estancia media;6.932973543874607;A
40123;516724;2014;55537;Estancia media;4.8292921303447365;A
40123;516724;2014;55538;Estancia media;2.5491342898184888;A
40123;516724;2014;55539;Estancia media;3.139815054804852;A
40123;516724;2014;55540;Estancia media;3.5122776722376936;A
40123;516724;2014;55541;Estancia media;6.15592365053664;A
40123;516724;2015;55537;Estancia media;3.7826356052756545;A
40123;516724;2015;55538;Estancia media;2.7564761793216292;A
40123;516724;2015;55539;Estancia media;5.403748744629058;A
40123;516724;2015;55540;Estancia media;3.7168845390499152;A
40123;516724;2015;55541;Estancia media;6.227574906466019;A
40123;516724;2016;55537;Estancia media;3.257985728930958;A
40123;516724;2016;55538;Estancia media;3.58994316497828;A
40123;516724;2016;55539;Estancia media;118.46153418219963;A
40123;516724;2016;55540;Estancia media;3.236462319672688;A
40123;516724;2016;55541;Estancia media;5.831797164656252;A
40123;516724;2017;55537;Estancia media;4.590149213469111;A
40123;516724;2017;55538;Estancia media;2.431978995584879;A
40123;516724;2017;55539;Estancia media;2.4394366198059116;A
40123;516724;2017;55540;Estancia media;2.9549956503898973;A
40123;516724;2017;55541;Estancia media;5.13091505622229;A
40123;516724;2018;55537;Estancia media;3.1072465087886743;A
40123;516724;2018;55538;Estancia media;2.275525551513734;A
40123;516724;2018;55539;Estancia media;3.4049217001677854;A
40123;516724;2018;55540;Estancia media;5.050171822420258;A
40123;516724;2018;55541;Estancia media;5.057938597263637;A
40123;516724;2019;55537;Estancia media;3.6606220812630696;A
40123;516724;2019;55538;Estancia media;2.5038891349550134;A
40123;516724;2019;55539;Estancia media;15.014289640140268;A
40123;516724;2019;55540;Estancia media;3.7062315575208276;A
40123;516724;2019;55541;Estancia media;5.319654639372121;A
40123;516724;2020;55537;Estancia media;6.071701018662149;A
40123;516724;2020;55538;Estancia media;3.8260299124709483;A
40123;516724;2020;55539;Estancia media;;A
40123;516724;2020;55540;Estancia media;-;A
40123;516724;2020;55541;Estancia media;4.391981370736237;A
40123;516725;2014;55537;Estancia media;2.8935175154600317;A
40123;516725;2014;55538;Estancia media;2.6933512616580044;A
40123;516725;2014;55539;Estancia media;12.620693460597872;A
40123;516725;2014;55540;Estancia media;3.6770185466816376;A
40123;516725;2014;55541;Estancia media;8.9748836974014;A
40123;516725;2015;55537;Estancia media;2.9572693395348466;A
40123;516725;2015;55538;Estancia media;2.0228656467663546;A
40123;516725;2015;55539;Estancia media;3.652850927331962;A
40123;516725;2015;55540;Estancia media;4.046154914858557;A
40123;516725;2015;55541;Estancia media;9.372460258689514;A
40123;516725;2016;55537;Estancia media;2.5267221053888984;A
40123;516725;2016;55538;Estancia media;2.2430099383100854;A
40123;516725;2016;55539;Estancia media;7.654923187932535;A
40123;516725;2016;55540;Estancia media;3.953802375895073;A
40123;516725;2016;55541;Estancia media;8.46836381022815;A
40123;516725;2017;55537;Estancia media;3.6813702976508424;A
40123;516725;2017;55538;Estancia media;2.0823411725524292;A
40123;516725;2017;55539;Estancia media;3.295595863074093;A
40123;516725;2017;55540;Estancia media;3.3785011933800804;A
40123;516725;2017;55541;Estancia media;7.238559746516562;A
40123;516725;2018;55537;Estancia media;4.156994669196383;A
40123;516725;2018;55538;Estancia media;2.004995495877477;A
40123;516725;2018;55539;Estancia media;1.8585858585858588;A
40123;516725;2018;55540;Estancia media;3.718151543065452;A
40123;516725;2018;55541;Estancia media;7.173279190926254;A
40123;516725;2019;55537;Estancia media;3.2693110255985536;A
40123;516725;2019;55538;Estancia media;2.2074449660180373;A
40123;516725;2019;55539;Estancia media;2.89918732340666;A
40123;516725;2019;55540;Estancia media;2.8590263557648004;A
40123;516725;2019;55541;Estancia media;7.717237484331659;A
40123;516725;2020;55537;Estancia media;2.6501693158399804;A
40123;516725;2020;55538;Estancia media;2.036536724303456;A
40123;516725;2020;55539;Estancia media;2.0000000000604836;A
40123;516725;2020;55540;Estancia media;3.6947601032511375;A
40123;516725;2020;55541;Estancia media;9.09282454587181;A
40123;516726;2014;55537;Estancia media;2.0193169145430874;A
40123;516726;2014;55538;Estancia media;2.674847654928167;A
40123;516726;2014;55539;Estancia media;2.849226643761353;A
40123;516726;2014;55540;Estancia media;4.694143445707761;A
40123;516726;2014;55541;Estancia media;5.23246154749677;A
40123;516726;2015;55537;Estancia media;2.602650263102038;A
40123;516726;2015;55538;Estancia media;1.7623145380922536;A
40123;516726;2015;55539;Estancia media;3.941605839436609;A
40123;516726;2015;55540;Estancia media;2.5728788789671047;A
40123;516726;2015;55541;Estancia media;5.348040578650395;A
40123;516726;2016;55537;Estancia media;2.538037431798477;A
40123;516726;2016;55538;Estancia media;1.7350284693628673;A
40123;516726;2016;55539;Estancia media;6.413058028358337;A
40123;516726;2016;55540;Estancia media;1.495216879177649;A
40123;516726;2016;55541;Estancia media;4.693193398288094;A
40123;516726;2017;55537;Estancia media;4.365266034863083;A
40123;516726;2017;55538;Estancia media;1.4473935214440488;A
40123;516726;2017;55539;Estancia media;4.133852777385192;A
40123;516726;2017;55540;Estancia media;2.0509035116103074;A
40123;516726;2017;55541;Estancia media;4.384024752136821;A
40123;516726;2018;55537;Estancia media;3.1499467916380994;A
40123;516726;2018;55538;Estancia media;2.5667520391929597;A
40123;516726;2018;55539;Estancia media;4.947391116882277;A
40123;516726;2018;55540;Estancia media;4.385498362327909;A
40123;516726;2018;55541;Estancia media;4.636214055600025;A
40123;516726;2019;55537;Estancia media;3.863343767762762;A
40123;516726;2019;55538;Estancia media;2.8630211663091965;A
40123;516726;2019;55539;Estancia media;3.833333333333333;A
40123;516726;2019;55540;Estancia media;2.9730600247556156;A
40123;516726;2019;55541;Estancia media;4.65492274265228;A
40123;516726;2020;55537;Estancia media;2.615227200687656;A
40123;516726;2020;55538;Estancia media;1.137916115419693;A
40123;516726;2020;55539;Estancia media;1.1666666666532257;A
40123;516726;2020;55540;Estancia media;3.4122402142058275;A
40123;516726;2020;55541;Estancia media;4.535608104652131;A
40123;516727;2014;55537;Estancia media;5.891526459488387;A
40123;516727;2014;55538;Estancia media;3.3185537597687476;A
40123;516727;2014;55539;Estancia media;-;A
40123;516727;2014;55540;Estancia media;3.6148649925398213;A
40123;516727;2014;55541;Estancia media;4.925544032934904;A
40123;516727;2015;55537;Estancia media;3.4976911560300543;A
40123;516727;2015;55538;Estancia media;3.2100546876092633;A
40123;516727;2015;55539;Estancia media;5.551942186043361;A
40123;516727;2015;55540;Estancia media;4.380246583695661;A
40123;516727;2015;55541;Estancia media;4.534391984299126;A
40123;516727;2016;55537;Estancia media;4.996381730275188;A
40123;516727;2016;55538;Estancia media;2.6694074942478268;A
40123;516727;2016;55539;Estancia media;2.953947368363108;A
40123;516727;2016;55540;Estancia media;2.136050274793283;A
40123;516727;2016;55541;Estancia media;3.891695306973608;A
40123;516727;2017;55537;Estancia media;4.5011732683803904;A
40123;516727;2017;55538;Estancia media;3.3421902016598977;A
40123;516727;2017;55539;Estancia media;5.1250697933835845;A
40123;516727;2017;55540;Estancia media;1.484666481025455;A
40123;516727;2017;55541;Estancia media;3.6791590315426634;A
40123;516727;2018;55537;Estancia media;3.4729025852926236;A
40123;516727;2018;55538;Estancia media;3.6484058226705303;A
40123;516727;2018;55539;Estancia media;6.414634146341464;A
40123;516727;2018;55540;Estancia media;2.098783659101191;A
40123;516727;2018;55541;Estancia media;4.474320496219608;A
40123;516727;2019;55537;Estancia media;3.4232782291230794;A
40123;516727;2019;55538;Estancia media;2.9418650677104887;A
40123;516727;2019;55539;Estancia media;-;A
40123;516727;2019;55540;Estancia media;2.7686703552408747;A
40123;516727;2019;55541;Estancia media;4.248915978643224;A
40123;516727;2020;55537;Estancia media;2.634328637788535;A
40123;516727;2020;55538;Estancia media;2.2824767778251704;A
40123;516727;2020;55539;Estancia media;1.6593406593587732;A
40123;516727;2020;55540;Estancia media;;A
40123;516727;2020;55541;Estancia media;4.085635670867967;A
40124;55698;2021;55537;Estancia media;4.90724984879246;A
40124;55698;2021;55538;Estancia media;3.8417650118328255;A
40124;55698;2021;55539;Estancia media;4.08504360565278;A
40124;55698;2021;55540;Estancia media;4.898091155688266;A
40124;55698;2021;55541;Estancia media;4.858127474479856;A
40124;55565;2021;55537;Estancia media;4.82778165083155;A
40124;55565;2021;55538;Estancia media;3.929873449286974;A
40124;55565;2021;55539;Estancia media;3.5880651301019326;A
40124;55565;2021;55540;Estancia media;4.873358057767054;A
40124;55565;2021;55541;Estancia media;3.9515484718794376;A
40124;55697;2021;55537;Estancia media;5.891597051033036;A
40124;55697;2021;55538;Estancia media;3.525936852664514;A
40124;55697;2021;55539;Estancia media;10.754650935413633;A
40124;55697;2021;55540;Estancia media;5.440268796680089;A
40124;55697;2021;55541;Estancia media;5.966561573706807;A
40124;55577;2021;55537;Estancia media;9.053117344455668;A
40124;55577;2021;55538;Estancia media;4.27989855915564;A
40124;55577;2021;55539;Estancia media;4.608857206568783;A
40124;55577;2021;55540;Estancia media;6.9056198289547925;A
40124;55577;2021;55541;Estancia media;6.455392940759214;A
40124;516705;2021;55537;Estancia media;4.706456152152275;A
40124;516705;2021;55538;Estancia media;4.933675402233545;A
40124;516705;2021;55539;Estancia media;;A
40124;516705;2021;55540;Estancia media;-;A
40124;516705;2021;55541;Estancia media;5.4183523437218275;A
40124;516706;2021;55537;Estancia media;5.986827223050484;A
40124;516706;2021;55538;Estancia media;5.997389107752639;A
40124;516706;2021;55539;Estancia media;13.12041664325512;A
40124;516706;2021;55540;Estancia media;6.191833439715228;A
40124;516706;2021;55541;Estancia media;6.281723910810011;A
40124;516707;2021;55537;Estancia media;5.174538770872463;A
40124;516707;2021;55538;Estancia media;2.747573705292995;A
40124;516707;2021;55539;Estancia media;12.613075545567625;A
40124;516707;2021;55540;Estancia media;13.75316351654718;A
40124;516707;2021;55541;Estancia media;6.3417226795325785;A
40124;516708;2021;55537;Estancia media;3.122204362647847;A
40124;516708;2021;55538;Estancia media;1.2809132865253918;A
40124;516708;2021;55539;Estancia media;4.0108695651084005;A
40124;516708;2021;55540;Estancia media;43.616424869385;A
40124;516708;2021;55541;Estancia media;7.754435607913637;A
40124;55568;2021;55537;Estancia media;7.162916674032751;A
40124;55568;2021;55538;Estancia media;3.392232575698515;A
40124;55568;2021;55539;Estancia media;7.551408914969247;A
40124;55568;2021;55540;Estancia media;4.73701820251051;A
40124;55568;2021;55541;Estancia media;5.215799843210283;A
40124;516709;2021;55537;Estancia media;17.81584013687088;A
40124;516709;2021;55538;Estancia media;2.19716242935246;A
40124;516709;2021;55539;Estancia media;-;A
40124;516709;2021;55540;Estancia media;-;A
40124;516709;2021;55541;Estancia media;5.922100285166605;A
40124;516710;2021;55537;Estancia media;4.491643082779086;A
40124;516710;2021;55538;Estancia media;2.31630756773475;A
40124;516710;2021;55539;Estancia media;3.9739170720561625;A
40124;516710;2021;55540;Estancia media;-;A
40124;516710;2021;55541;Estancia media;6.433789374798608;A
40124;516711;2021;55537;Estancia media;3.8955114141024927;A
40124;516711;2021;55538;Estancia media;4.0257300895238135;A
40124;516711;2021;55539;Estancia media;8.754361220320643;A
40124;516711;2021;55540;Estancia media;3.0713008499913124;A
40124;516711;2021;55541;Estancia media;5.620734271022275;A
40124;516712;2021;55537;Estancia media;8.216612333247959;A
40124;516712;2021;55538;Estancia media;4.676324264223638;A
40124;516712;2021;55539;Estancia media;-;A
40124;516712;2021;55540;Estancia media;13.159801690858345;A
40124;516712;2021;55541;Estancia media;8.171819488704536;A
40124;55571;2021;55537;Estancia media;8.177990908098748;A
40124;55571;2021;55538;Estancia media;3.3959557628645554;A
40124;55571;2021;55539;Estancia media;14.108509514550802;A
40124;55571;2021;55540;Estancia media;5.30742120227674;A
40124;55571;2021;55541;Estancia media;5.847748181168062;A
40124;516713;2021;55537;Estancia media;6.518241040600942;A
40124;516713;2021;55538;Estancia media;2.1433751834147055;A
40124;516713;2021;55539;Estancia media;-;A
40124;516713;2021;55540;Estancia media;3.6726570188684495;A
40124;516713;2021;55541;Estancia media;4.712070543958532;A
40124;516715;2021;55537;Estancia media;4.205752075264216;A
40124;516715;2021;55538;Estancia media;3.9950056720694023;A
40124;516715;2021;55539;Estancia media;8.930232558269335;A
40124;516715;2021;55540;Estancia media;4.385202591531305;A
40124;516715;2021;55541;Estancia media;5.379211092825085;A
40124;55574;2021;55537;Estancia media;5.760333301524503;A
40124;55574;2021;55538;Estancia media;3.1035619933589937;A
40124;55574;2021;55539;Estancia media;6.43507213206671;A
40124;55574;2021;55540;Estancia media;3.6679987842196855;A
40124;55574;2021;55541;Estancia media;6.384449780779546;A
40124;516716;2021;55537;Estancia media;6.178592034218525;A
40124;516716;2021;55538;Estancia media;1.740488217299028;A
40124;516716;2021;55539;Estancia media;2.152220689590098;A
40124;516716;2021;55540;Estancia media;1.526824017348399;A
40124;516716;2021;55541;Estancia media;4.271966349839103;A
40124;516717;2021;55537;Estancia media;9.600295402365608;A
40124;516717;2021;55538;Estancia media;5.020531199716086;A
40124;516717;2021;55539;Estancia media;21.034739580716614;A
40124;516717;2021;55540;Estancia media;17.121731796596556;A
40124;516717;2021;55541;Estancia media;7.178775191155621;A
40124;516718;2021;55537;Estancia media;4.042744732232291;A
40124;516718;2021;55538;Estancia media;2.223454258278537;A
40124;516718;2021;55539;Estancia media;10.082848581291655;A
40124;516718;2021;55540;Estancia media;3.26128646253528;A
40124;516718;2021;55541;Estancia media;4.703270041042515;A
40124;516719;2021;55537;Estancia media;3.7227647830205566;A
40124;516719;2021;55538;Estancia media;1.873029655711068;A
40124;516719;2021;55539;Estancia media;10.095857610335983;A
40124;516719;2021;55540;Estancia media;3.0229301786271834;A
40124;516719;2021;55541;Estancia media;8.307676933409365;A
40124;516720;2021;55537;Estancia media;2.943793481755557;A
40124;516720;2021;55538;Estancia media;1.6850507667947907;A
40124;516720;2021;55539;Estancia media;2.777777777768817;A
40124;516720;2021;55540;Estancia media;-;A
40124;516720;2021;55541;Estancia media;8.797068520281808;A
40124;516721;2021;55537;Estancia media;3.763767252952406;A
40124;516721;2021;55538;Estancia media;4.217904825978213;A
40124;516721;2021;55539;Estancia media;1.6135385792137809;A
40124;516721;2021;55540;Estancia media;9.87547684157432;A
40124;516721;2021;55541;Estancia media;5.952259624466898;A
40124;516722;2021;55537;Estancia media;3.1571819077645453;A
40124;516722;2021;55538;Estancia media;1.3138736160022364;A
40124;516722;2021;55539;Estancia media;-;A
40124;516722;2021;55540;Estancia media;3.088849876531269;A
40124;516722;2021;55541;Estancia media;4.4758107574460695;A
40124;516724;2021;55537;Estancia media;6.471647066744871;A
40124;516724;2021;55538;Estancia media;3.622582326448835;A
40124;516724;2021;55539;Estancia media;-;A
40124;516724;2021;55540;Estancia media;4.868095967694278;A
40124;516724;2021;55541;Estancia media;4.5051529134745305;A
40124;516725;2021;55537;Estancia media;4.62690653558036;A
40124;516725;2021;55538;Estancia media;2.3400381028655604;A
40124;516725;2021;55539;Estancia media;4.792207792052201;A
40124;516725;2021;55540;Estancia media;4.882618109644782;A
40124;516725;2021;55541;Estancia media;6.359156827091778;A
40124;516726;2021;55537;Estancia media;2.0137227928812313;A
40124;516726;2021;55538;Estancia media;1.0770928131455135;A
40124;516726;2021;55539;Estancia media;-;A
40124;516726;2021;55540;Estancia media;-;A
40124;516726;2021;55541;Estancia media;5.841108500343683;A
40124;516727;2021;55537;Estancia media;2.247550432841846;A
40124;516727;2021;55538;Estancia media;4.29183469270412;A
40124;516727;2021;55539;Estancia media;4.341365461930104;A
40124;516727;2021;55540;Estancia media;1.0;A
40124;516727;2021;55541;Estancia media;6.600233111444425;A
