D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_SEXO_0;D_MCVL_MONSALARIO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2019;2713;281592;3690;281485;281487;Asalariados (Personas);199425.0;A
2019;2713;281592;3690;281486;281487;Asalariados (Personas);199425.0;A
2019;2797;281593;;281485;281487;Asalariados (Personas);492750.0;A
2019;2797;281593;;281486;281487;Asalariados (Personas);492750.0;A
2019;2797;281593;3689;281485;281487;Asalariados (Personas);132425.0;A
2019;2797;281593;3689;281486;281487;Asalariados (Personas);132425.0;A
2019;2797;281593;3690;281485;281487;Asalariados (Personas);113950.0;A
2019;2797;281593;3690;281486;281487;Asalariados (Personas);113950.0;A
2019;2797;281594;;281485;281487;Asalariados (Personas);128800.0;A
2019;2797;281594;;281486;281487;Asalariados (Personas);128800.0;A
2019;2797;281594;3689;281485;281487;Asalariados (Personas);23625.0;A
2019;2797;281594;3689;281486;281487;Asalariados (Personas);23625.0;A
2019;2797;281594;3690;281485;281487;Asalariados (Personas);40775.0;A
2019;2797;281594;3690;281486;281487;Asalariados (Personas);40775.0;A
2019;2797;281592;;281485;281487;Asalariados (Personas);621550.0;A
2019;2797;281592;;281486;281487;Asalariados (Personas);621550.0;A
2019;2797;281592;3689;281485;281487;Asalariados (Personas);156050.0;A
2019;2797;281592;3689;281486;281487;Asalariados (Personas);156050.0;A
2019;2797;281592;3690;281485;281487;Asalariados (Personas);154725.0;A
2019;2797;281592;3690;281486;281487;Asalariados (Personas);154725.0;A
2019;2911;281593;;281485;281487;Asalariados (Personas);572450.0;A
2019;2911;281593;;281486;281487;Asalariados (Personas);572450.0;A
2019;2911;281593;3689;281485;281487;Asalariados (Personas);156325.0;A
2019;2911;281593;3689;281486;281487;Asalariados (Personas);156325.0;A
2019;2911;281593;3690;281485;281487;Asalariados (Personas);129900.0;A
2019;2911;281593;3690;281486;281487;Asalariados (Personas);129900.0;A
2019;2911;281594;;281485;281487;Asalariados (Personas);20200.0;A
2019;2911;281594;;281486;281487;Asalariados (Personas);20200.0;A
2019;2911;281594;3689;281485;281487;Asalariados (Personas);7275.0;A
2019;2911;281594;3689;281486;281487;Asalariados (Personas);7275.0;A
2019;2911;281594;3690;281485;281487;Asalariados (Personas);2825.0;A
2019;2911;281594;3690;281486;281487;Asalariados (Personas);2825.0;A
2019;2911;281592;;281485;281487;Asalariados (Personas);592650.0;A
2019;2911;281592;;281486;281487;Asalariados (Personas);592650.0;A
2019;2911;281592;3689;281485;281487;Asalariados (Personas);163600.0;A
2019;2911;281592;3689;281486;281487;Asalariados (Personas);163600.0;A
2019;2911;281592;3690;281485;281487;Asalariados (Personas);132725.0;A
2019;2911;281592;3690;281486;281487;Asalariados (Personas);132725.0;A
2019;3023;281593;;281485;281487;Asalariados (Personas);1553250.0;A
2019;3023;281593;;281486;281487;Asalariados (Personas);1553250.0;A
2019;3023;281593;3689;281485;281487;Asalariados (Personas);405125.0;A
2019;3023;281593;3689;281486;281487;Asalariados (Personas);405125.0;A
2019;3023;281593;3690;281485;281487;Asalariados (Personas);371500.0;A
2019;3023;281593;3690;281486;281487;Asalariados (Personas);371500.0;A
2019;3023;281594;;281485;281487;Asalariados (Personas);211300.0;A
2019;3023;281594;;281486;281487;Asalariados (Personas);211300.0;A
2019;3023;281594;3689;281485;281487;Asalariados (Personas);56975.0;A
2019;3023;281594;3689;281486;281487;Asalariados (Personas);56975.0;A
2019;3023;281594;3690;281485;281487;Asalariados (Personas);48675.0;A
2019;3023;281594;3690;281486;281487;Asalariados (Personas);48675.0;A
2019;3023;281592;;281485;281487;Asalariados (Personas);1764550.0;A
2019;3023;281592;;281486;281487;Asalariados (Personas);1764550.0;A
2019;3023;281592;3689;281485;281487;Asalariados (Personas);462100.0;A
2019;3023;281592;3689;281486;281487;Asalariados (Personas);462100.0;A
2019;3023;281592;3690;281485;281487;Asalariados (Personas);420175.0;A
2019;3023;281592;3690;281486;281487;Asalariados (Personas);420175.0;A
2019;3142;281593;;281485;281487;Asalariados (Personas);2002250.0;A
2019;3142;281593;;281486;281487;Asalariados (Personas);2002250.0;A
2019;3142;281593;3689;281485;281487;Asalariados (Personas);527975.0;A
2019;3142;281593;3689;281486;281487;Asalariados (Personas);527975.0;A
2019;3142;281593;3690;281485;281487;Asalariados (Personas);473150.0;A
2019;3142;281593;3690;281486;281487;Asalariados (Personas);473150.0;A
2019;3142;281594;;281485;281487;Asalariados (Personas);98450.0;A
2019;3142;281594;;281486;281487;Asalariados (Personas);98450.0;A
2019;3142;281594;3689;281485;281487;Asalariados (Personas);28300.0;A
2019;3142;281594;3689;281486;281487;Asalariados (Personas);28300.0;A
2019;3142;281594;3690;281485;281487;Asalariados (Personas);20925.0;A
2019;3142;281594;3690;281486;281487;Asalariados (Personas);20925.0;A
2019;3142;281592;;281485;281487;Asalariados (Personas);2100700.0;A
2019;3142;281592;;281486;281487;Asalariados (Personas);2100700.0;A
2019;3142;281592;3689;281485;281487;Asalariados (Personas);556275.0;A
2019;3142;281592;3689;281486;281487;Asalariados (Personas);556275.0;A
2019;3142;281592;3690;281485;281487;Asalariados (Personas);494075.0;A
2019;3142;281592;3690;281486;281487;Asalariados (Personas);494075.0;A
2019;3143;281593;;281485;281487;Asalariados (Personas);5865650.0;A
2019;3143;281593;;281486;281487;Asalariados (Personas);5865650.0;A
2019;3143;281593;3689;281485;281487;Asalariados (Personas);1563075.0;A
2019;3143;281593;3689;281486;281487;Asalariados (Personas);1563075.0;A
2019;3143;281593;3690;281485;281487;Asalariados (Personas);1369750.0;A
2019;3143;281593;3690;281486;281487;Asalariados (Personas);1369750.0;A
2019;3143;281594;;281485;281487;Asalariados (Personas);610800.0;A
2019;3143;281594;;281486;281487;Asalariados (Personas);610800.0;A
2019;3143;281594;3689;281485;281487;Asalariados (Personas);167750.0;A
2019;3143;281594;3689;281486;281487;Asalariados (Personas);167750.0;A
2019;3143;281594;3690;281485;281487;Asalariados (Personas);137650.0;A
2019;3143;281594;3690;281486;281487;Asalariados (Personas);137650.0;A
2019;3143;281592;;281485;281487;Asalariados (Personas);6476450.0;A
2019;3143;281592;;281486;281487;Asalariados (Personas);6476450.0;A
2019;3143;281592;3689;281485;281487;Asalariados (Personas);1730825.0;A
2019;3143;281592;3689;281486;281487;Asalariados (Personas);1730825.0;A
2019;3143;281592;3690;281485;281487;Asalariados (Personas);1507400.0;A
2019;3143;281592;3690;281486;281487;Asalariados (Personas);1507400.0;A
2020;2352;281593;;281485;281487;Asalariados (Personas);542700.0;A
2020;2352;281593;;281486;281487;Asalariados (Personas);542700.0;A
2020;2352;281593;3689;281485;281487;Asalariados (Personas);137450.0;A
2020;2352;281593;3689;281486;281487;Asalariados (Personas);137450.0;A
2020;2352;281593;3690;281485;281487;Asalariados (Personas);133900.0;A
2020;2352;281593;3690;281486;281487;Asalariados (Personas);133900.0;A
2020;2352;281594;;281485;281487;Asalariados (Personas);171350.0;A
2020;2352;281594;;281486;281487;Asalariados (Personas);171350.0;A
2020;2352;281594;3689;281485;281487;Asalariados (Personas);56200.0;A
2020;2352;281594;3689;281486;281487;Asalariados (Personas);56200.0;A
2020;2352;281594;3690;281485;281487;Asalariados (Personas);29475.0;A
2020;2352;281594;3690;281486;281487;Asalariados (Personas);29475.0;A
2020;2352;281592;;281485;281487;Asalariados (Personas);714050.0;A
2020;2352;281592;;281486;281487;Asalariados (Personas);714050.0;A
2020;2352;281592;3689;281485;281487;Asalariados (Personas);193650.0;A
2020;2352;281592;3689;281486;281487;Asalariados (Personas);193650.0;A
2020;2352;281592;3690;281485;281487;Asalariados (Personas);163375.0;A
2020;2352;281592;3690;281486;281487;Asalariados (Personas);163375.0;A
2020;2402;281593;;281485;281487;Asalariados (Personas);1103200.0;A
2020;2402;281593;;281486;281487;Asalariados (Personas);1103200.0;A
2020;2402;281593;3689;281485;281487;Asalariados (Personas);301850.0;A
2020;2402;281593;3689;281486;281487;Asalariados (Personas);301850.0;A
2020;2402;281593;3690;281485;281487;Asalariados (Personas);249750.0;A
2020;2402;281593;3690;281486;281487;Asalariados (Personas);249750.0;A
2020;2402;281594;;281485;281487;Asalariados (Personas);35700.0;A
2020;2402;281594;;281486;281487;Asalariados (Personas);35700.0;A
2020;2402;281594;3689;281485;281487;Asalariados (Personas);11175.0;A
2020;2402;281594;3689;281486;281487;Asalariados (Personas);11175.0;A
2020;2402;281594;3690;281485;281487;Asalariados (Personas);6675.0;A
2020;2402;281594;3690;281486;281487;Asalariados (Personas);6675.0;A
2020;2402;281592;;281485;281487;Asalariados (Personas);1138900.0;A
2020;2402;281592;;281486;281487;Asalariados (Personas);1138900.0;A
2020;2402;281592;3689;281485;281487;Asalariados (Personas);313025.0;A
2020;2402;281592;3689;281486;281487;Asalariados (Personas);313025.0;A
2020;2402;281592;3690;281485;281487;Asalariados (Personas);256425.0;A
2020;2402;281592;3690;281486;281487;Asalariados (Personas);256425.0;A
2020;2482;281593;;281485;281487;Asalariados (Personas);773500.0;A
2020;2482;281593;;281486;281487;Asalariados (Personas);773500.0;A
2020;2482;281593;3689;281485;281487;Asalariados (Personas);205625.0;A
2020;2482;281593;3689;281486;281487;Asalariados (Personas);205625.0;A
2020;2482;281593;3690;281485;281487;Asalariados (Personas);181125.0;A
2020;2482;281593;3690;281486;281487;Asalariados (Personas);181125.0;A
2020;2482;281594;;281485;281487;Asalariados (Personas);32750.0;A
2020;2482;281594;;281486;281487;Asalariados (Personas);32750.0;A
2020;2482;281594;3689;281485;281487;Asalariados (Personas);9450.0;A
2020;2482;281594;3689;281486;281487;Asalariados (Personas);9450.0;A
2020;2482;281594;3690;281485;281487;Asalariados (Personas);6925.0;A
2020;2482;281594;3690;281486;281487;Asalariados (Personas);6925.0;A
2020;2482;281592;;281485;281487;Asalariados (Personas);806250.0;A
2020;2482;281592;;281486;281487;Asalariados (Personas);806250.0;A
2020;2482;281592;3689;281485;281487;Asalariados (Personas);215075.0;A
2020;2482;281592;3689;281486;281487;Asalariados (Personas);215075.0;A
2020;2482;281592;3690;281485;281487;Asalariados (Personas);188050.0;A
2020;2482;281592;3690;281486;281487;Asalariados (Personas);188050.0;A
2020;2713;281593;;281485;281487;Asalariados (Personas);742500.0;A
2020;2713;281593;;281486;281487;Asalariados (Personas);742500.0;A
2020;2713;281593;3689;281485;281487;Asalariados (Personas);191075.0;A
2020;2713;281593;3689;281486;281487;Asalariados (Personas);191075.0;A
2020;2713;281593;3690;281485;281487;Asalariados (Personas);180175.0;A
2020;2713;281593;3690;281486;281487;Asalariados (Personas);180175.0;A
2020;2713;281594;;281485;281487;Asalariados (Personas);63400.0;A
2020;2713;281594;;281486;281487;Asalariados (Personas);63400.0;A
2020;2713;281594;3689;281485;281487;Asalariados (Personas);19425.0;A
2020;2713;281594;3689;281486;281487;Asalariados (Personas);19425.0;A
2020;2713;281594;3690;281485;281487;Asalariados (Personas);12275.0;A
2020;2713;281594;3690;281486;281487;Asalariados (Personas);12275.0;A
2020;2713;281592;;281485;281487;Asalariados (Personas);805900.0;A
2020;2713;281592;;281486;281487;Asalariados (Personas);805900.0;A
2020;2713;281592;3689;281485;281487;Asalariados (Personas);210500.0;A
2020;2713;281592;3689;281486;281487;Asalariados (Personas);210500.0;A
2020;2713;281592;3690;281485;281487;Asalariados (Personas);192450.0;A
2020;2713;281592;3690;281486;281487;Asalariados (Personas);192450.0;A
2020;2797;281593;;281485;281487;Asalariados (Personas);475200.0;A
2020;2797;281593;;281486;281487;Asalariados (Personas);475200.0;A
2020;2797;281593;3689;281485;281487;Asalariados (Personas);127525.0;A
2020;2797;281593;3689;281486;281487;Asalariados (Personas);127525.0;A
2020;2797;281593;3690;281485;281487;Asalariados (Personas);110075.0;A
2020;2797;281593;3690;281486;281487;Asalariados (Personas);110075.0;A
2020;2797;281594;;281485;281487;Asalariados (Personas);110250.0;A
2020;2797;281594;;281486;281487;Asalariados (Personas);110250.0;A
2020;2797;281594;3689;281485;281487;Asalariados (Personas);23000.0;A
2020;2797;281594;3689;281486;281487;Asalariados (Personas);23000.0;A
2020;2797;281594;3690;281485;281487;Asalariados (Personas);32125.0;A
2020;2797;281594;3690;281486;281487;Asalariados (Personas);32125.0;A
2020;2797;281592;;281485;281487;Asalariados (Personas);585450.0;A
2020;2797;281592;;281486;281487;Asalariados (Personas);585450.0;A
2020;2797;281592;3689;281485;281487;Asalariados (Personas);150525.0;A
2020;2797;281592;3689;281486;281487;Asalariados (Personas);150525.0;A
2020;2797;281592;3690;281485;281487;Asalariados (Personas);142200.0;A
2020;2797;281592;3690;281486;281487;Asalariados (Personas);142200.0;A
2020;2911;281593;;281485;281487;Asalariados (Personas);560350.0;A
2020;2911;281593;;281486;281487;Asalariados (Personas);560350.0;A
2020;2911;281593;3689;281485;281487;Asalariados (Personas);152775.0;A
2020;2911;281593;3689;281486;281487;Asalariados (Personas);152775.0;A
2020;2911;281593;3690;281485;281487;Asalariados (Personas);127400.0;A
2020;2911;281593;3690;281486;281487;Asalariados (Personas);127400.0;A
2020;2911;281594;;281485;281487;Asalariados (Personas);19800.0;A
2020;2911;281594;;281486;281487;Asalariados (Personas);19800.0;A
2020;2911;281594;3689;281485;281487;Asalariados (Personas);7225.0;A
2020;2911;281594;3689;281486;281487;Asalariados (Personas);7225.0;A
2020;2911;281594;3690;281485;281487;Asalariados (Personas);2675.0;A
2020;2911;281594;3690;281486;281487;Asalariados (Personas);2675.0;A
2020;2911;281592;;281485;281487;Asalariados (Personas);580150.0;A
2020;2911;281592;;281486;281487;Asalariados (Personas);580150.0;A
2020;2911;281592;3689;281485;281487;Asalariados (Personas);160000.0;A
2020;2911;281592;3689;281486;281487;Asalariados (Personas);160000.0;A
2020;2911;281592;3690;281485;281487;Asalariados (Personas);130075.0;A
2020;2911;281592;3690;281486;281487;Asalariados (Personas);130075.0;A
2020;3023;281593;;281485;281487;Asalariados (Personas);1481350.0;A
2020;3023;281593;;281486;281487;Asalariados (Personas);1481350.0;A
2020;3023;281593;3689;281485;281487;Asalariados (Personas);387875.0;A
2020;3023;281593;3689;281486;281487;Asalariados (Personas);387875.0;A
2020;3023;281593;3690;281485;281487;Asalariados (Personas);352800.0;A
2020;3023;281593;3690;281486;281487;Asalariados (Personas);352800.0;A
2020;3023;281594;;281485;281487;Asalariados (Personas);189800.0;A
2020;3023;281594;;281486;281487;Asalariados (Personas);189800.0;A
2020;3023;281594;3689;281485;281487;Asalariados (Personas);52625.0;A
2020;3023;281594;3689;281486;281487;Asalariados (Personas);52625.0;A
2020;3023;281594;3690;281485;281487;Asalariados (Personas);42275.0;A
2020;3023;281594;3690;281486;281487;Asalariados (Personas);42275.0;A
2020;3023;281592;;281485;281487;Asalariados (Personas);1671150.0;A
2020;3023;281592;;281486;281487;Asalariados (Personas);1671150.0;A
2020;3023;281592;3689;281485;281487;Asalariados (Personas);440500.0;A
2020;3023;281592;3689;281486;281487;Asalariados (Personas);440500.0;A
2020;3023;281592;3690;281485;281487;Asalariados (Personas);395075.0;A
2020;3023;281592;3690;281486;281487;Asalariados (Personas);395075.0;A
2020;3142;281593;;281485;281487;Asalariados (Personas);1931550.0;A
2020;3142;281593;;281486;281487;Asalariados (Personas);1931550.0;A
2020;3142;281593;3689;281485;281487;Asalariados (Personas);511550.0;A
2020;3142;281593;3689;281486;281487;Asalariados (Personas);511550.0;A
2020;3142;281593;3690;281485;281487;Asalariados (Personas);454225.0;A
2020;3142;281593;3690;281486;281487;Asalariados (Personas);454225.0;A
2020;3142;281594;;281485;281487;Asalariados (Personas);97950.0;A
2020;3142;281594;;281486;281487;Asalariados (Personas);97950.0;A
2020;3142;281594;3689;281485;281487;Asalariados (Personas);28625.0;A
2020;3142;281594;3689;281486;281487;Asalariados (Personas);28625.0;A
2020;3142;281594;3690;281485;281487;Asalariados (Personas);20350.0;A
2020;3142;281594;3690;281486;281487;Asalariados (Personas);20350.0;A
2020;3142;281592;;281485;281487;Asalariados (Personas);2029500.0;A
2020;3142;281592;;281486;281487;Asalariados (Personas);2029500.0;A
2020;3142;281592;3689;281485;281487;Asalariados (Personas);540175.0;A
2020;3142;281592;3689;281486;281487;Asalariados (Personas);540175.0;A
2020;3142;281592;3690;281485;281487;Asalariados (Personas);474575.0;A
2020;3142;281592;3690;281486;281487;Asalariados (Personas);474575.0;A
2020;3143;281593;;281485;281487;Asalariados (Personas);5666550.0;A
2020;3143;281593;;281486;281487;Asalariados (Personas);5666550.0;A
2020;3143;281593;3689;281485;281487;Asalariados (Personas);1514150.0;A
2020;3143;281593;3689;281486;281487;Asalariados (Personas);1514150.0;A
2020;3143;281593;3690;281485;281487;Asalariados (Personas);1319125.0;A
2020;3143;281593;3690;281486;281487;Asalariados (Personas);1319125.0;A
2020;3143;281594;;281485;281487;Asalariados (Personas);577200.0;A
2020;3143;281594;;281486;281487;Asalariados (Personas);577200.0;A
2020;3143;281594;3689;281485;281487;Asalariados (Personas);164975.0;A
2020;3143;281594;3689;281486;281487;Asalariados (Personas);164975.0;A
2020;3143;281594;3690;281485;281487;Asalariados (Personas);123625.0;A
2020;3143;281594;3690;281486;281487;Asalariados (Personas);123625.0;A
2020;3143;281592;;281485;281487;Asalariados (Personas);6243750.0;A
2020;3143;281592;;281486;281487;Asalariados (Personas);6243750.0;A
2020;3143;281592;3689;281485;281487;Asalariados (Personas);1679125.0;A
2020;3143;281592;3689;281486;281487;Asalariados (Personas);1679125.0;A
2020;3143;281592;3690;281485;281487;Asalariados (Personas);1442750.0;A
2020;3143;281592;3690;281486;281487;Asalariados (Personas);1442750.0;A
2017;2352;281593;;281485;281487;Salario medio (€);97134.0;A
2017;2352;281593;;281486;281487;Salario medio (€);130165.0;A
2017;2352;281593;3689;281485;281487;Salario medio (€);34724.0;A
2017;2352;281593;3689;281486;281487;Salario medio (€);45029.0;A
2017;2352;281593;3690;281485;281487;Salario medio (€);30016.0;A
2017;2352;281593;3690;281486;281487;Salario medio (€);41736.0;A
2017;2352;281594;;281485;281487;Salario medio (€);44656.0;A
2017;2352;281594;;281486;281487;Salario medio (€);88557.0;A
