D_ESTADO_DATO_0;D_TERRITORIO_0;D_CAT_HOTELES_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;3143;62149;2015;Plazas medias estimadas;245882.84662106;A
40123;3143;62149;2014;Plazas medias estimadas;245901.03456724;A
40123;3143;62149;2013;Plazas medias estimadas;244430.55249976;A
40123;3143;62149;2012;Plazas medias estimadas;242322.62000104;A
40123;3143;62149;2011;Plazas medias estimadas;245385.54583333;A
40123;3143;62149;2010;Plazas medias estimadas;243711.465833837;A
40123;3143;62149;2009;Plazas medias estimadas;244348.73249992;A
40123;3143;62149;2008;Plazas medias estimadas;240801.76083329;A
40123;2352;264447;2020;Plazas medias estimadas;11202.821715919;A
40123;2352;264447;2019;Plazas medias estimadas;23203.761532176;A
40123;2352;264447;2018;Plazas medias estimadas;23272.313543;A
40123;2352;264447;2017;Plazas medias estimadas;23056.514068;A
40123;2352;264447;2016;Plazas medias estimadas;22969.960876;A
40123;2352;264447;2015;Plazas medias estimadas;21245.350675;A
40123;2352;264447;2014;Plazas medias estimadas;20572.827652;A
40123;2352;264447;2013;Plazas medias estimadas;19160.34166633;A
40123;2352;264447;2012;Plazas medias estimadas;19186.475;A
40123;2352;264447;2011;Plazas medias estimadas;19887.64333333;A
40123;2352;264447;2010;Plazas medias estimadas;19765.00416667;A
40123;2352;264447;2009;Plazas medias estimadas;18337.36750033;A
40123;2352;264447;2008;Plazas medias estimadas;17913.45416667;A
40123;2352;264446;2020;Plazas medias estimadas;1301.555671354;A
40123;2352;264446;2019;Plazas medias estimadas;2038.84282384;A
40123;2352;264446;2018;Plazas medias estimadas;1996.5847328;A
40123;2352;264446;2017;Plazas medias estimadas;1681.085435;A
40123;2352;264446;2016;Plazas medias estimadas;2467.5598864;A
40123;2352;264446;2015;Plazas medias estimadas;3185.250045;A
40123;2352;264446;2014;Plazas medias estimadas;3518.3011265;A
40123;2352;264446;2013;Plazas medias estimadas;4849.0533333;A
40123;2352;264446;2012;Plazas medias estimadas;4496.0733333;A
40123;2352;264446;2011;Plazas medias estimadas;4916.605;A
40123;2352;264446;2010;Plazas medias estimadas;5344.1908333;A
40123;2352;264446;2009;Plazas medias estimadas;5420.9441667;A
40123;2352;264446;2008;Plazas medias estimadas;5788.05;A
40123;2352;62148;2020;Plazas medias estimadas;944.404734595;A
40123;2352;62148;2019;Plazas medias estimadas;1268.25;A
40123;2352;62148;2018;Plazas medias estimadas;1277.5;A
40123;2352;62148;2017;Plazas medias estimadas;1267.8333333;A
40123;2352;62148;2016;Plazas medias estimadas;1203.9166667;A
40123;2352;62148;2015;Plazas medias estimadas;1139.4716106;A
40123;2352;62148;2014;Plazas medias estimadas;1248.5;A
40123;2352;62148;2013;Plazas medias estimadas;1328.39;A
40123;2352;62148;2012;Plazas medias estimadas;1342.4783333;A
40123;2352;62148;2011;Plazas medias estimadas;1384.9116667;A
40123;2352;62148;2010;Plazas medias estimadas;1328.9;A
40123;2352;62148;2009;Plazas medias estimadas;1309.0175;A
40123;2352;62148;2008;Plazas medias estimadas;1255.2591667;A
40123;2352;62145;2020;Plazas medias estimadas;366.0;A
40123;2352;62145;2019;Plazas medias estimadas;365.25;A
40123;2352;62145;2018;Plazas medias estimadas;352.19148936;A
40123;2352;62145;2017;Plazas medias estimadas;300.25;A
40123;2352;62145;2016;Plazas medias estimadas;286.0;A
40123;2352;62145;2015;Plazas medias estimadas;282.75;A
40123;2352;62145;2014;Plazas medias estimadas;248.25;A
40123;2352;62145;2013;Plazas medias estimadas;236.16666667;A
40123;2352;62145;2012;Plazas medias estimadas;210.0;A
40123;2352;62145;2011;Plazas medias estimadas;199.75;A
40123;2352;62145;2010;Plazas medias estimadas;425.83333333;A
40123;2352;62145;2009;Plazas medias estimadas;517.5;A
40123;2352;62145;2008;Plazas medias estimadas;480.58333333;A
40123;2352;264450;2020;Plazas medias estimadas;831.831886011;A
40123;2352;264450;2019;Plazas medias estimadas;1061.416666667;A
40123;2352;264450;2018;Plazas medias estimadas;1084.1666667;A
40123;2352;264450;2017;Plazas medias estimadas;1006.3685691;A
40123;2352;264450;2016;Plazas medias estimadas;995.0;A
40123;2352;264450;2015;Plazas medias estimadas;999.24285714;A
40123;2352;264450;2014;Plazas medias estimadas;986.41666667;A
40123;2352;264450;2013;Plazas medias estimadas;1154.4283333;A
40123;2352;264450;2012;Plazas medias estimadas;1174.4775;A
40123;2352;264450;2011;Plazas medias estimadas;1198.4408333;A
40123;2352;264450;2010;Plazas medias estimadas;1199.0;A
40123;2352;264450;2009;Plazas medias estimadas;1224.9816667;A
40123;2352;264450;2008;Plazas medias estimadas;1165.465;A
40123;2352;264449;2020;Plazas medias estimadas;1329.293172614;A
40123;2352;264449;2019;Plazas medias estimadas;1815.373088794;A
40123;2352;264449;2018;Plazas medias estimadas;1990.3132195;A
40123;2352;264449;2017;Plazas medias estimadas;2153.2354484;A
40123;2352;264449;2016;Plazas medias estimadas;1743.0486536;A
40123;2352;264449;2015;Plazas medias estimadas;1964.1439988;A
40123;2352;264449;2014;Plazas medias estimadas;1923.2564493;A
40123;2352;264449;2013;Plazas medias estimadas;1582.59;A
40123;2352;264449;2012;Plazas medias estimadas;1613.4408333;A
40123;2352;264449;2011;Plazas medias estimadas;1702.7225;A
40123;2352;264449;2010;Plazas medias estimadas;1925.5725;A
40123;2352;264449;2009;Plazas medias estimadas;2048.4583333;A
40123;2352;264449;2008;Plazas medias estimadas;1976.9375;A
40123;2352;62149;2020;Plazas medias estimadas;15975.907180493;A
40123;2352;62149;2019;Plazas medias estimadas;29752.894111477;A
40123;2352;62149;2018;Plazas medias estimadas;29973.06965136;A
40123;2352;62149;2017;Plazas medias estimadas;29465.2868538;A
40123;2352;62149;2016;Plazas medias estimadas;29665.4860827;A
40123;2352;62149;2015;Plazas medias estimadas;28816.20918654;A
40123;2352;62149;2014;Plazas medias estimadas;28497.55189447;A
40123;2352;62149;2013;Plazas medias estimadas;28310.9699996;A
40123;2352;62149;2012;Plazas medias estimadas;28022.9449999;A
40123;2352;62149;2011;Plazas medias estimadas;29290.07333333;A
40123;2352;62149;2010;Plazas medias estimadas;29988.5008333;A
40123;2352;62149;2009;Plazas medias estimadas;28858.26916703;A
40123;2352;62149;2008;Plazas medias estimadas;28579.7491667;A
40123;2402;264447;2020;Plazas medias estimadas;13481.219794446;A
40123;2402;264447;2019;Plazas medias estimadas;23687.856810461;A
40123;2402;264447;2018;Plazas medias estimadas;23326.0344136;A
40123;2402;264447;2017;Plazas medias estimadas;22397.5639508;A
40123;2402;264447;2016;Plazas medias estimadas;22478.6443621;A
40123;2402;264447;2015;Plazas medias estimadas;22044.1147808;A
40123;2402;264447;2014;Plazas medias estimadas;22665.4245109;A
40123;2402;264447;2013;Plazas medias estimadas;23606.5524997;A
40123;2402;264447;2012;Plazas medias estimadas;22252.2125003;A
40123;2402;264447;2011;Plazas medias estimadas;22882.2258337;A
40123;2402;264447;2010;Plazas medias estimadas;22504.263333;A
40123;2402;264447;2009;Plazas medias estimadas;22436.2125;A
40123;2402;264447;2008;Plazas medias estimadas;23007.61;A
40123;2402;264446;2020;Plazas medias estimadas;3979.114605093;A
40123;2402;264446;2019;Plazas medias estimadas;6210.043732369;A
40123;2402;264446;2018;Plazas medias estimadas;6130.774625;A
40123;2402;264446;2017;Plazas medias estimadas;6177.6513738;A
40123;2402;264446;2016;Plazas medias estimadas;6105.9450159;A
40123;2402;264446;2015;Plazas medias estimadas;5975.9318824;A
40123;2402;264446;2014;Plazas medias estimadas;5976.4712343;A
40123;2402;264446;2013;Plazas medias estimadas;6486.9225;A
40123;2402;264446;2012;Plazas medias estimadas;6613.3775;A
40123;2402;264446;2011;Plazas medias estimadas;6441.4925;A
40123;2402;264446;2010;Plazas medias estimadas;6352.4225;A
40123;2402;264446;2009;Plazas medias estimadas;6184.2508333;A
40123;2402;264446;2008;Plazas medias estimadas;5970.5916667;A
40123;2402;62148;2020;Plazas medias estimadas;1510.229792047;A
40123;2402;62148;2019;Plazas medias estimadas;2049.386194162;A
40123;2402;62148;2018;Plazas medias estimadas;2074.7886916;A
40123;2402;62148;2017;Plazas medias estimadas;2058.9523841;A
40123;2402;62148;2016;Plazas medias estimadas;2024.3099066;A
40123;2402;62148;2015;Plazas medias estimadas;2016.8836629;A
40123;2402;62148;2014;Plazas medias estimadas;2045.0354853;A
40123;2402;62148;2013;Plazas medias estimadas;2042.6825;A
40123;2402;62148;2012;Plazas medias estimadas;2119.715;A
40123;2402;62148;2011;Plazas medias estimadas;2868.9466667;A
40123;2402;62148;2010;Plazas medias estimadas;3046.5908333;A
40123;2402;62148;2009;Plazas medias estimadas;3192.5533333;A
40123;2402;62148;2008;Plazas medias estimadas;3209.8116667;A
40123;2402;62145;2020;Plazas medias estimadas;1233.592122315;A
40123;2402;62145;2019;Plazas medias estimadas;1490.364806884;A
40123;2402;62145;2018;Plazas medias estimadas;1407.3663063;A
40123;2402;62145;2017;Plazas medias estimadas;1358.1769445;A
40123;2402;62145;2016;Plazas medias estimadas;1398.9746859;A
40123;2402;62145;2015;Plazas medias estimadas;1413.1417413;A
40123;2402;62145;2014;Plazas medias estimadas;1393.4731183;A
40123;2402;62145;2013;Plazas medias estimadas;1503.9266667;A
40123;2402;62145;2012;Plazas medias estimadas;1479.1733333;A
40123;2402;62145;2011;Plazas medias estimadas;1459.2666667;A
40123;2402;62145;2010;Plazas medias estimadas;1642.6125;A
40123;2402;62145;2009;Plazas medias estimadas;1570.3825;A
40123;2402;62145;2008;Plazas medias estimadas;1576.0858333;A
40123;2402;264450;2020;Plazas medias estimadas;1490.566373077;A
40123;2402;264450;2019;Plazas medias estimadas;2010.29513049;A
40123;2402;264450;2018;Plazas medias estimadas;2076.8887724;A
40123;2402;264450;2017;Plazas medias estimadas;2072.7905656;A
40123;2402;264450;2016;Plazas medias estimadas;1872.3922113;A
40123;2402;264450;2015;Plazas medias estimadas;1892.7908451;A
40123;2402;264450;2014;Plazas medias estimadas;1984.6981665;A
40123;2402;264450;2013;Plazas medias estimadas;2009.2466667;A
40123;2402;264450;2012;Plazas medias estimadas;2064.3883333;A
40123;2402;264450;2011;Plazas medias estimadas;2247.9258333;A
40123;2402;264450;2010;Plazas medias estimadas;2221.0883333;A
40123;2402;264450;2009;Plazas medias estimadas;2149.5408333;A
40123;2402;264450;2008;Plazas medias estimadas;2140.2716667;A
40123;2402;264449;2020;Plazas medias estimadas;3461.002921733;A
40123;2402;264449;2019;Plazas medias estimadas;4443.719519449;A
40123;2402;264449;2018;Plazas medias estimadas;4177.4395765;A
40123;2402;264449;2017;Plazas medias estimadas;3876.0118513;A
40123;2402;264449;2016;Plazas medias estimadas;3722.2974229;A
40123;2402;264449;2015;Plazas medias estimadas;3488.9081553;A
40123;2402;264449;2014;Plazas medias estimadas;3573.9678575;A
40123;2402;264449;2013;Plazas medias estimadas;3588.6325;A
40123;2402;264449;2012;Plazas medias estimadas;3793.3275;A
40123;2402;264449;2011;Plazas medias estimadas;3618.6083333;A
40123;2402;264449;2010;Plazas medias estimadas;3494.4675;A
40123;2402;264449;2009;Plazas medias estimadas;3672.1725;A
40123;2402;264449;2008;Plazas medias estimadas;3646.2166667;A
40123;2402;62149;2020;Plazas medias estimadas;25155.725608711;A
40123;2402;62149;2019;Plazas medias estimadas;39891.666193815;A
40123;2402;62149;2018;Plazas medias estimadas;39193.2923854;A
40123;2402;62149;2017;Plazas medias estimadas;37941.1470701;A
40123;2402;62149;2016;Plazas medias estimadas;37602.5636047;A
40123;2402;62149;2015;Plazas medias estimadas;36831.7710678;A
40123;2402;62149;2014;Plazas medias estimadas;37639.0703728;A
40123;2402;62149;2013;Plazas medias estimadas;39237.9633331;A
40123;2402;62149;2012;Plazas medias estimadas;38322.1941669;A
40123;2402;62149;2011;Plazas medias estimadas;39518.4658337;A
40123;2402;62149;2010;Plazas medias estimadas;39261.4449996;A
40123;2402;62149;2009;Plazas medias estimadas;39205.1124999;A
40123;2402;62149;2008;Plazas medias estimadas;39550.5875001;A
40123;2482;264447;2020;Plazas medias estimadas;2469.958726228;A
40123;2482;264447;2019;Plazas medias estimadas;4074.235887097;A
40123;2482;264447;2018;Plazas medias estimadas;3955.0913978;A
40123;2482;264447;2017;Plazas medias estimadas;3906.3400538;A
40123;2482;264447;2016;Plazas medias estimadas;3871.3037634;A
40123;2482;264447;2015;Plazas medias estimadas;3792.6367127;A
40123;2482;264447;2014;Plazas medias estimadas;3670.72724654;A
40123;2482;264447;2013;Plazas medias estimadas;3659.5683333;A
40123;2482;264447;2012;Plazas medias estimadas;3713.72249997;A
40123;2482;264447;2011;Plazas medias estimadas;3407.7133333;A
40123;2482;264447;2010;Plazas medias estimadas;3139.94666663;A
40123;2482;264447;2009;Plazas medias estimadas;2739.8683333;A
40123;2482;264447;2008;Plazas medias estimadas;2632.2583333;A
40123;2482;264446;2020;Plazas medias estimadas;1395.599698222;A
40123;2482;264446;2019;Plazas medias estimadas;2451.345856892;A
40123;2482;264446;2018;Plazas medias estimadas;2443.2498208;A
40123;2482;264446;2017;Plazas medias estimadas;2480.0455197;A
40123;2482;264446;2016;Plazas medias estimadas;2335.8562724;A
40123;2482;264446;2015;Plazas medias estimadas;2340.5818996;A
40123;2482;264446;2014;Plazas medias estimadas;2258.1836199;A
40123;2482;264446;2013;Plazas medias estimadas;2128.975;A
40123;2482;264446;2012;Plazas medias estimadas;2198.3591667;A
40123;2482;264446;2011;Plazas medias estimadas;2221.7791667;A
40123;2482;264446;2010;Plazas medias estimadas;2064.3491667;A
40123;2482;264446;2009;Plazas medias estimadas;2000.1966667;A
40123;2482;264446;2008;Plazas medias estimadas;1970.7925;A
40123;2482;62148;2020;Plazas medias estimadas;901.560716656;A
40123;2482;62148;2019;Plazas medias estimadas;1464.833333333;A
40123;2482;62148;2018;Plazas medias estimadas;1393.5833333;A
40123;2482;62148;2017;Plazas medias estimadas;1373.25;A
40123;2482;62148;2016;Plazas medias estimadas;1428.5833333;A
40123;2482;62148;2015;Plazas medias estimadas;1485.5777784;A
40123;2482;62148;2014;Plazas medias estimadas;1545.4166667;A
40123;2482;62148;2013;Plazas medias estimadas;1504.8333333;A
40123;2482;62148;2012;Plazas medias estimadas;1568.1341667;A
40123;2482;62148;2011;Plazas medias estimadas;1511.8175;A
40123;2482;62148;2010;Plazas medias estimadas;1322.3333333;A
40123;2482;62148;2009;Plazas medias estimadas;1314.6508333;A
40123;2482;62148;2008;Plazas medias estimadas;1385.8125;A
40123;2482;62145;2020;Plazas medias estimadas;526.758979125;A
40123;2482;62145;2019;Plazas medias estimadas;860.583333333;A
40123;2482;62145;2018;Plazas medias estimadas;871.41666667;A
40123;2482;62145;2017;Plazas medias estimadas;853.41666667;A
40123;2482;62145;2016;Plazas medias estimadas;883.08333333;A
40123;2482;62145;2015;Plazas medias estimadas;876.5;A
40123;2482;62145;2014;Plazas medias estimadas;890.66666667;A
40123;2482;62145;2013;Plazas medias estimadas;902.66666667;A
40123;2482;62145;2012;Plazas medias estimadas;911.41666667;A
40123;2482;62145;2011;Plazas medias estimadas;838.91666667;A
