D_ESTADO_DATO_0;D_TERRITORIO_0;D_CAT_HOTELES_0;D_TEMPORAL_0;D_RESITUR_0;INDICATOR;OBS_VALUE;FREQ
40123;2911;264449;2013;55697;Pernoctaciones;4098.02;A
40123;2911;264449;2012;55698;Pernoctaciones;74915.49;A
40123;2911;264449;2012;55565;Pernoctaciones;69838.03;A
40123;2911;264449;2012;55697;Pernoctaciones;5077.46;A
40123;2911;264449;2011;55698;Pernoctaciones;53513.93;A
40123;2911;264449;2011;55565;Pernoctaciones;50715.94;A
40123;2911;264449;2011;55697;Pernoctaciones;2797.99;A
40123;2911;264449;2010;55698;Pernoctaciones;74295.79;A
40123;2911;264449;2010;55565;Pernoctaciones;70788.62;A
40123;2911;264449;2010;55697;Pernoctaciones;3507.17;A
40123;2911;264449;2009;55698;Pernoctaciones;83595.16;A
40123;2911;264449;2009;55565;Pernoctaciones;76933.52;A
40123;2911;264449;2009;55697;Pernoctaciones;6661.64;A
40123;2911;264449;2008;55698;Pernoctaciones;81936.1;A
40123;2911;264449;2008;55565;Pernoctaciones;78452.6;A
40123;2911;264449;2008;55697;Pernoctaciones;3483.5;A
40123;2911;62150;2020;55698;Pernoctaciones;2891.0;A
40123;2911;62150;2020;55565;Pernoctaciones;2787.0;A
40123;2911;62150;2020;55697;Pernoctaciones;104.0;A
40123;2911;62149;2020;55698;Pernoctaciones;429576.022720585;A
40123;2911;62149;2020;55565;Pernoctaciones;402209.710809847;A
40123;2911;62149;2020;55697;Pernoctaciones;27366.311910738;A
40123;2911;62149;2019;55698;Pernoctaciones;940054.875236615;A
40123;2911;62149;2019;55565;Pernoctaciones;824976.300899173;A
40123;2911;62149;2019;55697;Pernoctaciones;115078.574337442;A
40123;2911;62149;2018;55698;Pernoctaciones;968245.42238018;A
40123;2911;62149;2018;55565;Pernoctaciones;848149.865320044;A
40123;2911;62149;2018;55697;Pernoctaciones;120095.557060136;A
40123;2911;62149;2017;55698;Pernoctaciones;957428.065051953;A
40123;2911;62149;2017;55565;Pernoctaciones;826276.202409077;A
40123;2911;62149;2017;55697;Pernoctaciones;131151.862642876;A
40123;2911;62149;2016;55698;Pernoctaciones;907415.776947786;A
40123;2911;62149;2016;55565;Pernoctaciones;785795.605503178;A
40123;2911;62149;2016;55697;Pernoctaciones;121620.171444608;A
40123;2911;62149;2015;55698;Pernoctaciones;855380.717060706;A
40123;2911;62149;2015;55565;Pernoctaciones;744826.080133045;A
40123;2911;62149;2015;55697;Pernoctaciones;110554.636927661;A
40123;2911;62149;2014;55698;Pernoctaciones;784074.943228352;A
40123;2911;62149;2014;55565;Pernoctaciones;684844.392210538;A
40123;2911;62149;2014;55697;Pernoctaciones;99230.551017814;A
40123;2911;62149;2013;55698;Pernoctaciones;769676.29;A
40123;2911;62149;2013;55565;Pernoctaciones;671797.94;A
40123;2911;62149;2013;55697;Pernoctaciones;97878.35;A
40123;2911;62149;2012;55698;Pernoctaciones;772214.02;A
40123;2911;62149;2012;55565;Pernoctaciones;677650.41;A
40123;2911;62149;2012;55697;Pernoctaciones;94563.61;A
40123;2911;62149;2011;55698;Pernoctaciones;815994.63;A
40123;2911;62149;2011;55565;Pernoctaciones;716128.15;A
40123;2911;62149;2011;55697;Pernoctaciones;99866.48;A
40123;2911;62149;2010;55698;Pernoctaciones;831352.32;A
40123;2911;62149;2010;55565;Pernoctaciones;741262.37;A
40123;2911;62149;2010;55697;Pernoctaciones;90089.95;A
40123;2911;62149;2009;55698;Pernoctaciones;856210.91;A
40123;2911;62149;2009;55565;Pernoctaciones;764436.06;A
40123;2911;62149;2009;55697;Pernoctaciones;91774.85;A
40123;2911;62149;2008;55698;Pernoctaciones;927260.99;A
40123;2911;62149;2008;55565;Pernoctaciones;831684.33;A
40123;2911;62149;2008;55697;Pernoctaciones;95576.66;A
40123;3023;264447;2020;55698;Pernoctaciones;3494989.343795832;A
40123;3023;264447;2020;55565;Pernoctaciones;1611889.334246387;A
40123;3023;264447;2020;55697;Pernoctaciones;1883100.009549445;A
40123;3023;264447;2019;55698;Pernoctaciones;13341533;A
40123;3023;264447;2019;55565;Pernoctaciones;3233486.656530097;A
40123;3023;264447;2019;55697;Pernoctaciones;10108046;A
40123;3023;264447;2018;55698;Pernoctaciones;13429234;A
40123;3023;264447;2018;55565;Pernoctaciones;3031083.4283902;A
40123;3023;264447;2018;55697;Pernoctaciones;10398151;A
40123;3023;264447;2017;55698;Pernoctaciones;13638480;A
40123;3023;264447;2017;55565;Pernoctaciones;2901705.22876828;A
40123;3023;264447;2017;55697;Pernoctaciones;10736775;A
40123;3023;264447;2016;55698;Pernoctaciones;13566039;A
40123;3023;264447;2016;55565;Pernoctaciones;2994770.31106327;A
40123;3023;264447;2016;55697;Pernoctaciones;10571269;A
40123;3023;264447;2015;55698;Pernoctaciones;12642741;A
40123;3023;264447;2015;55565;Pernoctaciones;3177851.28713027;A
40123;3023;264447;2015;55697;Pernoctaciones;9464889.40532367;A
40123;3023;264447;2014;55698;Pernoctaciones;11174693;A
40123;3023;264447;2014;55565;Pernoctaciones;3022654.77011986;A
40123;3023;264447;2014;55697;Pernoctaciones;8152038.140441644;A
40123;3023;264447;2013;55698;Pernoctaciones;10449140;A
40123;3023;264447;2013;55565;Pernoctaciones;2698744.04;A
40123;3023;264447;2013;55697;Pernoctaciones;7750396.12;A
40123;3023;264447;2012;55698;Pernoctaciones;9911362.14;A
40123;3023;264447;2012;55565;Pernoctaciones;2819355.62;A
40123;3023;264447;2012;55697;Pernoctaciones;7092006.52;A
40123;3023;264447;2011;55698;Pernoctaciones;9913081.89;A
40123;3023;264447;2011;55565;Pernoctaciones;3021276.44;A
40123;3023;264447;2011;55697;Pernoctaciones;6891805.45;A
40123;3023;264447;2010;55698;Pernoctaciones;9520359.88;A
40123;3023;264447;2010;55565;Pernoctaciones;3223055.76;A
40123;3023;264447;2010;55697;Pernoctaciones;6297304.12;A
40123;3023;264447;2009;55698;Pernoctaciones;9182689.14;A
40123;3023;264447;2009;55565;Pernoctaciones;3208002.59;A
40123;3023;264447;2009;55697;Pernoctaciones;5974686.55;A
40123;3023;264447;2008;55698;Pernoctaciones;9639944.77;A
40123;3023;264447;2008;55565;Pernoctaciones;3036942.96;A
40123;3023;264447;2008;55697;Pernoctaciones;6603001.81;A
40123;3023;264446;2020;55698;Pernoctaciones;1314181.304096987;A
40123;3023;264446;2020;55565;Pernoctaciones;645627.655441191;A
40123;3023;264446;2020;55697;Pernoctaciones;668553.648655796;A
40123;3023;264446;2019;55698;Pernoctaciones;5038894.412526061;A
40123;3023;264446;2019;55565;Pernoctaciones;1663426.130443613;A
40123;3023;264446;2019;55697;Pernoctaciones;3375468.282082448;A
40123;3023;264446;2018;55698;Pernoctaciones;4437165.15022505;A
40123;3023;264446;2018;55565;Pernoctaciones;1347122.929621;A
40123;3023;264446;2018;55697;Pernoctaciones;3090042.22060405;A
40123;3023;264446;2017;55698;Pernoctaciones;4434744.23092642;A
40123;3023;264446;2017;55565;Pernoctaciones;1288797.0111839;A
40123;3023;264446;2017;55697;Pernoctaciones;3145947.21974252;A
40123;3023;264446;2016;55698;Pernoctaciones;4823042.76234118;A
40123;3023;264446;2016;55565;Pernoctaciones;1889437.5538292;A
40123;3023;264446;2016;55697;Pernoctaciones;2933605.20851198;A
40123;3023;264446;2015;55698;Pernoctaciones;4595694.31937378;A
40123;3023;264446;2015;55565;Pernoctaciones;1987306.5058608;A
40123;3023;264446;2015;55697;Pernoctaciones;2608387.81351298;A
40123;3023;264446;2014;55698;Pernoctaciones;5306257.91788467;A
40123;3023;264446;2014;55565;Pernoctaciones;2380695.435874;A
40123;3023;264446;2014;55697;Pernoctaciones;2925562.48201067;A
40123;3023;264446;2013;55698;Pernoctaciones;4999779.26;A
40123;3023;264446;2013;55565;Pernoctaciones;2142632.2;A
40123;3023;264446;2013;55697;Pernoctaciones;2857147.06;A
40123;3023;264446;2012;55698;Pernoctaciones;4510109.44;A
40123;3023;264446;2012;55565;Pernoctaciones;1722871.81;A
40123;3023;264446;2012;55697;Pernoctaciones;2787237.63;A
40123;3023;264446;2011;55698;Pernoctaciones;4454885.21;A
40123;3023;264446;2011;55565;Pernoctaciones;1960780.59;A
40123;3023;264446;2011;55697;Pernoctaciones;2494104.62;A
40123;3023;264446;2010;55698;Pernoctaciones;4346573.44;A
40123;3023;264446;2010;55565;Pernoctaciones;2435570.67;A
40123;3023;264446;2010;55697;Pernoctaciones;1911002.77;A
40123;3023;264446;2009;55698;Pernoctaciones;5078419.97;A
40123;3023;264446;2009;55565;Pernoctaciones;2161641.63;A
40123;3023;264446;2009;55697;Pernoctaciones;2916778.34;A
40123;3023;264446;2008;55698;Pernoctaciones;5931439.02;A
40123;3023;264446;2008;55565;Pernoctaciones;2450960.76;A
40123;3023;264446;2008;55697;Pernoctaciones;3480478.26;A
40123;3023;62148;2020;55698;Pernoctaciones;260070.333613574;A
40123;3023;62148;2020;55565;Pernoctaciones;162234.656567888;A
40123;3023;62148;2020;55697;Pernoctaciones;97835.677045686;A
40123;3023;62148;2019;55698;Pernoctaciones;919762.427958873;A
40123;3023;62148;2019;55565;Pernoctaciones;437298.893745815;A
40123;3023;62148;2019;55697;Pernoctaciones;482463.534213058;A
40123;3023;62148;2018;55698;Pernoctaciones;895470.757750826;A
40123;3023;62148;2018;55565;Pernoctaciones;426365.62145491;A
40123;3023;62148;2018;55697;Pernoctaciones;469105.136295916;A
40123;3023;62148;2017;55698;Pernoctaciones;841601.42501982;A
40123;3023;62148;2017;55565;Pernoctaciones;386276.09793762;A
40123;3023;62148;2017;55697;Pernoctaciones;455325.3270822;A
40123;3023;62148;2016;55698;Pernoctaciones;722738.61785803;A
40123;3023;62148;2016;55565;Pernoctaciones;319613.7527576;A
40123;3023;62148;2016;55697;Pernoctaciones;403124.86510043;A
40123;3023;62148;2015;55698;Pernoctaciones;680337.75151158;A
40123;3023;62148;2015;55565;Pernoctaciones;352449.06280172;A
40123;3023;62148;2015;55697;Pernoctaciones;327888.68870986;A
40123;3023;62148;2014;55698;Pernoctaciones;777362.8493379;A
40123;3023;62148;2014;55565;Pernoctaciones;383197.14579354;A
40123;3023;62148;2014;55697;Pernoctaciones;394165.70354436;A
40123;3023;62148;2013;55698;Pernoctaciones;954904.93;A
40123;3023;62148;2013;55565;Pernoctaciones;521519.66;A
40123;3023;62148;2013;55697;Pernoctaciones;433385.27;A
40123;3023;62148;2012;55698;Pernoctaciones;878512.55;A
40123;3023;62148;2012;55565;Pernoctaciones;515527.89;A
40123;3023;62148;2012;55697;Pernoctaciones;362984.66;A
40123;3023;62148;2011;55698;Pernoctaciones;911452.9;A
40123;3023;62148;2011;55565;Pernoctaciones;532132.05;A
40123;3023;62148;2011;55697;Pernoctaciones;379320.85;A
40123;3023;62148;2010;55698;Pernoctaciones;777662.7;A
40123;3023;62148;2010;55565;Pernoctaciones;455517.62;A
40123;3023;62148;2010;55697;Pernoctaciones;322145.08;A
40123;3023;62148;2009;55698;Pernoctaciones;550051.13;A
40123;3023;62148;2009;55565;Pernoctaciones;338870.66;A
40123;3023;62148;2009;55697;Pernoctaciones;211180.47;A
40123;3023;62148;2008;55698;Pernoctaciones;1079633.32;A
40123;3023;62148;2008;55565;Pernoctaciones;517164.32;A
40123;3023;62148;2008;55697;Pernoctaciones;562469.0;A
40123;3023;62145;2020;55698;Pernoctaciones;65408.174527596;A
40123;3023;62145;2020;55565;Pernoctaciones;45521.76681242;A
40123;3023;62145;2020;55697;Pernoctaciones;19886.407715176;A
40123;3023;62145;2019;55698;Pernoctaciones;171749.221310912;A
40123;3023;62145;2019;55565;Pernoctaciones;84176.115774395;A
40123;3023;62145;2019;55697;Pernoctaciones;87573.105536517;A
40123;3023;62145;2018;55698;Pernoctaciones;158928.706166328;A
40123;3023;62145;2018;55565;Pernoctaciones;79649.456814368;A
40123;3023;62145;2018;55697;Pernoctaciones;79279.24935196;A
40123;3023;62145;2017;55698;Pernoctaciones;182908.604527984;A
40123;3023;62145;2017;55565;Pernoctaciones;76521.118474094;A
40123;3023;62145;2017;55697;Pernoctaciones;106387.48605389;A
40123;3023;62145;2016;55698;Pernoctaciones;146911.899372475;A
40123;3023;62145;2016;55565;Pernoctaciones;54057.54541808;A
40123;3023;62145;2016;55697;Pernoctaciones;92854.353954395;A
40123;3023;62145;2015;55698;Pernoctaciones;104021.993069589;A
40123;3023;62145;2015;55565;Pernoctaciones;39524.536499663;A
40123;3023;62145;2015;55697;Pernoctaciones;64497.456569926;A
40123;3023;62145;2014;55698;Pernoctaciones;102414.105143418;A
40123;3023;62145;2014;55565;Pernoctaciones;31359.321534394;A
40123;3023;62145;2014;55697;Pernoctaciones;71054.783609024;A
40123;3023;62145;2013;55698;Pernoctaciones;97258.79;A
40123;3023;62145;2013;55565;Pernoctaciones;34067.11;A
40123;3023;62145;2013;55697;Pernoctaciones;63191.68;A
40123;3023;62145;2012;55698;Pernoctaciones;109885.25;A
40123;3023;62145;2012;55565;Pernoctaciones;46003.48;A
40123;3023;62145;2012;55697;Pernoctaciones;63881.77;A
40123;3023;62145;2011;55698;Pernoctaciones;104518.63;A
40123;3023;62145;2011;55565;Pernoctaciones;54004.63;A
40123;3023;62145;2011;55697;Pernoctaciones;50514.0;A
40123;3023;62145;2010;55698;Pernoctaciones;93335.95;A
40123;3023;62145;2010;55565;Pernoctaciones;48782.7;A
40123;3023;62145;2010;55697;Pernoctaciones;44553.25;A
40123;3023;62145;2009;55698;Pernoctaciones;100555.95;A
40123;3023;62145;2009;55565;Pernoctaciones;51537.93;A
40123;3023;62145;2009;55697;Pernoctaciones;49018.02;A
40123;3023;62145;2008;55698;Pernoctaciones;104036.82;A
40123;3023;62145;2008;55565;Pernoctaciones;53545.02;A
40123;3023;62145;2008;55697;Pernoctaciones;50491.8;A
40123;3023;264450;2020;55698;Pernoctaciones;139968.985236607;A
40123;3023;264450;2020;55565;Pernoctaciones;75431.351484751;A
40123;3023;264450;2020;55697;Pernoctaciones;64537.633751856;A
40123;3023;264450;2019;55698;Pernoctaciones;515797.941618041;A
40123;3023;264450;2019;55565;Pernoctaciones;184476.071989815;A
40123;3023;264450;2019;55697;Pernoctaciones;331321.869628226;A
40123;3023;264450;2018;55698;Pernoctaciones;465553.56600458;A
40123;3023;264450;2018;55565;Pernoctaciones;196219.39138786;A
40123;3023;264450;2018;55697;Pernoctaciones;269334.17461672;A
40123;3023;264450;2017;55698;Pernoctaciones;425977.0999372;A
40123;3023;264450;2017;55565;Pernoctaciones;184908.86697687;A
40123;3023;264450;2017;55697;Pernoctaciones;241068.23296033;A
40123;3023;264450;2016;55698;Pernoctaciones;391930.68800048;A
40123;3023;264450;2016;55565;Pernoctaciones;186689.68989163;A
40123;3023;264450;2016;55697;Pernoctaciones;205240.99810885;A
40123;3023;264450;2015;55698;Pernoctaciones;339942.2760517;A
40123;3023;264450;2015;55565;Pernoctaciones;163454.15000362;A
40123;3023;264450;2015;55697;Pernoctaciones;176488.12604808;A
40123;3023;264450;2014;55698;Pernoctaciones;382050.2227413;A
40123;3023;264450;2014;55565;Pernoctaciones;173449.58457144;A
40123;3023;264450;2014;55697;Pernoctaciones;208600.63816986;A
40123;3023;264450;2013;55698;Pernoctaciones;346394.65;A
40123;3023;264450;2013;55565;Pernoctaciones;132573.81;A
40123;3023;264450;2013;55697;Pernoctaciones;213820.84;A
40123;3023;264450;2012;55698;Pernoctaciones;343734.94;A
40123;3023;264450;2012;55565;Pernoctaciones;153605.18;A
40123;3023;264450;2012;55697;Pernoctaciones;190129.76;A
40123;3023;264450;2011;55698;Pernoctaciones;303386.93;A
40123;3023;264450;2011;55565;Pernoctaciones;160362.74;A
40123;3023;264450;2011;55697;Pernoctaciones;143024.19;A
40123;3023;264450;2010;55698;Pernoctaciones;269253.64;A
40123;3023;264450;2010;55565;Pernoctaciones;135680.45;A
40123;3023;264450;2010;55697;Pernoctaciones;133573.19;A
40123;3023;264450;2009;55698;Pernoctaciones;307966.48;A
40123;3023;264450;2009;55565;Pernoctaciones;174115.73;A
40123;3023;264450;2009;55697;Pernoctaciones;133850.75;A
40123;3023;264450;2008;55698;Pernoctaciones;425852.96;A
40123;3023;264450;2008;55565;Pernoctaciones;229376.16;A
40123;3023;264450;2008;55697;Pernoctaciones;196476.8;A
40123;3023;264449;2020;55698;Pernoctaciones;106953.624578534;A
40123;3023;264449;2020;55565;Pernoctaciones;78497.360047963;A
40123;3023;264449;2020;55697;Pernoctaciones;28456.264530571;A
40123;3023;264449;2019;55698;Pernoctaciones;385933.248404326;A
40123;3023;264449;2019;55565;Pernoctaciones;215941.571688984;A
40123;3023;264449;2019;55697;Pernoctaciones;169991.676715342;A
40123;3023;264449;2018;55698;Pernoctaciones;444600.29920364;A
40123;3023;264449;2018;55565;Pernoctaciones;163230.82363501;A
40123;3023;264449;2018;55697;Pernoctaciones;281369.47556863;A
40123;3023;264449;2017;55698;Pernoctaciones;418432.42954446;A
40123;3023;264449;2017;55565;Pernoctaciones;215562.72662519;A
40123;3023;264449;2017;55697;Pernoctaciones;202869.70291927;A
40123;3023;264449;2016;55698;Pernoctaciones;376293.041264463;A
40123;3023;264449;2016;55565;Pernoctaciones;145854.05910421;A
40123;3023;264449;2016;55697;Pernoctaciones;230438.982160253;A
40123;3023;264449;2015;55698;Pernoctaciones;365406.77359429;A
40123;3023;264449;2015;55565;Pernoctaciones;115157.70405284;A
40123;3023;264449;2015;55697;Pernoctaciones;250249.06954145;A
40123;3023;264449;2014;55698;Pernoctaciones;318426.409352783;A
40123;3023;264449;2014;55565;Pernoctaciones;118210.103886783;A
40123;3023;264449;2014;55697;Pernoctaciones;200216.305466;A
40123;3023;264449;2013;55698;Pernoctaciones;325021.31;A
40123;3023;264449;2013;55565;Pernoctaciones;122321.59;A
40123;3023;264449;2013;55697;Pernoctaciones;202699.72;A
40123;3023;264449;2012;55698;Pernoctaciones;309329.46;A
40123;3023;264449;2012;55565;Pernoctaciones;156943.01;A
40123;3023;264449;2012;55697;Pernoctaciones;152386.45;A
40123;3023;264449;2011;55698;Pernoctaciones;235706.21;A
40123;3023;264449;2011;55565;Pernoctaciones;143527.36;A
40123;3023;264449;2011;55697;Pernoctaciones;92178.85;A
40123;3023;264449;2010;55698;Pernoctaciones;216265.63;A
40123;3023;264449;2010;55565;Pernoctaciones;124767.25;A
40123;3023;264449;2010;55697;Pernoctaciones;91498.38;A
40123;3023;264449;2009;55698;Pernoctaciones;280978.77;A
40123;3023;264449;2009;55565;Pernoctaciones;138125.29;A
40123;3023;264449;2009;55697;Pernoctaciones;142853.48;A
40123;3023;264449;2008;55698;Pernoctaciones;249720.55;A
40123;3023;264449;2008;55565;Pernoctaciones;144842.67;A
40123;3023;264449;2008;55697;Pernoctaciones;104877.88;A
40123;3023;62150;2020;55698;Pernoctaciones;3056.0;A
40123;3023;62150;2020;55565;Pernoctaciones;2871.0;A
40123;3023;62150;2020;55697;Pernoctaciones;185.0;A
40123;3023;62149;2020;55698;Pernoctaciones;5384627.76584913;A
40123;3023;62149;2020;55565;Pernoctaciones;2622073.1246006;A
40123;3023;62149;2020;55697;Pernoctaciones;2762554.64124853;A
40123;3023;62149;2019;55698;Pernoctaciones;20373670;A
40123;3023;62149;2019;55565;Pernoctaciones;5818805.440172719;A
40123;3023;62149;2019;55697;Pernoctaciones;14554865;A
40123;3023;62149;2018;55698;Pernoctaciones;19830953;A
40123;3023;62149;2018;55565;Pernoctaciones;5243671.651303348;A
40123;3023;62149;2018;55697;Pernoctaciones;14587281;A
40123;3023;62149;2017;55698;Pernoctaciones;19942144;A
40123;3023;62149;2017;55565;Pernoctaciones;5053771.049965954;A
40123;3023;62149;2017;55697;Pernoctaciones;14888373;A
40123;3023;62149;2016;55698;Pernoctaciones;20026956;A
40123;3023;62149;2016;55565;Pernoctaciones;5590422.91206399;A
40123;3023;62149;2016;55697;Pernoctaciones;14436533;A
40123;3023;62149;2015;55698;Pernoctaciones;18728144;A
40123;3023;62149;2015;55565;Pernoctaciones;5835743.246348913;A
40123;3023;62149;2015;55697;Pernoctaciones;12892401;A
40123;3023;62149;2014;55698;Pernoctaciones;18061204;A
40123;3023;62149;2014;55565;Pernoctaciones;6109566.361780017;A
40123;3023;62149;2014;55697;Pernoctaciones;11951638;A
40123;3023;62149;2013;55698;Pernoctaciones;17172499;A
40123;3023;62149;2013;55565;Pernoctaciones;5651858.41;A
40123;3023;62149;2013;55697;Pernoctaciones;11520641;A
40123;3023;62149;2012;55698;Pernoctaciones;16062934;A
40123;3023;62149;2012;55565;Pernoctaciones;5414306.99;A
40123;3023;62149;2012;55697;Pernoctaciones;10648627;A
40123;3023;62149;2011;55698;Pernoctaciones;15923032;A
40123;3023;62149;2011;55565;Pernoctaciones;5872083.81;A
40123;3023;62149;2011;55697;Pernoctaciones;10050948;A
40123;3023;62149;2010;55698;Pernoctaciones;15223451;A
40123;3023;62149;2010;55565;Pernoctaciones;6423374.45;A
40123;3023;62149;2010;55697;Pernoctaciones;8800076.79;A
40123;3023;62149;2009;55698;Pernoctaciones;15500661;A
40123;3023;62149;2009;55565;Pernoctaciones;6072293.83;A
40123;3023;62149;2009;55697;Pernoctaciones;9428367.61;A
40123;3023;62149;2008;55698;Pernoctaciones;17430627;A
40123;3023;62149;2008;55565;Pernoctaciones;6432831.89;A
40123;3023;62149;2008;55697;Pernoctaciones;10997796;A
40123;3142;264447;2020;55698;Pernoctaciones;1296736.704939292;A
40123;3142;264447;2020;55565;Pernoctaciones;750719.826109926;A
40123;3142;264447;2020;55697;Pernoctaciones;546016.878829366;A
40123;3142;264447;2019;55698;Pernoctaciones;4520857.7467253;A
40123;3142;264447;2019;55565;Pernoctaciones;1746261.67294689;A
