D_TEMPORAL_0;D_TERRITORIO_0;D_FORMA_JUR_SOCMER_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
2020;2482;46367;40123;Sociedades que reducen capital;46.0;A
2020;2482;46360;40123;Sociedades que reducen capital;2.0;A
2020;2482;46364;40123;Sociedades que reducen capital;44.0;A
2020;2482;46362;40123;Sociedades que reducen capital;;A
2020;2482;46363;40123;Sociedades que reducen capital;44.0;A
2020;2482;46365;40123;Sociedades que reducen capital;;A
2020;2713;46367;40123;Sociedades que reducen capital;68.0;A
2020;2713;46360;40123;Sociedades que reducen capital;6.0;A
2020;2713;46364;40123;Sociedades que reducen capital;62.0;A
2020;2713;46362;40123;Sociedades que reducen capital;;A
2020;2713;46363;40123;Sociedades que reducen capital;62.0;A
2020;2713;46365;40123;Sociedades que reducen capital;;A
2020;2797;46367;40123;Sociedades que reducen capital;15.0;A
2020;2797;46360;40123;Sociedades que reducen capital;2.0;A
2020;2797;46364;40123;Sociedades que reducen capital;11.0;A
2020;2797;46363;40123;Sociedades que reducen capital;11.0;A
2020;2797;46365;40123;Sociedades que reducen capital;2.0;A
2020;2911;46367;40123;Sociedades que reducen capital;19.0;A
2020;2911;46360;40123;Sociedades que reducen capital;3.0;A
2020;2911;46364;40123;Sociedades que reducen capital;16.0;A
2020;2911;46362;40123;Sociedades que reducen capital;;A
2020;2911;46363;40123;Sociedades que reducen capital;16.0;A
2020;2911;46365;40123;Sociedades que reducen capital;;A
2020;3023;46367;40123;Sociedades que reducen capital;171.0;A
2020;3023;46360;40123;Sociedades que reducen capital;17.0;A
2020;3023;46364;40123;Sociedades que reducen capital;153.0;A
2020;3023;46362;40123;Sociedades que reducen capital;;A
2020;3023;46363;40123;Sociedades que reducen capital;153.0;A
2020;3023;46365;40123;Sociedades que reducen capital;1.0;A
2020;3142;46367;40123;Sociedades que reducen capital;174.0;A
2020;3142;46360;40123;Sociedades que reducen capital;20.0;A
2020;3142;46364;40123;Sociedades que reducen capital;153.0;A
2020;3142;46362;40123;Sociedades que reducen capital;;A
2020;3142;46363;40123;Sociedades que reducen capital;153.0;A
2020;3142;46365;40123;Sociedades que reducen capital;1.0;A
2019;3143;46367;40123;Sociedades que reducen capital;714.0;A
2019;3143;46360;40123;Sociedades que reducen capital;76.0;A
2019;3143;46364;40123;Sociedades que reducen capital;636.0;A
2019;3143;46362;40123;Sociedades que reducen capital;1.0;A
2019;3143;46363;40123;Sociedades que reducen capital;635.0;A
2019;3143;46365;40123;Sociedades que reducen capital;2.0;A
2019;2352;46367;40123;Sociedades que reducen capital;60.0;A
2019;2352;46360;40123;Sociedades que reducen capital;6.0;A
2019;2352;46364;40123;Sociedades que reducen capital;54.0;A
2019;2352;46362;40123;Sociedades que reducen capital;;A
2019;2352;46363;40123;Sociedades que reducen capital;54.0;A
2019;2352;46365;40123;Sociedades que reducen capital;;A
2019;2402;46367;40123;Sociedades que reducen capital;61.0;A
2019;2402;46360;40123;Sociedades que reducen capital;7.0;A
2019;2402;46364;40123;Sociedades que reducen capital;54.0;A
2019;2402;46362;40123;Sociedades que reducen capital;;A
2019;2402;46363;40123;Sociedades que reducen capital;54.0;A
2019;2402;46365;40123;Sociedades que reducen capital;;A
2019;2482;46367;40123;Sociedades que reducen capital;65.0;A
2019;2482;46360;40123;Sociedades que reducen capital;3.0;A
2019;2482;46364;40123;Sociedades que reducen capital;61.0;A
2019;2482;46362;40123;Sociedades que reducen capital;;A
2019;2482;46363;40123;Sociedades que reducen capital;61.0;A
2019;2482;46365;40123;Sociedades que reducen capital;1.0;A
2019;2713;46367;40123;Sociedades que reducen capital;70.0;A
2019;2713;46360;40123;Sociedades que reducen capital;7.0;A
2019;2713;46364;40123;Sociedades que reducen capital;62.0;A
2019;2713;46362;40123;Sociedades que reducen capital;;A
2019;2713;46363;40123;Sociedades que reducen capital;62.0;A
2019;2713;46365;40123;Sociedades que reducen capital;1.0;A
2019;2797;46367;40123;Sociedades que reducen capital;22.0;A
2019;2797;46360;40123;Sociedades que reducen capital;3.0;A
2019;2797;46364;40123;Sociedades que reducen capital;19.0;A
2019;2797;46363;40123;Sociedades que reducen capital;19.0;A
2019;2797;46365;40123;Sociedades que reducen capital;;A
2019;2911;46367;40123;Sociedades que reducen capital;31.0;A
2019;2911;46360;40123;Sociedades que reducen capital;4.0;A
2019;2911;46364;40123;Sociedades que reducen capital;27.0;A
2019;2911;46362;40123;Sociedades que reducen capital;;A
2019;2911;46363;40123;Sociedades que reducen capital;27.0;A
2019;2911;46365;40123;Sociedades que reducen capital;;A
2019;3023;46367;40123;Sociedades que reducen capital;200.0;A
2019;3023;46360;40123;Sociedades que reducen capital;21.0;A
2019;3023;46364;40123;Sociedades que reducen capital;179.0;A
2019;3023;46362;40123;Sociedades que reducen capital;1.0;A
2019;3023;46363;40123;Sociedades que reducen capital;178.0;A
2019;3023;46365;40123;Sociedades que reducen capital;;A
2019;3142;46367;40123;Sociedades que reducen capital;205.0;A
2019;3142;46360;40123;Sociedades que reducen capital;25.0;A
2019;3142;46364;40123;Sociedades que reducen capital;180.0;A
2019;3142;46362;40123;Sociedades que reducen capital;;A
2019;3142;46363;40123;Sociedades que reducen capital;180.0;A
2019;3142;46365;40123;Sociedades que reducen capital;;A
2018;3143;46367;40123;Sociedades que reducen capital;690.0;A
2018;3143;46360;40123;Sociedades que reducen capital;53.0;A
2018;3143;46364;40123;Sociedades que reducen capital;634.0;A
2018;3143;46362;40123;Sociedades que reducen capital;;A
2018;3143;46363;40123;Sociedades que reducen capital;634.0;A
2018;3143;46365;40123;Sociedades que reducen capital;3.0;A
2018;2352;46367;40123;Sociedades que reducen capital;68.0;A
2018;2352;46360;40123;Sociedades que reducen capital;4.0;A
2018;2352;46364;40123;Sociedades que reducen capital;64.0;A
2018;2352;46362;40123;Sociedades que reducen capital;;A
2018;2352;46363;40123;Sociedades que reducen capital;64.0;A
2018;2352;46365;40123;Sociedades que reducen capital;;A
2018;2402;46367;40123;Sociedades que reducen capital;59.0;A
2018;2402;46360;40123;Sociedades que reducen capital;4.0;A
2018;2402;46364;40123;Sociedades que reducen capital;55.0;A
2018;2402;46362;40123;Sociedades que reducen capital;;A
2018;2402;46363;40123;Sociedades que reducen capital;55.0;A
2018;2402;46365;40123;Sociedades que reducen capital;;A
2018;2482;46367;40123;Sociedades que reducen capital;68.0;A
2018;2482;46360;40123;Sociedades que reducen capital;9.0;A
2018;2482;46364;40123;Sociedades que reducen capital;59.0;A
2018;2482;46362;40123;Sociedades que reducen capital;;A
2018;2482;46363;40123;Sociedades que reducen capital;59.0;A
2018;2482;46365;40123;Sociedades que reducen capital;;A
2018;2713;46367;40123;Sociedades que reducen capital;81.0;A
2018;2713;46360;40123;Sociedades que reducen capital;6.0;A
2018;2713;46364;40123;Sociedades que reducen capital;75.0;A
2018;2713;46363;40123;Sociedades que reducen capital;75.0;A
2018;2713;46365;40123;Sociedades que reducen capital;;A
2018;2797;46367;40123;Sociedades que reducen capital;21.0;A
2018;2797;46360;40123;Sociedades que reducen capital;1.0;A
2018;2797;46364;40123;Sociedades que reducen capital;20.0;A
2018;2797;46362;40123;Sociedades que reducen capital;;A
2018;2797;46363;40123;Sociedades que reducen capital;20.0;A
2018;2797;46365;40123;Sociedades que reducen capital;;A
2018;2911;46367;40123;Sociedades que reducen capital;31.0;A
2018;2911;46360;40123;Sociedades que reducen capital;1.0;A
2018;2911;46364;40123;Sociedades que reducen capital;30.0;A
2018;2911;46363;40123;Sociedades que reducen capital;30.0;A
2018;2911;46365;40123;Sociedades que reducen capital;;A
2018;3023;46367;40123;Sociedades que reducen capital;189.0;A
2018;3023;46360;40123;Sociedades que reducen capital;9.0;A
2018;3023;46364;40123;Sociedades que reducen capital;178.0;A
2018;3023;46362;40123;Sociedades que reducen capital;;A
2018;3023;46363;40123;Sociedades que reducen capital;178.0;A
2018;3023;46365;40123;Sociedades que reducen capital;2.0;A
2018;3142;46367;40123;Sociedades que reducen capital;173.0;A
2018;3142;46360;40123;Sociedades que reducen capital;19.0;A
2018;3142;46364;40123;Sociedades que reducen capital;153.0;A
2018;3142;46362;40123;Sociedades que reducen capital;;A
2018;3142;46363;40123;Sociedades que reducen capital;153.0;A
2018;3142;46365;40123;Sociedades que reducen capital;1.0;A
2017;3143;46367;40123;Sociedades que reducen capital;714.0;A
2017;3143;46360;40123;Sociedades que reducen capital;77.0;A
2017;3143;46364;40123;Sociedades que reducen capital;634.0;A
2017;3143;46362;40123;Sociedades que reducen capital;;A
2017;3143;46363;40123;Sociedades que reducen capital;634.0;A
2017;3143;46365;40123;Sociedades que reducen capital;3.0;A
2017;2352;46367;40123;Sociedades que reducen capital;60.0;A
2017;2352;46360;40123;Sociedades que reducen capital;3.0;A
2017;2352;46364;40123;Sociedades que reducen capital;57.0;A
2017;2352;46363;40123;Sociedades que reducen capital;57.0;A
2017;2352;46365;40123;Sociedades que reducen capital;;A
2017;2402;46367;40123;Sociedades que reducen capital;82.0;A
2017;2402;46360;40123;Sociedades que reducen capital;8.0;A
2017;2402;46364;40123;Sociedades que reducen capital;73.0;A
2017;2402;46363;40123;Sociedades que reducen capital;73.0;A
2017;2402;46365;40123;Sociedades que reducen capital;1.0;A
2017;2482;46367;40123;Sociedades que reducen capital;67.0;A
2017;2482;46360;40123;Sociedades que reducen capital;14.0;A
2017;2482;46364;40123;Sociedades que reducen capital;53.0;A
2017;2482;46363;40123;Sociedades que reducen capital;53.0;A
2017;2482;46365;40123;Sociedades que reducen capital;;A
2017;2713;46367;40123;Sociedades que reducen capital;63.0;A
2017;2713;46360;40123;Sociedades que reducen capital;5.0;A
2017;2713;46364;40123;Sociedades que reducen capital;58.0;A
2017;2713;46362;40123;Sociedades que reducen capital;;A
2017;2713;46363;40123;Sociedades que reducen capital;58.0;A
2017;2713;46365;40123;Sociedades que reducen capital;;A
2017;2797;46367;40123;Sociedades que reducen capital;28.0;A
2017;2797;46360;40123;Sociedades que reducen capital;2.0;A
2017;2797;46364;40123;Sociedades que reducen capital;26.0;A
2017;2797;46363;40123;Sociedades que reducen capital;26.0;A
2017;2797;46365;40123;Sociedades que reducen capital;;A
2017;2911;46367;40123;Sociedades que reducen capital;25.0;A
2017;2911;46360;40123;Sociedades que reducen capital;2.0;A
2017;2911;46364;40123;Sociedades que reducen capital;23.0;A
2017;2911;46362;40123;Sociedades que reducen capital;;A
2017;2911;46363;40123;Sociedades que reducen capital;23.0;A
2017;2911;46365;40123;Sociedades que reducen capital;;A
2017;3023;46367;40123;Sociedades que reducen capital;216.0;A
2017;3023;46360;40123;Sociedades que reducen capital;28.0;A
2017;3023;46364;40123;Sociedades que reducen capital;187.0;A
2017;3023;46362;40123;Sociedades que reducen capital;;A
2017;3023;46363;40123;Sociedades que reducen capital;187.0;A
2017;3023;46365;40123;Sociedades que reducen capital;1.0;A
2017;3142;46367;40123;Sociedades que reducen capital;173.0;A
2017;3142;46360;40123;Sociedades que reducen capital;15.0;A
2017;3142;46364;40123;Sociedades que reducen capital;157.0;A
2017;3142;46362;40123;Sociedades que reducen capital;;A
2017;3142;46363;40123;Sociedades que reducen capital;157.0;A
2017;3142;46365;40123;Sociedades que reducen capital;1.0;A
2016;3143;46367;40123;Sociedades que reducen capital;671.0;A
2016;3143;46360;40123;Sociedades que reducen capital;135.0;A
2016;3143;46364;40123;Sociedades que reducen capital;534.0;A
2016;3143;46362;40123;Sociedades que reducen capital;;A
2016;3143;46363;40123;Sociedades que reducen capital;534.0;A
2016;3143;46365;40123;Sociedades que reducen capital;2.0;A
2016;2352;46367;40123;Sociedades que reducen capital;54.0;A
2016;2352;46360;40123;Sociedades que reducen capital;8.0;A
2016;2352;46364;40123;Sociedades que reducen capital;46.0;A
2016;2352;46363;40123;Sociedades que reducen capital;46.0;A
2016;2352;46365;40123;Sociedades que reducen capital;;A
2016;2402;46367;40123;Sociedades que reducen capital;78.0;A
2016;2402;46360;40123;Sociedades que reducen capital;12.0;A
2016;2402;46364;40123;Sociedades que reducen capital;66.0;A
2016;2402;46362;40123;Sociedades que reducen capital;;A
2016;2402;46363;40123;Sociedades que reducen capital;66.0;A
2016;2402;46365;40123;Sociedades que reducen capital;;A
2016;2482;46367;40123;Sociedades que reducen capital;66.0;A
2016;2482;46360;40123;Sociedades que reducen capital;16.0;A
2016;2482;46364;40123;Sociedades que reducen capital;49.0;A
2016;2482;46362;40123;Sociedades que reducen capital;;A
2016;2482;46363;40123;Sociedades que reducen capital;49.0;A
2016;2482;46365;40123;Sociedades que reducen capital;1.0;A
2016;2713;46367;40123;Sociedades que reducen capital;59.0;A
2016;2713;46360;40123;Sociedades que reducen capital;17.0;A
2016;2713;46364;40123;Sociedades que reducen capital;41.0;A
2016;2713;46362;40123;Sociedades que reducen capital;;A
2016;2713;46363;40123;Sociedades que reducen capital;41.0;A
2016;2713;46365;40123;Sociedades que reducen capital;1.0;A
2016;2797;46367;40123;Sociedades que reducen capital;30.0;A
2016;2797;46360;40123;Sociedades que reducen capital;9.0;A
2016;2797;46364;40123;Sociedades que reducen capital;21.0;A
2016;2797;46363;40123;Sociedades que reducen capital;21.0;A
2016;2797;46365;40123;Sociedades que reducen capital;;A
2016;2911;46367;40123;Sociedades que reducen capital;25.0;A
2016;2911;46360;40123;Sociedades que reducen capital;3.0;A
2016;2911;46364;40123;Sociedades que reducen capital;22.0;A
2016;2911;46363;40123;Sociedades que reducen capital;22.0;A
2016;2911;46365;40123;Sociedades que reducen capital;;A
2016;3023;46367;40123;Sociedades que reducen capital;180.0;A
2016;3023;46360;40123;Sociedades que reducen capital;32.0;A
2016;3023;46364;40123;Sociedades que reducen capital;148.0;A
2016;3023;46362;40123;Sociedades que reducen capital;;A
2016;3023;46363;40123;Sociedades que reducen capital;148.0;A
2016;3023;46365;40123;Sociedades que reducen capital;;A
2016;3142;46367;40123;Sociedades que reducen capital;179.0;A
2016;3142;46360;40123;Sociedades que reducen capital;38.0;A
2016;3142;46364;40123;Sociedades que reducen capital;141.0;A
2016;3142;46362;40123;Sociedades que reducen capital;;A
2016;3142;46363;40123;Sociedades que reducen capital;141.0;A
2016;3142;46365;40123;Sociedades que reducen capital;;A
2015;3143;46367;40123;Sociedades que reducen capital;832.0;A
2015;3143;46360;40123;Sociedades que reducen capital;110.0;A
2015;3143;46364;40123;Sociedades que reducen capital;718.0;A
2015;3143;46362;40123;Sociedades que reducen capital;;A
2015;3143;46363;40123;Sociedades que reducen capital;718.0;A
2015;3143;46365;40123;Sociedades que reducen capital;4.0;A
2015;2352;46367;40123;Sociedades que reducen capital;66.0;A
2015;2352;46360;40123;Sociedades que reducen capital;9.0;A
2015;2352;46364;40123;Sociedades que reducen capital;57.0;A
2015;2352;46362;40123;Sociedades que reducen capital;;A
2015;2352;46363;40123;Sociedades que reducen capital;57.0;A
2015;2352;46365;40123;Sociedades que reducen capital;;A
2015;2402;46367;40123;Sociedades que reducen capital;71.0;A
2015;2402;46360;40123;Sociedades que reducen capital;7.0;A
2015;2402;46364;40123;Sociedades que reducen capital;64.0;A
2015;2402;46362;40123;Sociedades que reducen capital;;A
2015;2402;46363;40123;Sociedades que reducen capital;64.0;A
2015;2402;46365;40123;Sociedades que reducen capital;;A
2015;2482;46367;40123;Sociedades que reducen capital;110.0;A
2015;2482;46360;40123;Sociedades que reducen capital;9.0;A
2015;2482;46364;40123;Sociedades que reducen capital;100.0;A
2015;2482;46362;40123;Sociedades que reducen capital;;A
2015;2482;46363;40123;Sociedades que reducen capital;100.0;A
2015;2482;46365;40123;Sociedades que reducen capital;1.0;A
2015;2713;46367;40123;Sociedades que reducen capital;99.0;A
2015;2713;46360;40123;Sociedades que reducen capital;11.0;A
2015;2713;46364;40123;Sociedades que reducen capital;88.0;A
2015;2713;46362;40123;Sociedades que reducen capital;;A
2015;2713;46363;40123;Sociedades que reducen capital;88.0;A
2015;2713;46365;40123;Sociedades que reducen capital;;A
2015;2797;46367;40123;Sociedades que reducen capital;36.0;A
2015;2797;46360;40123;Sociedades que reducen capital;6.0;A
2015;2797;46364;40123;Sociedades que reducen capital;30.0;A
2015;2797;46363;40123;Sociedades que reducen capital;30.0;A
2015;2797;46365;40123;Sociedades que reducen capital;;A
2015;2911;46367;40123;Sociedades que reducen capital;34.0;A
2015;2911;46360;40123;Sociedades que reducen capital;5.0;A
2015;2911;46364;40123;Sociedades que reducen capital;29.0;A
