D_ESTADO_DATO_0;D_TERRITORIO_0;D_SEXO_SOCIOS_0;D_TEMPORAL_0;D_CNAE09_0;INDICATOR;OBS_VALUE;FREQ
A;ES61;46383;2009;8256;SOC_CONST;3.0;A
A;ES61;46383;2009;303236;SOC_CONST;9.0;A
A;ES61;46383;2009;8346;SOC_CONST;4.0;A
A;ES61;46383;2009;8451;SOC_CONST;14.0;A
A;ES61;46383;2010;6949;SOC_CONST;70.0;A
A;ES61;46383;2010;6981;SOC_CONST;2.0;A
A;ES61;46383;2010;7058;SOC_CONST;7.0;A
A;ES61;46383;2010;7663;SOC_CONST;7.0;A
A;ES61;46383;2010;7716;SOC_CONST;12.0;A
A;ES61;46383;2010;6963;SOC_CONST;7.0;A
A;ES61;46383;2010;7889;SOC_CONST;1.0;A
A;ES61;46383;2010;303235;SOC_CONST;2.0;A
A;ES61;46383;2010;8032;SOC_CONST;2.0;A
A;ES61;46383;2010;8256;SOC_CONST;9.0;A
A;ES61;46383;2010;303236;SOC_CONST;10.0;A
A;ES61;46383;2010;8346;SOC_CONST;1.0;A
A;ES61;46383;2010;8451;SOC_CONST;10.0;A
A;ES61;46383;2011;6949;SOC_CONST;44.0;A
A;ES61;46383;2011;6981;SOC_CONST;3.0;A
A;ES61;46383;2011;7058;SOC_CONST;2.0;A
A;ES61;46383;2011;7663;SOC_CONST;4.0;A
A;ES61;46383;2011;7716;SOC_CONST;4.0;A
A;ES61;46383;2011;6963;SOC_CONST;7.0;A
A;ES61;46383;2011;7889;SOC_CONST;;A
A;ES61;46383;2011;303235;SOC_CONST;1.0;A
A;ES61;46383;2011;8032;SOC_CONST;;A
A;ES61;46383;2011;8256;SOC_CONST;4.0;A
A;ES61;46383;2011;303236;SOC_CONST;9.0;A
A;ES61;46383;2011;8346;SOC_CONST;3.0;A
A;ES61;46383;2011;8451;SOC_CONST;7.0;A
A;ES61;46383;2012;6949;SOC_CONST;58.0;A
A;ES61;46383;2012;6981;SOC_CONST;4.0;A
A;ES61;46383;2012;7058;SOC_CONST;;A
A;ES61;46383;2012;7663;SOC_CONST;;A
A;ES61;46383;2012;7716;SOC_CONST;11.0;A
A;ES61;46383;2012;6963;SOC_CONST;3.0;A
A;ES61;46383;2012;7889;SOC_CONST;;A
A;ES61;46383;2012;303235;SOC_CONST;1.0;A
A;ES61;46383;2012;8032;SOC_CONST;3.0;A
A;ES61;46383;2012;8256;SOC_CONST;6.0;A
A;ES61;46383;2012;303236;SOC_CONST;12.0;A
A;ES61;46383;2012;8346;SOC_CONST;2.0;A
A;ES61;46383;2012;8451;SOC_CONST;16.0;A
A;ES61;46383;2013;6949;SOC_CONST;60.0;A
A;ES61;46383;2013;6981;SOC_CONST;2.0;A
A;ES61;46383;2013;7058;SOC_CONST;1.0;A
A;ES61;46383;2013;7663;SOC_CONST;3.0;A
A;ES61;46383;2013;7716;SOC_CONST;16.0;A
A;ES61;46383;2013;6963;SOC_CONST;9.0;A
A;ES61;46383;2013;7889;SOC_CONST;1.0;A
A;ES61;46383;2013;303235;SOC_CONST;2.0;A
A;ES61;46383;2013;8032;SOC_CONST;4.0;A
A;ES61;46383;2013;8256;SOC_CONST;15.0;A
A;ES61;46383;2013;303236;SOC_CONST;4.0;A
A;ES61;46383;2013;8346;SOC_CONST;;A
A;ES61;46383;2013;8451;SOC_CONST;3.0;A
A;ES61;46383;2014;6949;SOC_CONST;60.0;A
A;ES61;46383;2014;6981;SOC_CONST;5.0;A
A;ES61;46383;2014;7058;SOC_CONST;1.0;A
A;ES61;46383;2014;7663;SOC_CONST;9.0;A
A;ES61;46383;2014;7716;SOC_CONST;12.0;A
A;ES61;46383;2014;6963;SOC_CONST;3.0;A
A;ES61;46383;2014;7889;SOC_CONST;2.0;A
A;ES61;46383;2014;303235;SOC_CONST;1.0;A
A;ES61;46383;2014;8032;SOC_CONST;3.0;A
A;ES61;46383;2014;8256;SOC_CONST;8.0;A
A;ES61;46383;2014;303236;SOC_CONST;12.0;A
A;ES61;46383;2014;8346;SOC_CONST;;A
A;ES61;46383;2014;8451;SOC_CONST;4.0;A
A;ES61;46383;2015;6949;SOC_CONST;44.0;A
A;ES61;46383;2015;6981;SOC_CONST;3.0;A
A;ES61;46383;2015;7058;SOC_CONST;1.0;A
A;ES61;46383;2015;7663;SOC_CONST;7.0;A
A;ES61;46383;2015;7716;SOC_CONST;10.0;A
A;ES61;46383;2015;6963;SOC_CONST;5.0;A
A;ES61;46383;2015;7889;SOC_CONST;1.0;A
A;ES61;46383;2015;303235;SOC_CONST;1.0;A
A;ES61;46383;2015;8032;SOC_CONST;3.0;A
A;ES61;46383;2015;8256;SOC_CONST;2.0;A
A;ES61;46383;2015;303236;SOC_CONST;5.0;A
A;ES61;46383;2015;8346;SOC_CONST;1.0;A
A;ES61;46383;2015;8451;SOC_CONST;5.0;A
A;ES61;46383;2016;6949;SOC_CONST;58.0;A
A;ES61;46383;2016;6981;SOC_CONST;3.0;A
A;ES61;46383;2016;7058;SOC_CONST;2.0;A
A;ES61;46383;2016;7663;SOC_CONST;13.0;A
A;ES61;46383;2016;7716;SOC_CONST;10.0;A
A;ES61;46383;2016;6963;SOC_CONST;11.0;A
A;ES61;46383;2016;7889;SOC_CONST;;A
A;ES61;46383;2016;303235;SOC_CONST;;A
A;ES61;46383;2016;8032;SOC_CONST;3.0;A
A;ES61;46383;2016;8256;SOC_CONST;2.0;A
A;ES61;46383;2016;303236;SOC_CONST;7.0;A
A;ES61;46383;2016;8346;SOC_CONST;1.0;A
A;ES61;46383;2016;8451;SOC_CONST;6.0;A
A;ES61;46383;2017;6949;SOC_CONST;41.0;A
A;ES61;46383;2017;6981;SOC_CONST;2.0;A
A;ES61;46383;2017;7058;SOC_CONST;;A
A;ES61;46383;2017;7663;SOC_CONST;6.0;A
A;ES61;46383;2017;7716;SOC_CONST;12.0;A
A;ES61;46383;2017;6963;SOC_CONST;2.0;A
A;ES61;46383;2017;7889;SOC_CONST;2.0;A
A;ES61;46383;2017;303235;SOC_CONST;;A
A;ES61;46383;2017;8032;SOC_CONST;1.0;A
A;ES61;46383;2017;8256;SOC_CONST;4.0;A
A;ES61;46383;2017;303236;SOC_CONST;4.0;A
A;ES61;46383;2017;8346;SOC_CONST;;A
A;ES61;46383;2017;8451;SOC_CONST;8.0;A
A;ES61;46383;2018;6949;SOC_CONST;54.0;A
A;ES61;46383;2018;6981;SOC_CONST;3.0;A
A;ES61;46383;2018;7058;SOC_CONST;1.0;A
A;ES61;46383;2018;7663;SOC_CONST;;A
A;ES61;46383;2018;7716;SOC_CONST;7.0;A
A;ES61;46383;2018;6963;SOC_CONST;11.0;A
A;ES61;46383;2018;7889;SOC_CONST;3.0;A
A;ES61;46383;2018;303235;SOC_CONST;1.0;A
A;ES61;46383;2018;8032;SOC_CONST;3.0;A
A;ES61;46383;2018;8256;SOC_CONST;15.0;A
A;ES61;46383;2018;303236;SOC_CONST;4.0;A
A;ES61;46383;2018;8346;SOC_CONST;;A
A;ES61;46383;2018;8451;SOC_CONST;6.0;A
A;ES61;46383;2019;6949;SOC_CONST;52.0;A
A;ES61;46383;2019;6981;SOC_CONST;3.0;A
A;ES61;46383;2019;7058;SOC_CONST;1.0;A
A;ES61;46383;2019;7663;SOC_CONST;4.0;A
A;ES61;46383;2019;7716;SOC_CONST;4.0;A
A;ES61;46383;2019;6963;SOC_CONST;9.0;A
A;ES61;46383;2019;7889;SOC_CONST;1.0;A
A;ES61;46383;2019;303235;SOC_CONST;;A
A;ES61;46383;2019;8032;SOC_CONST;3.0;A
A;ES61;46383;2019;8256;SOC_CONST;9.0;A
A;ES61;46383;2019;303236;SOC_CONST;7.0;A
A;ES61;46383;2019;8346;SOC_CONST;2.0;A
A;ES61;46383;2019;8451;SOC_CONST;9.0;A
A;ES61;46383;2020;6949;SOC_CONST;52.0;A
A;ES61;46383;2020;6981;SOC_CONST;7.0;A
A;ES61;46383;2020;7058;SOC_CONST;3.0;A
A;ES61;46383;2020;7663;SOC_CONST;1.0;A
A;ES61;46383;2020;7716;SOC_CONST;1.0;A
A;ES61;46383;2020;6963;SOC_CONST;10.0;A
A;ES61;46383;2020;7889;SOC_CONST;;A
A;ES61;46383;2020;303235;SOC_CONST;1.0;A
A;ES61;46383;2020;8032;SOC_CONST;4.0;A
A;ES61;46383;2020;8256;SOC_CONST;10.0;A
A;ES61;46383;2020;303236;SOC_CONST;9.0;A
A;ES61;46383;2020;8346;SOC_CONST;2.0;A
A;ES61;46383;2020;8451;SOC_CONST;4.0;A
A;ES61;46384;2009;6949;SOC_CONST;801.0;A
A;ES61;46384;2009;6981;SOC_CONST;24.0;A
A;ES61;46384;2009;7058;SOC_CONST;33.0;A
A;ES61;46384;2009;7663;SOC_CONST;89.0;A
A;ES61;46384;2009;7716;SOC_CONST;168.0;A
A;ES61;46384;2009;6963;SOC_CONST;105.0;A
A;ES61;46384;2009;7889;SOC_CONST;26.0;A
A;ES61;46384;2009;303235;SOC_CONST;23.0;A
A;ES61;46384;2009;8032;SOC_CONST;17.0;A
A;ES61;46384;2009;8256;SOC_CONST;95.0;A
A;ES61;46384;2009;303236;SOC_CONST;99.0;A
A;ES61;46384;2009;8346;SOC_CONST;21.0;A
A;ES61;46384;2009;8451;SOC_CONST;101.0;A
A;ES61;46384;2010;6949;SOC_CONST;762.0;A
A;ES61;46384;2010;6981;SOC_CONST;26.0;A
A;ES61;46384;2010;7058;SOC_CONST;52.0;A
A;ES61;46384;2010;7663;SOC_CONST;88.0;A
A;ES61;46384;2010;7716;SOC_CONST;164.0;A
A;ES61;46384;2010;6963;SOC_CONST;84.0;A
A;ES61;46384;2010;7889;SOC_CONST;25.0;A
A;ES61;46384;2010;303235;SOC_CONST;16.0;A
A;ES61;46384;2010;8032;SOC_CONST;16.0;A
A;ES61;46384;2010;8256;SOC_CONST;79.0;A
A;ES61;46384;2010;303236;SOC_CONST;79.0;A
A;ES61;46384;2010;8346;SOC_CONST;26.0;A
A;ES61;46384;2010;8451;SOC_CONST;107.0;A
A;ES61;46384;2011;6949;SOC_CONST;855.0;A
A;ES61;46384;2011;6981;SOC_CONST;25.0;A
A;ES61;46384;2011;7058;SOC_CONST;50.0;A
A;ES61;46384;2011;7663;SOC_CONST;94.0;A
A;ES61;46384;2011;7716;SOC_CONST;195.0;A
A;ES61;46384;2011;6963;SOC_CONST;77.0;A
A;ES61;46384;2011;7889;SOC_CONST;19.0;A
A;ES61;46384;2011;303235;SOC_CONST;24.0;A
A;ES61;46384;2011;8032;SOC_CONST;17.0;A
A;ES61;46384;2011;8256;SOC_CONST;106.0;A
A;ES61;46384;2011;303236;SOC_CONST;110.0;A
A;ES61;46384;2011;8346;SOC_CONST;29.0;A
A;ES61;46384;2011;8451;SOC_CONST;109.0;A
A;ES61;46384;2012;6949;SOC_CONST;825.0;A
A;ES61;46384;2012;6981;SOC_CONST;28.0;A
A;ES61;46384;2012;7058;SOC_CONST;56.0;A
A;ES61;46384;2012;7663;SOC_CONST;87.0;A
A;ES61;46384;2012;7716;SOC_CONST;183.0;A
A;ES61;46384;2012;6963;SOC_CONST;81.0;A
A;ES61;46384;2012;7889;SOC_CONST;26.0;A
A;ES61;46384;2012;303235;SOC_CONST;25.0;A
A;ES61;46384;2012;8032;SOC_CONST;10.0;A
A;ES61;46384;2012;8256;SOC_CONST;114.0;A
A;ES61;46384;2012;303236;SOC_CONST;104.0;A
A;ES61;46384;2012;8346;SOC_CONST;18.0;A
A;ES61;46384;2012;8451;SOC_CONST;93.0;A
A;ES61;46384;2013;6949;SOC_CONST;785.0;A
A;ES61;46384;2013;6981;SOC_CONST;37.0;A
A;ES61;46384;2013;7058;SOC_CONST;28.0;A
A;ES61;46384;2013;7663;SOC_CONST;57.0;A
A;ES61;46384;2013;7716;SOC_CONST;238.0;A
A;ES61;46384;2013;6963;SOC_CONST;91.0;A
A;ES61;46384;2013;7889;SOC_CONST;26.0;A
A;ES61;46384;2013;303235;SOC_CONST;13.0;A
A;ES61;46384;2013;8032;SOC_CONST;26.0;A
A;ES61;46384;2013;8256;SOC_CONST;96.0;A
A;ES61;46384;2013;303236;SOC_CONST;80.0;A
A;ES61;46384;2013;8346;SOC_CONST;16.0;A
A;ES61;46384;2013;8451;SOC_CONST;77.0;A
A;ES61;46384;2014;6949;SOC_CONST;803.0;A
A;ES61;46384;2014;6981;SOC_CONST;43.0;A
A;ES61;46384;2014;7058;SOC_CONST;41.0;A
A;ES61;46384;2014;7663;SOC_CONST;145.0;A
A;ES61;46384;2014;7716;SOC_CONST;175.0;A
A;ES61;46384;2014;6963;SOC_CONST;81.0;A
A;ES61;46384;2014;7889;SOC_CONST;24.0;A
A;ES61;46384;2014;303235;SOC_CONST;9.0;A
A;ES61;46384;2014;8032;SOC_CONST;15.0;A
A;ES61;46384;2014;8256;SOC_CONST;103.0;A
A;ES61;46384;2014;303236;SOC_CONST;68.0;A
A;ES61;46384;2014;8346;SOC_CONST;19.0;A
A;ES61;46384;2014;8451;SOC_CONST;80.0;A
A;ES61;46384;2015;6949;SOC_CONST;866.0;A
A;ES61;46384;2015;6981;SOC_CONST;50.0;A
A;ES61;46384;2015;7058;SOC_CONST;42.0;A
A;ES61;46384;2015;7663;SOC_CONST;148.0;A
A;ES61;46384;2015;7716;SOC_CONST;200.0;A
A;ES61;46384;2015;6963;SOC_CONST;102.0;A
A;ES61;46384;2015;7889;SOC_CONST;34.0;A
A;ES61;46384;2015;303235;SOC_CONST;20.0;A
A;ES61;46384;2015;8032;SOC_CONST;16.0;A
A;ES61;46384;2015;8256;SOC_CONST;87.0;A
A;ES61;46384;2015;303236;SOC_CONST;67.0;A
A;ES61;46384;2015;8346;SOC_CONST;24.0;A
A;ES61;46384;2015;8451;SOC_CONST;76.0;A
A;ES61;46384;2016;6949;SOC_CONST;988.0;A
A;ES61;46384;2016;6981;SOC_CONST;46.0;A
A;ES61;46384;2016;7058;SOC_CONST;68.0;A
A;ES61;46384;2016;7663;SOC_CONST;137.0;A
A;ES61;46384;2016;7716;SOC_CONST;208.0;A
A;ES61;46384;2016;6963;SOC_CONST;153.0;A
A;ES61;46384;2016;7889;SOC_CONST;39.0;A
A;ES61;46384;2016;303235;SOC_CONST;21.0;A
A;ES61;46384;2016;8032;SOC_CONST;23.0;A
A;ES61;46384;2016;8256;SOC_CONST;54.0;A
A;ES61;46384;2016;303236;SOC_CONST;104.0;A
A;ES61;46384;2016;8346;SOC_CONST;39.0;A
A;ES61;46384;2016;8451;SOC_CONST;96.0;A
A;ES61;46384;2017;6949;SOC_CONST;1025.0;A
A;ES61;46384;2017;6981;SOC_CONST;40.0;A
A;ES61;46384;2017;7058;SOC_CONST;53.0;A
A;ES61;46384;2017;7663;SOC_CONST;140.0;A
A;ES61;46384;2017;7716;SOC_CONST;250.0;A
A;ES61;46384;2017;6963;SOC_CONST;150.0;A
A;ES61;46384;2017;7889;SOC_CONST;29.0;A
A;ES61;46384;2017;303235;SOC_CONST;18.0;A
A;ES61;46384;2017;8032;SOC_CONST;27.0;A
A;ES61;46384;2017;8256;SOC_CONST;138.0;A
A;ES61;46384;2017;303236;SOC_CONST;72.0;A
A;ES61;46384;2017;8346;SOC_CONST;27.0;A
A;ES61;46384;2017;8451;SOC_CONST;81.0;A
A;ES61;46384;2018;6949;SOC_CONST;892.0;A
A;ES61;46384;2018;6981;SOC_CONST;45.0;A
A;ES61;46384;2018;7058;SOC_CONST;55.0;A
A;ES61;46384;2018;7663;SOC_CONST;75.0;A
A;ES61;46384;2018;7716;SOC_CONST;161.0;A
A;ES61;46384;2018;6963;SOC_CONST;113.0;A
A;ES61;46384;2018;7889;SOC_CONST;22.0;A
A;ES61;46384;2018;303235;SOC_CONST;19.0;A
A;ES61;46384;2018;8032;SOC_CONST;24.0;A
A;ES61;46384;2018;8256;SOC_CONST;155.0;A
A;ES61;46384;2018;303236;SOC_CONST;87.0;A
A;ES61;46384;2018;8346;SOC_CONST;32.0;A
A;ES61;46384;2018;8451;SOC_CONST;104.0;A
A;ES61;46384;2019;6949;SOC_CONST;820.0;A
A;ES61;46384;2019;6981;SOC_CONST;48.0;A
A;ES61;46384;2019;7058;SOC_CONST;43.0;A
A;ES61;46384;2019;7663;SOC_CONST;55.0;A
A;ES61;46384;2019;7716;SOC_CONST;146.0;A
A;ES61;46384;2019;6963;SOC_CONST;140.0;A
A;ES61;46384;2019;7889;SOC_CONST;17.0;A
A;ES61;46384;2019;303235;SOC_CONST;29.0;A
A;ES61;46384;2019;8032;SOC_CONST;22.0;A
A;ES61;46384;2019;8256;SOC_CONST;144.0;A
A;ES61;46384;2019;303236;SOC_CONST;55.0;A
A;ES61;46384;2019;8346;SOC_CONST;30.0;A
A;ES61;46384;2019;8451;SOC_CONST;91.0;A
A;ES61;46384;2020;6949;SOC_CONST;679.0;A
A;ES61;46384;2020;6981;SOC_CONST;42.0;A
A;ES61;46384;2020;7058;SOC_CONST;42.0;A
A;ES61;46384;2020;7663;SOC_CONST;47.0;A
A;ES61;46384;2020;7716;SOC_CONST;110.0;A
A;ES61;46384;2020;6963;SOC_CONST;95.0;A
A;ES61;46384;2020;7889;SOC_CONST;19.0;A
A;ES61;46384;2020;303235;SOC_CONST;13.0;A
A;ES61;46384;2020;8032;SOC_CONST;22.0;A
A;ES61;46384;2020;8256;SOC_CONST;114.0;A
A;ES61;46384;2020;303236;SOC_CONST;67.0;A
A;ES61;46384;2020;8346;SOC_CONST;28.0;A
A;ES61;46384;2020;8451;SOC_CONST;80.0;A
A;ES61;46386;2009;6949;SOC_CONST;776.0;A
A;ES61;46386;2009;6981;SOC_CONST;16.0;A
A;ES61;46386;2009;7058;SOC_CONST;105.0;A
A;ES61;46386;2009;7663;SOC_CONST;146.0;A
A;ES61;46386;2009;7716;SOC_CONST;45.0;A
A;ES61;46386;2009;6963;SOC_CONST;36.0;A
A;ES61;46386;2009;7889;SOC_CONST;5.0;A
A;ES61;46386;2009;303235;SOC_CONST;32.0;A
A;ES61;46386;2009;8032;SOC_CONST;8.0;A
A;ES61;46386;2009;8256;SOC_CONST;269.0;A
A;ES61;46386;2009;303236;SOC_CONST;66.0;A
A;ES61;46386;2009;8346;SOC_CONST;15.0;A
A;ES61;46386;2009;8451;SOC_CONST;33.0;A
A;ES61;46386;2010;6949;SOC_CONST;583.0;A
A;ES61;46386;2010;6981;SOC_CONST;6.0;A
A;ES61;46386;2010;7058;SOC_CONST;111.0;A
A;ES61;46386;2010;7663;SOC_CONST;117.0;A
A;ES61;46386;2010;7716;SOC_CONST;57.0;A
A;ES61;46386;2010;6963;SOC_CONST;42.0;A
A;ES61;46386;2010;7889;SOC_CONST;6.0;A
A;ES61;46386;2010;303235;SOC_CONST;23.0;A
A;ES61;46386;2010;8032;SOC_CONST;17.0;A
A;ES61;46386;2010;8256;SOC_CONST;93.0;A
A;ES61;46386;2010;303236;SOC_CONST;71.0;A
A;ES61;46386;2010;8346;SOC_CONST;10.0;A
A;ES61;46386;2010;8451;SOC_CONST;30.0;A
A;ES61;46386;2011;6949;SOC_CONST;592.0;A
A;ES61;46386;2011;6981;SOC_CONST;8.0;A
A;ES61;46386;2011;7058;SOC_CONST;64.0;A
A;ES61;46386;2011;7663;SOC_CONST;137.0;A
A;ES61;46386;2011;7716;SOC_CONST;50.0;A
A;ES61;46386;2011;6963;SOC_CONST;32.0;A
A;ES61;46386;2011;7889;SOC_CONST;4.0;A
A;ES61;46386;2011;303235;SOC_CONST;19.0;A
A;ES61;46386;2011;8032;SOC_CONST;10.0;A
A;ES61;46386;2011;8256;SOC_CONST;137.0;A
A;ES61;46386;2011;303236;SOC_CONST;72.0;A
A;ES61;46386;2011;8346;SOC_CONST;12.0;A
A;ES61;46386;2011;8451;SOC_CONST;47.0;A
A;ES61;46386;2012;6949;SOC_CONST;525.0;A
A;ES61;46386;2012;6981;SOC_CONST;17.0;A
A;ES61;46386;2012;7058;SOC_CONST;34.0;A
A;ES61;46386;2012;7663;SOC_CONST;91.0;A
A;ES61;46386;2012;7716;SOC_CONST;67.0;A
A;ES61;46386;2012;6963;SOC_CONST;33.0;A
A;ES61;46386;2012;7889;SOC_CONST;8.0;A
A;ES61;46386;2012;303235;SOC_CONST;17.0;A
A;ES61;46386;2012;8032;SOC_CONST;27.0;A
A;ES61;46386;2012;8256;SOC_CONST;125.0;A
A;ES61;46386;2012;303236;SOC_CONST;63.0;A
A;ES61;46386;2012;8346;SOC_CONST;9.0;A
A;ES61;46386;2012;8451;SOC_CONST;34.0;A
A;ES61;46386;2013;6949;SOC_CONST;467.0;A
A;ES61;46386;2013;6981;SOC_CONST;12.0;A
A;ES61;46386;2013;7058;SOC_CONST;21.0;A
A;ES61;46386;2013;7663;SOC_CONST;54.0;A
A;ES61;46386;2013;7716;SOC_CONST;81.0;A
A;ES61;46386;2013;6963;SOC_CONST;25.0;A
A;ES61;46386;2013;7889;SOC_CONST;11.0;A
A;ES61;46386;2013;303235;SOC_CONST;22.0;A
A;ES61;46386;2013;8032;SOC_CONST;17.0;A
A;ES61;46386;2013;8256;SOC_CONST;118.0;A
A;ES61;46386;2013;303236;SOC_CONST;64.0;A
A;ES61;46386;2013;8346;SOC_CONST;11.0;A
A;ES61;46386;2013;8451;SOC_CONST;31.0;A
A;ES61;46386;2014;6949;SOC_CONST;515.0;A
A;ES61;46386;2014;6981;SOC_CONST;19.0;A
A;ES61;46386;2014;7058;SOC_CONST;43.0;A
A;ES61;46386;2014;7663;SOC_CONST;63.0;A
A;ES61;46386;2014;7716;SOC_CONST;95.0;A
A;ES61;46386;2014;6963;SOC_CONST;45.0;A
A;ES61;46386;2014;7889;SOC_CONST;7.0;A
A;ES61;46386;2014;303235;SOC_CONST;18.0;A
A;ES61;46386;2014;8032;SOC_CONST;16.0;A
A;ES61;46386;2014;8256;SOC_CONST;106.0;A
A;ES61;46386;2014;303236;SOC_CONST;41.0;A
A;ES61;46386;2014;8346;SOC_CONST;15.0;A
A;ES61;46386;2014;8451;SOC_CONST;47.0;A
A;ES61;46386;2015;6949;SOC_CONST;515.0;A
A;ES61;46386;2015;6981;SOC_CONST;19.0;A
A;ES61;46386;2015;7058;SOC_CONST;26.0;A
A;ES61;46386;2015;7663;SOC_CONST;93.0;A
A;ES61;46386;2015;7716;SOC_CONST;77.0;A
A;ES61;46386;2015;6963;SOC_CONST;33.0;A
A;ES61;46386;2015;7889;SOC_CONST;7.0;A
A;ES61;46386;2015;303235;SOC_CONST;28.0;A
A;ES61;46386;2015;8032;SOC_CONST;15.0;A
A;ES61;46386;2015;8256;SOC_CONST;104.0;A
A;ES61;46386;2015;303236;SOC_CONST;48.0;A
A;ES61;46386;2015;8346;SOC_CONST;16.0;A
A;ES61;46386;2015;8451;SOC_CONST;49.0;A
A;ES61;46386;2016;6949;SOC_CONST;207.0;A
A;ES61;46386;2016;6981;SOC_CONST;10.0;A
A;ES61;46386;2016;7058;SOC_CONST;20.0;A
A;ES61;46386;2016;7663;SOC_CONST;45.0;A
A;ES61;46386;2016;7716;SOC_CONST;33.0;A
A;ES61;46386;2016;6963;SOC_CONST;14.0;A
A;ES61;46386;2016;7889;SOC_CONST;5.0;A
A;ES61;46386;2016;303235;SOC_CONST;5.0;A
A;ES61;46386;2016;8032;SOC_CONST;9.0;A
A;ES61;46386;2016;8256;SOC_CONST;11.0;A
A;ES61;46386;2016;303236;SOC_CONST;31.0;A
A;ES61;46386;2016;8346;SOC_CONST;10.0;A
A;ES61;46386;2016;8451;SOC_CONST;14.0;A
A;ES61;46386;2017;6949;SOC_CONST;269.0;A
A;ES61;46386;2017;6981;SOC_CONST;7.0;A
A;ES61;46386;2017;7058;SOC_CONST;31.0;A
A;ES61;46386;2017;7663;SOC_CONST;51.0;A
A;ES61;46386;2017;7716;SOC_CONST;40.0;A
A;ES61;46386;2017;6963;SOC_CONST;26.0;A
A;ES61;46386;2017;7889;SOC_CONST;4.0;A
A;ES61;46386;2017;303235;SOC_CONST;10.0;A
A;ES61;46386;2017;8032;SOC_CONST;13.0;A
A;ES61;46386;2017;8256;SOC_CONST;44.0;A
A;ES61;46386;2017;303236;SOC_CONST;20.0;A
A;ES61;46386;2017;8346;SOC_CONST;10.0;A
A;ES61;46386;2017;8451;SOC_CONST;13.0;A
A;ES61;46386;2018;6949;SOC_CONST;400.0;A
A;ES61;46386;2018;6981;SOC_CONST;18.0;A
A;ES61;46386;2018;7058;SOC_CONST;77.0;A
A;ES61;46386;2018;7663;SOC_CONST;62.0;A
A;ES61;46386;2018;7716;SOC_CONST;42.0;A
A;ES61;46386;2018;6963;SOC_CONST;16.0;A
A;ES61;46386;2018;7889;SOC_CONST;3.0;A
A;ES61;46386;2018;303235;SOC_CONST;15.0;A
A;ES61;46386;2018;8032;SOC_CONST;18.0;A
A;ES61;46386;2018;8256;SOC_CONST;76.0;A
A;ES61;46386;2018;303236;SOC_CONST;26.0;A
A;ES61;46386;2018;8346;SOC_CONST;27.0;A
A;ES61;46386;2018;8451;SOC_CONST;20.0;A
A;ES61;46386;2019;6949;SOC_CONST;445.0;A
A;ES61;46386;2019;6981;SOC_CONST;8.0;A
A;ES61;46386;2019;7058;SOC_CONST;146.0;A
A;ES61;46386;2019;7663;SOC_CONST;59.0;A
A;ES61;46386;2019;7716;SOC_CONST;26.0;A
A;ES61;46386;2019;6963;SOC_CONST;17.0;A
A;ES61;46386;2019;7889;SOC_CONST;11.0;A
A;ES61;46386;2019;303235;SOC_CONST;23.0;A
A;ES61;46386;2019;8032;SOC_CONST;24.0;A
A;ES61;46386;2019;8256;SOC_CONST;81.0;A
A;ES61;46386;2019;303236;SOC_CONST;27.0;A
A;ES61;46386;2019;8346;SOC_CONST;6.0;A
A;ES61;46386;2019;8451;SOC_CONST;17.0;A
A;ES61;46386;2020;6949;SOC_CONST;409.0;A
A;ES61;46386;2020;6981;SOC_CONST;18.0;A
A;ES61;46386;2020;7058;SOC_CONST;76.0;A
A;ES61;46386;2020;7663;SOC_CONST;62.0;A
A;ES61;46386;2020;7716;SOC_CONST;34.0;A
A;ES61;46386;2020;6963;SOC_CONST;21.0;A
A;ES61;46386;2020;7889;SOC_CONST;9.0;A
A;ES61;46386;2020;303235;SOC_CONST;27.0;A
A;ES61;46386;2020;8032;SOC_CONST;22.0;A
A;ES61;46386;2020;8256;SOC_CONST;60.0;A
A;ES61;46386;2020;303236;SOC_CONST;42.0;A
A;ES61;46386;2020;8346;SOC_CONST;12.0;A
A;ES61;46386;2020;8451;SOC_CONST;26.0;A
A;ES61;46388;2009;6949;SOC_CONST;12843.0;A
A;ES61;46388;2009;6981;SOC_CONST;357.0;A
A;ES61;46388;2009;7058;SOC_CONST;1063.0;A
A;ES61;46388;2009;7663;SOC_CONST;2282.0;A
A;ES61;46388;2009;7716;SOC_CONST;2609.0;A
A;ES61;46388;2009;6963;SOC_CONST;1147.0;A
A;ES61;46388;2009;7889;SOC_CONST;383.0;A
A;ES61;46388;2009;303235;SOC_CONST;420.0;A
A;ES61;46388;2009;8032;SOC_CONST;193.0;A
A;ES61;46388;2009;8256;SOC_CONST;1266.0;A
A;ES61;46388;2009;303236;SOC_CONST;1437.0;A
A;ES61;46388;2009;8346;SOC_CONST;489.0;A
A;ES61;46388;2009;8451;SOC_CONST;1197.0;A
A;ES61;46388;2010;6949;SOC_CONST;12537.0;A
A;ES61;46388;2010;6981;SOC_CONST;323.0;A
A;ES61;46388;2010;7058;SOC_CONST;1098.0;A
A;ES61;46388;2010;7663;SOC_CONST;2012.0;A
A;ES61;46388;2010;7716;SOC_CONST;2758.0;A
A;ES61;46388;2010;6963;SOC_CONST;1287.0;A
A;ES61;46388;2010;7889;SOC_CONST;412.0;A
A;ES61;46388;2010;303235;SOC_CONST;432.0;A
A;ES61;46388;2010;8032;SOC_CONST;210.0;A
