D_ESTADO_DATO_0;D_TERRITORIO_0;D_TEMPORAL_0;D_FORMA_JUR_SOCMER_0;INDICATOR;FREQ;D_CNAE09_0;D_SEXO_SOCIOS_0;OBS_VALUE
A;2315;2018;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2315;2018;46366;SOC_CONST;A;_Z;_Z;0.0
A;2315;2018;46367;CAP_SUSCRITO;A;_Z;_Z;71100.0
A;2315;2018;46367;SOC_CONST;A;_Z;_Z;3.0
A;2315;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2315;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2315;2019;46364;CAP_SUSCRITO;A;_Z;_Z;7010.0
A;2315;2019;46364;SOC_CONST;A;_Z;_Z;2.0
A;2315;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2315;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2315;2019;46367;CAP_SUSCRITO;A;_Z;_Z;7010.0
A;2315;2019;46367;SOC_CONST;A;_Z;_Z;2.0
A;2315;2020;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2315;2020;46361;SOC_CONST;A;_Z;_Z;0.0
A;2315;2020;46364;CAP_SUSCRITO;A;_Z;_Z;48000.0
A;2315;2020;46364;SOC_CONST;A;_Z;_Z;3.0
A;2315;2020;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2315;2020;46366;SOC_CONST;A;_Z;_Z;0.0
A;2315;2020;46367;CAP_SUSCRITO;A;_Z;_Z;48000.0
A;2315;2020;46367;SOC_CONST;A;_Z;_Z;3.0
A;2316;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2003;46364;CAP_SUSCRITO;A;_Z;_Z;437789.0
A;2316;2003;46364;SOC_CONST;A;_Z;_Z;32.0
A;2316;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2003;46367;CAP_SUSCRITO;A;_Z;_Z;437789.0
A;2316;2003;46367;SOC_CONST;A;_Z;_Z;32.0
A;2316;2004;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2004;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2004;46364;CAP_SUSCRITO;A;_Z;_Z;1432241.0
A;2316;2004;46364;SOC_CONST;A;_Z;_Z;39.0
A;2316;2004;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2004;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2004;46367;CAP_SUSCRITO;A;_Z;_Z;1432241.0
A;2316;2004;46367;SOC_CONST;A;_Z;_Z;39.0
A;2316;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2005;46364;CAP_SUSCRITO;A;_Z;_Z;1166283.06
A;2316;2005;46364;SOC_CONST;A;_Z;_Z;55.0
A;2316;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2005;46367;CAP_SUSCRITO;A;_Z;_Z;1166283.06
A;2316;2005;46367;SOC_CONST;A;_Z;_Z;55.0
A;2316;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2006;46364;CAP_SUSCRITO;A;_Z;_Z;1045518.0
A;2316;2006;46364;SOC_CONST;A;_Z;_Z;36.0
A;2316;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2006;46367;CAP_SUSCRITO;A;_Z;_Z;1045518.0
A;2316;2006;46367;SOC_CONST;A;_Z;_Z;36.0
A;2316;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2007;46364;CAP_SUSCRITO;A;_Z;_Z;232812.0
A;2316;2007;46364;SOC_CONST;A;_Z;_Z;17.0
A;2316;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2007;46367;CAP_SUSCRITO;A;_Z;_Z;232812.0
A;2316;2007;46367;SOC_CONST;A;_Z;_Z;17.0
A;2316;2008;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2008;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2008;46364;CAP_SUSCRITO;A;_Z;_Z;114332.0
A;2316;2008;46364;SOC_CONST;A;_Z;_Z;13.0
A;2316;2008;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2008;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2008;46367;CAP_SUSCRITO;A;_Z;_Z;114332.0
A;2316;2008;46367;SOC_CONST;A;_Z;_Z;13.0
A;2316;2009;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2009;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2009;46364;CAP_SUSCRITO;A;_Z;_Z;1152580.0
A;2316;2009;46364;SOC_CONST;A;_Z;_Z;15.0
A;2316;2009;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2009;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2009;46367;CAP_SUSCRITO;A;_Z;_Z;1152580.0
A;2316;2009;46367;SOC_CONST;A;_Z;_Z;15.0
A;2316;2010;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2010;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2010;46364;CAP_SUSCRITO;A;_Z;_Z;817010.0
A;2316;2010;46364;SOC_CONST;A;_Z;_Z;11.0
A;2316;2010;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2010;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2010;46367;CAP_SUSCRITO;A;_Z;_Z;817010.0
A;2316;2010;46367;SOC_CONST;A;_Z;_Z;11.0
A;2316;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2011;46364;CAP_SUSCRITO;A;_Z;_Z;622400.0
A;2316;2011;46364;SOC_CONST;A;_Z;_Z;19.0
A;2316;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2011;46367;CAP_SUSCRITO;A;_Z;_Z;622400.0
A;2316;2011;46367;SOC_CONST;A;_Z;_Z;19.0
A;2316;2012;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2012;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2012;46364;CAP_SUSCRITO;A;_Z;_Z;1986594.0
A;2316;2012;46364;SOC_CONST;A;_Z;_Z;25.0
A;2316;2012;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2012;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2012;46367;CAP_SUSCRITO;A;_Z;_Z;1986594.0
A;2316;2012;46367;SOC_CONST;A;_Z;_Z;25.0
A;2316;2013;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2013;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2013;46364;CAP_SUSCRITO;A;_Z;_Z;746342.0
A;2316;2013;46364;SOC_CONST;A;_Z;_Z;27.0
A;2316;2013;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2013;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2013;46367;CAP_SUSCRITO;A;_Z;_Z;746342.0
A;2316;2013;46367;SOC_CONST;A;_Z;_Z;27.0
A;2316;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2014;46364;CAP_SUSCRITO;A;_Z;_Z;589020.0
A;2316;2014;46364;SOC_CONST;A;_Z;_Z;27.0
A;2316;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2014;46367;CAP_SUSCRITO;A;_Z;_Z;589020.0
A;2316;2014;46367;SOC_CONST;A;_Z;_Z;27.0
A;2316;2015;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2015;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2015;46364;CAP_SUSCRITO;A;_Z;_Z;14541616.0
A;2316;2015;46364;SOC_CONST;A;_Z;_Z;20.0
A;2316;2015;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2015;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2015;46367;CAP_SUSCRITO;A;_Z;_Z;14541616.0
A;2316;2015;46367;SOC_CONST;A;_Z;_Z;20.0
A;2316;2016;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2016;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2016;46364;CAP_SUSCRITO;A;_Z;_Z;1004510.0
A;2316;2016;46364;SOC_CONST;A;_Z;_Z;31.0
A;2316;2016;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2016;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2016;46367;CAP_SUSCRITO;A;_Z;_Z;1004510.0
A;2316;2016;46367;SOC_CONST;A;_Z;_Z;31.0
A;2316;2017;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2017;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2017;46364;CAP_SUSCRITO;A;_Z;_Z;1363473.0
A;2316;2017;46364;SOC_CONST;A;_Z;_Z;32.0
A;2316;2017;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2017;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2017;46367;CAP_SUSCRITO;A;_Z;_Z;1363473.0
A;2316;2017;46367;SOC_CONST;A;_Z;_Z;32.0
A;2316;2018;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2018;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2018;46364;CAP_SUSCRITO;A;_Z;_Z;634830.0
A;2316;2018;46364;SOC_CONST;A;_Z;_Z;11.0
A;2316;2018;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2018;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2018;46367;CAP_SUSCRITO;A;_Z;_Z;634830.0
A;2316;2018;46367;SOC_CONST;A;_Z;_Z;11.0
A;2316;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2019;46364;CAP_SUSCRITO;A;_Z;_Z;639982.0
A;2316;2019;46364;SOC_CONST;A;_Z;_Z;15.0
A;2316;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2019;46367;CAP_SUSCRITO;A;_Z;_Z;639982.0
A;2316;2019;46367;SOC_CONST;A;_Z;_Z;15.0
A;2316;2020;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2020;46361;SOC_CONST;A;_Z;_Z;0.0
A;2316;2020;46364;CAP_SUSCRITO;A;_Z;_Z;263740.0
A;2316;2020;46364;SOC_CONST;A;_Z;_Z;24.0
A;2316;2020;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2316;2020;46366;SOC_CONST;A;_Z;_Z;0.0
A;2316;2020;46367;CAP_SUSCRITO;A;_Z;_Z;263740.0
A;2316;2020;46367;SOC_CONST;A;_Z;_Z;24.0
A;2317;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2003;46364;CAP_SUSCRITO;A;_Z;_Z;45480.0
A;2317;2003;46364;SOC_CONST;A;_Z;_Z;3.0
A;2317;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2003;46367;CAP_SUSCRITO;A;_Z;_Z;45480.0
A;2317;2003;46367;SOC_CONST;A;_Z;_Z;3.0
A;2317;2004;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2004;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2004;46364;CAP_SUSCRITO;A;_Z;_Z;126011.07
A;2317;2004;46364;SOC_CONST;A;_Z;_Z;3.0
A;2317;2004;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2004;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2004;46367;CAP_SUSCRITO;A;_Z;_Z;126011.07
A;2317;2004;46367;SOC_CONST;A;_Z;_Z;3.0
A;2317;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2005;46364;CAP_SUSCRITO;A;_Z;_Z;121887.0
A;2317;2005;46364;SOC_CONST;A;_Z;_Z;8.0
A;2317;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2005;46367;CAP_SUSCRITO;A;_Z;_Z;121887.0
A;2317;2005;46367;SOC_CONST;A;_Z;_Z;8.0
A;2317;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2006;46364;CAP_SUSCRITO;A;_Z;_Z;19900.0
A;2317;2006;46364;SOC_CONST;A;_Z;_Z;6.0
A;2317;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2006;46367;CAP_SUSCRITO;A;_Z;_Z;19900.0
A;2317;2006;46367;SOC_CONST;A;_Z;_Z;6.0
A;2317;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2007;46364;CAP_SUSCRITO;A;_Z;_Z;78510.0
A;2317;2007;46364;SOC_CONST;A;_Z;_Z;3.0
A;2317;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2007;46367;CAP_SUSCRITO;A;_Z;_Z;78510.0
A;2317;2007;46367;SOC_CONST;A;_Z;_Z;3.0
A;2317;2008;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2008;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2008;46364;CAP_SUSCRITO;A;_Z;_Z;18012.0
A;2317;2008;46364;SOC_CONST;A;_Z;_Z;2.0
A;2317;2008;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2008;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2008;46367;CAP_SUSCRITO;A;_Z;_Z;18012.0
A;2317;2008;46367;SOC_CONST;A;_Z;_Z;2.0
A;2317;2009;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2009;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2009;46364;CAP_SUSCRITO;A;_Z;_Z;17006.0
A;2317;2009;46364;SOC_CONST;A;_Z;_Z;2.0
A;2317;2009;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2009;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2009;46367;CAP_SUSCRITO;A;_Z;_Z;17006.0
A;2317;2009;46367;SOC_CONST;A;_Z;_Z;2.0
A;2317;2010;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2010;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2010;46364;CAP_SUSCRITO;A;_Z;_Z;79000.0
A;2317;2010;46364;SOC_CONST;A;_Z;_Z;1.0
A;2317;2010;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2010;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2010;46367;CAP_SUSCRITO;A;_Z;_Z;79000.0
A;2317;2010;46367;SOC_CONST;A;_Z;_Z;1.0
A;2317;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2011;46364;CAP_SUSCRITO;A;_Z;_Z;200010.0
A;2317;2011;46364;SOC_CONST;A;_Z;_Z;3.0
A;2317;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2011;46367;CAP_SUSCRITO;A;_Z;_Z;200010.0
A;2317;2011;46367;SOC_CONST;A;_Z;_Z;3.0
A;2317;2012;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2012;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2012;46364;CAP_SUSCRITO;A;_Z;_Z;94500.0
A;2317;2012;46364;SOC_CONST;A;_Z;_Z;4.0
A;2317;2012;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2012;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2012;46367;CAP_SUSCRITO;A;_Z;_Z;94500.0
A;2317;2012;46367;SOC_CONST;A;_Z;_Z;4.0
A;2317;2013;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2013;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2013;46364;CAP_SUSCRITO;A;_Z;_Z;114100.0
A;2317;2013;46364;SOC_CONST;A;_Z;_Z;3.0
A;2317;2013;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2013;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2013;46367;CAP_SUSCRITO;A;_Z;_Z;114100.0
A;2317;2013;46367;SOC_CONST;A;_Z;_Z;3.0
A;2317;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2014;46364;CAP_SUSCRITO;A;_Z;_Z;21010.0
A;2317;2014;46364;SOC_CONST;A;_Z;_Z;3.0
A;2317;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2014;46367;CAP_SUSCRITO;A;_Z;_Z;21010.0
A;2317;2014;46367;SOC_CONST;A;_Z;_Z;3.0
A;2317;2015;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2015;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2015;46364;CAP_SUSCRITO;A;_Z;_Z;12306.0
A;2317;2015;46364;SOC_CONST;A;_Z;_Z;4.0
A;2317;2015;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2015;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2015;46367;CAP_SUSCRITO;A;_Z;_Z;12306.0
A;2317;2015;46367;SOC_CONST;A;_Z;_Z;4.0
A;2317;2017;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2017;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2017;46364;CAP_SUSCRITO;A;_Z;_Z;72230.0
A;2317;2017;46364;SOC_CONST;A;_Z;_Z;5.0
A;2317;2017;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2017;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2017;46367;CAP_SUSCRITO;A;_Z;_Z;72230.0
A;2317;2017;46367;SOC_CONST;A;_Z;_Z;5.0
A;2317;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2019;46364;CAP_SUSCRITO;A;_Z;_Z;10500.0
A;2317;2019;46364;SOC_CONST;A;_Z;_Z;3.0
A;2317;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2019;46367;CAP_SUSCRITO;A;_Z;_Z;10500.0
A;2317;2019;46367;SOC_CONST;A;_Z;_Z;3.0
A;2317;2020;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2020;46361;SOC_CONST;A;_Z;_Z;0.0
A;2317;2020;46364;CAP_SUSCRITO;A;_Z;_Z;53150.0
A;2317;2020;46364;SOC_CONST;A;_Z;_Z;2.0
A;2317;2020;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2317;2020;46366;SOC_CONST;A;_Z;_Z;0.0
A;2317;2020;46367;CAP_SUSCRITO;A;_Z;_Z;53150.0
A;2317;2020;46367;SOC_CONST;A;_Z;_Z;2.0
A;2318;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2318;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2318;2003;46364;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2318;2003;46364;SOC_CONST;A;_Z;_Z;1.0
A;2318;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2318;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2318;2003;46367;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2318;2003;46367;SOC_CONST;A;_Z;_Z;1.0
A;2318;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2318;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2318;2011;46364;CAP_SUSCRITO;A;_Z;_Z;33000.0
A;2318;2011;46364;SOC_CONST;A;_Z;_Z;1.0
A;2318;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2318;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2318;2011;46367;CAP_SUSCRITO;A;_Z;_Z;33000.0
A;2318;2011;46367;SOC_CONST;A;_Z;_Z;1.0
A;2318;2016;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2318;2016;46361;SOC_CONST;A;_Z;_Z;0.0
A;2318;2016;46364;CAP_SUSCRITO;A;_Z;_Z;3300.0
A;2318;2016;46364;SOC_CONST;A;_Z;_Z;1.0
A;2318;2016;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2318;2016;46366;SOC_CONST;A;_Z;_Z;0.0
A;2318;2016;46367;CAP_SUSCRITO;A;_Z;_Z;3300.0
A;2318;2016;46367;SOC_CONST;A;_Z;_Z;1.0
A;2318;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2318;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2318;2019;46364;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2318;2019;46364;SOC_CONST;A;_Z;_Z;1.0
A;2318;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2318;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2318;2019;46367;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2318;2019;46367;SOC_CONST;A;_Z;_Z;1.0
A;2319;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2005;46364;CAP_SUSCRITO;A;_Z;_Z;12110.0
A;2319;2005;46364;SOC_CONST;A;_Z;_Z;3.0
A;2319;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2319;2005;46367;CAP_SUSCRITO;A;_Z;_Z;12110.0
A;2319;2005;46367;SOC_CONST;A;_Z;_Z;3.0
A;2319;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2006;46364;CAP_SUSCRITO;A;_Z;_Z;10812.0
A;2319;2006;46364;SOC_CONST;A;_Z;_Z;3.0
A;2319;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2319;2006;46367;CAP_SUSCRITO;A;_Z;_Z;10812.0
A;2319;2006;46367;SOC_CONST;A;_Z;_Z;3.0
A;2319;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2007;46364;CAP_SUSCRITO;A;_Z;_Z;200000.0
A;2319;2007;46364;SOC_CONST;A;_Z;_Z;1.0
A;2319;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2319;2007;46367;CAP_SUSCRITO;A;_Z;_Z;200000.0
A;2319;2007;46367;SOC_CONST;A;_Z;_Z;1.0
A;2319;2008;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2008;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2008;46364;CAP_SUSCRITO;A;_Z;_Z;3060.0
A;2319;2008;46364;SOC_CONST;A;_Z;_Z;1.0
A;2319;2008;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2008;46366;SOC_CONST;A;_Z;_Z;0.0
A;2319;2008;46367;CAP_SUSCRITO;A;_Z;_Z;3060.0
A;2319;2008;46367;SOC_CONST;A;_Z;_Z;1.0
A;2319;2010;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2010;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2010;46364;CAP_SUSCRITO;A;_Z;_Z;1093100.0
A;2319;2010;46364;SOC_CONST;A;_Z;_Z;2.0
A;2319;2010;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2010;46366;SOC_CONST;A;_Z;_Z;0.0
A;2319;2010;46367;CAP_SUSCRITO;A;_Z;_Z;1093100.0
A;2319;2010;46367;SOC_CONST;A;_Z;_Z;2.0
A;2319;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2011;46364;CAP_SUSCRITO;A;_Z;_Z;15406.0
A;2319;2011;46364;SOC_CONST;A;_Z;_Z;5.0
A;2319;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2319;2011;46367;CAP_SUSCRITO;A;_Z;_Z;15406.0
A;2319;2011;46367;SOC_CONST;A;_Z;_Z;5.0
A;2319;2012;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2012;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2012;46364;CAP_SUSCRITO;A;_Z;_Z;3060.0
A;2319;2012;46364;SOC_CONST;A;_Z;_Z;1.0
A;2319;2012;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2012;46366;SOC_CONST;A;_Z;_Z;0.0
A;2319;2012;46367;CAP_SUSCRITO;A;_Z;_Z;3060.0
A;2319;2012;46367;SOC_CONST;A;_Z;_Z;1.0
A;2319;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2014;46364;CAP_SUSCRITO;A;_Z;_Z;6160.0
A;2319;2014;46364;SOC_CONST;A;_Z;_Z;2.0
A;2319;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2319;2014;46367;CAP_SUSCRITO;A;_Z;_Z;6160.0
A;2319;2014;46367;SOC_CONST;A;_Z;_Z;2.0
A;2319;2015;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2319;2015;46361;SOC_CONST;A;_Z;_Z;0.0
A;2319;2015;46364;CAP_SUSCRITO;A;_Z;_Z;136100.0
A;2319;2015;46364;SOC_CONST;A;_Z;_Z;4.0
A;2319;2015;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
