TEMPORAL;TERRITORIO;EDAD;G102;SEXO;INDICATOR;OBS_VALUE;FREQ
2010;ES611;Y85-89;57731;_T;DEATHS;824.0;A
2010;ES611;Y85-89;583;M;DEATHS;354.0;A
2010;ES611;Y85-89;583;F;DEATHS;470.0;A
2010;ES611;Y85-89;583;_T;DEATHS;824.0;A
2010;ES611;Y90-94;57731;M;DEATHS;137.0;A
2010;ES611;Y90-94;57731;F;DEATHS;299.0;A
2010;ES611;Y90-94;57731;_T;DEATHS;436.0;A
2010;ES611;Y90-94;583;M;DEATHS;137.0;A
2010;ES611;Y90-94;583;F;DEATHS;299.0;A
2010;ES611;Y90-94;583;_T;DEATHS;436.0;A
2010;ES611;Y95-99;57731;M;DEATHS;46.0;A
2010;ES611;Y95-99;57731;F;DEATHS;96.0;A
2010;ES611;Y95-99;57731;_T;DEATHS;142.0;A
2010;ES611;Y95-99;583;M;DEATHS;46.0;A
2010;ES611;Y95-99;583;F;DEATHS;96.0;A
2010;ES611;Y95-99;583;_T;DEATHS;142.0;A
2010;ES611;Y_GE100;57731;M;DEATHS;9.0;A
2010;ES611;Y_GE100;57731;F;DEATHS;21.0;A
2010;ES611;Y_GE100;57731;_T;DEATHS;30.0;A
2010;ES611;Y_GE100;583;M;DEATHS;9.0;A
2010;ES611;Y_GE100;583;F;DEATHS;21.0;A
2010;ES611;Y_GE100;583;_T;DEATHS;30.0;A
2010;ES611;TOTAL;57731;M;DEATHS;2457.0;A
2010;ES611;TOTAL;57731;F;DEATHS;2122.0;A
2010;ES611;TOTAL;57731;_T;DEATHS;4579.0;A
2010;ES611;TOTAL;583;M;DEATHS;2457.0;A
2010;ES611;TOTAL;583;F;DEATHS;2122.0;A
2010;ES611;TOTAL;583;_T;DEATHS;4579.0;A
2010;ES612;Y_LT1;57731;M;DEATHS;24.0;A
2010;ES612;Y_LT1;57731;F;DEATHS;14.0;A
2010;ES612;Y_LT1;57731;_T;DEATHS;38.0;A
2010;ES612;Y_LT1;583;M;DEATHS;24.0;A
2010;ES612;Y_LT1;583;F;DEATHS;14.0;A
2010;ES612;Y_LT1;583;_T;DEATHS;38.0;A
2010;ES612;Y_LT15;57731;M;DEATHS;18.0;A
2010;ES612;Y_LT15;57731;F;DEATHS;8.0;A
2010;ES612;Y_LT15;57731;_T;DEATHS;26.0;A
2010;ES612;Y_LT15;583;M;DEATHS;18.0;A
2010;ES612;Y_LT15;583;F;DEATHS;8.0;A
2010;ES612;Y_LT15;583;_T;DEATHS;26.0;A
2010;ES612;Y15-29;57731;M;DEATHS;51.0;A
2010;ES612;Y15-29;57731;F;DEATHS;17.0;A
2010;ES612;Y15-29;57731;_T;DEATHS;68.0;A
2010;ES612;Y15-29;583;M;DEATHS;51.0;A
2010;ES612;Y15-29;583;F;DEATHS;17.0;A
2010;ES612;Y15-29;583;_T;DEATHS;68.0;A
2010;ES612;Y30-44;57731;M;DEATHS;86.0;A
2010;ES612;Y30-44;57731;F;DEATHS;36.0;A
2010;ES612;Y30-44;57731;_T;DEATHS;122.0;A
2010;ES612;Y30-44;583;M;DEATHS;86.0;A
2010;ES612;Y30-44;583;F;DEATHS;36.0;A
2010;ES612;Y30-44;583;_T;DEATHS;122.0;A
2010;ES612;Y45-64;57731;M;DEATHS;108.0;A
2010;ES612;Y45-64;57731;F;DEATHS;40.0;A
2010;ES612;Y45-64;57731;_T;DEATHS;148.0;A
2010;ES612;Y45-64;583;M;DEATHS;108.0;A
2010;ES612;Y45-64;583;F;DEATHS;40.0;A
2010;ES612;Y45-64;583;_T;DEATHS;148.0;A
2010;ES612;Y65-100;57731;M;DEATHS;160.0;A
2010;ES612;Y65-100;57731;F;DEATHS;66.0;A
2010;ES612;Y65-100;57731;_T;DEATHS;226.0;A
2010;ES612;Y65-100;583;M;DEATHS;160.0;A
2010;ES612;Y65-100;583;F;DEATHS;66.0;A
2010;ES612;Y65-100;583;_T;DEATHS;226.0;A
2010;ES612;Y50-54;57731;M;DEATHS;216.0;A
2010;ES612;Y50-54;57731;F;DEATHS;89.0;A
2010;ES612;Y50-54;57731;_T;DEATHS;305.0;A
2010;ES612;Y50-54;583;M;DEATHS;216.0;A
2010;ES612;Y50-54;583;F;DEATHS;89.0;A
2010;ES612;Y50-54;583;_T;DEATHS;305.0;A
2010;ES612;Y55-59;57731;M;DEATHS;232.0;A
2010;ES612;Y55-59;57731;F;DEATHS;95.0;A
2010;ES612;Y55-59;57731;_T;DEATHS;327.0;A
2010;ES612;Y55-59;583;M;DEATHS;232.0;A
2010;ES612;Y55-59;583;F;DEATHS;95.0;A
2010;ES612;Y55-59;583;_T;DEATHS;327.0;A
2010;ES612;Y60-64;57731;M;DEATHS;353.0;A
2010;ES612;Y60-64;57731;F;DEATHS;143.0;A
2010;ES612;Y60-64;57731;_T;DEATHS;496.0;A
2010;ES612;Y60-64;583;M;DEATHS;353.0;A
2010;ES612;Y60-64;583;F;DEATHS;143.0;A
2010;ES612;Y60-64;583;_T;DEATHS;496.0;A
2010;ES612;Y65-69;57731;M;DEATHS;446.0;A
2010;ES612;Y65-69;57731;F;DEATHS;201.0;A
2010;ES612;Y65-69;57731;_T;DEATHS;647.0;A
2010;ES612;Y65-69;583;M;DEATHS;446.0;A
2010;ES612;Y65-69;583;F;DEATHS;201.0;A
2010;ES612;Y65-69;583;_T;DEATHS;647.0;A
2010;ES612;Y70-74;57731;M;DEATHS;600.0;A
2010;ES612;Y70-74;57731;F;DEATHS;350.0;A
2010;ES612;Y70-74;57731;_T;DEATHS;950.0;A
2010;ES612;Y70-74;583;M;DEATHS;600.0;A
2010;ES612;Y70-74;583;F;DEATHS;350.0;A
2010;ES612;Y70-74;583;_T;DEATHS;950.0;A
2010;ES612;Y75-79;57731;M;DEATHS;844.0;A
2010;ES612;Y75-79;57731;F;DEATHS;678.0;A
2010;ES612;Y75-79;57731;_T;DEATHS;1522.0;A
2010;ES612;Y75-79;583;M;DEATHS;844.0;A
2010;ES612;Y75-79;583;F;DEATHS;678.0;A
2010;ES612;Y75-79;583;_T;DEATHS;1522.0;A
2010;ES612;Y80-84;57731;M;DEATHS;796.0;A
2010;ES612;Y80-84;57731;F;DEATHS;836.0;A
2010;ES612;Y80-84;57731;_T;DEATHS;1632.0;A
2010;ES612;Y80-84;583;M;DEATHS;796.0;A
2010;ES612;Y80-84;583;F;DEATHS;836.0;A
2010;ES612;Y80-84;583;_T;DEATHS;1632.0;A
2010;ES612;Y85-89;57731;M;DEATHS;516.0;A
2010;ES612;Y85-89;57731;F;DEATHS;897.0;A
2010;ES612;Y85-89;57731;_T;DEATHS;1413.0;A
2010;ES612;Y85-89;583;M;DEATHS;516.0;A
2010;ES612;Y85-89;583;F;DEATHS;897.0;A
2010;ES612;Y85-89;583;_T;DEATHS;1413.0;A
2010;ES612;Y90-94;57731;M;DEATHS;240.0;A
2010;ES612;Y90-94;57731;F;DEATHS;558.0;A
2010;ES612;Y90-94;57731;_T;DEATHS;798.0;A
2010;ES612;Y90-94;583;M;DEATHS;240.0;A
2010;ES612;Y90-94;583;F;DEATHS;558.0;A
2010;ES612;Y90-94;583;_T;DEATHS;798.0;A
2010;ES612;Y95-99;57731;M;DEATHS;65.0;A
2010;ES612;Y95-99;57731;F;DEATHS;199.0;A
2010;ES612;Y95-99;57731;_T;DEATHS;264.0;A
2010;ES612;Y95-99;583;M;DEATHS;65.0;A
2010;ES612;Y95-99;583;F;DEATHS;199.0;A
2010;ES612;Y95-99;583;_T;DEATHS;264.0;A
2010;ES612;Y_GE100;57731;M;DEATHS;12.0;A
2010;ES612;Y_GE100;57731;F;DEATHS;23.0;A
2010;ES612;Y_GE100;57731;_T;DEATHS;35.0;A
2010;ES612;Y_GE100;583;M;DEATHS;12.0;A
2010;ES612;Y_GE100;583;F;DEATHS;23.0;A
2010;ES612;Y_GE100;583;_T;DEATHS;35.0;A
2010;ES612;TOTAL;57731;M;DEATHS;4767.0;A
2010;ES612;TOTAL;57731;F;DEATHS;4250.0;A
2010;ES612;TOTAL;57731;_T;DEATHS;9017.0;A
2010;ES612;TOTAL;583;M;DEATHS;4767.0;A
2010;ES612;TOTAL;583;F;DEATHS;4250.0;A
2010;ES612;TOTAL;583;_T;DEATHS;9017.0;A
2010;ES613;Y_LT1;57731;M;DEATHS;18.0;A
2010;ES613;Y_LT1;57731;F;DEATHS;10.0;A
2010;ES613;Y_LT1;57731;_T;DEATHS;28.0;A
2010;ES613;Y_LT1;583;M;DEATHS;18.0;A
2010;ES613;Y_LT1;583;F;DEATHS;10.0;A
2010;ES613;Y_LT1;583;_T;DEATHS;28.0;A
2010;ES613;Y_LT15;57731;M;DEATHS;9.0;A
2010;ES613;Y_LT15;57731;F;DEATHS;10.0;A
2010;ES613;Y_LT15;57731;_T;DEATHS;19.0;A
2010;ES613;Y_LT15;583;M;DEATHS;9.0;A
2010;ES613;Y_LT15;583;F;DEATHS;10.0;A
2010;ES613;Y_LT15;583;_T;DEATHS;19.0;A
2010;ES613;Y15-29;57731;M;DEATHS;37.0;A
2010;ES613;Y15-29;57731;F;DEATHS;16.0;A
2010;ES613;Y15-29;57731;_T;DEATHS;53.0;A
2010;ES613;Y15-29;583;M;DEATHS;37.0;A
2010;ES613;Y15-29;583;F;DEATHS;16.0;A
2010;ES613;Y15-29;583;_T;DEATHS;53.0;A
2010;ES613;Y30-44;57731;M;DEATHS;62.0;A
2010;ES613;Y30-44;57731;F;DEATHS;30.0;A
2010;ES613;Y30-44;57731;_T;DEATHS;92.0;A
2010;ES613;Y30-44;583;M;DEATHS;62.0;A
2010;ES613;Y30-44;583;F;DEATHS;30.0;A
2010;ES613;Y30-44;583;_T;DEATHS;92.0;A
2010;ES613;Y45-64;57731;M;DEATHS;57.0;A
2010;ES613;Y45-64;57731;F;DEATHS;30.0;A
2010;ES613;Y45-64;57731;_T;DEATHS;87.0;A
2010;ES613;Y45-64;583;M;DEATHS;57.0;A
2010;ES613;Y45-64;583;F;DEATHS;30.0;A
2010;ES613;Y45-64;583;_T;DEATHS;87.0;A
2010;ES613;Y65-100;57731;M;DEATHS;90.0;A
2010;ES613;Y65-100;57731;F;DEATHS;37.0;A
2010;ES613;Y65-100;57731;_T;DEATHS;127.0;A
2010;ES613;Y65-100;583;M;DEATHS;90.0;A
2010;ES613;Y65-100;583;F;DEATHS;37.0;A
2010;ES613;Y65-100;583;_T;DEATHS;127.0;A
2010;ES613;Y50-54;57731;M;DEATHS;100.0;A
2010;ES613;Y50-54;57731;F;DEATHS;49.0;A
2010;ES613;Y50-54;57731;_T;DEATHS;149.0;A
2010;ES613;Y50-54;583;M;DEATHS;100.0;A
2010;ES613;Y50-54;583;F;DEATHS;49.0;A
2010;ES613;Y50-54;583;_T;DEATHS;149.0;A
2010;ES613;Y55-59;57731;M;DEATHS;138.0;A
2010;ES613;Y55-59;57731;F;DEATHS;56.0;A
2010;ES613;Y55-59;57731;_T;DEATHS;194.0;A
2010;ES613;Y55-59;583;M;DEATHS;138.0;A
2010;ES613;Y55-59;583;F;DEATHS;56.0;A
2010;ES613;Y55-59;583;_T;DEATHS;194.0;A
2010;ES613;Y60-64;57731;M;DEATHS;206.0;A
2010;ES613;Y60-64;57731;F;DEATHS;62.0;A
2010;ES613;Y60-64;57731;_T;DEATHS;268.0;A
2010;ES613;Y60-64;583;M;DEATHS;206.0;A
2010;ES613;Y60-64;583;F;DEATHS;62.0;A
2010;ES613;Y60-64;583;_T;DEATHS;268.0;A
2010;ES613;Y65-69;57731;M;DEATHS;287.0;A
2010;ES613;Y65-69;57731;F;DEATHS;122.0;A
2010;ES613;Y65-69;57731;_T;DEATHS;409.0;A
2010;ES613;Y65-69;583;M;DEATHS;287.0;A
2010;ES613;Y65-69;583;F;DEATHS;122.0;A
2010;ES613;Y65-69;583;_T;DEATHS;409.0;A
2010;ES613;Y70-74;57731;M;DEATHS;363.0;A
2010;ES613;Y70-74;57731;F;DEATHS;189.0;A
2010;ES613;Y70-74;57731;_T;DEATHS;552.0;A
2010;ES613;Y70-74;583;M;DEATHS;363.0;A
2010;ES613;Y70-74;583;F;DEATHS;189.0;A
2010;ES613;Y70-74;583;_T;DEATHS;552.0;A
2010;ES613;Y75-79;57731;M;DEATHS;569.0;A
2010;ES613;Y75-79;57731;F;DEATHS;424.0;A
2010;ES613;Y75-79;57731;_T;DEATHS;993.0;A
2010;ES613;Y75-79;583;M;DEATHS;569.0;A
2010;ES613;Y75-79;583;F;DEATHS;424.0;A
2010;ES613;Y75-79;583;_T;DEATHS;993.0;A
2010;ES613;Y80-84;57731;M;DEATHS;739.0;A
2010;ES613;Y80-84;57731;F;DEATHS;689.0;A
2010;ES613;Y80-84;57731;_T;DEATHS;1428.0;A
2010;ES613;Y80-84;583;M;DEATHS;739.0;A
2010;ES613;Y80-84;583;F;DEATHS;689.0;A
2010;ES613;Y80-84;583;_T;DEATHS;1428.0;A
2010;ES613;Y85-89;57731;M;DEATHS;596.0;A
2010;ES613;Y85-89;57731;F;DEATHS;789.0;A
2010;ES613;Y85-89;57731;_T;DEATHS;1385.0;A
2010;ES613;Y85-89;583;M;DEATHS;596.0;A
2010;ES613;Y85-89;583;F;DEATHS;789.0;A
2010;ES613;Y85-89;583;_T;DEATHS;1385.0;A
2010;ES613;Y90-94;57731;M;DEATHS;265.0;A
2010;ES613;Y90-94;57731;F;DEATHS;603.0;A
2010;ES613;Y90-94;57731;_T;DEATHS;868.0;A
2010;ES613;Y90-94;583;M;DEATHS;265.0;A
2010;ES613;Y90-94;583;F;DEATHS;603.0;A
2010;ES613;Y90-94;583;_T;DEATHS;868.0;A
2010;ES613;Y95-99;57731;M;DEATHS;92.0;A
2010;ES613;Y95-99;57731;F;DEATHS;198.0;A
2010;ES613;Y95-99;57731;_T;DEATHS;290.0;A
2010;ES613;Y95-99;583;M;DEATHS;92.0;A
2010;ES613;Y95-99;583;F;DEATHS;198.0;A
2010;ES613;Y95-99;583;_T;DEATHS;290.0;A
2010;ES613;Y_GE100;57731;M;DEATHS;15.0;A
2010;ES613;Y_GE100;57731;F;DEATHS;49.0;A
2010;ES613;Y_GE100;57731;_T;DEATHS;64.0;A
2010;ES613;Y_GE100;583;M;DEATHS;15.0;A
2010;ES613;Y_GE100;583;F;DEATHS;49.0;A
2010;ES613;Y_GE100;583;_T;DEATHS;64.0;A
2010;ES613;TOTAL;57731;M;DEATHS;3643.0;A
2010;ES613;TOTAL;57731;F;DEATHS;3363.0;A
2010;ES613;TOTAL;57731;_T;DEATHS;7006.0;A
2010;ES613;TOTAL;583;M;DEATHS;3643.0;A
2010;ES613;TOTAL;583;F;DEATHS;3363.0;A
2010;ES613;TOTAL;583;_T;DEATHS;7006.0;A
2010;ES614;Y_LT1;57731;M;DEATHS;20.0;A
2010;ES614;Y_LT1;57731;F;DEATHS;18.0;A
2010;ES614;Y_LT1;57731;_T;DEATHS;38.0;A
2010;ES614;Y_LT1;583;M;DEATHS;20.0;A
2010;ES614;Y_LT1;583;F;DEATHS;18.0;A
2010;ES614;Y_LT1;583;_T;DEATHS;38.0;A
2010;ES614;Y_LT15;57731;M;DEATHS;7.0;A
2010;ES614;Y_LT15;57731;F;DEATHS;9.0;A
2010;ES614;Y_LT15;57731;_T;DEATHS;16.0;A
2010;ES614;Y_LT15;583;M;DEATHS;7.0;A
2010;ES614;Y_LT15;583;F;DEATHS;9.0;A
2010;ES614;Y_LT15;583;_T;DEATHS;16.0;A
2010;ES614;Y15-29;57731;M;DEATHS;43.0;A
2010;ES614;Y15-29;57731;F;DEATHS;13.0;A
2010;ES614;Y15-29;57731;_T;DEATHS;56.0;A
2010;ES614;Y15-29;583;M;DEATHS;43.0;A
2010;ES614;Y15-29;583;F;DEATHS;13.0;A
2010;ES614;Y15-29;583;_T;DEATHS;56.0;A
2010;ES614;Y30-44;57731;M;DEATHS;82.0;A
2010;ES614;Y30-44;57731;F;DEATHS;28.0;A
2010;ES614;Y30-44;57731;_T;DEATHS;110.0;A
2010;ES614;Y30-44;583;M;DEATHS;82.0;A
2010;ES614;Y30-44;583;F;DEATHS;28.0;A
2010;ES614;Y30-44;583;_T;DEATHS;110.0;A
2010;ES614;Y45-64;57731;M;DEATHS;87.0;A
2010;ES614;Y45-64;57731;F;DEATHS;32.0;A
2010;ES614;Y45-64;57731;_T;DEATHS;119.0;A
2010;ES614;Y45-64;583;M;DEATHS;87.0;A
2010;ES614;Y45-64;583;F;DEATHS;32.0;A
2010;ES614;Y45-64;583;_T;DEATHS;119.0;A
2010;ES614;Y65-100;57731;M;DEATHS;111.0;A
2010;ES614;Y65-100;57731;F;DEATHS;49.0;A
2010;ES614;Y65-100;57731;_T;DEATHS;160.0;A
2010;ES614;Y65-100;583;M;DEATHS;111.0;A
2010;ES614;Y65-100;583;F;DEATHS;49.0;A
2010;ES614;Y65-100;583;_T;DEATHS;160.0;A
2010;ES614;Y50-54;57731;M;DEATHS;143.0;A
2010;ES614;Y50-54;57731;F;DEATHS;46.0;A
2010;ES614;Y50-54;57731;_T;DEATHS;189.0;A
2010;ES614;Y50-54;583;M;DEATHS;143.0;A
2010;ES614;Y50-54;583;F;DEATHS;46.0;A
2010;ES614;Y50-54;583;_T;DEATHS;189.0;A
2010;ES614;Y55-59;57731;M;DEATHS;148.0;A
2010;ES614;Y55-59;57731;F;DEATHS;86.0;A
2010;ES614;Y55-59;57731;_T;DEATHS;234.0;A
2010;ES614;Y55-59;583;M;DEATHS;148.0;A
2010;ES614;Y55-59;583;F;DEATHS;86.0;A
2010;ES614;Y55-59;583;_T;DEATHS;234.0;A
2010;ES614;Y60-64;57731;M;DEATHS;260.0;A
2010;ES614;Y60-64;57731;F;DEATHS;86.0;A
2010;ES614;Y60-64;57731;_T;DEATHS;346.0;A
2010;ES614;Y60-64;583;M;DEATHS;260.0;A
2010;ES614;Y60-64;583;F;DEATHS;86.0;A
2010;ES614;Y60-64;583;_T;DEATHS;346.0;A
2010;ES614;Y65-69;57731;M;DEATHS;331.0;A
2010;ES614;Y65-69;57731;F;DEATHS;134.0;A
2010;ES614;Y65-69;57731;_T;DEATHS;465.0;A
2010;ES614;Y65-69;583;M;DEATHS;331.0;A
2010;ES614;Y65-69;583;F;DEATHS;134.0;A
2010;ES614;Y65-69;583;_T;DEATHS;465.0;A
2010;ES614;Y70-74;57731;M;DEATHS;416.0;A
2010;ES614;Y70-74;57731;F;DEATHS;282.0;A
2010;ES614;Y70-74;57731;_T;DEATHS;698.0;A
2010;ES614;Y70-74;583;M;DEATHS;416.0;A
2010;ES614;Y70-74;583;F;DEATHS;282.0;A
2010;ES614;Y70-74;583;_T;DEATHS;698.0;A
2010;ES614;Y75-79;57731;M;DEATHS;649.0;A
2010;ES614;Y75-79;57731;F;DEATHS;535.0;A
2010;ES614;Y75-79;57731;_T;DEATHS;1184.0;A
2010;ES614;Y75-79;583;M;DEATHS;649.0;A
2010;ES614;Y75-79;583;F;DEATHS;535.0;A
2010;ES614;Y75-79;583;_T;DEATHS;1184.0;A
2010;ES614;Y80-84;57731;M;DEATHS;748.0;A
2010;ES614;Y80-84;57731;F;DEATHS;812.0;A
2010;ES614;Y80-84;57731;_T;DEATHS;1560.0;A
2010;ES614;Y80-84;583;M;DEATHS;748.0;A
2010;ES614;Y80-84;583;F;DEATHS;812.0;A
2010;ES614;Y80-84;583;_T;DEATHS;1560.0;A
2010;ES614;Y85-89;57731;M;DEATHS;563.0;A
2010;ES614;Y85-89;57731;F;DEATHS;861.0;A
2010;ES614;Y85-89;57731;_T;DEATHS;1424.0;A
2010;ES614;Y85-89;583;M;DEATHS;563.0;A
2010;ES614;Y85-89;583;F;DEATHS;861.0;A
2010;ES614;Y85-89;583;_T;DEATHS;1424.0;A
2010;ES614;Y90-94;57731;M;DEATHS;246.0;A
2010;ES614;Y90-94;57731;F;DEATHS;466.0;A
2010;ES614;Y90-94;57731;_T;DEATHS;712.0;A
2010;ES614;Y90-94;583;M;DEATHS;246.0;A
2010;ES614;Y90-94;583;F;DEATHS;466.0;A
2010;ES614;Y90-94;583;_T;DEATHS;712.0;A
2010;ES614;Y95-99;57731;M;DEATHS;57.0;A
2010;ES614;Y95-99;57731;F;DEATHS;199.0;A
2010;ES614;Y95-99;57731;_T;DEATHS;256.0;A
2010;ES614;Y95-99;583;M;DEATHS;57.0;A
2010;ES614;Y95-99;583;F;DEATHS;199.0;A
2010;ES614;Y95-99;583;_T;DEATHS;256.0;A
2010;ES614;Y_GE100;57731;M;DEATHS;7.0;A
2010;ES614;Y_GE100;57731;F;DEATHS;44.0;A
2010;ES614;Y_GE100;57731;_T;DEATHS;51.0;A
2010;ES614;Y_GE100;583;M;DEATHS;7.0;A
2010;ES614;Y_GE100;583;F;DEATHS;44.0;A
2010;ES614;Y_GE100;583;_T;DEATHS;51.0;A
2010;ES614;TOTAL;57731;M;DEATHS;3918.0;A
2010;ES614;TOTAL;57731;F;DEATHS;3700.0;A
2010;ES614;TOTAL;57731;_T;DEATHS;7618.0;A
2010;ES614;TOTAL;583;M;DEATHS;3918.0;A
2010;ES614;TOTAL;583;F;DEATHS;3700.0;A
2010;ES614;TOTAL;583;_T;DEATHS;7618.0;A
2010;ES615;Y_LT1;57731;M;DEATHS;10.0;A
2010;ES615;Y_LT1;57731;F;DEATHS;14.0;A
2010;ES615;Y_LT1;57731;_T;DEATHS;24.0;A
2010;ES615;Y_LT1;583;M;DEATHS;10.0;A
2010;ES615;Y_LT1;583;F;DEATHS;14.0;A
2010;ES615;Y_LT1;583;_T;DEATHS;24.0;A
2010;ES615;Y_LT15;57731;M;DEATHS;5.0;A
2010;ES615;Y_LT15;57731;F;DEATHS;4.0;A
2010;ES615;Y_LT15;57731;_T;DEATHS;9.0;A
2010;ES615;Y_LT15;583;M;DEATHS;5.0;A
2010;ES615;Y_LT15;583;F;DEATHS;4.0;A
2010;ES615;Y_LT15;583;_T;DEATHS;9.0;A
2010;ES615;Y15-29;57731;M;DEATHS;18.0;A
2010;ES615;Y15-29;57731;F;DEATHS;10.0;A
2010;ES615;Y15-29;57731;_T;DEATHS;28.0;A
2010;ES615;Y15-29;583;M;DEATHS;18.0;A
2010;ES615;Y15-29;583;F;DEATHS;10.0;A
2010;ES615;Y15-29;583;_T;DEATHS;28.0;A
2010;ES615;Y30-44;57731;M;DEATHS;26.0;A
2010;ES615;Y30-44;57731;F;DEATHS;19.0;A
2010;ES615;Y30-44;57731;_T;DEATHS;45.0;A
2010;ES615;Y30-44;583;M;DEATHS;26.0;A
2010;ES615;Y30-44;583;F;DEATHS;19.0;A
2010;ES615;Y30-44;583;_T;DEATHS;45.0;A
2010;ES615;Y45-64;57731;M;DEATHS;24.0;A
2010;ES615;Y45-64;57731;F;DEATHS;19.0;A
2010;ES615;Y45-64;57731;_T;DEATHS;43.0;A
2010;ES615;Y45-64;583;M;DEATHS;24.0;A
2010;ES615;Y45-64;583;F;DEATHS;19.0;A
2010;ES615;Y45-64;583;_T;DEATHS;43.0;A
2010;ES615;Y65-100;57731;M;DEATHS;37.0;A
2010;ES615;Y65-100;57731;F;DEATHS;30.0;A
2010;ES615;Y65-100;57731;_T;DEATHS;67.0;A
2010;ES615;Y65-100;583;M;DEATHS;37.0;A
2010;ES615;Y65-100;583;F;DEATHS;30.0;A
2010;ES615;Y65-100;583;_T;DEATHS;67.0;A
2010;ES615;Y50-54;57731;M;DEATHS;84.0;A
2010;ES615;Y50-54;57731;F;DEATHS;33.0;A
2010;ES615;Y50-54;57731;_T;DEATHS;117.0;A
2010;ES615;Y50-54;583;M;DEATHS;84.0;A
2010;ES615;Y50-54;583;F;DEATHS;33.0;A
2010;ES615;Y50-54;583;_T;DEATHS;117.0;A
2010;ES615;Y55-59;57731;M;DEATHS;103.0;A
2010;ES615;Y55-59;57731;F;DEATHS;31.0;A
2010;ES615;Y55-59;57731;_T;DEATHS;134.0;A
2010;ES615;Y55-59;583;M;DEATHS;103.0;A
2010;ES615;Y55-59;583;F;DEATHS;31.0;A
2010;ES615;Y55-59;583;_T;DEATHS;134.0;A
2010;ES615;Y60-64;57731;M;DEATHS;152.0;A
2010;ES615;Y60-64;57731;F;DEATHS;58.0;A
2010;ES615;Y60-64;57731;_T;DEATHS;210.0;A
2010;ES615;Y60-64;583;M;DEATHS;152.0;A
2010;ES615;Y60-64;583;F;DEATHS;58.0;A
2010;ES615;Y60-64;583;_T;DEATHS;210.0;A
2010;ES615;Y65-69;57731;M;DEATHS;170.0;A
2010;ES615;Y65-69;57731;F;DEATHS;82.0;A
2010;ES615;Y65-69;57731;_T;DEATHS;252.0;A
2010;ES615;Y65-69;583;M;DEATHS;170.0;A
2010;ES615;Y65-69;583;F;DEATHS;82.0;A
2010;ES615;Y65-69;583;_T;DEATHS;252.0;A
2010;ES615;Y70-74;57731;M;DEATHS;247.0;A
2010;ES615;Y70-74;57731;F;DEATHS;138.0;A
2010;ES615;Y70-74;57731;_T;DEATHS;385.0;A
2010;ES615;Y70-74;583;M;DEATHS;247.0;A
2010;ES615;Y70-74;583;F;DEATHS;138.0;A
2010;ES615;Y70-74;583;_T;DEATHS;385.0;A
2010;ES615;Y75-79;57731;M;DEATHS;379.0;A
2010;ES615;Y75-79;57731;F;DEATHS;270.0;A
2010;ES615;Y75-79;57731;_T;DEATHS;649.0;A
2010;ES615;Y75-79;583;M;DEATHS;379.0;A
2010;ES615;Y75-79;583;F;DEATHS;270.0;A
2010;ES615;Y75-79;583;_T;DEATHS;649.0;A
2010;ES615;Y80-84;57731;M;DEATHS;350.0;A
2010;ES615;Y80-84;57731;F;DEATHS;435.0;A
2010;ES615;Y80-84;57731;_T;DEATHS;785.0;A
2010;ES615;Y80-84;583;M;DEATHS;350.0;A
2010;ES615;Y80-84;583;F;DEATHS;435.0;A
2010;ES615;Y80-84;583;_T;DEATHS;785.0;A
2010;ES615;Y85-89;57731;M;DEATHS;337.0;A
2010;ES615;Y85-89;57731;F;DEATHS;466.0;A
2010;ES615;Y85-89;57731;_T;DEATHS;803.0;A
2010;ES615;Y85-89;583;M;DEATHS;337.0;A
2010;ES615;Y85-89;583;F;DEATHS;466.0;A
2010;ES615;Y85-89;583;_T;DEATHS;803.0;A
2010;ES615;Y90-94;57731;M;DEATHS;132.0;A
2010;ES615;Y90-94;57731;F;DEATHS;304.0;A
2010;ES615;Y90-94;57731;_T;DEATHS;436.0;A
2010;ES615;Y90-94;583;M;DEATHS;132.0;A
2010;ES615;Y90-94;583;F;DEATHS;304.0;A
2010;ES615;Y90-94;583;_T;DEATHS;436.0;A
2010;ES615;Y95-99;57731;M;DEATHS;45.0;A
2010;ES615;Y95-99;57731;F;DEATHS;97.0;A
2010;ES615;Y95-99;57731;_T;DEATHS;142.0;A
2010;ES615;Y95-99;583;M;DEATHS;45.0;A
2010;ES615;Y95-99;583;F;DEATHS;97.0;A
2010;ES615;Y95-99;583;_T;DEATHS;142.0;A
2010;ES615;Y_GE100;57731;M;DEATHS;3.0;A
2010;ES615;Y_GE100;57731;F;DEATHS;20.0;A
2010;ES615;Y_GE100;57731;_T;DEATHS;23.0;A
2010;ES615;Y_GE100;583;M;DEATHS;3.0;A
2010;ES615;Y_GE100;583;F;DEATHS;20.0;A
2010;ES615;Y_GE100;583;_T;DEATHS;23.0;A
2010;ES615;TOTAL;57731;M;DEATHS;2122.0;A
2010;ES615;TOTAL;57731;F;DEATHS;2030.0;A
2010;ES615;TOTAL;57731;_T;DEATHS;4152.0;A
2010;ES615;TOTAL;583;M;DEATHS;2122.0;A
2010;ES615;TOTAL;583;F;DEATHS;2030.0;A
2010;ES615;TOTAL;583;_T;DEATHS;4152.0;A
2010;ES616;Y_LT1;57731;M;DEATHS;14.0;A
2010;ES616;Y_LT1;57731;F;DEATHS;11.0;A
2010;ES616;Y_LT1;57731;_T;DEATHS;25.0;A
