TERRITORIO;SECC_CNAE09;OBS_STATUS;TEMPORAL;MACROMAG_CPA;INDICATOR;OBS_VALUE;FREQ
ES612;273782;A;2009;273760;NR;1067047.0;A
ES612;273782;A;2009;273761;NR;643013.0;A
ES612;273782;A;2009;273762;NR;424034.0;A
ES612;273782;A;2009;273765;NR;93.004796179;A
ES612;273782;A;2009;273768;NR;38259.0;A
ES612;273782;A;2009;273769;NR;1394.0;A
ES612;273782;A;2009;273770;NR;384381.0;A
ES612;273782;A;2009;273771;NR;729.0;A
ES612;273782;A;2009;273772;NR;720.0;A
ES612;273782;A;2009;273773;NR;9.0;A
ES612;273782;A;2010;273760;NR;1318446.0;A
ES612;273782;A;2010;273761;NR;880438.0;A
ES612;273782;A;2010;273762;NR;438008.0;A
ES612;273782;A;2010;273765;NR;98.37160983;A
ES612;273782;A;2010;273768;NR;40281.0;A
ES612;273782;A;2010;273769;NR;1450.0;A
ES612;273782;A;2010;273770;NR;396277.0;A
ES612;273782;A;2010;273771;NR;677.0;A
ES612;273782;A;2010;273772;NR;669.0;A
ES612;273782;A;2010;273773;NR;8.0;A
ES612;273782;A;2011;273760;NR;1378938.0;A
ES612;273782;A;2011;273761;NR;863919.0;A
ES612;273782;A;2011;273762;NR;515019.0;A
ES612;273782;A;2011;273765;NR;106.288927642;A
ES612;273782;A;2011;273768;NR;40079.0;A
ES612;273782;A;2011;273769;NR;1834.0;A
ES612;273782;A;2011;273770;NR;473106.0;A
ES612;273782;A;2011;273771;NR;722.0;A
ES612;273782;A;2011;273772;NR;711.0;A
ES612;273782;A;2011;273773;NR;11.0;A
ES612;273782;A;2012;273760;NR;1888882.0;A
ES612;273782;A;2012;273761;NR;1348035.0;A
ES612;273782;A;2012;273762;NR;540847.0;A
ES612;273782;A;2012;273765;NR;104.232106676;A
ES612;273782;A;2012;273768;NR;45871.0;A
ES612;273782;A;2012;273769;NR;6269.0;A
ES612;273782;A;2012;273770;NR;488707.0;A
ES612;273782;A;2012;273771;NR;728.0;A
ES612;273782;A;2012;273772;NR;721.0;A
ES612;273782;A;2012;273773;NR;7.0;A
ES612;273782;A;2013;273760;NR;1407705.0;A
ES612;273782;A;2013;273761;NR;861695.0;A
ES612;273782;A;2013;273762;NR;546010.0;A
ES612;273782;A;2013;273765;NR;102.051912568;A
ES612;273782;A;2013;273768;NR;38476.0;A
ES612;273782;A;2013;273769;NR;8403.0;A
ES612;273782;A;2013;273770;NR;499131.0;A
ES612;273782;A;2013;273771;NR;491.0;A
ES612;273782;A;2013;273772;NR;482.0;A
ES612;273782;A;2013;273773;NR;9.0;A
ES612;273782;A;2014;273760;NR;1283763.0;A
ES612;273782;A;2014;273761;NR;764479.0;A
ES612;273782;A;2014;273762;NR;519284.0;A
ES612;273782;A;2014;273765;NR;98.24335254;A
ES612;273782;A;2014;273768;NR;29855.0;A
ES612;273782;A;2014;273769;NR;8370.0;A
ES612;273782;A;2014;273770;NR;481059.0;A
ES612;273782;A;2014;273771;NR;432.0;A
ES612;273782;A;2014;273772;NR;423.0;A
ES612;273782;A;2014;273773;NR;9.0;A
ES612;273782;A;2015;273760;NR;1467542.0;A
ES612;273782;A;2015;273761;NR;921253.0;A
ES612;273782;A;2015;273762;NR;546289.0;A
ES612;273782;A;2015;273765;NR;100.0;A
ES612;273782;A;2015;273768;NR;36560.0;A
ES612;273782;A;2015;273769;NR;8249.0;A
ES612;273782;A;2015;273770;NR;501480.0;A
ES612;273782;A;2015;273771;NR;491.0;A
ES612;273782;A;2015;273772;NR;479.0;A
ES612;273782;A;2015;273773;NR;12.0;A
ES612;273782;A;2016;273760;NR;1329939.0;A
ES612;273782;A;2016;273761;NR;782073.0;A
ES612;273782;A;2016;273762;NR;547866.0;A
ES612;273782;A;2016;273765;NR;107.376156698;A
ES612;273782;A;2016;273768;NR;40416.0;A
ES612;273782;A;2016;273769;NR;7043.0;A
ES612;273782;A;2016;273770;NR;500407.0;A
ES612;273782;A;2016;273771;NR;496.0;A
ES612;273782;A;2016;273772;NR;485.0;A
ES612;273782;A;2016;273773;NR;11.0;A
ES612;273782;A;2017;273760;NR;1705538.0;A
ES612;273782;A;2017;273761;NR;1110737.0;A
ES612;273782;A;2017;273762;NR;594801.0;A
ES612;273782;A;2017;273765;NR;102.693609526;A
ES612;273782;A;2017;273768;NR;34820.0;A
ES612;273782;A;2017;273769;NR;7795.0;A
ES612;273782;A;2017;273770;NR;552186.0;A
ES612;273782;A;2017;273771;NR;453.0;A
ES612;273782;A;2017;273772;NR;440.0;A
ES612;273782;A;2017;273773;NR;13.0;A
ES612;273782;A;2018;273760;NR;1582492.0;A
ES612;273782;A;2018;273761;NR;1012146.0;A
ES612;273782;A;2018;273762;NR;570346.0;A
ES612;273782;A;2018;273765;NR;93.223176996;A
ES612;273782;A;2018;273768;NR;46902.0;A
ES612;273782;A;2018;273769;NR;7513.0;A
ES612;273782;A;2018;273770;NR;515931.0;A
ES612;273782;A;2018;273771;NR;519.0;A
ES612;273782;A;2018;273772;NR;502.0;A
ES612;273782;A;2018;273773;NR;17.0;A
ES612;273782;P;2019;273760;NR;2332730.0;A
ES612;273782;P;2019;273761;NR;1687154.0;A
ES612;273782;P;2019;273762;NR;645576.0;A
ES612;273782;P;2019;273765;NR;110.193421704;A
ES612;273782;P;2019;273768;NR;73240.0;A
ES612;273782;P;2019;273769;NR;8383.0;A
ES612;273782;P;2019;273770;NR;563953.0;A
ES612;273782;P;2019;273771;NR;655.0;A
ES612;273782;P;2019;273772;NR;640.0;A
ES612;273782;P;2019;273773;NR;15.0;A
ES612;273783;A;2008;273760;NR;517244.0;A
ES612;273783;A;2008;273761;NR;298003.0;A
ES612;273783;A;2008;273762;NR;219241.0;A
ES612;273783;A;2008;273765;NR;91.694558904;A
ES612;273783;A;2008;273768;NR;142913.0;A
ES612;273783;A;2008;273769;NR;135.0;A
ES612;273783;A;2008;273770;NR;76193.0;A
ES612;273783;A;2008;273771;NR;4407.0;A
ES612;273783;A;2008;273772;NR;4366.0;A
ES612;273783;A;2008;273773;NR;41.0;A
ES612;273783;A;2009;273760;NR;480388.0;A
ES612;273783;A;2009;273761;NR;250156.0;A
ES612;273783;A;2009;273762;NR;230232.0;A
ES612;273783;A;2009;273765;NR;91.227548062;A
ES612;273783;A;2009;273768;NR;146623.0;A
ES612;273783;A;2009;273769;NR;-60.0;A
ES612;273783;A;2009;273770;NR;83669.0;A
ES612;273783;A;2009;273771;NR;4346.0;A
ES612;273783;A;2009;273772;NR;4312.0;A
ES612;273783;A;2009;273773;NR;34.0;A
ES612;273783;A;2010;273760;NR;487165.0;A
ES612;273783;A;2010;273761;NR;252312.0;A
ES612;273783;A;2010;273762;NR;234853.0;A
ES612;273783;A;2010;273765;NR;89.917626996;A
ES612;273783;A;2010;273768;NR;150690.0;A
ES612;273783;A;2010;273769;NR;495.0;A
ES612;273783;A;2010;273770;NR;83668.0;A
ES612;273783;A;2010;273771;NR;4479.0;A
ES612;273783;A;2010;273772;NR;4450.0;A
ES612;273783;A;2010;273773;NR;29.0;A
ES612;273783;A;2011;273760;NR;531854.0;A
ES612;273783;A;2011;273761;NR;275001.0;A
ES612;273783;A;2011;273762;NR;256853.0;A
ES612;273783;A;2011;273765;NR;94.266648082;A
ES612;273783;A;2011;273768;NR;154940.0;A
ES612;273783;A;2011;273769;NR;327.0;A
ES612;273783;A;2011;273770;NR;101586.0;A
ES612;273783;A;2011;273771;NR;4594.0;A
ES612;273783;A;2011;273772;NR;4560.0;A
ES612;273783;A;2011;273773;NR;34.0;A
ES612;273783;A;2012;273760;NR;615038.0;A
ES612;273783;A;2012;273761;NR;322346.0;A
ES612;273783;A;2012;273762;NR;292692.0;A
ES612;273783;A;2012;273765;NR;103.493761142;A
ES612;273783;A;2012;273768;NR;188919.0;A
ES612;273783;A;2012;273769;NR;3188.0;A
ES612;273783;A;2012;273770;NR;100585.0;A
ES612;273783;A;2012;273771;NR;5411.0;A
ES612;273783;A;2012;273772;NR;5388.0;A
ES612;273783;A;2012;273773;NR;23.0;A
ES612;273783;A;2013;273760;NR;510286.0;A
ES612;273783;A;2013;273761;NR;241795.0;A
ES612;273783;A;2013;273762;NR;268491.0;A
ES612;273783;A;2013;273765;NR;93.450112887;A
ES612;273783;A;2013;273768;NR;150004.0;A
ES612;273783;A;2013;273769;NR;4021.0;A
ES612;273783;A;2013;273770;NR;114466.0;A
ES612;273783;A;2013;273771;NR;4437.0;A
ES612;273783;A;2013;273772;NR;4392.0;A
ES612;273783;A;2013;273773;NR;45.0;A
ES612;273783;A;2014;273760;NR;560806.0;A
ES612;273783;A;2014;273761;NR;267177.0;A
ES612;273783;A;2014;273762;NR;293629.0;A
ES612;273783;A;2014;273765;NR;99.34402067;A
ES612;273783;A;2014;273768;NR;180360.0;A
ES612;273783;A;2014;273769;NR;3672.0;A
ES612;273783;A;2014;273770;NR;109597.0;A
ES612;273783;A;2014;273771;NR;5158.0;A
ES612;273783;A;2014;273772;NR;5109.0;A
ES612;273783;A;2014;273773;NR;49.0;A
ES612;273783;A;2015;273760;NR;570794.0;A
ES612;273783;A;2015;273761;NR;274158.0;A
ES612;273783;A;2015;273762;NR;296636.0;A
ES612;273783;A;2015;273765;NR;100.0;A
ES612;273783;A;2015;273768;NR;188165.0;A
ES612;273783;A;2015;273769;NR;2851.0;A
ES612;273783;A;2015;273770;NR;105620.0;A
ES612;273783;A;2015;273771;NR;5167.0;A
ES612;273783;A;2015;273772;NR;5116.0;A
ES612;273783;A;2015;273773;NR;51.0;A
ES612;273783;A;2016;273760;NR;564629.0;A
ES612;273783;A;2016;273761;NR;270764.0;A
ES612;273783;A;2016;273762;NR;293865.0;A
ES612;273783;A;2016;273765;NR;98.995077072;A
ES612;273783;A;2016;273768;NR;171392.0;A
ES612;273783;A;2016;273769;NR;2821.0;A
ES612;273783;A;2016;273770;NR;119652.0;A
ES612;273783;A;2016;273771;NR;4828.0;A
ES612;273783;A;2016;273772;NR;4767.0;A
ES612;273783;A;2016;273773;NR;61.0;A
ES612;273783;A;2017;273760;NR;709048.0;A
ES612;273783;A;2017;273761;NR;347002.0;A
ES612;273783;A;2017;273762;NR;362046.0;A
ES612;273783;A;2017;273765;NR;125.10845049;A
ES612;273783;A;2017;273768;NR;211264.0;A
ES612;273783;A;2017;273769;NR;3948.0;A
ES612;273783;A;2017;273770;NR;146834.0;A
ES612;273783;A;2017;273771;NR;6134.0;A
ES612;273783;A;2017;273772;NR;6074.0;A
ES612;273783;A;2017;273773;NR;60.0;A
ES612;273783;A;2018;273760;NR;569229.0;A
ES612;273783;A;2018;273761;NR;320808.0;A
ES612;273783;A;2018;273762;NR;248421.0;A
ES612;273783;A;2018;273765;NR;85.349938893;A
ES612;273783;A;2018;273768;NR;157098.0;A
ES612;273783;A;2018;273769;NR;3178.0;A
ES612;273783;A;2018;273770;NR;88145.0;A
ES612;273783;A;2018;273771;NR;4788.0;A
ES612;273783;A;2018;273772;NR;4724.0;A
ES612;273783;A;2018;273773;NR;64.0;A
ES612;273783;P;2019;273760;NR;567407.0;A
ES612;273783;P;2019;273761;NR;286469.0;A
ES612;273783;P;2019;273762;NR;280938.0;A
ES612;273783;P;2019;273765;NR;96.339990364;A
ES612;273783;P;2019;273768;NR;199691.0;A
ES612;273783;P;2019;273769;NR;3549.0;A
ES612;273783;P;2019;273770;NR;77698.0;A
ES612;273783;P;2019;273771;NR;5835.0;A
ES612;273783;P;2019;273772;NR;5770.0;A
ES612;273783;P;2019;273773;NR;65.0;A
ES612;273786;A;2008;273760;NR;6451835.0;A
ES612;273786;A;2008;273761;NR;3716111.0;A
ES612;273786;A;2008;273762;NR;2735724.0;A
ES612;273786;A;2008;273765;NR;212.677699488;A
ES612;273786;A;2008;273768;NR;1466843.0;A
ES612;273786;A;2008;273769;NR;10715.0;A
ES612;273786;A;2008;273770;NR;1258166.0;A
ES612;273786;A;2008;273771;NR;57695.0;A
ES612;273786;A;2008;273772;NR;52840.0;A
ES612;273786;A;2008;273773;NR;4855.0;A
ES612;273786;A;2009;273760;NR;4967293.0;A
ES612;273786;A;2009;273761;NR;2720464.0;A
ES612;273786;A;2009;273762;NR;2246829.0;A
ES612;273786;A;2009;273765;NR;171.862904612;A
ES612;273786;A;2009;273768;NR;1088352.0;A
ES612;273786;A;2009;273769;NR;17477.0;A
ES612;273786;A;2009;273770;NR;1141000.0;A
ES612;273786;A;2009;273771;NR;38111.0;A
ES612;273786;A;2009;273772;NR;34074.0;A
ES612;273786;A;2009;273773;NR;4037.0;A
ES612;273786;A;2010;273760;NR;3866398.0;A
ES612;273786;A;2010;273761;NR;2112442.0;A
ES612;273786;A;2010;273762;NR;1753956.0;A
ES612;273786;A;2010;273765;NR;140.410105235;A
ES612;273786;A;2010;273768;NR;897861.0;A
ES612;273786;A;2010;273769;NR;16115.0;A
ES612;273786;A;2010;273770;NR;839980.0;A
ES612;273786;A;2010;273771;NR;33236.0;A
ES612;273786;A;2010;273772;NR;29477.0;A
ES612;273786;A;2010;273773;NR;3759.0;A
ES612;273786;A;2011;273760;NR;3083954.0;A
ES612;273786;A;2011;273761;NR;1556429.0;A
ES612;273786;A;2011;273762;NR;1527525.0;A
ES612;273786;A;2011;273765;NR;125.799968402;A
ES612;273786;A;2011;273768;NR;778105.0;A
ES612;273786;A;2011;273769;NR;15735.0;A
ES612;273786;A;2011;273770;NR;733685.0;A
ES612;273786;A;2011;273771;NR;28410.0;A
ES612;273786;A;2011;273772;NR;25110.0;A
ES612;273786;A;2011;273773;NR;3300.0;A
ES612;273786;A;2012;273760;NR;2253664.0;A
ES612;273786;A;2012;273761;NR;1046518.0;A
ES612;273786;A;2012;273762;NR;1207146.0;A
ES612;273786;A;2012;273765;NR;105.949636325;A
ES612;273786;A;2012;273768;NR;553512.0;A
ES612;273786;A;2012;273769;NR;26534.0;A
ES612;273786;A;2012;273770;NR;627100.0;A
ES612;273786;A;2012;273771;NR;20931.0;A
ES612;273786;A;2012;273772;NR;17911.0;A
ES612;273786;A;2012;273773;NR;3020.0;A
ES612;273786;A;2013;273760;NR;2111337.0;A
ES612;273786;A;2013;273761;NR;1064169.0;A
ES612;273786;A;2013;273762;NR;1047168.0;A
ES612;273786;A;2013;273765;NR;96.389248098;A
ES612;273786;A;2013;273768;NR;452408.0;A
ES612;273786;A;2013;273769;NR;31373.0;A
ES612;273786;A;2013;273770;NR;563387.0;A
ES612;273786;A;2013;273771;NR;17530.0;A
ES612;273786;A;2013;273772;NR;14904.0;A
ES612;273786;A;2013;273773;NR;2626.0;A
ES612;273786;A;2014;273760;NR;1889768.0;A
ES612;273786;A;2014;273761;NR;976024.0;A
ES612;273786;A;2014;273762;NR;913744.0;A
ES612;273786;A;2014;273765;NR;84.335234164;A
ES612;273786;A;2014;273768;NR;440852.0;A
ES612;273786;A;2014;273769;NR;26670.0;A
ES612;273786;A;2014;273770;NR;446222.0;A
ES612;273786;A;2014;273771;NR;18011.0;A
ES612;273786;A;2014;273772;NR;15384.0;A
ES612;273786;A;2014;273773;NR;2627.0;A
ES612;273786;A;2015;273760;NR;1835410.0;A
ES612;273786;A;2015;273761;NR;744561.0;A
ES612;273786;A;2015;273762;NR;1090849.0;A
ES612;273786;A;2015;273765;NR;100.0;A
ES612;273786;A;2015;273768;NR;535300.0;A
ES612;273786;A;2015;273769;NR;26148.0;A
ES612;273786;A;2015;273770;NR;529401.0;A
ES612;273786;A;2015;273771;NR;20219.0;A
ES612;273786;A;2015;273772;NR;17551.0;A
ES612;273786;A;2015;273773;NR;2668.0;A
ES612;273786;A;2016;273760;NR;1830373.0;A
ES612;273786;A;2016;273761;NR;730452.0;A
ES612;273786;A;2016;273762;NR;1099921.0;A
ES612;273786;A;2016;273765;NR;99.97492155;A
ES612;273786;A;2016;273768;NR;546799.0;A
ES612;273786;A;2016;273769;NR;24674.0;A
ES612;273786;A;2016;273770;NR;528448.0;A
ES612;273786;A;2016;273771;NR;21792.0;A
ES612;273786;A;2016;273772;NR;18977.0;A
ES612;273786;A;2016;273773;NR;2815.0;A
ES612;273786;A;2017;273760;NR;2467692.0;A
ES612;273786;A;2017;273761;NR;1204475.0;A
ES612;273786;A;2017;273762;NR;1263217.0;A
ES612;273786;A;2017;273765;NR;111.908812345;A
ES612;273786;A;2017;273768;NR;605093.0;A
ES612;273786;A;2017;273769;NR;32351.0;A
ES612;273786;A;2017;273770;NR;625773.0;A
ES612;273786;A;2017;273771;NR;23611.0;A
ES612;273786;A;2017;273772;NR;20861.0;A
ES612;273786;A;2017;273773;NR;2750.0;A
ES612;273786;A;2018;273760;NR;2438359.0;A
ES612;273786;A;2018;273761;NR;1093932.0;A
ES612;273786;A;2018;273762;NR;1344427.0;A
ES612;273786;A;2018;273765;NR;117.173981429;A
ES612;273786;A;2018;273768;NR;687387.0;A
ES612;273786;A;2018;273769;NR;29658.0;A
ES612;273786;A;2018;273770;NR;627382.0;A
ES612;273786;A;2018;273771;NR;26197.0;A
ES612;273786;A;2018;273772;NR;22957.0;A
ES612;273786;A;2018;273773;NR;3240.0;A
ES612;273786;P;2019;273760;NR;2721046.0;A
ES612;273786;P;2019;273761;NR;1352493.0;A
ES612;273786;P;2019;273762;NR;1368553.0;A
ES612;273786;P;2019;273765;NR;114.932625751;A
ES612;273786;P;2019;273768;NR;719906.0;A
ES612;273786;P;2019;273769;NR;31874.0;A
ES612;273786;P;2019;273770;NR;616773.0;A
ES612;273786;P;2019;273771;NR;28069.0;A
ES612;273786;P;2019;273772;NR;24960.0;A
ES612;273786;P;2019;273773;NR;3109.0;A
ES612;273787;A;2008;273760;NR;22266338;A
ES612;273787;A;2008;273761;NR;8106284.0;A
ES612;273787;A;2008;273762;NR;14160054;A
ES612;273787;A;2008;273765;NR;99.864627713;A
ES612;273787;A;2008;273768;NR;7655969.0;A
ES612;273787;A;2008;273769;NR;103293.0;A
ES612;273787;A;2008;273770;NR;6400792.0;A
ES612;273787;A;2008;273771;NR;334759.0;A
ES612;273787;A;2008;273772;NR;289327.0;A
ES612;273787;A;2008;273773;NR;45432.0;A
ES612;273787;A;2009;273760;NR;21941793;A
ES612;273787;A;2009;273761;NR;7458241.0;A
ES612;273787;A;2009;273762;NR;14483552;A
ES612;273787;A;2009;273765;NR;101.222892464;A
ES612;273787;A;2009;273768;NR;7834348.0;A
ES612;273787;A;2009;273769;NR;136205.0;A
ES612;273787;A;2009;273770;NR;6512999.0;A
ES612;273787;A;2009;273771;NR;325993.0;A
ES612;273787;A;2009;273772;NR;281017.0;A
ES612;273787;A;2009;273773;NR;44976.0;A
ES612;273787;A;2010;273760;NR;21449547;A
ES612;273787;A;2010;273761;NR;7330307.0;A
ES612;273787;A;2010;273762;NR;14119240;A
ES612;273787;A;2010;273765;NR;98.889402996;A
ES612;273787;A;2010;273768;NR;7812304.0;A
ES612;273787;A;2010;273769;NR;139271.0;A
ES612;273787;A;2010;273770;NR;6167665.0;A
ES612;273787;A;2010;273771;NR;318499.0;A
ES612;273787;A;2010;273772;NR;276313.0;A
ES612;273787;A;2010;273773;NR;42186.0;A
ES612;273787;A;2011;273760;NR;21711551;A
ES612;273787;A;2011;273761;NR;7415583.0;A
ES612;273787;A;2011;273762;NR;14295968;A
ES612;273787;A;2011;273765;NR;99.738714669;A
ES612;273787;A;2011;273768;NR;7851361.0;A
ES612;273787;A;2011;273769;NR;151594.0;A
ES612;273787;A;2011;273770;NR;6293013.0;A
ES612;273787;A;2011;273771;NR;320519.0;A
ES612;273787;A;2011;273772;NR;278961.0;A
ES612;273787;A;2011;273773;NR;41558.0;A
ES612;273787;A;2012;273760;NR;21935432;A
ES612;273787;A;2012;273761;NR;7766434.0;A
ES612;273787;A;2012;273762;NR;14168998;A
ES612;273787;A;2012;273765;NR;99.368751356;A
ES612;273787;A;2012;273768;NR;7373927.0;A
ES612;273787;A;2012;273769;NR;244637.0;A
ES612;273787;A;2012;273770;NR;6550434.0;A
ES612;273787;A;2012;273771;NR;309522.0;A
ES612;273787;A;2012;273772;NR;265367.0;A
ES612;273787;A;2012;273773;NR;44155.0;A
ES612;273787;A;2013;273760;NR;20849549;A
ES612;273787;A;2013;273761;NR;7120421.0;A
ES612;273787;A;2013;273762;NR;13729128;A
ES612;273787;A;2013;273765;NR;96.772190188;A
ES612;273787;A;2013;273768;NR;7174535.0;A
ES612;273787;A;2013;273769;NR;289508.0;A
ES612;273787;A;2013;273770;NR;6265085.0;A
ES612;273787;A;2013;273771;NR;299604.0;A
ES612;273787;A;2013;273772;NR;253722.0;A
ES612;273787;A;2013;273773;NR;45882.0;A
ES612;273787;A;2014;273760;NR;22722706;A
ES612;273787;A;2014;273761;NR;8944990.0;A
ES612;273787;A;2014;273762;NR;13777716;A
ES612;273787;A;2014;273765;NR;97.290920887;A
ES612;273787;A;2014;273768;NR;7119606.0;A
ES612;273787;A;2014;273769;NR;297272.0;A
ES612;273787;A;2014;273770;NR;6360838.0;A
ES612;273787;A;2014;273771;NR;299763.0;A
ES612;273787;A;2014;273772;NR;253436.0;A
ES612;273787;A;2014;273773;NR;46327.0;A
ES612;273787;A;2015;273760;NR;21496094;A
ES612;273787;A;2015;273761;NR;7297662.0;A
ES612;273787;A;2015;273762;NR;14198432;A
ES612;273787;A;2015;273765;NR;100.0;A
ES612;273787;A;2015;273768;NR;7673708.0;A
ES612;273787;A;2015;273769;NR;282716.0;A
ES612;273787;A;2015;273770;NR;6242008.0;A
ES612;273787;A;2015;273771;NR;316407.0;A
ES612;273787;A;2015;273772;NR;269962.0;A
ES612;273787;A;2015;273773;NR;46445.0;A
ES612;273787;A;2016;273760;NR;22455387;A
ES612;273787;A;2016;273761;NR;7873712.0;A
ES612;273787;A;2016;273762;NR;14581675;A
ES612;273787;A;2016;273765;NR;101.616392269;A
ES612;273787;A;2016;273768;NR;7732448.0;A
ES612;273787;A;2016;273769;NR;265689.0;A
ES612;273787;A;2016;273770;NR;6583538.0;A
ES612;273787;A;2016;273771;NR;314055.0;A
ES612;273787;A;2016;273772;NR;266662.0;A
ES612;273787;A;2016;273773;NR;47393.0;A
ES612;273787;A;2017;273760;NR;23334895;A
ES612;273787;A;2017;273761;NR;8233840.0;A
ES612;273787;A;2017;273762;NR;15101055;A
ES612;273787;A;2017;273765;NR;104.378069165;A
ES612;273787;A;2017;273768;NR;8014508.0;A
ES612;273787;A;2017;273769;NR;263998.0;A
ES612;273787;A;2017;273770;NR;6822549.0;A
ES612;273787;A;2017;273771;NR;318060.0;A
ES612;273787;A;2017;273772;NR;270946.0;A
ES612;273787;A;2017;273773;NR;47114.0;A
ES612;273787;A;2018;273760;NR;24633608;A
ES612;273787;A;2018;273761;NR;9002363.0;A
ES612;273787;A;2018;273762;NR;15625537;A
ES612;273787;A;2018;273765;NR;106.870408862;A
ES612;273787;A;2018;273768;NR;8256420.0;A
ES612;273787;A;2018;273769;NR;296490.0;A
ES612;273787;A;2018;273770;NR;7072627.0;A
ES612;273787;A;2018;273771;NR;328965.0;A
ES612;273787;A;2018;273772;NR;281976.0;A
ES612;273787;A;2018;273773;NR;46989.0;A
ES612;273787;P;2019;273760;NR;25479355;A
ES612;273787;P;2019;273761;NR;9152168.0;A
ES612;273787;P;2019;273762;NR;16327187;A
ES612;273787;P;2019;273765;NR;110.166024073;A
ES612;273787;P;2019;273768;NR;8680011.0;A
ES612;273787;P;2019;273769;NR;295014.0;A
ES612;273787;P;2019;273770;NR;7352162.0;A
ES612;273787;P;2019;273771;NR;338346.0;A
ES612;273787;P;2019;273772;NR;290471.0;A
ES612;273787;P;2019;273773;NR;47875.0;A
ES612;273788;A;2008;273760;NR;8277217.0;A
ES612;273788;A;2008;273761;NR;3923598.0;A
ES612;273788;A;2008;273762;NR;4353619.0;A
ES612;273788;A;2008;273765;NR;98.80253005;A
ES612;273788;A;2008;273768;NR;2269251.0;A
ES612;273788;A;2008;273769;NR;-9106.0;A
ES612;273788;A;2008;273770;NR;2093474.0;A
ES612;273788;A;2008;273771;NR;131571.0;A
ES612;273788;A;2008;273772;NR;101439.0;A
ES612;273788;A;2008;273773;NR;30132.0;A
ES612;273788;A;2009;273760;NR;8131236.0;A
ES612;273788;A;2009;273761;NR;3625001.0;A
ES612;273788;A;2009;273762;NR;4506235.0;A
ES612;273788;A;2009;273765;NR;100.292448977;A
ES612;273788;A;2009;273768;NR;2272571.0;A
ES612;273788;A;2009;273769;NR;-4022.0;A
ES612;273788;A;2009;273770;NR;2237686.0;A
ES612;273788;A;2009;273771;NR;127117.0;A
ES612;273788;A;2009;273772;NR;97623.0;A
ES612;273788;A;2009;273773;NR;29494.0;A
ES612;273788;A;2010;273760;NR;7943095.0;A
ES612;273788;A;2010;273761;NR;3681462.0;A
ES612;273788;A;2010;273762;NR;4261633.0;A
ES612;273788;A;2010;273765;NR;95.586007579;A
ES612;273788;A;2010;273768;NR;2190177.0;A
ES612;273788;A;2010;273769;NR;-8111.0;A
ES612;273788;A;2010;273770;NR;2079567.0;A
ES612;273788;A;2010;273771;NR;118937.0;A
ES612;273788;A;2010;273772;NR;91880.0;A
ES612;273788;A;2010;273773;NR;27057.0;A
ES612;273788;A;2011;273760;NR;8070830.0;A
ES612;273788;A;2011;273761;NR;3814136.0;A
ES612;273788;A;2011;273762;NR;4256694.0;A
ES612;273788;A;2011;273765;NR;94.236469341;A
ES612;273788;A;2011;273768;NR;2266922.0;A
ES612;273788;A;2011;273769;NR;-9646.0;A
ES612;273788;A;2011;273770;NR;1999418.0;A
ES612;273788;A;2011;273771;NR;122564.0;A
ES612;273788;A;2011;273772;NR;94961.0;A
ES612;273788;A;2011;273773;NR;27603.0;A
ES612;273788;A;2012;273760;NR;8375564.0;A
ES612;273788;A;2012;273761;NR;4010869.0;A
ES612;273788;A;2012;273762;NR;4364695.0;A
ES612;273788;A;2012;273765;NR;96.387886133;A
ES612;273788;A;2012;273768;NR;2113469.0;A
ES612;273788;A;2012;273769;NR;25351.0;A
ES612;273788;A;2012;273770;NR;2225875.0;A
ES612;273788;A;2012;273771;NR;118503.0;A
ES612;273788;A;2012;273772;NR;88895.0;A
ES612;273788;A;2012;273773;NR;29608.0;A
ES612;273788;A;2013;273760;NR;8007775.0;A
ES612;273788;A;2013;273761;NR;3895684.0;A
ES612;273788;A;2013;273762;NR;4112091.0;A
ES612;273788;A;2013;273765;NR;91.261089229;A
ES612;273788;A;2013;273768;NR;2007759.0;A
ES612;273788;A;2013;273769;NR;47934.0;A
ES612;273788;A;2013;273770;NR;2056398.0;A
ES612;273788;A;2013;273771;NR;114585.0;A
ES612;273788;A;2013;273772;NR;84203.0;A
ES612;273788;A;2013;273773;NR;30382.0;A
ES612;273788;A;2014;273760;NR;9855846.0;A
ES612;273788;A;2014;273761;NR;5576411.0;A
ES612;273788;A;2014;273762;NR;4279435.0;A
ES612;273788;A;2014;273765;NR;95.59390274;A
ES612;273788;A;2014;273768;NR;2070172.0;A
ES612;273788;A;2014;273769;NR;56075.0;A
ES612;273788;A;2014;273770;NR;2153188.0;A
ES612;273788;A;2014;273771;NR;114606.0;A
ES612;273788;A;2014;273772;NR;84375.0;A
ES612;273788;A;2014;273773;NR;30231.0;A
ES612;273788;A;2015;273760;NR;8387930.0;A
ES612;273788;A;2015;273761;NR;3939290.0;A
ES612;273788;A;2015;273762;NR;4448640.0;A
ES612;273788;A;2015;273765;NR;100.0;A
ES612;273788;A;2015;273768;NR;2243796.0;A
ES612;273788;A;2015;273769;NR;46604.0;A
