TIME_PERIOD;REF_AREA;SEXO;D_NACIONALIDAD_0;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;2850;_T;ES;Y50-54;HAB;8717.0;A
2021;2850;_T;ES;;HAB;1735.0;A
2021;2850;_T;ES;;HAB;1782.0;A
2021;2850;_T;ES;;HAB;1708.0;A
2021;2850;_T;ES;;HAB;1777.0;A
2021;2850;_T;ES;;HAB;1715.0;A
2021;2850;_T;ES;Y55-59;HAB;8591.0;A
2021;2850;_T;ES;;HAB;1795.0;A
2021;2850;_T;ES;;HAB;1818.0;A
2021;2850;_T;ES;;HAB;1689.0;A
2021;2850;_T;ES;;HAB;1656.0;A
2021;2850;_T;ES;;HAB;1633.0;A
2021;2850;_T;ES;Y60-64;HAB;7409.0;A
2021;2850;_T;ES;;HAB;1617.0;A
2021;2850;_T;ES;;HAB;1537.0;A
2021;2850;_T;ES;;HAB;1525.0;A
2021;2850;_T;ES;;HAB;1367.0;A
2021;2850;_T;ES;;HAB;1363.0;A
2021;2850;_T;ES;Y_GE50;HAB;20813.0;A
2021;2850;_T;ES;Y65-69;HAB;5749.0;A
2021;2850;_T;ES;;HAB;1267.0;A
2021;2850;_T;ES;;HAB;1159.0;A
2021;2850;_T;ES;;HAB;1199.0;A
2021;2850;_T;ES;;HAB;1147.0;A
2021;2850;_T;ES;;HAB;977.0;A
2021;2850;_T;ES;Y70-74;HAB;4792.0;A
2021;2850;_T;ES;;HAB;921.0;A
2021;2850;_T;ES;;HAB;1035.0;A
2021;2850;_T;ES;;HAB;1108.0;A
2021;2850;_T;ES;;HAB;890.0;A
2021;2850;_T;ES;;HAB;838.0;A
2021;2850;_T;ES;Y75-79;HAB;3897.0;A
2021;2850;_T;ES;;HAB;913.0;A
2021;2850;_T;ES;;HAB;824.0;A
2021;2850;_T;ES;;HAB;800.0;A
2021;2850;_T;ES;;HAB;714.0;A
2021;2850;_T;ES;;HAB;646.0;A
2021;2850;_T;ES;Y80-84;HAB;2996.0;A
2021;2850;_T;ES;;HAB;843.0;A
2021;2850;_T;ES;;HAB;450.0;A
2021;2850;_T;ES;;HAB;530.0;A
2021;2850;_T;ES;;HAB;608.0;A
2021;2850;_T;ES;;HAB;565.0;A
2021;2850;_T;ES;;HAB;2156.0;A
2021;2850;_T;ES;;HAB;515.0;A
2021;2850;_T;ES;;HAB;518.0;A
2021;2850;_T;ES;;HAB;428.0;A
2021;2850;_T;ES;;HAB;387.0;A
2021;2850;_T;ES;;HAB;308.0;A
2021;2850;_T;ES;;HAB;982.0;A
2021;2850;_T;ES;;HAB;286.0;A
2021;2850;_T;ES;;HAB;251.0;A
2021;2850;_T;ES;;HAB;204.0;A
2021;2850;_T;ES;;HAB;141.0;A
2021;2850;_T;ES;;HAB;100.0;A
2021;2850;_T;ES;Y95-99;HAB;216.0;A
2021;2850;_T;ES;;HAB;82.0;A
2021;2850;_T;ES;;HAB;56.0;A
2021;2850;_T;ES;;HAB;42.0;A
2021;2850;_T;ES;;HAB;22.0;A
2021;2850;_T;ES;;HAB;14.0;A
2021;2850;_T;ES;Y_GE100;HAB;25.0;A
2021;2850;_T;ES;;HAB;7.0;A
2021;2850;_T;ES;;HAB;6.0;A
2021;2850;_T;ES;;HAB;3.0;A
2021;2850;_T;ES;;HAB;5.0;A
2021;2850;_T;ES;;HAB;2.0;A
2021;2850;_T;ES;;HAB;1.0;A
2021;2850;_T;ES;;HAB;1.0;A
2021;2850;_T;OTHER_SPAIN;TOTAL;HAB;2957.0;A
2021;2850;_T;OTHER_SPAIN;Y_LT15;HAB;356.0;A
2021;2850;_T;OTHER_SPAIN;Y1-4;HAB;157.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;40.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;41.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;26.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;22.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;28.0;A
2021;2850;_T;OTHER_SPAIN;Y5-9;HAB;98.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;18.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;24.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;21.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;22.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;13.0;A
2021;2850;_T;OTHER_SPAIN;Y10-14;HAB;101.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;22.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;16.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;17.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;18.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;28.0;A
2021;2850;_T;OTHER_SPAIN;Y15-19;HAB;782.0;A
2021;2850;_T;OTHER_SPAIN;Y15-19;HAB;148.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;14.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;17.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;30.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;49.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;38.0;A
2021;2850;_T;OTHER_SPAIN;Y20-24;HAB;290.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;49.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;46.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;62.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;66.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;67.0;A
2021;2850;_T;OTHER_SPAIN;Y25-29;HAB;344.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;72.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;70.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;70.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;62.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;70.0;A
2021;2850;_T;OTHER_SPAIN;Y40-44;HAB;1095.0;A
2021;2850;_T;OTHER_SPAIN;Y30-34;HAB;398.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;68.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;83.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;104.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;58.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;85.0;A
2021;2850;_T;OTHER_SPAIN;Y35-39;HAB;352.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;67.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;78.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;65.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;74.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;68.0;A
2021;2850;_T;OTHER_SPAIN;Y40-44;HAB;345.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;72.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;78.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;77.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;76.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;42.0;A
2021;2850;_T;OTHER_SPAIN;Y45-49;HAB;631.0;A
2021;2850;_T;OTHER_SPAIN;Y45-49;HAB;265.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;55.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;39.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;64.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;63.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;44.0;A
2021;2850;_T;OTHER_SPAIN;Y50-54;HAB;190.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;35.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;35.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;43.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;44.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;33.0;A
2021;2850;_T;OTHER_SPAIN;Y55-59;HAB;105.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;32.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;18.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;23.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;18.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;14.0;A
2021;2850;_T;OTHER_SPAIN;Y60-64;HAB;71.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;17.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;18.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;17.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;8.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;11.0;A
2021;2850;_T;OTHER_SPAIN;Y_GE50;HAB;93.0;A
2021;2850;_T;OTHER_SPAIN;Y65-69;HAB;45.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;13.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;5.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;8.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;7.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;12.0;A
2021;2850;_T;OTHER_SPAIN;Y70-74;HAB;24.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;4.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;7.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;5.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;3.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;5.0;A
2021;2850;_T;OTHER_SPAIN;Y75-79;HAB;13.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;3.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;1.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;3.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;4.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;2.0;A
2021;2850;_T;OTHER_SPAIN;Y80-84;HAB;7.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;3.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;1.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;3.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;3.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;2.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;1.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;1.0;A
2021;2850;_T;OTHER_SPAIN;;HAB;1.0;A
2021;2850;M;TOTAL;TOTAL;HAB;53799.0;A
2021;2850;M;TOTAL;Y_LT15;HAB;8219.0;A
2021;2850;M;TOTAL;Y1-4;HAB;2321.0;A
2021;2850;M;TOTAL;;HAB;385.0;A
2021;2850;M;TOTAL;;HAB;444.0;A
2021;2850;M;TOTAL;;HAB;465.0;A
2021;2850;M;TOTAL;;HAB;472.0;A
2021;2850;M;TOTAL;;HAB;555.0;A
2021;2850;M;TOTAL;Y5-9;HAB;2688.0;A
2021;2850;M;TOTAL;;HAB;520.0;A
2021;2850;M;TOTAL;;HAB;509.0;A
2021;2850;M;TOTAL;;HAB;510.0;A
2021;2850;M;TOTAL;;HAB;580.0;A
2021;2850;M;TOTAL;;HAB;569.0;A
2021;2850;M;TOTAL;Y10-14;HAB;3210.0;A
2021;2850;M;TOTAL;;HAB;622.0;A
2021;2850;M;TOTAL;;HAB;660.0;A
2021;2850;M;TOTAL;;HAB;645.0;A
2021;2850;M;TOTAL;;HAB;662.0;A
2021;2850;M;TOTAL;;HAB;621.0;A
2021;2850;M;TOTAL;Y15-19;HAB;9781.0;A
2021;2850;M;TOTAL;Y15-19;HAB;3248.0;A
2021;2850;M;TOTAL;;HAB;682.0;A
2021;2850;M;TOTAL;;HAB;656.0;A
2021;2850;M;TOTAL;;HAB;605.0;A
2021;2850;M;TOTAL;;HAB;661.0;A
2021;2850;M;TOTAL;;HAB;644.0;A
2021;2850;M;TOTAL;Y20-24;HAB;3153.0;A
2021;2850;M;TOTAL;;HAB;639.0;A
2021;2850;M;TOTAL;;HAB;662.0;A
2021;2850;M;TOTAL;;HAB;642.0;A
2021;2850;M;TOTAL;;HAB;582.0;A
2021;2850;M;TOTAL;;HAB;628.0;A
2021;2850;M;TOTAL;Y25-29;HAB;3380.0;A
2021;2850;M;TOTAL;;HAB;688.0;A
2021;2850;M;TOTAL;;HAB;676.0;A
2021;2850;M;TOTAL;;HAB;677.0;A
2021;2850;M;TOTAL;;HAB;621.0;A
2021;2850;M;TOTAL;;HAB;718.0;A
2021;2850;M;TOTAL;Y40-44;HAB;11027.0;A
2021;2850;M;TOTAL;Y30-34;HAB;3270.0;A
2021;2850;M;TOTAL;;HAB;612.0;A
2021;2850;M;TOTAL;;HAB;692.0;A
2021;2850;M;TOTAL;;HAB;686.0;A
2021;2850;M;TOTAL;;HAB;658.0;A
2021;2850;M;TOTAL;;HAB;622.0;A
2021;2850;M;TOTAL;Y35-39;HAB;3586.0;A
2021;2850;M;TOTAL;;HAB;653.0;A
2021;2850;M;TOTAL;;HAB;690.0;A
2021;2850;M;TOTAL;;HAB;720.0;A
2021;2850;M;TOTAL;;HAB;756.0;A
2021;2850;M;TOTAL;;HAB;767.0;A
2021;2850;M;TOTAL;Y40-44;HAB;4171.0;A
2021;2850;M;TOTAL;;HAB;866.0;A
2021;2850;M;TOTAL;;HAB;790.0;A
2021;2850;M;TOTAL;;HAB;833.0;A
2021;2850;M;TOTAL;;HAB;844.0;A
2021;2850;M;TOTAL;;HAB;838.0;A
2021;2850;M;TOTAL;Y45-49;HAB;16215.0;A
2021;2850;M;TOTAL;Y45-49;HAB;4366.0;A
2021;2850;M;TOTAL;;HAB;905.0;A
2021;2850;M;TOTAL;;HAB;792.0;A
2021;2850;M;TOTAL;;HAB;901.0;A
2021;2850;M;TOTAL;;HAB;875.0;A
2021;2850;M;TOTAL;;HAB;893.0;A
2021;2850;M;TOTAL;Y50-54;HAB;4266.0;A
2021;2850;M;TOTAL;;HAB;893.0;A
2021;2850;M;TOTAL;;HAB;873.0;A
2021;2850;M;TOTAL;;HAB;826.0;A
2021;2850;M;TOTAL;;HAB;837.0;A
2021;2850;M;TOTAL;;HAB;837.0;A
2021;2850;M;TOTAL;Y55-59;HAB;4070.0;A
2021;2850;M;TOTAL;;HAB;875.0;A
2021;2850;M;TOTAL;;HAB;863.0;A
2021;2850;M;TOTAL;;HAB;812.0;A
2021;2850;M;TOTAL;;HAB;753.0;A
2021;2850;M;TOTAL;;HAB;767.0;A
2021;2850;M;TOTAL;Y60-64;HAB;3513.0;A
2021;2850;M;TOTAL;;HAB;739.0;A
2021;2850;M;TOTAL;;HAB;756.0;A
2021;2850;M;TOTAL;;HAB;746.0;A
2021;2850;M;TOTAL;;HAB;639.0;A
2021;2850;M;TOTAL;;HAB;633.0;A
2021;2850;M;TOTAL;Y_GE50;HAB;8557.0;A
2021;2850;M;TOTAL;Y65-69;HAB;2597.0;A
2021;2850;M;TOTAL;;HAB;579.0;A
2021;2850;M;TOTAL;;HAB;534.0;A
2021;2850;M;TOTAL;;HAB;532.0;A
2021;2850;M;TOTAL;;HAB;524.0;A
2021;2850;M;TOTAL;;HAB;428.0;A
2021;2850;M;TOTAL;Y70-74;HAB;2128.0;A
2021;2850;M;TOTAL;;HAB;399.0;A
2021;2850;M;TOTAL;;HAB;453.0;A
2021;2850;M;TOTAL;;HAB;501.0;A
2021;2850;M;TOTAL;;HAB;393.0;A
2021;2850;M;TOTAL;;HAB;382.0;A
2021;2850;M;TOTAL;Y75-79;HAB;1604.0;A
2021;2850;M;TOTAL;;HAB;389.0;A
2021;2850;M;TOTAL;;HAB;327.0;A
2021;2850;M;TOTAL;;HAB;331.0;A
2021;2850;M;TOTAL;;HAB;296.0;A
2021;2850;M;TOTAL;;HAB;261.0;A
2021;2850;M;TOTAL;Y80-84;HAB;1136.0;A
2021;2850;M;TOTAL;;HAB;346.0;A
2021;2850;M;TOTAL;;HAB;154.0;A
2021;2850;M;TOTAL;;HAB;193.0;A
2021;2850;M;TOTAL;;HAB;238.0;A
2021;2850;M;TOTAL;;HAB;205.0;A
2021;2850;M;TOTAL;;HAB;736.0;A
2021;2850;M;TOTAL;;HAB;169.0;A
2021;2850;M;TOTAL;;HAB;204.0;A
2021;2850;M;TOTAL;;HAB;134.0;A
2021;2850;M;TOTAL;;HAB;137.0;A
2021;2850;M;TOTAL;;HAB;92.0;A
2021;2850;M;TOTAL;;HAB;290.0;A
2021;2850;M;TOTAL;;HAB;90.0;A
2021;2850;M;TOTAL;;HAB;76.0;A
2021;2850;M;TOTAL;;HAB;54.0;A
2021;2850;M;TOTAL;;HAB;49.0;A
2021;2850;M;TOTAL;;HAB;21.0;A
2021;2850;M;TOTAL;Y95-99;HAB;59.0;A
2021;2850;M;TOTAL;;HAB;19.0;A
2021;2850;M;TOTAL;;HAB;15.0;A
2021;2850;M;TOTAL;;HAB;14.0;A
2021;2850;M;TOTAL;;HAB;6.0;A
2021;2850;M;TOTAL;;HAB;5.0;A
2021;2850;M;TOTAL;Y_GE100;HAB;7.0;A
2021;2850;M;TOTAL;;HAB;3.0;A
2021;2850;M;TOTAL;;HAB;1.0;A
2021;2850;M;TOTAL;;HAB;1.0;A
2021;2850;M;TOTAL;;HAB;1.0;A
2021;2850;M;TOTAL;;HAB;1.0;A
2021;2850;M;ES;TOTAL;HAB;52240.0;A
2021;2850;M;ES;Y_LT15;HAB;8025.0;A
2021;2850;M;ES;Y1-4;HAB;2235.0;A
2021;2850;M;ES;;HAB;365.0;A
2021;2850;M;ES;;HAB;418.0;A
2021;2850;M;ES;;HAB;454.0;A
2021;2850;M;ES;;HAB;460.0;A
2021;2850;M;ES;;HAB;538.0;A
2021;2850;M;ES;Y5-9;HAB;2636.0;A
2021;2850;M;ES;;HAB;511.0;A
2021;2850;M;ES;;HAB;496.0;A
2021;2850;M;ES;;HAB;499.0;A
2021;2850;M;ES;;HAB;570.0;A
2021;2850;M;ES;;HAB;560.0;A
2021;2850;M;ES;Y10-14;HAB;3154.0;A
2021;2850;M;ES;;HAB;609.0;A
2021;2850;M;ES;;HAB;651.0;A
2021;2850;M;ES;;HAB;637.0;A
2021;2850;M;ES;;HAB;650.0;A
2021;2850;M;ES;;HAB;607.0;A
2021;2850;M;ES;Y15-19;HAB;9356.0;A
2021;2850;M;ES;Y15-19;HAB;3153.0;A
2021;2850;M;ES;;HAB;676.0;A
2021;2850;M;ES;;HAB;647.0;A
2021;2850;M;ES;;HAB;583.0;A
2021;2850;M;ES;;HAB;627.0;A
2021;2850;M;ES;;HAB;620.0;A
2021;2850;M;ES;Y20-24;HAB;2995.0;A
2021;2850;M;ES;;HAB;605.0;A
2021;2850;M;ES;;HAB;637.0;A
2021;2850;M;ES;;HAB;608.0;A
2021;2850;M;ES;;HAB;556.0;A
2021;2850;M;ES;;HAB;589.0;A
2021;2850;M;ES;Y25-29;HAB;3208.0;A
2021;2850;M;ES;;HAB;661.0;A
2021;2850;M;ES;;HAB;640.0;A
2021;2850;M;ES;;HAB;643.0;A
2021;2850;M;ES;;HAB;585.0;A
2021;2850;M;ES;;HAB;679.0;A
2021;2850;M;ES;Y40-44;HAB;10457.0;A
2021;2850;M;ES;Y30-34;HAB;3072.0;A
2021;2850;M;ES;;HAB;578.0;A
2021;2850;M;ES;;HAB;651.0;A
2021;2850;M;ES;;HAB;639.0;A
2021;2850;M;ES;;HAB;627.0;A
2021;2850;M;ES;;HAB;577.0;A
2021;2850;M;ES;Y35-39;HAB;3401.0;A
2021;2850;M;ES;;HAB;613.0;A
2021;2850;M;ES;;HAB;652.0;A
2021;2850;M;ES;;HAB;689.0;A
2021;2850;M;ES;;HAB;714.0;A
2021;2850;M;ES;;HAB;733.0;A
2021;2850;M;ES;Y40-44;HAB;3984.0;A
2021;2850;M;ES;;HAB;830.0;A
2021;2850;M;ES;;HAB;745.0;A
2021;2850;M;ES;;HAB;792.0;A
2021;2850;M;ES;;HAB;804.0;A
2021;2850;M;ES;;HAB;813.0;A
2021;2850;M;ES;Y45-49;HAB;15883.0;A
2021;2850;M;ES;Y45-49;HAB;4219.0;A
2021;2850;M;ES;;HAB;874.0;A
2021;2850;M;ES;;HAB;772.0;A
2021;2850;M;ES;;HAB;869.0;A
2021;2850;M;ES;;HAB;840.0;A
2021;2850;M;ES;;HAB;864.0;A
2021;2850;M;ES;Y50-54;HAB;4170.0;A
2021;2850;M;ES;;HAB;879.0;A
2021;2850;M;ES;;HAB;856.0;A
2021;2850;M;ES;;HAB;802.0;A
2021;2850;M;ES;;HAB;810.0;A
2021;2850;M;ES;;HAB;823.0;A
2021;2850;M;ES;Y55-59;HAB;4019.0;A
2021;2850;M;ES;;HAB;860.0;A
2021;2850;M;ES;;HAB;854.0;A
2021;2850;M;ES;;HAB;804.0;A
2021;2850;M;ES;;HAB;743.0;A
2021;2850;M;ES;;HAB;758.0;A
2021;2850;M;ES;Y60-64;HAB;3475.0;A
2021;2850;M;ES;;HAB;734.0;A
2021;2850;M;ES;;HAB;744.0;A
2021;2850;M;ES;;HAB;736.0;A
2021;2850;M;ES;;HAB;635.0;A
2021;2850;M;ES;;HAB;626.0;A
2021;2850;M;ES;Y_GE50;HAB;8519.0;A
2021;2850;M;ES;Y65-69;HAB;2578.0;A
2021;2850;M;ES;;HAB;575.0;A
2021;2850;M;ES;;HAB;530.0;A
2021;2850;M;ES;;HAB;529.0;A
2021;2850;M;ES;;HAB;521.0;A
2021;2850;M;ES;;HAB;423.0;A
2021;2850;M;ES;Y70-74;HAB;2119.0;A
2021;2850;M;ES;;HAB;397.0;A
2021;2850;M;ES;;HAB;451.0;A
2021;2850;M;ES;;HAB;498.0;A
2021;2850;M;ES;;HAB;392.0;A
2021;2850;M;ES;;HAB;381.0;A
2021;2850;M;ES;Y75-79;HAB;1598.0;A
2021;2850;M;ES;;HAB;387.0;A
2021;2850;M;ES;;HAB;327.0;A
2021;2850;M;ES;;HAB;329.0;A
2021;2850;M;ES;;HAB;295.0;A
2021;2850;M;ES;;HAB;260.0;A
2021;2850;M;ES;Y80-84;HAB;1134.0;A
2021;2850;M;ES;;HAB;345.0;A
2021;2850;M;ES;;HAB;154.0;A
2021;2850;M;ES;;HAB;193.0;A
2021;2850;M;ES;;HAB;237.0;A
2021;2850;M;ES;;HAB;205.0;A
2021;2850;M;ES;;HAB;735.0;A
2021;2850;M;ES;;HAB;169.0;A
2021;2850;M;ES;;HAB;203.0;A
2021;2850;M;ES;;HAB;134.0;A
2021;2850;M;ES;;HAB;137.0;A
2021;2850;M;ES;;HAB;92.0;A
2021;2850;M;ES;;HAB;289.0;A
2021;2850;M;ES;;HAB;90.0;A
2021;2850;M;ES;;HAB;76.0;A
2021;2850;M;ES;;HAB;54.0;A
2021;2850;M;ES;;HAB;49.0;A
2021;2850;M;ES;;HAB;20.0;A
2021;2850;M;ES;Y95-99;HAB;59.0;A
2021;2850;M;ES;;HAB;19.0;A
2021;2850;M;ES;;HAB;15.0;A
2021;2850;M;ES;;HAB;14.0;A
2021;2850;M;ES;;HAB;6.0;A
2021;2850;M;ES;;HAB;5.0;A
2021;2850;M;ES;Y_GE100;HAB;7.0;A
2021;2850;M;ES;;HAB;3.0;A
2021;2850;M;ES;;HAB;1.0;A
2021;2850;M;ES;;HAB;1.0;A
2021;2850;M;ES;;HAB;1.0;A
2021;2850;M;ES;;HAB;1.0;A
2021;2850;M;OTHER_SPAIN;TOTAL;HAB;1559.0;A
2021;2850;M;OTHER_SPAIN;Y_LT15;HAB;194.0;A
2021;2850;M;OTHER_SPAIN;Y1-4;HAB;86.0;A
2021;2850;M;OTHER_SPAIN;;HAB;20.0;A
2021;2850;M;OTHER_SPAIN;;HAB;26.0;A
2021;2850;M;OTHER_SPAIN;;HAB;11.0;A
2021;2850;M;OTHER_SPAIN;;HAB;12.0;A
2021;2850;M;OTHER_SPAIN;;HAB;17.0;A
2021;2850;M;OTHER_SPAIN;Y5-9;HAB;52.0;A
2021;2850;M;OTHER_SPAIN;;HAB;9.0;A
2021;2850;M;OTHER_SPAIN;;HAB;13.0;A
2021;2850;M;OTHER_SPAIN;;HAB;11.0;A
2021;2850;M;OTHER_SPAIN;;HAB;10.0;A
2021;2850;M;OTHER_SPAIN;;HAB;9.0;A
2021;2850;M;OTHER_SPAIN;Y10-14;HAB;56.0;A
2021;2850;M;OTHER_SPAIN;;HAB;13.0;A
2021;2850;M;OTHER_SPAIN;;HAB;9.0;A
2021;2850;M;OTHER_SPAIN;;HAB;8.0;A
2021;2850;M;OTHER_SPAIN;;HAB;12.0;A
2021;2850;M;OTHER_SPAIN;;HAB;14.0;A
2021;2850;M;OTHER_SPAIN;Y15-19;HAB;425.0;A
2021;2850;M;OTHER_SPAIN;Y15-19;HAB;95.0;A
2021;2850;M;OTHER_SPAIN;;HAB;6.0;A
2021;2850;M;OTHER_SPAIN;;HAB;9.0;A
2021;2850;M;OTHER_SPAIN;;HAB;22.0;A
2021;2850;M;OTHER_SPAIN;;HAB;34.0;A
2021;2850;M;OTHER_SPAIN;;HAB;24.0;A
2021;2850;M;OTHER_SPAIN;Y20-24;HAB;158.0;A
2021;2850;M;OTHER_SPAIN;;HAB;34.0;A
2021;2850;M;OTHER_SPAIN;;HAB;25.0;A
2021;2850;M;OTHER_SPAIN;;HAB;34.0;A
2021;2850;M;OTHER_SPAIN;;HAB;26.0;A
2021;2850;M;OTHER_SPAIN;;HAB;39.0;A
2021;2850;M;OTHER_SPAIN;Y25-29;HAB;172.0;A
2021;2850;M;OTHER_SPAIN;;HAB;27.0;A
2021;2850;M;OTHER_SPAIN;;HAB;36.0;A
2021;2850;M;OTHER_SPAIN;;HAB;34.0;A
2021;2850;M;OTHER_SPAIN;;HAB;36.0;A
2021;2850;M;OTHER_SPAIN;;HAB;39.0;A
2021;2850;M;OTHER_SPAIN;Y40-44;HAB;570.0;A
2021;2850;M;OTHER_SPAIN;Y30-34;HAB;198.0;A
2021;2850;M;OTHER_SPAIN;;HAB;34.0;A
2021;2850;M;OTHER_SPAIN;;HAB;41.0;A
2021;2850;M;OTHER_SPAIN;;HAB;47.0;A
2021;2850;M;OTHER_SPAIN;;HAB;31.0;A
2021;2850;M;OTHER_SPAIN;;HAB;45.0;A
2021;2850;M;OTHER_SPAIN;Y35-39;HAB;185.0;A
2021;2850;M;OTHER_SPAIN;;HAB;40.0;A
2021;2850;M;OTHER_SPAIN;;HAB;38.0;A
2021;2850;M;OTHER_SPAIN;;HAB;31.0;A
2021;2850;M;OTHER_SPAIN;;HAB;42.0;A
2021;2850;M;OTHER_SPAIN;;HAB;34.0;A
2021;2850;M;OTHER_SPAIN;Y40-44;HAB;187.0;A
2021;2850;M;OTHER_SPAIN;;HAB;36.0;A
2021;2850;M;OTHER_SPAIN;;HAB;45.0;A
2021;2850;M;OTHER_SPAIN;;HAB;41.0;A
2021;2850;M;OTHER_SPAIN;;HAB;40.0;A
2021;2850;M;OTHER_SPAIN;;HAB;25.0;A
2021;2850;M;OTHER_SPAIN;Y45-49;HAB;332.0;A
2021;2850;M;OTHER_SPAIN;Y45-49;HAB;147.0;A
2021;2850;M;OTHER_SPAIN;;HAB;31.0;A
2021;2850;M;OTHER_SPAIN;;HAB;20.0;A
2021;2850;M;OTHER_SPAIN;;HAB;32.0;A
2021;2850;M;OTHER_SPAIN;;HAB;35.0;A
2021;2850;M;OTHER_SPAIN;;HAB;29.0;A
2021;2850;M;OTHER_SPAIN;Y50-54;HAB;96.0;A
2021;2850;M;OTHER_SPAIN;;HAB;14.0;A
2021;2850;M;OTHER_SPAIN;;HAB;17.0;A
2021;2850;M;OTHER_SPAIN;;HAB;24.0;A
2021;2850;M;OTHER_SPAIN;;HAB;27.0;A
