TEMPORAL;TIPACTIVIDADHOGAR;RELACTIVIDAD;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2019;49022;48940;M;ES61;POP;203.0584925;M
2019;49022;48940;F;ES61;POP;174.343835;M
2019;49022;48940;_T;ES61;POP;377.4023275;M
2019;49022;48939;M;ES61;POP;203.0584925;M
2019;49022;48939;F;ES61;POP;174.343835;M
2019;49022;48939;_T;ES61;POP;377.4023275;M
2019;49022;48946;M;ES61;POP;105.9440625;M
2019;49022;48946;F;ES61;POP;132.48989;M
2019;49022;48946;_T;ES61;POP;238.4339525;M
2019;49018;48952;M;ES61;POP;116.47847;M
2019;49018;48952;F;ES61;POP;119.3780025;M
2019;49018;48952;_T;ES61;POP;235.8564725;M
2019;49018;48940;M;ES61;POP;72.74803;M
2019;49018;48940;F;ES61;POP;61.5618875;M
2019;49018;48940;_T;ES61;POP;134.3099175;M
2019;49018;48939;M;ES61;POP;72.74803;M
2019;49018;48939;F;ES61;POP;61.5618875;M
2019;49018;48939;_T;ES61;POP;134.3099175;M
2019;49018;48946;M;ES61;POP;16.323645;M
2019;49018;48946;F;ES61;POP;27.87786;M
2019;49018;48946;_T;ES61;POP;44.201505;M
2019;49019;48952;M;ES61;POP;56.9569225;M
2019;49019;48952;F;ES61;POP;54.66222;M
2019;49019;48952;_T;ES61;POP;111.6191425;M
2019;49019;48940;M;ES61;POP;26.2060975;M
2019;49019;48940;F;ES61;POP;21.2372275;M
2019;49019;48940;_T;ES61;POP;47.443325;M
2019;49019;48939;M;ES61;POP;26.2060975;M
2019;49019;48939;F;ES61;POP;21.2372275;M
2019;49019;48939;_T;ES61;POP;47.443325;M
2019;49019;48946;M;ES61;POP;25.244195;M
2019;49019;48946;F;ES61;POP;27.9505775;M
2019;49019;48946;_T;ES61;POP;53.1947725;M
2019;49020;48952;M;ES61;POP;107.9616825;M
2019;49020;48952;F;ES61;POP;110.3651375;M
2019;49020;48952;_T;ES61;POP;218.32682;M
2019;49020;48940;M;ES61;POP;46.99583;M
2019;49020;48940;F;ES61;POP;43.801225;M
2019;49020;48940;_T;ES61;POP;90.797055;M
2019;49020;48939;M;ES61;POP;46.99583;M
2019;49020;48939;F;ES61;POP;43.801225;M
2019;49020;48939;_T;ES61;POP;90.797055;M
2019;49020;48946;M;ES61;POP;53.7134;M
2019;49020;48946;F;ES61;POP;59.2243875;M
2019;49020;48946;_T;ES61;POP;112.9377875;M
2019;49021;48952;M;ES61;POP;90.43499;M
2019;49021;48952;F;ES61;POP;86.07787;M
2019;49021;48952;_T;ES61;POP;176.51286;M
2019;49021;48940;M;ES61;POP;57.108535;M
2019;49021;48940;F;ES61;POP;47.743495;M
2019;49021;48940;_T;ES61;POP;104.85203;M
2019;49021;48939;M;ES61;POP;57.108535;M
2019;49021;48939;F;ES61;POP;47.743495;M
2019;49021;48939;_T;ES61;POP;104.85203;M
2019;49021;48946;M;ES61;POP;10.6628225;M
2019;49021;48946;F;ES61;POP;17.437065;M
2019;49021;48946;_T;ES61;POP;28.0998875;M
2019;49023;48952;M;ES61;POP;4141.3257975;M
2019;49023;48952;F;ES61;POP;4250.762125;M
2019;49023;48952;_T;ES61;POP;8392.0879225;M
2019;49023;48940;M;ES61;POP;2162.8283925;M
2019;49023;48940;F;ES61;POP;1795.55537;M
2019;49023;48940;_T;ES61;POP;3958.3837625;M
2019;49023;48936;M;ES61;POP;1777.033105;M
2019;49023;48936;F;ES61;POP;1342.703695;M
2019;49023;48936;_T;ES61;POP;3119.7368;M
2019;49023;48939;M;ES61;POP;385.7952875;M
2019;49023;48939;F;ES61;POP;452.851675;M
2019;49023;48939;_T;ES61;POP;838.6469625;M
2019;49023;48946;M;ES61;POP;1246.648625;M
2019;49023;48946;F;ES61;POP;1764.587735;M
2019;49023;48946;_T;ES61;POP;3011.23636;M
2020;49014;48952;M;ES61;POP;679.4569275;M
2020;49014;48952;F;ES61;POP;858.18748;M
2020;49014;48952;_T;ES61;POP;1537.6444075;M
2020;49014;48946;M;ES61;POP;654.9930625;M
2020;49014;48946;F;ES61;POP;832.93503;M
2020;49014;48946;_T;ES61;POP;1487.9280925;M
2020;49010;48952;M;ES61;POP;41.584695;M
2020;49010;48952;F;ES61;POP;49.6116;M
2020;49010;48952;_T;ES61;POP;91.196295;M
2020;49010;48946;M;ES61;POP;34.883195;M
2020;49010;48946;F;ES61;POP;41.9052975;M
2020;49010;48946;_T;ES61;POP;76.7884925;M
2020;49011;48952;M;ES61;POP;43.2472825;M
2020;49011;48952;F;ES61;POP;40.7689275;M
2020;49011;48952;_T;ES61;POP;84.01621;M
2020;49011;48946;M;ES61;POP;36.08306;M
2020;49011;48946;F;ES61;POP;33.6440725;M
2020;49011;48946;_T;ES61;POP;69.7271325;M
2020;49012;48952;M;ES61;POP;40.35978;M
2020;49012;48952;F;ES61;POP;45.36376;M
2020;49012;48952;_T;ES61;POP;85.72354;M
2020;49012;48946;M;ES61;POP;37.7308175;M
2020;49012;48946;F;ES61;POP;42.98464;M
2020;49012;48946;_T;ES61;POP;80.7154575;M
2020;49013;48952;M;ES61;POP;554.26517;M
2020;49013;48952;F;ES61;POP;722.4431925;M
2020;49013;48952;_T;ES61;POP;1276.7083625;M
2020;49013;48946;M;ES61;POP;546.29599;M
2020;49013;48946;F;ES61;POP;714.40102;M
2020;49013;48946;_T;ES61;POP;1260.69701;M
2020;49017;48952;M;ES61;POP;3083.819035;M
2020;49017;48952;F;ES61;POP;3030.086955;M
2020;49017;48952;_T;ES61;POP;6113.90599;M
2020;49017;48940;M;ES61;POP;1923.6242475;M
2020;49017;48940;F;ES61;POP;1559.1506425;M
2020;49017;48940;_T;ES61;POP;3482.77489;M
2020;49017;48936;M;ES61;POP;1739.1854975;M
2020;49017;48936;F;ES61;POP;1281.93926;M
2020;49017;48936;_T;ES61;POP;3021.1247575;M
2020;49017;48939;M;ES61;POP;184.43875;M
2020;49017;48939;F;ES61;POP;277.2113825;M
2020;49017;48939;_T;ES61;POP;461.6501325;M
2020;49017;48946;M;ES61;POP;525.064475;M
2020;49017;48946;F;ES61;POP;866.03095;M
2020;49017;48946;_T;ES61;POP;1391.095425;M
2020;49015;48952;M;ES61;POP;2361.2288;M
2020;49015;48952;F;ES61;POP;2325.052125;M
2020;49015;48952;_T;ES61;POP;4686.280925;M
2020;49015;48940;M;ES61;POP;1413.6197575;M
2020;49015;48940;F;ES61;POP;1103.012365;M
2020;49015;48940;_T;ES61;POP;2516.6321225;M
2020;49015;48936;M;ES61;POP;1413.6197575;M
2020;49015;48936;F;ES61;POP;1103.012365;M
2020;49015;48936;_T;ES61;POP;2516.6321225;M
2020;49015;48946;M;ES61;POP;431.6989125;M
2020;49015;48946;F;ES61;POP;725.6365275;M
2020;49015;48946;_T;ES61;POP;1157.33544;M
2020;49016;48952;M;ES61;POP;722.590235;M
2020;49016;48952;F;ES61;POP;705.03483;M
2020;49016;48952;_T;ES61;POP;1427.625065;M
2020;49016;48940;M;ES61;POP;510.00449;M
2020;49016;48940;F;ES61;POP;456.1382775;M
2020;49016;48940;_T;ES61;POP;966.1427675;M
2020;49016;48936;M;ES61;POP;325.56574;M
2020;49016;48936;F;ES61;POP;178.926895;M
2020;49016;48936;_T;ES61;POP;504.492635;M
2020;49016;48939;M;ES61;POP;184.43875;M
2020;49016;48939;F;ES61;POP;277.2113825;M
2020;49016;48939;_T;ES61;POP;461.6501325;M
2020;49016;48946;M;ES61;POP;93.3655625;M
2020;49016;48946;F;ES61;POP;140.3944225;M
2020;49016;48946;_T;ES61;POP;233.759985;M
2020;49022;48952;M;ES61;POP;392.7113225;M
2020;49022;48952;F;ES61;POP;382.2393675;M
2020;49022;48952;_T;ES61;POP;774.95069;M
2020;49022;48940;M;ES61;POP;218.8347425;M
2020;49022;48940;F;ES61;POP;185.6955075;M
2020;49022;48940;_T;ES61;POP;404.53025;M
2020;49022;48939;M;ES61;POP;218.8347425;M
2020;49022;48939;F;ES61;POP;185.6955075;M
2020;49022;48939;_T;ES61;POP;404.53025;M
2020;49022;48946;M;ES61;POP;110.12106;M
2020;49022;48946;F;ES61;POP;144.1550675;M
2020;49022;48946;_T;ES61;POP;254.2761275;M
2020;49018;48952;M;ES61;POP;137.48817;M
2020;49018;48952;F;ES61;POP;129.6751425;M
2020;49018;48952;_T;ES61;POP;267.1633125;M
2020;49018;48940;M;ES61;POP;85.672035;M
2020;49018;48940;F;ES61;POP;69.4340425;M
2020;49018;48940;_T;ES61;POP;155.1060775;M
2020;49018;48939;M;ES61;POP;85.672035;M
2020;49018;48939;F;ES61;POP;69.4340425;M
2020;49018;48939;_T;ES61;POP;155.1060775;M
2020;49018;48946;M;ES61;POP;21.4994425;M
2020;49018;48946;F;ES61;POP;35.7045175;M
2020;49018;48946;_T;ES61;POP;57.20396;M
2020;49019;48952;M;ES61;POP;69.712695;M
2020;49019;48952;F;ES61;POP;63.6766775;M
2020;49019;48952;_T;ES61;POP;133.3893725;M
2020;49019;48940;M;ES61;POP;32.330865;M
2020;49019;48940;F;ES61;POP;23.3092425;M
2020;49019;48940;_T;ES61;POP;55.6401075;M
2020;49019;48939;M;ES61;POP;32.330865;M
2020;49019;48939;F;ES61;POP;23.3092425;M
2020;49019;48939;_T;ES61;POP;55.6401075;M
2020;49019;48946;M;ES61;POP;30.036635;M
2020;49019;48946;F;ES61;POP;35.553575;M
2020;49019;48946;_T;ES61;POP;65.59021;M
2020;49020;48952;M;ES61;POP;99.8413475;M
2020;49020;48952;F;ES61;POP;104.6973375;M
2020;49020;48952;_T;ES61;POP;204.538685;M
2020;49020;48940;M;ES61;POP;44.3272275;M
2020;49020;48940;F;ES61;POP;39.7765075;M
2020;49020;48940;_T;ES61;POP;84.103735;M
2020;49020;48939;M;ES61;POP;44.3272275;M
2020;49020;48939;F;ES61;POP;39.7765075;M
2020;49020;48939;_T;ES61;POP;84.103735;M
2020;49020;48946;M;ES61;POP;46.67721;M
2020;49020;48946;F;ES61;POP;58.2475125;M
2020;49020;48946;_T;ES61;POP;104.9247225;M
2020;49021;48952;M;ES61;POP;85.66911;M
2020;49021;48952;F;ES61;POP;84.19021;M
2020;49021;48952;_T;ES61;POP;169.85932;M
2020;49021;48940;M;ES61;POP;56.504615;M
2020;49021;48940;F;ES61;POP;53.175715;M
2020;49021;48940;_T;ES61;POP;109.68033;M
2020;49021;48939;M;ES61;POP;56.504615;M
2020;49021;48939;F;ES61;POP;53.175715;M
2020;49021;48939;_T;ES61;POP;109.68033;M
2020;49021;48946;M;ES61;POP;11.9077725;M
2020;49021;48946;F;ES61;POP;14.6494625;M
2020;49021;48946;_T;ES61;POP;26.557235;M
2020;49023;48952;M;ES61;POP;4155.987285;M
2020;49023;48952;F;ES61;POP;4270.5138025;M
2020;49023;48952;_T;ES61;POP;8426.5010875;M
2020;49023;48940;M;ES61;POP;2142.45899;M
2020;49023;48940;F;ES61;POP;1744.84615;M
2020;49023;48940;_T;ES61;POP;3887.30514;M
2020;49023;48936;M;ES61;POP;1739.1854975;M
2020;49023;48936;F;ES61;POP;1281.93926;M
2020;49023;48936;_T;ES61;POP;3021.1247575;M
2020;49023;48939;M;ES61;POP;403.2734925;M
2020;49023;48939;F;ES61;POP;462.90689;M
2020;49023;48939;_T;ES61;POP;866.1803825;M
2020;49023;48946;M;ES61;POP;1290.1785975;M
2020;49023;48946;F;ES61;POP;1843.1210475;M
2020;49023;48946;_T;ES61;POP;3133.299645;M
2021;49014;48952;M;ES61;POP;635.7745275;M
2021;49014;48952;F;ES61;POP;789.25637;M
2021;49014;48952;_T;ES61;POP;1425.0308975;M
2021;49014;48946;M;ES61;POP;613.9775125;M
2021;49014;48946;F;ES61;POP;772.1013875;M
2021;49014;48946;_T;ES61;POP;1386.0789;M
2021;49010;48952;M;ES61;POP;37.665935;M
2021;49010;48952;F;ES61;POP;46.514185;M
2021;49010;48952;_T;ES61;POP;84.18012;M
2021;49010;48946;M;ES61;POP;28.982905;M
2021;49010;48946;F;ES61;POP;41.44943;M
2021;49010;48946;_T;ES61;POP;70.432335;M
2021;49011;48952;M;ES61;POP;32.2331175;M
2021;49011;48952;F;ES61;POP;30.243465;M
2021;49011;48952;_T;ES61;POP;62.4765825;M
2021;49011;48946;M;ES61;POP;27.2414075;M
2021;49011;48946;F;ES61;POP;24.999805;M
2021;49011;48946;_T;ES61;POP;52.2412125;M
2021;49012;48952;M;ES61;POP;28.4100525;M
2021;49012;48952;F;ES61;POP;31.948245;M
2021;49012;48952;_T;ES61;POP;60.3582975;M
2021;49012;48946;M;ES61;POP;26.9079525;M
2021;49012;48946;F;ES61;POP;31.2097525;M
2021;49012;48946;_T;ES61;POP;58.117705;M
2021;49013;48952;M;ES61;POP;537.4654225;M
2021;49013;48952;F;ES61;POP;680.550475;M
2021;49013;48952;_T;ES61;POP;1218.0158975;M
2021;49013;48946;M;ES61;POP;530.8452475;M
2021;49013;48946;F;ES61;POP;674.4424;M
2021;49013;48946;_T;ES61;POP;1205.2876475;M
2021;49017;48952;M;ES61;POP;3124.4486525;M
2021;49017;48952;F;ES61;POP;3089.185615;M
2021;49017;48952;_T;ES61;POP;6213.6342675;M
2021;49017;48940;M;ES61;POP;1972.570385;M
2021;49017;48940;F;ES61;POP;1646.9991575;M
2021;49017;48940;_T;ES61;POP;3619.5695425;M
2021;49017;48936;M;ES61;POP;1782.4388575;M
2021;49017;48936;F;ES61;POP;1368.6467025;M
2021;49017;48936;_T;ES61;POP;3151.08556;M
2021;49017;48939;M;ES61;POP;190.1315275;M
2021;49017;48939;F;ES61;POP;278.352455;M
2021;49017;48939;_T;ES61;POP;468.4839825;M
2021;49017;48946;M;ES61;POP;519.70737;M
2021;49017;48946;F;ES61;POP;845.130495;M
2021;49017;48946;_T;ES61;POP;1364.837865;M
2021;49015;48952;M;ES61;POP;2384.48616;M
2021;49015;48952;F;ES61;POP;2356.854585;M
2021;49015;48952;_T;ES61;POP;4741.340745;M
2021;49015;48940;M;ES61;POP;1454.927095;M
2021;49015;48940;F;ES61;POP;1175.165325;M
2021;49015;48940;_T;ES61;POP;2630.09242;M
2021;49015;48936;M;ES61;POP;1454.927095;M
2021;49015;48936;F;ES61;POP;1175.165325;M
2021;49015;48936;_T;ES61;POP;2630.09242;M
2021;49015;48946;M;ES61;POP;426.1726125;M
2021;49015;48946;F;ES61;POP;715.3474175;M
2021;49015;48946;_T;ES61;POP;1141.52003;M
2021;49016;48952;M;ES61;POP;739.9624925;M
2021;49016;48952;F;ES61;POP;732.33103;M
2021;49016;48952;_T;ES61;POP;1472.2935225;M
2021;49016;48940;M;ES61;POP;517.64329;M
2021;49016;48940;F;ES61;POP;471.8338325;M
2021;49016;48940;_T;ES61;POP;989.4771225;M
2021;49016;48936;M;ES61;POP;327.5117625;M
2021;49016;48936;F;ES61;POP;193.4813775;M
2021;49016;48936;_T;ES61;POP;520.99314;M
2021;49016;48939;M;ES61;POP;190.1315275;M
2021;49016;48939;F;ES61;POP;278.352455;M
2021;49016;48939;_T;ES61;POP;468.4839825;M
2021;49016;48946;M;ES61;POP;93.5347575;M
2021;49016;48946;F;ES61;POP;129.7830775;M
2021;49016;48946;_T;ES61;POP;223.317835;M
2021;49022;48952;M;ES61;POP;399.666395;M
2021;49022;48952;F;ES61;POP;398.160925;M
2021;49022;48952;_T;ES61;POP;797.82732;M
2021;49022;48940;M;ES61;POP;214.5544825;M
2021;49022;48940;F;ES61;POP;188.7450625;M
2021;49022;48940;_T;ES61;POP;403.299545;M
2021;49022;48939;M;ES61;POP;214.5544825;M
2021;49022;48939;F;ES61;POP;188.7450625;M
2021;49022;48939;_T;ES61;POP;403.299545;M
2021;49022;48946;M;ES61;POP;125.9963825;M
2021;49022;48946;F;ES61;POP;154.63627;M
2021;49022;48946;_T;ES61;POP;280.6326525;M
2021;49018;48952;M;ES61;POP;131.3022675;M
2021;49018;48952;F;ES61;POP;126.976255;M
2021;49018;48952;_T;ES61;POP;258.2785225;M
2021;49018;48940;M;ES61;POP;79.203395;M
2021;49018;48940;F;ES61;POP;66.5121525;M
2021;49018;48940;_T;ES61;POP;145.7155475;M
2021;49018;48939;M;ES61;POP;79.203395;M
2021;49018;48939;F;ES61;POP;66.5121525;M
2021;49018;48939;_T;ES61;POP;145.7155475;M
2021;49018;48946;M;ES61;POP;24.1230975;M
2021;49018;48946;F;ES61;POP;36.2789275;M
2021;49018;48946;_T;ES61;POP;60.402025;M
2021;49019;48952;M;ES61;POP;71.5245725;M
2021;49019;48952;F;ES61;POP;75.9210325;M
2021;49019;48952;_T;ES61;POP;147.445605;M
2021;49019;48940;M;ES61;POP;32.2899225;M
2021;49019;48940;F;ES61;POP;28.33615;M
2021;49019;48940;_T;ES61;POP;60.6260725;M
2021;49019;48939;M;ES61;POP;32.2899225;M
2021;49019;48939;F;ES61;POP;28.33615;M
2021;49019;48939;_T;ES61;POP;60.6260725;M
2021;49019;48946;M;ES61;POP;32.70234;M
2021;49019;48946;F;ES61;POP;39.6697125;M
2021;49019;48946;_T;ES61;POP;72.3720525;M
2021;49020;48952;M;ES61;POP;116.81355;M
2021;49020;48952;F;ES61;POP;114.55512;M
2021;49020;48952;_T;ES61;POP;231.36867;M
2021;49020;48940;M;ES61;POP;49.5741125;M
2021;49020;48940;F;ES61;POP;46.9723425;M
2021;49020;48940;_T;ES61;POP;96.546455;M
2021;49020;48939;M;ES61;POP;49.5741125;M
2021;49020;48939;F;ES61;POP;46.9723425;M
2021;49020;48939;_T;ES61;POP;96.546455;M
2021;49020;48946;M;ES61;POP;58.4409625;M
2021;49020;48946;F;ES61;POP;60.542515;M
2021;49020;48946;_T;ES61;POP;118.9834775;M
2021;49021;48952;M;ES61;POP;80.026005;M
2021;49021;48952;F;ES61;POP;80.7085175;M
2021;49021;48952;_T;ES61;POP;160.7345225;M
2021;49021;48940;M;ES61;POP;53.4870525;M
2021;49021;48940;F;ES61;POP;46.9244175;M
2021;49021;48940;_T;ES61;POP;100.41147;M
2021;49021;48939;M;ES61;POP;53.4870525;M
2021;49021;48939;F;ES61;POP;46.9244175;M
2021;49021;48939;_T;ES61;POP;100.41147;M
2021;49021;48946;M;ES61;POP;10.7299825;M
2021;49021;48946;F;ES61;POP;18.145115;M
2021;49021;48946;_T;ES61;POP;28.8750975;M
2021;49023;48952;M;ES61;POP;4159.889575;M
2021;49023;48952;F;ES61;POP;4276.60291;M
2021;49023;48952;_T;ES61;POP;8436.492485;M
2021;49023;48940;M;ES61;POP;2187.1248675;M
2021;49023;48940;F;ES61;POP;1835.74422;M
2021;49023;48940;_T;ES61;POP;4022.8690875;M
2021;49023;48936;M;ES61;POP;1782.4388575;M
2021;49023;48936;F;ES61;POP;1368.6467025;M
2021;49023;48936;_T;ES61;POP;3151.08556;M
2021;49023;48939;M;ES61;POP;404.68601;M
2021;49023;48939;F;ES61;POP;467.0975175;M
2021;49023;48939;_T;ES61;POP;871.7835275;M
2021;49023;48946;M;ES61;POP;1259.681265;M
2021;49023;48946;F;ES61;POP;1771.8681525;M
2021;49023;48946;_T;ES61;POP;3031.5494175;M
