TEMPORAL;SEXO;CNAE09;EDAD;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2019;F;8032;Y15-29;ES61;OCUPADOS;13.2271275;M
2019;F;8032;Y30-44;ES61;OCUPADOS;64.41398;M
2019;F;8032;Y45-64;ES61;OCUPADOS;61.4885025;M
2019;F;8032;Y65-100;ES61;OCUPADOS;0.4536125;M
2019;F;8032;TOTAL;ES61;OCUPADOS;139.5832225;M
2019;F;8256;Y15-29;ES61;OCUPADOS;46.036815;M
2019;F;8256;Y30-44;ES61;OCUPADOS;165.8029725;M
2019;F;8256;Y45-64;ES61;OCUPADOS;209.22707;M
2019;F;8256;Y65-100;ES61;OCUPADOS;3.002105;M
2019;F;8256;TOTAL;ES61;OCUPADOS;424.0689625;M
2019;F;8346;Y15-29;ES61;OCUPADOS;21.0240375;M
2019;F;8346;Y30-44;ES61;OCUPADOS;64.951685;M
2019;F;8346;Y45-64;ES61;OCUPADOS;70.611475;M
2019;F;8346;Y65-100;ES61;OCUPADOS;1.5618425;M
2019;F;8346;TOTAL;ES61;OCUPADOS;158.14904;M
2019;F;6949;Y15-29;ES61;OCUPADOS;198.4350325;M
2019;F;6949;Y30-44;ES61;OCUPADOS;580.617575;M
2019;F;6949;Y45-64;ES61;OCUPADOS;553.853535;M
2019;F;6949;Y65-100;ES61;OCUPADOS;9.7975525;M
2019;F;6949;TOTAL;ES61;OCUPADOS;1342.703695;M
2019;_T;6981;Y15-29;ES61;OCUPADOS;33.5833575;M
2019;_T;6981;Y30-44;ES61;OCUPADOS;114.1436825;M
2019;_T;6981;Y45-64;ES61;OCUPADOS;103.45575;M
2019;_T;6981;Y65-100;ES61;OCUPADOS;4.2015175;M
2019;_T;6981;TOTAL;ES61;OCUPADOS;255.3843075;M
2019;_T;7058;Y15-29;ES61;OCUPADOS;3.644915;M
2019;_T;7058;Y30-44;ES61;OCUPADOS;14.8181175;M
2019;_T;7058;Y45-64;ES61;OCUPADOS;21.27248;M
2019;_T;7058;Y65-100;ES61;OCUPADOS;0.3112175;M
2019;_T;7058;TOTAL;ES61;OCUPADOS;40.04673;M
2019;_T;277249;Y15-29;ES61;OCUPADOS;34.38026;M
2019;_T;277249;Y30-44;ES61;OCUPADOS;116.0252325;M
2019;_T;277249;Y45-64;ES61;OCUPADOS;102.3281475;M
2019;_T;277249;Y65-100;ES61;OCUPADOS;1.0240475;M
2019;_T;277249;TOTAL;ES61;OCUPADOS;253.7576875;M
2019;_T;7663;Y15-29;ES61;OCUPADOS;21.9927025;M
2019;_T;7663;Y30-44;ES61;OCUPADOS;90.7023075;M
2019;_T;7663;Y45-64;ES61;OCUPADOS;92.9587575;M
2019;_T;7663;Y65-100;ES61;OCUPADOS;0.954925;M
2019;_T;7663;TOTAL;ES61;OCUPADOS;206.6086925;M
2019;_T;7716;Y15-29;ES61;OCUPADOS;185.7992575;M
2019;_T;7716;Y30-44;ES61;OCUPADOS;420.4117175;M
2019;_T;7716;Y45-64;ES61;OCUPADOS;370.1106575;M
2019;_T;7716;Y65-100;ES61;OCUPADOS;7.5789025;M
2019;_T;7716;TOTAL;ES61;OCUPADOS;983.900535;M
2019;_T;7889;Y15-29;ES61;OCUPADOS;12.1609825;M
2019;_T;7889;Y30-44;ES61;OCUPADOS;28.64309;M
2019;_T;7889;Y45-64;ES61;OCUPADOS;17.697655;M
2019;_T;7889;Y65-100;ES61;OCUPADOS;0.1742175;M
2019;_T;7889;TOTAL;ES61;OCUPADOS;58.675945;M
2019;_T;277250;Y15-29;ES61;OCUPADOS;4.8517225;M
2019;_T;277250;Y30-44;ES61;OCUPADOS;20.170505;M
2019;_T;277250;Y45-64;ES61;OCUPADOS;23.632105;M
2019;_T;277250;Y65-100;ES61;OCUPADOS;0.38121;M
2019;_T;277250;TOTAL;ES61;OCUPADOS;49.0355425;M
2019;_T;277251;Y15-29;ES61;OCUPADOS;2.9712025;M
2019;_T;277251;Y30-44;ES61;OCUPADOS;11.0399825;M
2019;_T;277251;Y45-64;ES61;OCUPADOS;7.684345;M
2019;_T;277251;Y65-100;ES61;OCUPADOS;0.131785;M
2019;_T;277251;TOTAL;ES61;OCUPADOS;21.827315;M
2019;_T;8032;Y15-29;ES61;OCUPADOS;28.5722025;M
2019;_T;8032;Y30-44;ES61;OCUPADOS;131.286305;M
2019;_T;8032;Y45-64;ES61;OCUPADOS;135.1139075;M
2019;_T;8032;Y65-100;ES61;OCUPADOS;2.52129;M
2019;_T;8032;TOTAL;ES61;OCUPADOS;297.493705;M
2019;_T;8256;Y15-29;ES61;OCUPADOS;72.27563;M
2019;_T;8256;Y30-44;ES61;OCUPADOS;273.3210975;M
2019;_T;8256;Y45-64;ES61;OCUPADOS;375.482155;M
2019;_T;8256;Y65-100;ES61;OCUPADOS;7.3953125;M
2019;_T;8256;TOTAL;ES61;OCUPADOS;728.474195;M
2019;_T;8346;Y15-29;ES61;OCUPADOS;34.957965;M
2019;_T;8346;Y30-44;ES61;OCUPADOS;90.57308;M
2019;_T;8346;Y45-64;ES61;OCUPADOS;96.4357775;M
2019;_T;8346;Y65-100;ES61;OCUPADOS;2.5653225;M
2019;_T;8346;TOTAL;ES61;OCUPADOS;224.532145;M
2019;_T;6949;Y15-29;ES61;OCUPADOS;435.1901975;M
2019;_T;6949;Y30-44;ES61;OCUPADOS;1311.1351175;M
2019;_T;6949;Y45-64;ES61;OCUPADOS;1346.1717375;M
2019;_T;6949;Y65-100;ES61;OCUPADOS;27.2397475;M
2019;_T;6949;TOTAL;ES61;OCUPADOS;3119.7368;M
2020;M;6981;Y15-29;ES61;OCUPADOS;29.683425;M
2020;M;6981;Y30-44;ES61;OCUPADOS;76.19686;M
2020;M;6981;Y45-64;ES61;OCUPADOS;89.7690475;M
2020;M;6981;Y65-100;ES61;OCUPADOS;3.384275;M
2020;M;6981;TOTAL;ES61;OCUPADOS;199.0336075;M
2020;M;7058;Y15-29;ES61;OCUPADOS;2.9284925;M
2020;M;7058;Y30-44;ES61;OCUPADOS;14.4807225;M
2020;M;7058;Y45-64;ES61;OCUPADOS;19.623045;M
2020;M;7058;Y65-100;ES61;OCUPADOS;0.3130875;M
2020;M;7058;TOTAL;ES61;OCUPADOS;37.3453475;M
2020;M;277249;Y15-29;ES61;OCUPADOS;21.9878825;M
2020;M;277249;Y30-44;ES61;OCUPADOS;86.1077775;M
2020;M;277249;Y45-64;ES61;OCUPADOS;82.9060575;M
2020;M;277249;Y65-100;ES61;OCUPADOS;0.382355;M
2020;M;277249;TOTAL;ES61;OCUPADOS;191.3840725;M
2020;M;7663;Y15-29;ES61;OCUPADOS;16.67574;M
2020;M;7663;Y30-44;ES61;OCUPADOS;77.40452;M
2020;M;7663;Y45-64;ES61;OCUPADOS;90.9129275;M
2020;M;7663;Y65-100;ES61;OCUPADOS;2.0783625;M
2020;M;7663;TOTAL;ES61;OCUPADOS;187.07155;M
2020;M;7716;Y15-29;ES61;OCUPADOS;80.35159;M
2020;M;7716;Y30-44;ES61;OCUPADOS;217.1254675;M
2020;M;7716;Y45-64;ES61;OCUPADOS;227.26462;M
2020;M;7716;Y65-100;ES61;OCUPADOS;5.01983;M
2020;M;7716;TOTAL;ES61;OCUPADOS;529.7615075;M
2020;M;7889;Y15-29;ES61;OCUPADOS;7.7416925;M
2020;M;7889;Y30-44;ES61;OCUPADOS;21.8624325;M
2020;M;7889;Y45-64;ES61;OCUPADOS;12.359345;M
2020;M;7889;TOTAL;ES61;OCUPADOS;41.96347;M
2020;M;277250;Y15-29;ES61;OCUPADOS;2.0769525;M
2020;M;277250;Y30-44;ES61;OCUPADOS;10.67019;M
2020;M;277250;Y45-64;ES61;OCUPADOS;15.4651075;M
2020;M;277250;Y65-100;ES61;OCUPADOS;0.9446975;M
2020;M;277250;TOTAL;ES61;OCUPADOS;29.1569475;M
2020;M;277251;Y15-29;ES61;OCUPADOS;1.763015;M
2020;M;277251;Y30-44;ES61;OCUPADOS;5.626895;M
2020;M;277251;Y45-64;ES61;OCUPADOS;5.9273425;M
2020;M;277251;TOTAL;ES61;OCUPADOS;13.3172525;M
2020;M;8032;Y15-29;ES61;OCUPADOS;13.88748;M
2020;M;8032;Y30-44;ES61;OCUPADOS;65.6162;M
2020;M;8032;Y45-64;ES61;OCUPADOS;70.747265;M
2020;M;8032;Y65-100;ES61;OCUPADOS;3.17089;M
2020;M;8032;TOTAL;ES61;OCUPADOS;153.421835;M
2020;M;8256;Y15-29;ES61;OCUPADOS;20.9395475;M
2020;M;8256;Y30-44;ES61;OCUPADOS;98.9749325;M
2020;M;8256;Y45-64;ES61;OCUPADOS;168.0996175;M
2020;M;8256;Y65-100;ES61;OCUPADOS;5.70677;M
2020;M;8256;TOTAL;ES61;OCUPADOS;293.7208675;M
2020;M;8346;Y15-29;ES61;OCUPADOS;9.9932525;M
2020;M;8346;Y30-44;ES61;OCUPADOS;24.032875;M
2020;M;8346;Y45-64;ES61;OCUPADOS;28.3693425;M
2020;M;8346;Y65-100;ES61;OCUPADOS;0.61357;M
2020;M;8346;TOTAL;ES61;OCUPADOS;63.00904;M
2020;M;6949;Y15-29;ES61;OCUPADOS;208.02907;M
2020;M;6949;Y30-44;ES61;OCUPADOS;698.0988725;M
2020;M;6949;Y45-64;ES61;OCUPADOS;811.4437175;M
2020;M;6949;Y65-100;ES61;OCUPADOS;21.6138375;M
2020;M;6949;TOTAL;ES61;OCUPADOS;1739.1854975;M
2020;F;6981;Y15-29;ES61;OCUPADOS;9.0238875;M
2020;F;6981;Y30-44;ES61;OCUPADOS;28.8846;M
2020;F;6981;Y45-64;ES61;OCUPADOS;26.400625;M
2020;F;6981;Y65-100;ES61;OCUPADOS;1.4457175;M
2020;F;6981;TOTAL;ES61;OCUPADOS;65.75483;M
2020;F;7058;Y15-29;ES61;OCUPADOS;1.646995;M
2020;F;7058;Y30-44;ES61;OCUPADOS;3.046165;M
2020;F;7058;Y45-64;ES61;OCUPADOS;2.8319025;M
2020;F;7058;TOTAL;ES61;OCUPADOS;7.5250625;M
2020;F;277249;Y15-29;ES61;OCUPADOS;10.982815;M
2020;F;277249;Y30-44;ES61;OCUPADOS;31.7900125;M
2020;F;277249;Y45-64;ES61;OCUPADOS;19.91574;M
2020;F;277249;Y65-100;ES61;OCUPADOS;0.4993925;M
2020;F;277249;TOTAL;ES61;OCUPADOS;63.18796;M
2020;F;7663;Y15-29;ES61;OCUPADOS;1.430835;M
2020;F;7663;Y30-44;ES61;OCUPADOS;4.8082075;M
2020;F;7663;Y45-64;ES61;OCUPADOS;3.615535;M
2020;F;7663;Y65-100;ES61;OCUPADOS;0.285495;M
2020;F;7663;TOTAL;ES61;OCUPADOS;10.1400725;M
2020;F;7716;Y15-29;ES61;OCUPADOS;61.0351275;M
2020;F;7716;Y30-44;ES61;OCUPADOS;179.98663;M
2020;F;7716;Y45-64;ES61;OCUPADOS;136.5616775;M
2020;F;7716;Y65-100;ES61;OCUPADOS;3.623315;M
2020;F;7716;TOTAL;ES61;OCUPADOS;381.20675;M
2020;F;7889;Y15-29;ES61;OCUPADOS;3.41875;M
2020;F;7889;Y30-44;ES61;OCUPADOS;7.91289;M
2020;F;7889;Y45-64;ES61;OCUPADOS;3.594955;M
2020;F;7889;TOTAL;ES61;OCUPADOS;14.926595;M
2020;F;277250;Y15-29;ES61;OCUPADOS;1.8878875;M
2020;F;277250;Y30-44;ES61;OCUPADOS;10.5298675;M
2020;F;277250;Y45-64;ES61;OCUPADOS;9.9966225;M
2020;F;277250;Y65-100;ES61;OCUPADOS;0.0469525;M
2020;F;277250;TOTAL;ES61;OCUPADOS;22.46133;M
2020;F;277251;Y15-29;ES61;OCUPADOS;0.640865;M
2020;F;277251;Y30-44;ES61;OCUPADOS;4.0478525;M
2020;F;277251;Y45-64;ES61;OCUPADOS;6.2693025;M
2020;F;277251;TOTAL;ES61;OCUPADOS;10.95802;M
2020;F;8032;Y15-29;ES61;OCUPADOS;15.6611625;M
2020;F;8032;Y30-44;ES61;OCUPADOS;50.336955;M
2020;F;8032;Y45-64;ES61;OCUPADOS;63.81227;M
2020;F;8032;Y65-100;ES61;OCUPADOS;1.4414825;M
2020;F;8032;TOTAL;ES61;OCUPADOS;131.25187;M
2020;F;8256;Y15-29;ES61;OCUPADOS;44.152285;M
2020;F;8256;Y30-44;ES61;OCUPADOS;166.7566175;M
2020;F;8256;Y45-64;ES61;OCUPADOS;213.492345;M
2020;F;8256;Y65-100;ES61;OCUPADOS;4.129425;M
2020;F;8256;TOTAL;ES61;OCUPADOS;428.5306725;M
2020;F;8346;Y15-29;ES61;OCUPADOS;22.1174025;M
2020;F;8346;Y30-44;ES61;OCUPADOS;58.8435225;M
2020;F;8346;Y45-64;ES61;OCUPADOS;63.2697125;M
2020;F;8346;Y65-100;ES61;OCUPADOS;1.76546;M
2020;F;8346;TOTAL;ES61;OCUPADOS;145.9960975;M
2020;F;6949;Y15-29;ES61;OCUPADOS;171.9980125;M
2020;F;6949;Y30-44;ES61;OCUPADOS;546.94332;M
2020;F;6949;Y45-64;ES61;OCUPADOS;549.7606875;M
2020;F;6949;Y65-100;ES61;OCUPADOS;13.23724;M
2020;F;6949;TOTAL;ES61;OCUPADOS;1281.93926;M
2020;_T;6981;Y15-29;ES61;OCUPADOS;38.7073125;M
2020;_T;6981;Y30-44;ES61;OCUPADOS;105.08146;M
2020;_T;6981;Y45-64;ES61;OCUPADOS;116.1696725;M
2020;_T;6981;Y65-100;ES61;OCUPADOS;4.8299925;M
2020;_T;6981;TOTAL;ES61;OCUPADOS;264.7884375;M
2020;_T;7058;Y15-29;ES61;OCUPADOS;4.5754875;M
2020;_T;7058;Y30-44;ES61;OCUPADOS;17.5268875;M
2020;_T;7058;Y45-64;ES61;OCUPADOS;22.4549475;M
2020;_T;7058;Y65-100;ES61;OCUPADOS;0.3130875;M
2020;_T;7058;TOTAL;ES61;OCUPADOS;44.87041;M
2020;_T;277249;Y15-29;ES61;OCUPADOS;32.9706975;M
2020;_T;277249;Y30-44;ES61;OCUPADOS;117.89779;M
2020;_T;277249;Y45-64;ES61;OCUPADOS;102.8217975;M
2020;_T;277249;Y65-100;ES61;OCUPADOS;0.8817475;M
2020;_T;277249;TOTAL;ES61;OCUPADOS;254.5720325;M
2020;_T;7663;Y15-29;ES61;OCUPADOS;18.106575;M
2020;_T;7663;Y30-44;ES61;OCUPADOS;82.2127275;M
2020;_T;7663;Y45-64;ES61;OCUPADOS;94.5284625;M
2020;_T;7663;Y65-100;ES61;OCUPADOS;2.3638575;M
2020;_T;7663;TOTAL;ES61;OCUPADOS;197.2116225;M
2020;_T;7716;Y15-29;ES61;OCUPADOS;141.3867175;M
2020;_T;7716;Y30-44;ES61;OCUPADOS;397.1120975;M
2020;_T;7716;Y45-64;ES61;OCUPADOS;363.8262975;M
2020;_T;7716;Y65-100;ES61;OCUPADOS;8.643145;M
2020;_T;7716;TOTAL;ES61;OCUPADOS;910.9682575;M
2020;_T;7889;Y15-29;ES61;OCUPADOS;11.1604425;M
2020;_T;7889;Y30-44;ES61;OCUPADOS;29.7753225;M
2020;_T;7889;Y45-64;ES61;OCUPADOS;15.9543;M
2020;_T;7889;TOTAL;ES61;OCUPADOS;56.890065;M
2020;_T;277250;Y15-29;ES61;OCUPADOS;3.96484;M
2020;_T;277250;Y30-44;ES61;OCUPADOS;21.2000575;M
2020;_T;277250;Y45-64;ES61;OCUPADOS;25.46173;M
2020;_T;277250;Y65-100;ES61;OCUPADOS;0.99165;M
2020;_T;277250;TOTAL;ES61;OCUPADOS;51.6182775;M
2020;_T;277251;Y15-29;ES61;OCUPADOS;2.40388;M
2020;_T;277251;Y30-44;ES61;OCUPADOS;9.6747475;M
2020;_T;277251;Y45-64;ES61;OCUPADOS;12.196645;M
2020;_T;277251;TOTAL;ES61;OCUPADOS;24.2752725;M
2020;_T;8032;Y15-29;ES61;OCUPADOS;29.5486425;M
2020;_T;8032;Y30-44;ES61;OCUPADOS;115.953155;M
2020;_T;8032;Y45-64;ES61;OCUPADOS;134.559535;M
2020;_T;8032;Y65-100;ES61;OCUPADOS;4.6123725;M
2020;_T;8032;TOTAL;ES61;OCUPADOS;284.673705;M
2020;_T;8256;Y15-29;ES61;OCUPADOS;65.0918325;M
2020;_T;8256;Y30-44;ES61;OCUPADOS;265.73155;M
2020;_T;8256;Y45-64;ES61;OCUPADOS;381.5919625;M
2020;_T;8256;Y65-100;ES61;OCUPADOS;9.836195;M
2020;_T;8256;TOTAL;ES61;OCUPADOS;722.25154;M
2020;_T;8346;Y15-29;ES61;OCUPADOS;32.110655;M
2020;_T;8346;Y30-44;ES61;OCUPADOS;82.8763975;M
2020;_T;8346;Y45-64;ES61;OCUPADOS;91.639055;M
2020;_T;8346;Y65-100;ES61;OCUPADOS;2.37903;M
2020;_T;8346;TOTAL;ES61;OCUPADOS;209.0051375;M
2020;_T;6949;Y15-29;ES61;OCUPADOS;380.0270825;M
2020;_T;6949;Y30-44;ES61;OCUPADOS;1245.0421925;M
2020;_T;6949;Y45-64;ES61;OCUPADOS;1361.204405;M
2020;_T;6949;Y65-100;ES61;OCUPADOS;34.8510775;M
2020;_T;6949;TOTAL;ES61;OCUPADOS;3021.1247575;M
2021;M;6981;Y15-29;ES61;OCUPADOS;33.374635;M
2021;M;6981;Y30-44;ES61;OCUPADOS;70.8248675;M
2021;M;6981;Y45-64;ES61;OCUPADOS;93.337205;M
2021;M;6981;Y65-100;ES61;OCUPADOS;2.8957375;M
2021;M;6981;TOTAL;ES61;OCUPADOS;200.432445;M
2021;M;7058;Y15-29;ES61;OCUPADOS;4.746285;M
2021;M;7058;Y30-44;ES61;OCUPADOS;18.5691475;M
2021;M;7058;Y45-64;ES61;OCUPADOS;17.9044475;M
2021;M;7058;Y65-100;ES61;OCUPADOS;0.1029675;M
2021;M;7058;TOTAL;ES61;OCUPADOS;41.3228475;M
2021;M;277249;Y15-29;ES61;OCUPADOS;17.6349925;M
2021;M;277249;Y30-44;ES61;OCUPADOS;81.5220725;M
2021;M;277249;Y45-64;ES61;OCUPADOS;87.10545;M
2021;M;277249;Y65-100;ES61;OCUPADOS;1.0791575;M
2021;M;277249;TOTAL;ES61;OCUPADOS;187.3416725;M
2021;M;7663;Y15-29;ES61;OCUPADOS;18.064815;M
2021;M;7663;Y30-44;ES61;OCUPADOS;80.4259275;M
2021;M;7663;Y45-64;ES61;OCUPADOS;99.2575425;M
2021;M;7663;Y65-100;ES61;OCUPADOS;1.6009875;M
2021;M;7663;TOTAL;ES61;OCUPADOS;199.3492725;M
2021;M;7716;Y15-29;ES61;OCUPADOS;80.46308;M
2021;M;7716;Y30-44;ES61;OCUPADOS;213.8364175;M
2021;M;7716;Y45-64;ES61;OCUPADOS;233.711175;M
2021;M;7716;Y65-100;ES61;OCUPADOS;5.720885;M
2021;M;7716;TOTAL;ES61;OCUPADOS;533.7315575;M
2021;M;7889;Y15-29;ES61;OCUPADOS;13.25463;M
2021;M;7889;Y30-44;ES61;OCUPADOS;31.30066;M
2021;M;7889;Y45-64;ES61;OCUPADOS;10.967575;M
2021;M;7889;Y65-100;ES61;OCUPADOS;0.2089825;M
2021;M;7889;TOTAL;ES61;OCUPADOS;55.7318475;M
2021;M;277250;Y15-29;ES61;OCUPADOS;2.444255;M
2021;M;277250;Y30-44;ES61;OCUPADOS;12.33793;M
2021;M;277250;Y45-64;ES61;OCUPADOS;11.7098775;M
2021;M;277250;Y65-100;ES61;OCUPADOS;0.594695;M
2021;M;277250;TOTAL;ES61;OCUPADOS;27.0867575;M
2021;M;277251;Y15-29;ES61;OCUPADOS;1.412725;M
2021;M;277251;Y30-44;ES61;OCUPADOS;2.607025;M
2021;M;277251;Y45-64;ES61;OCUPADOS;10.1473125;M
2021;M;277251;Y65-100;ES61;OCUPADOS;0.209385;M
2021;M;277251;TOTAL;ES61;OCUPADOS;14.3764475;M
2021;M;8032;Y15-29;ES61;OCUPADOS;15.9527575;M
2021;M;8032;Y30-44;ES61;OCUPADOS;57.2581725;M
2021;M;8032;Y45-64;ES61;OCUPADOS;69.7357625;M
2021;M;8032;Y65-100;ES61;OCUPADOS;2.4426675;M
2021;M;8032;TOTAL;ES61;OCUPADOS;145.38936;M
2021;M;8256;Y15-29;ES61;OCUPADOS;31.1850475;M
2021;M;8256;Y30-44;ES61;OCUPADOS;94.6976325;M
2021;M;8256;Y45-64;ES61;OCUPADOS;176.6720375;M
2021;M;8256;Y65-100;ES61;OCUPADOS;7.44226;M
2021;M;8256;TOTAL;ES61;OCUPADOS;309.9969775;M
2021;M;8346;Y15-29;ES61;OCUPADOS;10.829665;M
2021;M;8346;Y30-44;ES61;OCUPADOS;19.4671025;M
2021;M;8346;Y45-64;ES61;OCUPADOS;36.520545;M
2021;M;8346;Y65-100;ES61;OCUPADOS;0.86236;M
2021;M;8346;TOTAL;ES61;OCUPADOS;67.6796725;M
2021;M;6949;Y15-29;ES61;OCUPADOS;229.3628875;M
2021;M;6949;Y30-44;ES61;OCUPADOS;682.846955;M
2021;M;6949;Y45-64;ES61;OCUPADOS;847.06893;M
2021;M;6949;Y65-100;ES61;OCUPADOS;23.160085;M
2021;M;6949;TOTAL;ES61;OCUPADOS;1782.4388575;M
2021;F;6981;Y15-29;ES61;OCUPADOS;9.10927;M
2021;F;6981;Y30-44;ES61;OCUPADOS;32.2412175;M
2021;F;6981;Y45-64;ES61;OCUPADOS;31.1772725;M
2021;F;6981;Y65-100;ES61;OCUPADOS;1.53241;M
2021;F;6981;TOTAL;ES61;OCUPADOS;74.06017;M
2021;F;7058;Y15-29;ES61;OCUPADOS;1.4573525;M
2021;F;7058;Y30-44;ES61;OCUPADOS;2.59625;M
2021;F;7058;Y45-64;ES61;OCUPADOS;2.7512275;M
2021;F;7058;TOTAL;ES61;OCUPADOS;6.80483;M
2021;F;277249;Y15-29;ES61;OCUPADOS;7.1642725;M
2021;F;277249;Y30-44;ES61;OCUPADOS;26.8941225;M
2021;F;277249;Y45-64;ES61;OCUPADOS;22.74283;M
2021;F;277249;Y65-100;ES61;OCUPADOS;0.331335;M
2021;F;277249;TOTAL;ES61;OCUPADOS;57.13256;M
2021;F;7663;Y15-29;ES61;OCUPADOS;1.0513625;M
2021;F;7663;Y30-44;ES61;OCUPADOS;9.483235;M
2021;F;7663;Y45-64;ES61;OCUPADOS;6.342745;M
2021;F;7663;TOTAL;ES61;OCUPADOS;16.8773425;M
2021;F;7716;Y15-29;ES61;OCUPADOS;82.8154775;M
2021;F;7716;Y30-44;ES61;OCUPADOS;178.86982;M
2021;F;7716;Y45-64;ES61;OCUPADOS;142.5590675;M
2021;F;7716;Y65-100;ES61;OCUPADOS;5.945795;M
2021;F;7716;TOTAL;ES61;OCUPADOS;410.19016;M
2021;F;7889;Y15-29;ES61;OCUPADOS;3.12906;M
2021;F;7889;Y30-44;ES61;OCUPADOS;8.1552525;M
2021;F;7889;Y45-64;ES61;OCUPADOS;3.9331225;M
2021;F;7889;TOTAL;ES61;OCUPADOS;15.217435;M
2021;F;277250;Y15-29;ES61;OCUPADOS;1.8724425;M
2021;F;277250;Y30-44;ES61;OCUPADOS;14.08575;M
2021;F;277250;Y45-64;ES61;OCUPADOS;12.30603;M
2021;F;277250;Y65-100;ES61;OCUPADOS;0.0559775;M
2021;F;277250;TOTAL;ES61;OCUPADOS;28.3202;M
2021;F;277251;Y15-29;ES61;OCUPADOS;2.46581;M
2021;F;277251;Y30-44;ES61;OCUPADOS;2.5682775;M
2021;F;277251;Y45-64;ES61;OCUPADOS;8.05948;M
2021;F;277251;TOTAL;ES61;OCUPADOS;13.0935675;M
2021;F;8032;Y15-29;ES61;OCUPADOS;21.034105;M
2021;F;8032;Y30-44;ES61;OCUPADOS;54.058885;M
2021;F;8032;Y45-64;ES61;OCUPADOS;61.3907325;M
2021;F;8032;Y65-100;ES61;OCUPADOS;2.74197;M
2021;F;8032;TOTAL;ES61;OCUPADOS;139.2256925;M
2021;F;8256;Y15-29;ES61;OCUPADOS;44.69165;M
2021;F;8256;Y30-44;ES61;OCUPADOS;180.827325;M
2021;F;8256;Y45-64;ES61;OCUPADOS;238.6870425;M
2021;F;8256;Y65-100;ES61;OCUPADOS;5.5751775;M
2021;F;8256;TOTAL;ES61;OCUPADOS;469.781195;M
2021;F;8346;Y15-29;ES61;OCUPADOS;19.205985;M
2021;F;8346;Y30-44;ES61;OCUPADOS;57.2289675;M
2021;F;8346;Y45-64;ES61;OCUPADOS;59.189895;M
2021;F;8346;Y65-100;ES61;OCUPADOS;2.3187025;M
2021;F;8346;TOTAL;ES61;OCUPADOS;137.94355;M
2021;F;6949;Y15-29;ES61;OCUPADOS;193.9967875;M
2021;F;6949;Y30-44;ES61;OCUPADOS;567.0091025;M
2021;F;6949;Y45-64;ES61;OCUPADOS;589.139445;M
2021;F;6949;Y65-100;ES61;OCUPADOS;18.5013675;M
2021;F;6949;TOTAL;ES61;OCUPADOS;1368.6467025;M
2021;_T;6981;Y15-29;ES61;OCUPADOS;42.483905;M
2021;_T;6981;Y30-44;ES61;OCUPADOS;103.066085;M
2021;_T;6981;Y45-64;ES61;OCUPADOS;124.5144775;M
2021;_T;6981;Y65-100;ES61;OCUPADOS;4.4281475;M
2021;_T;6981;TOTAL;ES61;OCUPADOS;274.492615;M
2021;_T;7058;Y15-29;ES61;OCUPADOS;6.2036375;M
2021;_T;7058;Y30-44;ES61;OCUPADOS;21.1653975;M
2021;_T;7058;Y45-64;ES61;OCUPADOS;20.655675;M
2021;_T;7058;Y65-100;ES61;OCUPADOS;0.1029675;M
2021;_T;7058;TOTAL;ES61;OCUPADOS;48.1276775;M
2021;_T;277249;Y15-29;ES61;OCUPADOS;24.799265;M
2021;_T;277249;Y30-44;ES61;OCUPADOS;108.416195;M
2021;_T;277249;Y45-64;ES61;OCUPADOS;109.84828;M
2021;_T;277249;Y65-100;ES61;OCUPADOS;1.4104925;M
2021;_T;277249;TOTAL;ES61;OCUPADOS;244.4742325;M
2021;_T;7663;Y15-29;ES61;OCUPADOS;19.1161775;M
2021;_T;7663;Y30-44;ES61;OCUPADOS;89.9091625;M
2021;_T;7663;Y45-64;ES61;OCUPADOS;105.6002875;M
2021;_T;7663;Y65-100;ES61;OCUPADOS;1.6009875;M
2021;_T;7663;TOTAL;ES61;OCUPADOS;216.226615;M
2021;_T;7716;Y15-29;ES61;OCUPADOS;163.2785575;M
2021;_T;7716;Y30-44;ES61;OCUPADOS;392.7062375;M
2021;_T;7716;Y45-64;ES61;OCUPADOS;376.2702425;M
2021;_T;7716;Y65-100;ES61;OCUPADOS;11.66668;M
2021;_T;7716;TOTAL;ES61;OCUPADOS;943.9217175;M
2021;_T;7889;Y15-29;ES61;OCUPADOS;16.38369;M
2021;_T;7889;Y30-44;ES61;OCUPADOS;39.4559125;M
2021;_T;7889;Y45-64;ES61;OCUPADOS;14.9006975;M
2021;_T;7889;Y65-100;ES61;OCUPADOS;0.2089825;M
2021;_T;7889;TOTAL;ES61;OCUPADOS;70.9492825;M
2021;_T;277250;Y15-29;ES61;OCUPADOS;4.3166975;M
2021;_T;277250;Y30-44;ES61;OCUPADOS;26.42368;M
2021;_T;277250;Y45-64;ES61;OCUPADOS;24.0159075;M
2021;_T;277250;Y65-100;ES61;OCUPADOS;0.6506725;M
2021;_T;277250;TOTAL;ES61;OCUPADOS;55.4069575;M
2021;_T;277251;Y15-29;ES61;OCUPADOS;3.878535;M
2021;_T;277251;Y30-44;ES61;OCUPADOS;5.1753025;M
2021;_T;277251;Y45-64;ES61;OCUPADOS;18.2067925;M
2021;_T;277251;Y65-100;ES61;OCUPADOS;0.209385;M
2021;_T;277251;TOTAL;ES61;OCUPADOS;27.470015;M
2021;_T;8032;Y15-29;ES61;OCUPADOS;36.9868625;M
