TEMPORAL;SEXO;TERRITORIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;_T;ES611;Y55-59;TASA_DE_PARO;20.462753405954874;M
2021;_T;ES612;TOTAL;TASA_DE_PARO;25.397882854880933;M
2021;_T;ES612;Y15-29;TASA_DE_PARO;25.615356182712105;M
2021;_T;ES612;Y55-59;TASA_DE_PARO;23.069273063621107;M
2021;_T;ES613;TOTAL;TASA_DE_PARO;20.757007459674355;M
2021;_T;ES613;Y15-29;TASA_DE_PARO;20.993580629979434;M
2021;_T;ES613;Y55-59;TASA_DE_PARO;22.7948074411177;M
2021;_T;ES614;TOTAL;TASA_DE_PARO;22.218086070703436;M
2021;_T;ES614;Y15-29;TASA_DE_PARO;22.28856507482027;M
2021;_T;ES614;Y55-59;TASA_DE_PARO;22.896300362220927;M
2021;_T;ES615;TOTAL;TASA_DE_PARO;20.053045850236455;M
2021;_T;ES615;Y15-29;TASA_DE_PARO;20.200631503426973;M
2021;_T;ES615;Y55-59;TASA_DE_PARO;14.01238475881737;M
2021;_T;ES616;TOTAL;TASA_DE_PARO;21.823881474618425;M
2021;_T;ES616;Y15-29;TASA_DE_PARO;21.98318632473714;M
2021;_T;ES616;Y55-59;TASA_DE_PARO;20.784001725929038;M
2021;_T;ES617;TOTAL;TASA_DE_PARO;20.351372853658397;M
2021;_T;ES617;Y15-29;TASA_DE_PARO;20.618357258932665;M
2021;_T;ES617;Y55-59;TASA_DE_PARO;19.803322992691818;M
2021;_T;ES618;TOTAL;TASA_DE_PARO;22.020858744798925;M
2021;_T;ES618;Y15-29;TASA_DE_PARO;22.16140640151708;M
2021;_T;ES618;Y55-59;TASA_DE_PARO;20.225428512938095;M
2021;_T;ES61;TOTAL;TASA_DE_PARO;21.670690955587798;M
2021;_T;ES61;Y15-29;TASA_DE_PARO;21.852176776206107;M
2021;_T;ES61;Y55-59;TASA_DE_PARO;20.854338501949456;M
2005;M;ES611;TOTAL;TASA_DE_EMPLEO;69.48334658756042;M
2005;M;ES611;Y15-29;TASA_DE_EMPLEO;79.40143087079556;M
2005;M;ES611;Y55-59;TASA_DE_EMPLEO;65.12720283237759;M
2005;M;ES612;TOTAL;TASA_DE_EMPLEO;58.324521517601;M
2005;M;ES612;Y15-29;TASA_DE_EMPLEO;66.11638028470588;M
2005;M;ES612;Y55-59;TASA_DE_EMPLEO;48.011956194194596;M
2005;M;ES613;TOTAL;TASA_DE_EMPLEO;59.0330711162332;M
2005;M;ES613;Y15-29;TASA_DE_EMPLEO;70.7554918825135;M
2005;M;ES613;Y55-59;TASA_DE_EMPLEO;52.84998023155324;M
2005;M;ES614;TOTAL;TASA_DE_EMPLEO;57.55253785839106;M
2005;M;ES614;Y15-29;TASA_DE_EMPLEO;68.47117188919493;M
2005;M;ES614;Y55-59;TASA_DE_EMPLEO;45.56391310273494;M
2005;M;ES615;TOTAL;TASA_DE_EMPLEO;58.47562696079016;M
2005;M;ES615;Y15-29;TASA_DE_EMPLEO;68.77012253241128;M
2005;M;ES615;Y55-59;TASA_DE_EMPLEO;48.178113460090586;M
2005;M;ES616;TOTAL;TASA_DE_EMPLEO;57.010968358297234;M
2005;M;ES616;Y15-29;TASA_DE_EMPLEO;69.69859837038368;M
2005;M;ES616;Y55-59;TASA_DE_EMPLEO;52.33203431485093;M
2005;M;ES617;TOTAL;TASA_DE_EMPLEO;60.84130404885845;M
2005;M;ES617;Y15-29;TASA_DE_EMPLEO;71.66615382000417;M
2005;M;ES617;Y55-59;TASA_DE_EMPLEO;48.428043905646625;M
2005;M;ES618;TOTAL;TASA_DE_EMPLEO;62.88677508606065;M
2005;M;ES618;Y15-29;TASA_DE_EMPLEO;72.72021318517055;M
2005;M;ES618;Y55-59;TASA_DE_EMPLEO;48.383058295409434;M
2005;M;ES61;TOTAL;TASA_DE_EMPLEO;60.634958252553695;M
2005;M;ES61;Y15-29;TASA_DE_EMPLEO;70.94069370291575;M
2005;M;ES61;Y55-59;TASA_DE_EMPLEO;50.01412285377324;M
2005;F;ES611;TOTAL;TASA_DE_EMPLEO;44.773536670564305;M
2005;F;ES611;Y15-29;TASA_DE_EMPLEO;53.9776226111175;M
2005;F;ES611;Y55-59;TASA_DE_EMPLEO;31.660583675176824;M
2005;F;ES612;TOTAL;TASA_DE_EMPLEO;31.85585383063251;M
2005;F;ES612;Y15-29;TASA_DE_EMPLEO;38.09914689347091;M
2005;F;ES612;Y55-59;TASA_DE_EMPLEO;14.676122024547148;M
2005;F;ES613;TOTAL;TASA_DE_EMPLEO;29.74185174535529;M
2005;F;ES613;Y15-29;TASA_DE_EMPLEO;38.74406563779218;M
2005;F;ES613;Y55-59;TASA_DE_EMPLEO;21.198147107165603;M
2005;F;ES614;TOTAL;TASA_DE_EMPLEO;32.42056655797486;M
2005;F;ES614;Y15-29;TASA_DE_EMPLEO;40.681732902950394;M
2005;F;ES614;Y55-59;TASA_DE_EMPLEO;22.18704866028621;M
2005;F;ES615;TOTAL;TASA_DE_EMPLEO;29.722429630129945;M
2005;F;ES615;Y15-29;TASA_DE_EMPLEO;36.68255309024883;M
2005;F;ES615;Y55-59;TASA_DE_EMPLEO;17.256009290721426;M
2005;F;ES616;TOTAL;TASA_DE_EMPLEO;26.34323664755564;M
2005;F;ES616;Y15-29;TASA_DE_EMPLEO;34.28915110094155;M
2005;F;ES616;Y55-59;TASA_DE_EMPLEO;18.785161966210595;M
2005;F;ES617;TOTAL;TASA_DE_EMPLEO;37.800904495521706;M
2005;F;ES617;Y15-29;TASA_DE_EMPLEO;46.38262469067222;M
2005;F;ES617;Y55-59;TASA_DE_EMPLEO;23.551905959633892;M
2005;F;ES618;TOTAL;TASA_DE_EMPLEO;35.60525411000026;M
2005;F;ES618;Y15-29;TASA_DE_EMPLEO;43.78351671743671;M
2005;F;ES618;Y55-59;TASA_DE_EMPLEO;18.063100502447114;M
2005;F;ES61;TOTAL;TASA_DE_EMPLEO;34.059845025819214;M
2005;F;ES61;Y15-29;TASA_DE_EMPLEO;42.16670454555157;M
2005;F;ES61;Y55-59;TASA_DE_EMPLEO;20.31925719860553;M
2005;_T;ES611;TOTAL;TASA_DE_EMPLEO;57.50951210473849;M
2005;_T;ES611;Y15-29;TASA_DE_EMPLEO;67.41792815161051;M
2005;_T;ES611;Y55-59;TASA_DE_EMPLEO;48.76023555174411;M
2005;_T;ES612;TOTAL;TASA_DE_EMPLEO;44.87794577224635;M
2005;_T;ES612;Y15-29;TASA_DE_EMPLEO;52.23233017715915;M
2005;_T;ES612;Y55-59;TASA_DE_EMPLEO;31.772391510991948;M
2005;_T;ES613;TOTAL;TASA_DE_EMPLEO;43.958593742515035;M
2005;_T;ES613;Y15-29;TASA_DE_EMPLEO;54.90289231414094;M
2005;_T;ES613;Y55-59;TASA_DE_EMPLEO;36.83962180993671;M
2005;_T;ES614;TOTAL;TASA_DE_EMPLEO;44.69396087843226;M
2005;_T;ES614;Y15-29;TASA_DE_EMPLEO;54.572640869440626;M
2005;_T;ES614;Y55-59;TASA_DE_EMPLEO;32.710480548748514;M
2005;_T;ES615;TOTAL;TASA_DE_EMPLEO;43.9446232840156;M
2005;_T;ES615;Y15-29;TASA_DE_EMPLEO;52.96001964211493;M
2005;_T;ES615;Y55-59;TASA_DE_EMPLEO;33.17211640580871;M
2005;_T;ES616;TOTAL;TASA_DE_EMPLEO;41.426256401959385;M
2005;_T;ES616;Y15-29;TASA_DE_EMPLEO;52.23979483409882;M
2005;_T;ES616;Y55-59;TASA_DE_EMPLEO;33.78742809879768;M
2005;_T;ES617;TOTAL;TASA_DE_EMPLEO;49.09138889563472;M
2005;_T;ES617;Y15-29;TASA_DE_EMPLEO;59.02457420733636;M
2005;_T;ES617;Y55-59;TASA_DE_EMPLEO;35.93797052333437;M
2005;_T;ES618;TOTAL;TASA_DE_EMPLEO;48.84463085882026;M
2005;_T;ES618;Y15-29;TASA_DE_EMPLEO;58.26235010485989;M
2005;_T;ES618;Y55-59;TASA_DE_EMPLEO;32.30746127106889;M
2005;_T;ES61;TOTAL;TASA_DE_EMPLEO;47.10857917098932;M
2005;_T;ES61;Y15-29;TASA_DE_EMPLEO;56.68439131878904;M
2005;_T;ES61;Y55-59;TASA_DE_EMPLEO;34.759339392236924;M
2006;M;ES611;TOTAL;TASA_DE_EMPLEO;69.63376720443286;M
2006;M;ES611;Y15-29;TASA_DE_EMPLEO;79.63104767003237;M
2006;M;ES611;Y55-59;TASA_DE_EMPLEO;65.74793491556584;M
2006;M;ES612;TOTAL;TASA_DE_EMPLEO;59.65686319990435;M
2006;M;ES612;Y15-29;TASA_DE_EMPLEO;68.32692062283418;M
2006;M;ES612;Y55-59;TASA_DE_EMPLEO;45.45464870128874;M
2006;M;ES613;TOTAL;TASA_DE_EMPLEO;59.80857785694445;M
2006;M;ES613;Y15-29;TASA_DE_EMPLEO;72.19692661372194;M
2006;M;ES613;Y55-59;TASA_DE_EMPLEO;54.89487240323161;M
2006;M;ES614;TOTAL;TASA_DE_EMPLEO;60.84139271261007;M
2006;M;ES614;Y15-29;TASA_DE_EMPLEO;72.61205510173247;M
2006;M;ES614;Y55-59;TASA_DE_EMPLEO;49.58973682462142;M
2006;M;ES615;TOTAL;TASA_DE_EMPLEO;58.46463370583195;M
2006;M;ES615;Y15-29;TASA_DE_EMPLEO;67.9112565077322;M
2006;M;ES615;Y55-59;TASA_DE_EMPLEO;48.87785392090285;M
2006;M;ES616;TOTAL;TASA_DE_EMPLEO;57.837278282189594;M
2006;M;ES616;Y15-29;TASA_DE_EMPLEO;70.68331706039484;M
2006;M;ES616;Y55-59;TASA_DE_EMPLEO;48.37001651962981;M
2006;M;ES617;TOTAL;TASA_DE_EMPLEO;62.43434405189764;M
2006;M;ES617;Y15-29;TASA_DE_EMPLEO;73.22382615091217;M
2006;M;ES617;Y55-59;TASA_DE_EMPLEO;52.25778391112923;M
2006;M;ES618;TOTAL;TASA_DE_EMPLEO;62.53098891317759;M
2006;M;ES618;Y15-29;TASA_DE_EMPLEO;72.5382214279216;M
2006;M;ES618;Y55-59;TASA_DE_EMPLEO;50.7892936991507;M
2006;M;ES61;TOTAL;TASA_DE_EMPLEO;61.582694769862236;M
2006;M;ES61;Y15-29;TASA_DE_EMPLEO;72.16874745724141;M
2006;M;ES61;Y55-59;TASA_DE_EMPLEO;51.367489541441635;M
2006;F;ES611;TOTAL;TASA_DE_EMPLEO;46.81403474691845;M
2006;F;ES611;Y15-29;TASA_DE_EMPLEO;56.6954219904091;M
2006;F;ES611;Y55-59;TASA_DE_EMPLEO;29.865832276143795;M
2006;F;ES612;TOTAL;TASA_DE_EMPLEO;32.85744703738711;M
2006;F;ES612;Y15-29;TASA_DE_EMPLEO;39.485577023696955;M
2006;F;ES612;Y55-59;TASA_DE_EMPLEO;13.980880306186267;M
2006;F;ES613;TOTAL;TASA_DE_EMPLEO;32.94109352198828;M
2006;F;ES613;Y15-29;TASA_DE_EMPLEO;42.058583994050984;M
2006;F;ES613;Y55-59;TASA_DE_EMPLEO;17.98611703406192;M
2006;F;ES614;TOTAL;TASA_DE_EMPLEO;34.885878084611534;M
2006;F;ES614;Y15-29;TASA_DE_EMPLEO;43.972862085418804;M
2006;F;ES614;Y55-59;TASA_DE_EMPLEO;21.367951255376795;M
2006;F;ES615;TOTAL;TASA_DE_EMPLEO;32.4838977747798;M
2006;F;ES615;Y15-29;TASA_DE_EMPLEO;40.252661559325595;M
2006;F;ES615;Y55-59;TASA_DE_EMPLEO;19.81250852918152;M
2006;F;ES616;TOTAL;TASA_DE_EMPLEO;27.305768321476105;M
2006;F;ES616;Y15-29;TASA_DE_EMPLEO;35.89551776531019;M
2006;F;ES616;Y55-59;TASA_DE_EMPLEO;13.431738857047643;M
2006;F;ES617;TOTAL;TASA_DE_EMPLEO;37.960437216511686;M
2006;F;ES617;Y15-29;TASA_DE_EMPLEO;46.742987141615615;M
2006;F;ES617;Y55-59;TASA_DE_EMPLEO;24.48408209437621;M
2006;F;ES618;TOTAL;TASA_DE_EMPLEO;38.10209402635331;M
2006;F;ES618;Y15-29;TASA_DE_EMPLEO;46.824993496187915;M
2006;F;ES618;Y55-59;TASA_DE_EMPLEO;19.43631902605861;M
2006;F;ES61;TOTAL;TASA_DE_EMPLEO;35.84342879565596;M
2006;F;ES61;Y15-29;TASA_DE_EMPLEO;44.42061891646601;M
