TEMPORAL;SEXO;EDAD;CLASEINACTIV;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2018;_T;Y45-64;47514;ES61;INACTIVOS;65.5166275;M
2018;_T;Y45-64;47520;ES61;INACTIVOS;13.666725;M
2018;_T;Y45-64;47522;ES61;INACTIVOS;22.5812625;M
2018;_T;Y45-64;47523;ES61;INACTIVOS;751.220375;M
2018;_T;Y65-100;47511;ES61;INACTIVOS;3.0486725;M
2018;_T;Y65-100;47512;ES61;INACTIVOS;885.07815;M
2018;_T;Y65-100;47517;ES61;INACTIVOS;180.11139;M
2018;_T;Y65-100;47513;ES61;INACTIVOS;64.7027575;M
2018;_T;Y65-100;47514;ES61;INACTIVOS;236.05041;M
2018;_T;Y65-100;47520;ES61;INACTIVOS;6.21877;M
2018;_T;Y65-100;47522;ES61;INACTIVOS;0.861195;M
2018;_T;Y65-100;47523;ES61;INACTIVOS;1376.071345;M
2018;_T;TOTAL;47511;ES61;INACTIVOS;548.3312725;M
2018;_T;TOTAL;47512;ES61;INACTIVOS;995.4674575;M
2018;_T;TOTAL;47517;ES61;INACTIVOS;762.4563225;M
2018;_T;TOTAL;47513;ES61;INACTIVOS;272.1136875;M
2018;_T;TOTAL;47514;ES61;INACTIVOS;311.3872;M
2018;_T;TOTAL;47520;ES61;INACTIVOS;40.631905;M
2018;_T;TOTAL;47522;ES61;INACTIVOS;52.7085025;M
2018;_T;TOTAL;47523;ES61;INACTIVOS;2983.0963475;M
2019;M;Y15-29;47511;ES61;INACTIVOS;233.53076;M
2019;M;Y15-29;47517;ES61;INACTIVOS;5.2385825;M
2019;M;Y15-29;47513;ES61;INACTIVOS;4.9176025;M
2019;M;Y15-29;47514;ES61;INACTIVOS;0.6545825;M
2019;M;Y15-29;47520;ES61;INACTIVOS;6.827555;M
2019;M;Y15-29;47522;ES61;INACTIVOS;6.5241275;M
2019;M;Y15-29;47523;ES61;INACTIVOS;257.69321;M
2019;M;Y30-44;47511;ES61;INACTIVOS;39.67933;M
2019;M;Y30-44;47512;ES61;INACTIVOS;1.0131725;M
2019;M;Y30-44;47517;ES61;INACTIVOS;21.7904025;M
2019;M;Y30-44;47513;ES61;INACTIVOS;22.8925525;M
2019;M;Y30-44;47514;ES61;INACTIVOS;3.5676625;M
2019;M;Y30-44;47520;ES61;INACTIVOS;10.1990325;M
2019;M;Y30-44;47522;ES61;INACTIVOS;15.0980325;M
2019;M;Y30-44;47523;ES61;INACTIVOS;114.240185;M
2019;M;Y45-64;47511;ES61;INACTIVOS;1.6125525;M
2019;M;Y45-64;47512;ES61;INACTIVOS;75.3058025;M
2019;M;Y45-64;47517;ES61;INACTIVOS;39.2266375;M
2019;M;Y45-64;47513;ES61;INACTIVOS;98.05037;M
2019;M;Y45-64;47514;ES61;INACTIVOS;18.6667825;M
2019;M;Y45-64;47520;ES61;INACTIVOS;11.0839875;M
2019;M;Y45-64;47522;ES61;INACTIVOS;18.627815;M
2019;M;Y45-64;47523;ES61;INACTIVOS;262.5739475;M
2019;M;Y65-100;47512;ES61;INACTIVOS;585.33753;M
2019;M;Y65-100;47517;ES61;INACTIVOS;5.7224425;M
2019;M;Y65-100;47513;ES61;INACTIVOS;12.18979;M
2019;M;Y65-100;47514;ES61;INACTIVOS;6.971185;M
2019;M;Y65-100;47520;ES61;INACTIVOS;1.24017;M
2019;M;Y65-100;47522;ES61;INACTIVOS;0.680165;M
2019;M;Y65-100;47523;ES61;INACTIVOS;612.1412825;M
2019;M;TOTAL;47511;ES61;INACTIVOS;274.8226425;M
2019;M;TOTAL;47512;ES61;INACTIVOS;661.656505;M
2019;M;TOTAL;47517;ES61;INACTIVOS;71.978065;M
2019;M;TOTAL;47513;ES61;INACTIVOS;138.050315;M
2019;M;TOTAL;47514;ES61;INACTIVOS;29.8602125;M
2019;M;TOTAL;47520;ES61;INACTIVOS;29.350745;M
2019;M;TOTAL;47522;ES61;INACTIVOS;40.93014;M
2019;M;TOTAL;47523;ES61;INACTIVOS;1246.648625;M
2019;F;Y15-29;47511;ES61;INACTIVOS;239.3160875;M
2019;F;Y15-29;47517;ES61;INACTIVOS;16.6780525;M
2019;F;Y15-29;47513;ES61;INACTIVOS;3.0489975;M
2019;F;Y15-29;47514;ES61;INACTIVOS;0.661205;M
2019;F;Y15-29;47520;ES61;INACTIVOS;2.5669275;M
2019;F;Y15-29;47522;ES61;INACTIVOS;2.436795;M
2019;F;Y15-29;47523;ES61;INACTIVOS;264.708065;M
2019;F;Y30-44;47511;ES61;INACTIVOS;36.2910275;M
2019;F;Y30-44;47512;ES61;INACTIVOS;0.354565;M
2019;F;Y30-44;47517;ES61;INACTIVOS;152.5908275;M
2019;F;Y30-44;47513;ES61;INACTIVOS;14.578245;M
2019;F;Y30-44;47514;ES61;INACTIVOS;5.2644275;M
2019;F;Y30-44;47520;ES61;INACTIVOS;3.1771825;M
2019;F;Y30-44;47522;ES61;INACTIVOS;7.8208025;M
2019;F;Y30-44;47523;ES61;INACTIVOS;220.0770775;M
2019;F;Y45-64;47511;ES61;INACTIVOS;6.017285;M
2019;F;Y45-64;47512;ES61;INACTIVOS;32.6534975;M
2019;F;Y45-64;47517;ES61;INACTIVOS;338.472995;M
2019;F;Y45-64;47513;ES61;INACTIVOS;63.4270075;M
2019;F;Y45-64;47514;ES61;INACTIVOS;43.603645;M
2019;F;Y45-64;47520;ES61;INACTIVOS;2.5415175;M
2019;F;Y45-64;47522;ES61;INACTIVOS;7.6246075;M
2019;F;Y45-64;47523;ES61;INACTIVOS;494.340555;M
2019;F;Y65-100;47511;ES61;INACTIVOS;2.6272275;M
2019;F;Y65-100;47512;ES61;INACTIVOS;325.19284;M
2019;F;Y65-100;47517;ES61;INACTIVOS;175.49722;M
2019;F;Y65-100;47513;ES61;INACTIVOS;47.46785;M
2019;F;Y65-100;47514;ES61;INACTIVOS;228.686605;M
2019;F;Y65-100;47520;ES61;INACTIVOS;5.739915;M
2019;F;Y65-100;47522;ES61;INACTIVOS;0.25038;M
2019;F;Y65-100;47523;ES61;INACTIVOS;785.4620375;M
2019;F;TOTAL;47511;ES61;INACTIVOS;284.2516275;M
2019;F;TOTAL;47512;ES61;INACTIVOS;358.2009025;M
2019;F;TOTAL;47517;ES61;INACTIVOS;683.239095;M
2019;F;TOTAL;47513;ES61;INACTIVOS;128.5221;M
2019;F;TOTAL;47514;ES61;INACTIVOS;278.2158825;M
2019;F;TOTAL;47520;ES61;INACTIVOS;14.0255425;M
2019;F;TOTAL;47522;ES61;INACTIVOS;18.132585;M
2019;F;TOTAL;47523;ES61;INACTIVOS;1764.587735;M
2019;_T;Y15-29;47511;ES61;INACTIVOS;472.8468475;M
2019;_T;Y15-29;47517;ES61;INACTIVOS;21.916635;M
2019;_T;Y15-29;47513;ES61;INACTIVOS;7.9666;M
2019;_T;Y15-29;47514;ES61;INACTIVOS;1.3157875;M
2019;_T;Y15-29;47520;ES61;INACTIVOS;9.3944825;M
2019;_T;Y15-29;47522;ES61;INACTIVOS;8.9609225;M
2019;_T;Y15-29;47523;ES61;INACTIVOS;522.401275;M
2019;_T;Y30-44;47511;ES61;INACTIVOS;75.9703575;M
2019;_T;Y30-44;47512;ES61;INACTIVOS;1.3677375;M
2019;_T;Y30-44;47517;ES61;INACTIVOS;174.38123;M
2019;_T;Y30-44;47513;ES61;INACTIVOS;37.4707975;M
2019;_T;Y30-44;47514;ES61;INACTIVOS;8.83209;M
2019;_T;Y30-44;47520;ES61;INACTIVOS;13.376215;M
2019;_T;Y30-44;47522;ES61;INACTIVOS;22.918835;M
2019;_T;Y30-44;47523;ES61;INACTIVOS;334.3172625;M
2019;_T;Y45-64;47511;ES61;INACTIVOS;7.6298375;M
2019;_T;Y45-64;47512;ES61;INACTIVOS;107.9593;M
2019;_T;Y45-64;47517;ES61;INACTIVOS;377.6996325;M
2019;_T;Y45-64;47513;ES61;INACTIVOS;161.4773775;M
2019;_T;Y45-64;47514;ES61;INACTIVOS;62.2704275;M
2019;_T;Y45-64;47520;ES61;INACTIVOS;13.625505;M
2019;_T;Y45-64;47522;ES61;INACTIVOS;26.2524225;M
2019;_T;Y45-64;47523;ES61;INACTIVOS;756.9145025;M
2019;_T;Y65-100;47511;ES61;INACTIVOS;2.6272275;M
2019;_T;Y65-100;47512;ES61;INACTIVOS;910.53037;M
2019;_T;Y65-100;47517;ES61;INACTIVOS;181.2196625;M
2019;_T;Y65-100;47513;ES61;INACTIVOS;59.65764;M
2019;_T;Y65-100;47514;ES61;INACTIVOS;235.65779;M
2019;_T;Y65-100;47520;ES61;INACTIVOS;6.980085;M
2019;_T;Y65-100;47522;ES61;INACTIVOS;0.930545;M
2019;_T;Y65-100;47523;ES61;INACTIVOS;1397.60332;M
2019;_T;TOTAL;47511;ES61;INACTIVOS;559.07427;M
2019;_T;TOTAL;47512;ES61;INACTIVOS;1019.8574075;M
2019;_T;TOTAL;47517;ES61;INACTIVOS;755.21716;M
2019;_T;TOTAL;47513;ES61;INACTIVOS;266.572415;M
2019;_T;TOTAL;47514;ES61;INACTIVOS;308.076095;M
2019;_T;TOTAL;47520;ES61;INACTIVOS;43.3762875;M
2019;_T;TOTAL;47522;ES61;INACTIVOS;59.062725;M
2019;_T;TOTAL;47523;ES61;INACTIVOS;3011.23636;M
2020;M;Y15-29;47511;ES61;INACTIVOS;243.7058675;M
2020;M;Y15-29;47512;ES61;INACTIVOS;0.194465;M
2020;M;Y15-29;47517;ES61;INACTIVOS;8.9966275;M
2020;M;Y15-29;47513;ES61;INACTIVOS;7.4348075;M
2020;M;Y15-29;47514;ES61;INACTIVOS;2.55039;M
2020;M;Y15-29;47520;ES61;INACTIVOS;6.39942;M
2020;M;Y15-29;47522;ES61;INACTIVOS;8.6741175;M
2020;M;Y15-29;47523;ES61;INACTIVOS;277.955695;M
2020;M;Y30-44;47511;ES61;INACTIVOS;34.8806925;M
2020;M;Y30-44;47512;ES61;INACTIVOS;0.4700775;M
2020;M;Y30-44;47517;ES61;INACTIVOS;32.943585;M
2020;M;Y30-44;47513;ES61;INACTIVOS;20.3824175;M
2020;M;Y30-44;47514;ES61;INACTIVOS;2.63016;M
2020;M;Y30-44;47520;ES61;INACTIVOS;9.14031;M
2020;M;Y30-44;47522;ES61;INACTIVOS;23.4018775;M
2020;M;Y30-44;47523;ES61;INACTIVOS;123.84912;M
2020;M;Y45-64;47511;ES61;INACTIVOS;1.3486125;M
2020;M;Y45-64;47512;ES61;INACTIVOS;61.4670175;M
2020;M;Y45-64;47517;ES61;INACTIVOS;55.8830025;M
2020;M;Y45-64;47513;ES61;INACTIVOS;95.4369575;M
2020;M;Y45-64;47514;ES61;INACTIVOS;19.90093;M
2020;M;Y45-64;47520;ES61;INACTIVOS;8.782805;M
2020;M;Y45-64;47522;ES61;INACTIVOS;23.745945;M
2020;M;Y45-64;47523;ES61;INACTIVOS;266.56527;M
2020;M;Y65-100;47511;ES61;INACTIVOS;0.0577325;M
2020;M;Y65-100;47512;ES61;INACTIVOS;593.4531;M
2020;M;Y65-100;47517;ES61;INACTIVOS;4.5251075;M
2020;M;Y65-100;47513;ES61;INACTIVOS;12.39085;M
2020;M;Y65-100;47514;ES61;INACTIVOS;8.2314875;M
2020;M;Y65-100;47520;ES61;INACTIVOS;1.9006775;M
2020;M;Y65-100;47522;ES61;INACTIVOS;1.2495575;M
2020;M;Y65-100;47523;ES61;INACTIVOS;621.8085125;M
2020;M;TOTAL;47511;ES61;INACTIVOS;279.992905;M
2020;M;TOTAL;47512;ES61;INACTIVOS;655.58466;M
2020;M;TOTAL;47517;ES61;INACTIVOS;102.3483225;M
2020;M;TOTAL;47513;ES61;INACTIVOS;135.6450325;M
2020;M;TOTAL;47514;ES61;INACTIVOS;33.3129675;M
2020;M;TOTAL;47520;ES61;INACTIVOS;26.2232125;M
2020;M;TOTAL;47522;ES61;INACTIVOS;57.0714975;M
2020;M;TOTAL;47523;ES61;INACTIVOS;1290.1785975;M
2020;F;Y15-29;47511;ES61;INACTIVOS;252.5366775;M
2020;F;Y15-29;47517;ES61;INACTIVOS;19.8116825;M
2020;F;Y15-29;47513;ES61;INACTIVOS;4.35322;M
2020;F;Y15-29;47514;ES61;INACTIVOS;0.348965;M
2020;F;Y15-29;47520;ES61;INACTIVOS;1.8651575;M
2020;F;Y15-29;47522;ES61;INACTIVOS;6.111895;M
2020;F;Y15-29;47523;ES61;INACTIVOS;285.0275975;M
2020;F;Y30-44;47511;ES61;INACTIVOS;28.2240675;M
2020;F;Y30-44;47512;ES61;INACTIVOS;0.7124;M
2020;F;Y30-44;47517;ES61;INACTIVOS;162.9166425;M
2020;F;Y30-44;47513;ES61;INACTIVOS;17.047925;M
2020;F;Y30-44;47514;ES61;INACTIVOS;6.8849675;M
2020;F;Y30-44;47520;ES61;INACTIVOS;3.5174;M
2020;F;Y30-44;47522;ES61;INACTIVOS;13.300105;M
2020;F;Y30-44;47523;ES61;INACTIVOS;232.6035075;M
2020;F;Y45-64;47511;ES61;INACTIVOS;5.09908;M
2020;F;Y45-64;47512;ES61;INACTIVOS;31.4898175;M
2020;F;Y45-64;47517;ES61;INACTIVOS;362.2570125;M
2020;F;Y45-64;47513;ES61;INACTIVOS;63.904735;M
2020;F;Y45-64;47514;ES61;INACTIVOS;51.8335225;M
2020;F;Y45-64;47520;ES61;INACTIVOS;3.522325;M
2020;F;Y45-64;47522;ES61;INACTIVOS;11.2912275;M
2020;F;Y45-64;47523;ES61;INACTIVOS;529.39772;M
2020;F;Y65-100;47511;ES61;INACTIVOS;1.163245;M
2020;F;Y65-100;47512;ES61;INACTIVOS;327.4140925;M
2020;F;Y65-100;47517;ES61;INACTIVOS;189.5884;M
2020;F;Y65-100;47513;ES61;INACTIVOS;46.9937225;M
2020;F;Y65-100;47514;ES61;INACTIVOS;225.8346925;M
2020;F;Y65-100;47520;ES61;INACTIVOS;4.529305;M
2020;F;Y65-100;47522;ES61;INACTIVOS;0.568765;M
2020;F;Y65-100;47523;ES61;INACTIVOS;796.0922225;M
2020;F;TOTAL;47511;ES61;INACTIVOS;287.02307;M
2020;F;TOTAL;47512;ES61;INACTIVOS;359.61631;M
2020;F;TOTAL;47517;ES61;INACTIVOS;734.5737375;M
2020;F;TOTAL;47513;ES61;INACTIVOS;132.2996025;M
2020;F;TOTAL;47514;ES61;INACTIVOS;284.9021475;M
2020;F;TOTAL;47520;ES61;INACTIVOS;13.4341875;M
2020;F;TOTAL;47522;ES61;INACTIVOS;31.2719925;M
2020;F;TOTAL;47523;ES61;INACTIVOS;1843.1210475;M
2020;_T;Y15-29;47511;ES61;INACTIVOS;496.242545;M
2020;_T;Y15-29;47512;ES61;INACTIVOS;0.194465;M
2020;_T;Y15-29;47517;ES61;INACTIVOS;28.80831;M
2020;_T;Y15-29;47513;ES61;INACTIVOS;11.7880275;M
2020;_T;Y15-29;47514;ES61;INACTIVOS;2.899355;M
2020;_T;Y15-29;47520;ES61;INACTIVOS;8.2645775;M
2020;_T;Y15-29;47522;ES61;INACTIVOS;14.7860125;M
2020;_T;Y15-29;47523;ES61;INACTIVOS;562.9832925;M
2020;_T;Y30-44;47511;ES61;INACTIVOS;63.10476;M
2020;_T;Y30-44;47512;ES61;INACTIVOS;1.1824775;M
2020;_T;Y30-44;47517;ES61;INACTIVOS;195.8602275;M
2020;_T;Y30-44;47513;ES61;INACTIVOS;37.4303425;M
2020;_T;Y30-44;47514;ES61;INACTIVOS;9.5151275;M
2020;_T;Y30-44;47520;ES61;INACTIVOS;12.65771;M
2020;_T;Y30-44;47522;ES61;INACTIVOS;36.7019825;M
2020;_T;Y30-44;47523;ES61;INACTIVOS;356.4526275;M
2020;_T;Y45-64;47511;ES61;INACTIVOS;6.4476925;M
2020;_T;Y45-64;47512;ES61;INACTIVOS;92.956835;M
2020;_T;Y45-64;47517;ES61;INACTIVOS;418.140015;M
2020;_T;Y45-64;47513;ES61;INACTIVOS;159.3416925;M
2020;_T;Y45-64;47514;ES61;INACTIVOS;71.7344525;M
2020;_T;Y45-64;47520;ES61;INACTIVOS;12.30513;M
2020;_T;Y45-64;47522;ES61;INACTIVOS;35.0371725;M
2020;_T;Y45-64;47523;ES61;INACTIVOS;795.96299;M
2020;_T;Y65-100;47511;ES61;INACTIVOS;1.2209775;M
2020;_T;Y65-100;47512;ES61;INACTIVOS;920.8671925;M
2020;_T;Y65-100;47517;ES61;INACTIVOS;194.1135075;M
2020;_T;Y65-100;47513;ES61;INACTIVOS;59.3845725;M
2020;_T;Y65-100;47514;ES61;INACTIVOS;234.06618;M
2020;_T;Y65-100;47520;ES61;INACTIVOS;6.4299825;M
2020;_T;Y65-100;47522;ES61;INACTIVOS;1.8183225;M
2020;_T;Y65-100;47523;ES61;INACTIVOS;1417.900735;M
2020;_T;TOTAL;47511;ES61;INACTIVOS;567.015975;M
2020;_T;TOTAL;47512;ES61;INACTIVOS;1015.20097;M
2020;_T;TOTAL;47517;ES61;INACTIVOS;836.92206;M
2020;_T;TOTAL;47513;ES61;INACTIVOS;267.944635;M
2020;_T;TOTAL;47514;ES61;INACTIVOS;318.215115;M
2020;_T;TOTAL;47520;ES61;INACTIVOS;39.6574;M
2020;_T;TOTAL;47522;ES61;INACTIVOS;88.34349;M
2020;_T;TOTAL;47523;ES61;INACTIVOS;3133.299645;M
2021;M;Y15-29;47511;ES61;INACTIVOS;248.56255;M
2021;M;Y15-29;47517;ES61;INACTIVOS;7.23473;M
2021;M;Y15-29;47513;ES61;INACTIVOS;5.294355;M
2021;M;Y15-29;47514;ES61;INACTIVOS;0.5026625;M
2021;M;Y15-29;47520;ES61;INACTIVOS;3.9116475;M
2021;M;Y15-29;47522;ES61;INACTIVOS;2.9758625;M
2021;M;Y15-29;47523;ES61;INACTIVOS;268.4818075;M
2021;M;Y30-44;47511;ES61;INACTIVOS;37.04517;M
2021;M;Y30-44;47512;ES61;INACTIVOS;1.0817875;M
2021;M;Y30-44;47517;ES61;INACTIVOS;26.0952375;M
2021;M;Y30-44;47513;ES61;INACTIVOS;20.5174175;M
2021;M;Y30-44;47514;ES61;INACTIVOS;4.1668775;M
2021;M;Y30-44;47520;ES61;INACTIVOS;8.8634475;M
2021;M;Y30-44;47522;ES61;INACTIVOS;11.551775;M
2021;M;Y30-44;47523;ES61;INACTIVOS;109.3217125;M
2021;M;Y45-64;47511;ES61;INACTIVOS;4.87749;M
2021;M;Y45-64;47512;ES61;INACTIVOS;58.088665;M
2021;M;Y45-64;47517;ES61;INACTIVOS;54.93031;M
2021;M;Y45-64;47513;ES61;INACTIVOS;81.120595;M
2021;M;Y45-64;47514;ES61;INACTIVOS;21.2205;M
2021;M;Y45-64;47520;ES61;INACTIVOS;13.687875;M
2021;M;Y45-64;47522;ES61;INACTIVOS;14.0904725;M
2021;M;Y45-64;47523;ES61;INACTIVOS;248.0159075;M
2021;M;Y65-100;47511;ES61;INACTIVOS;0.082595;M
2021;M;Y65-100;47512;ES61;INACTIVOS;604.0485525;M
2021;M;Y65-100;47517;ES61;INACTIVOS;5.5128525;M
2021;M;Y65-100;47513;ES61;INACTIVOS;13.27211;M
2021;M;Y65-100;47514;ES61;INACTIVOS;8.428065;M
2021;M;Y65-100;47520;ES61;INACTIVOS;1.581285;M
2021;M;Y65-100;47522;ES61;INACTIVOS;0.9363775;M
2021;M;Y65-100;47523;ES61;INACTIVOS;633.8618375;M
2021;M;TOTAL;47511;ES61;INACTIVOS;290.567805;M
2021;M;TOTAL;47512;ES61;INACTIVOS;663.219005;M
2021;M;TOTAL;47517;ES61;INACTIVOS;93.77313;M
2021;M;TOTAL;47513;ES61;INACTIVOS;120.2044775;M
2021;M;TOTAL;47514;ES61;INACTIVOS;34.318105;M
2021;M;TOTAL;47520;ES61;INACTIVOS;28.044255;M
2021;M;TOTAL;47522;ES61;INACTIVOS;29.5544875;M
2021;M;TOTAL;47523;ES61;INACTIVOS;1259.681265;M
2021;F;Y15-29;47511;ES61;INACTIVOS;263.564745;M
2021;F;Y15-29;47517;ES61;INACTIVOS;11.45037;M
2021;F;Y15-29;47513;ES61;INACTIVOS;2.119325;M
2021;F;Y15-29;47514;ES61;INACTIVOS;1.089435;M
2021;F;Y15-29;47520;ES61;INACTIVOS;1.89364;M
2021;F;Y15-29;47522;ES61;INACTIVOS;1.70566;M
2021;F;Y15-29;47523;ES61;INACTIVOS;281.823175;M
2021;F;Y30-44;47511;ES61;INACTIVOS;40.3928175;M
2021;F;Y30-44;47512;ES61;INACTIVOS;0.431925;M
2021;F;Y30-44;47517;ES61;INACTIVOS;135.0094225;M
2021;F;Y30-44;47513;ES61;INACTIVOS;15.1482875;M
2021;F;Y30-44;47514;ES61;INACTIVOS;7.31968;M
2021;F;Y30-44;47520;ES61;INACTIVOS;3.244675;M
2021;F;Y30-44;47522;ES61;INACTIVOS;4.081215;M
2021;F;Y30-44;47523;ES61;INACTIVOS;205.6280225;M
2021;F;Y45-64;47511;ES61;INACTIVOS;10.8125;M
2021;F;Y45-64;47512;ES61;INACTIVOS;29.8983475;M
2021;F;Y45-64;47517;ES61;INACTIVOS;325.4187075;M
2021;F;Y45-64;47513;ES61;INACTIVOS;58.5539325;M
2021;F;Y45-64;47514;ES61;INACTIVOS;49.8940375;M
2021;F;Y45-64;47520;ES61;INACTIVOS;2.5461;M
2021;F;Y45-64;47522;ES61;INACTIVOS;2.957385;M
2021;F;Y45-64;47523;ES61;INACTIVOS;480.08101;M
2021;F;Y65-100;47511;ES61;INACTIVOS;4.1899225;M
2021;F;Y65-100;47512;ES61;INACTIVOS;354.0000375;M
2021;F;Y65-100;47517;ES61;INACTIVOS;177.0502275;M
2021;F;Y65-100;47513;ES61;INACTIVOS;41.65307;M
2021;F;Y65-100;47514;ES61;INACTIVOS;219.14209;M
2021;F;Y65-100;47520;ES61;INACTIVOS;7.9615075;M
2021;F;Y65-100;47522;ES61;INACTIVOS;0.33909;M
2021;F;Y65-100;47523;ES61;INACTIVOS;804.335945;M
2021;F;TOTAL;47511;ES61;INACTIVOS;318.959985;M
2021;F;TOTAL;47512;ES61;INACTIVOS;384.33031;M
2021;F;TOTAL;47517;ES61;INACTIVOS;648.9287275;M
2021;F;TOTAL;47513;ES61;INACTIVOS;117.474615;M
2021;F;TOTAL;47514;ES61;INACTIVOS;277.4452425;M
2021;F;TOTAL;47520;ES61;INACTIVOS;15.6459225;M
2021;F;TOTAL;47522;ES61;INACTIVOS;9.08335;M
2021;F;TOTAL;47523;ES61;INACTIVOS;1771.8681525;M
2021;_T;Y15-29;47511;ES61;INACTIVOS;512.127295;M
2021;_T;Y15-29;47517;ES61;INACTIVOS;18.6851;M
2021;_T;Y15-29;47513;ES61;INACTIVOS;7.41368;M
2021;_T;Y15-29;47514;ES61;INACTIVOS;1.5920975;M
2021;_T;Y15-29;47520;ES61;INACTIVOS;5.8052875;M
2021;_T;Y15-29;47522;ES61;INACTIVOS;4.6815225;M
2021;_T;Y15-29;47523;ES61;INACTIVOS;550.3049825;M
2021;_T;Y30-44;47511;ES61;INACTIVOS;77.4379875;M
2021;_T;Y30-44;47512;ES61;INACTIVOS;1.5137125;M
2021;_T;Y30-44;47517;ES61;INACTIVOS;161.10466;M
2021;_T;Y30-44;47513;ES61;INACTIVOS;35.665705;M
2021;_T;Y30-44;47514;ES61;INACTIVOS;11.4865575;M
2021;_T;Y30-44;47520;ES61;INACTIVOS;12.1081225;M
2021;_T;Y30-44;47522;ES61;INACTIVOS;15.63299;M
2021;_T;Y30-44;47523;ES61;INACTIVOS;314.949735;M
2021;_T;Y45-64;47511;ES61;INACTIVOS;15.68999;M
2021;_T;Y45-64;47512;ES61;INACTIVOS;87.9870125;M
2021;_T;Y45-64;47517;ES61;INACTIVOS;380.3490175;M
2021;_T;Y45-64;47513;ES61;INACTIVOS;139.6745275;M
2021;_T;Y45-64;47514;ES61;INACTIVOS;71.1145375;M
2021;_T;Y45-64;47520;ES61;INACTIVOS;16.233975;M
2021;_T;Y45-64;47522;ES61;INACTIVOS;17.0478575;M
2021;_T;Y45-64;47523;ES61;INACTIVOS;728.0969175;M
2021;_T;Y65-100;47511;ES61;INACTIVOS;4.2725175;M
2021;_T;Y65-100;47512;ES61;INACTIVOS;958.04859;M
2021;_T;Y65-100;47517;ES61;INACTIVOS;182.56308;M
2021;_T;Y65-100;47513;ES61;INACTIVOS;54.92518;M
2021;_T;Y65-100;47514;ES61;INACTIVOS;227.570155;M
2021;_T;Y65-100;47520;ES61;INACTIVOS;9.5427925;M
2021;_T;Y65-100;47522;ES61;INACTIVOS;1.2754675;M
2021;_T;Y65-100;47523;ES61;INACTIVOS;1438.1977825;M
2021;_T;TOTAL;47511;ES61;INACTIVOS;609.52779;M
2021;_T;TOTAL;47512;ES61;INACTIVOS;1047.549315;M
2021;_T;TOTAL;47517;ES61;INACTIVOS;742.7018575;M
2021;_T;TOTAL;47513;ES61;INACTIVOS;237.6790925;M
2021;_T;TOTAL;47514;ES61;INACTIVOS;311.7633475;M
2021;_T;TOTAL;47520;ES61;INACTIVOS;43.6901775;M
2021;_T;TOTAL;47522;ES61;INACTIVOS;38.6378375;M
2021;_T;TOTAL;47523;ES61;INACTIVOS;3031.5494175;M
